Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21MTS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21MTS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21MTS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21MTS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21MTS_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21MTS_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21MTS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21MTS_M_R
325,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
326,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
327,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
328,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,Bareland
329,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
330,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
331,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
332,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Built-up
333,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
334,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Built-up,Forest
335,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Water,Grassland
336,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Water,Built-up
337,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Water,Forest
338,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
339,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
340,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
341,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Built-up
342,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Forest
343,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Wetland,Grassland
344,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Wetland,Forest
345,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Bareland,Grassland
346,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Bareland,Forest
347,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
348,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Built-up
349,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Forest,Grassland
350,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Forest,Forest
351,NULL,NULL,Grassland,NULL,Non_Wetland,Water,Wetland,Grassland
352,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
353,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
354,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
355,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
356,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Bareland,Forest
357,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
358,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
359,NULL,NULL,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Forest
360,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
361,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
362,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
363,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
364,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
365,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Water,Forest
366,NULL,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
367,NULL,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
368,NULL,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
369,NULL,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
370,NULL,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
371,NULL,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
372,NULL,NULL,Grassland,Water,Non_Wetland,Grassland,Grassland,Grassland
373,NULL,NULL,Grassland,Water,Non_Wetland,Grassland,Grassland,Forest
374,NULL,NULL,Grassland,Water,Non_Wetland,Grassland,Wetland,Grassland
375,NULL,NULL,Grassland,Water,Non_Wetland,Grassland,Wetland,Wetland
376,NULL,NULL,Grassland,Water,Non_Wetland,Grassland,Bareland,Grassland
377,NULL,NULL,Grassland,Water,Non_Wetland,Grassland,Forest,Grassland
378,NULL,NULL,Grassland,Water,Non_Wetland,Wetland,Grassland,Grassland
379,NULL,NULL,Grassland,Water,Non_Wetland,Wetland,Wetland,Grassland
380,NULL,NULL,Grassland,Water,Non_Wetland,Wetland,Wetland,Forest
381,NULL,NULL,Grassland,Water,Non_Wetland,Wetland,Bareland,Grassland
382,NULL,NULL,Grassland,Water,Non_Wetland,Wetland,Water,Grassland
383,NULL,NULL,Grassland,Water,Non_Wetland,Bareland,Grassland,Grassland
384,NULL,NULL,Grassland,Water,Non_Wetland,Bareland,Wetland,Grassland
385,NULL,NULL,Grassland,Water,Non_Wetland,Bareland,Bareland,Grassland
386,NULL,NULL,Grassland,Water,Non_Wetland,Bareland,Bareland,Forest
387,NULL,NULL,Grassland,Water,Non_Wetland,Bareland,Water,Grassland
388,NULL,NULL,Grassland,Water,Non_Wetland,Bareland,Water,Forest
389,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
390,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
391,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
392,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
393,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
394,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
395,NULL,NULL,Wetland,NULL,Wetland,NULL,Grassland,Grassland
396,NULL,NULL,Wetland,NULL,Wetland,NULL,Grassland,Forest
397,NULL,NULL,Wetland,NULL,Wetland,NULL,Wetland,Grassland
398,NULL,NULL,Wetland,NULL,Wetland,NULL,Wetland,Forest
399,NULL,NULL,Wetland,NULL,Wetland,NULL,Forest,Forest
400,NULL,NULL,Wetland,NULL,Wetland,Grassland,NULL,Grassland
401,NULL,NULL,Wetland,NULL,Wetland,Grassland,NULL,Forest
402,NULL,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
403,NULL,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Wetland
404,NULL,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Forest
405,NULL,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
406,NULL,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
407,NULL,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Forest
408,NULL,NULL,Wetland,NULL,Wetland,Grassland,Bareland,Grassland
409,NULL,NULL,Wetland,NULL,Wetland,Grassland,Bareland,Forest
410,NULL,NULL,Wetland,NULL,Wetland,Grassland,Water,Grassland
411,NULL,NULL,Wetland,NULL,Wetland,Grassland,Water,Forest
412,NULL,NULL,Wetland,NULL,Wetland,Grassland,Forest,Grassland
413,NULL,NULL,Wetland,NULL,Wetland,Grassland,Forest,Forest
414,NULL,NULL,Wetland,NULL,Wetland,Wetland,NULL,Grassland
415,NULL,NULL,Wetland,NULL,Wetland,Wetland,NULL,Forest
416,NULL,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
417,NULL,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
418,NULL,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Water
419,NULL,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Forest
420,NULL,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
421,NULL,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
422,NULL,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Built-up
423,NULL,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Water
424,NULL,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Forest
425,NULL,NULL,Wetland,NULL,Wetland,Wetland,Bareland,Grassland
426,NULL,NULL,Wetland,NULL,Wetland,Wetland,Bareland,Forest
427,NULL,NULL,Wetland,NULL,Wetland,Wetland,Built-up,Grassland
428,NULL,NULL,Wetland,NULL,Wetland,Wetland,Water,Grassland
429,NULL,NULL,Wetland,NULL,Wetland,Wetland,Water,Wetland
430,NULL,NULL,Wetland,NULL,Wetland,Wetland,Water,Forest
431,NULL,NULL,Wetland,NULL,Wetland,Wetland,Forest,Grassland
432,NULL,NULL,Wetland,NULL,Wetland,Wetland,Forest,Forest
433,NULL,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
434,NULL,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Bareland
435,NULL,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Forest
436,NULL,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
437,NULL,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Wetland
438,NULL,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Bareland
439,NULL,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Forest
440,NULL,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
441,NULL,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Forest
442,NULL,NULL,Wetland,NULL,Wetland,Bareland,Built-up,Grassland
443,NULL,NULL,Wetland,NULL,Wetland,Bareland,Water,Grassland
444,NULL,NULL,Wetland,NULL,Wetland,Bareland,Water,Forest
445,NULL,NULL,Wetland,NULL,Wetland,Bareland,Forest,Forest
446,NULL,NULL,Wetland,NULL,Wetland,Built-up,Grassland,Grassland
447,NULL,NULL,Wetland,NULL,Wetland,Water,Grassland,Grassland
448,NULL,NULL,Wetland,NULL,Wetland,Water,Grassland,Wetland
449,NULL,NULL,Wetland,NULL,Wetland,Water,Grassland,Forest
450,NULL,NULL,Wetland,NULL,Wetland,Water,Wetland,Grassland
451,NULL,NULL,Wetland,NULL,Wetland,Water,Wetland,Wetland
452,NULL,NULL,Wetland,NULL,Wetland,Water,Wetland,Water
453,NULL,NULL,Wetland,NULL,Wetland,Water,Wetland,Forest
454,NULL,NULL,Wetland,NULL,Wetland,Water,Water,Grassland
455,NULL,NULL,Wetland,NULL,Wetland,Water,Water,Wetland
456,NULL,NULL,Wetland,NULL,Wetland,Water,Forest,Grassland
457,NULL,NULL,Wetland,NULL,Wetland,Water,Forest,Forest
458,NULL,NULL,Wetland,NULL,Wetland,Forest,NULL,Forest
459,NULL,NULL,Wetland,NULL,Wetland,Forest,Grassland,Forest
460,NULL,NULL,Wetland,NULL,Wetland,Forest,Wetland,Grassland
461,NULL,NULL,Wetland,NULL,Wetland,Forest,Wetland,Forest
462,NULL,NULL,Wetland,NULL,Wetland,Forest,Forest,Forest
463,NULL,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
464,NULL,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Wetland
465,NULL,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
466,NULL,NULL,Wetland,Non_Water,Wetland,NULL,Water,Forest
467,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
468,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
469,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
470,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Wetland
471,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
472,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Bareland,Grassland
473,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
474,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Forest
475,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,NULL,Forest
476,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
477,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Forest
478,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
479,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
480,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
481,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Bareland,Grassland
482,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Bareland,Wetland
483,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
484,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
485,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Forest
486,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Forest,Grassland
487,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Grassland,Grassland
488,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Wetland,Grassland
489,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Wetland,Wetland
490,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Bareland,Grassland
491,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
492,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Wetland
493,NULL,NULL,Wetland,Non_Water,Wetland,Water,Grassland,Grassland
494,NULL,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
495,NULL,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
496,NULL,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Forest
497,NULL,NULL,Wetland,Non_Water,Wetland,Water,Water,Grassland
498,NULL,NULL,Wetland,Non_Water,Wetland,Water,Water,Wetland
499,NULL,NULL,Wetland,Water,Wetland,NULL,Wetland,Grassland
500,NULL,NULL,Wetland,Water,Wetland,NULL,Wetland,Wetland
501,NULL,NULL,Wetland,Water,Wetland,NULL,Wetland,Forest
502,NULL,NULL,Wetland,Water,Wetland,Grassland,Grassland,Grassland
503,NULL,NULL,Wetland,Water,Wetland,Grassland,Grassland,Forest
504,NULL,NULL,Wetland,Water,Wetland,Grassland,Wetland,Grassland
505,NULL,NULL,Wetland,Water,Wetland,Grassland,Wetland,Wetland
506,NULL,NULL,Wetland,Water,Wetland,Grassland,Wetland,Forest
507,NULL,NULL,Wetland,Water,Wetland,Grassland,Bareland,Grassland
508,NULL,NULL,Wetland,Water,Wetland,Grassland,Bareland,Forest
509,NULL,NULL,Wetland,Water,Wetland,Grassland,Water,Grassland
510,NULL,NULL,Wetland,Water,Wetland,Grassland,Water,Wetland
511,NULL,NULL,Wetland,Water,Wetland,Grassland,Water,Water
512,NULL,NULL,Wetland,Water,Wetland,Grassland,Water,Forest
513,NULL,NULL,Wetland,Water,Wetland,Grassland,Forest,Grassland
514,NULL,NULL,Wetland,Water,Wetland,Wetland,NULL,Grassland
515,NULL,NULL,Wetland,Water,Wetland,Wetland,Grassland,Grassland
516,NULL,NULL,Wetland,Water,Wetland,Wetland,Grassland,Wetland
517,NULL,NULL,Wetland,Water,Wetland,Wetland,Grassland,Forest
518,NULL,NULL,Wetland,Water,Wetland,Wetland,Wetland,Grassland
519,NULL,NULL,Wetland,Water,Wetland,Wetland,Wetland,Wetland
520,NULL,NULL,Wetland,Water,Wetland,Wetland,Wetland,Bareland
521,NULL,NULL,Wetland,Water,Wetland,Wetland,Wetland,Water
522,NULL,NULL,Wetland,Water,Wetland,Wetland,Wetland,Forest
523,NULL,NULL,Wetland,Water,Wetland,Wetland,Bareland,Grassland
524,NULL,NULL,Wetland,Water,Wetland,Wetland,Bareland,Wetland
525,NULL,NULL,Wetland,Water,Wetland,Wetland,Bareland,Forest
526,NULL,NULL,Wetland,Water,Wetland,Wetland,Built-up,Grassland
527,NULL,NULL,Wetland,Water,Wetland,Wetland,Water,Grassland
528,NULL,NULL,Wetland,Water,Wetland,Wetland,Water,Wetland
529,NULL,NULL,Wetland,Water,Wetland,Wetland,Water,Bareland
530,NULL,NULL,Wetland,Water,Wetland,Wetland,Water,Water
531,NULL,NULL,Wetland,Water,Wetland,Wetland,Water,Forest
532,NULL,NULL,Wetland,Water,Wetland,Wetland,Forest,Grassland
533,NULL,NULL,Wetland,Water,Wetland,Wetland,Forest,Forest
534,NULL,NULL,Wetland,Water,Wetland,Bareland,Grassland,Grassland
535,NULL,NULL,Wetland,Water,Wetland,Bareland,Grassland,Forest
536,NULL,NULL,Wetland,Water,Wetland,Bareland,Wetland,Grassland
537,NULL,NULL,Wetland,Water,Wetland,Bareland,Wetland,Wetland
538,NULL,NULL,Wetland,Water,Wetland,Bareland,Wetland,Water
539,NULL,NULL,Wetland,Water,Wetland,Bareland,Bareland,Grassland
540,NULL,NULL,Wetland,Water,Wetland,Bareland,Built-up,Grassland
541,NULL,NULL,Wetland,Water,Wetland,Bareland,Water,Grassland
542,NULL,NULL,Wetland,Water,Wetland,Bareland,Water,Wetland
543,NULL,NULL,Wetland,Water,Wetland,Bareland,Water,Water
544,NULL,NULL,Wetland,Water,Wetland,Bareland,Water,Forest
545,NULL,NULL,Wetland,Water,Wetland,Bareland,Forest,Grassland
546,NULL,NULL,Wetland,Water,Wetland,Water,NULL,Grassland
547,NULL,NULL,Wetland,Water,Wetland,Water,Grassland,Grassland
548,NULL,NULL,Wetland,Water,Wetland,Water,Grassland,Wetland
549,NULL,NULL,Wetland,Water,Wetland,Water,Grassland,Forest
550,NULL,NULL,Wetland,Water,Wetland,Water,Wetland,Grassland
551,NULL,NULL,Wetland,Water,Wetland,Water,Wetland,Wetland
552,NULL,NULL,Wetland,Water,Wetland,Water,Wetland,Water
553,NULL,NULL,Wetland,Water,Wetland,Water,Wetland,Forest
554,NULL,NULL,Wetland,Water,Wetland,Water,Bareland,Grassland
555,NULL,NULL,Wetland,Water,Wetland,Water,Water,Grassland
556,NULL,NULL,Wetland,Water,Wetland,Water,Water,Wetland
557,NULL,NULL,Wetland,Water,Wetland,Water,Water,Water
558,NULL,NULL,Wetland,Water,Wetland,Water,Water,Forest
559,NULL,NULL,Wetland,Water,Wetland,Water,Forest,Grassland
560,NULL,NULL,Wetland,Water,Wetland,Forest,Water,Forest
561,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Grassland
562,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Wetland,Grassland
563,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Bareland,Grassland
564,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Built-up,Grassland
565,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Water,Grassland
566,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Grassland,Grassland
567,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Forest,Grassland
568,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Grassland,Grassland
569,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Wetland,Grassland
570,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Bareland,Grassland
571,NULL,NULL,Lichens_and_Mosses,Water,Non_Wetland,Wetland,Grassland,Grassland
572,NULL,NULL,Lichens_and_Mosses,Water,Non_Wetland,Bareland,Grassland,Grassland
573,NULL,NULL,Bareland,NULL,Non_Wetland,NULL,Grassland,Forest
574,NULL,NULL,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
575,NULL,NULL,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
576,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
577,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
578,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
579,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
580,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Bareland,Grassland
581,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Bareland,Forest
582,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Water,Grassland
583,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Water,Forest
584,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,Grassland
585,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
586,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,NULL,Grassland
587,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
588,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Water
589,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
590,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
591,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Wetland
592,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
593,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Bareland,Grassland
594,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Bareland,Forest
595,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Water,Grassland
596,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
597,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Forest,Grassland
598,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
599,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
600,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Built-up
601,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
602,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Wetland,Grassland
603,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Wetland,Bareland
604,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Wetland,Forest
605,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
606,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Water,Grassland
607,NULL,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Grassland
608,NULL,NULL,Bareland,NULL,Non_Wetland,Water,Wetland,Grassland
609,NULL,NULL,Bareland,NULL,Non_Wetland,Water,Wetland,Wetland
610,NULL,NULL,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
611,NULL,NULL,Bareland,NULL,Non_Wetland,Forest,Grassland,Forest
612,NULL,NULL,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
613,NULL,NULL,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
614,NULL,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
615,NULL,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
616,NULL,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
617,NULL,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
618,NULL,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
619,NULL,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
620,NULL,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
621,NULL,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Bareland,Grassland
622,NULL,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Water,Forest
623,NULL,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
624,NULL,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
625,NULL,NULL,Bareland,Non_Water,Non_Wetland,Water,Wetland,Grassland
626,NULL,NULL,Bareland,Non_Water,Non_Wetland,Water,Wetland,Wetland
627,NULL,NULL,Bareland,Non_Water,Non_Wetland,Water,Water,Wetland
628,NULL,NULL,Bareland,Water,Non_Wetland,Grassland,Grassland,Grassland
629,NULL,NULL,Bareland,Water,Non_Wetland,Grassland,Grassland,Wetland
630,NULL,NULL,Bareland,Water,Non_Wetland,Grassland,Wetland,Grassland
631,NULL,NULL,Bareland,Water,Non_Wetland,Grassland,Wetland,Forest
632,NULL,NULL,Bareland,Water,Non_Wetland,Grassland,Bareland,Grassland
633,NULL,NULL,Bareland,Water,Non_Wetland,Grassland,Water,Grassland
634,NULL,NULL,Bareland,Water,Non_Wetland,Grassland,Water,Forest
635,NULL,NULL,Bareland,Water,Non_Wetland,Grassland,Forest,Grassland
636,NULL,NULL,Bareland,Water,Non_Wetland,Wetland,Grassland,Grassland
637,NULL,NULL,Bareland,Water,Non_Wetland,Wetland,Grassland,Forest
638,NULL,NULL,Bareland,Water,Non_Wetland,Wetland,Wetland,Grassland
639,NULL,NULL,Bareland,Water,Non_Wetland,Wetland,Wetland,Wetland
640,NULL,NULL,Bareland,Water,Non_Wetland,Wetland,Wetland,Water
641,NULL,NULL,Bareland,Water,Non_Wetland,Wetland,Wetland,Forest
642,NULL,NULL,Bareland,Water,Non_Wetland,Wetland,Bareland,Grassland
643,NULL,NULL,Bareland,Water,Non_Wetland,Wetland,Water,Grassland
644,NULL,NULL,Bareland,Water,Non_Wetland,Wetland,Water,Forest
645,NULL,NULL,Bareland,Water,Non_Wetland,Wetland,Forest,Grassland
646,NULL,NULL,Bareland,Water,Non_Wetland,Bareland,Grassland,Grassland
647,NULL,NULL,Bareland,Water,Non_Wetland,Bareland,Wetland,Grassland
648,NULL,NULL,Bareland,Water,Non_Wetland,Bareland,Wetland,Forest
649,NULL,NULL,Bareland,Water,Non_Wetland,Bareland,Bareland,Grassland
650,NULL,NULL,Bareland,Water,Non_Wetland,Bareland,Water,Grassland
651,NULL,NULL,Bareland,Water,Non_Wetland,Water,Grassland,Grassland
652,NULL,NULL,Bareland,Water,Non_Wetland,Water,Wetland,Grassland
653,NULL,NULL,Bareland,Water,Non_Wetland,Water,Wetland,Wetland
654,NULL,NULL,Bareland,Water,Non_Wetland,Water,Wetland,Forest
655,NULL,NULL,Bareland,Water,Non_Wetland,Water,Bareland,Grassland
656,NULL,NULL,Bareland,Water,Non_Wetland,Water,Water,Grassland
657,NULL,NULL,Bareland,Water,Non_Wetland,Water,Water,Wetland
658,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
659,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
660,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Bareland
661,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
662,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
663,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
664,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Wetland,Built-up
665,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Wetland,Forest
666,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
667,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Built-up
668,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
669,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
