Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_18MUU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18MUU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18MUU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_18MUU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18MUU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_18MUU_M_R
1736,Water,Built-up,Cropland,NULL,Non_Wetland,Forest
1737,Water,Built-up,Cropland,Non_Water,Non_Wetland,Bareland
1738,Water,Built-up,Wetland,NULL,Wetland,Water
1739,Water,Built-up,Wetland,NULL,Wetland,Forest
1740,Water,Built-up,Wetland,Non_Water,Wetland,Water
1741,Water,Built-up,Wetland,Non_Water,Wetland,Forest
1742,Water,Built-up,Wetland,Water,Wetland,Grassland
1743,Water,Built-up,Wetland,Water,Wetland,Bareland
1744,Water,Built-up,Wetland,Water,Wetland,Water
1745,Water,Built-up,Wetland,Water,Wetland,Forest
1746,Water,Built-up,Bareland,NULL,Non_Wetland,Grassland
1747,Water,Built-up,Bareland,NULL,Non_Wetland,Bareland
1748,Water,Built-up,Bareland,NULL,Non_Wetland,Forest
1749,Water,Built-up,Bareland,Non_Water,Non_Wetland,Grassland
1750,Water,Built-up,Bareland,Water,Non_Wetland,Grassland
1751,Water,Built-up,Bareland,Water,Non_Wetland,Water
1752,Water,Built-up,Bareland,Water,Non_Wetland,Forest
1753,Water,Built-up,Built-up,NULL,Non_Wetland,Grassland
1754,Water,Built-up,Built-up,NULL,Non_Wetland,Bareland
1755,Water,Built-up,Built-up,NULL,Non_Wetland,Water
1756,Water,Built-up,Water,NULL,Water,Water
1757,Water,Built-up,Water,NULL,Water,Forest
1758,Water,Built-up,Water,Non_Water,Water,Forest
1759,Water,Built-up,Water,Water,Water,Water
1760,Water,Built-up,Water,Water,Water,Forest
1761,Water,Built-up,Forest,NULL,Non_Wetland,Grassland
1762,Water,Built-up,Forest,NULL,Non_Wetland,Bareland
1763,Water,Built-up,Forest,NULL,Non_Wetland,Water
1764,Water,Built-up,Forest,NULL,Non_Wetland,Forest
1765,Water,Built-up,Forest,Non_Water,Non_Wetland,Bareland
1766,Water,Built-up,Forest,Non_Water,Non_Wetland,Water
1767,Water,Built-up,Forest,Non_Water,Non_Wetland,Forest
1768,Water,Built-up,Forest,Water,Non_Wetland,Bareland
1769,Water,Built-up,Forest,Water,Non_Wetland,Water
1770,Water,Water,NULL,NULL,Non_Wetland,Grassland
1771,Water,Water,NULL,NULL,Non_Wetland,Bareland
1772,Water,Water,NULL,NULL,Non_Wetland,Water
1773,Water,Water,NULL,NULL,Non_Wetland,Forest
1774,Water,Water,NULL,Non_Water,Non_Wetland,Water
1775,Water,Water,NULL,Non_Water,Non_Wetland,Forest
1776,Water,Water,NULL,Water,Non_Wetland,Bareland
1777,Water,Water,NULL,Water,Non_Wetland,Water
1778,Water,Water,NULL,Water,Non_Wetland,Forest
1779,Water,Water,Shrubland,NULL,Non_Wetland,Grassland
1780,Water,Water,Shrubland,NULL,Non_Wetland,Cropland
1781,Water,Water,Shrubland,NULL,Non_Wetland,Bareland
1782,Water,Water,Shrubland,NULL,Non_Wetland,Water
1783,Water,Water,Shrubland,NULL,Non_Wetland,Forest
1784,Water,Water,Shrubland,Non_Water,Non_Wetland,Grassland
1785,Water,Water,Shrubland,Non_Water,Non_Wetland,Cropland
1786,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland
1787,Water,Water,Shrubland,Non_Water,Non_Wetland,Water
1788,Water,Water,Shrubland,Non_Water,Non_Wetland,Forest
1789,Water,Water,Shrubland,Water,Non_Wetland,Grassland
1790,Water,Water,Shrubland,Water,Non_Wetland,Bareland
1791,Water,Water,Shrubland,Water,Non_Wetland,Water
1792,Water,Water,Shrubland,Water,Non_Wetland,Forest
1793,Water,Water,Grassland,NULL,Non_Wetland,Grassland
1794,Water,Water,Grassland,NULL,Non_Wetland,Bareland
1795,Water,Water,Grassland,NULL,Non_Wetland,Built-up
1796,Water,Water,Grassland,NULL,Non_Wetland,Water
1797,Water,Water,Grassland,NULL,Non_Wetland,Forest
1798,Water,Water,Grassland,Non_Water,Non_Wetland,Grassland
1799,Water,Water,Grassland,Non_Water,Non_Wetland,Bareland
1800,Water,Water,Grassland,Non_Water,Non_Wetland,Water
1801,Water,Water,Grassland,Non_Water,Non_Wetland,Forest
1802,Water,Water,Grassland,Water,Non_Wetland,Grassland
1803,Water,Water,Grassland,Water,Non_Wetland,Bareland
1804,Water,Water,Grassland,Water,Non_Wetland,Water
1805,Water,Water,Grassland,Water,Non_Wetland,Forest
1806,Water,Water,Cropland,NULL,Non_Wetland,Grassland
1807,Water,Water,Cropland,NULL,Non_Wetland,Cropland
1808,Water,Water,Cropland,NULL,Non_Wetland,Bareland
1809,Water,Water,Cropland,NULL,Non_Wetland,Water
1810,Water,Water,Cropland,NULL,Non_Wetland,Forest
1811,Water,Water,Cropland,Non_Water,Non_Wetland,Grassland
1812,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland
1813,Water,Water,Cropland,Non_Water,Non_Wetland,Water
1814,Water,Water,Cropland,Non_Water,Non_Wetland,Forest
1815,Water,Water,Cropland,Water,Non_Wetland,Grassland
1816,Water,Water,Cropland,Water,Non_Wetland,Cropland
1817,Water,Water,Cropland,Water,Non_Wetland,Bareland
1818,Water,Water,Cropland,Water,Non_Wetland,Water
1819,Water,Water,Cropland,Water,Non_Wetland,Forest
1820,Water,Water,Wetland,NULL,Wetland,Grassland
1821,Water,Water,Wetland,NULL,Wetland,Wetland
1822,Water,Water,Wetland,NULL,Wetland,Bareland
1823,Water,Water,Wetland,NULL,Wetland,Water
1824,Water,Water,Wetland,NULL,Wetland,Forest
1825,Water,Water,Wetland,Non_Water,Wetland,NULL
1826,Water,Water,Wetland,Non_Water,Wetland,Grassland
1827,Water,Water,Wetland,Non_Water,Wetland,Cropland
1828,Water,Water,Wetland,Non_Water,Wetland,Wetland
1829,Water,Water,Wetland,Non_Water,Wetland,Bareland
1830,Water,Water,Wetland,Non_Water,Wetland,Water
1831,Water,Water,Wetland,Non_Water,Wetland,Forest
1832,Water,Water,Wetland,Water,Wetland,Grassland
1833,Water,Water,Wetland,Water,Wetland,Cropland
1834,Water,Water,Wetland,Water,Wetland,Wetland
1835,Water,Water,Wetland,Water,Wetland,Bareland
1836,Water,Water,Wetland,Water,Wetland,Water
1837,Water,Water,Wetland,Water,Wetland,Forest
1838,Water,Water,Bareland,NULL,Non_Wetland,Grassland
1839,Water,Water,Bareland,NULL,Non_Wetland,Bareland
1840,Water,Water,Bareland,NULL,Non_Wetland,Water
1841,Water,Water,Bareland,NULL,Non_Wetland,Forest
1842,Water,Water,Bareland,Non_Water,Non_Wetland,Grassland
1843,Water,Water,Bareland,Non_Water,Non_Wetland,Bareland
1844,Water,Water,Bareland,Non_Water,Non_Wetland,Water
1845,Water,Water,Bareland,Non_Water,Non_Wetland,Forest
1846,Water,Water,Bareland,Water,Non_Wetland,Grassland
1847,Water,Water,Bareland,Water,Non_Wetland,Bareland
1848,Water,Water,Bareland,Water,Non_Wetland,Water
1849,Water,Water,Bareland,Water,Non_Wetland,Forest
1850,Water,Water,Built-up,NULL,Non_Wetland,Grassland
1851,Water,Water,Built-up,NULL,Non_Wetland,Bareland
1852,Water,Water,Built-up,NULL,Non_Wetland,Built-up
1853,Water,Water,Built-up,NULL,Non_Wetland,Water
1854,Water,Water,Built-up,NULL,Non_Wetland,Forest
1855,Water,Water,Built-up,Non_Water,Non_Wetland,Grassland
1856,Water,Water,Built-up,Non_Water,Non_Wetland,Bareland
1857,Water,Water,Built-up,Non_Water,Non_Wetland,Water
1858,Water,Water,Built-up,Non_Water,Non_Wetland,Forest
1859,Water,Water,Built-up,Water,Non_Wetland,Bareland
1860,Water,Water,Built-up,Water,Non_Wetland,Water
1861,Water,Water,Water,NULL,Water,Grassland
1862,Water,Water,Water,NULL,Water,Wetland
1863,Water,Water,Water,NULL,Water,Bareland
1864,Water,Water,Water,NULL,Water,Water
1865,Water,Water,Water,NULL,Water,Forest
1866,Water,Water,Water,Non_Water,Water,Grassland
1867,Water,Water,Water,Non_Water,Water,Wetland
1868,Water,Water,Water,Non_Water,Water,Bareland
1869,Water,Water,Water,Non_Water,Water,Water
1870,Water,Water,Water,Non_Water,Water,Forest
1871,Water,Water,Water,Water,Water,Grassland
1872,Water,Water,Water,Water,Water,Wetland
1873,Water,Water,Water,Water,Water,Bareland
1874,Water,Water,Water,Water,Water,Water
1875,Water,Water,Water,Water,Water,Forest
1876,Water,Water,Forest,NULL,Non_Wetland,Grassland
1877,Water,Water,Forest,NULL,Non_Wetland,Cropland
1878,Water,Water,Forest,NULL,Non_Wetland,Wetland
1879,Water,Water,Forest,NULL,Non_Wetland,Bareland
1880,Water,Water,Forest,NULL,Non_Wetland,Built-up
1881,Water,Water,Forest,NULL,Non_Wetland,Water
1882,Water,Water,Forest,NULL,Non_Wetland,Forest
1883,Water,Water,Forest,Non_Water,Non_Wetland,NULL
1884,Water,Water,Forest,Non_Water,Non_Wetland,Grassland
1885,Water,Water,Forest,Non_Water,Non_Wetland,Cropland
1886,Water,Water,Forest,Non_Water,Non_Wetland,Wetland
1887,Water,Water,Forest,Non_Water,Non_Wetland,Bareland
1888,Water,Water,Forest,Non_Water,Non_Wetland,Water
1889,Water,Water,Forest,Non_Water,Non_Wetland,Forest
1890,Water,Water,Forest,Water,Non_Wetland,Grassland
1891,Water,Water,Forest,Water,Non_Wetland,Cropland
1892,Water,Water,Forest,Water,Non_Wetland,Wetland
1893,Water,Water,Forest,Water,Non_Wetland,Bareland
1894,Water,Water,Forest,Water,Non_Wetland,Water
1895,Water,Water,Forest,Water,Non_Wetland,Forest
1896,Water,Forest,NULL,NULL,Non_Wetland,NULL
1897,Water,Forest,NULL,NULL,Non_Wetland,Forest
1898,Water,Forest,Shrubland,NULL,Non_Wetland,NULL
1899,Water,Forest,Shrubland,NULL,Non_Wetland,Grassland
1900,Water,Forest,Shrubland,NULL,Non_Wetland,Forest
1901,Water,Forest,Shrubland,Non_Water,Non_Wetland,Forest
1902,Water,Forest,Shrubland,Water,Non_Wetland,Grassland
1903,Water,Forest,Grassland,NULL,Non_Wetland,NULL
1904,Water,Forest,Grassland,NULL,Non_Wetland,Grassland
1905,Water,Forest,Grassland,NULL,Non_Wetland,Forest
1906,Water,Forest,Grassland,Non_Water,Non_Wetland,Grassland
1907,Water,Forest,Grassland,Water,Non_Wetland,Water
1908,Water,Forest,Cropland,NULL,Non_Wetland,Grassland
1909,Water,Forest,Cropland,NULL,Non_Wetland,Bareland
1910,Water,Forest,Cropland,NULL,Non_Wetland,Water
1911,Water,Forest,Cropland,NULL,Non_Wetland,Forest
1912,Water,Forest,Cropland,Non_Water,Non_Wetland,Bareland
1913,Water,Forest,Cropland,Non_Water,Non_Wetland,Water
1914,Water,Forest,Cropland,Non_Water,Non_Wetland,Forest
1915,Water,Forest,Cropland,Water,Non_Wetland,Grassland
1916,Water,Forest,Cropland,Water,Non_Wetland,Water
1917,Water,Forest,Wetland,NULL,Wetland,Grassland
1918,Water,Forest,Wetland,NULL,Wetland,Water
1919,Water,Forest,Wetland,NULL,Wetland,Forest
1920,Water,Forest,Wetland,Non_Water,Wetland,Grassland
1921,Water,Forest,Wetland,Non_Water,Wetland,Water
1922,Water,Forest,Wetland,Non_Water,Wetland,Forest
1923,Water,Forest,Wetland,Water,Wetland,Grassland
1924,Water,Forest,Wetland,Water,Wetland,Wetland
1925,Water,Forest,Wetland,Water,Wetland,Water
1926,Water,Forest,Wetland,Water,Wetland,Forest
1927,Water,Forest,Bareland,NULL,Non_Wetland,Grassland
1928,Water,Forest,Bareland,NULL,Non_Wetland,Bareland
1929,Water,Forest,Bareland,Non_Water,Non_Wetland,Grassland
1930,Water,Forest,Bareland,Non_Water,Non_Wetland,Bareland
1931,Water,Forest,Bareland,Non_Water,Non_Wetland,Forest
1932,Water,Forest,Bareland,Water,Non_Wetland,Bareland
1933,Water,Forest,Bareland,Water,Non_Wetland,Water
1934,Water,Forest,Built-up,NULL,Non_Wetland,Forest
1935,Water,Forest,Water,NULL,Water,Forest
1936,Water,Forest,Water,Non_Water,Water,Water
1937,Water,Forest,Water,Non_Water,Water,Forest
1938,Water,Forest,Water,Water,Water,Grassland
1939,Water,Forest,Water,Water,Water,Water
1940,Water,Forest,Water,Water,Water,Forest
1941,Water,Forest,Forest,NULL,Non_Wetland,NULL
1942,Water,Forest,Forest,NULL,Non_Wetland,Grassland
1943,Water,Forest,Forest,NULL,Non_Wetland,Bareland
1944,Water,Forest,Forest,NULL,Non_Wetland,Water
1945,Water,Forest,Forest,NULL,Non_Wetland,Forest
1946,Water,Forest,Forest,Non_Water,Non_Wetland,Grassland
1947,Water,Forest,Forest,Non_Water,Non_Wetland,Water
1948,Water,Forest,Forest,Non_Water,Non_Wetland,Forest
1949,Water,Forest,Forest,Water,Non_Wetland,Grassland
1950,Water,Forest,Forest,Water,Non_Wetland,Water
1951,Water,Forest,Forest,Water,Non_Wetland,Forest
1952,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Forest
1953,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Grassland
1954,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Bareland
1955,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Forest
1956,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Grassland
1957,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Grassland
1958,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Forest
1959,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,Water
1960,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,Forest
1961,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,Forest
1962,Permanent_ice_and_snow,NULL,Water,NULL,Water,Water
1963,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Grassland
1964,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Bareland
1965,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Water
1966,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Forest
1967,Permanent_ice_and_snow,Built-up,Grassland,NULL,Non_Wetland,Grassland
1968,Permanent_ice_and_snow,Water,Shrubland,NULL,Non_Wetland,Water
1969,Permanent_ice_and_snow,Water,Shrubland,Water,Non_Wetland,Water
1970,Permanent_ice_and_snow,Water,Water,NULL,Water,Bareland
1971,Permanent_ice_and_snow,Water,Water,NULL,Water,Water
1972,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,Water
1973,Permanent_ice_and_snow,Water,Forest,Water,Non_Wetland,Water
1974,Permanent_ice_and_snow,Forest,NULL,NULL,Non_Wetland,Forest
1975,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,Grassland
1976,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,Forest
1977,Permanent_ice_and_snow,Forest,Grassland,NULL,Non_Wetland,Grassland
1978,Permanent_ice_and_snow,Forest,Cropland,NULL,Non_Wetland,Grassland
1979,Permanent_ice_and_snow,Forest,Built-up,NULL,Non_Wetland,Forest
1980,Permanent_ice_and_snow,Forest,Water,NULL,Water,Forest
1981,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,Grassland
1982,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,Forest
1983,Forest,NULL,NULL,NULL,Non_Wetland,Grassland
1984,Forest,NULL,NULL,NULL,Non_Wetland,Forest
1985,Forest,NULL,NULL,Water,Non_Wetland,Grassland
1986,Forest,NULL,NULL,Water,Non_Wetland,Water
1987,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL
1988,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland
1989,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland
1990,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland
1991,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland
1992,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up
1993,Forest,NULL,Shrubland,NULL,Non_Wetland,Water
1994,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest
1995,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL
1996,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland
1997,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland
1998,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Water
1999,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Forest
2000,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland
2001,Forest,NULL,Shrubland,Water,Non_Wetland,Cropland
2002,Forest,NULL,Shrubland,Water,Non_Wetland,Wetland
2003,Forest,NULL,Shrubland,Water,Non_Wetland,Water
2004,Forest,NULL,Shrubland,Water,Non_Wetland,Forest
2005,Forest,NULL,Grassland,NULL,Non_Wetland,NULL
2006,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland
2007,Forest,NULL,Grassland,NULL,Non_Wetland,Cropland
2008,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland
2009,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up
2010,Forest,NULL,Grassland,NULL,Non_Wetland,Forest
2011,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland
2012,Forest,NULL,Grassland,Non_Water,Non_Wetland,Water
2013,Forest,NULL,Grassland,Non_Water,Non_Wetland,Forest
2014,Forest,NULL,Grassland,Water,Non_Wetland,Grassland
2015,Forest,NULL,Grassland,Water,Non_Wetland,Bareland
2016,Forest,NULL,Grassland,Water,Non_Wetland,Water
2017,Forest,NULL,Grassland,Water,Non_Wetland,Forest
2018,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland
2019,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland
2020,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland
2021,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up
2022,Forest,NULL,Cropland,NULL,Non_Wetland,Water
2023,Forest,NULL,Cropland,NULL,Non_Wetland,Forest
2024,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland
2025,Forest,NULL,Cropland,Non_Water,Non_Wetland,Wetland
2026,Forest,NULL,Cropland,Non_Water,Non_Wetland,Bareland
2027,Forest,NULL,Cropland,Non_Water,Non_Wetland,Water
2028,Forest,NULL,Cropland,Non_Water,Non_Wetland,Forest
2029,Forest,NULL,Cropland,Water,Non_Wetland,Grassland
2030,Forest,NULL,Cropland,Water,Non_Wetland,Cropland
2031,Forest,NULL,Cropland,Water,Non_Wetland,Wetland
2032,Forest,NULL,Cropland,Water,Non_Wetland,Bareland
2033,Forest,NULL,Cropland,Water,Non_Wetland,Water
2034,Forest,NULL,Cropland,Water,Non_Wetland,Forest
2035,Forest,NULL,Wetland,NULL,Wetland,NULL
2036,Forest,NULL,Wetland,NULL,Wetland,Grassland
2037,Forest,NULL,Wetland,NULL,Wetland,Wetland
2038,Forest,NULL,Wetland,NULL,Wetland,Water
2039,Forest,NULL,Wetland,NULL,Wetland,Forest
2040,Forest,NULL,Wetland,Non_Water,Wetland,Grassland
2041,Forest,NULL,Wetland,Non_Water,Wetland,Cropland
2042,Forest,NULL,Wetland,Non_Water,Wetland,Wetland
2043,Forest,NULL,Wetland,Non_Water,Wetland,Water
2044,Forest,NULL,Wetland,Non_Water,Wetland,Forest
2045,Forest,NULL,Wetland,Water,Wetland,Grassland
2046,Forest,NULL,Wetland,Water,Wetland,Cropland
2047,Forest,NULL,Wetland,Water,Wetland,Wetland
2048,Forest,NULL,Wetland,Water,Wetland,Bareland
2049,Forest,NULL,Wetland,Water,Wetland,Water
2050,Forest,NULL,Wetland,Water,Wetland,Forest
2051,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland
2052,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland
2053,Forest,NULL,Bareland,NULL,Non_Wetland,Water
2054,Forest,NULL,Bareland,NULL,Non_Wetland,Forest
2055,Forest,NULL,Bareland,Non_Water,Non_Wetland,Grassland
2056,Forest,NULL,Bareland,Non_Water,Non_Wetland,Wetland
2057,Forest,NULL,Bareland,Non_Water,Non_Wetland,Bareland
2058,Forest,NULL,Bareland,Non_Water,Non_Wetland,Water
2059,Forest,NULL,Bareland,Non_Water,Non_Wetland,Forest
2060,Forest,NULL,Bareland,Water,Non_Wetland,Grassland
2061,Forest,NULL,Bareland,Water,Non_Wetland,Bareland
2062,Forest,NULL,Bareland,Water,Non_Wetland,Water
2063,Forest,NULL,Bareland,Water,Non_Wetland,Forest
2064,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland
2065,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland
2066,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up
2067,Forest,NULL,Built-up,NULL,Non_Wetland,Forest
2068,Forest,NULL,Built-up,Non_Water,Non_Wetland,Grassland
2069,Forest,NULL,Built-up,Non_Water,Non_Wetland,Bareland
2070,Forest,NULL,Built-up,Non_Water,Non_Wetland,Forest
2071,Forest,NULL,Built-up,Water,Non_Wetland,Grassland
2072,Forest,NULL,Water,NULL,Water,Grassland
2073,Forest,NULL,Water,NULL,Water,Water
2074,Forest,NULL,Water,NULL,Water,Forest
2075,Forest,NULL,Water,Non_Water,Water,Grassland
2076,Forest,NULL,Water,Non_Water,Water,Wetland
2077,Forest,NULL,Water,Non_Water,Water,Bareland
2078,Forest,NULL,Water,Non_Water,Water,Water
2079,Forest,NULL,Water,Non_Water,Water,Forest
2080,Forest,NULL,Water,Water,Water,NULL
2081,Forest,NULL,Water,Water,Water,Grassland
2082,Forest,NULL,Water,Water,Water,Cropland
2083,Forest,NULL,Water,Water,Water,Wetland
2084,Forest,NULL,Water,Water,Water,Bareland
2085,Forest,NULL,Water,Water,Water,Water
2086,Forest,NULL,Water,Water,Water,Forest
2087,Forest,NULL,Forest,NULL,Non_Wetland,NULL
2088,Forest,NULL,Forest,NULL,Non_Wetland,Grassland
2089,Forest,NULL,Forest,NULL,Non_Wetland,Cropland
2090,Forest,NULL,Forest,NULL,Non_Wetland,Wetland
2091,Forest,NULL,Forest,NULL,Non_Wetland,Bareland
2092,Forest,NULL,Forest,NULL,Non_Wetland,Built-up
2093,Forest,NULL,Forest,NULL,Non_Wetland,Water
2094,Forest,NULL,Forest,NULL,Non_Wetland,Forest
2095,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL
2096,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland
2097,Forest,NULL,Forest,Non_Water,Non_Wetland,Cropland
2098,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland
2099,Forest,NULL,Forest,Non_Water,Non_Wetland,Bareland
2100,Forest,NULL,Forest,Non_Water,Non_Wetland,Water
2101,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest
2102,Forest,NULL,Forest,Water,Non_Wetland,NULL
2103,Forest,NULL,Forest,Water,Non_Wetland,Grassland
2104,Forest,NULL,Forest,Water,Non_Wetland,Cropland
2105,Forest,NULL,Forest,Water,Non_Wetland,Wetland
2106,Forest,NULL,Forest,Water,Non_Wetland,Bareland
2107,Forest,NULL,Forest,Water,Non_Wetland,Water
2108,Forest,NULL,Forest,Water,Non_Wetland,Forest
2109,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland
2110,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland
2111,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland
2112,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland
2113,Forest,Cropland,Shrubland,NULL,Non_Wetland,Built-up
2114,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest
2115,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland
2116,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Cropland
2117,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland
2118,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Bareland
2119,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Forest
2120,Forest,Cropland,Shrubland,Water,Non_Wetland,Grassland
2121,Forest,Cropland,Shrubland,Water,Non_Wetland,Cropland
2122,Forest,Cropland,Shrubland,Water,Non_Wetland,Water
2123,Forest,Cropland,Shrubland,Water,Non_Wetland,Forest
2124,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland
2125,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland
2126,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland
2127,Forest,Cropland,Grassland,NULL,Non_Wetland,Built-up
2128,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest
2129,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Grassland
2130,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Bareland
2131,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Forest
2132,Forest,Cropland,Grassland,Water,Non_Wetland,Water
2133,Forest,Cropland,Grassland,Water,Non_Wetland,Forest
2134,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland
2135,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland
2136,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland
2137,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland
2138,Forest,Cropland,Cropland,NULL,Non_Wetland,Water
2139,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest
2140,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Grassland
2141,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Cropland
2142,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Bareland
2143,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Water
2144,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Forest
2145,Forest,Cropland,Cropland,Water,Non_Wetland,Grassland
2146,Forest,Cropland,Cropland,Water,Non_Wetland,Cropland
2147,Forest,Cropland,Cropland,Water,Non_Wetland,Water
2148,Forest,Cropland,Cropland,Water,Non_Wetland,Forest
2149,Forest,Cropland,Wetland,NULL,Wetland,Grassland
2150,Forest,Cropland,Wetland,NULL,Wetland,Cropland
2151,Forest,Cropland,Wetland,NULL,Wetland,Forest
2152,Forest,Cropland,Wetland,Non_Water,Wetland,Grassland
2153,Forest,Cropland,Wetland,Non_Water,Wetland,Wetland
2154,Forest,Cropland,Wetland,Non_Water,Wetland,Water
2155,Forest,Cropland,Wetland,Non_Water,Wetland,Forest
2156,Forest,Cropland,Wetland,Water,Wetland,Grassland
2157,Forest,Cropland,Wetland,Water,Wetland,Wetland
2158,Forest,Cropland,Wetland,Water,Wetland,Water
2159,Forest,Cropland,Wetland,Water,Wetland,Forest
2160,Forest,Cropland,Bareland,NULL,Non_Wetland,Grassland
2161,Forest,Cropland,Bareland,NULL,Non_Wetland,Bareland
2162,Forest,Cropland,Bareland,NULL,Non_Wetland,Forest
2163,Forest,Cropland,Bareland,Non_Water,Non_Wetland,Grassland
2164,Forest,Cropland,Bareland,Non_Water,Non_Wetland,Bareland
2165,Forest,Cropland,Bareland,Non_Water,Non_Wetland,Water
2166,Forest,Cropland,Bareland,Non_Water,Non_Wetland,Forest
2167,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland
2168,Forest,Cropland,Built-up,NULL,Non_Wetland,Forest
2169,Forest,Cropland,Built-up,Non_Water,Non_Wetland,Forest
2170,Forest,Cropland,Water,NULL,Water,Wetland
2171,Forest,Cropland,Water,NULL,Water,Water
2172,Forest,Cropland,Water,NULL,Water,Forest
2173,Forest,Cropland,Water,Non_Water,Water,Grassland
