Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24MWT_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MWT_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MWT_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MWT_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MWT_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MWT_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MWT_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24MWT_M_R
6018,NULL,Forest,Wetland,Water,Wetland,Shrubland,Shrubland,NULL
6019,NULL,Forest,Wetland,Water,Wetland,Shrubland,Water,NULL
6020,NULL,Forest,Wetland,Water,Wetland,Shrubland,Water,Wetland
6021,NULL,Forest,Wetland,Water,Wetland,Water,Water,NULL
6022,NULL,Forest,Wetland,Water,Wetland,Water,Water,Grassland
6023,NULL,Forest,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
6024,NULL,Forest,Bareland,NULL,Non_Wetland,Forest,Shrubland,NULL
6025,NULL,Forest,Bareland,Water,Non_Wetland,Shrubland,NULL,Wetland
6026,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,Shrubland,Grassland
6027,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
6028,NULL,Forest,Built-up,NULL,Non_Wetland,Shrubland,NULL,Built-up
6029,NULL,Forest,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,NULL
6030,NULL,Forest,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Forest
6031,NULL,Forest,Built-up,NULL,Non_Wetland,Shrubland,Grassland,NULL
6032,NULL,Forest,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Forest
6033,NULL,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Cropland
6034,NULL,Forest,Built-up,NULL,Non_Wetland,Bareland,Shrubland,NULL
6035,NULL,Forest,Water,NULL,Water,Shrubland,Shrubland,NULL
6036,NULL,Forest,Water,NULL,Water,Shrubland,Shrubland,Forest
6037,NULL,Forest,Water,Water,Water,NULL,NULL,Grassland
6038,NULL,Forest,Water,Water,Water,Shrubland,Water,Forest
6039,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
6040,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
6041,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
6042,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
6043,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
6044,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Wetland
6045,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
6046,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
6047,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
6048,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
6049,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
6050,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
6051,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
6052,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
6053,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
6054,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
6055,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
6056,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
6057,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
6058,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
6059,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Cropland
6060,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
6061,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Water,NULL
6062,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Water,Forest
6063,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
6064,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
6065,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
6066,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
6067,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
6068,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
6069,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
6070,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
6071,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Cropland
6072,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
6073,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
6074,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
6075,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
6076,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
6077,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Shrubland,NULL
6078,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
6079,NULL,Forest,Forest,NULL,Non_Wetland,Water,Shrubland,NULL
6080,NULL,Forest,Forest,NULL,Non_Wetland,Water,Shrubland,Forest
6081,NULL,Forest,Forest,NULL,Non_Wetland,Water,Water,Forest
6082,NULL,Forest,Forest,NULL,Non_Wetland,Forest,NULL,NULL
6083,NULL,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Forest
6084,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,NULL
6085,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
6086,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
6087,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
6088,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
6089,NULL,Forest,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
6090,NULL,Forest,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Forest
6091,NULL,Forest,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
6092,NULL,Forest,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Forest
6093,NULL,Forest,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
6094,NULL,Forest,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
6095,NULL,Forest,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
6096,NULL,Forest,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
6097,NULL,Forest,Forest,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
6098,NULL,Forest,Forest,Non_Water,Non_Wetland,Forest,Shrubland,Wetland
6099,NULL,Forest,Forest,Non_Water,Non_Wetland,Forest,Shrubland,Forest
6100,NULL,Forest,Forest,Water,Non_Wetland,NULL,Shrubland,Forest
6101,NULL,Forest,Forest,Water,Non_Wetland,Shrubland,Shrubland,NULL
6102,NULL,Forest,Forest,Water,Non_Wetland,Shrubland,Shrubland,Grassland
6103,NULL,Forest,Forest,Water,Non_Wetland,Shrubland,Shrubland,Forest
6104,NULL,Forest,Forest,Water,Non_Wetland,Shrubland,Water,Forest
6105,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
6106,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
6107,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
6108,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
6109,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
6110,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
6111,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
6112,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
6113,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Cropland
6114,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Wetland
6115,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Water
6116,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
6117,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
6118,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
6119,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Cropland
6120,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Wetland
6121,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Built-up
6122,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
6123,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Water,Grassland
6124,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Water,Forest
6125,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
6126,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Forest,Forest
6127,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
6128,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
6129,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Cropland
6130,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Wetland
6131,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Built-up
6132,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Water
6133,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
6134,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
6135,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
6136,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
6137,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
6138,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
6139,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Water
6140,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
6141,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
6142,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
6143,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Cropland
6144,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Wetland
6145,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Bareland
6146,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Built-up
6147,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Water
6148,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
6149,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Built-up,Grassland
6150,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Water,NULL
6151,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Water,Grassland
6152,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Water,Water
6153,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Water,Forest
6154,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Forest,Grassland
6155,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Forest,Cropland
6156,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
6157,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
6158,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
6159,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
6160,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
6161,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
6162,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
6163,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Cropland
6164,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Wetland
6165,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Bareland
6166,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
6167,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
6168,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
6169,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
6170,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Wetland
6171,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
6172,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Built-up
6173,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
6174,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
6175,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
6176,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,Shrubland,Grassland
6177,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
6178,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Cropland
6179,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,NULL
6180,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
6181,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
6182,Grassland,NULL,NULL,NULL,Non_Wetland,Water,NULL,NULL
6183,Grassland,NULL,NULL,NULL,Non_Wetland,Water,NULL,Grassland
6184,Grassland,NULL,NULL,NULL,Non_Wetland,Water,NULL,Cropland
6185,Grassland,NULL,NULL,NULL,Non_Wetland,Water,NULL,Wetland
6186,Grassland,NULL,NULL,NULL,Non_Wetland,Water,NULL,Water
6187,Grassland,NULL,NULL,NULL,Non_Wetland,Water,Shrubland,NULL
6188,Grassland,NULL,NULL,NULL,Non_Wetland,Water,Shrubland,Grassland
6189,Grassland,NULL,NULL,NULL,Non_Wetland,Water,Shrubland,Wetland
6190,Grassland,NULL,NULL,NULL,Non_Wetland,Water,Shrubland,Water
6191,Grassland,NULL,NULL,NULL,Non_Wetland,Water,Shrubland,Forest
6192,Grassland,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
6193,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
6194,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,NULL,Cropland
6195,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,NULL,Wetland
6196,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,NULL,Forest
6197,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Shrubland,NULL
6198,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Shrubland,Grassland
6199,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Shrubland,Wetland
6200,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
6201,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,NULL
6202,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
6203,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Wetland
6204,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
6205,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
6206,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Cropland
6207,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Wetland
6208,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
6209,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
6210,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
6211,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
6212,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
6213,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,Shrubland,NULL
6214,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
6215,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,Shrubland,Wetland
6216,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,Shrubland,Forest
6217,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,Grassland,NULL
6218,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,Grassland,Grassland
6219,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,Grassland,Wetland
6220,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,Grassland,Forest
6221,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,Forest,Grassland
6222,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,Forest,Cropland
6223,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,Forest,Wetland
6224,Grassland,NULL,NULL,Non_Water,Non_Wetland,Shrubland,NULL,NULL
6225,Grassland,NULL,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
6226,Grassland,NULL,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Cropland
6227,Grassland,NULL,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Wetland
6228,Grassland,NULL,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Water
6229,Grassland,NULL,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Forest
6230,Grassland,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
6231,Grassland,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
6232,Grassland,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Cropland
6233,Grassland,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
6234,Grassland,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Water
6235,Grassland,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
6236,Grassland,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Grassland,NULL
6237,Grassland,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
6238,Grassland,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Grassland,Cropland
6239,Grassland,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Grassland,Wetland
6240,Grassland,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Grassland,Water
6241,Grassland,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Grassland,Forest
6242,Grassland,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Water,NULL
6243,Grassland,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Forest,Grassland
6244,Grassland,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Forest,Cropland
6245,Grassland,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Forest,Wetland
6246,Grassland,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Forest,Forest
6247,Grassland,NULL,NULL,Non_Water,Non_Wetland,Grassland,NULL,NULL
6248,Grassland,NULL,NULL,Non_Water,Non_Wetland,Grassland,NULL,Grassland
6249,Grassland,NULL,NULL,Non_Water,Non_Wetland,Grassland,NULL,Wetland
6250,Grassland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
6251,Grassland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,NULL
6252,Grassland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
6253,Grassland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
6254,Grassland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
6255,Grassland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
6256,Grassland,NULL,NULL,Non_Water,Non_Wetland,Cropland,NULL,Grassland
6257,Grassland,NULL,NULL,Non_Water,Non_Wetland,Cropland,NULL,Cropland
6258,Grassland,NULL,NULL,Non_Water,Non_Wetland,Cropland,NULL,Forest
6259,Grassland,NULL,NULL,Non_Water,Non_Wetland,Cropland,Grassland,Grassland
6260,Grassland,NULL,NULL,Non_Water,Non_Wetland,Water,NULL,Grassland
6261,Grassland,NULL,NULL,Non_Water,Non_Wetland,Water,NULL,Cropland
6262,Grassland,NULL,NULL,Non_Water,Non_Wetland,Water,NULL,Wetland
6263,Grassland,NULL,NULL,Non_Water,Non_Wetland,Water,Shrubland,Grassland
6264,Grassland,NULL,NULL,Non_Water,Non_Wetland,Water,Grassland,NULL
6265,Grassland,NULL,NULL,Non_Water,Non_Wetland,Water,Grassland,Grassland
6266,Grassland,NULL,NULL,Non_Water,Non_Wetland,Forest,NULL,NULL
6267,Grassland,NULL,NULL,Non_Water,Non_Wetland,Forest,NULL,Grassland
6268,Grassland,NULL,NULL,Non_Water,Non_Wetland,Forest,NULL,Cropland
6269,Grassland,NULL,NULL,Non_Water,Non_Wetland,Forest,NULL,Wetland
6270,Grassland,NULL,NULL,Non_Water,Non_Wetland,Forest,Shrubland,Grassland
6271,Grassland,NULL,NULL,Non_Water,Non_Wetland,Forest,Shrubland,Wetland
6272,Grassland,NULL,NULL,Non_Water,Non_Wetland,Forest,Shrubland,Forest
6273,Grassland,NULL,NULL,Non_Water,Non_Wetland,Forest,Grassland,Grassland
6274,Grassland,NULL,NULL,Non_Water,Non_Wetland,Forest,Grassland,Wetland
6275,Grassland,NULL,NULL,Non_Water,Non_Wetland,Forest,Forest,Grassland
6276,Grassland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
6277,Grassland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Wetland
6278,Grassland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
6279,Grassland,NULL,NULL,Water,Non_Wetland,NULL,Shrubland,Grassland
6280,Grassland,NULL,NULL,Water,Non_Wetland,NULL,Shrubland,Cropland
6281,Grassland,NULL,NULL,Water,Non_Wetland,NULL,Shrubland,Wetland
6282,Grassland,NULL,NULL,Water,Non_Wetland,NULL,Shrubland,Water
6283,Grassland,NULL,NULL,Water,Non_Wetland,NULL,Grassland,Grassland
6284,Grassland,NULL,NULL,Water,Non_Wetland,NULL,Grassland,Wetland
6285,Grassland,NULL,NULL,Water,Non_Wetland,NULL,Grassland,Water
6286,Grassland,NULL,NULL,Water,Non_Wetland,NULL,Grassland,Forest
6287,Grassland,NULL,NULL,Water,Non_Wetland,NULL,Water,Grassland
6288,Grassland,NULL,NULL,Water,Non_Wetland,NULL,Forest,Forest
6289,Grassland,NULL,NULL,Water,Non_Wetland,Shrubland,NULL,Grassland
6290,Grassland,NULL,NULL,Water,Non_Wetland,Shrubland,NULL,Cropland
6291,Grassland,NULL,NULL,Water,Non_Wetland,Shrubland,NULL,Wetland
6292,Grassland,NULL,NULL,Water,Non_Wetland,Shrubland,NULL,Forest
6293,Grassland,NULL,NULL,Water,Non_Wetland,Shrubland,Shrubland,Grassland
6294,Grassland,NULL,NULL,Water,Non_Wetland,Shrubland,Shrubland,Wetland
6295,Grassland,NULL,NULL,Water,Non_Wetland,Shrubland,Shrubland,Water
6296,Grassland,NULL,NULL,Water,Non_Wetland,Shrubland,Grassland,Grassland
6297,Grassland,NULL,NULL,Water,Non_Wetland,Shrubland,Grassland,Wetland
6298,Grassland,NULL,NULL,Water,Non_Wetland,Shrubland,Grassland,Water
6299,Grassland,NULL,NULL,Water,Non_Wetland,Shrubland,Water,Grassland
6300,Grassland,NULL,NULL,Water,Non_Wetland,Grassland,NULL,Grassland
6301,Grassland,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,NULL
6302,Grassland,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Grassland
6303,Grassland,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Wetland
6304,Grassland,NULL,NULL,Water,Non_Wetland,Water,Shrubland,Wetland
6305,Grassland,NULL,NULL,Water,Non_Wetland,Water,Grassland,Grassland
6306,Grassland,NULL,NULL,Water,Non_Wetland,Water,Grassland,Wetland
6307,Grassland,NULL,NULL,Water,Non_Wetland,Water,Grassland,Water
6308,Grassland,NULL,NULL,Water,Non_Wetland,Water,Water,Grassland
6309,Grassland,NULL,NULL,Water,Non_Wetland,Water,Forest,Grassland
6310,Grassland,NULL,NULL,Water,Non_Wetland,Forest,NULL,Grassland
6311,Grassland,NULL,NULL,Water,Non_Wetland,Forest,NULL,Wetland
6312,Grassland,NULL,NULL,Water,Non_Wetland,Forest,NULL,Water
6313,Grassland,NULL,NULL,Water,Non_Wetland,Forest,Shrubland,Water
6314,Grassland,NULL,NULL,Water,Non_Wetland,Forest,Grassland,Wetland
6315,Grassland,NULL,NULL,Water,Non_Wetland,Forest,Forest,Cropland
6316,Grassland,NULL,NULL,Water,Non_Wetland,Forest,Forest,Wetland
6317,Grassland,NULL,NULL,Water,Non_Wetland,Forest,Forest,Water
6318,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
6319,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
6320,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
6321,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
6322,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
6323,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
6324,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
6325,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
6326,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Wetland
6327,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Built-up
6328,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Water
6329,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
6330,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
6331,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
6332,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Cropland
6333,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Wetland
6334,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Built-up
6335,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Water
6336,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
6337,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,NULL
6338,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
6339,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
6340,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
6341,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
