Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22MDS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MDS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MDS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22MDS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MDS_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MDS_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MDS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22MDS_M_R
324,NULL,NULL,Wetland,NULL,Wetland,Grassland,Bareland,Wetland
325,NULL,NULL,Wetland,NULL,Wetland,Grassland,Bareland,Forest
326,NULL,NULL,Wetland,NULL,Wetland,Grassland,Forest,Grassland
327,NULL,NULL,Wetland,NULL,Wetland,Grassland,Forest,Forest
328,NULL,NULL,Wetland,NULL,Wetland,Cropland,Bareland,Forest
329,NULL,NULL,Wetland,NULL,Wetland,Wetland,Grassland,NULL
330,NULL,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
331,NULL,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
332,NULL,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Forest
333,NULL,NULL,Wetland,NULL,Wetland,Wetland,Forest,Grassland
334,NULL,NULL,Wetland,NULL,Wetland,Bareland,Shrubland,Grassland
335,NULL,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
336,NULL,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Forest
337,NULL,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
338,NULL,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Forest
339,NULL,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
340,NULL,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Bareland
341,NULL,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Water
342,NULL,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Forest
343,NULL,NULL,Wetland,NULL,Wetland,Bareland,Forest,Grassland
344,NULL,NULL,Wetland,NULL,Wetland,Water,Grassland,Grassland
345,NULL,NULL,Wetland,NULL,Wetland,Water,Grassland,Wetland
346,NULL,NULL,Wetland,NULL,Wetland,Water,Grassland,Forest
347,NULL,NULL,Wetland,NULL,Wetland,Water,Wetland,Grassland
348,NULL,NULL,Wetland,NULL,Wetland,Water,Wetland,Forest
349,NULL,NULL,Wetland,NULL,Wetland,Water,Bareland,Grassland
350,NULL,NULL,Wetland,NULL,Wetland,Water,Water,Grassland
351,NULL,NULL,Wetland,NULL,Wetland,Water,Water,Bareland
352,NULL,NULL,Wetland,NULL,Wetland,Forest,Bareland,Forest
353,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
354,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Bareland,Grassland
355,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Bareland,Wetland
356,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Bareland,Bareland
357,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Bareland,Water
358,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Bareland,Forest
359,NULL,NULL,Wetland,Water,Wetland,Grassland,Wetland,Grassland
360,NULL,NULL,Wetland,Water,Wetland,Grassland,Wetland,Wetland
361,NULL,NULL,Wetland,Water,Wetland,Grassland,Wetland,Forest
362,NULL,NULL,Wetland,Water,Wetland,Grassland,Water,Grassland
363,NULL,NULL,Wetland,Water,Wetland,Grassland,Water,Forest
364,NULL,NULL,Wetland,Water,Wetland,Wetland,Wetland,Forest
365,NULL,NULL,Wetland,Water,Wetland,Bareland,Wetland,Grassland
366,NULL,NULL,Wetland,Water,Wetland,Bareland,Wetland,Bareland
367,NULL,NULL,Wetland,Water,Wetland,Bareland,Wetland,Forest
368,NULL,NULL,Wetland,Water,Wetland,Bareland,Bareland,Grassland
369,NULL,NULL,Wetland,Water,Wetland,Bareland,Bareland,Bareland
370,NULL,NULL,Wetland,Water,Wetland,Bareland,Bareland,Water
371,NULL,NULL,Wetland,Water,Wetland,Bareland,Bareland,Forest
372,NULL,NULL,Wetland,Water,Wetland,Bareland,Water,Grassland
373,NULL,NULL,Wetland,Water,Wetland,Bareland,Water,Water
374,NULL,NULL,Wetland,Water,Wetland,Bareland,Water,Forest
375,NULL,NULL,Wetland,Water,Wetland,Water,Grassland,Grassland
376,NULL,NULL,Wetland,Water,Wetland,Water,Wetland,Grassland
377,NULL,NULL,Wetland,Water,Wetland,Water,Wetland,Forest
378,NULL,NULL,Wetland,Water,Wetland,Water,Water,Grassland
379,NULL,NULL,Wetland,Water,Wetland,Water,Water,Wetland
380,NULL,NULL,Wetland,Water,Wetland,Water,Water,Water
381,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
382,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
383,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Bareland
384,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Water
385,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Forest
386,NULL,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
387,NULL,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
388,NULL,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
389,NULL,NULL,Bareland,Water,Non_Wetland,Bareland,Bareland,Grassland
390,NULL,NULL,Bareland,Water,Non_Wetland,Bareland,Bareland,Bareland
391,NULL,NULL,Bareland,Water,Non_Wetland,Bareland,Bareland,Water
392,NULL,NULL,Bareland,Water,Non_Wetland,Bareland,Bareland,Forest
393,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
394,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Bareland
395,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
396,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
397,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
398,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
399,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Built-up
400,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
401,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
402,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Built-up
403,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
404,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
405,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
406,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
407,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
408,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
409,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
410,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Water
411,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
412,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
413,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Bareland
414,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
415,NULL,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
416,NULL,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
417,NULL,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Water
418,NULL,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Forest
419,NULL,NULL,Built-up,Water,Non_Wetland,Bareland,Bareland,Grassland
420,NULL,NULL,Built-up,Water,Non_Wetland,Bareland,Bareland,Bareland
421,NULL,NULL,Built-up,Water,Non_Wetland,Bareland,Bareland,Water
422,NULL,NULL,Built-up,Water,Non_Wetland,Bareland,Bareland,Forest
423,NULL,NULL,Water,NULL,Water,Grassland,Grassland,Grassland
424,NULL,NULL,Water,NULL,Water,Bareland,Grassland,Grassland
425,NULL,NULL,Water,NULL,Water,Bareland,Grassland,Forest
426,NULL,NULL,Water,NULL,Water,Bareland,Bareland,Grassland
427,NULL,NULL,Water,NULL,Water,Bareland,Bareland,Cropland
428,NULL,NULL,Water,NULL,Water,Bareland,Bareland,Bareland
429,NULL,NULL,Water,NULL,Water,Bareland,Bareland,Water
430,NULL,NULL,Water,NULL,Water,Bareland,Bareland,Forest
431,NULL,NULL,Water,NULL,Water,Water,Grassland,Forest
432,NULL,NULL,Water,Non_Water,Water,Bareland,Bareland,Grassland
433,NULL,NULL,Water,Non_Water,Water,Bareland,Bareland,Bareland
434,NULL,NULL,Water,Water,Water,Bareland,Bareland,Grassland
435,NULL,NULL,Water,Water,Water,Bareland,Bareland,Bareland
436,NULL,NULL,Water,Water,Water,Bareland,Bareland,Water
437,NULL,NULL,Water,Water,Water,Bareland,Bareland,Forest
438,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
439,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
440,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
441,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
442,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
443,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
444,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
445,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
446,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
447,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
448,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
449,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
450,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
451,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,NULL
452,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,Grassland
453,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
454,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Bareland,NULL
455,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Bareland,Grassland
456,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Bareland,Forest
457,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
458,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
459,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
460,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
461,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
462,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
463,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
464,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
465,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
466,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
467,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
468,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Built-up
469,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
470,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
471,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
472,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Wetland
473,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
474,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,NULL
475,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
476,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Bareland
477,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
478,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
479,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
480,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
481,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
482,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
483,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
484,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
485,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
486,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
487,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
488,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
489,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Bareland,NULL
490,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Bareland,Grassland
491,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
492,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
493,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
494,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,NULL
495,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
496,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
497,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
498,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
499,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
500,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
501,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
502,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,NULL
503,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
504,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Cropland
505,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
506,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Water
507,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
508,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,NULL
509,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
510,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Bareland
511,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
512,NULL,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
513,NULL,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Forest
514,NULL,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
515,NULL,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Forest
516,NULL,NULL,Forest,NULL,Non_Wetland,Water,Bareland,Grassland
517,NULL,NULL,Forest,NULL,Non_Wetland,Water,Bareland,Wetland
518,NULL,NULL,Forest,NULL,Non_Wetland,Water,Bareland,Forest
519,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
520,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,NULL
521,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
522,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
523,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
524,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
525,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Forest,NULL
526,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
527,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
528,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
529,NULL,NULL,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
530,NULL,NULL,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
531,NULL,NULL,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Forest
532,NULL,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Forest
533,NULL,NULL,Forest,Water,Non_Wetland,Grassland,Wetland,Forest
534,NULL,NULL,Forest,Water,Non_Wetland,Bareland,Bareland,Grassland
535,NULL,NULL,Forest,Water,Non_Wetland,Bareland,Bareland,Cropland
536,NULL,NULL,Forest,Water,Non_Wetland,Bareland,Bareland,Bareland
537,NULL,NULL,Forest,Water,Non_Wetland,Bareland,Bareland,Water
538,NULL,NULL,Forest,Water,Non_Wetland,Bareland,Bareland,Forest
539,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
540,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
541,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
542,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
543,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
544,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
545,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
546,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
547,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
548,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
549,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
550,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
551,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
552,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
553,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
554,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
555,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
556,NULL,Cropland,Cropland,Water,Non_Wetland,Bareland,Bareland,Bareland
557,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
558,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
559,NULL,Cropland,Water,NULL,Water,Bareland,Bareland,Grassland
560,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
561,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
562,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
563,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
564,NULL,Cropland,Forest,Water,Non_Wetland,Bareland,Bareland,Bareland
565,NULL,Wetland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
566,NULL,Wetland,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
567,NULL,Wetland,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
568,NULL,Wetland,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
569,NULL,Wetland,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
570,NULL,Wetland,NULL,NULL,Non_Wetland,Bareland,Bareland,Water
571,NULL,Wetland,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
572,NULL,Wetland,NULL,NULL,Non_Wetland,Bareland,Forest,Bareland
573,NULL,Wetland,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
574,NULL,Wetland,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
575,NULL,Wetland,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Water
576,NULL,Wetland,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Forest
577,NULL,Wetland,NULL,Water,Non_Wetland,Bareland,Bareland,Grassland
578,NULL,Wetland,NULL,Water,Non_Wetland,Bareland,Bareland,Bareland
579,NULL,Wetland,NULL,Water,Non_Wetland,Bareland,Bareland,Water
580,NULL,Wetland,NULL,Water,Non_Wetland,Bareland,Bareland,Forest
581,NULL,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
582,NULL,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
583,NULL,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
584,NULL,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Bareland
585,NULL,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
586,NULL,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
587,NULL,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Cropland
588,NULL,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
589,NULL,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Water
590,NULL,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
591,NULL,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
592,NULL,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
593,NULL,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
594,NULL,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
595,NULL,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland,Bareland,Forest
596,NULL,Wetland,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
597,NULL,Wetland,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
598,NULL,Wetland,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Water
599,NULL,Wetland,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
600,NULL,Wetland,Shrubland,Water,Non_Wetland,Bareland,Bareland,Grassland
601,NULL,Wetland,Shrubland,Water,Non_Wetland,Bareland,Bareland,Bareland
602,NULL,Wetland,Shrubland,Water,Non_Wetland,Bareland,Bareland,Water
603,NULL,Wetland,Shrubland,Water,Non_Wetland,Bareland,Bareland,Forest
604,NULL,Wetland,Shrubland,Water,Non_Wetland,Water,Bareland,Wetland
605,NULL,Wetland,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
606,NULL,Wetland,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
607,NULL,Wetland,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Forest
608,NULL,Wetland,Grassland,NULL,Non_Wetland,Shrubland,Bareland,NULL
609,NULL,Wetland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
610,NULL,Wetland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
611,NULL,Wetland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
612,NULL,Wetland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
613,NULL,Wetland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
614,NULL,Wetland,Grassland,NULL,Non_Wetland,Bareland,Wetland,Bareland
615,NULL,Wetland,Grassland,NULL,Non_Wetland,Bareland,Bareland,NULL
616,NULL,Wetland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
617,NULL,Wetland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Cropland
618,NULL,Wetland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
619,NULL,Wetland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Water
620,NULL,Wetland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
621,NULL,Wetland,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
622,NULL,Wetland,Grassland,NULL,Non_Wetland,Bareland,Forest,Bareland
623,NULL,Wetland,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
624,NULL,Wetland,Grassland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
625,NULL,Wetland,Grassland,Non_Water,Non_Wetland,Grassland,Bareland,Forest
626,NULL,Wetland,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
627,NULL,Wetland,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
628,NULL,Wetland,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
629,NULL,Wetland,Grassland,Water,Non_Wetland,Bareland,Wetland,Bareland
630,NULL,Wetland,Grassland,Water,Non_Wetland,Bareland,Bareland,Grassland
631,NULL,Wetland,Grassland,Water,Non_Wetland,Bareland,Bareland,Cropland
632,NULL,Wetland,Grassland,Water,Non_Wetland,Bareland,Bareland,Bareland
633,NULL,Wetland,Grassland,Water,Non_Wetland,Bareland,Bareland,Water
634,NULL,Wetland,Grassland,Water,Non_Wetland,Bareland,Bareland,Forest
635,NULL,Wetland,Grassland,Water,Non_Wetland,Bareland,Forest,Water
636,NULL,Wetland,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
637,NULL,Wetland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
638,NULL,Wetland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Cropland
639,NULL,Wetland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
640,NULL,Wetland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Water
641,NULL,Wetland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
642,NULL,Wetland,Cropland,NULL,Non_Wetland,Bareland,Forest,Bareland
643,NULL,Wetland,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
644,NULL,Wetland,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
645,NULL,Wetland,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
646,NULL,Wetland,Cropland,Water,Non_Wetland,Bareland,Bareland,Grassland
647,NULL,Wetland,Cropland,Water,Non_Wetland,Bareland,Bareland,Cropland
648,NULL,Wetland,Cropland,Water,Non_Wetland,Bareland,Bareland,Bareland
649,NULL,Wetland,Cropland,Water,Non_Wetland,Bareland,Bareland,Water
650,NULL,Wetland,Cropland,Water,Non_Wetland,Bareland,Bareland,Forest
651,NULL,Wetland,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
652,NULL,Wetland,Wetland,NULL,Wetland,Bareland,Bareland,Bareland
653,NULL,Wetland,Wetland,NULL,Wetland,Bareland,Bareland,Water
654,NULL,Wetland,Wetland,NULL,Wetland,Bareland,Bareland,Forest
655,NULL,Wetland,Wetland,Non_Water,Wetland,Bareland,Bareland,Grassland
656,NULL,Wetland,Wetland,Non_Water,Wetland,Bareland,Bareland,Wetland
657,NULL,Wetland,Wetland,Non_Water,Wetland,Bareland,Bareland,Bareland
658,NULL,Wetland,Wetland,Non_Water,Wetland,Bareland,Bareland,Water
659,NULL,Wetland,Wetland,Non_Water,Wetland,Bareland,Bareland,Forest
660,NULL,Wetland,Wetland,Non_Water,Wetland,Bareland,Water,Bareland
661,NULL,Wetland,Wetland,Water,Wetland,Bareland,Bareland,Grassland
