Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19KDB_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19KDB_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19KDB_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19KDB_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19KDB_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19KDB_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19KDB_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19KDB_M_R
1657,Water,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
1658,Water,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
1659,Water,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Water
1660,Water,NULL,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Wetland
1661,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1662,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
1663,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1664,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1665,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1666,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1667,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1668,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1669,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1670,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
1671,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1672,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
1673,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1674,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1675,Water,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Wetland
1676,Water,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1677,Water,NULL,Water,NULL,Water,NULL,NULL,Grassland
1678,Water,NULL,Water,NULL,Water,NULL,NULL,Wetland
1679,Water,NULL,Water,NULL,Water,NULL,NULL,Bareland
1680,Water,NULL,Water,NULL,Water,NULL,NULL,Water
1681,Water,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
1682,Water,NULL,Water,Non_Water,Water,NULL,NULL,Wetland
1683,Water,NULL,Water,Non_Water,Water,NULL,NULL,Water
1684,Water,NULL,Water,Water,Water,NULL,NULL,Grassland
1685,Water,NULL,Water,Water,Water,NULL,NULL,Wetland
1686,Water,NULL,Water,Water,Water,NULL,NULL,Water
1687,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1688,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1689,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1690,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1691,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
1692,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1693,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1694,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1695,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
1696,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1697,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1698,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1699,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1700,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1701,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1702,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1703,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1704,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1705,Water,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
1706,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1707,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Wetland
1708,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Water
1709,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1710,Water,Cropland,Water,Water,Water,NULL,NULL,Wetland
1711,Water,Cropland,Water,Water,Water,NULL,NULL,Water
1712,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Water
1713,Water,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1714,Water,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Water
1715,Water,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
1716,Water,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Wetland
1717,Water,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Water
1718,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1719,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1720,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1721,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1722,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1723,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1724,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1725,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1726,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1727,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1728,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1729,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1730,Water,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
1731,Water,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
1732,Water,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Water
1733,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1734,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
1735,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Water
1736,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1737,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1738,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
1739,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
1740,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
1741,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
1742,Water,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
1743,Water,Wetland,Water,NULL,Water,NULL,NULL,Wetland
1744,Water,Wetland,Water,NULL,Water,NULL,NULL,Water
1745,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Grassland
1746,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Wetland
1747,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Water
1748,Water,Wetland,Water,Water,Water,NULL,NULL,Grassland
1749,Water,Wetland,Water,Water,Water,NULL,NULL,Wetland
1750,Water,Wetland,Water,Water,Water,NULL,NULL,Water
1751,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1752,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1753,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1754,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1755,Water,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1756,Water,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Water
1757,Water,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1758,Water,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1759,Water,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Water
1760,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1761,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1762,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1763,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1764,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1765,Water,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1766,Water,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1767,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1768,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Bareland
1769,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Water
1770,Water,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1771,Water,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1772,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Grassland
1773,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Bareland
1774,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
1775,Water,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
1776,Water,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1777,Water,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1778,Water,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1779,Water,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1780,Water,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1781,Water,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1782,Water,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1783,Water,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1784,Water,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Water
1785,Water,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1786,Water,Bareland,Water,NULL,Water,NULL,NULL,Grassland
1787,Water,Bareland,Water,Non_Water,Water,NULL,NULL,Water
1788,Water,Bareland,Water,Water,Water,NULL,NULL,Wetland
1789,Water,Bareland,Water,Water,Water,NULL,NULL,Bareland
1790,Water,Bareland,Water,Water,Water,NULL,NULL,Water
1791,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1792,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1793,Water,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1794,Water,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1795,Water,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1796,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1797,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1798,Water,Built-up,Wetland,NULL,Wetland,NULL,NULL,Grassland
1799,Water,Built-up,Wetland,NULL,Wetland,NULL,NULL,Water
1800,Water,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1801,Water,Built-up,Wetland,Water,Wetland,NULL,NULL,Wetland
1802,Water,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1803,Water,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1804,Water,Built-up,Water,NULL,Water,NULL,NULL,Grassland
1805,Water,Built-up,Water,NULL,Water,NULL,NULL,Water
1806,Water,Built-up,Water,Non_Water,Water,NULL,NULL,Wetland
1807,Water,Built-up,Water,Non_Water,Water,NULL,NULL,Water
1808,Water,Built-up,Water,Water,Water,NULL,NULL,Wetland
1809,Water,Built-up,Water,Water,Water,NULL,NULL,Water
1810,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1811,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1812,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1813,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
1814,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1815,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
1816,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1817,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1818,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1819,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Wetland
1820,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1821,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
1822,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1823,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1824,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1825,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1826,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1827,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1828,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1829,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1830,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1831,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1832,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1833,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1834,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Built-up
1835,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1836,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1837,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1838,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1839,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1840,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1841,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1842,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1843,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
1844,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1845,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
1846,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1847,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Water
1848,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
1849,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
1850,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
1851,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Water
1852,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1853,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1854,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
1855,Water,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
1856,Water,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
1857,Water,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
1858,Water,Water,Wetland,Water,Wetland,NULL,NULL,Water
1859,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
1860,Water,Water,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Grassland
1861,Water,Water,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Water
1862,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1863,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
1864,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1865,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
1866,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1867,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1868,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1869,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1870,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1871,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
1872,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1873,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
1874,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1875,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1876,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1877,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1878,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
1879,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1880,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Water
1881,Water,Water,Water,NULL,Water,NULL,NULL,Grassland
1882,Water,Water,Water,NULL,Water,NULL,NULL,Wetland
1883,Water,Water,Water,NULL,Water,NULL,NULL,Bareland
1884,Water,Water,Water,NULL,Water,NULL,NULL,Water
1885,Water,Water,Water,Non_Water,Water,NULL,NULL,Grassland
1886,Water,Water,Water,Non_Water,Water,NULL,NULL,Wetland
1887,Water,Water,Water,Non_Water,Water,NULL,NULL,Water
1888,Water,Water,Water,Water,Water,NULL,NULL,Grassland
1889,Water,Water,Water,Water,Water,NULL,NULL,Wetland
1890,Water,Water,Water,Water,Water,NULL,NULL,Bareland
1891,Water,Water,Water,Water,Water,NULL,NULL,Water
1892,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1893,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1894,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1895,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
1896,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1897,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1898,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1899,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1900,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1901,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
1902,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1903,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1904,Water,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1905,Water,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1906,Water,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1907,Water,Forest,Water,Water,Water,NULL,NULL,Water
1908,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1909,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1910,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1911,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1912,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1913,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1914,Permanent_ice_and_snow,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1915,Permanent_ice_and_snow,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1916,Permanent_ice_and_snow,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1917,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1918,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1919,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1920,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1921,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1922,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1923,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1924,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1925,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
1926,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
1927,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1928,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1929,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Wetland
1930,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1931,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1932,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1933,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1934,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1935,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1936,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1937,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1938,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1939,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1940,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1941,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1942,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1943,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
1944,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1945,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
1946,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1947,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1948,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1949,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1950,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1951,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1952,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1953,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1954,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1955,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1956,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1957,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1958,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1959,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1960,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
1961,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
1962,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1963,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
1964,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1965,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
1966,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
1967,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Cropland
1968,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
1969,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
1970,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
1971,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
1972,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1973,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
1974,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1975,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
1976,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
1977,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Cropland
1978,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
1979,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Water
1980,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
1981,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
1982,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
1983,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1984,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1985,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
1986,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
1987,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1988,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1989,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1990,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1991,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1992,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1993,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
1994,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1995,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Wetland
1996,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1997,Forest,NULL,Water,NULL,Water,NULL,NULL,Wetland
1998,Forest,NULL,Water,NULL,Water,NULL,NULL,Water
1999,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
2000,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Wetland
2001,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Water
2002,Forest,NULL,Water,Water,Water,NULL,NULL,Grassland
2003,Forest,NULL,Water,Water,Water,NULL,NULL,Wetland
2004,Forest,NULL,Water,Water,Water,NULL,NULL,Water
2005,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2006,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
