Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23KMB_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KMB_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KMB_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KMB_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KMB_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KMB_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KMB_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23KMB_M_R
330,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
331,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
332,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
333,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
334,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
335,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
336,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
337,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Cropland
338,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Wetland
339,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Bareland
340,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Built-up
341,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Water
342,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
343,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
344,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
345,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Cropland
346,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Wetland
347,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Bareland
348,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Built-up
349,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Water
350,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
351,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,NULL
352,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
353,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Cropland
354,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Wetland
355,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Bareland
356,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
357,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,NULL
358,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
359,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Cropland
360,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Bareland
361,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Built-up
362,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
363,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,NULL
364,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Built-up
365,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,NULL
366,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
367,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
368,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,NULL
369,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
370,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Cropland
371,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Wetland
372,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
373,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
374,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
375,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Cropland
376,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Wetland
377,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Bareland
378,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Built-up
379,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Water
380,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
381,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
382,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
383,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
384,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
385,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
386,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
387,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Water
388,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
389,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
390,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
391,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
392,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
393,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Bareland
394,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Built-up
395,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
396,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,NULL
397,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
398,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Cropland
399,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Wetland
400,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Built-up
401,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Forest
402,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,NULL
403,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
404,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Cropland
405,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Bareland
406,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Built-up
407,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Forest
408,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,NULL
409,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
410,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Forest
411,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,NULL
412,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Grassland
413,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Water
414,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Forest
415,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
416,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
417,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Bareland
418,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
419,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
420,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
421,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
422,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Wetland
423,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Bareland
424,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Built-up
425,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Water
426,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
427,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
428,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
429,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
430,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Wetland
431,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
432,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
433,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
434,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
435,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
436,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
437,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
438,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
439,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
440,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Water
441,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
442,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
443,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
444,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Cropland
445,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Wetland
446,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Bareland
447,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
448,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,NULL
449,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
450,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Cropland
451,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Bareland
452,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Built-up
453,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
454,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,NULL
455,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
456,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Cropland
457,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,NULL
458,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
459,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Bareland
460,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Water
461,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
462,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
463,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Cropland
464,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Bareland
465,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
466,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,NULL
467,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
468,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
469,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,NULL
470,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
471,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
472,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,NULL
473,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
474,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Cropland
475,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
476,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Wetland,NULL
477,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Bareland
478,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Forest,NULL
479,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Forest,Grassland
480,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Forest,Forest
481,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,NULL
482,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
483,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Wetland
484,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Bareland
485,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Water
486,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
487,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,NULL
488,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
489,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Cropland
490,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Wetland
491,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Bareland
492,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Water
493,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
494,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
495,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
496,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Cropland
497,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Bareland
498,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
499,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
500,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
501,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Cropland
502,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
503,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Bareland
504,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Water
505,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
506,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
507,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,NULL
508,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
509,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Wetland
510,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
511,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,NULL
512,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
513,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Wetland
514,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
515,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
516,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
517,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
518,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
519,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
520,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
521,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
522,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
523,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Wetland
524,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
525,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
526,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Water
527,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
528,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
529,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
530,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Cropland
531,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
532,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
533,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Water
534,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
535,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,NULL
536,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
537,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Wetland
538,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Bareland
539,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
540,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
541,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
542,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Cropland
543,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
544,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
545,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
546,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,NULL
547,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
548,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
549,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Built-up
550,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Water
551,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
552,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,NULL
553,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
554,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Cropland
555,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,NULL
556,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,NULL
557,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
558,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Cropland
559,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Grassland
560,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,NULL
561,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
562,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
563,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
564,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,NULL
565,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
566,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Water
567,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Forest
568,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,NULL
569,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Grassland
570,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Bareland
571,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Water
572,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Forest
573,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,NULL
574,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
575,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Bareland
576,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Water
577,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,NULL
578,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Cropland
579,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,NULL
580,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
581,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Bareland
582,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Water
583,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Forest,NULL
584,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Forest,Grassland
585,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,NULL
586,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
587,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Cropland
588,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
589,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
590,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
591,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Cropland
592,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Bareland
593,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
594,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
595,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
596,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Cropland
597,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Bareland
598,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
599,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,NULL
600,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,Grassland
601,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
602,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Bareland,NULL
603,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Bareland,Grassland
604,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Bareland,Cropland
605,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
606,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Water,NULL
607,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
608,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
609,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Cropland
610,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Bareland
611,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
612,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
613,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
614,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
615,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
616,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
617,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,NULL
618,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
619,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Cropland
620,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Wetland
621,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Forest
622,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,NULL
623,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
624,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Cropland
625,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Wetland
626,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Forest
627,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
628,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Forest
629,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Bareland,NULL
630,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Bareland,Grassland
631,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,NULL
632,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,Grassland
633,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,Forest
634,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Grassland
635,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Forest
636,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,NULL
637,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
638,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Cropland
639,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Wetland
640,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Water
641,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Forest
642,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
643,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
644,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Cropland
645,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
646,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Water
647,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
648,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,NULL
649,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
650,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Cropland
651,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Wetland
652,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Forest
