Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19MCM_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19MCM_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19MCM_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19MCM_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19MCM_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19MCM_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19MCM_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19MCM_M_R
337,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
338,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
339,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
340,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Built-up
341,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
342,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
343,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Built-up
344,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
345,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Grassland
346,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Forest
347,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
348,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
349,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
350,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Bareland,Grassland
351,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Bareland,Forest
352,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
353,NULL,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
354,NULL,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Water
355,NULL,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Forest
356,NULL,NULL,Forest,NULL,Non_Wetland,Water,Bareland,Grassland
357,NULL,NULL,Forest,NULL,Non_Wetland,Water,Bareland,Forest
358,NULL,NULL,Forest,NULL,Non_Wetland,Water,Forest,Forest
359,NULL,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Forest
360,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
361,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
362,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
363,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Bareland,Grassland
364,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
365,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
366,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
367,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
368,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,Water,Water
369,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
370,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
371,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
372,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
373,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
374,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Bareland,Forest
375,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Water,Grassland
376,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Water,Forest
377,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Forest,Grassland
378,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Forest,Forest
379,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
380,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
381,NULL,NULL,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
382,NULL,NULL,Forest,Non_Water,Non_Wetland,Bareland,Water,Grassland
383,NULL,NULL,Forest,Non_Water,Non_Wetland,Built-up,Grassland,Grassland
384,NULL,NULL,Forest,Non_Water,Non_Wetland,Water,Grassland,Grassland
385,NULL,NULL,Forest,Non_Water,Non_Wetland,Water,Wetland,Grassland
386,NULL,NULL,Forest,Non_Water,Non_Wetland,Water,Wetland,Water
387,NULL,NULL,Forest,Non_Water,Non_Wetland,Water,Bareland,Water
388,NULL,NULL,Forest,Non_Water,Non_Wetland,Water,Bareland,Forest
389,NULL,NULL,Forest,Non_Water,Non_Wetland,Water,Water,Grassland
390,NULL,NULL,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
391,NULL,NULL,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
392,NULL,NULL,Forest,Water,Non_Wetland,NULL,Water,Forest
393,NULL,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Grassland
394,NULL,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Forest
395,NULL,NULL,Forest,Water,Non_Wetland,Grassland,Wetland,Forest
396,NULL,NULL,Forest,Water,Non_Wetland,Grassland,Bareland,Grassland
397,NULL,NULL,Forest,Water,Non_Wetland,Grassland,Water,Grassland
398,NULL,NULL,Forest,Water,Non_Wetland,Bareland,Grassland,Grassland
399,NULL,NULL,Forest,Water,Non_Wetland,Bareland,Water,Grassland
400,NULL,NULL,Forest,Water,Non_Wetland,Water,Grassland,Grassland
401,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
402,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
403,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
404,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
405,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
406,NULL,Cropland,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
407,NULL,Cropland,NULL,NULL,Non_Wetland,Built-up,Grassland,Forest
408,NULL,Cropland,NULL,NULL,Non_Wetland,Built-up,Bareland,Grassland
409,NULL,Cropland,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
410,NULL,Cropland,NULL,NULL,Non_Wetland,Water,Bareland,Grassland
411,NULL,Cropland,NULL,NULL,Non_Wetland,Water,Bareland,Forest
412,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
413,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
414,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
415,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
416,NULL,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
417,NULL,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
418,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
419,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Bareland
420,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
421,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
422,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
423,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
424,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Built-up
425,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
426,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
427,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
428,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
429,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
430,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
431,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
432,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
433,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
434,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
435,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Built-up
436,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
437,NULL,Cropland,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
438,NULL,Cropland,Grassland,NULL,Non_Wetland,Built-up,Grassland,Forest
439,NULL,Cropland,Grassland,NULL,Non_Wetland,Built-up,Wetland,Grassland
440,NULL,Cropland,Grassland,NULL,Non_Wetland,Built-up,Bareland,Grassland
441,NULL,Cropland,Grassland,NULL,Non_Wetland,Built-up,Bareland,Forest
442,NULL,Cropland,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
443,NULL,Cropland,Grassland,NULL,Non_Wetland,Built-up,Built-up,Bareland
444,NULL,Cropland,Grassland,NULL,Non_Wetland,Built-up,Built-up,Forest
445,NULL,Cropland,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
446,NULL,Cropland,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
447,NULL,Cropland,Grassland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
448,NULL,Cropland,Grassland,Non_Water,Non_Wetland,Grassland,Water,Grassland
449,NULL,Cropland,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
450,NULL,Cropland,Grassland,Non_Water,Non_Wetland,Built-up,Bareland,Grassland
451,NULL,Cropland,Grassland,Non_Water,Non_Wetland,Built-up,Built-up,Grassland
452,NULL,Cropland,Grassland,Non_Water,Non_Wetland,Built-up,Built-up,Bareland
453,NULL,Cropland,Grassland,Non_Water,Non_Wetland,Water,Grassland,Grassland
454,NULL,Cropland,Grassland,Water,Non_Wetland,Built-up,Grassland,Forest
455,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
456,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
457,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
458,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
459,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
460,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
461,NULL,Cropland,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
462,NULL,Cropland,Cropland,NULL,Non_Wetland,Built-up,Bareland,Grassland
463,NULL,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Grassland,Bareland
464,NULL,Cropland,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
465,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
466,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
467,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
468,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
469,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Bareland,Built-up
470,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
471,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
472,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Built-up,Forest
473,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
474,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
475,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
476,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
477,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
478,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
479,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Water
480,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
481,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
482,NULL,Cropland,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
483,NULL,Cropland,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
484,NULL,Cropland,Built-up,NULL,Non_Wetland,Built-up,Bareland,Forest
485,NULL,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
486,NULL,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
487,NULL,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
488,NULL,Cropland,Built-up,NULL,Non_Wetland,Water,Grassland,Grassland
489,NULL,Cropland,Built-up,NULL,Non_Wetland,Water,Grassland,Bareland
490,NULL,Cropland,Built-up,NULL,Non_Wetland,Water,Grassland,Forest
491,NULL,Cropland,Built-up,NULL,Non_Wetland,Water,Water,Grassland
492,NULL,Cropland,Built-up,NULL,Non_Wetland,Water,Water,Bareland
493,NULL,Cropland,Built-up,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
494,NULL,Cropland,Built-up,Non_Water,Non_Wetland,Built-up,Built-up,Grassland
495,NULL,Cropland,Water,NULL,Water,Grassland,Grassland,Grassland
496,NULL,Cropland,Water,NULL,Water,Grassland,Bareland,Grassland
497,NULL,Cropland,Water,NULL,Water,Bareland,Grassland,Grassland
498,NULL,Cropland,Water,NULL,Water,Bareland,Bareland,Grassland
499,NULL,Cropland,Water,NULL,Water,Built-up,Grassland,Forest
500,NULL,Cropland,Water,NULL,Water,Water,Grassland,Water
501,NULL,Cropland,Water,Water,Water,Water,Grassland,Water
502,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
503,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
504,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
505,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
506,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
507,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
508,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
509,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
510,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
511,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
512,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
513,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
514,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
515,NULL,Cropland,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
516,NULL,Cropland,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
517,NULL,Cropland,Forest,NULL,Non_Wetland,Built-up,Bareland,Grassland
518,NULL,Cropland,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
519,NULL,Cropland,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
520,NULL,Cropland,Forest,NULL,Non_Wetland,Water,Grassland,Forest
521,NULL,Cropland,Forest,NULL,Non_Wetland,Water,Bareland,Grassland
522,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
523,NULL,Cropland,Forest,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
524,NULL,Cropland,Forest,Water,Non_Wetland,Grassland,Bareland,Grassland
525,NULL,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
526,NULL,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
527,NULL,Wetland,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
528,NULL,Wetland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
529,NULL,Wetland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
530,NULL,Wetland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
531,NULL,Wetland,Cropland,NULL,Non_Wetland,Grassland,Water,Water
532,NULL,Wetland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
533,NULL,Wetland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
534,NULL,Wetland,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
535,NULL,Wetland,Forest,Water,Non_Wetland,Grassland,Wetland,Grassland
536,NULL,Bareland,NULL,Water,Non_Wetland,Water,Water,Grassland
537,NULL,Bareland,Shrubland,Water,Non_Wetland,Bareland,Water,Water
538,NULL,Bareland,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
539,NULL,Bareland,Grassland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
540,NULL,Bareland,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
541,NULL,Bareland,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
542,NULL,Bareland,Grassland,Non_Water,Non_Wetland,Bareland,Water,Bareland
543,NULL,Bareland,Grassland,Non_Water,Non_Wetland,Water,Wetland,Grassland
544,NULL,Bareland,Grassland,Non_Water,Non_Wetland,Water,Water,Water
545,NULL,Bareland,Grassland,Water,Non_Wetland,Bareland,Water,Grassland
546,NULL,Bareland,Grassland,Water,Non_Wetland,Bareland,Water,Water
547,NULL,Bareland,Grassland,Water,Non_Wetland,Water,Water,Water
548,NULL,Bareland,Wetland,NULL,Wetland,Water,Water,Water
549,NULL,Bareland,Wetland,Non_Water,Wetland,Water,Water,Water
550,NULL,Bareland,Wetland,Water,Wetland,Water,Wetland,Water
551,NULL,Bareland,Wetland,Water,Wetland,Water,Water,Bareland
552,NULL,Bareland,Wetland,Water,Wetland,Water,Water,Water
553,NULL,Bareland,Wetland,Water,Wetland,Water,Water,Forest
554,NULL,Bareland,Bareland,Non_Water,Non_Wetland,Grassland,Water,Grassland
555,NULL,Bareland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
556,NULL,Bareland,Built-up,Non_Water,Non_Wetland,Bareland,Forest,Bareland
557,NULL,Bareland,Built-up,Water,Non_Wetland,Bareland,Water,Grassland
558,NULL,Bareland,Water,Non_Water,Water,Water,Water,Grassland
559,NULL,Bareland,Water,Non_Water,Water,Water,Water,Water
560,NULL,Bareland,Water,Water,Water,Bareland,Water,Water
561,NULL,Bareland,Water,Water,Water,Water,Grassland,Water
562,NULL,Bareland,Water,Water,Water,Water,Wetland,Water
563,NULL,Bareland,Water,Water,Water,Water,Bareland,Water
564,NULL,Bareland,Water,Water,Water,Water,Water,Grassland
565,NULL,Bareland,Water,Water,Water,Water,Water,Water
566,NULL,Bareland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
567,NULL,Bareland,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
568,NULL,Bareland,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Forest
569,NULL,Bareland,Forest,Water,Non_Wetland,Water,Water,Forest
570,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
571,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
572,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
573,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
574,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Bareland,Built-up
575,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
576,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,Grassland
577,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,Forest
578,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
579,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
580,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
581,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
582,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
583,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Built-up
584,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
585,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Built-up,Grassland
586,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Built-up,Forest
587,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
588,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
589,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Grassland,Forest
590,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Wetland,Grassland
591,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Bareland,Grassland
592,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Bareland,Built-up
593,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Bareland,Forest
594,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Grassland
595,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Bareland
596,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Built-up
597,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Forest
598,NULL,Built-up,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
599,NULL,Built-up,NULL,NULL,Non_Wetland,Water,Bareland,Grassland
600,NULL,Built-up,NULL,NULL,Non_Wetland,Water,Bareland,Forest
601,NULL,Built-up,NULL,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
602,NULL,Built-up,NULL,Non_Water,Non_Wetland,Grassland,Bareland,Forest
603,NULL,Built-up,NULL,Non_Water,Non_Wetland,Built-up,Built-up,Built-up
604,NULL,Built-up,NULL,Non_Water,Non_Wetland,Built-up,Water,Grassland
605,NULL,Built-up,NULL,Water,Non_Wetland,Grassland,Grassland,Forest
606,NULL,Built-up,NULL,Water,Non_Wetland,Bareland,Built-up,Grassland
607,NULL,Built-up,NULL,Water,Non_Wetland,Built-up,Bareland,Grassland
608,NULL,Built-up,NULL,Water,Non_Wetland,Built-up,Bareland,Water
609,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
610,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
611,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
612,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
613,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
614,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
615,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Water
616,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
617,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
618,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
619,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Built-up
620,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Forest
621,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Wetland,Grassland
622,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Grassland
623,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Forest
624,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
625,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
626,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
627,NULL,Built-up,Shrubland,NULL,Non_Wetland,Water,Bareland,Grassland
628,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
629,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Built-up,Built-up,Forest
630,NULL,Built-up,Shrubland,Water,Non_Wetland,Grassland,Bareland,Grassland
631,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
632,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
633,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
634,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
635,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
636,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Bareland,Built-up
637,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Bareland,Water
638,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
639,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
640,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,Built-up
641,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,Forest
642,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
643,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Forest,Built-up
644,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
645,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
646,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
647,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
648,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
649,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
650,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
651,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
652,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Built-up
653,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Water
654,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
655,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Built-up,Grassland
656,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Built-up,Built-up
657,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Built-up,Forest
658,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Water,Grassland
659,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Water,Bareland
660,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
661,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
662,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Built-up
663,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Forest
664,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Wetland,Grassland
665,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Wetland,Built-up
666,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Wetland,Forest
667,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Bareland,Grassland
