Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20LQJ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LQJ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LQJ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LQJ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LQJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LQJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20LQJ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20LQJ_M_R
1135,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
1136,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
1137,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
1138,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1139,NULL,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1140,NULL,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1141,NULL,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1142,NULL,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Water
1143,NULL,Water,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1144,NULL,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
1145,NULL,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1146,NULL,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1147,NULL,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
1148,NULL,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
1149,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1150,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1151,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1152,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1153,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1154,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
1155,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
1156,NULL,Forest,NULL,NULL,Non_Wetland,Cropland,Bareland,Forest
1157,NULL,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
1158,NULL,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,NULL
1159,NULL,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
1160,NULL,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
1161,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
1162,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
1163,NULL,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Forest
1164,NULL,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
1165,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1166,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1167,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1168,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1169,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1170,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
1171,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
1172,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
1173,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
1174,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1175,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
1176,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1177,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
1178,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
1179,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1180,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
1181,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,NULL
1182,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1183,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
1184,NULL,Forest,Shrubland,NULL,Non_Wetland,Cropland,Grassland,NULL
1185,NULL,Forest,Shrubland,NULL,Non_Wetland,Cropland,Bareland,NULL
1186,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
1187,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1188,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
1189,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
1190,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1191,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
1192,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
1193,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
1194,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1195,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
1196,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
1197,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1198,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
1199,NULL,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
1200,NULL,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1201,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1202,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1203,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1204,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1205,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,NULL
1206,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
1207,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
1208,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
1209,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1210,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1211,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,NULL
1212,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1213,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
1214,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,NULL
1215,NULL,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1216,NULL,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Wetland
1217,NULL,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
1218,NULL,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,NULL
1219,NULL,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1220,NULL,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
1221,NULL,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1222,NULL,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1223,NULL,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1224,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1225,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1226,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
1227,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1228,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
1229,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
1230,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
1231,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1232,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Wetland
1233,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
1234,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,NULL
1235,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
1236,NULL,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1237,NULL,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
1238,NULL,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
1239,NULL,Forest,Wetland,NULL,Wetland,NULL,NULL,NULL
1240,NULL,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
1241,NULL,Forest,Wetland,NULL,Wetland,NULL,NULL,Wetland
1242,NULL,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
1243,NULL,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
1244,NULL,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
1245,NULL,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
1246,NULL,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1247,NULL,Forest,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1248,NULL,Forest,Water,NULL,Water,NULL,NULL,Forest
1249,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1250,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1251,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1252,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1253,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
1254,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
1255,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
1256,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
1257,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
1258,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1259,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
1260,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1261,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
1262,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,NULL
1263,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
1264,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1265,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
1266,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
1267,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
1268,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
1269,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
1270,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
1271,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
1272,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
1273,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
1274,NULL,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Forest
1275,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
1276,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
1277,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
1278,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
1279,NULL,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1280,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1281,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1282,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1283,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1284,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
1285,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1286,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
1287,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Wetland
1288,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
1289,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
1290,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
1291,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
1292,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
1293,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
1294,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
1295,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Wetland
1296,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
1297,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1298,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
1299,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1300,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
1301,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Wetland
1302,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
1303,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Built-up
1304,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
1305,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
1306,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
1307,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,NULL
1308,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
1309,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
1310,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
1311,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
1312,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
1313,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
1314,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
1315,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,Cropland
1316,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,Bareland,NULL
1317,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,Bareland,Grassland
1318,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,NULL,NULL
1319,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
1320,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,NULL,Wetland
1321,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
1322,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Shrubland,Grassland
1323,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,NULL
1324,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
1325,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Wetland
1326,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Bareland
1327,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
1328,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
1329,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
1330,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
1331,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
1332,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
1333,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
1334,Grassland,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
1335,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
1336,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,NULL,Forest
1337,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
1338,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
1339,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Forest
1340,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1341,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1342,Grassland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1343,Grassland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
1344,Grassland,NULL,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
1345,Grassland,NULL,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
1346,Grassland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1347,Grassland,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Grassland
1348,Grassland,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Forest
1349,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1350,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1351,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1352,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1353,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1354,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1355,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1356,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
1357,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Wetland
1358,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
1359,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
1360,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
1361,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
1362,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
1363,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
1364,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
1365,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
1366,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
1367,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
1368,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
1369,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
1370,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Wetland
1371,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
1372,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1373,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
1374,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1375,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
1376,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
1377,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
1378,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Water
1379,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
1380,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
1381,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1382,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Wetland
1383,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
1384,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,NULL
1385,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1386,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
1387,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
1388,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
1389,Grassland,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,NULL
1390,Grassland,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
1391,Grassland,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
1392,Grassland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,NULL
1393,Grassland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
1394,Grassland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Cropland
1395,Grassland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Bareland,NULL
1396,Grassland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Grassland
1397,Grassland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Forest
1398,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,NULL
1399,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
1400,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Wetland
1401,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
1402,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
1403,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
1404,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
1405,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1406,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Cropland
1407,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Wetland
1408,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Bareland
1409,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Water
1410,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
1411,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
1412,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1413,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
1414,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Bareland
1415,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Water
1416,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
1417,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,NULL
1418,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
1419,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
1420,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1421,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
1422,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1423,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
1424,Grassland,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
1425,Grassland,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Wetland
1426,Grassland,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
1427,Grassland,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
1428,Grassland,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Wetland
1429,Grassland,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
1430,Grassland,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
1431,Grassland,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
1432,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1433,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1434,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1435,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1436,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Wetland
1437,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1438,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
1439,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
1440,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
1441,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
1442,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
1443,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
1444,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
1445,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Grassland
1446,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1447,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1448,Grassland,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
1449,Grassland,NULL,Shrubland,Water,Non_Wetland,Wetland,NULL,Grassland
1450,Grassland,NULL,Shrubland,Water,Non_Wetland,Wetland,Grassland,Grassland
1451,Grassland,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
1452,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1453,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1454,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1455,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
