Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20LRJ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LRJ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LRJ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LRJ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LRJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LRJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20LRJ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20LRJ_M_R
2684,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
2685,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Built-up
2686,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
2687,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,Bareland,NULL
2688,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
2689,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Forest
2690,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
2691,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
2692,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
2693,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
2694,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
2695,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
2696,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
2697,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2698,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
2699,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
2700,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,NULL
2701,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
2702,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
2703,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
2704,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2705,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
2706,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
2707,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
2708,NULL,Forest,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
2709,NULL,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
2710,NULL,Forest,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
2711,NULL,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
2712,NULL,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2713,NULL,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,NULL
2714,NULL,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
2715,NULL,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
2716,NULL,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
2717,NULL,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
2718,NULL,Forest,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
2719,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,NULL
2720,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
2721,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
2722,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2723,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
2724,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2725,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,NULL
2726,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
2727,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
2728,NULL,Forest,Grassland,NULL,Non_Wetland,Cropland,Grassland,NULL
2729,NULL,Forest,Grassland,NULL,Non_Wetland,Cropland,Grassland,Forest
2730,NULL,Forest,Grassland,NULL,Non_Wetland,Cropland,Bareland,NULL
2731,NULL,Forest,Grassland,NULL,Non_Wetland,Cropland,Bareland,Forest
2732,NULL,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,NULL
2733,NULL,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2734,NULL,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Wetland
2735,NULL,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,NULL
2736,NULL,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2737,NULL,Forest,Grassland,NULL,Non_Wetland,Wetland,Bareland,Forest
2738,NULL,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
2739,NULL,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,NULL
2740,NULL,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2741,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
2742,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Built-up
2743,NULL,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
2744,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
2745,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
2746,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
2747,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
2748,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2749,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
2750,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2751,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Wetland
2752,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
2753,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
2754,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
2755,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,NULL
2756,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2757,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,NULL
2758,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2759,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
2760,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
2761,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
2762,NULL,Forest,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
2763,NULL,Forest,Cropland,NULL,Non_Wetland,Cropland,Bareland,Forest
2764,NULL,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,NULL
2765,NULL,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2766,NULL,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
2767,NULL,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,NULL
2768,NULL,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2769,NULL,Forest,Cropland,NULL,Non_Wetland,Wetland,Bareland,Forest
2770,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,Shrubland,NULL
2771,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
2772,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,NULL
2773,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2774,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
2775,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
2776,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
2777,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
2778,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,Wetland,Forest
2779,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,NULL
2780,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2781,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
2782,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
2783,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
2784,NULL,Forest,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
2785,NULL,Forest,Cropland,NULL,Non_Wetland,Built-up,Grassland,Forest
2786,NULL,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
2787,NULL,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
2788,NULL,Forest,Wetland,NULL,Wetland,NULL,Bareland,Forest
2789,NULL,Forest,Wetland,NULL,Wetland,Grassland,Wetland,NULL
2790,NULL,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
2791,NULL,Forest,Wetland,NULL,Wetland,Wetland,Grassland,NULL
2792,NULL,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
2793,NULL,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
2794,NULL,Forest,Wetland,NULL,Wetland,Wetland,Wetland,NULL
2795,NULL,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
2796,NULL,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
2797,NULL,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
2798,NULL,Forest,Wetland,NULL,Wetland,Bareland,Bareland,Forest
2799,NULL,Forest,Wetland,NULL,Wetland,Water,Wetland,Wetland
2800,NULL,Forest,Wetland,NULL,Wetland,Water,Wetland,Forest
2801,NULL,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
2802,NULL,Forest,Wetland,Non_Water,Wetland,Bareland,Bareland,Forest
2803,NULL,Forest,Wetland,Water,Wetland,Wetland,Wetland,Grassland
2804,NULL,Forest,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2805,NULL,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
2806,NULL,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
2807,NULL,Forest,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
2808,NULL,Forest,Built-up,NULL,Non_Wetland,Grassland,Bareland,Built-up
2809,NULL,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
2810,NULL,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,NULL
2811,NULL,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
2812,NULL,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
2813,NULL,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
2814,NULL,Forest,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
2815,NULL,Forest,Water,NULL,Water,Bareland,Bareland,Forest
2816,NULL,Forest,Water,NULL,Water,Water,Wetland,Wetland
2817,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2818,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2819,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
2820,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
2821,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
2822,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
2823,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
2824,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
2825,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
2826,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
2827,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
2828,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
2829,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
2830,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Wetland,Grassland
2831,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Bareland,Forest
2832,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
2833,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
2834,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
2835,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2836,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
2837,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
2838,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2839,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
2840,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2841,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
2842,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
2843,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Wetland
2844,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
2845,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,NULL
2846,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
2847,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
2848,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
2849,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
2850,NULL,Forest,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
2851,NULL,Forest,Forest,NULL,Non_Wetland,Cropland,Wetland,Forest
2852,NULL,Forest,Forest,NULL,Non_Wetland,Cropland,Bareland,Forest
2853,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
2854,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Shrubland,NULL
2855,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
2856,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
2857,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
2858,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
2859,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
2860,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
2861,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
2862,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
2863,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
2864,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Bareland,NULL
2865,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Bareland,Grassland
2866,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
2867,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
2868,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Shrubland,NULL
2869,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
2870,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
2871,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
2872,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
2873,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,NULL
2874,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
2875,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Water
2876,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
2877,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,NULL
2878,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
2879,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
2880,NULL,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Forest
2881,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
2882,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
2883,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
2884,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
2885,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
2886,NULL,Forest,Forest,Non_Water,Non_Wetland,Grassland,Bareland,Forest
2887,NULL,Forest,Forest,Non_Water,Non_Wetland,Water,Wetland,Wetland
2888,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2889,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2890,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2891,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
2892,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
2893,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
2894,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
2895,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Wetland
2896,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
2897,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
2898,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,Wetland
2899,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
2900,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Forest,Forest
2901,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
2902,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
2903,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
2904,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
2905,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
2906,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
2907,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
2908,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
2909,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Wetland,Grassland
2910,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Wetland,Wetland
2911,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Wetland,Forest
2912,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Bareland,NULL
2913,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
2914,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
2915,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
2916,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
2917,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
2918,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2919,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Cropland
2920,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
2921,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
2922,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
2923,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
2924,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Wetland
2925,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
2926,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Built-up
2927,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
2928,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,NULL
2929,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
2930,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Wetland
2931,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Water
2932,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
2933,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,NULL
2934,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
2935,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
2936,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Water,Forest
2937,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,NULL
2938,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
2939,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Cropland
2940,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
2941,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
2942,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
2943,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Forest
2944,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
2945,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,Cropland
2946,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,Wetland
2947,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,Forest
2948,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,Wetland,Grassland
2949,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,Wetland,Cropland
2950,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,Wetland,Wetland
2951,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,Wetland,Forest
2952,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,Bareland,NULL
2953,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,Bareland,Grassland
2954,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,Bareland,Forest
2955,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,Forest,Grassland
2956,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,Forest,Cropland
2957,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,Forest,Forest
2958,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
2959,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
2960,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Shrubland,Grassland
2961,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Shrubland,Forest
2962,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,NULL
2963,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
2964,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Wetland
2965,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Bareland
2966,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Water
2967,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
2968,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
2969,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
2970,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Cropland
2971,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
2972,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Water
2973,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
2974,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Bareland,NULL
2975,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Bareland,Grassland
2976,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Bareland,Forest
2977,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,NULL
2978,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
2979,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Wetland
2980,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
2981,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
2982,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
2983,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,Forest
2984,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,NULL
2985,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
2986,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Cropland
2987,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
2988,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Built-up
2989,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
2990,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Wetland,NULL
2991,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
2992,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Wetland,Wetland
2993,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Wetland,Bareland
2994,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
2995,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,NULL
2996,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
2997,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
2998,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
2999,Grassland,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
3000,Grassland,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Wetland
3001,Grassland,NULL,NULL,NULL,Non_Wetland,Water,Wetland,Grassland
3002,Grassland,NULL,NULL,NULL,Non_Wetland,Water,Wetland,Forest
3003,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Shrubland,Grassland
3004,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
3005,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
3006,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
3007,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Forest
3008,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,Wetland,Grassland
