Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20NRF_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20NRF_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20NRF_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20NRF_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20NRF_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20NRF_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20NRF_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20NRF_M_R
324,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
325,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
326,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
327,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Bareland,Grassland
328,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
329,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
330,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
331,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
332,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
333,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
334,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Forest
335,NULL,Built-up,Built-up,NULL,Non_Wetland,Wetland,Grassland,Grassland
336,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
337,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
338,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
339,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
340,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
341,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Forest
342,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
343,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
344,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Built-up
345,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Forest
346,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
347,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
348,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
349,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
350,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Forest,Forest
351,NULL,Built-up,Built-up,NULL,Non_Wetland,Water,Grassland,Grassland
352,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
353,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
354,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
355,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
356,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Built-up
357,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
358,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
359,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Forest
360,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
361,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
362,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
363,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
364,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Bareland
365,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Built-up
366,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
367,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
368,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
369,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Built-up
370,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
371,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Grassland
372,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Forest
373,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
374,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
375,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
376,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
377,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Bareland,Grassland
378,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Bareland,Built-up
379,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Bareland,Forest
380,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
381,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Built-up
382,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Forest
383,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Forest,Grassland
384,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Forest,Built-up
385,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
386,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
387,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
388,NULL,Water,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
389,NULL,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
390,NULL,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
391,NULL,Water,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
392,NULL,Water,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
393,NULL,Water,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
394,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
395,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
396,NULL,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
397,NULL,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
398,NULL,Water,Shrubland,Water,Non_Wetland,Grassland,Wetland,Water
399,NULL,Water,Shrubland,Water,Non_Wetland,Grassland,Water,Water
400,NULL,Water,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
401,NULL,Water,Shrubland,Water,Non_Wetland,Wetland,Water,Water
402,NULL,Water,Wetland,NULL,Wetland,Grassland,Forest,Forest
403,NULL,Water,Wetland,NULL,Wetland,Wetland,Water,Grassland
404,NULL,Water,Wetland,Water,Wetland,Wetland,Wetland,Grassland
405,NULL,Water,Wetland,Water,Wetland,Wetland,Wetland,Bareland
406,NULL,Water,Wetland,Water,Wetland,Wetland,Wetland,Water
407,NULL,Water,Wetland,Water,Wetland,Wetland,Water,Grassland
408,NULL,Water,Wetland,Water,Wetland,Wetland,Water,Water
409,NULL,Water,Wetland,Water,Wetland,Water,Wetland,Water
410,NULL,Water,Wetland,Water,Wetland,Water,Water,Grassland
411,NULL,Water,Water,Water,Water,Wetland,Wetland,Grassland
412,NULL,Water,Water,Water,Water,Wetland,Water,Grassland
413,NULL,Water,Water,Water,Water,Wetland,Water,Water
414,NULL,Water,Water,Water,Water,Water,Water,Water
415,NULL,Water,Forest,NULL,Non_Wetland,Wetland,Water,Forest
416,NULL,Water,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
417,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
418,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
419,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
420,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
421,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
422,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
423,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
424,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
425,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
426,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
427,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
428,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
429,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
430,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
431,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
432,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
433,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
434,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
435,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
436,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
437,NULL,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
438,NULL,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
439,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
440,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
441,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
442,NULL,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
443,NULL,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
444,NULL,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
445,NULL,Forest,Wetland,NULL,Wetland,Grassland,Forest,Forest
446,NULL,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
447,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
448,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
449,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
450,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
451,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
452,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
453,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
454,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
455,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
456,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
457,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
458,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
459,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
460,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
461,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
462,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
463,NULL,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Forest
464,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
465,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
466,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
467,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
468,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
469,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
470,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
471,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
472,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
473,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
474,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
475,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
476,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Shrubland,Grassland
477,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,NULL
478,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
479,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
480,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
481,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
482,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
483,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
484,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
485,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
486,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
487,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
488,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
489,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
490,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
491,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
492,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
493,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
494,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
495,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
496,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
497,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
498,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
499,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
500,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
501,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Water
502,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
503,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
504,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
505,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
506,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
507,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Built-up
508,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
509,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
510,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
511,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
512,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
513,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
514,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
515,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
516,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
517,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
518,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Wetland
519,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Bareland
520,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Water
521,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
522,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
523,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
524,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Bareland
525,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
526,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
527,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
528,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
529,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
530,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
531,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
532,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
533,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
534,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
535,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
536,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
537,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
538,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
539,Grassland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
540,Grassland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
541,Grassland,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Grassland
542,Grassland,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
543,Grassland,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Wetland
544,Grassland,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Bareland
545,Grassland,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
546,Grassland,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
547,Grassland,NULL,Shrubland,NULL,Non_Wetland,Water,Forest,Grassland
548,Grassland,NULL,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
549,Grassland,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
550,Grassland,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
551,Grassland,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
552,Grassland,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
553,Grassland,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
554,Grassland,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
555,Grassland,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
556,Grassland,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
557,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
558,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
559,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
560,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
561,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
562,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
563,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
564,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
565,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
566,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
567,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
568,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Grassland
569,Grassland,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
570,Grassland,NULL,Shrubland,Water,Non_Wetland,Grassland,Bareland,Water
571,Grassland,NULL,Shrubland,Water,Non_Wetland,Wetland,Shrubland,Grassland
572,Grassland,NULL,Shrubland,Water,Non_Wetland,Wetland,Shrubland,Wetland
573,Grassland,NULL,Shrubland,Water,Non_Wetland,Wetland,Grassland,Grassland
574,Grassland,NULL,Shrubland,Water,Non_Wetland,Wetland,Grassland,Bareland
575,Grassland,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
576,Grassland,NULL,Shrubland,Water,Non_Wetland,Bareland,Grassland,Grassland
577,Grassland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
578,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
579,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
580,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
581,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
582,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
583,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
584,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
585,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
586,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
587,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
588,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Wetland
589,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
590,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
591,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
592,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
593,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
594,Grassland,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
595,Grassland,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
596,Grassland,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
597,Grassland,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
598,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
599,Grassland,NULL,Grassland,Water,Non_Wetland,Grassland,Grassland,Grassland
600,Grassland,NULL,Grassland,Water,Non_Wetland,Wetland,Grassland,Grassland
601,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
602,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
603,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
604,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
605,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
606,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
607,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
608,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
609,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
610,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
611,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
612,Grassland,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
613,Grassland,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
614,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
615,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
616,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
617,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
618,Grassland,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
619,Grassland,NULL,Wetland,NULL,Wetland,NULL,Grassland,Grassland
620,Grassland,NULL,Wetland,NULL,Wetland,NULL,Grassland,Forest
621,Grassland,NULL,Wetland,NULL,Wetland,NULL,Wetland,Forest
622,Grassland,NULL,Wetland,NULL,Wetland,NULL,Forest,Grassland
623,Grassland,NULL,Wetland,NULL,Wetland,NULL,Forest,Forest
624,Grassland,NULL,Wetland,NULL,Wetland,Shrubland,Shrubland,Grassland
625,Grassland,NULL,Wetland,NULL,Wetland,Shrubland,Grassland,NULL
626,Grassland,NULL,Wetland,NULL,Wetland,Shrubland,Grassland,Grassland
627,Grassland,NULL,Wetland,NULL,Wetland,Shrubland,Grassland,Forest
628,Grassland,NULL,Wetland,NULL,Wetland,Shrubland,Wetland,Grassland
629,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Shrubland,NULL
630,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Shrubland,Grassland
631,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Grassland,NULL
632,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
633,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Wetland
634,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Forest
635,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
636,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Water
637,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Forest
638,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Bareland,Grassland
639,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Water,Grassland
640,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Forest,Grassland
641,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Forest,Forest
642,Grassland,NULL,Wetland,NULL,Wetland,Wetland,Shrubland,Grassland
643,Grassland,NULL,Wetland,NULL,Wetland,Wetland,Shrubland,Wetland
644,Grassland,NULL,Wetland,NULL,Wetland,Wetland,Shrubland,Forest
645,Grassland,NULL,Wetland,NULL,Wetland,Wetland,Grassland,NULL
646,Grassland,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
647,Grassland,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
648,Grassland,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Water
649,Grassland,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Forest
650,Grassland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
651,Grassland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
652,Grassland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Forest
