Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21MWU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21MWU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21MWU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21MWU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21MWU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21MWU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21MWU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21MWU_M_R
5015,Water,Water,Water,Non_Water,Water,Water,Wetland,Grassland
5016,Water,Water,Water,Non_Water,Water,Water,Wetland,Wetland
5017,Water,Water,Water,Non_Water,Water,Water,Wetland,Water
5018,Water,Water,Water,Non_Water,Water,Water,Wetland,Forest
5019,Water,Water,Water,Non_Water,Water,Water,Bareland,Grassland
5020,Water,Water,Water,Non_Water,Water,Water,Bareland,Water
5021,Water,Water,Water,Non_Water,Water,Water,Bareland,Forest
5022,Water,Water,Water,Non_Water,Water,Water,Water,Grassland
5023,Water,Water,Water,Non_Water,Water,Water,Water,Wetland
5024,Water,Water,Water,Non_Water,Water,Water,Water,Bareland
5025,Water,Water,Water,Non_Water,Water,Water,Water,Water
5026,Water,Water,Water,Non_Water,Water,Water,Water,Forest
5027,Water,Water,Water,Non_Water,Water,Water,Forest,Grassland
5028,Water,Water,Water,Non_Water,Water,Water,Forest,Wetland
5029,Water,Water,Water,Non_Water,Water,Water,Forest,Water
5030,Water,Water,Water,Non_Water,Water,Water,Forest,Forest
5031,Water,Water,Water,Non_Water,Water,Forest,Wetland,Forest
5032,Water,Water,Water,Non_Water,Water,Forest,Water,Forest
5033,Water,Water,Water,Water,Water,NULL,Grassland,Forest
5034,Water,Water,Water,Water,Water,NULL,Wetland,Water
5035,Water,Water,Water,Water,Water,NULL,Wetland,Forest
5036,Water,Water,Water,Water,Water,NULL,Water,Grassland
5037,Water,Water,Water,Water,Water,NULL,Water,Wetland
5038,Water,Water,Water,Water,Water,NULL,Water,Water
5039,Water,Water,Water,Water,Water,NULL,Water,Forest
5040,Water,Water,Water,Water,Water,Wetland,Grassland,Forest
5041,Water,Water,Water,Water,Water,Wetland,Wetland,Grassland
5042,Water,Water,Water,Water,Water,Wetland,Wetland,Wetland
5043,Water,Water,Water,Water,Water,Wetland,Wetland,Water
5044,Water,Water,Water,Water,Water,Wetland,Wetland,Forest
5045,Water,Water,Water,Water,Water,Wetland,Bareland,Grassland
5046,Water,Water,Water,Water,Water,Wetland,Bareland,Wetland
5047,Water,Water,Water,Water,Water,Wetland,Bareland,Water
5048,Water,Water,Water,Water,Water,Wetland,Bareland,Forest
5049,Water,Water,Water,Water,Water,Wetland,Water,Grassland
5050,Water,Water,Water,Water,Water,Wetland,Water,Wetland
5051,Water,Water,Water,Water,Water,Wetland,Water,Water
5052,Water,Water,Water,Water,Water,Wetland,Water,Forest
5053,Water,Water,Water,Water,Water,Wetland,Forest,Water
5054,Water,Water,Water,Water,Water,Wetland,Forest,Forest
5055,Water,Water,Water,Water,Water,Bareland,Bareland,Grassland
5056,Water,Water,Water,Water,Water,Bareland,Bareland,Bareland
5057,Water,Water,Water,Water,Water,Bareland,Bareland,Water
5058,Water,Water,Water,Water,Water,Bareland,Bareland,Forest
5059,Water,Water,Water,Water,Water,Bareland,Water,Grassland
5060,Water,Water,Water,Water,Water,Bareland,Water,Wetland
5061,Water,Water,Water,Water,Water,Bareland,Water,Water
5062,Water,Water,Water,Water,Water,Bareland,Water,Forest
5063,Water,Water,Water,Water,Water,Water,NULL,Grassland
5064,Water,Water,Water,Water,Water,Water,NULL,Water
5065,Water,Water,Water,Water,Water,Water,Grassland,Wetland
5066,Water,Water,Water,Water,Water,Water,Grassland,Water
5067,Water,Water,Water,Water,Water,Water,Grassland,Forest
5068,Water,Water,Water,Water,Water,Water,Wetland,Grassland
5069,Water,Water,Water,Water,Water,Water,Wetland,Wetland
5070,Water,Water,Water,Water,Water,Water,Wetland,Water
5071,Water,Water,Water,Water,Water,Water,Wetland,Forest
5072,Water,Water,Water,Water,Water,Water,Bareland,Water
5073,Water,Water,Water,Water,Water,Water,Bareland,Forest
5074,Water,Water,Water,Water,Water,Water,Water,Grassland
5075,Water,Water,Water,Water,Water,Water,Water,Wetland
5076,Water,Water,Water,Water,Water,Water,Water,Bareland
5077,Water,Water,Water,Water,Water,Water,Water,Water
5078,Water,Water,Water,Water,Water,Water,Water,Forest
5079,Water,Water,Water,Water,Water,Water,Forest,Grassland
5080,Water,Water,Water,Water,Water,Water,Forest,Wetland
5081,Water,Water,Water,Water,Water,Water,Forest,Water
5082,Water,Water,Water,Water,Water,Water,Forest,Forest
5083,Water,Water,Water,Water,Water,Forest,Water,Water
5084,Water,Water,Water,Water,Water,Forest,Water,Forest
5085,Water,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Water
5086,Water,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
5087,Water,Water,Forest,NULL,Non_Wetland,NULL,Water,Forest
5088,Water,Water,Forest,NULL,Non_Wetland,Grassland,Water,Forest
5089,Water,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
5090,Water,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
5091,Water,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
5092,Water,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
5093,Water,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
5094,Water,Water,Forest,NULL,Non_Wetland,Wetland,Bareland,Water
5095,Water,Water,Forest,NULL,Non_Wetland,Wetland,Water,Grassland
5096,Water,Water,Forest,NULL,Non_Wetland,Wetland,Water,Wetland
5097,Water,Water,Forest,NULL,Non_Wetland,Wetland,Water,Water
5098,Water,Water,Forest,NULL,Non_Wetland,Wetland,Water,Forest
5099,Water,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Water
5100,Water,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
5101,Water,Water,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
5102,Water,Water,Forest,NULL,Non_Wetland,Water,Grassland,Wetland
5103,Water,Water,Forest,NULL,Non_Wetland,Water,Grassland,Water
5104,Water,Water,Forest,NULL,Non_Wetland,Water,Grassland,Forest
5105,Water,Water,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
5106,Water,Water,Forest,NULL,Non_Wetland,Water,Wetland,Wetland
5107,Water,Water,Forest,NULL,Non_Wetland,Water,Wetland,Water
5108,Water,Water,Forest,NULL,Non_Wetland,Water,Wetland,Forest
5109,Water,Water,Forest,NULL,Non_Wetland,Water,Bareland,Grassland
5110,Water,Water,Forest,NULL,Non_Wetland,Water,Bareland,Forest
5111,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Wetland
5112,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Water
5113,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
5114,Water,Water,Forest,NULL,Non_Wetland,Water,Forest,Grassland
5115,Water,Water,Forest,NULL,Non_Wetland,Water,Forest,Water
5116,Water,Water,Forest,NULL,Non_Wetland,Water,Forest,Forest
5117,Water,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
5118,Water,Water,Forest,NULL,Non_Wetland,Forest,Water,Forest
5119,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
5120,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
5121,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
5122,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Water
5123,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
5124,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Wetland
5125,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Water
5126,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
5127,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Forest,Water
5128,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Forest,Forest
