Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20LMJ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LMJ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LMJ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LMJ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LMJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LMJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20LMJ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20LMJ_M_R
1718,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Water
1719,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Forest
1720,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1721,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1722,Forest,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1723,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1724,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1725,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1726,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1727,Forest,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1728,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1729,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1730,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
1731,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1732,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1733,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Forest
1734,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1735,Forest,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
1736,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1737,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1738,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1739,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1740,Forest,Built-up,Water,NULL,Water,NULL,NULL,Forest
1741,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1742,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1743,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1744,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1745,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1746,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1747,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1748,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
1749,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1750,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
1751,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1752,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1753,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1754,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
1755,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
1756,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1757,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1758,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1759,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1760,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
1761,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
1762,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
1763,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Water
1764,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
1765,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1766,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1767,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1768,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
1769,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1770,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
1771,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
1772,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Water
1773,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Forest
1774,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1775,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1776,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1777,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1778,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
1779,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1780,Forest,Water,Water,NULL,Water,NULL,NULL,Water
1781,Forest,Water,Water,NULL,Water,NULL,NULL,Forest
1782,Forest,Water,Water,Non_Water,Water,NULL,NULL,Grassland
1783,Forest,Water,Water,Non_Water,Water,NULL,NULL,Wetland
1784,Forest,Water,Water,Non_Water,Water,NULL,NULL,Water
1785,Forest,Water,Water,Non_Water,Water,NULL,NULL,Forest
1786,Forest,Water,Water,Water,Water,NULL,NULL,NULL
1787,Forest,Water,Water,Water,Water,NULL,NULL,Grassland
1788,Forest,Water,Water,Water,Water,NULL,NULL,Wetland
1789,Forest,Water,Water,Water,Water,NULL,NULL,Water
1790,Forest,Water,Water,Water,Water,NULL,NULL,Forest
1791,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1792,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1793,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1794,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
1795,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1796,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1797,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1798,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1799,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1800,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1801,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1802,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
1803,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
1804,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1805,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1806,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1807,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1808,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1809,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Water
1810,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1811,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
1812,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1813,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
1814,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1815,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1816,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1817,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Wetland
1818,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Forest
1819,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1820,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1821,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1822,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1823,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1824,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1825,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1826,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
1827,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1828,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1829,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1830,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1831,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1832,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1833,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1834,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1835,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1836,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1837,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
1838,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1839,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1840,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1841,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1842,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1843,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1844,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
1845,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
1846,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1847,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1848,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1849,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1850,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1851,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,NULL
1852,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
1853,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Cropland
1854,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Wetland
1855,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
1856,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
1857,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1858,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1859,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1860,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
1861,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1862,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,NULL
1863,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
1864,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Wetland
1865,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Water
1866,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
1867,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1868,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1869,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
1870,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
1871,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1872,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
1873,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1874,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1875,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1876,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,NULL
1877,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1878,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1879,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
1880,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1881,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1882,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1883,Forest,Forest,Water,NULL,Water,NULL,NULL,NULL
1884,Forest,Forest,Water,NULL,Water,NULL,NULL,Grassland
1885,Forest,Forest,Water,NULL,Water,NULL,NULL,Cropland
1886,Forest,Forest,Water,NULL,Water,NULL,NULL,Wetland
1887,Forest,Forest,Water,NULL,Water,NULL,NULL,Water
1888,Forest,Forest,Water,NULL,Water,NULL,NULL,Forest
1889,Forest,Forest,Water,Non_Water,Water,NULL,NULL,NULL
1890,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Grassland
1891,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Wetland
1892,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Water
1893,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Forest
1894,Forest,Forest,Water,Water,Water,NULL,NULL,NULL
1895,Forest,Forest,Water,Water,Water,NULL,NULL,Grassland
1896,Forest,Forest,Water,Water,Water,NULL,NULL,Wetland
1897,Forest,Forest,Water,Water,Water,NULL,NULL,Water
1898,Forest,Forest,Water,Water,Water,NULL,NULL,Forest
1899,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1900,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1901,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1902,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1903,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1904,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1905,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
1906,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1907,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1908,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1909,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1910,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1911,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1912,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1913,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1914,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Water
1915,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
