Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_18LXM_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18LXM_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18LXM_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_18LXM_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18LXM_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_18LXM_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_18LXM_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_18LXM_M_R
1356,Bareland,Water,Water,Water,Water,NULL,NULL,Water
1357,Bareland,Water,Water,Water,Water,NULL,NULL,Forest
1358,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1359,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1360,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1361,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
1362,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1363,Bareland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1364,Bareland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
1365,Bareland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1366,Bareland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1367,Bareland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1368,Bareland,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1369,Bareland,Water,Forest,Water,Non_Wetland,NULL,NULL,Cropland
1370,Bareland,Water,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1371,Bareland,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
1372,Bareland,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
1373,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1374,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1375,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Water
1376,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1377,Bareland,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1378,Bareland,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
1379,Bareland,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1380,Bareland,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1381,Bareland,Forest,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1382,Bareland,Forest,NULL,Water,Non_Wetland,NULL,NULL,Water
1383,Bareland,Forest,NULL,Water,Non_Wetland,NULL,NULL,Forest
1384,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1385,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1386,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1387,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1388,Bareland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1389,Bareland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1390,Bareland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1391,Bareland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1392,Bareland,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1393,Bareland,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
1394,Bareland,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1395,Bareland,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1396,Bareland,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1397,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1398,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1399,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1400,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1401,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1402,Bareland,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1403,Bareland,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1404,Bareland,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Built-up
1405,Bareland,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1406,Bareland,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1407,Bareland,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
1408,Bareland,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1409,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1410,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1411,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1412,Bareland,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1413,Bareland,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1414,Bareland,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1415,Bareland,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1416,Bareland,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
1417,Bareland,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Water
1418,Bareland,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
1419,Bareland,Forest,Wetland,NULL,Wetland,NULL,NULL,Bareland
1420,Bareland,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
1421,Bareland,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
1422,Bareland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1423,Bareland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
1424,Bareland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1425,Bareland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
1426,Bareland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1427,Bareland,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
1428,Bareland,Forest,Wetland,Water,Wetland,NULL,NULL,Cropland
1429,Bareland,Forest,Wetland,Water,Wetland,NULL,NULL,Bareland
1430,Bareland,Forest,Wetland,Water,Wetland,NULL,NULL,Water
1431,Bareland,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
1432,Bareland,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Forest
1433,Bareland,Forest,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Bareland
1434,Bareland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1435,Bareland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1436,Bareland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1437,Bareland,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1438,Bareland,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1439,Bareland,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1440,Bareland,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1441,Bareland,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Water
1442,Bareland,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1443,Bareland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1444,Bareland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1445,Bareland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1446,Bareland,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1447,Bareland,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
1448,Bareland,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1449,Bareland,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Water
1450,Bareland,Forest,Water,Non_Water,Water,NULL,NULL,Water
1451,Bareland,Forest,Water,Non_Water,Water,NULL,NULL,Forest
1452,Bareland,Forest,Water,Water,Water,NULL,NULL,Water
1453,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1454,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1455,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1456,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1457,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1458,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
1459,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1460,Bareland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1461,Bareland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1462,Bareland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1463,Bareland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1464,Bareland,Forest,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1465,Bareland,Forest,Forest,Water,Non_Wetland,NULL,NULL,Cropland
1466,Bareland,Forest,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1467,Bareland,Forest,Forest,Water,Non_Wetland,NULL,NULL,Water
1468,Bareland,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
1469,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1470,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1471,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1472,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1473,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1474,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
1475,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1476,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1477,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1478,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1479,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1480,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1481,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1482,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
1483,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Forest
1484,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1485,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1486,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1487,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1488,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1489,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1490,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1491,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1492,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1493,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1494,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
1495,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1496,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1497,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1498,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1499,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1500,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1501,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1502,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1503,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1504,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1505,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1506,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Water
1507,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1508,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1509,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1510,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1511,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
1512,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
1513,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
1514,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1515,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
1516,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1517,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
1518,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1519,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
1520,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Cropland
1521,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
1522,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Water
1523,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
1524,Water,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
1525,Water,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
1526,Water,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Water
1527,Water,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
1528,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1529,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1530,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1531,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1532,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1533,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1534,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1535,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1536,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1537,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
1538,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1539,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1540,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1541,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1542,Water,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1543,Water,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1544,Water,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
1545,Water,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
1546,Water,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1547,Water,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Water
1548,Water,NULL,Water,NULL,Water,NULL,NULL,Grassland
1549,Water,NULL,Water,NULL,Water,NULL,NULL,Water
1550,Water,NULL,Water,NULL,Water,NULL,NULL,Forest
1551,Water,NULL,Water,Non_Water,Water,NULL,NULL,Water
1552,Water,NULL,Water,Non_Water,Water,NULL,NULL,Forest
1553,Water,NULL,Water,Water,Water,NULL,NULL,Bareland
1554,Water,NULL,Water,Water,Water,NULL,NULL,Water
1555,Water,NULL,Water,Water,Water,NULL,NULL,Forest
1556,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1557,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1558,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1559,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1560,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1561,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
1562,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1563,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1564,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1565,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1566,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1567,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Cropland
1568,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1569,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
1570,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
1571,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1572,Water,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1573,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1574,Water,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1575,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Bareland
1576,Water,Cropland,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1577,Water,Cropland,Built-up,Water,Non_Wetland,NULL,NULL,Forest
1578,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1579,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1580,Water,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1581,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1582,Water,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1583,Water,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1584,Water,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Water
1585,Water,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1586,Water,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1587,Water,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1588,Water,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1589,Water,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1590,Water,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1591,Water,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1592,Water,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Water
1593,Water,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Forest
1594,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1595,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1596,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1597,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1598,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1599,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1600,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1601,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1602,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1603,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1604,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
1605,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1606,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1607,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1608,Water,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1609,Water,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1610,Water,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1611,Water,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1612,Water,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1613,Water,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
1614,Water,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Water
1615,Water,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1616,Water,Bareland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1617,Water,Bareland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1618,Water,Bareland,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
1619,Water,Bareland,Cropland,Water,Non_Wetland,NULL,NULL,Water
1620,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1621,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Cropland
1622,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Bareland
1623,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Water
1624,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Forest
1625,Water,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1626,Water,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1627,Water,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Water
1628,Water,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1629,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Grassland
1630,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Cropland
1631,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Bareland
1632,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
1633,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Forest
1634,Water,Bareland,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Bareland
1635,Water,Bareland,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Water
1636,Water,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1637,Water,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1638,Water,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1639,Water,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1640,Water,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1641,Water,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1642,Water,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1643,Water,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1644,Water,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1645,Water,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1646,Water,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Water
1647,Water,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1648,Water,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1649,Water,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1650,Water,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1651,Water,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1652,Water,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1653,Water,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
1654,Water,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
1655,Water,Bareland,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
1656,Water,Bareland,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1657,Water,Bareland,Built-up,Water,Non_Wetland,NULL,NULL,Water
1658,Water,Bareland,Water,NULL,Water,NULL,NULL,Grassland
1659,Water,Bareland,Water,NULL,Water,NULL,NULL,Bareland
1660,Water,Bareland,Water,NULL,Water,NULL,NULL,Water
1661,Water,Bareland,Water,NULL,Water,NULL,NULL,Forest
1662,Water,Bareland,Water,Non_Water,Water,NULL,NULL,Water
1663,Water,Bareland,Water,Non_Water,Water,NULL,NULL,Forest
1664,Water,Bareland,Water,Water,Water,NULL,NULL,Grassland
1665,Water,Bareland,Water,Water,Water,NULL,NULL,Cropland
1666,Water,Bareland,Water,Water,Water,NULL,NULL,Bareland
1667,Water,Bareland,Water,Water,Water,NULL,NULL,Water
1668,Water,Bareland,Water,Water,Water,NULL,NULL,Forest
1669,Water,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1670,Water,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1671,Water,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1672,Water,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Water
1673,Water,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1674,Water,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1675,Water,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1676,Water,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1677,Water,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1678,Water,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1679,Water,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1680,Water,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Water
1681,Water,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Forest
1682,Water,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1683,Water,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1684,Water,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1685,Water,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1686,Water,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1687,Water,Built-up,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1688,Water,Built-up,NULL,Water,Non_Wetland,NULL,NULL,Forest
1689,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1690,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1691,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1692,Water,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Built-up
1693,Water,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1694,Water,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1695,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1696,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1697,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1698,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1699,Water,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
