Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24LZP_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LZP_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LZP_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LZP_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LZP_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LZP_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LZP_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24LZP_M_R
327,NULL,NULL,Wetland,NULL,Wetland,Forest,Wetland,Forest
328,NULL,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
329,NULL,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
330,NULL,NULL,Wetland,Non_Water,Wetland,NULL,Grassland,Grassland
331,NULL,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
332,NULL,NULL,Wetland,Non_Water,Wetland,NULL,Built-up,Grassland
333,NULL,NULL,Wetland,Non_Water,Wetland,Cropland,NULL,Wetland
334,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
335,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Bareland,Grassland
336,NULL,NULL,Wetland,Water,Wetland,Water,Water,Grassland
337,NULL,NULL,Wetland,Water,Wetland,Water,Water,Water
338,NULL,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
339,NULL,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
340,NULL,NULL,Bareland,NULL,Non_Wetland,NULL,Bareland,Grassland
341,NULL,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
342,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
343,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
344,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Wetland
345,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
346,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
347,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
348,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Forest
349,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Bareland,Grassland
350,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Built-up,Grassland
351,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Built-up,Built-up
352,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Built-up,Forest
353,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Water,Wetland
354,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
355,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Built-up
356,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
357,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
358,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
359,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
360,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
361,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Cropland
362,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Built-up
363,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Forest
364,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,NULL,Grassland
365,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
366,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
367,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
368,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
369,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
370,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Bareland
371,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
372,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Forest
373,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,NULL,Grassland
374,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,NULL,Built-up
375,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,NULL,Forest
376,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
377,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
378,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
379,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
380,NULL,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
381,NULL,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Wetland
382,NULL,NULL,Built-up,Non_Water,Non_Wetland,NULL,Bareland,Grassland
383,NULL,NULL,Built-up,Non_Water,Non_Wetland,NULL,Built-up,Grassland
384,NULL,NULL,Built-up,Non_Water,Non_Wetland,Grassland,NULL,Grassland
385,NULL,NULL,Built-up,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
386,NULL,NULL,Built-up,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
387,NULL,NULL,Built-up,Non_Water,Non_Wetland,Grassland,Built-up,Grassland
388,NULL,NULL,Built-up,Non_Water,Non_Wetland,Cropland,NULL,Grassland
389,NULL,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
390,NULL,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
391,NULL,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
392,NULL,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Built-up,Grassland
393,NULL,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Built-up,Bareland
394,NULL,NULL,Built-up,Water,Non_Wetland,Bareland,Bareland,Grassland
395,NULL,NULL,Water,Non_Water,Water,Wetland,Wetland,Wetland
396,NULL,NULL,Water,Water,Water,Water,Water,Water
397,NULL,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
398,NULL,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
399,NULL,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
400,NULL,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
401,NULL,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
402,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
403,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
404,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Cropland
405,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
406,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
407,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
408,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Wetland
409,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
410,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Built-up,NULL
411,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Built-up,Grassland
412,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Built-up,Built-up
413,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Built-up,Forest
414,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
415,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
416,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
417,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
418,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Wetland
419,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
420,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
421,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
422,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
423,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
424,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
425,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
426,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Wetland
427,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
428,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
429,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Built-up,Cropland
430,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Built-up,Forest
431,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
432,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
433,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Wetland
434,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
435,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Wetland
436,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
437,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
438,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
439,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
440,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
441,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
442,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,NULL,Wetland
443,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,NULL,Built-up
444,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
445,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
446,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
447,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Built-up,Built-up
448,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Built-up,Forest
449,NULL,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
450,NULL,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Cropland
451,NULL,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Forest
452,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
453,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
454,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Wetland
455,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
456,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
457,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
458,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
459,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,Wetland,NULL
460,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,Wetland,Grassland
461,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,Wetland,Wetland
462,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
463,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
464,NULL,NULL,Forest,Non_Water,Non_Wetland,Cropland,NULL,NULL
465,NULL,NULL,Forest,Non_Water,Non_Wetland,Cropland,NULL,Grassland
466,NULL,NULL,Forest,Non_Water,Non_Wetland,Cropland,NULL,Cropland
467,NULL,NULL,Forest,Non_Water,Non_Wetland,Cropland,NULL,Wetland
468,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
469,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
470,NULL,NULL,Forest,Water,Non_Wetland,Water,NULL,Grassland
471,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
472,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
473,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
474,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
475,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
476,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
477,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
478,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
479,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
480,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Cropland
481,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
482,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
483,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,Wetland,Wetland
484,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,Built-up,Grassland
485,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,Built-up,Cropland
486,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,Built-up,Built-up
487,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,Built-up,Forest
488,NULL,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
489,NULL,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
490,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
491,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
492,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
493,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Wetland
494,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Built-up
495,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
496,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
497,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
498,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
499,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Wetland
500,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
501,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
502,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Built-up,Grassland
503,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Built-up,Forest
504,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
505,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
506,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
507,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Wetland
508,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Forest
509,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
510,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Cropland
511,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,Bareland,Cropland
512,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,Built-up,Cropland
513,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
514,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
515,NULL,Cropland,NULL,NULL,Non_Wetland,Built-up,NULL,Grassland
516,NULL,Cropland,NULL,NULL,Non_Wetland,Built-up,NULL,Cropland
517,NULL,Cropland,NULL,NULL,Non_Wetland,Built-up,NULL,Built-up
518,NULL,Cropland,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
519,NULL,Cropland,NULL,NULL,Non_Wetland,Built-up,Built-up,Grassland
520,NULL,Cropland,NULL,NULL,Non_Wetland,Built-up,Built-up,Cropland
521,NULL,Cropland,NULL,NULL,Non_Wetland,Built-up,Built-up,Built-up
522,NULL,Cropland,NULL,NULL,Non_Wetland,Built-up,Built-up,Forest
523,NULL,Cropland,NULL,NULL,Non_Wetland,Water,NULL,Grassland
524,NULL,Cropland,NULL,NULL,Non_Wetland,Water,NULL,Cropland
525,NULL,Cropland,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
526,NULL,Cropland,NULL,NULL,Non_Wetland,Forest,NULL,Cropland
527,NULL,Cropland,NULL,NULL,Non_Wetland,Forest,NULL,Forest
528,NULL,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
529,NULL,Cropland,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
530,NULL,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
531,NULL,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
532,NULL,Cropland,NULL,Non_Water,Non_Wetland,Grassland,NULL,Grassland
533,NULL,Cropland,NULL,Non_Water,Non_Wetland,Grassland,NULL,Wetland
534,NULL,Cropland,NULL,Non_Water,Non_Wetland,Cropland,NULL,Grassland
535,NULL,Cropland,NULL,Non_Water,Non_Wetland,Cropland,NULL,Cropland
536,NULL,Cropland,NULL,Non_Water,Non_Wetland,Water,NULL,Cropland
537,NULL,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Cropland
538,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
539,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
540,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
541,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
542,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
543,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
544,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
545,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
546,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,Built-up,NULL
547,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,Built-up,Grassland
548,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,Built-up,Cropland
549,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
550,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
551,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
552,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Wetland
553,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
554,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
555,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
556,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
557,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
558,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
559,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
560,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Cropland
561,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
562,NULL,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
563,NULL,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
564,NULL,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Built-up
565,NULL,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
566,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
567,NULL,Cropland,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
568,NULL,Cropland,Shrubland,NULL,Non_Wetland,Built-up,NULL,Forest
569,NULL,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
570,NULL,Cropland,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
571,NULL,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
572,NULL,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
573,NULL,Cropland,Shrubland,Non_Water,Non_Wetland,Cropland,NULL,Cropland
574,NULL,Cropland,Shrubland,Non_Water,Non_Wetland,Water,NULL,Cropland
575,NULL,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
576,NULL,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
577,NULL,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
578,NULL,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
579,NULL,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
580,NULL,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
581,NULL,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
582,NULL,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,NULL
583,NULL,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
584,NULL,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,Cropland
585,NULL,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,Built-up
586,NULL,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
587,NULL,Cropland,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
588,NULL,Cropland,Grassland,NULL,Non_Wetland,NULL,Built-up,Grassland
589,NULL,Cropland,Grassland,NULL,Non_Wetland,NULL,Built-up,Cropland
590,NULL,Cropland,Grassland,NULL,Non_Wetland,NULL,Built-up,Forest
591,NULL,Cropland,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
592,NULL,Cropland,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
593,NULL,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
594,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
595,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
596,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
597,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Wetland
598,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
599,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
600,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
601,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
602,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Wetland
603,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Bareland
604,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
605,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Wetland
606,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
607,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Built-up,Forest
608,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
609,NULL,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,NULL
610,NULL,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
611,NULL,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Cropland
612,NULL,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Forest
613,NULL,Cropland,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
614,NULL,Cropland,Grassland,NULL,Non_Wetland,Cropland,Grassland,Cropland
615,NULL,Cropland,Grassland,NULL,Non_Wetland,Cropland,Forest,NULL
616,NULL,Cropland,Grassland,NULL,Non_Wetland,Built-up,NULL,Cropland
617,NULL,Cropland,Grassland,NULL,Non_Wetland,Built-up,NULL,Built-up
618,NULL,Cropland,Grassland,NULL,Non_Wetland,Built-up,NULL,Forest
619,NULL,Cropland,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
620,NULL,Cropland,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
621,NULL,Cropland,Grassland,NULL,Non_Wetland,Built-up,Built-up,Cropland
622,NULL,Cropland,Grassland,NULL,Non_Wetland,Built-up,Built-up,Built-up
623,NULL,Cropland,Grassland,NULL,Non_Wetland,Water,NULL,Cropland
624,NULL,Cropland,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
625,NULL,Cropland,Grassland,NULL,Non_Wetland,Forest,NULL,Cropland
626,NULL,Cropland,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
627,NULL,Cropland,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
628,NULL,Cropland,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
629,NULL,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
630,NULL,Cropland,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
631,NULL,Cropland,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
632,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
633,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
634,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
635,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
636,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
637,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
638,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
639,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
640,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
641,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
642,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
643,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Built-up
644,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
645,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
646,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland,Cropland
647,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,Built-up,NULL
648,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
649,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,Built-up,Cropland
650,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,Built-up,Built-up
651,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,Built-up,Forest
652,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
653,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
654,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
655,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
656,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
657,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Wetland
658,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
