Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19LCL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LCL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LCL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LCL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LCL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LCL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LCL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19LCL_M_R
337,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Built-up
338,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
339,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
340,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Built-up,Forest
341,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
342,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Forest
343,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
344,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
345,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
346,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
347,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
348,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
349,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Built-up
350,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
351,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
352,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
353,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Built-up
354,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
355,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Grassland
356,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Water
357,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
358,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
359,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
360,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Wetland,Grassland
361,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Bareland,Grassland
362,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
363,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Forest,Grassland
364,NULL,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
365,NULL,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Water
366,NULL,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Forest
367,NULL,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
368,NULL,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Forest
369,NULL,NULL,Forest,NULL,Non_Wetland,Water,Bareland,Grassland
370,NULL,NULL,Forest,NULL,Non_Wetland,Water,Bareland,Forest
371,NULL,NULL,Forest,NULL,Non_Wetland,Water,Water,Grassland
372,NULL,NULL,Forest,NULL,Non_Wetland,Water,Water,Bareland
373,NULL,NULL,Forest,NULL,Non_Wetland,Water,Water,Water
374,NULL,NULL,Forest,NULL,Non_Wetland,Water,Water,Forest
375,NULL,NULL,Forest,NULL,Non_Wetland,Water,Forest,Grassland
376,NULL,NULL,Forest,NULL,Non_Wetland,Water,Forest,Forest
377,NULL,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Forest
378,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
379,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
380,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
381,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
382,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
383,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
384,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland,Grassland
385,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland,Forest
386,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
387,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
388,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
389,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
390,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
391,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
392,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Bareland,Forest
393,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Water,Grassland
394,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Water,Forest
395,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Forest,Forest
396,NULL,NULL,Forest,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
397,NULL,NULL,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
398,NULL,NULL,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
399,NULL,NULL,Forest,Non_Water,Non_Wetland,Bareland,Water,Grassland
400,NULL,NULL,Forest,Non_Water,Non_Wetland,Bareland,Forest,Grassland
401,NULL,NULL,Forest,Non_Water,Non_Wetland,Built-up,Grassland,Grassland
402,NULL,NULL,Forest,Non_Water,Non_Wetland,Water,Grassland,Grassland
403,NULL,NULL,Forest,Non_Water,Non_Wetland,Water,Grassland,Bareland
404,NULL,NULL,Forest,Non_Water,Non_Wetland,Water,Grassland,Forest
405,NULL,NULL,Forest,Non_Water,Non_Wetland,Water,Wetland,Water
406,NULL,NULL,Forest,Non_Water,Non_Wetland,Water,Water,Grassland
407,NULL,NULL,Forest,Non_Water,Non_Wetland,Forest,Grassland,Forest
408,NULL,NULL,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
409,NULL,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Wetland
410,NULL,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Water
411,NULL,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Forest
412,NULL,NULL,Forest,Water,Non_Wetland,Grassland,Wetland,Grassland
413,NULL,NULL,Forest,Water,Non_Wetland,Grassland,Wetland,Water
414,NULL,NULL,Forest,Water,Non_Wetland,Grassland,Wetland,Forest
415,NULL,NULL,Forest,Water,Non_Wetland,Grassland,Bareland,Grassland
416,NULL,NULL,Forest,Water,Non_Wetland,Grassland,Water,Forest
417,NULL,NULL,Forest,Water,Non_Wetland,Bareland,Water,Grassland
418,NULL,NULL,Forest,Water,Non_Wetland,Water,Grassland,Grassland
419,NULL,NULL,Forest,Water,Non_Wetland,Water,Grassland,Water
420,NULL,NULL,Forest,Water,Non_Wetland,Water,Grassland,Forest
421,NULL,NULL,Forest,Water,Non_Wetland,Water,Wetland,Water
422,NULL,NULL,Forest,Water,Non_Wetland,Water,Water,Water
423,NULL,NULL,Forest,Water,Non_Wetland,Water,Water,Forest
424,NULL,NULL,Forest,Water,Non_Wetland,Water,Forest,Grassland
425,NULL,NULL,Forest,Water,Non_Wetland,Water,Forest,Water
426,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
427,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
428,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
429,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
430,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
431,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
432,NULL,Cropland,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
433,NULL,Cropland,NULL,NULL,Non_Wetland,Built-up,Grassland,Forest
434,NULL,Cropland,NULL,NULL,Non_Wetland,Built-up,Bareland,Grassland
435,NULL,Cropland,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
436,NULL,Cropland,NULL,NULL,Non_Wetland,Water,Bareland,Grassland
437,NULL,Cropland,NULL,NULL,Non_Wetland,Water,Bareland,Forest
438,NULL,Cropland,NULL,Non_Water,Non_Wetland,Bareland,Water,Grassland
439,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
440,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
441,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
442,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
443,NULL,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
444,NULL,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
445,NULL,Cropland,Shrubland,NULL,Non_Wetland,Water,Water,Forest
446,NULL,Cropland,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
447,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
448,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Bareland
449,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
450,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
451,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
452,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
453,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Built-up
454,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
455,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
456,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
457,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
458,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
459,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
460,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
461,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
462,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
463,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
464,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Built-up
465,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
466,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Water,Grassland
467,NULL,Cropland,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
468,NULL,Cropland,Grassland,NULL,Non_Wetland,Built-up,Grassland,Forest
469,NULL,Cropland,Grassland,NULL,Non_Wetland,Built-up,Bareland,Grassland
470,NULL,Cropland,Grassland,NULL,Non_Wetland,Built-up,Bareland,Forest
471,NULL,Cropland,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
472,NULL,Cropland,Grassland,NULL,Non_Wetland,Built-up,Built-up,Bareland
473,NULL,Cropland,Grassland,NULL,Non_Wetland,Built-up,Built-up,Forest
474,NULL,Cropland,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
475,NULL,Cropland,Grassland,NULL,Non_Wetland,Water,Grassland,Bareland
476,NULL,Cropland,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
477,NULL,Cropland,Grassland,NULL,Non_Wetland,Water,Bareland,Grassland
478,NULL,Cropland,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
479,NULL,Cropland,Grassland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
480,NULL,Cropland,Grassland,Non_Water,Non_Wetland,Grassland,Water,Grassland
481,NULL,Cropland,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
482,NULL,Cropland,Grassland,Non_Water,Non_Wetland,Bareland,Water,Grassland
483,NULL,Cropland,Grassland,Non_Water,Non_Wetland,Built-up,Bareland,Grassland
484,NULL,Cropland,Grassland,Non_Water,Non_Wetland,Built-up,Built-up,Grassland
485,NULL,Cropland,Grassland,Non_Water,Non_Wetland,Built-up,Built-up,Bareland
486,NULL,Cropland,Grassland,Non_Water,Non_Wetland,Water,Grassland,Grassland
487,NULL,Cropland,Grassland,Water,Non_Wetland,Built-up,Grassland,Forest
488,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
489,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
490,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
491,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Built-up
492,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
493,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
494,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
495,NULL,Cropland,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
496,NULL,Cropland,Cropland,NULL,Non_Wetland,Built-up,Bareland,Grassland
497,NULL,Cropland,Wetland,Water,Wetland,Bareland,Water,Water
498,NULL,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Grassland,Bareland
499,NULL,Cropland,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
500,NULL,Cropland,Bareland,NULL,Non_Wetland,Water,Grassland,Forest
501,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
502,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
503,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
504,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
505,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Bareland,Built-up
506,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
507,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
508,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Built-up,Forest
509,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
510,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
511,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
512,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
513,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
514,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
515,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Water
516,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
517,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
518,NULL,Cropland,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
519,NULL,Cropland,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
520,NULL,Cropland,Built-up,NULL,Non_Wetland,Built-up,Bareland,Forest
521,NULL,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
522,NULL,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
523,NULL,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
524,NULL,Cropland,Built-up,NULL,Non_Wetland,Water,Grassland,Grassland
525,NULL,Cropland,Built-up,NULL,Non_Wetland,Water,Grassland,Bareland
526,NULL,Cropland,Built-up,NULL,Non_Wetland,Water,Grassland,Forest
527,NULL,Cropland,Built-up,NULL,Non_Wetland,Water,Water,Grassland
528,NULL,Cropland,Built-up,NULL,Non_Wetland,Water,Water,Bareland
529,NULL,Cropland,Built-up,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
530,NULL,Cropland,Built-up,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
531,NULL,Cropland,Built-up,Non_Water,Non_Wetland,Built-up,Built-up,Grassland
532,NULL,Cropland,Water,NULL,Water,Grassland,Grassland,Grassland
533,NULL,Cropland,Water,NULL,Water,Grassland,Bareland,Grassland
534,NULL,Cropland,Water,NULL,Water,Bareland,Grassland,Grassland
535,NULL,Cropland,Water,NULL,Water,Bareland,Bareland,Grassland
536,NULL,Cropland,Water,NULL,Water,Built-up,Grassland,Forest
537,NULL,Cropland,Water,NULL,Water,Water,Grassland,Water
538,NULL,Cropland,Water,Water,Water,Grassland,Grassland,Water
539,NULL,Cropland,Water,Water,Water,Water,Grassland,Water
540,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
541,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
542,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
543,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
544,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Bareland,Built-up
545,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
546,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
547,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
548,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
549,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
550,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
551,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
552,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
553,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Water,Grassland
554,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
555,NULL,Cropland,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
556,NULL,Cropland,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
557,NULL,Cropland,Forest,NULL,Non_Wetland,Built-up,Bareland,Grassland
558,NULL,Cropland,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
559,NULL,Cropland,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
560,NULL,Cropland,Forest,NULL,Non_Wetland,Water,Grassland,Forest
561,NULL,Cropland,Forest,NULL,Non_Wetland,Water,Bareland,Grassland
562,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
563,NULL,Cropland,Forest,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
564,NULL,Cropland,Forest,Water,Non_Wetland,Grassland,Bareland,Grassland
565,NULL,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
566,NULL,Wetland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
567,NULL,Wetland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
568,NULL,Wetland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
569,NULL,Wetland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
570,NULL,Wetland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
571,NULL,Wetland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
572,NULL,Wetland,Forest,NULL,Non_Wetland,Water,Grassland,Forest
573,NULL,Bareland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
574,NULL,Bareland,NULL,NULL,Non_Wetland,Water,Water,Bareland
575,NULL,Bareland,NULL,Non_Water,Non_Wetland,Water,Bareland,Grassland
576,NULL,Bareland,NULL,Water,Non_Wetland,Water,Water,Grassland
577,NULL,Bareland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
578,NULL,Bareland,Shrubland,Non_Water,Non_Wetland,Water,Water,Forest
579,NULL,Bareland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
580,NULL,Bareland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
581,NULL,Bareland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
582,NULL,Bareland,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
583,NULL,Bareland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
584,NULL,Bareland,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
585,NULL,Bareland,Grassland,NULL,Non_Wetland,Water,Water,Grassland
586,NULL,Bareland,Grassland,NULL,Non_Wetland,Water,Forest,Forest
587,NULL,Bareland,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
588,NULL,Bareland,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
589,NULL,Bareland,Grassland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
590,NULL,Bareland,Grassland,Non_Water,Non_Wetland,Bareland,Water,Grassland
591,NULL,Bareland,Grassland,Non_Water,Non_Wetland,Water,Water,Grassland
592,NULL,Bareland,Grassland,Water,Non_Wetland,Grassland,Water,Grassland
593,NULL,Bareland,Grassland,Water,Non_Wetland,Water,Water,Bareland
594,NULL,Bareland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
595,NULL,Bareland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
596,NULL,Bareland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
597,NULL,Bareland,Wetland,Water,Wetland,Water,Water,Water
598,NULL,Bareland,Wetland,Water,Wetland,Water,Forest,Water
599,NULL,Bareland,Bareland,Non_Water,Non_Wetland,Water,Water,Bareland
600,NULL,Bareland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
601,NULL,Bareland,Built-up,Non_Water,Non_Wetland,Bareland,Water,Grassland
602,NULL,Bareland,Built-up,Non_Water,Non_Wetland,Bareland,Forest,Bareland
603,NULL,Bareland,Built-up,Non_Water,Non_Wetland,Water,Water,Grassland
604,NULL,Bareland,Built-up,Water,Non_Wetland,Grassland,Water,Grassland
605,NULL,Bareland,Built-up,Water,Non_Wetland,Water,Water,Grassland
606,NULL,Bareland,Water,NULL,Water,Water,Water,Grassland
607,NULL,Bareland,Water,Water,Water,Grassland,Water,Grassland
608,NULL,Bareland,Water,Water,Water,Bareland,Water,Water
609,NULL,Bareland,Water,Water,Water,Water,Water,Grassland
610,NULL,Bareland,Water,Water,Water,Water,Water,Bareland
611,NULL,Bareland,Water,Water,Water,Water,Water,Water
612,NULL,Bareland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
613,NULL,Bareland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
614,NULL,Bareland,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
615,NULL,Bareland,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
616,NULL,Bareland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
617,NULL,Bareland,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
618,NULL,Bareland,Forest,NULL,Non_Wetland,Water,Water,Bareland
619,NULL,Bareland,Forest,NULL,Non_Wetland,Water,Water,Forest
620,NULL,Bareland,Forest,Water,Non_Wetland,Water,Grassland,Grassland
621,NULL,Bareland,Forest,Water,Non_Wetland,Water,Bareland,Grassland
622,NULL,Bareland,Forest,Water,Non_Wetland,Water,Water,Grassland
623,NULL,Bareland,Forest,Water,Non_Wetland,Water,Water,Water
624,NULL,Bareland,Forest,Water,Non_Wetland,Water,Water,Forest
625,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
626,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Built-up
627,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
628,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
629,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
630,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Bareland,Built-up
631,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
632,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,Grassland
633,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,Forest
634,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
635,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Water,Forest
636,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
637,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
638,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
639,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
640,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
641,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
642,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Built-up
643,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
644,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Built-up,Forest
645,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
646,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
647,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
648,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Grassland,Forest
649,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Bareland,Grassland
650,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Bareland,Forest
651,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Grassland
652,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Bareland
653,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Built-up
654,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Forest
655,NULL,Built-up,NULL,NULL,Non_Wetland,Water,Bareland,Grassland
656,NULL,Built-up,NULL,NULL,Non_Wetland,Water,Bareland,Forest
657,NULL,Built-up,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
658,NULL,Built-up,NULL,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
659,NULL,Built-up,NULL,Non_Water,Non_Wetland,Built-up,Built-up,Built-up
660,NULL,Built-up,NULL,Non_Water,Non_Wetland,Built-up,Water,Grassland
661,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
662,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
663,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
664,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Built-up
665,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
666,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
667,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
668,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
669,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Water
670,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
