Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23LNK_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LNK_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LNK_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LNK_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LNK_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LNK_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LNK_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23LNK_M_R
8500,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
8501,Wetland,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
8502,Wetland,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Wetland
8503,Wetland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
8504,Wetland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
8505,Wetland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Wetland
8506,Wetland,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
8507,Wetland,NULL,Cropland,NULL,Non_Wetland,Forest,Shrubland,Grassland
8508,Wetland,NULL,Cropland,NULL,Non_Wetland,Forest,Shrubland,Wetland
8509,Wetland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
8510,Wetland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Water,Wetland
8511,Wetland,NULL,Cropland,Non_Water,Non_Wetland,Cropland,NULL,Wetland
8512,Wetland,NULL,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Wetland
8513,Wetland,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Water,Wetland
8514,Wetland,NULL,Cropland,Non_Water,Non_Wetland,Water,Water,Wetland
8515,Wetland,NULL,Cropland,Water,Non_Wetland,Shrubland,NULL,Wetland
8516,Wetland,NULL,Cropland,Water,Non_Wetland,Shrubland,Shrubland,Wetland
8517,Wetland,NULL,Wetland,NULL,Wetland,NULL,Shrubland,Wetland
8518,Wetland,NULL,Wetland,NULL,Wetland,NULL,Water,Wetland
8519,Wetland,NULL,Wetland,NULL,Wetland,Shrubland,NULL,NULL
8520,Wetland,NULL,Wetland,NULL,Wetland,Shrubland,Shrubland,NULL
8521,Wetland,NULL,Wetland,NULL,Wetland,Shrubland,Shrubland,Cropland
8522,Wetland,NULL,Wetland,NULL,Wetland,Shrubland,Shrubland,Wetland
8523,Wetland,NULL,Wetland,NULL,Wetland,Shrubland,Shrubland,Built-up
8524,Wetland,NULL,Wetland,NULL,Wetland,Shrubland,Shrubland,Forest
8525,Wetland,NULL,Wetland,NULL,Wetland,Shrubland,Grassland,Grassland
8526,Wetland,NULL,Wetland,NULL,Wetland,Shrubland,Water,Wetland
8527,Wetland,NULL,Wetland,NULL,Wetland,Wetland,NULL,Wetland
8528,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Shrubland,Wetland
8529,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Shrubland,Forest
8530,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
8531,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Water,Wetland
8532,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Water,Forest
8533,Wetland,NULL,Wetland,NULL,Wetland,Bareland,Shrubland,Grassland
8534,Wetland,NULL,Wetland,NULL,Wetland,Bareland,Shrubland,Wetland
8535,Wetland,NULL,Wetland,NULL,Wetland,Bareland,Shrubland,Forest
8536,Wetland,NULL,Wetland,NULL,Wetland,Bareland,Water,Wetland
8537,Wetland,NULL,Wetland,NULL,Wetland,Bareland,Water,Forest
8538,Wetland,NULL,Wetland,NULL,Wetland,Water,Shrubland,Wetland
8539,Wetland,NULL,Wetland,NULL,Wetland,Water,Shrubland,Forest
8540,Wetland,NULL,Wetland,NULL,Wetland,Water,Water,Wetland
8541,Wetland,NULL,Wetland,NULL,Wetland,Forest,Shrubland,NULL
8542,Wetland,NULL,Wetland,NULL,Wetland,Forest,Shrubland,Wetland
8543,Wetland,NULL,Wetland,NULL,Wetland,Forest,Shrubland,Forest
8544,Wetland,NULL,Wetland,NULL,Wetland,Forest,Grassland,Wetland
8545,Wetland,NULL,Wetland,NULL,Wetland,Forest,Water,Forest
8546,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,NULL
8547,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,Shrubland,Grassland
8548,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,Water,Grassland
8549,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,Water,Wetland
8550,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,Water,Forest
8551,Wetland,NULL,Wetland,Non_Water,Wetland,Shrubland,NULL,NULL
8552,Wetland,NULL,Wetland,Non_Water,Wetland,Shrubland,NULL,Grassland
8553,Wetland,NULL,Wetland,Non_Water,Wetland,Shrubland,Shrubland,NULL
8554,Wetland,NULL,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Grassland
8555,Wetland,NULL,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Cropland
8556,Wetland,NULL,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Wetland
8557,Wetland,NULL,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Forest
8558,Wetland,NULL,Wetland,Non_Water,Wetland,Shrubland,Grassland,Grassland
8559,Wetland,NULL,Wetland,Non_Water,Wetland,Shrubland,Grassland,Wetland
8560,Wetland,NULL,Wetland,Non_Water,Wetland,Shrubland,Water,NULL
8561,Wetland,NULL,Wetland,Non_Water,Wetland,Shrubland,Water,Grassland
8562,Wetland,NULL,Wetland,Non_Water,Wetland,Shrubland,Water,Wetland
8563,Wetland,NULL,Wetland,Non_Water,Wetland,Shrubland,Water,Forest
8564,Wetland,NULL,Wetland,Non_Water,Wetland,Wetland,Shrubland,Wetland
8565,Wetland,NULL,Wetland,Non_Water,Wetland,Wetland,Shrubland,Forest
8566,Wetland,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
8567,Wetland,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
8568,Wetland,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Forest
8569,Wetland,NULL,Wetland,Non_Water,Wetland,Bareland,NULL,Wetland
8570,Wetland,NULL,Wetland,Non_Water,Wetland,Bareland,Shrubland,Wetland
8571,Wetland,NULL,Wetland,Non_Water,Wetland,Bareland,Shrubland,Forest
8572,Wetland,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Wetland
8573,Wetland,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Forest
8574,Wetland,NULL,Wetland,Non_Water,Wetland,Water,NULL,Wetland
8575,Wetland,NULL,Wetland,Non_Water,Wetland,Water,Shrubland,Wetland
8576,Wetland,NULL,Wetland,Non_Water,Wetland,Water,Water,Grassland
8577,Wetland,NULL,Wetland,Non_Water,Wetland,Water,Water,Wetland
8578,Wetland,NULL,Wetland,Non_Water,Wetland,Water,Water,Forest
8579,Wetland,NULL,Wetland,Non_Water,Wetland,Forest,Shrubland,NULL
8580,Wetland,NULL,Wetland,Non_Water,Wetland,Forest,Water,NULL
8581,Wetland,NULL,Wetland,Non_Water,Wetland,Forest,Water,Grassland
8582,Wetland,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
8583,Wetland,NULL,Wetland,Water,Wetland,NULL,Shrubland,Wetland
8584,Wetland,NULL,Wetland,Water,Wetland,NULL,Water,Wetland
8585,Wetland,NULL,Wetland,Water,Wetland,Shrubland,Shrubland,Grassland
8586,Wetland,NULL,Wetland,Water,Wetland,Shrubland,Shrubland,Cropland
8587,Wetland,NULL,Wetland,Water,Wetland,Shrubland,Shrubland,Wetland
8588,Wetland,NULL,Wetland,Water,Wetland,Shrubland,Shrubland,Water
8589,Wetland,NULL,Wetland,Water,Wetland,Shrubland,Shrubland,Forest
8590,Wetland,NULL,Wetland,Water,Wetland,Shrubland,Grassland,Cropland
8591,Wetland,NULL,Wetland,Water,Wetland,Shrubland,Grassland,Wetland
8592,Wetland,NULL,Wetland,Water,Wetland,Shrubland,Water,Wetland
8593,Wetland,NULL,Wetland,Water,Wetland,Shrubland,Water,Water
8594,Wetland,NULL,Wetland,Water,Wetland,Wetland,NULL,Wetland
8595,Wetland,NULL,Wetland,Water,Wetland,Wetland,Shrubland,Wetland
8596,Wetland,NULL,Wetland,Water,Wetland,Wetland,Water,Wetland
8597,Wetland,NULL,Wetland,Water,Wetland,Wetland,Water,Water
8598,Wetland,NULL,Wetland,Water,Wetland,Bareland,Shrubland,Wetland
8599,Wetland,NULL,Wetland,Water,Wetland,Bareland,Grassland,Wetland
8600,Wetland,NULL,Wetland,Water,Wetland,Bareland,Forest,Wetland
8601,Wetland,NULL,Wetland,Water,Wetland,Water,Water,Wetland
8602,Wetland,NULL,Wetland,Water,Wetland,Water,Water,Water
8603,Wetland,NULL,Wetland,Water,Wetland,Forest,NULL,Water
8604,Wetland,NULL,Wetland,Water,Wetland,Forest,Shrubland,Wetland
8605,Wetland,NULL,Wetland,Water,Wetland,Forest,Shrubland,Water
8606,Wetland,NULL,Bareland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
8607,Wetland,NULL,Water,NULL,Water,Shrubland,NULL,Grassland
8608,Wetland,NULL,Water,NULL,Water,Shrubland,Shrubland,Grassland
8609,Wetland,NULL,Water,NULL,Water,Shrubland,Water,Wetland
8610,Wetland,NULL,Water,NULL,Water,Water,Water,Wetland
8611,Wetland,NULL,Water,Non_Water,Water,Wetland,Shrubland,Wetland
8612,Wetland,NULL,Water,Non_Water,Water,Wetland,Water,Wetland
8613,Wetland,NULL,Water,Non_Water,Water,Bareland,Grassland,Wetland
8614,Wetland,NULL,Water,Non_Water,Water,Bareland,Water,Water
8615,Wetland,NULL,Water,Non_Water,Water,Water,Water,Wetland
8616,Wetland,NULL,Water,Water,Water,NULL,Water,Wetland
8617,Wetland,NULL,Water,Water,Water,NULL,Water,Water
8618,Wetland,NULL,Water,Water,Water,Shrubland,Shrubland,Forest
8619,Wetland,NULL,Water,Water,Water,Wetland,NULL,Wetland
8620,Wetland,NULL,Water,Water,Water,Wetland,Shrubland,Wetland
8621,Wetland,NULL,Water,Water,Water,Wetland,Water,Wetland
8622,Wetland,NULL,Water,Water,Water,Wetland,Water,Water
8623,Wetland,NULL,Water,Water,Water,Bareland,Shrubland,Wetland
8624,Wetland,NULL,Water,Water,Water,Bareland,Shrubland,Forest
8625,Wetland,NULL,Water,Water,Water,Bareland,Grassland,Wetland
8626,Wetland,NULL,Water,Water,Water,Bareland,Water,Wetland
8627,Wetland,NULL,Water,Water,Water,Bareland,Water,Water
8628,Wetland,NULL,Water,Water,Water,Bareland,Forest,Wetland
8629,Wetland,NULL,Water,Water,Water,Water,Shrubland,Water
8630,Wetland,NULL,Water,Water,Water,Water,Water,Wetland
8631,Wetland,NULL,Water,Water,Water,Water,Water,Water
8632,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
8633,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
8634,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
8635,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
8636,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Wetland
8637,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
8638,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
8639,Wetland,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
8640,Wetland,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
8641,Wetland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
8642,Wetland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
8643,Wetland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
8644,Wetland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
8645,Wetland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
8646,Wetland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
8647,Wetland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
8648,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
8649,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Wetland
8650,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
8651,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Wetland
8652,Wetland,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Wetland
8653,Wetland,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
8654,Wetland,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Wetland
8655,Wetland,NULL,Forest,NULL,Non_Wetland,Water,Shrubland,Wetland
8656,Wetland,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
8657,Wetland,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,NULL
8658,Wetland,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
8659,Wetland,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
8660,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,Shrubland,NULL
8661,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
8662,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland,Wetland
8663,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,Water,Grassland
8664,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,Water,Wetland
8665,Wetland,NULL,Forest,Non_Water,Non_Wetland,Shrubland,NULL,NULL
8666,Wetland,NULL,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
8667,Wetland,NULL,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Cropland
8668,Wetland,NULL,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Wetland
8669,Wetland,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
8670,Wetland,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
8671,Wetland,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Cropland
8672,Wetland,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
8673,Wetland,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
8674,Wetland,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Grassland,Wetland
8675,Wetland,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Water,NULL
8676,Wetland,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Water,Grassland
8677,Wetland,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Water,Wetland
8678,Wetland,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Water,Forest
8679,Wetland,NULL,Forest,Non_Water,Non_Wetland,Grassland,NULL,Cropland
8680,Wetland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Shrubland,Wetland
8681,Wetland,NULL,Forest,Non_Water,Non_Wetland,Wetland,Shrubland,Wetland
8682,Wetland,NULL,Forest,Non_Water,Non_Wetland,Wetland,Shrubland,Forest
8683,Wetland,NULL,Forest,Non_Water,Non_Wetland,Wetland,Water,Wetland
8684,Wetland,NULL,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
8685,Wetland,NULL,Forest,Non_Water,Non_Wetland,Bareland,NULL,Wetland
8686,Wetland,NULL,Forest,Non_Water,Non_Wetland,Bareland,Shrubland,Wetland
8687,Wetland,NULL,Forest,Non_Water,Non_Wetland,Bareland,Shrubland,Forest
8688,Wetland,NULL,Forest,Non_Water,Non_Wetland,Bareland,Water,NULL
8689,Wetland,NULL,Forest,Non_Water,Non_Wetland,Bareland,Water,Wetland
8690,Wetland,NULL,Forest,Non_Water,Non_Wetland,Bareland,Water,Water
8691,Wetland,NULL,Forest,Non_Water,Non_Wetland,Bareland,Water,Forest
8692,Wetland,NULL,Forest,Non_Water,Non_Wetland,Water,NULL,Wetland
8693,Wetland,NULL,Forest,Non_Water,Non_Wetland,Water,Shrubland,Wetland
8694,Wetland,NULL,Forest,Non_Water,Non_Wetland,Water,Water,Wetland
8695,Wetland,NULL,Forest,Non_Water,Non_Wetland,Forest,Shrubland,NULL
8696,Wetland,NULL,Forest,Non_Water,Non_Wetland,Forest,Shrubland,Forest
8697,Wetland,NULL,Forest,Non_Water,Non_Wetland,Forest,Water,NULL
8698,Wetland,NULL,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
8699,Wetland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
8700,Wetland,NULL,Forest,Water,Non_Wetland,NULL,Water,Wetland
8701,Wetland,NULL,Forest,Water,Non_Wetland,Shrubland,NULL,Wetland
8702,Wetland,NULL,Forest,Water,Non_Wetland,Shrubland,Shrubland,Grassland
8703,Wetland,NULL,Forest,Water,Non_Wetland,Shrubland,Shrubland,Wetland
8704,Wetland,NULL,Forest,Water,Non_Wetland,Shrubland,Shrubland,Water
8705,Wetland,NULL,Forest,Water,Non_Wetland,Shrubland,Shrubland,Forest
8706,Wetland,NULL,Forest,Water,Non_Wetland,Wetland,Shrubland,Wetland
8707,Wetland,NULL,Forest,Water,Non_Wetland,Wetland,Water,Wetland
8708,Wetland,NULL,Forest,Water,Non_Wetland,Wetland,Water,Water
8709,Wetland,NULL,Forest,Water,Non_Wetland,Wetland,Water,Forest
8710,Wetland,NULL,Forest,Water,Non_Wetland,Bareland,Shrubland,Wetland
8711,Wetland,NULL,Forest,Water,Non_Wetland,Bareland,Water,Wetland
8712,Wetland,NULL,Forest,Water,Non_Wetland,Bareland,Water,Forest
8713,Wetland,NULL,Forest,Water,Non_Wetland,Water,Water,Water
8714,Wetland,NULL,Forest,Water,Non_Wetland,Forest,NULL,Water
8715,Wetland,NULL,Forest,Water,Non_Wetland,Forest,Shrubland,Grassland
8716,Wetland,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,Wetland
8717,Wetland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
8718,Wetland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
8719,Wetland,Cropland,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
8720,Wetland,Cropland,NULL,Water,Non_Wetland,Shrubland,Shrubland,Wetland
8721,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
8722,Wetland,Cropland,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Wetland
8723,Wetland,Cropland,Grassland,NULL,Non_Wetland,NULL,Shrubland,Wetland
8724,Wetland,Cropland,Grassland,NULL,Non_Wetland,NULL,Shrubland,Forest
8725,Wetland,Cropland,Grassland,Non_Water,Non_Wetland,NULL,Shrubland,Forest
8726,Wetland,Cropland,Cropland,NULL,Non_Wetland,Forest,Shrubland,Wetland
8727,Wetland,Cropland,Wetland,NULL,Wetland,NULL,Shrubland,Wetland
8728,Wetland,Cropland,Wetland,NULL,Wetland,Shrubland,Shrubland,Wetland
8729,Wetland,Cropland,Wetland,NULL,Wetland,Shrubland,Shrubland,Built-up
8730,Wetland,Cropland,Wetland,NULL,Wetland,Shrubland,Grassland,Wetland
8731,Wetland,Cropland,Wetland,NULL,Wetland,Wetland,Shrubland,Wetland
8732,Wetland,Cropland,Wetland,NULL,Wetland,Forest,Shrubland,Wetland
8733,Wetland,Cropland,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
8734,Wetland,Cropland,Wetland,Water,Wetland,Shrubland,Water,Water
8735,Wetland,Cropland,Wetland,Water,Wetland,Wetland,Shrubland,Wetland
8736,Wetland,Cropland,Wetland,Water,Wetland,Wetland,Water,Wetland
8737,Wetland,Cropland,Wetland,Water,Wetland,Bareland,Shrubland,Wetland
8738,Wetland,Cropland,Wetland,Water,Wetland,Forest,Shrubland,Wetland
8739,Wetland,Cropland,Water,Water,Water,Shrubland,Water,Wetland
8740,Wetland,Cropland,Water,Water,Water,Wetland,Water,Wetland
8741,Wetland,Cropland,Water,Water,Water,Water,Water,Wetland
8742,Wetland,Cropland,Water,Water,Water,Water,Water,Water
8743,Wetland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
8744,Wetland,Cropland,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
8745,Wetland,Cropland,Forest,Water,Non_Wetland,Shrubland,Shrubland,Wetland
8746,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
8747,Wetland,Wetland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
8748,Wetland,Wetland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
8749,Wetland,Wetland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
8750,Wetland,Wetland,NULL,NULL,Non_Wetland,Shrubland,Water,NULL
8751,Wetland,Wetland,NULL,NULL,Non_Wetland,Shrubland,Water,Wetland
8752,Wetland,Wetland,NULL,NULL,Non_Wetland,Wetland,Shrubland,Wetland
8753,Wetland,Wetland,NULL,NULL,Non_Wetland,Wetland,Shrubland,Forest
8754,Wetland,Wetland,NULL,NULL,Non_Wetland,Wetland,Water,Wetland
8755,Wetland,Wetland,NULL,NULL,Non_Wetland,Bareland,Shrubland,Wetland
8756,Wetland,Wetland,NULL,NULL,Non_Wetland,Bareland,Water,Wetland
8757,Wetland,Wetland,NULL,NULL,Non_Wetland,Water,Shrubland,Wetland
8758,Wetland,Wetland,NULL,NULL,Non_Wetland,Water,Water,NULL
8759,Wetland,Wetland,NULL,NULL,Non_Wetland,Water,Water,Wetland
8760,Wetland,Wetland,NULL,NULL,Non_Wetland,Forest,Shrubland,Wetland
8761,Wetland,Wetland,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
