Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21KWU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KWU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KWU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KWU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KWU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21KWU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21KWU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21KWU_M_R
4316,Cropland,NULL,NULL,NULL,Non_Wetland,Water,Wetland,Grassland
4317,Cropland,NULL,NULL,NULL,Non_Wetland,Water,Wetland,Wetland
4318,Cropland,NULL,NULL,NULL,Non_Wetland,Forest,NULL,Wetland
4319,Cropland,NULL,NULL,NULL,Non_Wetland,Forest,NULL,Forest
4320,Cropland,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
4321,Cropland,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Wetland
4322,Cropland,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
4323,Cropland,NULL,NULL,NULL,Non_Wetland,Forest,Wetland,Wetland
4324,Cropland,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Wetland
4325,Cropland,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Forest
4326,Cropland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
4327,Cropland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
4328,Cropland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
4329,Cropland,NULL,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
4330,Cropland,NULL,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
4331,Cropland,NULL,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Water
4332,Cropland,NULL,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
4333,Cropland,NULL,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
4334,Cropland,NULL,NULL,Non_Water,Non_Wetland,Water,Grassland,Grassland
4335,Cropland,NULL,NULL,Non_Water,Non_Wetland,Water,Grassland,Wetland
4336,Cropland,NULL,NULL,Non_Water,Non_Wetland,Water,Grassland,Forest
4337,Cropland,NULL,NULL,Non_Water,Non_Wetland,Water,Water,Grassland
4338,Cropland,NULL,NULL,Non_Water,Non_Wetland,Forest,Grassland,Wetland
4339,Cropland,NULL,NULL,Non_Water,Non_Wetland,Forest,Forest,Wetland
4340,Cropland,NULL,NULL,Water,Non_Wetland,Wetland,Grassland,Wetland
4341,Cropland,NULL,NULL,Water,Non_Wetland,Water,Grassland,Grassland
4342,Cropland,NULL,NULL,Water,Non_Wetland,Water,Grassland,Wetland
4343,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
4344,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
4345,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
4346,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
4347,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Wetland
4348,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
4349,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Wetland
4350,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Built-up
4351,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
4352,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Wetland
4353,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
4354,Cropland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
4355,Cropland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
4356,Cropland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
4357,Cropland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
4358,Cropland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
4359,Cropland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
4360,Cropland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
4361,Cropland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
4362,Cropland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
4363,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
4364,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Wetland
4365,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
4366,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
4367,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Wetland
4368,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
4369,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
4370,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4371,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
4372,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
4373,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
4374,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
4375,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
4376,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Wetland
4377,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
4378,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
4379,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Wetland
4380,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
4381,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Wetland
4382,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
4383,Cropland,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Wetland
4384,Cropland,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
4385,Cropland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
4386,Cropland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Wetland
4387,Cropland,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Wetland
4388,Cropland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Wetland
4389,Cropland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
4390,Cropland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
4391,Cropland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
4392,Cropland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Wetland
4393,Cropland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Bareland
4394,Cropland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Built-up
4395,Cropland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Water
4396,Cropland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
4397,Cropland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
4398,Cropland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
4399,Cropland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
4400,Cropland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Wetland
4401,Cropland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
4402,Cropland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
4403,Cropland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Wetland
4404,Cropland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
4405,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Wetland
4406,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Wetland
4407,Cropland,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
4408,Cropland,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Wetland
4409,Cropland,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Bareland
4410,Cropland,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Water
4411,Cropland,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
4412,Cropland,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
4413,Cropland,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Wetland
4414,Cropland,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Water
4415,Cropland,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
4416,Cropland,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
4417,Cropland,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Wetland
4418,Cropland,NULL,Shrubland,NULL,Non_Wetland,Water,Forest,Wetland
4419,Cropland,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Wetland
4420,Cropland,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
4421,Cropland,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Wetland
4422,Cropland,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
4423,Cropland,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Wetland
4424,Cropland,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
4425,Cropland,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
4426,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Forest
4427,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
4428,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Wetland
4429,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
4430,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
4431,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Bareland
4432,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Water
4433,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
4434,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
4435,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
4436,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
4437,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
4438,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
4439,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
4440,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Bareland
4441,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
4442,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
4443,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
4444,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Grassland
4445,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Grassland
4446,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Wetland
4447,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Bareland
4448,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Water
4449,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Forest
4450,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Grassland
4451,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Wetland
4452,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Forest
4453,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
4454,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,Wetland
4455,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Grassland,Wetland
4456,Cropland,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
4457,Cropland,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Wetland
4458,Cropland,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Water
4459,Cropland,NULL,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
4460,Cropland,NULL,Shrubland,Water,Non_Wetland,Wetland,Grassland,Grassland
4461,Cropland,NULL,Shrubland,Water,Non_Wetland,Wetland,Grassland,Wetland
4462,Cropland,NULL,Shrubland,Water,Non_Wetland,Wetland,Grassland,Water
4463,Cropland,NULL,Shrubland,Water,Non_Wetland,Wetland,Grassland,Forest
4464,Cropland,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Wetland
4465,Cropland,NULL,Shrubland,Water,Non_Wetland,Wetland,Water,Wetland
4466,Cropland,NULL,Shrubland,Water,Non_Wetland,Water,Grassland,Grassland
4467,Cropland,NULL,Shrubland,Water,Non_Wetland,Water,Grassland,Wetland
4468,Cropland,NULL,Shrubland,Water,Non_Wetland,Water,Grassland,Water
4469,Cropland,NULL,Shrubland,Water,Non_Wetland,Water,Wetland,Grassland
4470,Cropland,NULL,Shrubland,Water,Non_Wetland,Water,Wetland,Wetland
4471,Cropland,NULL,Shrubland,Water,Non_Wetland,Water,Wetland,Water
4472,Cropland,NULL,Shrubland,Water,Non_Wetland,Water,Water,Wetland
4473,Cropland,NULL,Shrubland,Water,Non_Wetland,Water,Water,Water
4474,Cropland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
4475,Cropland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
4476,Cropland,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Wetland
4477,Cropland,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
4478,Cropland,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Wetland
4479,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Wetland
4480,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
4481,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Wetland
4482,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
4483,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4484,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Wetland
4485,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
4486,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Wetland
4487,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
4488,Cropland,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
4489,Cropland,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Wetland
4490,Cropland,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
4491,Cropland,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Wetland
4492,Cropland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
4493,Cropland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
4494,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
4495,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
4496,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
4497,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
4498,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
4499,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Wetland
4500,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
4501,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Wetland
4502,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Built-up
4503,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
4504,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Wetland
4505,Cropland,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Wetland
4506,Cropland,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
4507,Cropland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
4508,Cropland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
4509,Cropland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
4510,Cropland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
4511,Cropland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,Grassland
4512,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
4513,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
4514,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Wetland
4515,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
4516,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
4517,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Wetland
4518,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
4519,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
4520,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4521,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
4522,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Wetland
4523,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
4524,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
4525,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Water
4526,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
4527,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
4528,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Wetland
4529,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
4530,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
4531,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Wetland
4532,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
4533,Cropland,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Wetland
4534,Cropland,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
4535,Cropland,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Wetland
4536,Cropland,NULL,Cropland,NULL,Non_Wetland,Cropland,Forest,Wetland
4537,Cropland,NULL,Cropland,NULL,Non_Wetland,Cropland,Forest,Forest
4538,Cropland,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Wetland
4539,Cropland,NULL,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Forest
4540,Cropland,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,NULL
4541,Cropland,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
4542,Cropland,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Wetland
4543,Cropland,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Bareland
4544,Cropland,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Built-up
4545,Cropland,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Water
4546,Cropland,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
4547,Cropland,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
4548,Cropland,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Wetland
4549,Cropland,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
4550,Cropland,NULL,Cropland,NULL,Non_Wetland,Wetland,Forest,Grassland
4551,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
4552,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Wetland
4553,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
4554,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4555,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Wetland
4556,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
4557,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
4558,Cropland,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
4559,Cropland,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Wetland
4560,Cropland,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Bareland
4561,Cropland,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Water
4562,Cropland,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Forest
4563,Cropland,NULL,Cropland,NULL,Non_Wetland,Water,Wetland,Wetland
4564,Cropland,NULL,Cropland,NULL,Non_Wetland,Water,Wetland,Water
4565,Cropland,NULL,Cropland,NULL,Non_Wetland,Water,Water,Wetland
4566,Cropland,NULL,Cropland,NULL,Non_Wetland,Water,Forest,Grassland
4567,Cropland,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Wetland
4568,Cropland,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
4569,Cropland,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
4570,Cropland,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Wetland
4571,Cropland,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
4572,Cropland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
4573,Cropland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Wetland
4574,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
4575,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
4576,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Bareland
4577,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Water
4578,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
4579,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,NULL
4580,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
4581,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
4582,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Water,Grassland
4583,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Water,Wetland
4584,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
4585,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
4586,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
4587,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Grassland,Water
4588,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
4589,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
4590,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
4591,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Water,Grassland
4592,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Water,Wetland
4593,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Water,Forest
4594,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Water,Grassland,Grassland
4595,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Water,Grassland,Wetland
4596,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Water,Grassland,Bareland
4597,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Water,Grassland,Water
4598,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Water,Wetland,Grassland
4599,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Water,Wetland,Wetland
4600,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Water,Water,Wetland
4601,Cropland,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
4602,Cropland,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Wetland
4603,Cropland,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Water
4604,Cropland,NULL,Cropland,Water,Non_Wetland,Wetland,Grassland,Grassland
4605,Cropland,NULL,Cropland,Water,Non_Wetland,Wetland,Grassland,Wetland
4606,Cropland,NULL,Cropland,Water,Non_Wetland,Wetland,Grassland,Water
4607,Cropland,NULL,Cropland,Water,Non_Wetland,Wetland,Wetland,Grassland
4608,Cropland,NULL,Cropland,Water,Non_Wetland,Wetland,Wetland,Wetland
4609,Cropland,NULL,Cropland,Water,Non_Wetland,Water,Grassland,Grassland
4610,Cropland,NULL,Cropland,Water,Non_Wetland,Water,Grassland,Wetland
4611,Cropland,NULL,Cropland,Water,Non_Wetland,Water,Grassland,Water
4612,Cropland,NULL,Cropland,Water,Non_Wetland,Water,Grassland,Forest
4613,Cropland,NULL,Cropland,Water,Non_Wetland,Water,Wetland,Grassland
4614,Cropland,NULL,Cropland,Water,Non_Wetland,Water,Water,Grassland
4615,Cropland,NULL,Cropland,Water,Non_Wetland,Water,Water,Wetland
4616,Cropland,NULL,Cropland,Water,Non_Wetland,Water,Water,Water
4617,Cropland,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
4618,Cropland,NULL,Wetland,NULL,Wetland,Shrubland,Shrubland,Wetland
4619,Cropland,NULL,Wetland,NULL,Wetland,Shrubland,Shrubland,Forest
4620,Cropland,NULL,Wetland,NULL,Wetland,Shrubland,Grassland,Grassland
4621,Cropland,NULL,Wetland,NULL,Wetland,Shrubland,Grassland,Wetland
4622,Cropland,NULL,Wetland,NULL,Wetland,Shrubland,Grassland,Forest
