Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21LUH_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LUH_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LUH_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LUH_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LUH_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LUH_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LUH_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21LUH_M_R
2590,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
2591,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
2592,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
2593,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
2594,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
2595,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Cropland
2596,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
2597,Grassland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
2598,Grassland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
2599,Grassland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
2600,Grassland,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
2601,Grassland,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Cropland
2602,Grassland,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
2603,Grassland,Cropland,Forest,NULL,Non_Wetland,Cropland,Wetland,Cropland
2604,Grassland,Cropland,Forest,NULL,Non_Wetland,Cropland,Wetland,Forest
2605,Grassland,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,Grassland
2606,Grassland,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,Cropland
2607,Grassland,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
2608,Grassland,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
2609,Grassland,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
2610,Grassland,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
2611,Grassland,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Cropland
2612,Grassland,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
2613,Grassland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
2614,Grassland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Cropland
2615,Grassland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
2616,Grassland,Cropland,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
2617,Grassland,Cropland,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
2618,Grassland,Cropland,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
2619,Grassland,Cropland,Forest,NULL,Non_Wetland,Bareland,Water,Grassland
2620,Grassland,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
2621,Grassland,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
2622,Grassland,Cropland,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
2623,Grassland,Cropland,Forest,NULL,Non_Wetland,Built-up,Bareland,Grassland
2624,Grassland,Cropland,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
2625,Grassland,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
2626,Grassland,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
2627,Grassland,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
2628,Grassland,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
2629,Grassland,Cropland,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2630,Grassland,Cropland,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
2631,Grassland,Cropland,Forest,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
2632,Grassland,Cropland,Forest,Non_Water,Non_Wetland,Bareland,Water,Grassland
2633,Grassland,Bareland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
2634,Grassland,Bareland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2635,Grassland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2636,Grassland,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
2637,Grassland,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
2638,Grassland,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
2639,Grassland,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
2640,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2641,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2642,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
2643,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
2644,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Grassland
2645,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
2646,Grassland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2647,Grassland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
2648,Grassland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2649,Grassland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
2650,Grassland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2651,Grassland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
2652,Grassland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
2653,Grassland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2654,Grassland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
2655,Grassland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
2656,Grassland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Cropland
2657,Grassland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Bareland,Grassland
2658,Grassland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
2659,Grassland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Cropland
2660,Grassland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
2661,Grassland,Built-up,Cropland,Non_Water,Non_Wetland,Grassland,Water,Grassland
2662,Grassland,Built-up,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
2663,Grassland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
2664,Grassland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
2665,Grassland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
2666,Grassland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Water,Grassland
2667,Grassland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
2668,Grassland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
2669,Grassland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Water,Grassland
2670,Grassland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
2671,Grassland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
2672,Grassland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Built-up
2673,Grassland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
2674,Grassland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
2675,Grassland,Built-up,Built-up,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2676,Grassland,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2677,Grassland,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
2678,Grassland,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
2679,Grassland,Water,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
2680,Grassland,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
2681,Grassland,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
2682,Grassland,Water,NULL,Water,Non_Wetland,Grassland,Water,Grassland
2683,Grassland,Water,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
2684,Grassland,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2685,Grassland,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Water
2686,Grassland,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
2687,Grassland,Water,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2688,Grassland,Water,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2689,Grassland,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
2690,Grassland,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2691,Grassland,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
2692,Grassland,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2693,Grassland,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Water
2694,Grassland,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
2695,Grassland,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2696,Grassland,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
2697,Grassland,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
2698,Grassland,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
2699,Grassland,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2700,Grassland,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2701,Grassland,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
2702,Grassland,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2703,Grassland,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
2704,Grassland,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
2705,Grassland,Water,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2706,Grassland,Water,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
2707,Grassland,Water,Cropland,Non_Water,Non_Wetland,Grassland,Water,Grassland
2708,Grassland,Water,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
2709,Grassland,Water,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
2710,Grassland,Water,Wetland,NULL,Wetland,Grassland,Grassland,Forest
2711,Grassland,Water,Wetland,NULL,Wetland,Grassland,Water,Grassland
2712,Grassland,Water,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
2713,Grassland,Water,Wetland,NULL,Wetland,Bareland,Water,Grassland
2714,Grassland,Water,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
2715,Grassland,Water,Wetland,Non_Water,Wetland,Bareland,Wetland,Wetland
2716,Grassland,Water,Water,NULL,Water,Grassland,Grassland,Grassland
2717,Grassland,Water,Water,NULL,Water,Grassland,Water,Grassland
2718,Grassland,Water,Water,NULL,Water,Bareland,Grassland,Grassland
2719,Grassland,Water,Water,NULL,Water,Bareland,Water,Grassland
2720,Grassland,Water,Water,Non_Water,Water,Grassland,NULL,Grassland
2721,Grassland,Water,Water,Non_Water,Water,Bareland,Grassland,Grassland
2722,Grassland,Water,Water,Non_Water,Water,Water,Wetland,Grassland
2723,Grassland,Water,Water,Non_Water,Water,Water,Water,Grassland
2724,Grassland,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2725,Grassland,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2726,Grassland,Water,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
2727,Grassland,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
2728,Grassland,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
2729,Grassland,Water,Forest,NULL,Non_Wetland,Bareland,Water,Grassland
2730,Grassland,Water,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
2731,Grassland,Water,Forest,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
2732,Grassland,Water,Forest,Water,Non_Wetland,Grassland,Grassland,Forest
2733,Grassland,Water,Forest,Water,Non_Wetland,Grassland,Wetland,Grassland
2734,Grassland,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
2735,Grassland,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
2736,Grassland,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
2737,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
2738,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
2739,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
2740,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
2741,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
2742,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
2743,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
2744,Grassland,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
2745,Grassland,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
2746,Grassland,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
2747,Grassland,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
2748,Grassland,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
2749,Grassland,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
2750,Grassland,Forest,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
2751,Grassland,Forest,NULL,NULL,Non_Wetland,Water,Grassland,Forest
2752,Grassland,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
2753,Grassland,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
2754,Grassland,Forest,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
2755,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
2756,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
2757,Grassland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
2758,Grassland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
2759,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2760,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
2761,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2762,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2763,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
2764,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
2765,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
2766,Grassland,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2767,Grassland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2768,Grassland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
2769,Grassland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
2770,Grassland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2771,Grassland,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
2772,Grassland,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2773,Grassland,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
2774,Grassland,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
2775,Grassland,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2776,Grassland,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
2777,Grassland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
2778,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
2779,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
2780,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
2781,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2782,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
2783,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
2784,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2785,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
2786,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
2787,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
2788,Grassland,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
2789,Grassland,Forest,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
2790,Grassland,Forest,Cropland,NULL,Non_Wetland,Cropland,Grassland,Forest
2791,Grassland,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
2792,Grassland,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2793,Grassland,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
2794,Grassland,Forest,Cropland,NULL,Non_Wetland,Water,Grassland,Forest
2795,Grassland,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2796,Grassland,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
2797,Grassland,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Forest
2798,Grassland,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
2799,Grassland,Forest,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
2800,Grassland,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Grassland
2801,Grassland,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Forest
2802,Grassland,Forest,Water,NULL,Water,Grassland,Grassland,Grassland
2803,Grassland,Forest,Water,NULL,Water,Grassland,Grassland,Forest
2804,Grassland,Forest,Water,NULL,Water,Grassland,Wetland,Grassland
2805,Grassland,Forest,Water,Non_Water,Water,Wetland,Wetland,Grassland
2806,Grassland,Forest,Water,Water,Water,Wetland,Water,Water
2807,Grassland,Forest,Water,Water,Water,Water,Water,Water
2808,Grassland,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
2809,Grassland,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
2810,Grassland,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
2811,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
2812,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
2813,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2814,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
2815,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2816,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
2817,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Wetland
2818,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
2819,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
2820,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
2821,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
2822,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
2823,Grassland,Forest,Forest,NULL,Non_Wetland,Cropland,Grassland,Cropland
2824,Grassland,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
2825,Grassland,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
2826,Grassland,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
2827,Grassland,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
2828,Grassland,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
2829,Grassland,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
2830,Grassland,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
2831,Grassland,Forest,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
2832,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,Forest,Forest
2833,Cropland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
2834,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
2835,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
2836,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
2837,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
2838,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
2839,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
2840,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Built-up
2841,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
2842,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
2843,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
2844,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Cropland
2845,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
2846,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
2847,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Cropland
2848,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
2849,Cropland,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
2850,Cropland,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
2851,Cropland,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Forest
2852,Cropland,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,NULL
2853,Cropland,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
2854,Cropland,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,Cropland
2855,Cropland,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,Forest
2856,Cropland,NULL,NULL,NULL,Non_Wetland,Cropland,Forest,Grassland
2857,Cropland,NULL,NULL,NULL,Non_Wetland,Cropland,Forest,Cropland
2858,Cropland,NULL,NULL,NULL,Non_Wetland,Cropland,Forest,Forest
2859,Cropland,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
2860,Cropland,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
2861,Cropland,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
2862,Cropland,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Built-up
2863,Cropland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
2864,Cropland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Cropland
2865,Cropland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
2866,Cropland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Built-up
2867,Cropland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
2868,Cropland,NULL,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
2869,Cropland,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
2870,Cropland,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
2871,Cropland,NULL,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
2872,Cropland,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
2873,Cropland,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
2874,Cropland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
2875,Cropland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
2876,Cropland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
2877,Cropland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
2878,Cropland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Forest
2879,Cropland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
2880,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
2881,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
2882,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Built-up
2883,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
