Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21MUT_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21MUT_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21MUT_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21MUT_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21MUT_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21MUT_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21MUT_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21MUT_M_R
3024,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Water,Grassland
3025,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Water,Wetland
3026,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Water,Water
3027,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Water,Forest
3028,Wetland,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Forest
3029,Wetland,NULL,Wetland,NULL,Wetland,Bareland,Water,Forest
3030,Wetland,NULL,Wetland,NULL,Wetland,Water,Wetland,Grassland
3031,Wetland,NULL,Wetland,NULL,Wetland,Water,Wetland,Wetland
3032,Wetland,NULL,Wetland,NULL,Wetland,Water,Wetland,Water
3033,Wetland,NULL,Wetland,NULL,Wetland,Water,Wetland,Forest
3034,Wetland,NULL,Wetland,NULL,Wetland,Water,Water,Grassland
3035,Wetland,NULL,Wetland,NULL,Wetland,Water,Water,Wetland
3036,Wetland,NULL,Wetland,NULL,Wetland,Water,Water,Forest
3037,Wetland,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
3038,Wetland,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
3039,Wetland,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
3040,Wetland,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Wetland
3041,Wetland,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
3042,Wetland,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
3043,Wetland,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
3044,Wetland,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
3045,Wetland,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
3046,Wetland,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
3047,Wetland,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Forest
3048,Wetland,NULL,Wetland,Non_Water,Wetland,Bareland,Wetland,Grassland
3049,Wetland,NULL,Wetland,Non_Water,Wetland,Water,Grassland,Grassland
3050,Wetland,NULL,Wetland,Non_Water,Wetland,Water,Grassland,Wetland
3051,Wetland,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
3052,Wetland,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
3053,Wetland,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Water
3054,Wetland,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Forest
3055,Wetland,NULL,Wetland,Non_Water,Wetland,Water,Water,Grassland
3056,Wetland,NULL,Wetland,Non_Water,Wetland,Water,Water,Wetland
3057,Wetland,NULL,Wetland,Non_Water,Wetland,Water,Water,Forest
3058,Wetland,NULL,Wetland,Water,Wetland,Grassland,Wetland,Grassland
3059,Wetland,NULL,Wetland,Water,Wetland,Grassland,Wetland,Forest
3060,Wetland,NULL,Wetland,Water,Wetland,Grassland,Water,Grassland
3061,Wetland,NULL,Wetland,Water,Wetland,Wetland,Grassland,Grassland
3062,Wetland,NULL,Wetland,Water,Wetland,Wetland,Grassland,Wetland
3063,Wetland,NULL,Wetland,Water,Wetland,Wetland,Wetland,Grassland
3064,Wetland,NULL,Wetland,Water,Wetland,Wetland,Wetland,Wetland
3065,Wetland,NULL,Wetland,Water,Wetland,Wetland,Wetland,Water
3066,Wetland,NULL,Wetland,Water,Wetland,Wetland,Wetland,Forest
3067,Wetland,NULL,Wetland,Water,Wetland,Wetland,Bareland,Grassland
3068,Wetland,NULL,Wetland,Water,Wetland,Wetland,Bareland,Wetland
3069,Wetland,NULL,Wetland,Water,Wetland,Wetland,Water,Grassland
3070,Wetland,NULL,Wetland,Water,Wetland,Wetland,Water,Wetland
3071,Wetland,NULL,Wetland,Water,Wetland,Wetland,Water,Forest
3072,Wetland,NULL,Wetland,Water,Wetland,Bareland,Wetland,Grassland
3073,Wetland,NULL,Wetland,Water,Wetland,Bareland,Wetland,Wetland
3074,Wetland,NULL,Wetland,Water,Wetland,Bareland,Wetland,Forest
3075,Wetland,NULL,Wetland,Water,Wetland,Water,Grassland,Wetland
3076,Wetland,NULL,Wetland,Water,Wetland,Water,Wetland,Grassland
3077,Wetland,NULL,Wetland,Water,Wetland,Water,Wetland,Wetland
3078,Wetland,NULL,Wetland,Water,Wetland,Water,Wetland,Water
3079,Wetland,NULL,Wetland,Water,Wetland,Water,Water,Grassland
3080,Wetland,NULL,Wetland,Water,Wetland,Water,Water,Wetland
3081,Wetland,NULL,Wetland,Water,Wetland,Water,Water,Water
3082,Wetland,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
3083,Wetland,NULL,Bareland,NULL,Non_Wetland,Wetland,Water,Grassland
3084,Wetland,NULL,Bareland,NULL,Non_Wetland,Water,Wetland,Grassland
3085,Wetland,NULL,Bareland,NULL,Non_Wetland,Water,Water,Grassland
3086,Wetland,NULL,Bareland,Water,Non_Wetland,Grassland,Grassland,Grassland
3087,Wetland,NULL,Bareland,Water,Non_Wetland,Grassland,Wetland,Grassland
3088,Wetland,NULL,Bareland,Water,Non_Wetland,Grassland,Water,Grassland
3089,Wetland,NULL,Bareland,Water,Non_Wetland,Wetland,Grassland,Grassland
3090,Wetland,NULL,Bareland,Water,Non_Wetland,Wetland,Wetland,Grassland
3091,Wetland,NULL,Bareland,Water,Non_Wetland,Wetland,Wetland,Wetland
3092,Wetland,NULL,Bareland,Water,Non_Wetland,Water,Wetland,Wetland
3093,Wetland,NULL,Bareland,Water,Non_Wetland,Water,Water,Wetland
3094,Wetland,NULL,Built-up,Water,Non_Wetland,Bareland,Water,Grassland
3095,Wetland,NULL,Water,NULL,Water,Wetland,Wetland,Wetland
3096,Wetland,NULL,Water,NULL,Water,Water,Wetland,Wetland
3097,Wetland,NULL,Water,Non_Water,Water,Wetland,Wetland,Grassland
3098,Wetland,NULL,Water,Non_Water,Water,Wetland,Wetland,Wetland
3099,Wetland,NULL,Water,Non_Water,Water,Wetland,Water,Wetland
3100,Wetland,NULL,Water,Non_Water,Water,Water,Water,Wetland
3101,Wetland,NULL,Water,Non_Water,Water,Water,Water,Water
3102,Wetland,NULL,Water,Water,Water,Wetland,Wetland,Grassland
3103,Wetland,NULL,Water,Water,Water,Wetland,Wetland,Wetland
3104,Wetland,NULL,Water,Water,Water,Wetland,Wetland,Water
3105,Wetland,NULL,Water,Water,Water,Wetland,Wetland,Forest
3106,Wetland,NULL,Water,Water,Water,Wetland,Water,Grassland
3107,Wetland,NULL,Water,Water,Water,Wetland,Water,Wetland
3108,Wetland,NULL,Water,Water,Water,Wetland,Water,Water
3109,Wetland,NULL,Water,Water,Water,Water,Wetland,Grassland
3110,Wetland,NULL,Water,Water,Water,Water,Wetland,Wetland
3111,Wetland,NULL,Water,Water,Water,Water,Wetland,Water
3112,Wetland,NULL,Water,Water,Water,Water,Wetland,Forest
3113,Wetland,NULL,Water,Water,Water,Water,Water,Grassland
3114,Wetland,NULL,Water,Water,Water,Water,Water,Wetland
3115,Wetland,NULL,Water,Water,Water,Water,Water,Water
3116,Wetland,NULL,Water,Water,Water,Water,Water,Forest
3117,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
3118,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
3119,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
3120,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
3121,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
3122,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
3123,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
3124,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
3125,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
3126,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Forest
3127,Wetland,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
3128,Wetland,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
3129,Wetland,NULL,Forest,Water,Non_Wetland,Wetland,Grassland,Grassland
3130,Wetland,Cropland,Water,Water,Water,Water,Water,Wetland
3131,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
3132,Wetland,Wetland,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
3133,Wetland,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
3134,Wetland,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
3135,Wetland,Wetland,NULL,NULL,Non_Wetland,Wetland,Water,Forest
3136,Wetland,Wetland,NULL,NULL,Non_Wetland,Bareland,Water,Forest
3137,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Grassland,Bareland,Forest
3138,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
3139,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Forest
3140,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Water,Forest
3141,Wetland,Wetland,NULL,Water,Non_Wetland,Wetland,Wetland,Wetland
3142,Wetland,Wetland,NULL,Water,Non_Wetland,Water,Water,Wetland
3143,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3144,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
3145,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
3146,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
3147,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
3148,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
3149,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
3150,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
3151,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
3152,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Water,Water,Wetland
3153,Wetland,Wetland,Shrubland,Water,Non_Wetland,Grassland,Wetland,Grassland
3154,Wetland,Wetland,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
3155,Wetland,Wetland,Shrubland,Water,Non_Wetland,Bareland,Wetland,Grassland
3156,Wetland,Wetland,Shrubland,Water,Non_Wetland,Bareland,Water,Water
3157,Wetland,Wetland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
3158,Wetland,Wetland,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
3159,Wetland,Wetland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
3160,Wetland,Wetland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
3161,Wetland,Wetland,Grassland,NULL,Non_Wetland,Wetland,Water,Grassland
3162,Wetland,Wetland,Grassland,NULL,Non_Wetland,Wetland,Water,Forest
3163,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
3164,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,Water,Wetland,Grassland
3165,Wetland,Wetland,Grassland,Water,Non_Wetland,Grassland,Wetland,Grassland
3166,Wetland,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Forest
3167,Wetland,Wetland,Wetland,NULL,Wetland,NULL,Water,Forest
3168,Wetland,Wetland,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
3169,Wetland,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
3170,Wetland,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Forest
3171,Wetland,Wetland,Wetland,NULL,Wetland,Grassland,Water,Forest
3172,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
3173,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,Grassland,Forest
3174,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,NULL
3175,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
3176,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
3177,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Water
3178,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Forest
3179,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,Water,Grassland
3180,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,Water,Wetland
3181,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,Water,Water
3182,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,Water,Forest
3183,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,Forest,Grassland
3184,Wetland,Wetland,Wetland,NULL,Wetland,Bareland,Water,Forest
3185,Wetland,Wetland,Wetland,NULL,Wetland,Water,Wetland,Grassland
3186,Wetland,Wetland,Wetland,NULL,Wetland,Water,Wetland,Wetland
3187,Wetland,Wetland,Wetland,NULL,Wetland,Water,Wetland,Water
3188,Wetland,Wetland,Wetland,NULL,Wetland,Water,Wetland,Forest
3189,Wetland,Wetland,Wetland,NULL,Wetland,Water,Water,Grassland
3190,Wetland,Wetland,Wetland,NULL,Wetland,Water,Water,Wetland
3191,Wetland,Wetland,Wetland,NULL,Wetland,Water,Water,Forest
3192,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
3193,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,Water,Forest
3194,Wetland,Wetland,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
3195,Wetland,Wetland,Wetland,Non_Water,Wetland,Grassland,Wetland,Wetland
3196,Wetland,Wetland,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
3197,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland,Grassland,Wetland
3198,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
3199,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
3200,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
3201,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
3202,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
3203,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
3204,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Water
3205,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Forest
3206,Wetland,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
3207,Wetland,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
3208,Wetland,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Water
3209,Wetland,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Forest
3210,Wetland,Wetland,Wetland,Non_Water,Wetland,Water,Water,Grassland
3211,Wetland,Wetland,Wetland,Non_Water,Wetland,Water,Water,Wetland
3212,Wetland,Wetland,Wetland,Non_Water,Wetland,Water,Water,Forest
3213,Wetland,Wetland,Wetland,Water,Wetland,Grassland,Wetland,Grassland
3214,Wetland,Wetland,Wetland,Water,Wetland,Grassland,Wetland,Wetland
3215,Wetland,Wetland,Wetland,Water,Wetland,Grassland,Wetland,Forest
3216,Wetland,Wetland,Wetland,Water,Wetland,Grassland,Water,Grassland
3217,Wetland,Wetland,Wetland,Water,Wetland,Wetland,Grassland,Forest
3218,Wetland,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Grassland
3219,Wetland,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Wetland
3220,Wetland,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Water
3221,Wetland,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Forest
3222,Wetland,Wetland,Wetland,Water,Wetland,Wetland,Water,Grassland
3223,Wetland,Wetland,Wetland,Water,Wetland,Wetland,Water,Wetland
3224,Wetland,Wetland,Wetland,Water,Wetland,Wetland,Water,Water
3225,Wetland,Wetland,Wetland,Water,Wetland,Wetland,Water,Forest
3226,Wetland,Wetland,Wetland,Water,Wetland,Wetland,Forest,Grassland
3227,Wetland,Wetland,Wetland,Water,Wetland,Wetland,Forest,Wetland
3228,Wetland,Wetland,Wetland,Water,Wetland,Wetland,Forest,Forest
3229,Wetland,Wetland,Wetland,Water,Wetland,Bareland,Wetland,Grassland
3230,Wetland,Wetland,Wetland,Water,Wetland,Bareland,Wetland,Wetland
3231,Wetland,Wetland,Wetland,Water,Wetland,Bareland,Water,Grassland
3232,Wetland,Wetland,Wetland,Water,Wetland,Water,Wetland,Grassland
3233,Wetland,Wetland,Wetland,Water,Wetland,Water,Wetland,Wetland
3234,Wetland,Wetland,Wetland,Water,Wetland,Water,Wetland,Water
3235,Wetland,Wetland,Wetland,Water,Wetland,Water,Wetland,Forest
3236,Wetland,Wetland,Wetland,Water,Wetland,Water,Water,Grassland
3237,Wetland,Wetland,Wetland,Water,Wetland,Water,Water,Wetland
3238,Wetland,Wetland,Wetland,Water,Wetland,Water,Water,Water
3239,Wetland,Wetland,Wetland,Water,Wetland,Water,Water,Forest
3240,Wetland,Wetland,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
3241,Wetland,Wetland,Bareland,NULL,Non_Wetland,Wetland,Wetland,Wetland
3242,Wetland,Wetland,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
3243,Wetland,Wetland,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
3244,Wetland,Wetland,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
3245,Wetland,Wetland,Bareland,Water,Non_Wetland,Wetland,Wetland,Grassland
3246,Wetland,Wetland,Bareland,Water,Non_Wetland,Wetland,Wetland,Wetland
3247,Wetland,Wetland,Bareland,Water,Non_Wetland,Wetland,Water,Grassland
3248,Wetland,Wetland,Bareland,Water,Non_Wetland,Water,Wetland,Grassland
3249,Wetland,Wetland,Bareland,Water,Non_Wetland,Water,Wetland,Wetland
3250,Wetland,Wetland,Bareland,Water,Non_Wetland,Water,Wetland,Forest
3251,Wetland,Wetland,Bareland,Water,Non_Wetland,Water,Water,Wetland
3252,Wetland,Wetland,Water,NULL,Water,Wetland,Wetland,Grassland
3253,Wetland,Wetland,Water,NULL,Water,Wetland,Wetland,Wetland
3254,Wetland,Wetland,Water,NULL,Water,Wetland,Wetland,Forest
3255,Wetland,Wetland,Water,NULL,Water,Wetland,Water,Grassland
3256,Wetland,Wetland,Water,NULL,Water,Wetland,Water,Forest
3257,Wetland,Wetland,Water,NULL,Water,Wetland,Forest,Forest
3258,Wetland,Wetland,Water,NULL,Water,Water,Wetland,Grassland
3259,Wetland,Wetland,Water,NULL,Water,Water,Wetland,Wetland
3260,Wetland,Wetland,Water,NULL,Water,Water,Wetland,Forest
3261,Wetland,Wetland,Water,NULL,Water,Water,Water,Wetland
3262,Wetland,Wetland,Water,NULL,Water,Water,Water,Water
3263,Wetland,Wetland,Water,Non_Water,Water,Wetland,Wetland,Grassland
3264,Wetland,Wetland,Water,Non_Water,Water,Wetland,Wetland,Wetland
3265,Wetland,Wetland,Water,Non_Water,Water,Wetland,Wetland,Forest
3266,Wetland,Wetland,Water,Non_Water,Water,Wetland,Water,Grassland
3267,Wetland,Wetland,Water,Non_Water,Water,Wetland,Water,Wetland
3268,Wetland,Wetland,Water,Non_Water,Water,Wetland,Water,Forest
3269,Wetland,Wetland,Water,Non_Water,Water,Water,Wetland,Grassland
3270,Wetland,Wetland,Water,Non_Water,Water,Water,Wetland,Wetland
3271,Wetland,Wetland,Water,Non_Water,Water,Water,Wetland,Forest
3272,Wetland,Wetland,Water,Non_Water,Water,Water,Water,Grassland
3273,Wetland,Wetland,Water,Non_Water,Water,Water,Water,Wetland
3274,Wetland,Wetland,Water,Non_Water,Water,Water,Water,Water
3275,Wetland,Wetland,Water,Non_Water,Water,Water,Water,Forest
3276,Wetland,Wetland,Water,Water,Water,NULL,Wetland,Grassland
3277,Wetland,Wetland,Water,Water,Water,NULL,Wetland,Forest
3278,Wetland,Wetland,Water,Water,Water,Grassland,Wetland,Grassland
3279,Wetland,Wetland,Water,Water,Water,Wetland,Wetland,Grassland
3280,Wetland,Wetland,Water,Water,Water,Wetland,Wetland,Wetland
3281,Wetland,Wetland,Water,Water,Water,Wetland,Wetland,Water
3282,Wetland,Wetland,Water,Water,Water,Wetland,Wetland,Forest
3283,Wetland,Wetland,Water,Water,Water,Wetland,Water,Grassland
3284,Wetland,Wetland,Water,Water,Water,Wetland,Water,Wetland
3285,Wetland,Wetland,Water,Water,Water,Wetland,Water,Water
3286,Wetland,Wetland,Water,Water,Water,Wetland,Water,Forest
3287,Wetland,Wetland,Water,Water,Water,Water,Wetland,Grassland
3288,Wetland,Wetland,Water,Water,Water,Water,Wetland,Wetland
3289,Wetland,Wetland,Water,Water,Water,Water,Wetland,Water
3290,Wetland,Wetland,Water,Water,Water,Water,Wetland,Forest
3291,Wetland,Wetland,Water,Water,Water,Water,Water,Grassland
3292,Wetland,Wetland,Water,Water,Water,Water,Water,Wetland
3293,Wetland,Wetland,Water,Water,Water,Water,Water,Water
3294,Wetland,Wetland,Water,Water,Water,Water,Water,Forest
3295,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
3296,Wetland,Wetland,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
3297,Wetland,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
3298,Wetland,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
3299,Wetland,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
3300,Wetland,Wetland,Forest,Water,Non_Wetland,Wetland,Grassland,Forest
3301,Wetland,Wetland,Forest,Water,Non_Wetland,Wetland,Wetland,Grassland
3302,Wetland,Bareland,Wetland,Water,Wetland,Wetland,Wetland,Wetland
3303,Wetland,Bareland,Wetland,Water,Wetland,Water,Wetland,Wetland
3304,Wetland,Bareland,Water,Water,Water,Water,Wetland,Water
3305,Wetland,Bareland,Water,Water,Water,Water,Water,Wetland
3306,Wetland,Bareland,Water,Water,Water,Water,Water,Water
3307,Wetland,Built-up,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
3308,Wetland,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
3309,Wetland,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
3310,Wetland,Water,NULL,NULL,Non_Wetland,Wetland,Water,Grassland
3311,Wetland,Water,NULL,Non_Water,Non_Wetland,Wetland,Water,Forest
3312,Wetland,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
3313,Wetland,Water,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
3314,Wetland,Water,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
3315,Wetland,Water,Wetland,NULL,Wetland,Wetland,Wetland,Water
3316,Wetland,Water,Wetland,NULL,Wetland,Wetland,Wetland,Forest
3317,Wetland,Water,Wetland,NULL,Wetland,Wetland,Water,Water
3318,Wetland,Water,Wetland,NULL,Wetland,Wetland,Water,Forest
3319,Wetland,Water,Wetland,NULL,Wetland,Bareland,Water,Forest
3320,Wetland,Water,Wetland,NULL,Wetland,Water,Grassland,Grassland
3321,Wetland,Water,Wetland,NULL,Wetland,Water,Wetland,Grassland
3322,Wetland,Water,Wetland,NULL,Wetland,Water,Wetland,Wetland
3323,Wetland,Water,Wetland,NULL,Wetland,Water,Water,Grassland
3324,Wetland,Water,Wetland,NULL,Wetland,Water,Water,Wetland
3325,Wetland,Water,Wetland,NULL,Wetland,Water,Water,Water
3326,Wetland,Water,Wetland,Non_Water,Wetland,Grassland,Water,Forest
3327,Wetland,Water,Wetland,Non_Water,Wetland,Wetland,NULL,Forest
3328,Wetland,Water,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
3329,Wetland,Water,Wetland,Non_Water,Wetland,Wetland,Grassland,Wetland
3330,Wetland,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
3331,Wetland,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
3332,Wetland,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
3333,Wetland,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
3334,Wetland,Water,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
3335,Wetland,Water,Wetland,Non_Water,Wetland,Wetland,Water,Forest
3336,Wetland,Water,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
3337,Wetland,Water,Wetland,Non_Water,Wetland,Water,Wetland,Water
3338,Wetland,Water,Wetland,Non_Water,Wetland,Water,Water,Wetland
3339,Wetland,Water,Wetland,Non_Water,Wetland,Water,Water,Forest
3340,Wetland,Water,Wetland,Water,Wetland,Wetland,Grassland,Grassland
3341,Wetland,Water,Wetland,Water,Wetland,Wetland,Wetland,Grassland
3342,Wetland,Water,Wetland,Water,Wetland,Wetland,Wetland,Wetland
3343,Wetland,Water,Wetland,Water,Wetland,Wetland,Wetland,Water
3344,Wetland,Water,Wetland,Water,Wetland,Wetland,Wetland,Forest
3345,Wetland,Water,Wetland,Water,Wetland,Wetland,Water,Grassland
3346,Wetland,Water,Wetland,Water,Wetland,Wetland,Water,Wetland
3347,Wetland,Water,Wetland,Water,Wetland,Water,Grassland,Grassland
3348,Wetland,Water,Wetland,Water,Wetland,Water,Wetland,Grassland
3349,Wetland,Water,Wetland,Water,Wetland,Water,Wetland,Wetland
3350,Wetland,Water,Wetland,Water,Wetland,Water,Water,Grassland
3351,Wetland,Water,Wetland,Water,Wetland,Water,Water,Wetland
3352,Wetland,Water,Wetland,Water,Wetland,Water,Water,Bareland
3353,Wetland,Water,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
3354,Wetland,Water,Bareland,Water,Non_Wetland,Wetland,Water,Grassland
3355,Wetland,Water,Bareland,Water,Non_Wetland,Wetland,Water,Wetland
3356,Wetland,Water,Water,NULL,Water,Water,Water,Water
3357,Wetland,Water,Water,Non_Water,Water,Water,Water,Grassland
3358,Wetland,Water,Water,Water,Water,Wetland,Water,Grassland
