Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24LUH_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LUH_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LUH_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LUH_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LUH_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LUH_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LUH_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24LUH_M_R
3754,Grassland,Forest,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
3755,Grassland,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Grassland
3756,Grassland,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
3757,Grassland,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Forest
3758,Grassland,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Grassland
3759,Grassland,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
3760,Grassland,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
3761,Grassland,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Cropland
3762,Grassland,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
3763,Grassland,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Grassland
3764,Grassland,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
3765,Grassland,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
3766,Grassland,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
3767,Grassland,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
3768,Grassland,Forest,NULL,Non_Water,Non_Wetland,NULL,Grassland,Forest
3769,Grassland,Forest,NULL,Non_Water,Non_Wetland,NULL,Water,Forest
3770,Grassland,Forest,NULL,Non_Water,Non_Wetland,Grassland,NULL,Grassland
3771,Grassland,Forest,NULL,Non_Water,Non_Wetland,Grassland,NULL,Forest
3772,Grassland,Forest,NULL,Non_Water,Non_Wetland,Grassland,Shrubland,Forest
3773,Grassland,Forest,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
3774,Grassland,Forest,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
3775,Grassland,Forest,NULL,Non_Water,Non_Wetland,Grassland,Water,Forest
3776,Grassland,Forest,NULL,Non_Water,Non_Wetland,Forest,NULL,Forest
3777,Grassland,Forest,NULL,Water,Non_Wetland,NULL,NULL,Grassland
3778,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
3779,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
3780,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
3781,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
3782,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
3783,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
3784,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
3785,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
3786,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
3787,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
3788,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
3789,Grassland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
3790,Grassland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
3791,Grassland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
3792,Grassland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
3793,Grassland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
3794,Grassland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
3795,Grassland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
3796,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
3797,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
3798,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
3799,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
3800,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3801,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
3802,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
3803,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
3804,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
3805,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
3806,Grassland,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
3807,Grassland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
3808,Grassland,Forest,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
3809,Grassland,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
3810,Grassland,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
3811,Grassland,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
3812,Grassland,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
3813,Grassland,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
3814,Grassland,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
3815,Grassland,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
3816,Grassland,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
3817,Grassland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
3818,Grassland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Forest
3819,Grassland,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
3820,Grassland,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Forest
3821,Grassland,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
3822,Grassland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
3823,Grassland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
3824,Grassland,Forest,Grassland,NULL,Non_Wetland,NULL,Shrubland,Grassland
3825,Grassland,Forest,Grassland,NULL,Non_Wetland,NULL,Shrubland,Forest
3826,Grassland,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
3827,Grassland,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
3828,Grassland,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
3829,Grassland,Forest,Grassland,NULL,Non_Wetland,NULL,Water,Forest
3830,Grassland,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
3831,Grassland,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
3832,Grassland,Forest,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
3833,Grassland,Forest,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
3834,Grassland,Forest,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
3835,Grassland,Forest,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
3836,Grassland,Forest,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
3837,Grassland,Forest,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
3838,Grassland,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
3839,Grassland,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
3840,Grassland,Forest,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
3841,Grassland,Forest,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
3842,Grassland,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3843,Grassland,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
3844,Grassland,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3845,Grassland,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
3846,Grassland,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
3847,Grassland,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Water
3848,Grassland,Forest,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
3849,Grassland,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
3850,Grassland,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
3851,Grassland,Forest,Grassland,NULL,Non_Wetland,Forest,Shrubland,Grassland
3852,Grassland,Forest,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
3853,Grassland,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
3854,Grassland,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
3855,Grassland,Forest,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
3856,Grassland,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
3857,Grassland,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
3858,Grassland,Forest,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Forest
3859,Grassland,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
3860,Grassland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
3861,Grassland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Water
3862,Grassland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
3863,Grassland,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
3864,Grassland,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
3865,Grassland,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
3866,Grassland,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
3867,Grassland,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Water
3868,Grassland,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
3869,Grassland,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,Grassland
3870,Grassland,Forest,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
3871,Grassland,Forest,Cropland,NULL,Non_Wetland,NULL,Water,Forest
3872,Grassland,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
3873,Grassland,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
3874,Grassland,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
3875,Grassland,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
3876,Grassland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
3877,Grassland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
3878,Grassland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
3879,Grassland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
3880,Grassland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Forest,Forest
3881,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
3882,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
3883,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
3884,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
3885,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
3886,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3887,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
3888,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
3889,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
3890,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3891,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
3892,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
3893,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,Water,Forest
3894,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
3895,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
3896,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
3897,Grassland,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
3898,Grassland,Forest,Cropland,NULL,Non_Wetland,Water,NULL,Grassland
3899,Grassland,Forest,Cropland,NULL,Non_Wetland,Water,Water,Grassland
3900,Grassland,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
3901,Grassland,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
3902,Grassland,Forest,Cropland,NULL,Non_Wetland,Forest,Shrubland,Grassland
3903,Grassland,Forest,Cropland,NULL,Non_Wetland,Forest,Shrubland,Cropland
3904,Grassland,Forest,Cropland,NULL,Non_Wetland,Forest,Shrubland,Forest
3905,Grassland,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
3906,Grassland,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Cropland
3907,Grassland,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
3908,Grassland,Forest,Cropland,NULL,Non_Wetland,Forest,Wetland,Forest
3909,Grassland,Forest,Cropland,NULL,Non_Wetland,Forest,Water,Grassland
3910,Grassland,Forest,Cropland,NULL,Non_Wetland,Forest,Water,Forest
3911,Grassland,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
3912,Grassland,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
3913,Grassland,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3914,Grassland,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
3915,Grassland,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
3916,Grassland,Forest,Cropland,Non_Water,Non_Wetland,NULL,Shrubland,Forest
3917,Grassland,Forest,Cropland,Non_Water,Non_Wetland,NULL,Water,Grassland
3918,Grassland,Forest,Cropland,Non_Water,Non_Wetland,NULL,Water,Forest
3919,Grassland,Forest,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
3920,Grassland,Forest,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Forest
3921,Grassland,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
3922,Grassland,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
3923,Grassland,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
3924,Grassland,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Water,Forest
3925,Grassland,Forest,Cropland,Non_Water,Non_Wetland,Water,NULL,Grassland
3926,Grassland,Forest,Cropland,Water,Non_Wetland,NULL,Water,Forest
3927,Grassland,Forest,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
3928,Grassland,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
3929,Grassland,Forest,Wetland,NULL,Wetland,Grassland,NULL,Grassland
3930,Grassland,Forest,Wetland,NULL,Wetland,Grassland,NULL,Forest
3931,Grassland,Forest,Wetland,NULL,Wetland,Grassland,Water,Grassland
3932,Grassland,Forest,Wetland,NULL,Wetland,Grassland,Water,Forest
3933,Grassland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
3934,Grassland,Forest,Wetland,Non_Water,Wetland,NULL,Shrubland,Forest
3935,Grassland,Forest,Wetland,Non_Water,Wetland,NULL,Grassland,Grassland
3936,Grassland,Forest,Wetland,Non_Water,Wetland,NULL,Water,Forest
3937,Grassland,Forest,Wetland,Non_Water,Wetland,Grassland,NULL,Forest
3938,Grassland,Forest,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
3939,Grassland,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
3940,Grassland,Forest,Wetland,Water,Wetland,Grassland,Grassland,Forest
3941,Grassland,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3942,Grassland,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
3943,Grassland,Forest,Bareland,Water,Non_Wetland,Grassland,Water,Forest
3944,Grassland,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
3945,Grassland,Forest,Built-up,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
3946,Grassland,Forest,Water,NULL,Water,Grassland,NULL,Grassland
3947,Grassland,Forest,Water,Water,Water,NULL,Water,Forest
3948,Grassland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
3949,Grassland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
3950,Grassland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
3951,Grassland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3952,Grassland,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
3953,Grassland,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
3954,Grassland,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
3955,Grassland,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
3956,Grassland,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
3957,Grassland,Forest,Forest,NULL,Non_Wetland,NULL,Water,Forest
3958,Grassland,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
3959,Grassland,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
3960,Grassland,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
3961,Grassland,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
3962,Grassland,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
3963,Grassland,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
3964,Grassland,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
3965,Grassland,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
3966,Grassland,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
3967,Grassland,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
3968,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
3969,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
3970,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
3971,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
3972,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
3973,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
3974,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
3975,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Water
3976,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
3977,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
3978,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
3979,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
3980,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
3981,Grassland,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
3982,Grassland,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Forest
3983,Grassland,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
3984,Grassland,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
3985,Grassland,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
3986,Grassland,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
3987,Grassland,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Grassland
3988,Grassland,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
3989,Grassland,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
3990,Grassland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
3991,Grassland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
3992,Grassland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
3993,Grassland,Forest,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Forest
3994,Grassland,Forest,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
3995,Grassland,Forest,Forest,Non_Water,Non_Wetland,Grassland,NULL,Grassland
3996,Grassland,Forest,Forest,Non_Water,Non_Wetland,Grassland,NULL,Forest
3997,Grassland,Forest,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
3998,Grassland,Forest,Forest,Non_Water,Non_Wetland,Forest,NULL,Forest
3999,Grassland,Forest,Forest,Water,Non_Wetland,NULL,Water,Forest
4000,Grassland,Forest,Forest,Water,Non_Wetland,Grassland,Water,Grassland
4001,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
4002,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
4003,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
4004,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
4005,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
4006,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Cropland
4007,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
4008,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
4009,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Cropland
4010,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Bareland
4011,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Built-up
4012,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
4013,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,Bareland,Grassland
4014,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,Bareland,Forest
4015,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,Water,Forest
4016,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
4017,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,Forest,Cropland
4018,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,Forest,Forest
4019,Cropland,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
4020,Cropland,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
4021,Cropland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
4022,Cropland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
4023,Cropland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
4024,Cropland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Cropland
4025,Cropland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
4026,Cropland,NULL,NULL,NULL,Non_Wetland,Shrubland,Bareland,Grassland
4027,Cropland,NULL,NULL,NULL,Non_Wetland,Shrubland,Bareland,Forest
4028,Cropland,NULL,NULL,NULL,Non_Wetland,Shrubland,Forest,Grassland
4029,Cropland,NULL,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
4030,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
4031,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
4032,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Built-up
4033,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
4034,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
4035,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Cropland
4036,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Bareland
4037,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
4038,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
4039,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
4040,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
4041,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Built-up
4042,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
4043,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
4044,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
4045,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Built-up,Grassland
4046,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
4047,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Water,Forest
4048,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
4049,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Cropland
4050,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
4051,Cropland,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
4052,Cropland,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
4053,Cropland,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
4054,Cropland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
4055,Cropland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Built-up
4056,Cropland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
4057,Cropland,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
4058,Cropland,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
