Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22MGS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MGS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MGS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22MGS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MGS_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MGS_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MGS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22MGS_M_R
6467,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
6468,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
6469,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
6470,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
6471,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
6472,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
6473,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
6474,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6475,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
6476,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
6477,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
6478,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
6479,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
6480,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
6481,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
6482,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
6483,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Cropland
6484,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
6485,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
6486,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
6487,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
6488,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
6489,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
6490,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Cropland
6491,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
6492,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
6493,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
6494,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
6495,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,Cropland
6496,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL,Bareland,Grassland
6497,Bareland,Cropland,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
6498,Bareland,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
6499,Bareland,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
6500,Bareland,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
6501,Bareland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
6502,Bareland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
6503,Bareland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6504,Bareland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
6505,Bareland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
6506,Bareland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
6507,Bareland,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
6508,Bareland,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Cropland
6509,Bareland,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Forest
6510,Bareland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
6511,Bareland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Grassland,Cropland
6512,Bareland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Grassland,Forest
6513,Bareland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
6514,Bareland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
6515,Bareland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
6516,Bareland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
6517,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
6518,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
6519,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
6520,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
6521,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
6522,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
6523,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
6524,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland,Cropland
6525,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
6526,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,Cropland
6527,Bareland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
6528,Bareland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
6529,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
6530,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
6531,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
6532,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6533,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
6534,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
6535,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
6536,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
6537,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
6538,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
6539,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
6540,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
6541,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
6542,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
6543,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
6544,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
6545,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
6546,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
6547,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
6548,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
6549,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Cropland
6550,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
6551,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
6552,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Forest,Bareland
6553,Bareland,Cropland,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
6554,Bareland,Cropland,Cropland,NULL,Non_Wetland,Water,Grassland,Bareland
6555,Bareland,Cropland,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6556,Bareland,Cropland,Bareland,NULL,Non_Wetland,Water,Grassland,Bareland
6557,Bareland,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
6558,Bareland,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Grassland
6559,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
6560,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
6561,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
6562,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
6563,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
6564,Bareland,Cropland,Built-up,NULL,Non_Wetland,Water,Grassland,Grassland
6565,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
6566,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
6567,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
6568,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
6569,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Cropland
6570,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
6571,Bareland,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
6572,Bareland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
6573,Bareland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
6574,Bareland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
6575,Bareland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
6576,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
6577,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
6578,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
6579,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
6580,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
6581,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
6582,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
6583,Bareland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
6584,Bareland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
6585,Bareland,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
6586,Bareland,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Cropland
6587,Bareland,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
6588,Bareland,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
6589,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
6590,Bareland,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
6591,Bareland,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
6592,Bareland,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
6593,Bareland,Bareland,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
6594,Bareland,Bareland,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
6595,Bareland,Bareland,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
6596,Bareland,Bareland,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
6597,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
6598,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
6599,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
6600,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
6601,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
6602,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
6603,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
6604,Bareland,Bareland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
6605,Bareland,Bareland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
6606,Bareland,Bareland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
6607,Bareland,Bareland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
6608,Bareland,Bareland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
6609,Bareland,Bareland,Grassland,Water,Non_Wetland,Bareland,Bareland,Bareland
6610,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
6611,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
6612,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
6613,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
6614,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
6615,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
6616,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
6617,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
6618,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Cropland
6619,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
6620,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
6621,Bareland,Bareland,Cropland,Water,Non_Wetland,Bareland,Bareland,Bareland
6622,Bareland,Bareland,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
6623,Bareland,Bareland,Wetland,Non_Water,Wetland,Grassland,Water,Water
6624,Bareland,Bareland,Wetland,Non_Water,Wetland,Cropland,Water,Grassland
6625,Bareland,Bareland,Wetland,Non_Water,Wetland,Bareland,Grassland,Grassland
6626,Bareland,Bareland,Wetland,Non_Water,Wetland,Bareland,Wetland,Grassland
6627,Bareland,Bareland,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
6628,Bareland,Bareland,Wetland,Non_Water,Wetland,Bareland,Water,Wetland
6629,Bareland,Bareland,Wetland,Non_Water,Wetland,Bareland,Water,Bareland
6630,Bareland,Bareland,Wetland,Non_Water,Wetland,Bareland,Water,Water
6631,Bareland,Bareland,Wetland,Non_Water,Wetland,Water,Grassland,Grassland
6632,Bareland,Bareland,Wetland,Non_Water,Wetland,Water,Grassland,Bareland
6633,Bareland,Bareland,Wetland,Non_Water,Wetland,Water,Grassland,Water
6634,Bareland,Bareland,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
6635,Bareland,Bareland,Wetland,Non_Water,Wetland,Water,Water,Wetland
6636,Bareland,Bareland,Wetland,Non_Water,Wetland,Water,Water,Bareland
6637,Bareland,Bareland,Wetland,Non_Water,Wetland,Water,Water,Water
6638,Bareland,Bareland,Wetland,Water,Wetland,Grassland,Water,Water
6639,Bareland,Bareland,Wetland,Water,Wetland,Cropland,Wetland,Bareland
6640,Bareland,Bareland,Wetland,Water,Wetland,Cropland,Wetland,Water
6641,Bareland,Bareland,Wetland,Water,Wetland,Cropland,Water,Water
6642,Bareland,Bareland,Wetland,Water,Wetland,Cropland,Water,Forest
6643,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Grassland,Grassland
6644,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Grassland,Bareland
6645,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Grassland,Water
6646,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Wetland,Grassland
6647,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Wetland,Bareland
6648,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Wetland,Water
6649,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Water,Grassland
6650,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Water,Wetland
6651,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Water,Bareland
6652,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Water,Water
6653,Bareland,Bareland,Wetland,Water,Wetland,Water,Grassland,Grassland
6654,Bareland,Bareland,Wetland,Water,Wetland,Water,Grassland,Bareland
6655,Bareland,Bareland,Wetland,Water,Wetland,Water,Grassland,Water
6656,Bareland,Bareland,Wetland,Water,Wetland,Water,Wetland,Bareland
6657,Bareland,Bareland,Wetland,Water,Wetland,Water,Wetland,Water
6658,Bareland,Bareland,Wetland,Water,Wetland,Water,Water,Grassland
6659,Bareland,Bareland,Wetland,Water,Wetland,Water,Water,Wetland
6660,Bareland,Bareland,Wetland,Water,Wetland,Water,Water,Bareland
6661,Bareland,Bareland,Wetland,Water,Wetland,Water,Water,Water
6662,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland,Grassland,Bareland
6663,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland,Wetland,Bareland
6664,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
6665,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland,Bareland,Bareland
6666,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland,Bareland,Built-up
6667,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland,Bareland,Forest
6668,Bareland,Bareland,Bareland,NULL,Non_Wetland,Water,Bareland,Built-up
6669,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Bareland,Grassland,Bareland
6670,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
6671,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
6672,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Wetland,Grassland
6673,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
6674,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Cropland
6675,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
6676,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
6677,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Water
6678,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
6679,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Water,Bareland
6680,Bareland,Bareland,Built-up,NULL,Non_Wetland,Water,Bareland,Bareland
6681,Bareland,Bareland,Water,NULL,Water,NULL,Water,Grassland
6682,Bareland,Bareland,Water,NULL,Water,Bareland,Grassland,Grassland
6683,Bareland,Bareland,Water,NULL,Water,Bareland,Bareland,Grassland
6684,Bareland,Bareland,Water,NULL,Water,Bareland,Bareland,Bareland
6685,Bareland,Bareland,Water,NULL,Water,Bareland,Bareland,Water
6686,Bareland,Bareland,Water,NULL,Water,Bareland,Water,Bareland
6687,Bareland,Bareland,Water,NULL,Water,Water,Bareland,Bareland
6688,Bareland,Bareland,Water,Non_Water,Water,Bareland,Grassland,Bareland
6689,Bareland,Bareland,Water,Non_Water,Water,Water,Grassland,Bareland
6690,Bareland,Bareland,Water,Non_Water,Water,Water,Wetland,Water
6691,Bareland,Bareland,Water,Water,Water,Cropland,Water,Water
6692,Bareland,Bareland,Water,Water,Water,Bareland,Bareland,Bareland
6693,Bareland,Bareland,Water,Water,Water,Bareland,Water,Bareland
6694,Bareland,Bareland,Water,Water,Water,Bareland,Water,Water
6695,Bareland,Bareland,Water,Water,Water,Water,Grassland,Bareland
6696,Bareland,Bareland,Water,Water,Water,Water,Grassland,Water
6697,Bareland,Bareland,Water,Water,Water,Water,Wetland,Water
6698,Bareland,Bareland,Water,Water,Water,Water,Water,Bareland
6699,Bareland,Bareland,Water,Water,Water,Water,Water,Water
6700,Bareland,Bareland,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
6701,Bareland,Bareland,Forest,NULL,Non_Wetland,Bareland,NULL,Bareland
6702,Bareland,Bareland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
6703,Bareland,Bareland,Forest,NULL,Non_Wetland,Bareland,Grassland,Bareland
6704,Bareland,Bareland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
6705,Bareland,Bareland,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
6706,Bareland,Built-up,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
6707,Bareland,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
6708,Bareland,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,Forest
6709,Bareland,Built-up,NULL,NULL,Non_Wetland,Cropland,Grassland,Forest
6710,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
6711,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
6712,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
6713,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
6714,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
6715,Bareland,Built-up,NULL,NULL,Non_Wetland,Built-up,NULL,Forest
6716,Bareland,Built-up,NULL,Water,Non_Wetland,Bareland,Bareland,Grassland
6717,Bareland,Built-up,NULL,Water,Non_Wetland,Bareland,Water,Bareland
6718,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
6719,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
6720,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
6721,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
6722,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
6723,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
6724,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
6725,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
6726,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Built-up
6727,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
6728,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
6729,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
6730,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
6731,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6732,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
6733,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
6734,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
6735,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
6736,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
6737,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
6738,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
6739,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
6740,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
6741,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
6742,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
6743,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
6744,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
6745,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
6746,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
6747,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
6748,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Bareland
6749,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Built-up
6750,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
6751,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
6752,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,NULL,Forest
6753,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
6754,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
6755,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Bareland
6756,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
6757,Bareland,Built-up,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
6758,Bareland,Built-up,Shrubland,Water,Non_Wetland,Bareland,Bareland,Grassland
6759,Bareland,Built-up,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
6760,Bareland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6761,Bareland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
6762,Bareland,Built-up,Grassland,NULL,Non_Wetland,Cropland,Grassland,Forest
6763,Bareland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
6764,Bareland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
6765,Bareland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
6766,Bareland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
6767,Bareland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
6768,Bareland,Built-up,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
6769,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
6770,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
6771,Bareland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
6772,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
