Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20KRA_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KRA_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KRA_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KRA_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KRA_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20KRA_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20KRA_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20KRA_M_R
1220,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1221,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1222,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1223,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
1224,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1225,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
1226,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1227,Cropland,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1228,Cropland,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1229,Cropland,Forest,Cropland,Water,Non_Wetland,NULL,NULL,NULL
1230,Cropland,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1231,Cropland,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1232,Cropland,Forest,Wetland,NULL,Wetland,NULL,NULL,Cropland
1233,Cropland,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
1234,Cropland,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
1235,Cropland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1236,Cropland,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
1237,Cropland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
1238,Cropland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
1239,Cropland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1240,Cropland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1241,Cropland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1242,Cropland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1243,Cropland,Forest,Water,NULL,Water,NULL,NULL,Grassland
1244,Cropland,Forest,Water,NULL,Water,NULL,NULL,Forest
1245,Cropland,Forest,Water,Non_Water,Water,NULL,NULL,Grassland
1246,Cropland,Forest,Water,Non_Water,Water,NULL,NULL,Wetland
1247,Cropland,Forest,Water,Non_Water,Water,NULL,NULL,Forest
1248,Cropland,Forest,Water,Water,Water,NULL,NULL,Grassland
1249,Cropland,Forest,Water,Water,Water,NULL,NULL,Water
1250,Cropland,Forest,Water,Water,Water,NULL,NULL,Forest
1251,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1252,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1253,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1254,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1255,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1256,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
1257,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1258,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1259,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1260,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1261,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1262,Wetland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1263,Wetland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1264,Wetland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1265,Wetland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
1266,Wetland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Forest
1267,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1268,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1269,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1270,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1271,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1272,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1273,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
1274,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1275,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1276,Wetland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1277,Wetland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
1278,Wetland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1279,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1280,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1281,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1282,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
1283,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1284,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1285,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1286,Wetland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
1287,Wetland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1288,Wetland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1289,Wetland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1290,Wetland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1291,Wetland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
1292,Wetland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1293,Wetland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,NULL
1294,Wetland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1295,Wetland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
1296,Wetland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
1297,Wetland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
1298,Wetland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Water
1299,Wetland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1300,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
1301,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
1302,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,Cropland
1303,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
1304,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
1305,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
1306,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
1307,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1308,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
1309,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1310,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1311,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
1312,Wetland,NULL,Wetland,Water,Wetland,NULL,NULL,NULL
1313,Wetland,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
1314,Wetland,NULL,Wetland,Water,Wetland,NULL,NULL,Cropland
1315,Wetland,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
1316,Wetland,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
1317,Wetland,NULL,Wetland,Water,Wetland,NULL,NULL,Water
1318,Wetland,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
1319,Wetland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1320,Wetland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1321,Wetland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1322,Wetland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,NULL
1323,Wetland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1324,Wetland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1325,Wetland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
1326,Wetland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1327,Wetland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1328,Wetland,NULL,Water,NULL,Water,NULL,NULL,NULL
1329,Wetland,NULL,Water,NULL,Water,NULL,NULL,Grassland
1330,Wetland,NULL,Water,NULL,Water,NULL,NULL,Cropland
1331,Wetland,NULL,Water,NULL,Water,NULL,NULL,Wetland
1332,Wetland,NULL,Water,NULL,Water,NULL,NULL,Bareland
1333,Wetland,NULL,Water,NULL,Water,NULL,NULL,Water
1334,Wetland,NULL,Water,NULL,Water,NULL,NULL,Forest
1335,Wetland,NULL,Water,Non_Water,Water,NULL,NULL,NULL
1336,Wetland,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
1337,Wetland,NULL,Water,Non_Water,Water,NULL,NULL,Cropland
1338,Wetland,NULL,Water,Non_Water,Water,NULL,NULL,Wetland
1339,Wetland,NULL,Water,Non_Water,Water,NULL,NULL,Bareland
1340,Wetland,NULL,Water,Non_Water,Water,NULL,NULL,Water
1341,Wetland,NULL,Water,Water,Water,NULL,NULL,Grassland
1342,Wetland,NULL,Water,Water,Water,NULL,NULL,Wetland
1343,Wetland,NULL,Water,Water,Water,NULL,NULL,Bareland
1344,Wetland,NULL,Water,Water,Water,NULL,NULL,Water
1345,Wetland,NULL,Water,Water,Water,NULL,NULL,Forest
1346,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1347,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1348,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1349,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1350,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1351,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
1352,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1353,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1354,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1355,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
1356,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1357,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1358,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1359,Wetland,NULL,Forest,Water,Non_Wetland,NULL,NULL,NULL
1360,Wetland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1361,Wetland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Cropland
1362,Wetland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1363,Wetland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1364,Wetland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
1365,Wetland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
1366,Wetland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1367,Wetland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1368,Wetland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1369,Wetland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1370,Wetland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1371,Wetland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Water
1372,Wetland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1373,Wetland,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
1374,Wetland,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1375,Wetland,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Water
1376,Wetland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1377,Wetland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1378,Wetland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1379,Wetland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1380,Wetland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1381,Wetland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1382,Wetland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1383,Wetland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1384,Wetland,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1385,Wetland,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1386,Wetland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1387,Wetland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1388,Wetland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1389,Wetland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
1390,Wetland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1391,Wetland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
1392,Wetland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1393,Wetland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1394,Wetland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
1395,Wetland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1396,Wetland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1397,Wetland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
1398,Wetland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1399,Wetland,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,NULL
1400,Wetland,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1401,Wetland,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
1402,Wetland,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Water
1403,Wetland,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1404,Wetland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1405,Wetland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Cropland
1406,Wetland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Bareland
1407,Wetland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Water
1408,Wetland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Forest
1409,Wetland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1410,Wetland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
1411,Wetland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1412,Wetland,Cropland,Wetland,Water,Wetland,NULL,NULL,Grassland
1413,Wetland,Cropland,Wetland,Water,Wetland,NULL,NULL,Cropland
1414,Wetland,Cropland,Wetland,Water,Wetland,NULL,NULL,Bareland
1415,Wetland,Cropland,Wetland,Water,Wetland,NULL,NULL,Water
1416,Wetland,Cropland,Wetland,Water,Wetland,NULL,NULL,Forest
1417,Wetland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1418,Wetland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1419,Wetland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1420,Wetland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1421,Wetland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1422,Wetland,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1423,Wetland,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Water
1424,Wetland,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1425,Wetland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
1426,Wetland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1427,Wetland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1428,Wetland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1429,Wetland,Cropland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Built-up
1430,Wetland,Cropland,Water,NULL,Water,NULL,NULL,NULL
1431,Wetland,Cropland,Water,NULL,Water,NULL,NULL,Grassland
1432,Wetland,Cropland,Water,NULL,Water,NULL,NULL,Wetland
1433,Wetland,Cropland,Water,NULL,Water,NULL,NULL,Bareland
1434,Wetland,Cropland,Water,NULL,Water,NULL,NULL,Water
1435,Wetland,Cropland,Water,NULL,Water,NULL,NULL,Forest
1436,Wetland,Cropland,Water,Non_Water,Water,NULL,NULL,Grassland
1437,Wetland,Cropland,Water,Non_Water,Water,NULL,NULL,Wetland
1438,Wetland,Cropland,Water,Non_Water,Water,NULL,NULL,Water
1439,Wetland,Cropland,Water,Water,Water,NULL,NULL,Grassland
1440,Wetland,Cropland,Water,Water,Water,NULL,NULL,Wetland
1441,Wetland,Cropland,Water,Water,Water,NULL,NULL,Water
1442,Wetland,Cropland,Water,Water,Water,NULL,NULL,Forest
1443,Wetland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1444,Wetland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1445,Wetland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1446,Wetland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1447,Wetland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1448,Wetland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Water
1449,Wetland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1450,Wetland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1451,Wetland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
1452,Wetland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1453,Wetland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1454,Wetland,Cropland,Forest,Water,Non_Wetland,NULL,NULL,NULL
1455,Wetland,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1456,Wetland,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1457,Wetland,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1458,Wetland,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Water
1459,Wetland,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Forest
1460,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Water
1461,Wetland,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1462,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1463,Wetland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1464,Wetland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1465,Wetland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1466,Wetland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1467,Wetland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
1468,Wetland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1469,Wetland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1470,Wetland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1471,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1472,Wetland,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1473,Wetland,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
1474,Wetland,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
1475,Wetland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Cropland
1476,Wetland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
1477,Wetland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Water
1478,Wetland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
1479,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
1480,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1481,Wetland,Wetland,Wetland,Water,Wetland,NULL,NULL,Cropland
1482,Wetland,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
1483,Wetland,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
1484,Wetland,Wetland,Water,NULL,Water,NULL,NULL,Wetland
1485,Wetland,Wetland,Water,NULL,Water,NULL,NULL,Bareland
1486,Wetland,Wetland,Water,NULL,Water,NULL,NULL,Water
1487,Wetland,Wetland,Water,NULL,Water,NULL,NULL,Forest
1488,Wetland,Wetland,Water,Water,Water,NULL,NULL,Grassland
1489,Wetland,Wetland,Water,Water,Water,NULL,NULL,Wetland
1490,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1491,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1492,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1493,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1494,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Water
1495,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1496,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1497,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
1498,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1499,Wetland,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1500,Wetland,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1501,Wetland,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Water
1502,Wetland,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Forest
1503,Wetland,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1504,Wetland,Bareland,Cropland,Water,Non_Wetland,NULL,NULL,Water
1505,Wetland,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
1506,Wetland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1507,Wetland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1508,Wetland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1509,Wetland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1510,Wetland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1511,Wetland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1512,Wetland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Water
1513,Wetland,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1514,Wetland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1515,Wetland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1516,Wetland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
1517,Wetland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1518,Wetland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1519,Wetland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1520,Wetland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1521,Wetland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1522,Wetland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1523,Wetland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1524,Wetland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1525,Wetland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
1526,Wetland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1527,Wetland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1528,Wetland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1529,Wetland,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1530,Wetland,Water,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1531,Wetland,Water,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
1532,Wetland,Water,Cropland,Water,Non_Wetland,NULL,NULL,Water
1533,Wetland,Water,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1534,Wetland,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
1535,Wetland,Water,Wetland,NULL,Wetland,NULL,NULL,Cropland
1536,Wetland,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
1537,Wetland,Water,Wetland,NULL,Wetland,NULL,NULL,Water
1538,Wetland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1539,Wetland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1540,Wetland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
1541,Wetland,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
1542,Wetland,Water,Wetland,Water,Wetland,NULL,NULL,Cropland
1543,Wetland,Water,Wetland,Water,Wetland,NULL,NULL,Water
1544,Wetland,Water,Wetland,Water,Wetland,NULL,NULL,Forest
1545,Wetland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1546,Wetland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
1547,Wetland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1548,Wetland,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1549,Wetland,Water,Water,NULL,Water,NULL,NULL,Grassland
1550,Wetland,Water,Water,NULL,Water,NULL,NULL,Cropland
1551,Wetland,Water,Water,NULL,Water,NULL,NULL,Wetland
1552,Wetland,Water,Water,NULL,Water,NULL,NULL,Water
1553,Wetland,Water,Water,NULL,Water,NULL,NULL,Forest
1554,Wetland,Water,Water,Non_Water,Water,NULL,NULL,Forest
1555,Wetland,Water,Water,Water,Water,NULL,NULL,Grassland
1556,Wetland,Water,Water,Water,Water,NULL,NULL,Wetland
1557,Wetland,Water,Water,Water,Water,NULL,NULL,Water
1558,Wetland,Water,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1559,Wetland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1560,Wetland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1561,Wetland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
