Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_17MRM_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_17MRM_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_17MRM_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_17MRM_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_17MRM_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_17MRM_M_R
1706,Water,Water,Wetland,NULL,Wetland,Forest
1707,Water,Water,Wetland,Non_Water,Wetland,Cropland
1708,Water,Water,Wetland,Non_Water,Wetland,Bareland
1709,Water,Water,Wetland,Non_Water,Wetland,Water
1710,Water,Water,Wetland,Non_Water,Wetland,Forest
1711,Water,Water,Wetland,Water,Wetland,NULL
1712,Water,Water,Wetland,Water,Wetland,Grassland
1713,Water,Water,Wetland,Water,Wetland,Bareland
1714,Water,Water,Wetland,Water,Wetland,Water
1715,Water,Water,Wetland,Water,Wetland,Forest
1716,Water,Water,Bareland,NULL,Non_Wetland,NULL
1717,Water,Water,Bareland,NULL,Non_Wetland,Grassland
1718,Water,Water,Bareland,NULL,Non_Wetland,Cropland
1719,Water,Water,Bareland,NULL,Non_Wetland,Bareland
1720,Water,Water,Bareland,NULL,Non_Wetland,Built-up
1721,Water,Water,Bareland,NULL,Non_Wetland,Water
1722,Water,Water,Bareland,NULL,Non_Wetland,Forest
1723,Water,Water,Bareland,Non_Water,Non_Wetland,NULL
1724,Water,Water,Bareland,Non_Water,Non_Wetland,Grassland
1725,Water,Water,Bareland,Non_Water,Non_Wetland,Bareland
1726,Water,Water,Bareland,Non_Water,Non_Wetland,Water
1727,Water,Water,Bareland,Non_Water,Non_Wetland,Forest
1728,Water,Water,Bareland,Water,Non_Wetland,NULL
1729,Water,Water,Bareland,Water,Non_Wetland,Grassland
1730,Water,Water,Bareland,Water,Non_Wetland,Cropland
1731,Water,Water,Bareland,Water,Non_Wetland,Bareland
1732,Water,Water,Bareland,Water,Non_Wetland,Water
1733,Water,Water,Bareland,Water,Non_Wetland,Forest
1734,Water,Water,Built-up,NULL,Non_Wetland,Grassland
1735,Water,Water,Built-up,NULL,Non_Wetland,Cropland
1736,Water,Water,Built-up,NULL,Non_Wetland,Bareland
1737,Water,Water,Built-up,NULL,Non_Wetland,Built-up
1738,Water,Water,Built-up,NULL,Non_Wetland,Water
1739,Water,Water,Built-up,NULL,Non_Wetland,Forest
1740,Water,Water,Built-up,Non_Water,Non_Wetland,Bareland
1741,Water,Water,Built-up,Non_Water,Non_Wetland,Water
1742,Water,Water,Built-up,Water,Non_Wetland,Bareland
1743,Water,Water,Built-up,Water,Non_Wetland,Water
1744,Water,Water,Water,NULL,Water,NULL
1745,Water,Water,Water,NULL,Water,Grassland
1746,Water,Water,Water,NULL,Water,Cropland
1747,Water,Water,Water,NULL,Water,Wetland
1748,Water,Water,Water,NULL,Water,Bareland
1749,Water,Water,Water,NULL,Water,Water
1750,Water,Water,Water,NULL,Water,Forest
1751,Water,Water,Water,Non_Water,Water,NULL
1752,Water,Water,Water,Non_Water,Water,Grassland
1753,Water,Water,Water,Non_Water,Water,Bareland
1754,Water,Water,Water,Non_Water,Water,Water
1755,Water,Water,Water,Non_Water,Water,Forest
1756,Water,Water,Water,Water,Water,NULL
1757,Water,Water,Water,Water,Water,Grassland
1758,Water,Water,Water,Water,Water,Cropland
1759,Water,Water,Water,Water,Water,Wetland
1760,Water,Water,Water,Water,Water,Bareland
1761,Water,Water,Water,Water,Water,Built-up
1762,Water,Water,Water,Water,Water,Water
1763,Water,Water,Water,Water,Water,Forest
1764,Water,Water,Forest,NULL,Non_Wetland,NULL
1765,Water,Water,Forest,NULL,Non_Wetland,Grassland
1766,Water,Water,Forest,NULL,Non_Wetland,Cropland
1767,Water,Water,Forest,NULL,Non_Wetland,Wetland
1768,Water,Water,Forest,NULL,Non_Wetland,Bareland
1769,Water,Water,Forest,NULL,Non_Wetland,Water
1770,Water,Water,Forest,NULL,Non_Wetland,Forest
1771,Water,Water,Forest,Non_Water,Non_Wetland,Grassland
1772,Water,Water,Forest,Non_Water,Non_Wetland,Wetland
1773,Water,Water,Forest,Non_Water,Non_Wetland,Water
1774,Water,Water,Forest,Non_Water,Non_Wetland,Forest
1775,Water,Water,Forest,Water,Non_Wetland,NULL
1776,Water,Water,Forest,Water,Non_Wetland,Grassland
1777,Water,Water,Forest,Water,Non_Wetland,Bareland
1778,Water,Water,Forest,Water,Non_Wetland,Water
1779,Water,Water,Forest,Water,Non_Wetland,Forest
1780,Water,Forest,Shrubland,NULL,Non_Wetland,NULL
1781,Water,Forest,Shrubland,NULL,Non_Wetland,Grassland
1782,Water,Forest,Shrubland,NULL,Non_Wetland,Cropland
1783,Water,Forest,Shrubland,NULL,Non_Wetland,Wetland
1784,Water,Forest,Shrubland,NULL,Non_Wetland,Bareland
1785,Water,Forest,Shrubland,NULL,Non_Wetland,Water
1786,Water,Forest,Shrubland,NULL,Non_Wetland,Forest
1787,Water,Forest,Shrubland,Non_Water,Non_Wetland,Bareland
1788,Water,Forest,Shrubland,Water,Non_Wetland,Grassland
1789,Water,Forest,Shrubland,Water,Non_Wetland,Forest
1790,Water,Forest,Grassland,NULL,Non_Wetland,NULL
1791,Water,Forest,Grassland,NULL,Non_Wetland,Cropland
1792,Water,Forest,Grassland,NULL,Non_Wetland,Forest
1793,Water,Forest,Cropland,NULL,Non_Wetland,NULL
1794,Water,Forest,Cropland,NULL,Non_Wetland,Grassland
1795,Water,Forest,Cropland,NULL,Non_Wetland,Forest
1796,Water,Forest,Cropland,Water,Non_Wetland,Forest
1797,Water,Forest,Wetland,Water,Wetland,Grassland
1798,Water,Forest,Wetland,Water,Wetland,Bareland
1799,Water,Forest,Bareland,NULL,Non_Wetland,NULL
1800,Water,Forest,Bareland,NULL,Non_Wetland,Grassland
1801,Water,Forest,Bareland,NULL,Non_Wetland,Water
1802,Water,Forest,Bareland,NULL,Non_Wetland,Forest
1803,Water,Forest,Bareland,Water,Non_Wetland,Bareland
1804,Water,Forest,Water,NULL,Water,NULL
1805,Water,Forest,Water,NULL,Water,Forest
1806,Water,Forest,Water,Water,Water,NULL
1807,Water,Forest,Water,Water,Water,Bareland
1808,Water,Forest,Water,Water,Water,Forest
1809,Water,Forest,Forest,NULL,Non_Wetland,NULL
1810,Water,Forest,Forest,NULL,Non_Wetland,Grassland
1811,Water,Forest,Forest,NULL,Non_Wetland,Wetland
1812,Water,Forest,Forest,NULL,Non_Wetland,Bareland
1813,Water,Forest,Forest,NULL,Non_Wetland,Water
1814,Water,Forest,Forest,NULL,Non_Wetland,Forest
1815,Water,Forest,Forest,Water,Non_Wetland,Grassland
1816,Water,Forest,Forest,Water,Non_Wetland,Forest
1817,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Grassland
1818,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL
1819,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Grassland
1820,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Cropland
1821,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Bareland
1822,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Built-up
1823,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Water
1824,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Forest
1825,Permanent_ice_and_snow,NULL,Shrubland,Water,Non_Wetland,Bareland
1826,Permanent_ice_and_snow,NULL,Shrubland,Water,Non_Wetland,Water
1827,Permanent_ice_and_snow,NULL,Shrubland,Water,Non_Wetland,Forest
1828,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL
1829,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Grassland
1830,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Bareland
1831,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Built-up
1832,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Water
1833,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Forest
1834,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Bareland
1835,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Water
1836,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,NULL
1837,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,Grassland
1838,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,Bareland
1839,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,Built-up
1840,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,Water
1841,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,Forest
1842,Permanent_ice_and_snow,NULL,Bareland,Water,Non_Wetland,Water
1843,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,Grassland
1844,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,Bareland
1845,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,Built-up
1846,Permanent_ice_and_snow,NULL,Water,NULL,Water,NULL
1847,Permanent_ice_and_snow,NULL,Water,NULL,Water,Bareland
1848,Permanent_ice_and_snow,NULL,Water,NULL,Water,Water
1849,Permanent_ice_and_snow,NULL,Water,NULL,Water,Forest
1850,Permanent_ice_and_snow,NULL,Water,Water,Water,Water
1851,Permanent_ice_and_snow,NULL,Water,Water,Water,Forest
1852,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL
1853,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Grassland
1854,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Bareland
1855,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Water
1856,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Forest
1857,Permanent_ice_and_snow,Cropland,Shrubland,NULL,Non_Wetland,Cropland
1858,Permanent_ice_and_snow,Cropland,Grassland,NULL,Non_Wetland,Grassland
1859,Permanent_ice_and_snow,Cropland,Bareland,NULL,Non_Wetland,Grassland
1860,Permanent_ice_and_snow,Cropland,Bareland,NULL,Non_Wetland,Bareland
1861,Permanent_ice_and_snow,Bareland,Shrubland,NULL,Non_Wetland,NULL
1862,Permanent_ice_and_snow,Bareland,Shrubland,NULL,Non_Wetland,Grassland
1863,Permanent_ice_and_snow,Bareland,Shrubland,NULL,Non_Wetland,Bareland
1864,Permanent_ice_and_snow,Bareland,Shrubland,NULL,Non_Wetland,Built-up
1865,Permanent_ice_and_snow,Bareland,Shrubland,NULL,Non_Wetland,Water
1866,Permanent_ice_and_snow,Bareland,Shrubland,NULL,Non_Wetland,Forest
1867,Permanent_ice_and_snow,Bareland,Shrubland,Water,Non_Wetland,Water
1868,Permanent_ice_and_snow,Bareland,Grassland,NULL,Non_Wetland,Grassland
1869,Permanent_ice_and_snow,Bareland,Grassland,NULL,Non_Wetland,Bareland
1870,Permanent_ice_and_snow,Bareland,Grassland,NULL,Non_Wetland,Built-up
1871,Permanent_ice_and_snow,Bareland,Grassland,NULL,Non_Wetland,Forest
1872,Permanent_ice_and_snow,Bareland,Cropland,NULL,Non_Wetland,Water
1873,Permanent_ice_and_snow,Bareland,Cropland,NULL,Non_Wetland,Forest
1874,Permanent_ice_and_snow,Bareland,Bareland,NULL,Non_Wetland,Grassland
1875,Permanent_ice_and_snow,Bareland,Bareland,NULL,Non_Wetland,Bareland
1876,Permanent_ice_and_snow,Bareland,Bareland,NULL,Non_Wetland,Built-up
1877,Permanent_ice_and_snow,Bareland,Bareland,NULL,Non_Wetland,Water
1878,Permanent_ice_and_snow,Bareland,Bareland,NULL,Non_Wetland,Forest
1879,Permanent_ice_and_snow,Bareland,Bareland,Non_Water,Non_Wetland,Bareland
1880,Permanent_ice_and_snow,Bareland,Bareland,Non_Water,Non_Wetland,Water
1881,Permanent_ice_and_snow,Bareland,Bareland,Water,Non_Wetland,Bareland
1882,Permanent_ice_and_snow,Bareland,Bareland,Water,Non_Wetland,Water
1883,Permanent_ice_and_snow,Bareland,Built-up,NULL,Non_Wetland,Grassland
1884,Permanent_ice_and_snow,Bareland,Water,NULL,Water,Water
1885,Permanent_ice_and_snow,Bareland,Water,Water,Water,Water
1886,Permanent_ice_and_snow,Bareland,Forest,NULL,Non_Wetland,Bareland
1887,Permanent_ice_and_snow,Built-up,Shrubland,NULL,Non_Wetland,Grassland
1888,Permanent_ice_and_snow,Built-up,Shrubland,NULL,Non_Wetland,Bareland
1889,Permanent_ice_and_snow,Built-up,Shrubland,NULL,Non_Wetland,Built-up
1890,Permanent_ice_and_snow,Built-up,Shrubland,NULL,Non_Wetland,Water
1891,Permanent_ice_and_snow,Built-up,Shrubland,NULL,Non_Wetland,Forest
1892,Permanent_ice_and_snow,Built-up,Shrubland,Water,Non_Wetland,Bareland
1893,Permanent_ice_and_snow,Built-up,Grassland,NULL,Non_Wetland,Grassland
1894,Permanent_ice_and_snow,Built-up,Grassland,NULL,Non_Wetland,Bareland
1895,Permanent_ice_and_snow,Built-up,Grassland,NULL,Non_Wetland,Built-up
1896,Permanent_ice_and_snow,Built-up,Grassland,NULL,Non_Wetland,Water
1897,Permanent_ice_and_snow,Built-up,Grassland,NULL,Non_Wetland,Forest
1898,Permanent_ice_and_snow,Built-up,Bareland,NULL,Non_Wetland,Grassland
1899,Permanent_ice_and_snow,Built-up,Bareland,NULL,Non_Wetland,Bareland
1900,Permanent_ice_and_snow,Built-up,Built-up,NULL,Non_Wetland,Grassland
1901,Permanent_ice_and_snow,Built-up,Built-up,NULL,Non_Wetland,Bareland
1902,Permanent_ice_and_snow,Built-up,Built-up,NULL,Non_Wetland,Built-up
1903,Permanent_ice_and_snow,Built-up,Built-up,NULL,Non_Wetland,Water
1904,Permanent_ice_and_snow,Water,Shrubland,NULL,Non_Wetland,NULL
1905,Permanent_ice_and_snow,Water,Shrubland,NULL,Non_Wetland,Grassland
1906,Permanent_ice_and_snow,Water,Shrubland,NULL,Non_Wetland,Bareland
1907,Permanent_ice_and_snow,Water,Shrubland,NULL,Non_Wetland,Water
1908,Permanent_ice_and_snow,Water,Shrubland,NULL,Non_Wetland,Forest
1909,Permanent_ice_and_snow,Water,Grassland,NULL,Non_Wetland,Grassland
1910,Permanent_ice_and_snow,Water,Bareland,NULL,Non_Wetland,NULL
1911,Permanent_ice_and_snow,Water,Bareland,NULL,Non_Wetland,Grassland
1912,Permanent_ice_and_snow,Water,Bareland,NULL,Non_Wetland,Bareland
1913,Permanent_ice_and_snow,Water,Bareland,NULL,Non_Wetland,Water
1914,Permanent_ice_and_snow,Water,Water,NULL,Water,NULL
1915,Permanent_ice_and_snow,Water,Water,NULL,Water,Water
1916,Permanent_ice_and_snow,Water,Water,Water,Water,Water
1917,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,Grassland
1918,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,NULL
1919,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,Grassland
1920,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,Forest
1921,Permanent_ice_and_snow,Forest,Cropland,NULL,Non_Wetland,Forest
1922,Permanent_ice_and_snow,Forest,Water,Water,Water,Bareland
1923,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,Forest
1924,Forest,NULL,NULL,NULL,Non_Wetland,NULL
1925,Forest,NULL,NULL,NULL,Non_Wetland,Grassland
1926,Forest,NULL,NULL,NULL,Non_Wetland,Water
1927,Forest,NULL,NULL,NULL,Non_Wetland,Forest
1928,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL
1929,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland
1930,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland
1931,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland
1932,Forest,NULL,Shrubland,NULL,Non_Wetland,Lichens_and_Mosses
1933,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland
1934,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up
1935,Forest,NULL,Shrubland,NULL,Non_Wetland,Water
1936,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest
1937,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland
1938,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Cropland
1939,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Bareland
1940,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Water
1941,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Forest
1942,Forest,NULL,Shrubland,Water,Non_Wetland,NULL
1943,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland
1944,Forest,NULL,Shrubland,Water,Non_Wetland,Cropland
1945,Forest,NULL,Shrubland,Water,Non_Wetland,Wetland
1946,Forest,NULL,Shrubland,Water,Non_Wetland,Bareland
1947,Forest,NULL,Shrubland,Water,Non_Wetland,Built-up
1948,Forest,NULL,Shrubland,Water,Non_Wetland,Water
1949,Forest,NULL,Shrubland,Water,Non_Wetland,Forest
1950,Forest,NULL,Grassland,NULL,Non_Wetland,NULL
1951,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland
1952,Forest,NULL,Grassland,NULL,Non_Wetland,Cropland
1953,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland
1954,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland
1955,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up
1956,Forest,NULL,Grassland,NULL,Non_Wetland,Water
1957,Forest,NULL,Grassland,NULL,Non_Wetland,Forest
1958,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL
1959,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland
1960,Forest,NULL,Grassland,Non_Water,Non_Wetland,Forest
1961,Forest,NULL,Grassland,Water,Non_Wetland,Grassland
1962,Forest,NULL,Grassland,Water,Non_Wetland,Forest
1963,Forest,NULL,Cropland,NULL,Non_Wetland,NULL
1964,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland
1965,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland
1966,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland
1967,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland
1968,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up
1969,Forest,NULL,Cropland,NULL,Non_Wetland,Water
1970,Forest,NULL,Cropland,NULL,Non_Wetland,Forest
1971,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL
1972,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland
1973,Forest,NULL,Cropland,Non_Water,Non_Wetland,Forest
1974,Forest,NULL,Cropland,Water,Non_Wetland,NULL
1975,Forest,NULL,Cropland,Water,Non_Wetland,Grassland
1976,Forest,NULL,Cropland,Water,Non_Wetland,Forest
1977,Forest,NULL,Wetland,NULL,Wetland,Grassland
1978,Forest,NULL,Wetland,NULL,Wetland,Bareland
1979,Forest,NULL,Wetland,Non_Water,Wetland,Forest
1980,Forest,NULL,Wetland,Water,Wetland,Grassland
1981,Forest,NULL,Wetland,Water,Wetland,Water
1982,Forest,NULL,Wetland,Water,Wetland,Forest
1983,Forest,NULL,Bareland,NULL,Non_Wetland,NULL
1984,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland
1985,Forest,NULL,Bareland,NULL,Non_Wetland,Cropland
1986,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland
1987,Forest,NULL,Bareland,NULL,Non_Wetland,Built-up
1988,Forest,NULL,Bareland,NULL,Non_Wetland,Water
1989,Forest,NULL,Bareland,NULL,Non_Wetland,Forest
1990,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL
1991,Forest,NULL,Bareland,Non_Water,Non_Wetland,Grassland
1992,Forest,NULL,Bareland,Non_Water,Non_Wetland,Cropland
1993,Forest,NULL,Bareland,Non_Water,Non_Wetland,Bareland
1994,Forest,NULL,Bareland,Non_Water,Non_Wetland,Water
1995,Forest,NULL,Bareland,Non_Water,Non_Wetland,Forest
1996,Forest,NULL,Bareland,Water,Non_Wetland,NULL
1997,Forest,NULL,Bareland,Water,Non_Wetland,Grassland
1998,Forest,NULL,Bareland,Water,Non_Wetland,Water
1999,Forest,NULL,Bareland,Water,Non_Wetland,Forest
2000,Forest,NULL,Built-up,NULL,Non_Wetland,NULL
2001,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland
2002,Forest,NULL,Built-up,NULL,Non_Wetland,Cropland
2003,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland
2004,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up
2005,Forest,NULL,Built-up,NULL,Non_Wetland,Forest
2006,Forest,NULL,Water,NULL,Water,NULL
2007,Forest,NULL,Water,NULL,Water,Grassland
2008,Forest,NULL,Water,NULL,Water,Bareland
2009,Forest,NULL,Water,NULL,Water,Water
2010,Forest,NULL,Water,NULL,Water,Forest
2011,Forest,NULL,Water,Water,Water,NULL
2012,Forest,NULL,Water,Water,Water,Grassland
2013,Forest,NULL,Water,Water,Water,Wetland
2014,Forest,NULL,Water,Water,Water,Bareland
2015,Forest,NULL,Water,Water,Water,Water
2016,Forest,NULL,Water,Water,Water,Forest
2017,Forest,NULL,Forest,NULL,Non_Wetland,NULL
2018,Forest,NULL,Forest,NULL,Non_Wetland,Grassland
2019,Forest,NULL,Forest,NULL,Non_Wetland,Cropland
2020,Forest,NULL,Forest,NULL,Non_Wetland,Wetland
2021,Forest,NULL,Forest,NULL,Non_Wetland,Bareland
2022,Forest,NULL,Forest,NULL,Non_Wetland,Built-up
2023,Forest,NULL,Forest,NULL,Non_Wetland,Water
2024,Forest,NULL,Forest,NULL,Non_Wetland,Forest
2025,Forest,NULL,Forest,Non_Water,Non_Wetland,Cropland
2026,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest
2027,Forest,NULL,Forest,Water,Non_Wetland,NULL
2028,Forest,NULL,Forest,Water,Non_Wetland,Grassland
2029,Forest,NULL,Forest,Water,Non_Wetland,Cropland
2030,Forest,NULL,Forest,Water,Non_Wetland,Water
2031,Forest,NULL,Forest,Water,Non_Wetland,Forest
2032,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL
2033,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland
2034,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland
2035,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland
2036,Forest,Cropland,Shrubland,NULL,Non_Wetland,Built-up
2037,Forest,Cropland,Shrubland,NULL,Non_Wetland,Water
2038,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest
2039,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Cropland
2040,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL
2041,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland
2042,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland
2043,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland
2044,Forest,Cropland,Grassland,NULL,Non_Wetland,Built-up
2045,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest
2046,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL
2047,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland
2048,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland
2049,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest
2050,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL
2051,Forest,Cropland,Bareland,NULL,Non_Wetland,Grassland
2052,Forest,Cropland,Bareland,NULL,Non_Wetland,Cropland
2053,Forest,Cropland,Bareland,NULL,Non_Wetland,Bareland
2054,Forest,Cropland,Bareland,NULL,Non_Wetland,Built-up
2055,Forest,Cropland,Bareland,NULL,Non_Wetland,Water
2056,Forest,Cropland,Bareland,NULL,Non_Wetland,Forest
2057,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL
2058,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland
2059,Forest,Cropland,Built-up,NULL,Non_Wetland,Built-up
2060,Forest,Cropland,Built-up,NULL,Non_Wetland,Forest
2061,Forest,Cropland,Forest,NULL,Non_Wetland,NULL
2062,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland
2063,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland
2064,Forest,Cropland,Forest,NULL,Non_Wetland,Built-up
2065,Forest,Cropland,Forest,NULL,Non_Wetland,Water
2066,Forest,Cropland,Forest,NULL,Non_Wetland,Forest
2067,Forest,Cropland,Forest,Non_Water,Non_Wetland,Cropland
2068,Forest,Cropland,Forest,Non_Water,Non_Wetland,Forest
2069,Forest,Cropland,Forest,Water,Non_Wetland,Cropland
2070,Forest,Wetland,Shrubland,NULL,Non_Wetland,Grassland
2071,Forest,Wetland,Shrubland,NULL,Non_Wetland,Cropland
2072,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland
2073,Forest,Wetland,Shrubland,NULL,Non_Wetland,Built-up
2074,Forest,Wetland,Shrubland,NULL,Non_Wetland,Water
2075,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland
2076,Forest,Wetland,Shrubland,Water,Non_Wetland,Grassland
2077,Forest,Wetland,Shrubland,Water,Non_Wetland,Wetland
2078,Forest,Wetland,Shrubland,Water,Non_Wetland,Water
2079,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland
2080,Forest,Wetland,Grassland,NULL,Non_Wetland,Wetland
2081,Forest,Wetland,Wetland,NULL,Wetland,Forest
2082,Forest,Wetland,Water,NULL,Water,Wetland
2083,Forest,Wetland,Water,Water,Water,Grassland
2084,Forest,Wetland,Water,Water,Water,Wetland
2085,Forest,Wetland,Water,Water,Water,Water
2086,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland
2087,Forest,Wetland,Forest,NULL,Non_Wetland,Cropland
2088,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland
2089,Forest,Wetland,Forest,NULL,Non_Wetland,Water
2090,Forest,Wetland,Forest,NULL,Non_Wetland,Forest
2091,Forest,Wetland,Forest,Water,Non_Wetland,Wetland
2092,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL
2093,Forest,Bareland,Shrubland,NULL,Non_Wetland,Grassland
2094,Forest,Bareland,Shrubland,NULL,Non_Wetland,Cropland
2095,Forest,Bareland,Shrubland,NULL,Non_Wetland,Bareland
2096,Forest,Bareland,Shrubland,NULL,Non_Wetland,Built-up
2097,Forest,Bareland,Shrubland,NULL,Non_Wetland,Water
2098,Forest,Bareland,Shrubland,NULL,Non_Wetland,Forest
2099,Forest,Bareland,Shrubland,Water,Non_Wetland,Grassland
2100,Forest,Bareland,Shrubland,Water,Non_Wetland,Water
2101,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL
2102,Forest,Bareland,Grassland,NULL,Non_Wetland,Grassland
2103,Forest,Bareland,Grassland,NULL,Non_Wetland,Cropland
2104,Forest,Bareland,Grassland,NULL,Non_Wetland,Bareland
2105,Forest,Bareland,Grassland,NULL,Non_Wetland,Built-up
2106,Forest,Bareland,Grassland,NULL,Non_Wetland,Forest
2107,Forest,Bareland,Cropland,NULL,Non_Wetland,NULL
2108,Forest,Bareland,Cropland,NULL,Non_Wetland,Grassland
2109,Forest,Bareland,Cropland,NULL,Non_Wetland,Cropland
2110,Forest,Bareland,Cropland,NULL,Non_Wetland,Bareland
2111,Forest,Bareland,Cropland,NULL,Non_Wetland,Built-up
2112,Forest,Bareland,Cropland,NULL,Non_Wetland,Forest
2113,Forest,Bareland,Bareland,NULL,Non_Wetland,NULL
2114,Forest,Bareland,Bareland,NULL,Non_Wetland,Grassland
