Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22KDD_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22KDD_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22KDD_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22KDD_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22KDD_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22KDD_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22KDD_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22KDD_M_R
5308,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Forest,NULL
5309,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
5310,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
5311,Cropland,Cropland,NULL,NULL,Non_Wetland,Built-up,NULL,Grassland
5312,Cropland,Cropland,NULL,NULL,Non_Wetland,Built-up,NULL,Built-up
5313,Cropland,Cropland,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
5314,Cropland,Cropland,NULL,NULL,Non_Wetland,Built-up,Grassland,Forest
5315,Cropland,Cropland,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
5316,Cropland,Cropland,NULL,NULL,Non_Wetland,Forest,NULL,Cropland
5317,Cropland,Cropland,NULL,NULL,Non_Wetland,Forest,NULL,Built-up
5318,Cropland,Cropland,NULL,NULL,Non_Wetland,Forest,NULL,Forest
5319,Cropland,Cropland,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
5320,Cropland,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
5321,Cropland,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,Cropland
5322,Cropland,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,Wetland
5323,Cropland,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
5324,Cropland,Cropland,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
5325,Cropland,Cropland,NULL,NULL,Non_Wetland,Forest,Bareland,NULL
5326,Cropland,Cropland,NULL,NULL,Non_Wetland,Forest,Bareland,Grassland
5327,Cropland,Cropland,NULL,NULL,Non_Wetland,Forest,Forest,NULL
5328,Cropland,Cropland,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
5329,Cropland,Cropland,NULL,NULL,Non_Wetland,Forest,Forest,Cropland
5330,Cropland,Cropland,NULL,NULL,Non_Wetland,Forest,Forest,Wetland
5331,Cropland,Cropland,NULL,NULL,Non_Wetland,Forest,Forest,Forest
5332,Cropland,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
5333,Cropland,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
5334,Cropland,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
5335,Cropland,Cropland,NULL,Non_Water,Non_Wetland,NULL,Grassland,Grassland
5336,Cropland,Cropland,NULL,Non_Water,Non_Wetland,NULL,Bareland,Forest
5337,Cropland,Cropland,NULL,Non_Water,Non_Wetland,NULL,Forest,Forest
5338,Cropland,Cropland,NULL,Non_Water,Non_Wetland,Grassland,NULL,Grassland
5339,Cropland,Cropland,NULL,Non_Water,Non_Wetland,Grassland,NULL,Forest
5340,Cropland,Cropland,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
5341,Cropland,Cropland,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
5342,Cropland,Cropland,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
5343,Cropland,Cropland,NULL,Non_Water,Non_Wetland,Grassland,Forest,Grassland
5344,Cropland,Cropland,NULL,Non_Water,Non_Wetland,Cropland,NULL,Cropland
5345,Cropland,Cropland,NULL,Non_Water,Non_Wetland,Wetland,NULL,Grassland
5346,Cropland,Cropland,NULL,Non_Water,Non_Wetland,Wetland,NULL,Water
5347,Cropland,Cropland,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
5348,Cropland,Cropland,NULL,Non_Water,Non_Wetland,Wetland,Bareland,Grassland
5349,Cropland,Cropland,NULL,Non_Water,Non_Wetland,Bareland,NULL,Grassland
5350,Cropland,Cropland,NULL,Non_Water,Non_Wetland,Forest,Grassland,Forest
5351,Cropland,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
5352,Cropland,Cropland,NULL,Water,Non_Wetland,Bareland,Bareland,Bareland
5353,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
5354,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
5355,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
5356,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
5357,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
5358,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
5359,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
5360,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
5361,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
5362,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
5363,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
5364,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Cropland
5365,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Bareland
5366,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Built-up
5367,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Water
5368,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
5369,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Wetland,NULL
5370,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
5371,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Wetland,Cropland
5372,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
5373,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
5374,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Bareland,Cropland
5375,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Bareland,Built-up
5376,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
5377,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
5378,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Water,Water
5379,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
5380,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Forest,NULL
5381,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
5382,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Forest,Cropland
5383,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Forest,Bareland
5384,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
5385,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
5386,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
5387,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
5388,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
5389,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
5390,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
5391,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
5392,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
5393,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Wetland
5394,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Bareland
5395,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Built-up
5396,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
5397,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
5398,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
5399,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
5400,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
5401,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
5402,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5403,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
5404,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
5405,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
5406,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Water
5407,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
5408,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
5409,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
5410,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Cropland
5411,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Built-up
5412,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
5413,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,NULL
5414,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
5415,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Cropland
5416,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Bareland
5417,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Built-up
5418,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
5419,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
5420,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Cropland
5421,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Built-up
5422,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
5423,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
5424,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
5425,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Cropland
5426,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Bareland
5427,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Built-up
5428,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
5429,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
5430,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
5431,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
5432,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Forest
5433,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
5434,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Cropland
5435,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Grassland
5436,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Forest,Grassland
5437,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Forest,Cropland
5438,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Forest,Forest
5439,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,NULL,NULL
5440,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
5441,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Cropland
5442,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Wetland
5443,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Bareland
5444,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Built-up
5445,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Water
5446,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
5447,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
5448,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
5449,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Cropland
5450,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Water
5451,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
5452,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
5453,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
5454,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
5455,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Built-up
5456,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
5457,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
5458,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Built-up
5459,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Forest
5460,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
5461,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
5462,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
5463,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
5464,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
5465,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
5466,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
5467,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Water
5468,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
5469,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
5470,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5471,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Cropland
5472,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Wetland
5473,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
5474,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
5475,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
5476,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,NULL
5477,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
5478,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Cropland
5479,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Bareland
5480,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Built-up
5481,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Water
5482,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
5483,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
5484,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
5485,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Cropland
5486,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
5487,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
5488,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
5489,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Bareland
5490,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
5491,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Water,Cropland
5492,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
5493,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Water,Water
5494,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,NULL
5495,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
5496,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Cropland
5497,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
5498,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
5499,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
5500,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,NULL,Cropland
5501,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,NULL,Built-up
5502,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
5503,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Cropland
5504,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Forest
5505,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
5506,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Cropland
5507,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
5508,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Forest,NULL,NULL
5509,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
5510,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Forest,NULL,Cropland
5511,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
5512,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
5513,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
5514,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,Cropland
5515,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
5516,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
5517,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
5518,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
5519,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Forest,Cropland
5520,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
5521,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
5522,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
5523,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
5524,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
5525,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Bareland,Grassland
5526,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Grassland
5527,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Forest
5528,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
5529,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Cropland
5530,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
5531,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
5532,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
5533,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
5534,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
5535,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,Cropland,NULL,Grassland
5536,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,Cropland,Grassland,Grassland
5537,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,NULL
5538,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
5539,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Wetland
5540,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,NULL
5541,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
5542,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
5543,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
5544,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
5545,Cropland,Cropland,Shrubland,Water,Non_Wetland,Grassland,NULL,Grassland
5546,Cropland,Cropland,Shrubland,Water,Non_Wetland,Wetland,NULL,Grassland
5547,Cropland,Cropland,Shrubland,Water,Non_Wetland,Bareland,Wetland,Grassland
5548,Cropland,Cropland,Shrubland,Water,Non_Wetland,Built-up,NULL,Grassland
5549,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
5550,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
5551,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
5552,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
5553,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
5554,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5555,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
5556,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
5557,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
5558,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
5559,Cropland,Cropland,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
5560,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
5561,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
5562,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
5563,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
5564,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
5565,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
5566,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
5567,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
5568,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
5569,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
5570,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
5571,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
5572,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
5573,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
5574,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
5575,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Built-up
5576,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Water
5577,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
5578,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Wetland,NULL
5579,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Wetland,Grassland
5580,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Wetland,Cropland
5581,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Wetland,Bareland
5582,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Wetland,Built-up
5583,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
5584,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland,NULL
5585,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
5586,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland,Cropland
5587,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland,Bareland
5588,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland,Built-up
5589,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland,Forest
5590,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
5591,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Built-up,Cropland
5592,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
5593,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Water,Bareland
5594,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Water,Water
5595,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Water,Forest
5596,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,NULL
5597,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
5598,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,Cropland
5599,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,Bareland
5600,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,Built-up
5601,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
5602,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
5603,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
5604,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
5605,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
5606,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
5607,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
5608,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
5609,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Wetland
5610,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
5611,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
5612,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Water
5613,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
5614,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
