Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_25MBM_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_25MBM_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_25MBM_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_25MBM_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_25MBM_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_25MBM_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_25MBM_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_25MBM_M_R
3354,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Wetland,Grassland
3355,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Wetland,Forest
3356,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Grassland
3357,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Cropland
3358,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Bareland
3359,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Built-up
3360,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Forest
3361,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,NULL
3362,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
3363,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Cropland
3364,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Wetland
3365,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Bareland
3366,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
3367,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Water
3368,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
3369,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Water,Grassland
3370,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Water,Built-up
3371,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Water,Water
3372,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Water,Forest
3373,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Forest,Grassland
3374,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Forest,Built-up
3375,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Forest,Forest
3376,NULL,Built-up,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
3377,NULL,Built-up,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
3378,NULL,Built-up,Shrubland,NULL,Non_Wetland,Forest,NULL,Built-up
3379,NULL,Built-up,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
3380,NULL,Built-up,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
3381,NULL,Built-up,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
3382,NULL,Built-up,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
3383,NULL,Built-up,Shrubland,NULL,Non_Wetland,Forest,Built-up,Grassland
3384,NULL,Built-up,Shrubland,NULL,Non_Wetland,Forest,Built-up,Forest
3385,NULL,Built-up,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
3386,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3387,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Built-up
3388,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
3389,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
3390,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
3391,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Wetland
3392,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,Bareland,Grassland
3393,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,Bareland,Bareland
3394,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,Bareland,Built-up
3395,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,Bareland,Forest
3396,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,Built-up,Grassland
3397,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,Built-up,Built-up
3398,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,Built-up,Forest
3399,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,Water,Grassland
3400,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
3401,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
3402,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Grassland,Built-up,Grassland
3403,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
3404,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
3405,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Built-up,NULL,Grassland
3406,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Built-up,NULL,Built-up
3407,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Built-up,NULL,Forest
3408,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Built-up,Grassland,Grassland
3409,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Built-up,Grassland,Forest
3410,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Built-up,Wetland,Forest
3411,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Built-up,Bareland,Built-up
3412,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Built-up,Built-up,NULL
3413,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Built-up,Built-up,Grassland
3414,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Built-up,Built-up,Built-up
3415,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Built-up,Built-up,Forest
3416,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Built-up,Water,Grassland
3417,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Forest,NULL,Wetland
3418,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Forest,Built-up,Forest
3419,NULL,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
3420,NULL,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
3421,NULL,Built-up,Shrubland,Water,Non_Wetland,NULL,Wetland,Grassland
3422,NULL,Built-up,Shrubland,Water,Non_Wetland,NULL,Bareland,Grassland
3423,NULL,Built-up,Shrubland,Water,Non_Wetland,NULL,Bareland,Bareland
3424,NULL,Built-up,Shrubland,Water,Non_Wetland,NULL,Bareland,Forest
3425,NULL,Built-up,Shrubland,Water,Non_Wetland,NULL,Built-up,Grassland
3426,NULL,Built-up,Shrubland,Water,Non_Wetland,NULL,Water,Water
3427,NULL,Built-up,Shrubland,Water,Non_Wetland,Cropland,Built-up,Forest
3428,NULL,Built-up,Shrubland,Water,Non_Wetland,Wetland,Bareland,Grassland
3429,NULL,Built-up,Shrubland,Water,Non_Wetland,Wetland,Bareland,Forest
3430,NULL,Built-up,Shrubland,Water,Non_Wetland,Bareland,NULL,Water
3431,NULL,Built-up,Shrubland,Water,Non_Wetland,Bareland,Bareland,Water
3432,NULL,Built-up,Shrubland,Water,Non_Wetland,Built-up,NULL,Grassland
3433,NULL,Built-up,Shrubland,Water,Non_Wetland,Built-up,NULL,Forest
3434,NULL,Built-up,Shrubland,Water,Non_Wetland,Built-up,Built-up,Grassland
3435,NULL,Built-up,Shrubland,Water,Non_Wetland,Built-up,Built-up,Bareland
3436,NULL,Built-up,Shrubland,Water,Non_Wetland,Built-up,Built-up,Built-up
3437,NULL,Built-up,Shrubland,Water,Non_Wetland,Built-up,Built-up,Forest
3438,NULL,Built-up,Shrubland,Water,Non_Wetland,Built-up,Water,Grassland
3439,NULL,Built-up,Shrubland,Water,Non_Wetland,Built-up,Water,Water
3440,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
3441,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
3442,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
3443,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
3444,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
3445,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
3446,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
3447,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,Shrubland,NULL
3448,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,Shrubland,Grassland
3449,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,Shrubland,Cropland
3450,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,Shrubland,Forest
3451,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,Grassland,NULL
3452,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
3453,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,Grassland,Cropland
3454,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,Grassland,Built-up
3455,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
3456,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
3457,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,Wetland,Wetland
3458,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,Wetland,Built-up
3459,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
3460,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,Bareland,Grassland
3461,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,Bareland,Cropland
3462,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,Bareland,Bareland
3463,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,Bareland,Built-up
3464,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,Bareland,Forest
3465,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,Built-up,NULL
3466,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,Built-up,Grassland
3467,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,Built-up,Cropland
3468,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,Built-up,Wetland
3469,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,Built-up,Bareland
3470,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,Built-up,Built-up
3471,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,Built-up,Forest
3472,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,Water,Grassland
3473,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
3474,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,Forest,Built-up
3475,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
3476,NULL,Built-up,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
3477,NULL,Built-up,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
3478,NULL,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
3479,NULL,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
3480,NULL,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
3481,NULL,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
3482,NULL,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
3483,NULL,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Built-up,Forest
3484,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
3485,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
3486,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
3487,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,NULL,Wetland
3488,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,NULL,Bareland
3489,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,NULL,Built-up
3490,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
3491,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Shrubland,NULL
3492,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
3493,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
3494,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
3495,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
3496,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3497,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
3498,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Bareland
3499,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
3500,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
3501,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Wetland,Wetland
3502,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
3503,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Bareland,Cropland
3504,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Bareland,Wetland
3505,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Bareland,Bareland
3506,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
3507,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
3508,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,Cropland
3509,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,Wetland
3510,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,Bareland
3511,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,Built-up
3512,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,Forest
3513,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
3514,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Forest,Cropland
3515,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
3516,NULL,Built-up,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
3517,NULL,Built-up,Grassland,NULL,Non_Wetland,Cropland,NULL,Cropland
3518,NULL,Built-up,Grassland,NULL,Non_Wetland,Cropland,NULL,Wetland
3519,NULL,Built-up,Grassland,NULL,Non_Wetland,Cropland,NULL,Built-up
3520,NULL,Built-up,Grassland,NULL,Non_Wetland,Cropland,NULL,Forest
3521,NULL,Built-up,Grassland,NULL,Non_Wetland,Cropland,Shrubland,Forest
3522,NULL,Built-up,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
3523,NULL,Built-up,Grassland,NULL,Non_Wetland,Cropland,Bareland,Grassland
3524,NULL,Built-up,Grassland,NULL,Non_Wetland,Cropland,Bareland,Forest
3525,NULL,Built-up,Grassland,NULL,Non_Wetland,Cropland,Built-up,Grassland
3526,NULL,Built-up,Grassland,NULL,Non_Wetland,Cropland,Built-up,Cropland
3527,NULL,Built-up,Grassland,NULL,Non_Wetland,Cropland,Built-up,Built-up
3528,NULL,Built-up,Grassland,NULL,Non_Wetland,Cropland,Built-up,Forest
3529,NULL,Built-up,Grassland,NULL,Non_Wetland,Wetland,NULL,Grassland
3530,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
3531,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,NULL,Cropland
3532,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,NULL,Bareland
3533,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,NULL,Built-up
3534,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
3535,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
3536,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Forest
3537,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3538,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Cropland
3539,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
3540,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
3541,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
3542,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
3543,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
3544,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Built-up
3545,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Built-up,Grassland
3546,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Built-up,Cropland
3547,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Built-up,Bareland
3548,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Built-up,Built-up
3549,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Built-up,Forest
3550,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
3551,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,NULL,NULL
3552,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,NULL,Grassland
3553,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,NULL,Cropland
3554,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,NULL,Wetland
3555,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,NULL,Bareland
3556,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,NULL,Built-up
3557,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,NULL,Forest
3558,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
3559,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Shrubland,Built-up
3560,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Shrubland,Forest
3561,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,NULL
3562,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
3563,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Cropland
3564,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Built-up
3565,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Forest
3566,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Wetland,Grassland
3567,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Wetland,Built-up
3568,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Wetland,Forest
3569,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Bareland,Grassland
3570,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Bareland,Bareland
3571,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Bareland,Built-up
3572,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Bareland,Forest
3573,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,NULL
3574,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
3575,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Cropland
3576,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Wetland
3577,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Bareland
3578,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Built-up
3579,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Forest
3580,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Forest,Grassland
3581,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Forest,Cropland
3582,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Forest,Bareland
3583,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Forest,Built-up
3584,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Forest,Forest
3585,NULL,Built-up,Grassland,NULL,Non_Wetland,Water,NULL,Cropland
3586,NULL,Built-up,Grassland,NULL,Non_Wetland,Water,NULL,Forest
3587,NULL,Built-up,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
3588,NULL,Built-up,Grassland,NULL,Non_Wetland,Forest,NULL,Cropland
3589,NULL,Built-up,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
3590,NULL,Built-up,Grassland,NULL,Non_Wetland,Forest,Shrubland,Grassland
3591,NULL,Built-up,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
3592,NULL,Built-up,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
3593,NULL,Built-up,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
3594,NULL,Built-up,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
3595,NULL,Built-up,Grassland,NULL,Non_Wetland,Forest,Built-up,Grassland
3596,NULL,Built-up,Grassland,NULL,Non_Wetland,Forest,Built-up,Built-up
3597,NULL,Built-up,Grassland,NULL,Non_Wetland,Forest,Built-up,Forest
3598,NULL,Built-up,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
3599,NULL,Built-up,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
3600,NULL,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3601,NULL,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
3602,NULL,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
3603,NULL,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
3604,NULL,Built-up,Grassland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
3605,NULL,Built-up,Grassland,Non_Water,Non_Wetland,NULL,Built-up,Forest
3606,NULL,Built-up,Grassland,Non_Water,Non_Wetland,NULL,Forest,Forest
3607,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
3608,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Wetland
3609,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
3610,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Grassland,Built-up,Grassland
3611,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Grassland,Built-up,Forest
3612,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Cropland,Built-up,Grassland
3613,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Built-up,NULL,Grassland
3614,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Built-up,NULL,Wetland
3615,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Built-up,NULL,Built-up
3616,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Built-up,NULL,Forest
3617,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Built-up,Wetland,Built-up
3618,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Built-up,Built-up,Grassland
3619,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Built-up,Built-up,Cropland
3620,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Built-up,Built-up,Built-up
3621,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Built-up,Built-up,Forest
3622,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Built-up,Water,Built-up
3623,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Forest,NULL,Forest
3624,NULL,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
3625,NULL,Built-up,Grassland,Water,Non_Wetland,NULL,Bareland,Grassland
3626,NULL,Built-up,Grassland,Water,Non_Wetland,NULL,Bareland,Bareland
3627,NULL,Built-up,Grassland,Water,Non_Wetland,Grassland,NULL,Cropland
3628,NULL,Built-up,Grassland,Water,Non_Wetland,Bareland,Built-up,Built-up
3629,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
3630,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
3631,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
3632,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
3633,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
3634,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
3635,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Water
3636,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
3637,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
3638,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
3639,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
3640,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Shrubland,Built-up
3641,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
3642,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
3643,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
3644,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
3645,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Wetland
3646,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
3647,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Built-up
3648,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
3649,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Wetland,Grassland
3650,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Wetland,Cropland
3651,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Wetland,Wetland
3652,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Wetland,Bareland
3653,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
3654,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,NULL
3655,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
3656,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,Cropland
3657,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,Bareland
3658,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,Built-up
3659,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,Forest
3660,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,NULL
3661,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
3662,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Cropland
3663,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Wetland
3664,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Bareland
3665,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Built-up
3666,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Water
3667,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Forest
