Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20LLL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LLL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LLL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LLL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LLL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LLL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20LLL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20LLL_M_R
1724,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1725,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1726,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,NULL
1727,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1728,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1729,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
1730,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
1731,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1732,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1733,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1734,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1735,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1736,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1737,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1738,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1739,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1740,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1741,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1742,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1743,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1744,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1745,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1746,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1747,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1748,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1749,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1750,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1751,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1752,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1753,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
1754,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1755,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1756,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
1757,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1758,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1759,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
1760,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Water
1761,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1762,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1763,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1764,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1765,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1766,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
1767,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1768,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1769,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Water
1770,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1771,Water,Water,Wetland,NULL,Wetland,NULL,NULL,NULL
1772,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
1773,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
1774,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
1775,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Water
1776,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
1777,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1778,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1779,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
1780,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1781,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1782,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
1783,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1784,Water,Water,Wetland,Water,Wetland,NULL,NULL,NULL
1785,Water,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
1786,Water,Water,Wetland,Water,Wetland,NULL,NULL,Cropland
1787,Water,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
1788,Water,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
1789,Water,Water,Wetland,Water,Wetland,NULL,NULL,Water
1790,Water,Water,Wetland,Water,Wetland,NULL,NULL,Forest
1791,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1792,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1793,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1794,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1795,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1796,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1797,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1798,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1799,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
1800,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1801,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1802,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1803,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
1804,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Water
1805,Water,Water,Water,NULL,Water,NULL,NULL,Grassland
1806,Water,Water,Water,NULL,Water,NULL,NULL,Wetland
1807,Water,Water,Water,NULL,Water,NULL,NULL,Bareland
1808,Water,Water,Water,NULL,Water,NULL,NULL,Water
1809,Water,Water,Water,NULL,Water,NULL,NULL,Forest
1810,Water,Water,Water,Non_Water,Water,NULL,NULL,NULL
1811,Water,Water,Water,Non_Water,Water,NULL,NULL,Grassland
1812,Water,Water,Water,Non_Water,Water,NULL,NULL,Cropland
1813,Water,Water,Water,Non_Water,Water,NULL,NULL,Wetland
1814,Water,Water,Water,Non_Water,Water,NULL,NULL,Bareland
1815,Water,Water,Water,Non_Water,Water,NULL,NULL,Water
1816,Water,Water,Water,Non_Water,Water,NULL,NULL,Forest
1817,Water,Water,Water,Water,Water,NULL,NULL,NULL
1818,Water,Water,Water,Water,Water,NULL,NULL,Grassland
1819,Water,Water,Water,Water,Water,NULL,NULL,Cropland
1820,Water,Water,Water,Water,Water,NULL,NULL,Wetland
1821,Water,Water,Water,Water,Water,NULL,NULL,Bareland
1822,Water,Water,Water,Water,Water,NULL,NULL,Water
1823,Water,Water,Water,Water,Water,NULL,NULL,Forest
1824,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1825,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1826,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1827,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1828,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
1829,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1830,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1831,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1832,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1833,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1834,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1835,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1836,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1837,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1838,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1839,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
1840,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
1841,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1842,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1843,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1844,Water,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1845,Water,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1846,Water,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1847,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
1848,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Wetland
1849,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
1850,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1851,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1852,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1853,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
1854,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Wetland
1855,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
1856,Water,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1857,Water,Forest,Water,NULL,Water,NULL,NULL,Wetland
1858,Water,Forest,Water,NULL,Water,NULL,NULL,Water
1859,Water,Forest,Water,NULL,Water,NULL,NULL,Forest
1860,Water,Forest,Water,Non_Water,Water,NULL,NULL,Wetland
1861,Water,Forest,Water,Non_Water,Water,NULL,NULL,Forest
1862,Water,Forest,Water,Water,Water,NULL,NULL,Grassland
1863,Water,Forest,Water,Water,Water,NULL,NULL,Wetland
1864,Water,Forest,Water,Water,Water,NULL,NULL,Water
1865,Water,Forest,Water,Water,Water,NULL,NULL,Forest
1866,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1867,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
1868,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1869,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1870,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1871,Water,Forest,Forest,Water,Non_Wetland,NULL,NULL,Water
1872,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1873,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
1874,Permanent_ice_and_snow,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1875,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1876,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1877,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1878,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1879,Permanent_ice_and_snow,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1880,Permanent_ice_and_snow,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1881,Permanent_ice_and_snow,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1882,Permanent_ice_and_snow,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1883,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1884,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1885,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1886,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1887,Permanent_ice_and_snow,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1888,Permanent_ice_and_snow,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1889,Permanent_ice_and_snow,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1890,Permanent_ice_and_snow,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1891,Permanent_ice_and_snow,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1892,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
1893,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
1894,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
1895,Permanent_ice_and_snow,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1896,Permanent_ice_and_snow,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1897,Permanent_ice_and_snow,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
1898,Permanent_ice_and_snow,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1899,Permanent_ice_and_snow,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
1900,Permanent_ice_and_snow,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
1901,Permanent_ice_and_snow,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
1902,Permanent_ice_and_snow,NULL,Wetland,Water,Wetland,NULL,NULL,Water
1903,Permanent_ice_and_snow,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
1904,Permanent_ice_and_snow,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1905,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1906,Permanent_ice_and_snow,NULL,Water,NULL,Water,NULL,NULL,Forest
1907,Permanent_ice_and_snow,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
1908,Permanent_ice_and_snow,NULL,Water,Non_Water,Water,NULL,NULL,Water
1909,Permanent_ice_and_snow,NULL,Water,Water,Water,NULL,NULL,Grassland
1910,Permanent_ice_and_snow,NULL,Water,Water,Water,NULL,NULL,Wetland
1911,Permanent_ice_and_snow,NULL,Water,Water,Water,NULL,NULL,Water
1912,Permanent_ice_and_snow,NULL,Water,Water,Water,NULL,NULL,Forest
1913,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1914,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1915,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
1916,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1917,Permanent_ice_and_snow,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1918,Permanent_ice_and_snow,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1919,Permanent_ice_and_snow,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1920,Permanent_ice_and_snow,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1921,Permanent_ice_and_snow,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1922,Permanent_ice_and_snow,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1923,Permanent_ice_and_snow,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1924,Permanent_ice_and_snow,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1925,Permanent_ice_and_snow,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
1926,Permanent_ice_and_snow,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
1927,Permanent_ice_and_snow,Wetland,Water,Water,Water,NULL,NULL,Water
1928,Permanent_ice_and_snow,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1929,Permanent_ice_and_snow,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1930,Permanent_ice_and_snow,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1931,Permanent_ice_and_snow,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
1932,Permanent_ice_and_snow,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1933,Permanent_ice_and_snow,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1934,Permanent_ice_and_snow,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
1935,Permanent_ice_and_snow,Water,Wetland,Water,Wetland,NULL,NULL,Water
1936,Permanent_ice_and_snow,Water,Wetland,Water,Wetland,NULL,NULL,Forest
1937,Permanent_ice_and_snow,Water,Water,NULL,Water,NULL,NULL,Grassland
1938,Permanent_ice_and_snow,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1939,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1940,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1941,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1942,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1943,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1944,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
1945,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1946,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
1947,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1948,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
1949,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1950,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,NULL
1951,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1952,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Forest
1953,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1954,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1955,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1956,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1957,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1958,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1959,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1960,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1961,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
1962,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1963,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1964,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1965,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1966,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
1967,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1968,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1969,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1970,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1971,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1972,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1973,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1974,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1975,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1976,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1977,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1978,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
1979,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1980,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1981,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1982,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
1983,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1984,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,NULL
1985,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1986,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
1987,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Water
1988,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1989,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1990,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1991,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1992,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
1993,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1994,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
1995,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1996,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
1997,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1998,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1999,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2000,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2001,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2002,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
2003,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
2004,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
2005,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
2006,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
2007,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
2008,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,NULL
2009,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2010,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
2011,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2012,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2013,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
2014,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2015,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,NULL
2016,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
2017,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Cropland
2018,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
2019,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
2020,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Water
2021,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
2022,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
2023,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
2024,Forest,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Forest
2025,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
2026,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2027,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
2028,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2029,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2030,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
2031,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2032,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2033,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2034,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2035,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2036,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2037,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Wetland
2038,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2039,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2040,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2041,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Wetland
2042,Forest,NULL,Water,NULL,Water,NULL,NULL,NULL
2043,Forest,NULL,Water,NULL,Water,NULL,NULL,Grassland
2044,Forest,NULL,Water,NULL,Water,NULL,NULL,Wetland
2045,Forest,NULL,Water,NULL,Water,NULL,NULL,Bareland
2046,Forest,NULL,Water,NULL,Water,NULL,NULL,Water
2047,Forest,NULL,Water,NULL,Water,NULL,NULL,Forest
2048,Forest,NULL,Water,Non_Water,Water,NULL,NULL,NULL
2049,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
2050,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Wetland
2051,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Water
2052,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Forest
2053,Forest,NULL,Water,Water,Water,NULL,NULL,NULL
2054,Forest,NULL,Water,Water,Water,NULL,NULL,Grassland
2055,Forest,NULL,Water,Water,Water,NULL,NULL,Cropland
2056,Forest,NULL,Water,Water,Water,NULL,NULL,Wetland
2057,Forest,NULL,Water,Water,Water,NULL,NULL,Water
2058,Forest,NULL,Water,Water,Water,NULL,NULL,Forest
2059,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2060,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2061,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2062,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2063,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
2064,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2065,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
