Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23MRP_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MRP_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MRP_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MRP_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MRP_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MRP_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MRP_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23MRP_M_R
3127,NULL,Water,Wetland,Non_Water,Wetland,Grassland,Water,Forest
3128,NULL,Water,Wetland,Non_Water,Wetland,Wetland,Shrubland,Forest
3129,NULL,Water,Wetland,Non_Water,Wetland,Bareland,Shrubland,Grassland
3130,NULL,Water,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
3131,NULL,Water,Wetland,Water,Wetland,Shrubland,Shrubland,Grassland
3132,NULL,Water,Wetland,Water,Wetland,Shrubland,Shrubland,Forest
3133,NULL,Water,Wetland,Water,Wetland,Shrubland,Grassland,Grassland
3134,NULL,Water,Wetland,Water,Wetland,Shrubland,Built-up,Grassland
3135,NULL,Water,Wetland,Water,Wetland,Shrubland,Water,Grassland
3136,NULL,Water,Wetland,Water,Wetland,Shrubland,Water,Water
3137,NULL,Water,Wetland,Water,Wetland,Shrubland,Water,Forest
3138,NULL,Water,Wetland,Water,Wetland,Grassland,Grassland,Grassland
3139,NULL,Water,Wetland,Water,Wetland,Grassland,Water,Grassland
3140,NULL,Water,Wetland,Water,Wetland,Grassland,Water,Water
3141,NULL,Water,Wetland,Water,Wetland,Wetland,Water,Grassland
3142,NULL,Water,Wetland,Water,Wetland,Wetland,Water,Water
3143,NULL,Water,Wetland,Water,Wetland,Bareland,Shrubland,Bareland
3144,NULL,Water,Wetland,Water,Wetland,Bareland,Water,Water
3145,NULL,Water,Wetland,Water,Wetland,Water,Built-up,Water
3146,NULL,Water,Wetland,Water,Wetland,Water,Water,Water
3147,NULL,Water,Built-up,NULL,Non_Wetland,Bareland,Water,Grassland
3148,NULL,Water,Built-up,NULL,Non_Wetland,Bareland,Water,Bareland
3149,NULL,Water,Built-up,Water,Non_Wetland,Water,Water,Water
3150,NULL,Water,Water,NULL,Water,Shrubland,Shrubland,Forest
3151,NULL,Water,Water,NULL,Water,Shrubland,Water,Forest
3152,NULL,Water,Water,Water,Water,Shrubland,Shrubland,Forest
3153,NULL,Water,Water,Water,Water,Shrubland,Water,Grassland
3154,NULL,Water,Water,Water,Water,Shrubland,Water,Forest
3155,NULL,Water,Water,Water,Water,Bareland,Water,Water
3156,NULL,Water,Water,Water,Water,Water,Shrubland,Forest
3157,NULL,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
3158,NULL,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
3159,NULL,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Water
3160,NULL,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
3161,NULL,Water,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
3162,NULL,Water,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
3163,NULL,Water,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
3164,NULL,Water,Forest,NULL,Non_Wetland,Shrubland,Water,Grassland
3165,NULL,Water,Forest,NULL,Non_Wetland,Shrubland,Water,Forest
3166,NULL,Water,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
3167,NULL,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
3168,NULL,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
3169,NULL,Water,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
3170,NULL,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
3171,NULL,Water,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
3172,NULL,Water,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
3173,NULL,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
3174,NULL,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
3175,NULL,Water,Forest,NULL,Non_Wetland,Wetland,Water,Water
3176,NULL,Water,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
3177,NULL,Water,Forest,NULL,Non_Wetland,Bareland,Shrubland,Bareland
3178,NULL,Water,Forest,NULL,Non_Wetland,Bareland,Shrubland,Water
3179,NULL,Water,Forest,NULL,Non_Wetland,Water,Shrubland,Grassland
3180,NULL,Water,Forest,NULL,Non_Wetland,Water,Water,Water
3181,NULL,Water,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
3182,NULL,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
3183,NULL,Water,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
3184,NULL,Water,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
3185,NULL,Water,Forest,Non_Water,Non_Wetland,Shrubland,Water,Forest
3186,NULL,Water,Forest,Non_Water,Non_Wetland,Grassland,Water,Water
3187,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
3188,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
3189,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
3190,NULL,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
3191,NULL,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
3192,NULL,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Water
3193,NULL,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
3194,NULL,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
3195,NULL,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
3196,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
3197,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
3198,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
3199,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
3200,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
3201,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
3202,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
3203,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
3204,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
3205,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,Bareland,NULL
3206,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,Bareland,Forest
3207,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,Built-up,NULL
3208,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
3209,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
3210,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
3211,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
3212,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
3213,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Bareland
3214,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
3215,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
3216,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
3217,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
3218,NULL,Forest,NULL,NULL,Non_Wetland,Wetland,Shrubland,Grassland
3219,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,NULL
3220,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Shrubland,NULL
3221,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
3222,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Shrubland,Forest
3223,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
3224,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
3225,NULL,Forest,NULL,NULL,Non_Wetland,Built-up,Shrubland,NULL
3226,NULL,Forest,NULL,NULL,Non_Wetland,Water,Shrubland,Grassland
3227,NULL,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
3228,NULL,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
3229,NULL,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
3230,NULL,Forest,NULL,Water,Non_Wetland,Shrubland,Shrubland,Grassland
3231,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
3232,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
3233,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
3234,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
3235,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
3236,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
3237,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
3238,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
3239,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Water
3240,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
3241,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
3242,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
3243,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Built-up
3244,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
3245,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
3246,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
3247,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
3248,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
3249,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
3250,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
3251,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
3252,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
3253,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
3254,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
3255,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,NULL
3256,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
3257,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Forest
3258,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,NULL
3259,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Forest
3260,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
3261,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
3262,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
3263,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
3264,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
3265,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
3266,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
3267,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
3268,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
3269,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
3270,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3271,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
3272,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
3273,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
3274,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
3275,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
3276,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
3277,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
3278,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
3279,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
3280,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
3281,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3282,NULL,Forest,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,NULL
3283,NULL,Forest,Shrubland,NULL,Non_Wetland,Water,Shrubland,NULL
3284,NULL,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
3285,NULL,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
3286,NULL,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
3287,NULL,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
3288,NULL,Forest,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Forest
3289,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
3290,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
3291,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,Shrubland,NULL
3292,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,Shrubland,Grassland
3293,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,Shrubland,Forest
3294,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
3295,NULL,Forest,Grassland,NULL,Non_Wetland,Shrubland,NULL,NULL
3296,NULL,Forest,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
3297,NULL,Forest,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
3298,NULL,Forest,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
3299,NULL,Forest,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
3300,NULL,Forest,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
3301,NULL,Forest,Grassland,NULL,Non_Wetland,Shrubland,Grassland,NULL
3302,NULL,Forest,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
3303,NULL,Forest,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
3304,NULL,Forest,Grassland,NULL,Non_Wetland,Shrubland,Forest,Forest
3305,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
3306,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Shrubland,NULL
3307,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
3308,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
3309,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
3310,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3311,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
3312,NULL,Forest,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
3313,NULL,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,NULL
3314,NULL,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3315,NULL,Forest,Grassland,NULL,Non_Wetland,Forest,Shrubland,Grassland
3316,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
3317,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
3318,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
3319,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
3320,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
3321,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
3322,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
3323,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
3324,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
3325,NULL,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
3326,NULL,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
3327,NULL,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
3328,NULL,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
3329,NULL,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
3330,NULL,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
3331,NULL,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
3332,NULL,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
3333,NULL,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
3334,NULL,Forest,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Forest
3335,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
3336,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
3337,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
3338,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
3339,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
3340,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
3341,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
3342,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3343,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
3344,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
3345,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
3346,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
3347,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
3348,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,Shrubland,NULL
3349,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
3350,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
3351,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Forest
3352,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,NULL
3353,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3354,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
3355,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
3356,NULL,Forest,Cropland,NULL,Non_Wetland,Built-up,NULL,Grassland
3357,NULL,Forest,Cropland,NULL,Non_Wetland,Built-up,Shrubland,Forest
3358,NULL,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
3359,NULL,Forest,Wetland,NULL,Wetland,NULL,Shrubland,Grassland
3360,NULL,Forest,Wetland,NULL,Wetland,Shrubland,Shrubland,NULL
3361,NULL,Forest,Wetland,NULL,Wetland,Shrubland,Shrubland,Grassland
3362,NULL,Forest,Wetland,NULL,Wetland,Shrubland,Shrubland,Forest
3363,NULL,Forest,Wetland,NULL,Wetland,Shrubland,Wetland,Forest
3364,NULL,Forest,Wetland,Water,Wetland,Shrubland,Shrubland,NULL
3365,NULL,Forest,Wetland,Water,Wetland,Shrubland,Grassland,Forest
3366,NULL,Forest,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
3367,NULL,Forest,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
3368,NULL,Forest,Bareland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
3369,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,Shrubland,NULL
3370,NULL,Forest,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,NULL
3371,NULL,Forest,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
3372,NULL,Forest,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
3373,NULL,Forest,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Forest
3374,NULL,Forest,Built-up,NULL,Non_Wetland,Grassland,Shrubland,NULL
3375,NULL,Forest,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Grassland
3376,NULL,Forest,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Cropland
3377,NULL,Forest,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Built-up
3378,NULL,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,NULL
3379,NULL,Forest,Built-up,NULL,Non_Wetland,Bareland,Shrubland,NULL
3380,NULL,Forest,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Grassland
3381,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
3382,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
3383,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3384,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
3385,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
3386,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
3387,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
3388,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
3389,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
3390,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
3391,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
3392,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
3393,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
3394,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
3395,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
3396,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
3397,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
3398,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
3399,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
3400,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
3401,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
3402,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Bareland,NULL
3403,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Bareland,Grassland
3404,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Bareland,Forest
3405,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Built-up,NULL
3406,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Built-up,Forest
3407,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
3408,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
3409,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
3410,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
3411,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
3412,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
3413,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
3414,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
3415,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Built-up
3416,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
3417,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
3418,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
3419,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
3420,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
3421,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Shrubland,NULL
3422,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
3423,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,NULL,NULL
3424,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Shrubland,NULL
3425,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
3426,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
3427,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
3428,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
3429,NULL,Forest,Forest,NULL,Non_Wetland,Built-up,Shrubland,Forest
3430,NULL,Forest,Forest,NULL,Non_Wetland,Water,Shrubland,Forest
3431,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,NULL
3432,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
3433,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
3434,NULL,Forest,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
3435,NULL,Forest,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
3436,NULL,Forest,Forest,Water,Non_Wetland,Shrubland,Shrubland,Forest
3437,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
3438,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
3439,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
3440,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
3441,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
3442,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
3443,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
3444,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
3445,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
3446,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
3447,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
3448,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
3449,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
3450,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
3451,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
3452,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
3453,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
