Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22LCK_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LCK_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LCK_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LCK_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LCK_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LCK_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22LCK_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22LCK_M_R
1882,NULL,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
1883,NULL,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1884,NULL,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
1885,NULL,Cropland,Cropland,Non_Water,Non_Wetland,Cropland,NULL,Cropland
1886,NULL,Cropland,Cropland,Non_Water,Non_Wetland,Cropland,Grassland,Grassland
1887,NULL,Cropland,Cropland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
1888,NULL,Cropland,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
1889,NULL,Cropland,Cropland,Water,Non_Wetland,NULL,Grassland,Grassland
1890,NULL,Cropland,Cropland,Water,Non_Wetland,NULL,Grassland,Bareland
1891,NULL,Cropland,Cropland,Water,Non_Wetland,NULL,Water,Grassland
1892,NULL,Cropland,Cropland,Water,Non_Wetland,Shrubland,Shrubland,Grassland
1893,NULL,Cropland,Cropland,Water,Non_Wetland,Shrubland,Shrubland,Water
1894,NULL,Cropland,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
1895,NULL,Cropland,Cropland,Water,Non_Wetland,Grassland,Grassland,Water
1896,NULL,Cropland,Cropland,Water,Non_Wetland,Bareland,Grassland,Bareland
1897,NULL,Cropland,Cropland,Water,Non_Wetland,Water,Grassland,Grassland
1898,NULL,Cropland,Cropland,Water,Non_Wetland,Water,Water,Grassland
1899,NULL,Cropland,Wetland,NULL,Wetland,NULL,Grassland,Grassland
1900,NULL,Cropland,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
1901,NULL,Cropland,Wetland,NULL,Wetland,Grassland,Grassland,Water
1902,NULL,Cropland,Wetland,Non_Water,Wetland,NULL,Grassland,Water
1903,NULL,Cropland,Wetland,Non_Water,Wetland,NULL,Water,Water
1904,NULL,Cropland,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Forest
1905,NULL,Cropland,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
1906,NULL,Cropland,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
1907,NULL,Cropland,Wetland,Water,Wetland,NULL,NULL,Water
1908,NULL,Cropland,Wetland,Water,Wetland,NULL,Grassland,Water
1909,NULL,Cropland,Wetland,Water,Wetland,Shrubland,Shrubland,Wetland
1910,NULL,Cropland,Wetland,Water,Wetland,Shrubland,Grassland,Grassland
1911,NULL,Cropland,Wetland,Water,Wetland,Grassland,Shrubland,Water
1912,NULL,Cropland,Wetland,Water,Wetland,Grassland,Grassland,Grassland
1913,NULL,Cropland,Wetland,Water,Wetland,Grassland,Grassland,Wetland
1914,NULL,Cropland,Wetland,Water,Wetland,Grassland,Grassland,Water
1915,NULL,Cropland,Wetland,Water,Wetland,Water,NULL,Water
1916,NULL,Cropland,Wetland,Water,Wetland,Water,Grassland,Grassland
1917,NULL,Cropland,Wetland,Water,Wetland,Water,Grassland,Water
1918,NULL,Cropland,Wetland,Water,Wetland,Water,Water,Wetland
1919,NULL,Cropland,Wetland,Water,Wetland,Water,Water,Water
1920,NULL,Cropland,Wetland,Water,Wetland,Forest,Shrubland,Wetland
1921,NULL,Cropland,Bareland,NULL,Non_Wetland,NULL,Grassland,Grassland
1922,NULL,Cropland,Bareland,NULL,Non_Wetland,NULL,Grassland,Cropland
1923,NULL,Cropland,Bareland,NULL,Non_Wetland,NULL,Grassland,Bareland
1924,NULL,Cropland,Bareland,NULL,Non_Wetland,NULL,Bareland,Grassland
1925,NULL,Cropland,Bareland,NULL,Non_Wetland,NULL,Water,Grassland
1926,NULL,Cropland,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1927,NULL,Cropland,Bareland,NULL,Non_Wetland,Grassland,Grassland,Water
1928,NULL,Cropland,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1929,NULL,Cropland,Bareland,NULL,Non_Wetland,Bareland,Grassland,Bareland
1930,NULL,Cropland,Bareland,NULL,Non_Wetland,Bareland,Bareland,Bareland
1931,NULL,Cropland,Bareland,Water,Non_Wetland,Grassland,Grassland,Grassland
1932,NULL,Cropland,Bareland,Water,Non_Wetland,Water,Water,Wetland
1933,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
1934,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1935,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
1936,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1937,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1938,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1939,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,Shrubland,NULL
1940,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,Shrubland,Grassland
1941,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,Shrubland,Bareland
1942,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,Shrubland,Built-up
1943,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,Shrubland,Forest
1944,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,Grassland,NULL
1945,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
1946,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,Grassland,Bareland
1947,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,Grassland,Built-up
1948,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,Bareland,Grassland
1949,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,Bareland,Cropland
1950,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,Bareland,Bareland
1951,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,Bareland,Built-up
1952,NULL,Cropland,Built-up,NULL,Non_Wetland,Shrubland,NULL,Grassland
1953,NULL,Cropland,Built-up,NULL,Non_Wetland,Shrubland,NULL,Forest
1954,NULL,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
1955,NULL,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Forest
1956,NULL,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Grassland,NULL
1957,NULL,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Bareland,NULL
1958,NULL,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Grassland
1959,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,NULL
1960,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
1961,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Cropland
1962,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Built-up
1963,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1964,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Built-up
1965,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,NULL
1966,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
1967,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Cropland
1968,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Bareland
1969,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
1970,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
1971,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Bareland,NULL
1972,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
1973,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Bareland,Bareland
1974,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
1975,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
1976,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Built-up,Cropland
1977,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Built-up,Bareland
1978,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Water,Grassland
1979,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Water,Forest
1980,NULL,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Grassland
1981,NULL,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Cropland
1982,NULL,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Built-up
1983,NULL,Cropland,Built-up,NULL,Non_Wetland,Cropland,Grassland,Grassland
1984,NULL,Cropland,Built-up,NULL,Non_Wetland,Cropland,Grassland,Cropland
1985,NULL,Cropland,Built-up,NULL,Non_Wetland,Cropland,Bareland,Bareland
1986,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,NULL
1987,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
1988,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Cropland
1989,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
1990,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
1991,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Grassland
1992,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Forest
1993,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,NULL
1994,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
1995,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
1996,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
1997,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,NULL
1998,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
1999,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
2000,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
2001,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
2002,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Bareland
2003,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
2004,NULL,Cropland,Built-up,NULL,Non_Wetland,Built-up,Shrubland,Grassland
2005,NULL,Cropland,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
2006,NULL,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
2007,NULL,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Cropland
2008,NULL,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
2009,NULL,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
2010,NULL,Cropland,Water,NULL,Water,NULL,NULL,Grassland
2011,NULL,Cropland,Water,NULL,Water,NULL,NULL,Bareland
2012,NULL,Cropland,Water,NULL,Water,NULL,Grassland,Grassland
2013,NULL,Cropland,Water,NULL,Water,NULL,Grassland,Bareland
2014,NULL,Cropland,Water,NULL,Water,NULL,Grassland,Water
2015,NULL,Cropland,Water,NULL,Water,NULL,Water,Water
2016,NULL,Cropland,Water,NULL,Water,Shrubland,Grassland,Grassland
2017,NULL,Cropland,Water,NULL,Water,Shrubland,Grassland,Forest
2018,NULL,Cropland,Water,NULL,Water,Grassland,NULL,Grassland
2019,NULL,Cropland,Water,NULL,Water,Grassland,Shrubland,Grassland
2020,NULL,Cropland,Water,NULL,Water,Grassland,Grassland,Grassland
2021,NULL,Cropland,Water,NULL,Water,Grassland,Grassland,Cropland
2022,NULL,Cropland,Water,NULL,Water,Grassland,Grassland,Bareland
2023,NULL,Cropland,Water,NULL,Water,Grassland,Wetland,Grassland
2024,NULL,Cropland,Water,NULL,Water,Grassland,Water,Grassland
2025,NULL,Cropland,Water,NULL,Water,Cropland,NULL,Bareland
2026,NULL,Cropland,Water,NULL,Water,Bareland,Shrubland,Wetland
2027,NULL,Cropland,Water,NULL,Water,Bareland,Grassland,Grassland
2028,NULL,Cropland,Water,NULL,Water,Bareland,Grassland,Bareland
2029,NULL,Cropland,Water,NULL,Water,Bareland,Bareland,Bareland
2030,NULL,Cropland,Water,NULL,Water,Water,NULL,Bareland
2031,NULL,Cropland,Water,NULL,Water,Water,Grassland,Grassland
2032,NULL,Cropland,Water,NULL,Water,Water,Wetland,Grassland
2033,NULL,Cropland,Water,Non_Water,Water,NULL,Water,Grassland
2034,NULL,Cropland,Water,Non_Water,Water,Shrubland,Grassland,Grassland
2035,NULL,Cropland,Water,Non_Water,Water,Grassland,Grassland,Water
2036,NULL,Cropland,Water,Water,Water,NULL,NULL,Grassland
2037,NULL,Cropland,Water,Water,Water,NULL,NULL,Water
2038,NULL,Cropland,Water,Water,Water,NULL,Grassland,Grassland
2039,NULL,Cropland,Water,Water,Water,NULL,Grassland,Bareland
2040,NULL,Cropland,Water,Water,Water,Grassland,Grassland,Grassland
2041,NULL,Cropland,Water,Water,Water,Grassland,Grassland,Water
2042,NULL,Cropland,Water,Water,Water,Grassland,Water,Grassland
2043,NULL,Cropland,Water,Water,Water,Bareland,Grassland,Grassland
2044,NULL,Cropland,Water,Water,Water,Bareland,Grassland,Water
2045,NULL,Cropland,Water,Water,Water,Bareland,Water,Water
2046,NULL,Cropland,Water,Water,Water,Water,Shrubland,Grassland
2047,NULL,Cropland,Water,Water,Water,Water,Grassland,Grassland
2048,NULL,Cropland,Water,Water,Water,Water,Grassland,Wetland
2049,NULL,Cropland,Water,Water,Water,Water,Grassland,Water
2050,NULL,Cropland,Water,Water,Water,Water,Wetland,Wetland
2051,NULL,Cropland,Water,Water,Water,Water,Water,Grassland
2052,NULL,Cropland,Water,Water,Water,Water,Water,Wetland
2053,NULL,Cropland,Water,Water,Water,Water,Water,Water
2054,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2055,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2056,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2057,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2058,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
2059,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
2060,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Cropland
2061,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
2062,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
2063,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
2064,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Cropland
2065,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Bareland
2066,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
2067,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
2068,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,NULL
2069,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Forest
2070,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
2071,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
2072,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
2073,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
2074,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
2075,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
2076,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
2077,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
2078,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
2079,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Wetland,NULL
2080,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Wetland,Grassland
2081,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
2082,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
2083,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
2084,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
2085,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
2086,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
2087,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
2088,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
2089,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2090,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Cropland
2091,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Wetland
2092,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
2093,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
2094,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2095,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
2096,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2097,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
2098,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
2099,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
2100,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
2101,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
2102,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
2103,NULL,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,NULL
2104,NULL,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
2105,NULL,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
2106,NULL,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
2107,NULL,Cropland,Forest,NULL,Non_Wetland,Cropland,Shrubland,NULL
2108,NULL,Cropland,Forest,NULL,Non_Wetland,Cropland,Shrubland,Grassland
2109,NULL,Cropland,Forest,NULL,Non_Wetland,Cropland,Shrubland,Cropland
2110,NULL,Cropland,Forest,NULL,Non_Wetland,Cropland,Shrubland,Forest
2111,NULL,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,NULL
2112,NULL,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
2113,NULL,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Cropland
2114,NULL,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
2115,NULL,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,Grassland
2116,NULL,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,Cropland
2117,NULL,Cropland,Forest,NULL,Non_Wetland,Wetland,Shrubland,NULL
2118,NULL,Cropland,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
2119,NULL,Cropland,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
2120,NULL,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
2121,NULL,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
2122,NULL,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
2123,NULL,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
2124,NULL,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
2125,NULL,Cropland,Forest,NULL,Non_Wetland,Wetland,Water,Grassland
2126,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,NULL
2127,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
2128,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Bareland
2129,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
2130,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Shrubland,NULL
2131,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
2132,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
2133,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
2134,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
2135,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Bareland
2136,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Water
2137,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
2138,NULL,Cropland,Forest,NULL,Non_Wetland,Built-up,Shrubland,Grassland
2139,NULL,Cropland,Forest,NULL,Non_Wetland,Water,Shrubland,Grassland
2140,NULL,Cropland,Forest,NULL,Non_Wetland,Water,Shrubland,Water
2141,NULL,Cropland,Forest,NULL,Non_Wetland,Water,Shrubland,Forest
2142,NULL,Cropland,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
2143,NULL,Cropland,Forest,NULL,Non_Wetland,Water,Wetland,Wetland
2144,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Forest
2145,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
2146,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
2147,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
2148,NULL,Cropland,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
2149,NULL,Cropland,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
2150,NULL,Cropland,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
2151,NULL,Cropland,Forest,Water,Non_Wetland,Shrubland,Shrubland,Grassland
2152,NULL,Cropland,Forest,Water,Non_Wetland,Bareland,Shrubland,Water
2153,NULL,Cropland,Forest,Water,Non_Wetland,Bareland,Water,Water
2154,NULL,Cropland,Forest,Water,Non_Wetland,Water,Shrubland,Grassland
2155,NULL,Cropland,Forest,Water,Non_Wetland,Water,Shrubland,Wetland
2156,NULL,Cropland,Forest,Water,Non_Wetland,Forest,Shrubland,Grassland
2157,NULL,Wetland,NULL,NULL,Non_Wetland,Bareland,Wetland,Wetland
2158,NULL,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Wetland
2159,NULL,Wetland,Wetland,NULL,Wetland,Shrubland,Water,Wetland
2160,NULL,Wetland,Wetland,NULL,Wetland,Bareland,Wetland,Wetland
2161,NULL,Wetland,Wetland,NULL,Wetland,Water,Water,Wetland
2162,NULL,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
2163,NULL,Wetland,Wetland,Non_Water,Wetland,Bareland,Wetland,Wetland
2164,NULL,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
2165,NULL,Wetland,Wetland,Non_Water,Wetland,Water,Water,Wetland
2166,NULL,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Wetland
2167,NULL,Wetland,Wetland,Water,Wetland,Wetland,Water,Wetland
2168,NULL,Wetland,Wetland,Water,Wetland,Bareland,Wetland,Wetland
2169,NULL,Wetland,Wetland,Water,Wetland,Bareland,Water,Wetland
2170,NULL,Wetland,Wetland,Water,Wetland,Water,Wetland,Wetland
2171,NULL,Wetland,Wetland,Water,Wetland,Water,Water,Wetland
2172,NULL,Wetland,Water,NULL,Water,Water,Water,Wetland
2173,NULL,Wetland,Water,Water,Water,Wetland,Wetland,Wetland
2174,NULL,Wetland,Water,Water,Water,Bareland,Wetland,Wetland
2175,NULL,Wetland,Water,Water,Water,Water,Water,Wetland
2176,NULL,Wetland,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
2177,NULL,Wetland,Forest,NULL,Non_Wetland,Bareland,Wetland,Wetland
2178,NULL,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
2179,NULL,Wetland,Forest,Water,Non_Wetland,Shrubland,Water,Wetland
2180,NULL,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2181,NULL,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2182,NULL,Bareland,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
2183,NULL,Bareland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2184,NULL,Bareland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
2185,NULL,Bareland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
2186,NULL,Bareland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
2187,NULL,Bareland,Water,NULL,Water,Bareland,Bareland,Grassland
2188,NULL,Bareland,Water,NULL,Water,Bareland,Bareland,Bareland
2189,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2190,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2191,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2192,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2193,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
2194,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
2195,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Shrubland,Built-up
2196,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
2197,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
2198,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
2199,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Grassland,Bareland
2200,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Grassland,Built-up
2201,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
2202,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Bareland,Grassland
2203,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Bareland,Bareland
2204,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Bareland,Forest
2205,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Built-up,Bareland
2206,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Built-up,Built-up
2207,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Built-up,Forest
2208,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
2209,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Forest,Forest
2210,NULL,Built-up,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
2211,NULL,Built-up,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
2212,NULL,Built-up,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
