Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22NFG_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22NFG_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22NFG_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22NFG_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22NFG_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22NFG_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22NFG_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22NFG_M_R
333,NULL,Cropland,Shrubland,Water,Non_Wetland,Wetland,Wetland,Wetland
334,NULL,Cropland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Wetland
335,NULL,Cropland,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
336,NULL,Cropland,Wetland,NULL,Wetland,NULL,Wetland,Wetland
337,NULL,Cropland,Wetland,NULL,Wetland,Grassland,Water,Wetland
338,NULL,Cropland,Wetland,NULL,Wetland,Cropland,Wetland,Grassland
339,NULL,Cropland,Wetland,NULL,Wetland,Cropland,Wetland,Wetland
340,NULL,Cropland,Wetland,NULL,Wetland,Cropland,Water,Wetland
341,NULL,Cropland,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
342,NULL,Cropland,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
343,NULL,Cropland,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
344,NULL,Cropland,Wetland,NULL,Wetland,Wetland,Wetland,Water
345,NULL,Cropland,Wetland,NULL,Wetland,Wetland,Wetland,Forest
346,NULL,Cropland,Wetland,NULL,Wetland,Wetland,Water,Wetland
347,NULL,Cropland,Wetland,NULL,Wetland,Bareland,Wetland,Wetland
348,NULL,Cropland,Wetland,NULL,Wetland,Bareland,Water,Wetland
349,NULL,Cropland,Wetland,NULL,Wetland,Water,Wetland,Wetland
350,NULL,Cropland,Wetland,Non_Water,Wetland,Wetland,Grassland,Wetland
351,NULL,Cropland,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
352,NULL,Cropland,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
353,NULL,Cropland,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
354,NULL,Cropland,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
355,NULL,Cropland,Wetland,Non_Water,Wetland,Water,Grassland,Wetland
356,NULL,Cropland,Wetland,Non_Water,Wetland,Water,Water,Wetland
357,NULL,Cropland,Wetland,Water,Wetland,Wetland,Water,Wetland
358,NULL,Cropland,Water,Non_Water,Water,Wetland,Water,Grassland
359,NULL,Cropland,Water,Non_Water,Water,Wetland,Water,Wetland
360,NULL,Cropland,Water,Non_Water,Water,Wetland,Water,Water
361,NULL,Cropland,Water,Water,Water,Wetland,Water,Water
362,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Wetland,Wetland
363,NULL,Cropland,Forest,NULL,Non_Wetland,Cropland,Wetland,Grassland
364,NULL,Cropland,Forest,NULL,Non_Wetland,Cropland,Wetland,Cropland
365,NULL,Cropland,Forest,NULL,Non_Wetland,Cropland,Wetland,Wetland
366,NULL,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
367,NULL,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
368,NULL,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
369,NULL,Cropland,Forest,NULL,Non_Wetland,Wetland,Water,Wetland
370,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
371,NULL,Cropland,Forest,Non_Water,Non_Wetland,Wetland,Water,Wetland
372,NULL,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
373,NULL,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
374,NULL,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
375,NULL,Wetland,NULL,NULL,Non_Wetland,Wetland,Water,Wetland
376,NULL,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
377,NULL,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Water,Wetland
378,NULL,Wetland,NULL,Water,Non_Wetland,Wetland,Wetland,Grassland
379,NULL,Wetland,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
380,NULL,Wetland,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Grassland
381,NULL,Wetland,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Cropland
382,NULL,Wetland,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Wetland
383,NULL,Wetland,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Forest
384,NULL,Wetland,Shrubland,NULL,Non_Wetland,Cropland,Water,Grassland
385,NULL,Wetland,Shrubland,NULL,Non_Wetland,Cropland,Water,Wetland
386,NULL,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
387,NULL,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Cropland
388,NULL,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
389,NULL,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
390,NULL,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Water,Wetland
391,NULL,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
392,NULL,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Wetland
393,NULL,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
394,NULL,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
395,NULL,Wetland,Shrubland,Non_Water,Non_Wetland,Cropland,Wetland,Wetland
396,NULL,Wetland,Shrubland,Non_Water,Non_Wetland,Cropland,Water,Wetland
397,NULL,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
398,NULL,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
399,NULL,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
400,NULL,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
401,NULL,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Cropland
402,NULL,Wetland,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
403,NULL,Wetland,Shrubland,Water,Non_Wetland,Wetland,Wetland,Wetland
404,NULL,Wetland,Shrubland,Water,Non_Wetland,Wetland,Water,Wetland
405,NULL,Wetland,Grassland,NULL,Non_Wetland,Cropland,Wetland,Grassland
406,NULL,Wetland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
407,NULL,Wetland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Wetland
408,NULL,Wetland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
409,NULL,Wetland,Grassland,NULL,Non_Wetland,Wetland,Water,Wetland
410,NULL,Wetland,Grassland,Non_Water,Non_Wetland,Cropland,Wetland,Wetland
411,NULL,Wetland,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
412,NULL,Wetland,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
413,NULL,Wetland,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
414,NULL,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Wetland
415,NULL,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Forest
416,NULL,Wetland,Wetland,NULL,Wetland,Cropland,Wetland,Grassland
417,NULL,Wetland,Wetland,NULL,Wetland,Cropland,Wetland,Wetland
418,NULL,Wetland,Wetland,NULL,Wetland,Cropland,Wetland,Forest
419,NULL,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
420,NULL,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
421,NULL,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Water
422,NULL,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Forest
423,NULL,Wetland,Wetland,NULL,Wetland,Wetland,Water,Wetland
424,NULL,Wetland,Wetland,NULL,Wetland,Bareland,Wetland,Wetland
425,NULL,Wetland,Wetland,NULL,Wetland,Water,Water,Wetland
426,NULL,Wetland,Wetland,Non_Water,Wetland,Cropland,Wetland,Grassland
427,NULL,Wetland,Wetland,Non_Water,Wetland,Cropland,Wetland,Wetland
428,NULL,Wetland,Wetland,Non_Water,Wetland,Cropland,Water,Wetland
429,NULL,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
430,NULL,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
431,NULL,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
432,NULL,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
433,NULL,Wetland,Wetland,Non_Water,Wetland,Water,Water,Wetland
434,NULL,Wetland,Wetland,Water,Wetland,Cropland,Wetland,Wetland
435,NULL,Wetland,Wetland,Water,Wetland,Cropland,Water,Wetland
436,NULL,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Grassland
437,NULL,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Wetland
438,NULL,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Water
439,NULL,Wetland,Wetland,Water,Wetland,Wetland,Water,Grassland
440,NULL,Wetland,Wetland,Water,Wetland,Wetland,Water,Wetland
441,NULL,Wetland,Wetland,Water,Wetland,Wetland,Water,Water
442,NULL,Wetland,Wetland,Water,Wetland,Water,Wetland,Wetland
443,NULL,Wetland,Wetland,Water,Wetland,Water,Water,Grassland
444,NULL,Wetland,Water,NULL,Water,Wetland,Wetland,Cropland
445,NULL,Wetland,Water,NULL,Water,Wetland,Wetland,Wetland
446,NULL,Wetland,Water,NULL,Water,Water,Water,Wetland
447,NULL,Wetland,Water,Non_Water,Water,Wetland,Wetland,Wetland
448,NULL,Wetland,Water,Non_Water,Water,Wetland,Water,Wetland
449,NULL,Wetland,Water,Water,Water,Wetland,Wetland,Grassland
450,NULL,Wetland,Water,Water,Water,Wetland,Wetland,Cropland
451,NULL,Wetland,Water,Water,Water,Wetland,Wetland,Wetland
452,NULL,Wetland,Water,Water,Water,Wetland,Water,Cropland
453,NULL,Wetland,Water,Water,Water,Wetland,Water,Wetland
454,NULL,Wetland,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
455,NULL,Wetland,Forest,NULL,Non_Wetland,NULL,Wetland,Wetland
456,NULL,Wetland,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
457,NULL,Wetland,Forest,NULL,Non_Wetland,Grassland,Wetland,Wetland
458,NULL,Wetland,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
459,NULL,Wetland,Forest,NULL,Non_Wetland,Cropland,Wetland,Grassland
460,NULL,Wetland,Forest,NULL,Non_Wetland,Cropland,Wetland,Cropland
461,NULL,Wetland,Forest,NULL,Non_Wetland,Cropland,Wetland,Wetland
462,NULL,Wetland,Forest,NULL,Non_Wetland,Cropland,Wetland,Forest
463,NULL,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
464,NULL,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Cropland
465,NULL,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
466,NULL,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
467,NULL,Wetland,Forest,NULL,Non_Wetland,Wetland,Water,Grassland
468,NULL,Wetland,Forest,NULL,Non_Wetland,Wetland,Water,Cropland
469,NULL,Wetland,Forest,NULL,Non_Wetland,Wetland,Water,Wetland
470,NULL,Wetland,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
471,NULL,Wetland,Forest,NULL,Non_Wetland,Bareland,Water,Wetland
472,NULL,Wetland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
473,NULL,Wetland,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
474,NULL,Wetland,Forest,Non_Water,Non_Wetland,Cropland,Wetland,Grassland
475,NULL,Wetland,Forest,Non_Water,Non_Wetland,Cropland,Wetland,Wetland
476,NULL,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
477,NULL,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
478,NULL,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
479,NULL,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
480,NULL,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
481,NULL,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Water,Wetland
482,NULL,Wetland,Forest,Non_Water,Non_Wetland,Bareland,Water,Wetland
483,NULL,Wetland,Forest,Water,Non_Wetland,Cropland,Wetland,Wetland
484,NULL,Wetland,Forest,Water,Non_Wetland,Wetland,Wetland,Grassland
485,NULL,Wetland,Forest,Water,Non_Wetland,Wetland,Wetland,Cropland
486,NULL,Wetland,Forest,Water,Non_Wetland,Wetland,Wetland,Wetland
487,NULL,Wetland,Forest,Water,Non_Wetland,Wetland,Water,Grassland
488,NULL,Bareland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
489,NULL,Bareland,Wetland,Water,Wetland,Wetland,Water,Water
490,NULL,Bareland,Wetland,Water,Wetland,Water,Water,Wetland
491,NULL,Bareland,Wetland,Water,Wetland,Water,Water,Water
492,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
493,NULL,Built-up,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
494,NULL,Built-up,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
495,NULL,Built-up,NULL,NULL,Non_Wetland,Wetland,Water,Bareland
496,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
497,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
498,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Built-up
499,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
500,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
501,NULL,Built-up,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Grassland
502,NULL,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
503,NULL,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
504,NULL,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Built-up
505,NULL,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
506,NULL,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Forest
507,NULL,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Built-up,Built-up
508,NULL,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Built-up,Forest
509,NULL,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Water,Built-up
510,NULL,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
511,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
512,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Built-up
513,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
514,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
515,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
516,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Built-up
517,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Forest
518,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
519,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Wetland,Grassland
520,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Wetland,Forest
521,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Forest
522,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
523,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
524,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
525,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
526,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Wetland,Bareland,Grassland
527,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
528,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
529,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Built-up,Wetland,Grassland
530,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Built-up,Wetland,Built-up
531,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Built-up,Bareland,Forest
532,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
533,NULL,Built-up,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
534,NULL,Built-up,Grassland,NULL,Non_Wetland,Wetland,Wetland,Built-up
535,NULL,Built-up,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
536,NULL,Built-up,Grassland,NULL,Non_Wetland,Wetland,Water,Forest
537,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
538,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
539,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
540,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
541,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
542,NULL,Built-up,Wetland,NULL,Wetland,NULL,Wetland,Wetland
543,NULL,Built-up,Wetland,NULL,Wetland,NULL,Wetland,Forest
544,NULL,Built-up,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
545,NULL,Built-up,Wetland,NULL,Wetland,Grassland,Wetland,Forest
546,NULL,Built-up,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
547,NULL,Built-up,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
548,NULL,Built-up,Wetland,NULL,Wetland,Wetland,Wetland,Forest
549,NULL,Built-up,Wetland,NULL,Wetland,Wetland,Bareland,Forest
550,NULL,Built-up,Wetland,NULL,Wetland,Wetland,Water,Wetland
551,NULL,Built-up,Wetland,NULL,Wetland,Wetland,Water,Built-up
552,NULL,Built-up,Wetland,NULL,Wetland,Wetland,Water,Water
553,NULL,Built-up,Wetland,NULL,Wetland,Wetland,Water,Forest
554,NULL,Built-up,Wetland,NULL,Wetland,Bareland,Wetland,Forest
555,NULL,Built-up,Wetland,NULL,Wetland,Built-up,Wetland,Grassland
556,NULL,Built-up,Wetland,NULL,Wetland,Built-up,Wetland,Built-up
557,NULL,Built-up,Wetland,NULL,Wetland,Water,Wetland,Forest
558,NULL,Built-up,Wetland,NULL,Wetland,Water,Water,Wetland
559,NULL,Built-up,Wetland,NULL,Wetland,Forest,Wetland,Forest
560,NULL,Built-up,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
561,NULL,Built-up,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
562,NULL,Built-up,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
563,NULL,Built-up,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
564,NULL,Built-up,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
565,NULL,Built-up,Wetland,Non_Water,Wetland,Wetland,Bareland,Forest
566,NULL,Built-up,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
567,NULL,Built-up,Wetland,Water,Wetland,Wetland,Wetland,Grassland
568,NULL,Built-up,Wetland,Water,Wetland,Wetland,Wetland,Forest
569,NULL,Built-up,Wetland,Water,Wetland,Wetland,Water,Grassland
570,NULL,Built-up,Wetland,Water,Wetland,Wetland,Water,Wetland
571,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Wetland,Forest
572,NULL,Built-up,Built-up,NULL,Non_Wetland,Wetland,Wetland,Grassland
573,NULL,Built-up,Built-up,NULL,Non_Wetland,Wetland,Wetland,Built-up
574,NULL,Built-up,Built-up,NULL,Non_Wetland,Wetland,Wetland,Forest
575,NULL,Built-up,Built-up,NULL,Non_Wetland,Wetland,Built-up,Built-up
576,NULL,Built-up,Built-up,NULL,Non_Wetland,Wetland,Water,Bareland
577,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Wetland,Grassland
578,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Wetland,Built-up
579,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Wetland,Forest
580,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
581,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
582,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
583,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Forest
584,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Water,Grassland
585,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Water,Built-up
586,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Wetland,Built-up,Grassland
587,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
588,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Bareland,Wetland,Built-up
589,NULL,Built-up,Built-up,Water,Non_Wetland,Wetland,Water,Bareland
590,NULL,Built-up,Built-up,Water,Non_Wetland,Wetland,Water,Forest
591,NULL,Built-up,Built-up,Water,Non_Wetland,Bareland,Built-up,Built-up
592,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
593,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Water,Forest
594,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Wetland,Built-up
595,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
596,NULL,Built-up,Forest,NULL,Non_Wetland,Cropland,Wetland,Forest
597,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
598,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,Wetland,Built-up
599,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
600,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,Water,Forest
601,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
602,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
603,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Water,Forest
604,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Wetland,Grassland
605,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Wetland,Built-up
606,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
607,NULL,Built-up,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
608,NULL,Built-up,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
609,NULL,Built-up,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
610,NULL,Built-up,Forest,Non_Water,Non_Wetland,Built-up,Wetland,Grassland
611,NULL,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
612,NULL,Water,NULL,NULL,Non_Wetland,Bareland,Wetland,Built-up
613,NULL,Water,NULL,Water,Non_Wetland,Wetland,Wetland,Grassland
614,NULL,Water,NULL,Water,Non_Wetland,Wetland,Wetland,Wetland
615,NULL,Water,NULL,Water,Non_Wetland,Wetland,Water,Grassland
616,NULL,Water,NULL,Water,Non_Wetland,Wetland,Water,Cropland
617,NULL,Water,NULL,Water,Non_Wetland,Wetland,Water,Wetland
618,NULL,Water,NULL,Water,Non_Wetland,Wetland,Water,Built-up
619,NULL,Water,NULL,Water,Non_Wetland,Bareland,Wetland,Grassland
620,NULL,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
621,NULL,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Cropland
622,NULL,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
623,NULL,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Water
624,NULL,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
625,NULL,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
626,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
627,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
628,NULL,Water,Shrubland,NULL,Non_Wetland,Built-up,Wetland,Grassland
629,NULL,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
630,NULL,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
631,NULL,Water,Shrubland,Non_Water,Non_Wetland,Built-up,Wetland,Grassland
632,NULL,Water,Shrubland,Non_Water,Non_Wetland,Built-up,Wetland,Built-up
633,NULL,Water,Shrubland,Non_Water,Non_Wetland,Water,Bareland,Wetland
634,NULL,Water,Shrubland,Water,Non_Wetland,Wetland,Wetland,Wetland
635,NULL,Water,Shrubland,Water,Non_Wetland,Wetland,Wetland,Forest
636,NULL,Water,Shrubland,Water,Non_Wetland,Wetland,Water,Wetland
637,NULL,Water,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
638,NULL,Water,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
639,NULL,Water,Wetland,NULL,Wetland,Wetland,Wetland,Forest
640,NULL,Water,Wetland,NULL,Wetland,Wetland,Water,Grassland
641,NULL,Water,Wetland,NULL,Wetland,Wetland,Water,Built-up
642,NULL,Water,Wetland,NULL,Wetland,Wetland,Water,Water
643,NULL,Water,Wetland,NULL,Wetland,Wetland,Water,Forest
644,NULL,Water,Wetland,Non_Water,Wetland,NULL,Grassland,Wetland
645,NULL,Water,Wetland,Non_Water,Wetland,Grassland,Grassland,Wetland
646,NULL,Water,Wetland,Non_Water,Wetland,Grassland,Water,Wetland
647,NULL,Water,Wetland,Non_Water,Wetland,Wetland,NULL,Wetland
648,NULL,Water,Wetland,Non_Water,Wetland,Wetland,NULL,Water
649,NULL,Water,Wetland,Non_Water,Wetland,Wetland,Grassland,Wetland
650,NULL,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
651,NULL,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
652,NULL,Water,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
653,NULL,Water,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
654,NULL,Water,Wetland,Non_Water,Wetland,Bareland,Water,Wetland
655,NULL,Water,Wetland,Non_Water,Wetland,Water,NULL,Wetland
656,NULL,Water,Wetland,Non_Water,Wetland,Water,Water,Wetland
657,NULL,Water,Wetland,Non_Water,Wetland,Forest,Grassland,Wetland
658,NULL,Water,Wetland,Non_Water,Wetland,Forest,Water,Wetland
659,NULL,Water,Wetland,Water,Wetland,NULL,NULL,Water
660,NULL,Water,Wetland,Water,Wetland,Cropland,Wetland,Wetland
661,NULL,Water,Wetland,Water,Wetland,Wetland,NULL,Water
662,NULL,Water,Wetland,Water,Wetland,Wetland,Wetland,Wetland
663,NULL,Water,Wetland,Water,Wetland,Wetland,Water,Cropland
664,NULL,Water,Wetland,Water,Wetland,Wetland,Water,Wetland
665,NULL,Water,Wetland,Water,Wetland,Wetland,Water,Water
666,NULL,Water,Wetland,Water,Wetland,Bareland,Water,Wetland
667,NULL,Water,Wetland,Water,Wetland,Water,NULL,Wetland
668,NULL,Water,Wetland,Water,Wetland,Water,NULL,Water
