Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24MZV_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MZV_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MZV_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MZV_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MZV_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MZV_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MZV_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24MZV_M_R
4168,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
4169,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
4170,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
4171,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Wetland
4172,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
4173,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
4174,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
4175,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Bareland
4176,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
4177,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
4178,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4179,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
4180,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
4181,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,NULL
4182,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
4183,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
4184,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Bareland
4185,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
4186,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
4187,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
4188,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Forest,NULL,NULL
4189,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
4190,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
4191,Grassland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
4192,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
4193,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
4194,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
4195,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
4196,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
4197,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,Shrubland,NULL
4198,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,NULL
4199,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
4200,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,Cropland
4201,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
4202,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,Forest,NULL
4203,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
4204,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,Forest,Cropland
4205,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,Forest,Wetland
4206,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
4207,Grassland,Cropland,Grassland,NULL,Non_Wetland,Shrubland,NULL,NULL
4208,Grassland,Cropland,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
4209,Grassland,Cropland,Grassland,NULL,Non_Wetland,Shrubland,NULL,Cropland
4210,Grassland,Cropland,Grassland,NULL,Non_Wetland,Shrubland,NULL,Wetland
4211,Grassland,Cropland,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
4212,Grassland,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
4213,Grassland,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Grassland,NULL
4214,Grassland,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
4215,Grassland,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
4216,Grassland,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Forest,NULL
4217,Grassland,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Forest,Wetland
4218,Grassland,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Forest,Forest
4219,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
4220,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
4221,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
4222,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4223,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
4224,Grassland,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,NULL
4225,Grassland,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
4226,Grassland,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Cropland
4227,Grassland,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Forest
4228,Grassland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
4229,Grassland,Cropland,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
4230,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
4231,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
4232,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
4233,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
4234,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
4235,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
4236,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
4237,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
4238,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
4239,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
4240,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Bareland
4241,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
4242,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
4243,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
4244,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Wetland
4245,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
4246,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Built-up
4247,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
4248,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
4249,Grassland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
4250,Grassland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
4251,Grassland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Cropland
4252,Grassland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Wetland
4253,Grassland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Bareland
4254,Grassland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
4255,Grassland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
4256,Grassland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
4257,Grassland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
4258,Grassland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
4259,Grassland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
4260,Grassland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Bareland
4261,Grassland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
4262,Grassland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Forest,Grassland
4263,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
4264,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
4265,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
4266,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
4267,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
4268,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
4269,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
4270,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
4271,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
4272,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4273,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
4274,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
4275,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
4276,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Built-up,Cropland
4277,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
4278,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,NULL
4279,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
4280,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
4281,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Wetland
4282,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Bareland
4283,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
4284,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Shrubland,NULL
4285,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
4286,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
4287,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,NULL
4288,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
4289,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
4290,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Forest
4291,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Forest,Grassland
4292,Grassland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
4293,Grassland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
4294,Grassland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
4295,Grassland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4296,Grassland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
4297,Grassland,Cropland,Cropland,NULL,Non_Wetland,Built-up,NULL,NULL
4298,Grassland,Cropland,Cropland,NULL,Non_Wetland,Built-up,NULL,Grassland
4299,Grassland,Cropland,Cropland,NULL,Non_Wetland,Built-up,NULL,Cropland
4300,Grassland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
4301,Grassland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Grassland,Cropland
4302,Grassland,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,NULL
4303,Grassland,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
4304,Grassland,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,Cropland
4305,Grassland,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
4306,Grassland,Cropland,Cropland,NULL,Non_Wetland,Forest,Grassland,NULL
4307,Grassland,Cropland,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
4308,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
4309,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
4310,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,NULL
4311,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
4312,Grassland,Cropland,Cropland,Water,Non_Wetland,Grassland,NULL,Grassland
4313,Grassland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
4314,Grassland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Cropland
4315,Grassland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Wetland
4316,Grassland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Forest
4317,Grassland,Cropland,Wetland,NULL,Wetland,NULL,Forest,Wetland
4318,Grassland,Cropland,Wetland,NULL,Wetland,Shrubland,NULL,NULL
4319,Grassland,Cropland,Wetland,NULL,Wetland,Shrubland,NULL,Grassland
4320,Grassland,Cropland,Wetland,NULL,Wetland,Shrubland,NULL,Wetland
4321,Grassland,Cropland,Wetland,NULL,Wetland,Shrubland,NULL,Forest
4322,Grassland,Cropland,Wetland,NULL,Wetland,Shrubland,Forest,Wetland
4323,Grassland,Cropland,Wetland,NULL,Wetland,Shrubland,Forest,Forest
4324,Grassland,Cropland,Wetland,NULL,Wetland,Forest,NULL,Grassland
4325,Grassland,Cropland,Wetland,NULL,Wetland,Forest,Forest,Wetland
4326,Grassland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
4327,Grassland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
4328,Grassland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
4329,Grassland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
4330,Grassland,Cropland,Bareland,NULL,Non_Wetland,NULL,Grassland,NULL
4331,Grassland,Cropland,Bareland,NULL,Non_Wetland,NULL,Grassland,Forest
4332,Grassland,Cropland,Bareland,NULL,Non_Wetland,Shrubland,NULL,Grassland
4333,Grassland,Cropland,Bareland,NULL,Non_Wetland,Grassland,NULL,Grassland
4334,Grassland,Cropland,Bareland,NULL,Non_Wetland,Grassland,NULL,Cropland
4335,Grassland,Cropland,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4336,Grassland,Cropland,Bareland,NULL,Non_Wetland,Cropland,NULL,Grassland
4337,Grassland,Cropland,Bareland,NULL,Non_Wetland,Cropland,NULL,Cropland
4338,Grassland,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
4339,Grassland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
4340,Grassland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
4341,Grassland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
4342,Grassland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
4343,Grassland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
4344,Grassland,Cropland,Built-up,NULL,Non_Wetland,NULL,Grassland,NULL
4345,Grassland,Cropland,Built-up,NULL,Non_Wetland,Shrubland,NULL,Built-up
4346,Grassland,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,NULL
4347,Grassland,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
4348,Grassland,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Cropland
4349,Grassland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
4350,Grassland,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Grassland
4351,Grassland,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Bareland
4352,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
4353,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
4354,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
4355,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
4356,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
4357,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
4358,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
4359,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
4360,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
4361,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
4362,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
4363,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Cropland
4364,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Wetland
4365,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Bareland
4366,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
4367,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,NULL
4368,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Wetland
4369,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Forest
4370,Grassland,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
4371,Grassland,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
4372,Grassland,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Cropland
4373,Grassland,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Wetland
4374,Grassland,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Bareland
4375,Grassland,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
4376,Grassland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
4377,Grassland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
4378,Grassland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
4379,Grassland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
4380,Grassland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
4381,Grassland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Cropland
4382,Grassland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
4383,Grassland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
4384,Grassland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Forest,Wetland
4385,Grassland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
4386,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
4387,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
4388,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
4389,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Bareland
4390,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
4391,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
4392,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
4393,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
4394,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
4395,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
4396,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Bareland
4397,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
4398,Grassland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,NULL
4399,Grassland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
4400,Grassland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
4401,Grassland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Bareland
4402,Grassland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
4403,Grassland,Cropland,Forest,NULL,Non_Wetland,Cropland,Shrubland,NULL
4404,Grassland,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,NULL
4405,Grassland,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
4406,Grassland,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,NULL
4407,Grassland,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
4408,Grassland,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Cropland
4409,Grassland,Cropland,Forest,NULL,Non_Wetland,Built-up,NULL,Grassland
4410,Grassland,Cropland,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
4411,Grassland,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,NULL
4412,Grassland,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
4413,Grassland,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Cropland
4414,Grassland,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Forest
4415,Grassland,Cropland,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
4416,Grassland,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Cropland
4417,Grassland,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
4418,Grassland,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Wetland
4419,Grassland,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
4420,Grassland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
4421,Grassland,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
4422,Grassland,Cropland,Forest,Water,Non_Wetland,Grassland,NULL,Grassland
4423,Grassland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
4424,Grassland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
4425,Grassland,Wetland,NULL,NULL,Non_Wetland,Shrubland,NULL,Wetland
4426,Grassland,Wetland,NULL,NULL,Non_Wetland,Shrubland,Forest,Wetland
4427,Grassland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
4428,Grassland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
4429,Grassland,Wetland,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
4430,Grassland,Wetland,Grassland,NULL,Non_Wetland,Shrubland,Forest,Wetland
4431,Grassland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
4432,Grassland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
4433,Grassland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
4434,Grassland,Wetland,Cropland,NULL,Non_Wetland,NULL,Wetland,Grassland
4435,Grassland,Wetland,Cropland,NULL,Non_Wetland,NULL,Water,NULL
4436,Grassland,Wetland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
4437,Grassland,Wetland,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
4438,Grassland,Wetland,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
4439,Grassland,Wetland,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
4440,Grassland,Wetland,Wetland,NULL,Wetland,NULL,NULL,NULL
4441,Grassland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
4442,Grassland,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Grassland
4443,Grassland,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Wetland
4444,Grassland,Wetland,Wetland,NULL,Wetland,Shrubland,NULL,Wetland
4445,Grassland,Wetland,Wetland,Non_Water,Wetland,Shrubland,NULL,Grassland
4446,Grassland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
4447,Grassland,Wetland,Forest,Water,Non_Wetland,Shrubland,NULL,Water
4448,Grassland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
4449,Grassland,Built-up,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
4450,Grassland,Built-up,NULL,NULL,Non_Wetland,Cropland,NULL,NULL
4451,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Wetland
4452,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Cropland,NULL,NULL
4453,Grassland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
4454,Grassland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
4455,Grassland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
4456,Grassland,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
4457,Grassland,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
4458,Grassland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
4459,Grassland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
4460,Grassland,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
4461,Grassland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4462,Grassland,Built-up,Cropland,NULL,Non_Wetland,Cropland,NULL,NULL
4463,Grassland,Built-up,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
4464,Grassland,Built-up,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
4465,Grassland,Built-up,Cropland,NULL,Non_Wetland,Cropland,Grassland,NULL
4466,Grassland,Built-up,Cropland,NULL,Non_Wetland,Cropland,Built-up,Grassland
4467,Grassland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
4468,Grassland,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
4469,Grassland,Built-up,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
4470,Grassland,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
4471,Grassland,Water,NULL,NULL,Non_Wetland,Shrubland,Water,Grassland
4472,Grassland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
4473,Grassland,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Bareland
4474,Grassland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
4475,Grassland,Water,Cropland,NULL,Non_Wetland,NULL,Water,Water
4476,Grassland,Water,Cropland,NULL,Non_Wetland,Shrubland,NULL,Water
4477,Grassland,Water,Cropland,NULL,Non_Wetland,Shrubland,Water,Grassland
4478,Grassland,Water,Cropland,NULL,Non_Wetland,Shrubland,Water,Water
4479,Grassland,Water,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
4480,Grassland,Water,Cropland,Water,Non_Wetland,Shrubland,NULL,Water
4481,Grassland,Water,Cropland,Water,Non_Wetland,Shrubland,Water,Water
4482,Grassland,Water,Wetland,NULL,Wetland,NULL,Forest,Forest
