Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20MRT_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20MRT_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20MRT_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20MRT_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20MRT_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20MRT_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20MRT_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20MRT_M_R
329,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Forest
330,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Bareland,Grassland
331,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Grassland,Grassland
332,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Grassland,Grassland
333,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Forest,Grassland
334,NULL,NULL,Bareland,NULL,Non_Wetland,NULL,Grassland,Forest
335,NULL,NULL,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
336,NULL,NULL,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
337,NULL,NULL,Bareland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
338,NULL,NULL,Bareland,NULL,Non_Wetland,Shrubland,Grassland,Forest
339,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
340,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,NULL
341,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
342,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
343,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,NULL
344,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
345,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
346,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Bareland,Grassland
347,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Water,Grassland
348,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Water,Forest
349,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,NULL
350,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,Grassland
351,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
352,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,NULL
353,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
354,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
355,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,NULL
356,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
357,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
358,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Forest,NULL
359,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Forest,Grassland
360,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
361,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
362,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
363,NULL,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Grassland
364,NULL,NULL,Bareland,NULL,Non_Wetland,Water,Wetland,Grassland
365,NULL,NULL,Bareland,NULL,Non_Wetland,Water,Wetland,Wetland
366,NULL,NULL,Bareland,NULL,Non_Wetland,Water,Water,Grassland
367,NULL,NULL,Bareland,NULL,Non_Wetland,Water,Water,Wetland
368,NULL,NULL,Bareland,NULL,Non_Wetland,Forest,Grassland,Forest
369,NULL,NULL,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
370,NULL,NULL,Bareland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
371,NULL,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
372,NULL,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
373,NULL,NULL,Bareland,Water,Non_Wetland,Grassland,Water,Grassland
374,NULL,NULL,Bareland,Water,Non_Wetland,Water,Water,Wetland
375,NULL,NULL,Built-up,NULL,Non_Wetland,Shrubland,Wetland,Grassland
376,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
377,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
378,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Bareland
379,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
380,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
381,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
382,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Wetland,Forest
383,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
384,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Built-up
385,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
386,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
387,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Forest
388,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Water,Grassland
389,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Water,Bareland
390,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
391,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Forest,Bareland
392,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
393,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,Grassland,Grassland
394,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,Grassland,Forest
395,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,Wetland,Grassland
396,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,Bareland,Grassland
397,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,Water,Grassland
398,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,Water,Forest
399,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,Forest,Grassland
400,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,Forest,Forest
401,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
402,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
403,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
404,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
405,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
406,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
407,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
408,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
409,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
410,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
411,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
412,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Forest
413,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
414,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
415,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
416,NULL,NULL,Built-up,NULL,Non_Wetland,Forest,Grassland,Forest
417,NULL,NULL,Built-up,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
418,NULL,NULL,Built-up,Non_Water,Non_Wetland,Grassland,Water,Bareland
419,NULL,NULL,Built-up,Non_Water,Non_Wetland,Grassland,Forest,Forest
420,NULL,NULL,Built-up,Non_Water,Non_Wetland,Wetland,Water,Grassland
421,NULL,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
422,NULL,NULL,Built-up,Water,Non_Wetland,Wetland,Water,Bareland
423,NULL,NULL,Water,NULL,Water,Grassland,Grassland,Grassland
424,NULL,NULL,Water,NULL,Water,Grassland,Water,Grassland
425,NULL,NULL,Water,NULL,Water,Wetland,Grassland,Grassland
426,NULL,NULL,Water,NULL,Water,Water,Water,Grassland
427,NULL,NULL,Water,NULL,Water,Water,Water,Wetland
428,NULL,NULL,Water,Water,Water,Grassland,Water,Grassland
429,NULL,NULL,Water,Water,Water,Wetland,Water,Grassland
430,NULL,NULL,Water,Water,Water,Water,Water,Grassland
431,NULL,NULL,Water,Water,Water,Water,Water,Wetland
432,NULL,NULL,Water,Water,Water,Water,Water,Water
433,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
434,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
435,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
436,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
437,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
438,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
439,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
440,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
441,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
442,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Wetland
443,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
444,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,NULL
445,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,Grassland
446,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
447,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
448,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
449,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Wetland
450,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
451,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
452,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
453,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
454,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
455,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
456,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
457,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
458,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
459,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Bareland
460,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Built-up
461,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
462,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
463,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
464,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
465,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
466,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
467,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
468,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
469,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
470,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Wetland
471,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
472,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
473,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
474,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,NULL
475,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
476,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
477,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
478,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
479,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
480,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
481,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
482,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
483,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
484,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
485,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
486,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
487,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
488,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
489,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Built-up
490,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
491,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
492,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
493,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
494,NULL,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
495,NULL,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Forest
496,NULL,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Forest
497,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
498,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
499,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
500,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Forest,NULL
501,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
502,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
503,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
504,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
505,NULL,NULL,Forest,Non_Water,Non_Wetland,Forest,Grassland,Forest
506,NULL,NULL,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
507,NULL,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Grassland
508,NULL,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Forest
509,NULL,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
510,NULL,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
511,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
512,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
513,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
514,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
515,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Built-up
516,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
517,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
518,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
519,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
520,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
521,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
522,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
523,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
524,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
525,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
526,NULL,Cropland,NULL,NULL,Non_Wetland,Built-up,Grassland,Forest
527,NULL,Cropland,NULL,NULL,Non_Wetland,Built-up,Bareland,Forest
528,NULL,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
529,NULL,Cropland,NULL,NULL,Non_Wetland,Forest,Forest,Forest
530,NULL,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
531,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
532,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
533,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
534,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
535,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
536,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Built-up
537,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
538,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
539,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
540,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
541,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
542,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
543,NULL,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
544,NULL,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Forest
545,NULL,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Grassland
546,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
547,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
548,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
549,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
550,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Built-up,Forest
551,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
552,NULL,Cropland,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
553,NULL,Cropland,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
554,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
555,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
556,NULL,Cropland,Grassland,NULL,Non_Wetland,Built-up,Grassland,Forest
557,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
558,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
559,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
560,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
561,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
562,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
563,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
564,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
565,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
566,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
567,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
568,NULL,Cropland,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
569,NULL,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
570,NULL,Cropland,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
571,NULL,Cropland,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
572,NULL,Cropland,Wetland,NULL,Wetland,Grassland,Grassland,Bareland
573,NULL,Cropland,Wetland,NULL,Wetland,Grassland,Grassland,Forest
574,NULL,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Grassland
575,NULL,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Bareland
576,NULL,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Forest
577,NULL,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Bareland,Grassland
578,NULL,Cropland,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
579,NULL,Cropland,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
580,NULL,Cropland,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
581,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
582,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Bareland
583,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
584,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
585,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
586,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
587,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
588,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
589,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
590,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
591,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
592,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
593,NULL,Cropland,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
594,NULL,Cropland,Built-up,NULL,Non_Wetland,Built-up,Grassland,Forest
595,NULL,Cropland,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
596,NULL,Cropland,Built-up,NULL,Non_Wetland,Built-up,Bareland,Built-up
597,NULL,Cropland,Built-up,NULL,Non_Wetland,Built-up,Bareland,Forest
598,NULL,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
599,NULL,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
600,NULL,Cropland,Water,NULL,Water,Bareland,Grassland,Grassland
601,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
602,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
603,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
604,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
605,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
606,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
607,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
608,NULL,Cropland,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
609,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
610,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Bareland
611,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Built-up
612,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
613,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
614,NULL,Cropland,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
615,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
616,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
617,NULL,Wetland,Wetland,NULL,Wetland,Grassland,Grassland,Forest
618,NULL,Wetland,Wetland,Water,Wetland,Water,Water,Grassland
619,NULL,Wetland,Bareland,NULL,Non_Wetland,Water,Water,Grassland
620,NULL,Wetland,Bareland,NULL,Non_Wetland,Water,Forest,Grassland
621,NULL,Wetland,Water,NULL,Water,Water,Water,Grassland
622,NULL,Bareland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
623,NULL,Bareland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
624,NULL,Bareland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
625,NULL,Bareland,Wetland,Water,Wetland,Grassland,Water,Wetland
626,NULL,Bareland,Wetland,Water,Wetland,Wetland,Water,Water
627,NULL,Bareland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
628,NULL,Bareland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
629,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
630,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
631,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
632,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
633,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
634,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
635,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
636,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,Forest
637,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
638,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
639,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
640,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
641,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
642,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
643,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
644,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
645,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
646,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Grassland,Forest
647,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Bareland,Grassland
648,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Bareland,Built-up
649,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Bareland,Forest
650,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Grassland
651,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Bareland
652,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Built-up
653,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Forest
654,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
655,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
656,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
657,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
658,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
659,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
660,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
