Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22LDH_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LDH_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LDH_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LDH_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LDH_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LDH_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22LDH_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22LDH_M_R
3891,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
3892,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
3893,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
3894,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
3895,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
3896,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
3897,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
3898,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
3899,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
3900,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
3901,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
3902,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
3903,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Built-up,NULL
3904,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,NULL
3905,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
3906,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
3907,NULL,Forest,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
3908,NULL,Forest,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
3909,NULL,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
3910,NULL,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,Wetland
3911,NULL,Forest,NULL,NULL,Non_Wetland,Wetland,Shrubland,NULL
3912,NULL,Forest,NULL,NULL,Non_Wetland,Wetland,Shrubland,Grassland
3913,NULL,Forest,NULL,NULL,Non_Wetland,Wetland,Shrubland,Water
3914,NULL,Forest,NULL,NULL,Non_Wetland,Wetland,Shrubland,Forest
3915,NULL,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
3916,NULL,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
3917,NULL,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
3918,NULL,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
3919,NULL,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,NULL
3920,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,NULL
3921,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
3922,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
3923,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Shrubland,NULL
3924,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Shrubland,Forest
3925,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
3926,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Wetland
3927,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
3928,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Water,Water
3929,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
3930,NULL,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Forest
3931,NULL,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
3932,NULL,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
3933,NULL,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
3934,NULL,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
3935,NULL,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
3936,NULL,Forest,NULL,Non_Water,Non_Wetland,Grassland,Shrubland,Forest
3937,NULL,Forest,NULL,Non_Water,Non_Wetland,Wetland,Shrubland,Forest
3938,NULL,Forest,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
3939,NULL,Forest,NULL,Non_Water,Non_Wetland,Bareland,Shrubland,Grassland
3940,NULL,Forest,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Bareland
3941,NULL,Forest,NULL,Non_Water,Non_Wetland,Bareland,Water,NULL
3942,NULL,Forest,NULL,Water,Non_Wetland,Wetland,Wetland,Wetland
3943,NULL,Forest,NULL,Water,Non_Wetland,Bareland,Shrubland,Forest
3944,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
3945,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
3946,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
3947,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
3948,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
3949,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
3950,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
3951,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
3952,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
3953,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
3954,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,NULL
3955,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
3956,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,NULL
3957,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
3958,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
3959,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
3960,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
3961,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
3962,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
3963,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
3964,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
3965,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
3966,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Water
3967,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
3968,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
3969,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
3970,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
3971,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,NULL
3972,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
3973,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Forest
3974,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,NULL
3975,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Forest
3976,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Water,Grassland
3977,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
3978,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
3979,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
3980,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
3981,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
3982,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
3983,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
3984,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
3985,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Wetland
3986,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
3987,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
3988,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3989,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
3990,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
3991,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
3992,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Water
3993,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
3994,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
3995,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3996,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Wetland
3997,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Water
3998,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
3999,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,NULL
4000,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
4001,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
4002,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
4003,NULL,Forest,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
4004,NULL,Forest,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
4005,NULL,Forest,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
4006,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,NULL
4007,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
4008,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,NULL
4009,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
4010,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Wetland
4011,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
4012,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
4013,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
4014,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
4015,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
4016,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
4017,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
4018,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,NULL
4019,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
4020,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
4021,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
4022,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
4023,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Wetland
4024,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
4025,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
4026,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
4027,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
4028,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
4029,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
4030,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
4031,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4032,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
4033,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
4034,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,NULL
4035,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Wetland
4036,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
4037,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,NULL
4038,NULL,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
4039,NULL,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
4040,NULL,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
4041,NULL,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
4042,NULL,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
4043,NULL,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
4044,NULL,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
4045,NULL,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,NULL
4046,NULL,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
4047,NULL,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
4048,NULL,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,NULL
4049,NULL,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Forest,NULL
4050,NULL,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,NULL
4051,NULL,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
4052,NULL,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
4053,NULL,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
4054,NULL,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,NULL
4055,NULL,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,NULL
4056,NULL,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
4057,NULL,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Forest
4058,NULL,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Forest,NULL
4059,NULL,Forest,Shrubland,Water,Non_Wetland,Wetland,Wetland,Wetland
4060,NULL,Forest,Shrubland,Water,Non_Wetland,Forest,NULL,Forest
4061,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
4062,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
4063,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
4064,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
4065,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
4066,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
4067,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
4068,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
4069,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,Built-up
4070,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
4071,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
4072,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
4073,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Built-up
4074,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
4075,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
4076,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,NULL
4077,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
4078,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
4079,NULL,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
4080,NULL,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
4081,NULL,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
4082,NULL,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
4083,NULL,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
4084,NULL,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
4085,NULL,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
4086,NULL,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
4087,NULL,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
4088,NULL,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
4089,NULL,Forest,Cropland,NULL,Non_Wetland,Shrubland,Wetland,NULL
4090,NULL,Forest,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
4091,NULL,Forest,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Forest
4092,NULL,Forest,Cropland,NULL,Non_Wetland,Shrubland,Water,Forest
4093,NULL,Forest,Cropland,NULL,Non_Wetland,Shrubland,Forest,NULL
4094,NULL,Forest,Cropland,NULL,Non_Wetland,Shrubland,Forest,Grassland
4095,NULL,Forest,Cropland,NULL,Non_Wetland,Shrubland,Forest,Forest
4096,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
4097,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
4098,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
4099,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
4100,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
4101,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
4102,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
4103,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
4104,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
4105,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
4106,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
4107,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4108,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
4109,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
4110,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Water
4111,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
4112,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
4113,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,NULL
4114,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
4115,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Built-up
4116,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Built-up,Forest
4117,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
4118,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Water,Forest
4119,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,NULL
4120,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
4121,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
4122,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
4123,NULL,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
4124,NULL,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
4125,NULL,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
4126,NULL,Forest,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
4127,NULL,Forest,Cropland,NULL,Non_Wetland,Cropland,Grassland,NULL
4128,NULL,Forest,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
4129,NULL,Forest,Cropland,NULL,Non_Wetland,Cropland,Grassland,Forest
4130,NULL,Forest,Cropland,NULL,Non_Wetland,Cropland,Forest,Forest
4131,NULL,Forest,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
4132,NULL,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,NULL
4133,NULL,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
4134,NULL,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,NULL
4135,NULL,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
4136,NULL,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
4137,NULL,Forest,Cropland,NULL,Non_Wetland,Wetland,Forest,NULL
4138,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
4139,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
4140,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
4141,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
4142,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,Shrubland,NULL
4143,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
4144,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
4145,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Forest
4146,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,NULL
4147,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4148,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
4149,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
4150,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,Wetland,NULL
4151,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,NULL
4152,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
4153,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
4154,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
4155,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,NULL
4156,NULL,Forest,Cropland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
4157,NULL,Forest,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
4158,NULL,Forest,Cropland,NULL,Non_Wetland,Water,NULL,Water
4159,NULL,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
4160,NULL,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
4161,NULL,Forest,Cropland,NULL,Non_Wetland,Forest,Shrubland,Grassland
4162,NULL,Forest,Cropland,NULL,Non_Wetland,Forest,Shrubland,Forest
4163,NULL,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
4164,NULL,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
4165,NULL,Forest,Cropland,NULL,Non_Wetland,Forest,Wetland,Forest
4166,NULL,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
4167,NULL,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
4168,NULL,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
4169,NULL,Forest,Cropland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
4170,NULL,Forest,Cropland,Non_Water,Non_Wetland,NULL,Shrubland,Forest
4171,NULL,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Forest
4172,NULL,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
4173,NULL,Forest,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
4174,NULL,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
4175,NULL,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,NULL
4176,NULL,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
4177,NULL,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
4178,NULL,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
4179,NULL,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Water,Grassland
4180,NULL,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Water,Forest
4181,NULL,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Water,NULL
4182,NULL,Forest,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
4183,NULL,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Cropland
4184,NULL,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Bareland
4185,NULL,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
4186,NULL,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Water,NULL
4187,NULL,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Water,Grassland
4188,NULL,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Water,Forest
4189,NULL,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Forest,Forest
4190,NULL,Forest,Cropland,Water,Non_Wetland,Shrubland,Water,Forest
4191,NULL,Forest,Cropland,Water,Non_Wetland,Grassland,NULL,Grassland
4192,NULL,Forest,Cropland,Water,Non_Wetland,Grassland,NULL,Cropland
4193,NULL,Forest,Cropland,Water,Non_Wetland,Grassland,NULL,Water
4194,NULL,Forest,Cropland,Water,Non_Wetland,Grassland,Wetland,NULL
4195,NULL,Forest,Cropland,Water,Non_Wetland,Grassland,Water,Forest
4196,NULL,Forest,Cropland,Water,Non_Wetland,Bareland,Water,Forest
4197,NULL,Forest,Wetland,NULL,Wetland,Shrubland,Shrubland,Grassland
4198,NULL,Forest,Wetland,NULL,Wetland,Shrubland,Shrubland,Forest
4199,NULL,Forest,Wetland,NULL,Wetland,Shrubland,Wetland,Wetland
4200,NULL,Forest,Wetland,NULL,Wetland,Shrubland,Water,Forest
4201,NULL,Forest,Wetland,NULL,Wetland,Shrubland,Forest,Forest
4202,NULL,Forest,Wetland,NULL,Wetland,Grassland,Water,Grassland
4203,NULL,Forest,Wetland,NULL,Wetland,Wetland,Shrubland,Wetland
4204,NULL,Forest,Wetland,NULL,Wetland,Wetland,Shrubland,Forest
4205,NULL,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
4206,NULL,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
4207,NULL,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
4208,NULL,Forest,Wetland,NULL,Wetland,Wetland,Water,Forest
4209,NULL,Forest,Wetland,NULL,Wetland,Wetland,Forest,Forest
4210,NULL,Forest,Wetland,NULL,Wetland,Bareland,Shrubland,Wetland
4211,NULL,Forest,Wetland,NULL,Wetland,Bareland,Shrubland,Forest
4212,NULL,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Wetland
