Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22KGU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22KGU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22KGU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22KGU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22KGU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22KGU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22KGU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22KGU_M_R
1402,NULL,Cropland,Cropland,NULL,Non_Wetland,Built-up,Forest,Grassland
1403,NULL,Cropland,Cropland,NULL,Non_Wetland,Built-up,Forest,Built-up
1404,NULL,Cropland,Cropland,NULL,Non_Wetland,Water,NULL,Grassland
1405,NULL,Cropland,Cropland,NULL,Non_Wetland,Water,NULL,Water
1406,NULL,Cropland,Cropland,NULL,Non_Wetland,Water,Wetland,Forest
1407,NULL,Cropland,Cropland,NULL,Non_Wetland,Water,Bareland,Grassland
1408,NULL,Cropland,Cropland,NULL,Non_Wetland,Water,Water,Water
1409,NULL,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
1410,NULL,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,Cropland
1411,NULL,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,Bareland
1412,NULL,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,Built-up
1413,NULL,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
1414,NULL,Cropland,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
1415,NULL,Cropland,Cropland,NULL,Non_Wetland,Forest,Grassland,Cropland
1416,NULL,Cropland,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
1417,NULL,Cropland,Cropland,NULL,Non_Wetland,Forest,Wetland,Grassland
1418,NULL,Cropland,Cropland,NULL,Non_Wetland,Forest,Wetland,Forest
1419,NULL,Cropland,Cropland,NULL,Non_Wetland,Forest,Bareland,Grassland
1420,NULL,Cropland,Cropland,NULL,Non_Wetland,Forest,Bareland,Cropland
1421,NULL,Cropland,Cropland,NULL,Non_Wetland,Forest,Bareland,Forest
1422,NULL,Cropland,Cropland,NULL,Non_Wetland,Forest,Built-up,Grassland
1423,NULL,Cropland,Cropland,NULL,Non_Wetland,Forest,Built-up,Cropland
1424,NULL,Cropland,Cropland,NULL,Non_Wetland,Forest,Built-up,Built-up
1425,NULL,Cropland,Cropland,NULL,Non_Wetland,Forest,Built-up,Forest
1426,NULL,Cropland,Cropland,NULL,Non_Wetland,Forest,Water,Bareland
1427,NULL,Cropland,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
1428,NULL,Cropland,Cropland,NULL,Non_Wetland,Forest,Forest,Cropland
1429,NULL,Cropland,Cropland,NULL,Non_Wetland,Forest,Forest,Bareland
1430,NULL,Cropland,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
1431,NULL,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
1432,NULL,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1433,NULL,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1434,NULL,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Built-up
1435,NULL,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1436,NULL,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
1437,NULL,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Cropland
1438,NULL,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
1439,NULL,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Cropland
1440,NULL,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Forest
1441,NULL,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Bareland,Grassland
1442,NULL,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Bareland,Cropland
1443,NULL,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Built-up,Grassland
1444,NULL,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Built-up,Bareland
1445,NULL,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
1446,NULL,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Forest
1447,NULL,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1448,NULL,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
1449,NULL,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
1450,NULL,Cropland,Cropland,Non_Water,Non_Wetland,Cropland,NULL,Cropland
1451,NULL,Cropland,Cropland,Non_Water,Non_Wetland,Cropland,Bareland,Cropland
1452,NULL,Cropland,Cropland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
1453,NULL,Cropland,Cropland,Non_Water,Non_Wetland,Wetland,NULL,Cropland
1454,NULL,Cropland,Cropland,Non_Water,Non_Wetland,Wetland,NULL,Wetland
1455,NULL,Cropland,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,NULL
1456,NULL,Cropland,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
1457,NULL,Cropland,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
1458,NULL,Cropland,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
1459,NULL,Cropland,Cropland,Non_Water,Non_Wetland,Wetland,Water,Forest
1460,NULL,Cropland,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
1461,NULL,Cropland,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Bareland
1462,NULL,Cropland,Cropland,Non_Water,Non_Wetland,Bareland,Shrubland,Grassland
1463,NULL,Cropland,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
1464,NULL,Cropland,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
1465,NULL,Cropland,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Water
1466,NULL,Cropland,Cropland,Non_Water,Non_Wetland,Water,Bareland,Bareland
1467,NULL,Cropland,Cropland,Non_Water,Non_Wetland,Forest,Grassland,Grassland
1468,NULL,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1469,NULL,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
1470,NULL,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Water
1471,NULL,Cropland,Cropland,Water,Non_Wetland,Bareland,NULL,Grassland
1472,NULL,Cropland,Cropland,Water,Non_Wetland,Bareland,NULL,Bareland
1473,NULL,Cropland,Cropland,Water,Non_Wetland,Water,NULL,Water
1474,NULL,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1475,NULL,Cropland,Wetland,NULL,Wetland,NULL,NULL,Cropland
1476,NULL,Cropland,Wetland,NULL,Wetland,NULL,NULL,Water
1477,NULL,Cropland,Wetland,NULL,Wetland,NULL,Water,Grassland
1478,NULL,Cropland,Wetland,NULL,Wetland,NULL,Water,Water
1479,NULL,Cropland,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
1480,NULL,Cropland,Wetland,NULL,Wetland,Water,NULL,Water
1481,NULL,Cropland,Wetland,NULL,Wetland,Forest,Forest,Forest
1482,NULL,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1483,NULL,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1484,NULL,Cropland,Wetland,Non_Water,Wetland,NULL,Wetland,Wetland
1485,NULL,Cropland,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
1486,NULL,Cropland,Wetland,Non_Water,Wetland,NULL,Water,Wetland
1487,NULL,Cropland,Wetland,Non_Water,Wetland,NULL,Water,Water
1488,NULL,Cropland,Wetland,Non_Water,Wetland,Wetland,NULL,Grassland
1489,NULL,Cropland,Wetland,Non_Water,Wetland,Wetland,NULL,Forest
1490,NULL,Cropland,Wetland,Non_Water,Wetland,Wetland,Shrubland,Grassland
1491,NULL,Cropland,Wetland,Non_Water,Wetland,Wetland,Wetland,NULL
1492,NULL,Cropland,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
1493,NULL,Cropland,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
1494,NULL,Cropland,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
1495,NULL,Cropland,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
1496,NULL,Cropland,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
1497,NULL,Cropland,Wetland,Non_Water,Wetland,Wetland,Water,Forest
1498,NULL,Cropland,Wetland,Non_Water,Wetland,Water,NULL,Grassland
1499,NULL,Cropland,Wetland,Non_Water,Wetland,Water,Wetland,Forest
1500,NULL,Cropland,Wetland,Non_Water,Wetland,Water,Water,Wetland
1501,NULL,Cropland,Wetland,Non_Water,Wetland,Water,Water,Water
1502,NULL,Cropland,Wetland,Non_Water,Wetland,Forest,Wetland,Grassland
1503,NULL,Cropland,Wetland,Non_Water,Wetland,Forest,Wetland,Cropland
1504,NULL,Cropland,Wetland,Non_Water,Wetland,Forest,Wetland,Wetland
1505,NULL,Cropland,Wetland,Non_Water,Wetland,Forest,Water,Wetland
1506,NULL,Cropland,Wetland,Non_Water,Wetland,Forest,Water,Forest
1507,NULL,Cropland,Wetland,Water,Wetland,NULL,NULL,Forest
1508,NULL,Cropland,Wetland,Water,Wetland,NULL,Wetland,Wetland
1509,NULL,Cropland,Wetland,Water,Wetland,NULL,Water,Wetland
1510,NULL,Cropland,Wetland,Water,Wetland,Water,NULL,Grassland
1511,NULL,Cropland,Wetland,Water,Wetland,Water,NULL,Water
1512,NULL,Cropland,Wetland,Water,Wetland,Water,NULL,Forest
1513,NULL,Cropland,Wetland,Water,Wetland,Water,Wetland,Wetland
1514,NULL,Cropland,Wetland,Water,Wetland,Water,Water,Grassland
1515,NULL,Cropland,Wetland,Water,Wetland,Water,Water,Wetland
1516,NULL,Cropland,Wetland,Water,Wetland,Water,Water,Water
1517,NULL,Cropland,Wetland,Water,Wetland,Water,Water,Forest
1518,NULL,Cropland,Wetland,Water,Wetland,Forest,Wetland,Wetland
1519,NULL,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,Grassland,Grassland
1520,NULL,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,Built-up,Grassland
1521,NULL,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,Built-up,Cropland
1522,NULL,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1523,NULL,Cropland,Bareland,NULL,Non_Wetland,NULL,Wetland,Grassland
1524,NULL,Cropland,Bareland,NULL,Non_Wetland,NULL,Wetland,Wetland
1525,NULL,Cropland,Bareland,NULL,Non_Wetland,NULL,Bareland,Grassland
1526,NULL,Cropland,Bareland,NULL,Non_Wetland,NULL,Bareland,Bareland
1527,NULL,Cropland,Bareland,NULL,Non_Wetland,NULL,Bareland,Forest
1528,NULL,Cropland,Bareland,NULL,Non_Wetland,Grassland,Bareland,Bareland
1529,NULL,Cropland,Bareland,NULL,Non_Wetland,Forest,Water,Forest
1530,NULL,Cropland,Bareland,NULL,Non_Wetland,Forest,Forest,Grassland
1531,NULL,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1532,NULL,Cropland,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Wetland
1533,NULL,Cropland,Bareland,Non_Water,Non_Wetland,NULL,Forest,Bareland
1534,NULL,Cropland,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
1535,NULL,Cropland,Bareland,Non_Water,Non_Wetland,Wetland,Water,Grassland
1536,NULL,Cropland,Bareland,Non_Water,Non_Wetland,Wetland,Water,Forest
1537,NULL,Cropland,Bareland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
1538,NULL,Cropland,Bareland,Non_Water,Non_Wetland,Forest,Water,Grassland
1539,NULL,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1540,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
1541,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1542,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
1543,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1544,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1545,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1546,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
1547,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,Grassland,Cropland
1548,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,Grassland,Built-up
1549,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,Grassland,Forest
1550,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,Wetland,Grassland
1551,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,Wetland,Built-up
1552,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,Wetland,Forest
1553,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,Bareland,NULL
1554,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,Bareland,Grassland
1555,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,Bareland,Cropland
1556,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,Bareland,Bareland
1557,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,Bareland,Built-up
1558,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,Bareland,Forest
1559,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,Built-up,Grassland
1560,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,Built-up,Cropland
1561,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,Built-up,Bareland
1562,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,Built-up,Built-up
1563,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,Built-up,Forest
1564,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,Water,Grassland
1565,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,Water,Built-up
1566,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,Water,Forest
1567,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,Forest,Grassland
1568,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,Forest,Bareland
1569,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,Forest,Built-up
1570,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,Forest,Forest
1571,NULL,Cropland,Built-up,NULL,Non_Wetland,Shrubland,NULL,Grassland
1572,NULL,Cropland,Built-up,NULL,Non_Wetland,Shrubland,NULL,Cropland
1573,NULL,Cropland,Built-up,NULL,Non_Wetland,Shrubland,NULL,Forest
1574,NULL,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Grassland
1575,NULL,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Forest
1576,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
1577,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Cropland
1578,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Bareland
1579,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Built-up
1580,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
1581,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
1582,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Cropland
1583,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Bareland
1584,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
1585,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Bareland,Bareland
1586,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Bareland,Built-up
1587,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
1588,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
1589,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Built-up,Cropland
1590,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Built-up,Built-up
1591,NULL,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Grassland
1592,NULL,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Cropland
1593,NULL,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Built-up
1594,NULL,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Forest
1595,NULL,Cropland,Built-up,NULL,Non_Wetland,Cropland,Grassland,Grassland
1596,NULL,Cropland,Built-up,NULL,Non_Wetland,Cropland,Bareland,Cropland
1597,NULL,Cropland,Built-up,NULL,Non_Wetland,Cropland,Bareland,Built-up
1598,NULL,Cropland,Built-up,NULL,Non_Wetland,Cropland,Built-up,Cropland
1599,NULL,Cropland,Built-up,NULL,Non_Wetland,Wetland,NULL,Forest
1600,NULL,Cropland,Built-up,NULL,Non_Wetland,Wetland,Built-up,Grassland
1601,NULL,Cropland,Built-up,NULL,Non_Wetland,Wetland,Built-up,Forest
1602,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
1603,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Cropland
1604,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
1605,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
1606,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Water
1607,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Forest
1608,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
1609,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
1610,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Wetland,Grassland
1611,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
1612,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Cropland
1613,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
1614,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
1615,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Water
1616,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
1617,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
1618,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Cropland
1619,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Bareland
1620,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
1621,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Forest
1622,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Water,Grassland
1623,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Water,Cropland
1624,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Water,Built-up
1625,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Water,Forest
1626,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
1627,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Forest,Cropland
1628,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Forest,Bareland
1629,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Forest,Built-up
1630,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Forest,Forest
1631,NULL,Cropland,Built-up,NULL,Non_Wetland,Built-up,NULL,NULL
1632,NULL,Cropland,Built-up,NULL,Non_Wetland,Built-up,NULL,Grassland
1633,NULL,Cropland,Built-up,NULL,Non_Wetland,Built-up,NULL,Cropland
1634,NULL,Cropland,Built-up,NULL,Non_Wetland,Built-up,NULL,Bareland
1635,NULL,Cropland,Built-up,NULL,Non_Wetland,Built-up,NULL,Built-up
1636,NULL,Cropland,Built-up,NULL,Non_Wetland,Built-up,NULL,Forest
1637,NULL,Cropland,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
1638,NULL,Cropland,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
1639,NULL,Cropland,Built-up,NULL,Non_Wetland,Built-up,Bareland,Cropland
1640,NULL,Cropland,Built-up,NULL,Non_Wetland,Built-up,Bareland,Bareland
1641,NULL,Cropland,Built-up,NULL,Non_Wetland,Built-up,Bareland,Built-up
1642,NULL,Cropland,Built-up,NULL,Non_Wetland,Built-up,Bareland,Forest
1643,NULL,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
1644,NULL,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Cropland
1645,NULL,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
1646,NULL,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
1647,NULL,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
1648,NULL,Cropland,Built-up,NULL,Non_Wetland,Water,Bareland,Grassland
1649,NULL,Cropland,Built-up,NULL,Non_Wetland,Forest,NULL,Cropland
1650,NULL,Cropland,Built-up,NULL,Non_Wetland,Forest,NULL,Built-up
1651,NULL,Cropland,Built-up,NULL,Non_Wetland,Forest,NULL,Forest
1652,NULL,Cropland,Built-up,NULL,Non_Wetland,Forest,Bareland,Grassland
1653,NULL,Cropland,Built-up,NULL,Non_Wetland,Forest,Forest,Bareland
1654,NULL,Cropland,Built-up,NULL,Non_Wetland,Forest,Forest,Forest
1655,NULL,Cropland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
1656,NULL,Cropland,Built-up,Non_Water,Non_Wetland,NULL,Bareland,Bareland
1657,NULL,Cropland,Built-up,Non_Water,Non_Wetland,NULL,Built-up,Grassland
1658,NULL,Cropland,Built-up,Non_Water,Non_Wetland,NULL,Built-up,Built-up
1659,NULL,Cropland,Built-up,Non_Water,Non_Wetland,Wetland,Built-up,Forest
1660,NULL,Cropland,Built-up,Non_Water,Non_Wetland,Bareland,NULL,Bareland
1661,NULL,Cropland,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
1662,NULL,Cropland,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
1663,NULL,Cropland,Built-up,Non_Water,Non_Wetland,Bareland,Built-up,Built-up
1664,NULL,Cropland,Built-up,Water,Non_Wetland,Water,Water,Water
1665,NULL,Cropland,Water,NULL,Water,NULL,NULL,Grassland
1666,NULL,Cropland,Water,NULL,Water,NULL,NULL,Forest
1667,NULL,Cropland,Water,NULL,Water,NULL,Bareland,Grassland
1668,NULL,Cropland,Water,NULL,Water,NULL,Water,Grassland
1669,NULL,Cropland,Water,NULL,Water,Water,Wetland,Wetland
1670,NULL,Cropland,Water,NULL,Water,Water,Wetland,Forest
1671,NULL,Cropland,Water,NULL,Water,Water,Water,Forest
1672,NULL,Cropland,Water,Non_Water,Water,NULL,NULL,Cropland
1673,NULL,Cropland,Water,Non_Water,Water,Wetland,Wetland,Forest
1674,NULL,Cropland,Water,Non_Water,Water,Wetland,Water,Grassland
1675,NULL,Cropland,Water,Non_Water,Water,Wetland,Water,Wetland
1676,NULL,Cropland,Water,Non_Water,Water,Wetland,Water,Forest
1677,NULL,Cropland,Water,Non_Water,Water,Water,NULL,Grassland
1678,NULL,Cropland,Water,Non_Water,Water,Water,Wetland,Grassland
1679,NULL,Cropland,Water,Non_Water,Water,Water,Wetland,Wetland
1680,NULL,Cropland,Water,Water,Water,NULL,Wetland,Wetland
1681,NULL,Cropland,Water,Water,Water,NULL,Water,Water
1682,NULL,Cropland,Water,Water,Water,Wetland,Water,Forest
1683,NULL,Cropland,Water,Water,Water,Wetland,Forest,Water
1684,NULL,Cropland,Water,Water,Water,Water,NULL,Water
1685,NULL,Cropland,Water,Water,Water,Water,Water,Grassland
1686,NULL,Cropland,Water,Water,Water,Water,Water,Wetland
1687,NULL,Cropland,Water,Water,Water,Water,Water,Water
1688,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1689,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1690,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1691,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1692,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1693,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1694,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
1695,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
1696,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
1697,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
1698,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
1699,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Wetland,Cropland
1700,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Wetland,Wetland
1701,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
1702,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Bareland,Grassland
1703,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
1704,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Built-up,Cropland
1705,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Built-up,Forest
1706,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Water,Water
1707,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
1708,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Cropland
1709,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Forest
1710,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
1711,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Cropland
1712,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
1713,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
1714,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
1715,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
1716,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Wetland,NULL
1717,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Wetland,Grassland
1718,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
1719,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
1720,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
1721,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Built-up
1722,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
1723,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1724,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
1725,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1726,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
1727,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
