Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21LXG_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LXG_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LXG_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LXG_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LXG_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LXG_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LXG_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21LXG_M_R
3863,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
3864,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
3865,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
3866,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
3867,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
3868,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Cropland
3869,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
3870,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Cropland
3871,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
3872,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Cropland
3873,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
3874,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
3875,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
3876,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Cropland
3877,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
3878,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
3879,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
3880,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
3881,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
3882,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
3883,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
3884,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
3885,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3886,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
3887,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
3888,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3889,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Cropland
3890,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
3891,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
3892,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Cropland
3893,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
3894,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
3895,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Cropland
3896,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Built-up
3897,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Forest
3898,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,NULL
3899,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
3900,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
3901,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
3902,Grassland,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,NULL
3903,Grassland,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
3904,Grassland,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
3905,Grassland,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Bareland
3906,Grassland,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
3907,Grassland,NULL,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
3908,Grassland,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
3909,Grassland,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
3910,Grassland,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Forest
3911,Grassland,NULL,Cropland,NULL,Non_Wetland,Cropland,Wetland,Grassland
3912,Grassland,NULL,Cropland,NULL,Non_Wetland,Cropland,Wetland,Cropland
3913,Grassland,NULL,Cropland,NULL,Non_Wetland,Cropland,Wetland,Forest
3914,Grassland,NULL,Cropland,NULL,Non_Wetland,Cropland,Bareland,Grassland
3915,Grassland,NULL,Cropland,NULL,Non_Wetland,Cropland,Bareland,Cropland
3916,Grassland,NULL,Cropland,NULL,Non_Wetland,Cropland,Built-up,Grassland
3917,Grassland,NULL,Cropland,NULL,Non_Wetland,Cropland,Built-up,Cropland
3918,Grassland,NULL,Cropland,NULL,Non_Wetland,Cropland,Forest,Grassland
3919,Grassland,NULL,Cropland,NULL,Non_Wetland,Cropland,Forest,Cropland
3920,Grassland,NULL,Cropland,NULL,Non_Wetland,Cropland,Forest,Forest
3921,Grassland,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
3922,Grassland,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Cropland
3923,Grassland,NULL,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
3924,Grassland,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
3925,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
3926,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
3927,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
3928,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
3929,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
3930,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
3931,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3932,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
3933,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
3934,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
3935,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,Cropland
3936,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
3937,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Cropland
3938,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Built-up
3939,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
3940,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Cropland
3941,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Bareland
3942,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Built-up
3943,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
3944,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Cropland
3945,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
3946,Grassland,NULL,Cropland,NULL,Non_Wetland,Built-up,NULL,Grassland
3947,Grassland,NULL,Cropland,NULL,Non_Wetland,Built-up,NULL,Cropland
3948,Grassland,NULL,Cropland,NULL,Non_Wetland,Built-up,NULL,Forest
3949,Grassland,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
3950,Grassland,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Cropland
3951,Grassland,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Forest
3952,Grassland,NULL,Cropland,NULL,Non_Wetland,Built-up,Wetland,Grassland
3953,Grassland,NULL,Cropland,NULL,Non_Wetland,Built-up,Bareland,Grassland
3954,Grassland,NULL,Cropland,NULL,Non_Wetland,Built-up,Bareland,Cropland
3955,Grassland,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
3956,Grassland,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Cropland
3957,Grassland,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Bareland
3958,Grassland,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
3959,Grassland,NULL,Cropland,NULL,Non_Wetland,Built-up,Forest,Grassland
3960,Grassland,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
3961,Grassland,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
3962,Grassland,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
3963,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3964,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
3965,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
3966,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Forest
3967,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Wetland,NULL
3968,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
3969,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
3970,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Water,Forest
3971,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Forest,Cropland
3972,Grassland,NULL,Wetland,NULL,Wetland,Bareland,NULL,Grassland
3973,Grassland,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
3974,Grassland,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
3975,Grassland,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
3976,Grassland,NULL,Wetland,Water,Wetland,Wetland,Water,Wetland
3977,Grassland,NULL,Wetland,Water,Wetland,Bareland,NULL,Water
3978,Grassland,NULL,Wetland,Water,Wetland,Water,Water,Water
3979,Grassland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Grassland
3980,Grassland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Cropland,NULL,Grassland
3981,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
3982,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
3983,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
3984,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,Shrubland,Grassland
3985,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,Shrubland,Cropland
3986,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
3987,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Cropland
3988,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,Built-up,Grassland
3989,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,Built-up,Cropland
3990,Grassland,NULL,Built-up,NULL,Non_Wetland,Shrubland,NULL,Grassland
3991,Grassland,NULL,Built-up,NULL,Non_Wetland,Shrubland,NULL,Forest
3992,Grassland,NULL,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
3993,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
3994,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Cropland
3995,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Wetland
3996,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
3997,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Grassland
3998,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,NULL
3999,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
4000,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Cropland
4001,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
4002,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
4003,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Wetland,Water
4004,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
4005,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Cropland
4006,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
4007,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
4008,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Cropland
4009,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Built-up
4010,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Water,Forest
4011,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
4012,Grassland,NULL,Built-up,NULL,Non_Wetland,Cropland,NULL,Grassland
4013,Grassland,NULL,Built-up,NULL,Non_Wetland,Cropland,NULL,Cropland
4014,Grassland,NULL,Built-up,NULL,Non_Wetland,Cropland,Grassland,Grassland
4015,Grassland,NULL,Built-up,NULL,Non_Wetland,Cropland,Bareland,Cropland
4016,Grassland,NULL,Built-up,NULL,Non_Wetland,Cropland,Bareland,Forest
4017,Grassland,NULL,Built-up,NULL,Non_Wetland,Cropland,Built-up,Cropland
4018,Grassland,NULL,Built-up,NULL,Non_Wetland,Cropland,Forest,Grassland
4019,Grassland,NULL,Built-up,NULL,Non_Wetland,Wetland,Shrubland,Water
4020,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
4021,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Cropland
4022,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
4023,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
4024,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
4025,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Cropland
4026,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
4027,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland,Wetland,Grassland
4028,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
4029,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Cropland
4030,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
4031,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
4032,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Cropland
4033,Grassland,NULL,Built-up,NULL,Non_Wetland,Built-up,NULL,Grassland
4034,Grassland,NULL,Built-up,NULL,Non_Wetland,Built-up,NULL,Cropland
4035,Grassland,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
4036,Grassland,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Cropland
4037,Grassland,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Bareland
4038,Grassland,NULL,Built-up,NULL,Non_Wetland,Built-up,Wetland,Grassland
4039,Grassland,NULL,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
4040,Grassland,NULL,Built-up,NULL,Non_Wetland,Built-up,Bareland,Cropland
4041,Grassland,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
4042,Grassland,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Cropland
4043,Grassland,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
4044,Grassland,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
4045,Grassland,NULL,Built-up,NULL,Non_Wetland,Water,NULL,Grassland
4046,Grassland,NULL,Water,NULL,Water,Grassland,NULL,Grassland
4047,Grassland,NULL,Water,NULL,Water,Grassland,Grassland,Grassland
4048,Grassland,NULL,Water,NULL,Water,Grassland,Grassland,Forest
4049,Grassland,NULL,Water,NULL,Water,Grassland,Wetland,Grassland
4050,Grassland,NULL,Water,NULL,Water,Bareland,NULL,Grassland
4051,Grassland,NULL,Water,NULL,Water,Bareland,Grassland,Grassland
4052,Grassland,NULL,Water,NULL,Water,Bareland,Forest,Grassland
4053,Grassland,NULL,Water,Non_Water,Water,Grassland,Wetland,Wetland
4054,Grassland,NULL,Water,Non_Water,Water,Cropland,NULL,Grassland
4055,Grassland,NULL,Water,Non_Water,Water,Bareland,NULL,Water
4056,Grassland,NULL,Water,Water,Water,Bareland,NULL,Grassland
4057,Grassland,NULL,Water,Water,Water,Bareland,NULL,Water
4058,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
4059,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
4060,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
4061,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
4062,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
4063,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
4064,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
4065,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
4066,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
4067,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
4068,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
4069,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
4070,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,Grassland
4071,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
4072,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
4073,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
4074,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
4075,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
4076,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
4077,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
4078,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
4079,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
4080,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
4081,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
4082,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
4083,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
4084,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
4085,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Cropland
4086,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
4087,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,NULL
4088,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
4089,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
4090,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
4091,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
4092,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
4093,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,Wetland,Grassland
4094,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,Wetland,Cropland
4095,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,Forest,Grassland
4096,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,Forest,Cropland
4097,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
4098,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
4099,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
4100,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
4101,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
4102,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
4103,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
4104,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
4105,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
4106,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Cropland
4107,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
4108,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
4109,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Cropland
4110,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
4111,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
4112,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
4113,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
4114,Grassland,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Forest
4115,Grassland,NULL,Forest,NULL,Non_Wetland,Water,Wetland,NULL
4116,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
4117,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
4118,Grassland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
4119,Grassland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
4120,Grassland,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
4121,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
4122,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
4123,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
4124,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
4125,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
4126,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
4127,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,Cropland
4128,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
4129,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Cropland
4130,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
4131,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
4132,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,Forest,Forest
4133,Grassland,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
4134,Grassland,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,Cropland
4135,Grassland,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
4136,Grassland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
4137,Grassland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
4138,Grassland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
4139,Grassland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
4140,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
4141,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
4142,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
4143,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
4144,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
4145,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Cropland
4146,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
4147,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
4148,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
4149,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
4150,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
4151,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Built-up
4152,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
4153,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
4154,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Wetland,Cropland
4155,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Wetland,Wetland
4156,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
4157,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
4158,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Bareland,Cropland
4159,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
4160,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Built-up,Grassland
4161,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
4162,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Cropland
4163,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
4164,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
4165,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
4166,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Forest
4167,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,Shrubland,Grassland
4168,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,Shrubland,Cropland
4169,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
4170,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Cropland
4171,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Forest
4172,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,Wetland,Grassland
4173,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,Wetland,Cropland
4174,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,Wetland,Forest
4175,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,Bareland,Grassland
4176,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,Bareland,Forest
4177,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,Forest,Grassland
4178,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,Forest,Cropland
4179,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,Forest,Forest
4180,Grassland,Cropland,NULL,NULL,Non_Wetland,Wetland,NULL,Cropland
4181,Grassland,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
4182,Grassland,Cropland,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
