Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22MEV_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MEV_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MEV_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22MEV_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MEV_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MEV_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MEV_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22MEV_M_R
330,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
331,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
332,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
333,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
334,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Wetland
335,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Bareland
336,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Built-up
337,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
338,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
339,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
340,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
341,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
342,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
343,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Built-up,Grassland
344,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
345,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
346,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
347,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
348,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
349,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Built-up,Built-up
350,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Built-up,Forest
351,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Forest,Grassland
352,NULL,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
353,NULL,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Forest
354,NULL,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Forest
355,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
356,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
357,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
358,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
359,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
360,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
361,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
362,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
363,NULL,NULL,Forest,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
364,NULL,NULL,Forest,Non_Water,Non_Wetland,Bareland,Grassland,Built-up
365,NULL,NULL,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
366,NULL,NULL,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Forest
367,NULL,NULL,Forest,Non_Water,Non_Wetland,Bareland,Forest,Grassland
368,NULL,NULL,Forest,Non_Water,Non_Wetland,Bareland,Forest,Forest
369,NULL,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Grassland
370,NULL,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Water
371,NULL,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Forest
372,NULL,NULL,Forest,Water,Non_Wetland,Bareland,Grassland,Water
373,NULL,NULL,Forest,Water,Non_Wetland,Bareland,Bareland,Bareland
374,NULL,NULL,Forest,Water,Non_Wetland,Bareland,Bareland,Water
375,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
376,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
377,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
378,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
379,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
380,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
381,NULL,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
382,NULL,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
383,NULL,Cropland,NULL,NULL,Non_Wetland,Forest,Forest,Forest
384,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
385,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
386,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
387,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
388,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
389,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
390,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
391,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
392,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
393,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
394,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
395,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
396,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
397,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
398,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
399,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
400,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
401,NULL,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
402,NULL,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
403,NULL,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
404,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
405,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
406,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
407,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
408,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
409,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
410,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
411,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
412,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
413,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
414,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
415,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
416,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
417,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
418,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
419,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
420,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Built-up,Grassland
421,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
422,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
423,NULL,Cropland,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
424,NULL,Cropland,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
425,NULL,Cropland,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
426,NULL,Cropland,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
427,NULL,Cropland,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
428,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
429,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
430,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
431,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
432,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
433,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
434,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
435,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
436,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
437,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
438,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
439,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
440,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
441,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
442,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
443,NULL,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
444,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Forest
445,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
446,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
447,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
448,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
449,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
450,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
451,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
452,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
453,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
454,NULL,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
455,NULL,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
456,NULL,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
457,NULL,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
458,NULL,Bareland,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
459,NULL,Bareland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
460,NULL,Bareland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
461,NULL,Bareland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
462,NULL,Bareland,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
463,NULL,Bareland,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
464,NULL,Bareland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
465,NULL,Bareland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
466,NULL,Bareland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
467,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
468,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
469,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
470,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Bareland,Built-up
471,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,Grassland
472,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,Forest
473,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
474,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
475,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
476,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Built-up
477,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
478,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
479,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Grassland,Forest
480,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Grassland
481,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Forest
482,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
483,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
484,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
485,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
486,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
487,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
488,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Built-up
489,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
490,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
491,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Built-up
492,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
493,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
494,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
495,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
496,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
497,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
498,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
499,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
500,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
501,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
502,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
503,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Bareland
504,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Built-up
505,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Forest
506,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
507,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
508,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Built-up
509,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Forest
510,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Grassland
511,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Built-up
512,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Forest
513,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
514,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Bareland
515,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
516,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
517,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Forest,Grassland
518,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Grassland,Built-up,Grassland
519,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
520,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
521,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
522,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
523,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
524,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Bareland,Built-up
525,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
526,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
527,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,Built-up
528,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,Forest
529,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
530,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
531,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
532,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
533,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
534,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
535,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Built-up
536,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
537,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Built-up,Grassland
538,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Built-up,Built-up
539,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Built-up,Forest
540,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
541,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
542,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
543,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Built-up
544,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Forest
545,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Bareland,Grassland
546,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Bareland,Built-up
547,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Bareland,Forest
548,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
549,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Bareland
550,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Built-up
551,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Forest
552,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Forest,Grassland
553,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Forest,Forest
554,NULL,Built-up,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
555,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
556,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
557,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
558,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
559,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
560,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
561,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
562,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
563,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
564,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Built-up
565,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
566,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
567,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Bareland
568,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Built-up
569,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Forest
570,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
571,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
572,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
573,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Forest
574,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Bareland,Grassland
575,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
576,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Bareland
577,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
578,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
579,NULL,Built-up,Wetland,NULL,Wetland,Built-up,Built-up,Grassland
580,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Grassland
581,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
582,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
583,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
584,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
585,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Built-up
586,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
587,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
588,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Built-up
589,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Forest
590,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
591,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
592,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
593,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
594,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
595,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
596,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
597,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
598,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
599,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Bareland
600,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
601,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Forest
602,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
603,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Shrubland,Grassland
604,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Shrubland,Built-up
605,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
606,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Built-up
607,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Forest
608,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
609,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Built-up
610,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Forest
611,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
612,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
613,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
614,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
615,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Forest,Built-up
616,NULL,Built-up,Water,NULL,Water,Bareland,Built-up,Forest
617,NULL,Built-up,Water,NULL,Water,Built-up,Built-up,Built-up
618,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
619,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
620,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
621,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
622,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
623,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Forest
624,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
625,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
626,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
627,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
628,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
629,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
630,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Grassland
631,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Forest
632,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
633,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
634,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
635,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Built-up
636,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Forest
637,NULL,Built-up,Forest,NULL,Non_Wetland,Water,Grassland,Forest
638,NULL,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
639,NULL,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
640,NULL,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
641,NULL,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
642,NULL,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
643,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
644,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
645,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
646,NULL,Water,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
647,NULL,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
648,NULL,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
649,NULL,Water,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
650,NULL,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
651,NULL,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
652,NULL,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
653,NULL,Water,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
654,NULL,Water,Wetland,NULL,Wetland,Grassland,Wetland,Forest
