Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23KNU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KNU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KNU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KNU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KNU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KNU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KNU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23KNU_M_R
11393,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
11394,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
11395,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
11396,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
11397,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
11398,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Built-up
11399,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
11400,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
11401,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
11402,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Cropland
11403,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
11404,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Bareland,NULL
11405,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
11406,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
11407,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Built-up,Forest
11408,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
11409,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
11410,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
11411,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Cropland
11412,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
11413,Grassland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,NULL
11414,Grassland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
11415,Grassland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
11416,Grassland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
11417,Grassland,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,NULL
11418,Grassland,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
11419,Grassland,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Cropland
11420,Grassland,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
11421,Grassland,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,NULL
11422,Grassland,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,Grassland
11423,Grassland,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,Cropland
11424,Grassland,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,Bareland
11425,Grassland,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
11426,Grassland,Cropland,Forest,NULL,Non_Wetland,Wetland,NULL,NULL
11427,Grassland,Cropland,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
11428,Grassland,Cropland,Forest,NULL,Non_Wetland,Wetland,NULL,Wetland
11429,Grassland,Cropland,Forest,NULL,Non_Wetland,Wetland,NULL,Water
11430,Grassland,Cropland,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
11431,Grassland,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
11432,Grassland,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
11433,Grassland,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
11434,Grassland,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
11435,Grassland,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
11436,Grassland,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
11437,Grassland,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
11438,Grassland,Cropland,Forest,NULL,Non_Wetland,Wetland,Water,Grassland
11439,Grassland,Cropland,Forest,NULL,Non_Wetland,Wetland,Water,Wetland
11440,Grassland,Cropland,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
11441,Grassland,Cropland,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
11442,Grassland,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
11443,Grassland,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Cropland
11444,Grassland,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
11445,Grassland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
11446,Grassland,Cropland,Forest,NULL,Non_Wetland,Bareland,Wetland,Wetland
11447,Grassland,Cropland,Forest,NULL,Non_Wetland,Bareland,Wetland,Water
11448,Grassland,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
11449,Grassland,Cropland,Forest,NULL,Non_Wetland,Built-up,NULL,Cropland
11450,Grassland,Cropland,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
11451,Grassland,Cropland,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
11452,Grassland,Cropland,Forest,NULL,Non_Wetland,Built-up,Built-up,Cropland
11453,Grassland,Cropland,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
11454,Grassland,Cropland,Forest,NULL,Non_Wetland,Water,Grassland,Forest
11455,Grassland,Cropland,Forest,NULL,Non_Wetland,Water,Water,Wetland
11456,Grassland,Cropland,Forest,NULL,Non_Wetland,Water,Water,Water
11457,Grassland,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,NULL
11458,Grassland,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
11459,Grassland,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Cropland
11460,Grassland,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Wetland
11461,Grassland,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Water
11462,Grassland,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Forest
11463,Grassland,Cropland,Forest,NULL,Non_Wetland,Forest,Shrubland,NULL
11464,Grassland,Cropland,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
11465,Grassland,Cropland,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
11466,Grassland,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,NULL
11467,Grassland,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
11468,Grassland,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Cropland
11469,Grassland,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Wetland
11470,Grassland,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
11471,Grassland,Cropland,Forest,NULL,Non_Wetland,Forest,Wetland,NULL
11472,Grassland,Cropland,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
11473,Grassland,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,NULL
11474,Grassland,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
11475,Grassland,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Cropland
11476,Grassland,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
11477,Grassland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
11478,Grassland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
11479,Grassland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
11480,Grassland,Cropland,Forest,Non_Water,Non_Wetland,NULL,Wetland,NULL
11481,Grassland,Cropland,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
11482,Grassland,Cropland,Forest,Non_Water,Non_Wetland,Shrubland,Wetland,Grassland
11483,Grassland,Cropland,Forest,Non_Water,Non_Wetland,Shrubland,Wetland,Wetland
11484,Grassland,Cropland,Forest,Non_Water,Non_Wetland,Grassland,NULL,Grassland
11485,Grassland,Cropland,Forest,Non_Water,Non_Wetland,Grassland,NULL,Cropland
11486,Grassland,Cropland,Forest,Non_Water,Non_Wetland,Grassland,NULL,Wetland
11487,Grassland,Cropland,Forest,Non_Water,Non_Wetland,Grassland,NULL,Forest
11488,Grassland,Cropland,Forest,Non_Water,Non_Wetland,Grassland,Grassland,NULL
11489,Grassland,Cropland,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
11490,Grassland,Cropland,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
11491,Grassland,Cropland,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
11492,Grassland,Cropland,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
11493,Grassland,Cropland,Forest,Non_Water,Non_Wetland,Cropland,NULL,Cropland
11494,Grassland,Cropland,Forest,Non_Water,Non_Wetland,Cropland,Grassland,Grassland
11495,Grassland,Cropland,Forest,Non_Water,Non_Wetland,Cropland,Grassland,Cropland
11496,Grassland,Cropland,Forest,Non_Water,Non_Wetland,Wetland,NULL,Grassland
11497,Grassland,Cropland,Forest,Non_Water,Non_Wetland,Wetland,NULL,Wetland
11498,Grassland,Cropland,Forest,Non_Water,Non_Wetland,Wetland,Grassland,NULL
11499,Grassland,Cropland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,NULL
11500,Grassland,Cropland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
11501,Grassland,Cropland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
11502,Grassland,Cropland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Water
11503,Grassland,Cropland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
11504,Grassland,Cropland,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Wetland
11505,Grassland,Cropland,Forest,Non_Water,Non_Wetland,Water,Grassland,Grassland
11506,Grassland,Cropland,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
11507,Grassland,Cropland,Forest,Non_Water,Non_Wetland,Forest,Wetland,NULL
11508,Grassland,Cropland,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
11509,Grassland,Cropland,Forest,Water,Non_Wetland,NULL,Grassland,Grassland
11510,Grassland,Cropland,Forest,Water,Non_Wetland,Grassland,NULL,Grassland
11511,Grassland,Cropland,Forest,Water,Non_Wetland,Wetland,NULL,Wetland
11512,Grassland,Cropland,Forest,Water,Non_Wetland,Wetland,Grassland,Grassland
11513,Grassland,Cropland,Forest,Water,Non_Wetland,Wetland,Grassland,Wetland
11514,Grassland,Cropland,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
11515,Grassland,Cropland,Forest,Water,Non_Wetland,Wetland,Water,Water
11516,Grassland,Cropland,Forest,Water,Non_Wetland,Water,NULL,Cropland
11517,Grassland,Cropland,Forest,Water,Non_Wetland,Water,NULL,Water
11518,Grassland,Cropland,Forest,Water,Non_Wetland,Water,Grassland,Grassland
11519,Grassland,Cropland,Forest,Water,Non_Wetland,Water,Grassland,Water
11520,Grassland,Cropland,Forest,Water,Non_Wetland,Water,Wetland,Grassland
11521,Grassland,Cropland,Forest,Water,Non_Wetland,Water,Wetland,Water
11522,Grassland,Cropland,Forest,Water,Non_Wetland,Water,Water,Water
11523,Grassland,Wetland,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
11524,Grassland,Wetland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
11525,Grassland,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
11526,Grassland,Wetland,NULL,NULL,Non_Wetland,Wetland,Water,NULL
11527,Grassland,Wetland,NULL,NULL,Non_Wetland,Wetland,Water,Grassland
11528,Grassland,Wetland,NULL,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
11529,Grassland,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Water,Wetland
11530,Grassland,Wetland,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
11531,Grassland,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
11532,Grassland,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
11533,Grassland,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
11534,Grassland,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Water,Wetland
11535,Grassland,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
11536,Grassland,Wetland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
11537,Grassland,Wetland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
11538,Grassland,Wetland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
11539,Grassland,Wetland,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
11540,Grassland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Forest
11541,Grassland,Wetland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
11542,Grassland,Wetland,Wetland,Non_Water,Wetland,Wetland,NULL,Wetland
11543,Grassland,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
11544,Grassland,Wetland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
11545,Grassland,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
11546,Grassland,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
11547,Grassland,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
11548,Grassland,Wetland,Forest,NULL,Non_Wetland,Wetland,Water,Wetland
11549,Grassland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Water
11550,Grassland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
11551,Grassland,Built-up,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
11552,Grassland,Built-up,NULL,NULL,Non_Wetland,NULL,Built-up,Forest
11553,Grassland,Built-up,NULL,NULL,Non_Wetland,NULL,Water,Forest
11554,Grassland,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
11555,Grassland,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
11556,Grassland,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
11557,Grassland,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
11558,Grassland,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
11559,Grassland,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
11560,Grassland,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,Grassland
11561,Grassland,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,Forest
11562,Grassland,Built-up,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
11563,Grassland,Built-up,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
11564,Grassland,Built-up,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
11565,Grassland,Built-up,NULL,NULL,Non_Wetland,Built-up,Grassland,Built-up
11566,Grassland,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Grassland
11567,Grassland,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Cropland
11568,Grassland,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Built-up
11569,Grassland,Built-up,NULL,NULL,Non_Wetland,Forest,Forest,Forest
11570,Grassland,Built-up,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
11571,Grassland,Built-up,NULL,Non_Water,Non_Wetland,Grassland,Forest,Forest
11572,Grassland,Built-up,NULL,Non_Water,Non_Wetland,Wetland,Forest,Forest
11573,Grassland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
11574,Grassland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
11575,Grassland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
11576,Grassland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
11577,Grassland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
11578,Grassland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
11579,Grassland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,Grassland
11580,Grassland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,Built-up
11581,Grassland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,Forest
11582,Grassland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
11583,Grassland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
11584,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
11585,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
11586,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
11587,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
11588,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
11589,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Cropland
11590,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
11591,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
11592,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
11593,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
11594,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Wetland,NULL,Built-up
11595,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
11596,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
11597,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
11598,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
11599,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
11600,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
11601,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
11602,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
11603,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
11604,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Built-up
11605,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Forest
11606,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,NULL
11607,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
11608,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Cropland
11609,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
11610,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
11611,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Forest,Built-up
11612,Grassland,Built-up,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
11613,Grassland,Built-up,Shrubland,Water,Non_Wetland,Water,Water,Water
11614,Grassland,Built-up,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
11615,Grassland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
11616,Grassland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
11617,Grassland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
11618,Grassland,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
11619,Grassland,Built-up,Grassland,Non_Water,Non_Wetland,NULL,Forest,Forest
11620,Grassland,Built-up,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Forest
11621,Grassland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
11622,Grassland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
11623,Grassland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
11624,Grassland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
11625,Grassland,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
11626,Grassland,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
11627,Grassland,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Built-up
11628,Grassland,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
11629,Grassland,Built-up,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
11630,Grassland,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Forest
11631,Grassland,Built-up,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
11632,Grassland,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
11633,Grassland,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
11634,Grassland,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
11635,Grassland,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
11636,Grassland,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
11637,Grassland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
11638,Grassland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
11639,Grassland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
11640,Grassland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
11641,Grassland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
11642,Grassland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
11643,Grassland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
11644,Grassland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
11645,Grassland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Cropland
11646,Grassland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Built-up
11647,Grassland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Forest
11648,Grassland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
11649,Grassland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
11650,Grassland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
11651,Grassland,Built-up,Cropland,NULL,Non_Wetland,Cropland,Built-up,Grassland
11652,Grassland,Built-up,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
11653,Grassland,Built-up,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
11654,Grassland,Built-up,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
11655,Grassland,Built-up,Cropland,NULL,Non_Wetland,Wetland,Built-up,Forest
11656,Grassland,Built-up,Cropland,NULL,Non_Wetland,Wetland,Forest,Grassland
11657,Grassland,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
11658,Grassland,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
11659,Grassland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Built-up
11660,Grassland,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,Grassland
11661,Grassland,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,Cropland
11662,Grassland,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,Forest
11663,Grassland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
11664,Grassland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Cropland
11665,Grassland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Built-up
11666,Grassland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Forest
11667,Grassland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Bareland,Grassland
11668,Grassland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,NULL
11669,Grassland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
11670,Grassland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Cropland
11671,Grassland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
11672,Grassland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
11673,Grassland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Forest,Cropland
11674,Grassland,Built-up,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
