Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20NNP_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20NNP_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20NNP_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20NNP_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20NNP_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20NNP_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20NNP_M_R
1552,Water,Bareland,Water,Water,Water,NULL,Forest
1553,Water,Bareland,Forest,NULL,Non_Wetland,NULL,Water
1554,Water,Bareland,Forest,NULL,Non_Wetland,NULL,Forest
1555,Water,Bareland,Forest,Non_Water,Non_Wetland,NULL,Water
1556,Water,Bareland,Forest,Water,Non_Wetland,NULL,Water
1557,Water,Bareland,Forest,Water,Non_Wetland,NULL,Forest
1558,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland
1559,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,Wetland
1560,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,Forest
1561,Water,Built-up,Shrubland,Water,Non_Wetland,NULL,Water
1562,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,Grassland
1563,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland
1564,Water,Built-up,Wetland,NULL,Wetland,NULL,Forest
1565,Water,Built-up,Wetland,Non_Water,Wetland,NULL,Wetland
1566,Water,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland
1567,Water,Built-up,Built-up,NULL,Non_Wetland,NULL,Forest
1568,Water,Built-up,Built-up,Water,Non_Wetland,NULL,Water
1569,Water,Built-up,Water,NULL,Water,NULL,Forest
1570,Water,Built-up,Water,Non_Water,Water,NULL,Forest
1571,Water,Built-up,Forest,NULL,Non_Wetland,NULL,Wetland
1572,Water,Built-up,Forest,NULL,Non_Wetland,NULL,Forest
1573,Water,Built-up,Forest,Water,Non_Wetland,NULL,Forest
1574,Water,Water,NULL,NULL,Non_Wetland,NULL,Grassland
1575,Water,Water,NULL,NULL,Non_Wetland,NULL,Wetland
1576,Water,Water,NULL,NULL,Non_Wetland,NULL,Water
1577,Water,Water,NULL,NULL,Non_Wetland,NULL,Forest
1578,Water,Water,NULL,Non_Water,Non_Wetland,NULL,Bareland
1579,Water,Water,NULL,Non_Water,Non_Wetland,NULL,Water
1580,Water,Water,NULL,Water,Non_Wetland,NULL,Grassland
1581,Water,Water,NULL,Water,Non_Wetland,NULL,Wetland
1582,Water,Water,NULL,Water,Non_Wetland,NULL,Bareland
1583,Water,Water,NULL,Water,Non_Wetland,NULL,Water
1584,Water,Water,NULL,Water,Non_Wetland,NULL,Forest
1585,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL
1586,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland
1587,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Wetland
1588,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Bareland
1589,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Built-up
1590,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Water
1591,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Forest
1592,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
1593,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,Wetland
1594,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,Bareland
1595,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,Built-up
1596,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,Water
1597,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,Forest
1598,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL
1599,Water,Water,Shrubland,Water,Non_Wetland,NULL,Grassland
1600,Water,Water,Shrubland,Water,Non_Wetland,NULL,Wetland
1601,Water,Water,Shrubland,Water,Non_Wetland,NULL,Bareland
1602,Water,Water,Shrubland,Water,Non_Wetland,NULL,Built-up
1603,Water,Water,Shrubland,Water,Non_Wetland,NULL,Water
1604,Water,Water,Shrubland,Water,Non_Wetland,NULL,Forest
1605,Water,Water,Grassland,NULL,Non_Wetland,NULL,Grassland
1606,Water,Water,Grassland,NULL,Non_Wetland,NULL,Wetland
1607,Water,Water,Grassland,NULL,Non_Wetland,NULL,Bareland
1608,Water,Water,Grassland,NULL,Non_Wetland,NULL,Water
1609,Water,Water,Grassland,NULL,Non_Wetland,NULL,Forest
1610,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,Grassland
1611,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,Wetland
1612,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,Bareland
1613,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,Water
1614,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,Forest
1615,Water,Water,Grassland,Water,Non_Wetland,NULL,Grassland
1616,Water,Water,Grassland,Water,Non_Wetland,NULL,Wetland
1617,Water,Water,Grassland,Water,Non_Wetland,NULL,Bareland
1618,Water,Water,Grassland,Water,Non_Wetland,NULL,Built-up
1619,Water,Water,Grassland,Water,Non_Wetland,NULL,Water
1620,Water,Water,Grassland,Water,Non_Wetland,NULL,Forest
1621,Water,Water,Cropland,NULL,Non_Wetland,NULL,Grassland
1622,Water,Water,Cropland,NULL,Non_Wetland,NULL,Wetland
1623,Water,Water,Cropland,NULL,Non_Wetland,NULL,Water
1624,Water,Water,Cropland,NULL,Non_Wetland,NULL,Forest
1625,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,Forest
1626,Water,Water,Cropland,Water,Non_Wetland,NULL,Grassland
1627,Water,Water,Cropland,Water,Non_Wetland,NULL,Forest
1628,Water,Water,Wetland,NULL,Wetland,NULL,Grassland
1629,Water,Water,Wetland,NULL,Wetland,NULL,Wetland
1630,Water,Water,Wetland,NULL,Wetland,NULL,Bareland
1631,Water,Water,Wetland,NULL,Wetland,NULL,Built-up
1632,Water,Water,Wetland,NULL,Wetland,NULL,Water
1633,Water,Water,Wetland,NULL,Wetland,NULL,Forest
1634,Water,Water,Wetland,Non_Water,Wetland,NULL,Grassland
1635,Water,Water,Wetland,Non_Water,Wetland,NULL,Wetland
1636,Water,Water,Wetland,Non_Water,Wetland,NULL,Bareland
1637,Water,Water,Wetland,Non_Water,Wetland,NULL,Built-up
1638,Water,Water,Wetland,Non_Water,Wetland,NULL,Water
1639,Water,Water,Wetland,Non_Water,Wetland,NULL,Forest
1640,Water,Water,Wetland,Water,Wetland,NULL,NULL
1641,Water,Water,Wetland,Water,Wetland,NULL,Grassland
1642,Water,Water,Wetland,Water,Wetland,NULL,Wetland
1643,Water,Water,Wetland,Water,Wetland,NULL,Bareland
1644,Water,Water,Wetland,Water,Wetland,NULL,Water
1645,Water,Water,Wetland,Water,Wetland,NULL,Forest
1646,Water,Water,Bareland,NULL,Non_Wetland,NULL,Grassland
1647,Water,Water,Bareland,Water,Non_Wetland,NULL,Water
1648,Water,Water,Built-up,NULL,Non_Wetland,NULL,Grassland
1649,Water,Water,Built-up,NULL,Non_Wetland,NULL,Bareland
1650,Water,Water,Built-up,NULL,Non_Wetland,NULL,Built-up
1651,Water,Water,Built-up,NULL,Non_Wetland,NULL,Water
1652,Water,Water,Built-up,NULL,Non_Wetland,NULL,Forest
1653,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,Grassland
1654,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,Bareland
1655,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,Built-up
1656,Water,Water,Built-up,Water,Non_Wetland,NULL,Grassland
1657,Water,Water,Built-up,Water,Non_Wetland,NULL,Bareland
1658,Water,Water,Built-up,Water,Non_Wetland,NULL,Water
1659,Water,Water,Built-up,Water,Non_Wetland,NULL,Forest
1660,Water,Water,Water,NULL,Water,NULL,Grassland
1661,Water,Water,Water,NULL,Water,NULL,Wetland
1662,Water,Water,Water,NULL,Water,NULL,Bareland
1663,Water,Water,Water,NULL,Water,NULL,Water
1664,Water,Water,Water,NULL,Water,NULL,Forest
1665,Water,Water,Water,Non_Water,Water,NULL,Grassland
1666,Water,Water,Water,Non_Water,Water,NULL,Wetland
1667,Water,Water,Water,Non_Water,Water,NULL,Bareland
1668,Water,Water,Water,Non_Water,Water,NULL,Built-up
1669,Water,Water,Water,Non_Water,Water,NULL,Water
1670,Water,Water,Water,Non_Water,Water,NULL,Forest
1671,Water,Water,Water,Water,Water,NULL,NULL
1672,Water,Water,Water,Water,Water,NULL,Grassland
1673,Water,Water,Water,Water,Water,NULL,Wetland
1674,Water,Water,Water,Water,Water,NULL,Bareland
1675,Water,Water,Water,Water,Water,NULL,Built-up
1676,Water,Water,Water,Water,Water,NULL,Water
1677,Water,Water,Water,Water,Water,NULL,Forest
1678,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL
1679,Water,Water,Forest,NULL,Non_Wetland,NULL,Grassland
1680,Water,Water,Forest,NULL,Non_Wetland,NULL,Wetland
1681,Water,Water,Forest,NULL,Non_Wetland,NULL,Bareland
1682,Water,Water,Forest,NULL,Non_Wetland,NULL,Built-up
1683,Water,Water,Forest,NULL,Non_Wetland,NULL,Water
1684,Water,Water,Forest,NULL,Non_Wetland,NULL,Forest
1685,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Grassland
1686,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland
1687,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Water
1688,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Forest
1689,Water,Water,Forest,Water,Non_Wetland,NULL,Grassland
1690,Water,Water,Forest,Water,Non_Wetland,NULL,Wetland
1691,Water,Water,Forest,Water,Non_Wetland,NULL,Bareland
1692,Water,Water,Forest,Water,Non_Wetland,NULL,Built-up
1693,Water,Water,Forest,Water,Non_Wetland,NULL,Water
1694,Water,Water,Forest,Water,Non_Wetland,NULL,Forest
1695,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland
1696,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland
1697,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest
1698,Water,Forest,Shrubland,Water,Non_Wetland,NULL,Grassland
1699,Water,Forest,Shrubland,Water,Non_Wetland,NULL,Forest
1700,Water,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland
1701,Water,Forest,Grassland,NULL,Non_Wetland,NULL,Forest
1702,Water,Forest,Grassland,Non_Water,Non_Wetland,NULL,Forest
1703,Water,Forest,Grassland,Water,Non_Wetland,NULL,Forest
1704,Water,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland
1705,Water,Forest,Cropland,NULL,Non_Wetland,NULL,Forest
1706,Water,Forest,Wetland,NULL,Wetland,NULL,Grassland
1707,Water,Forest,Wetland,NULL,Wetland,NULL,Wetland
1708,Water,Forest,Wetland,NULL,Wetland,NULL,Forest
1709,Water,Forest,Wetland,Non_Water,Wetland,NULL,Forest
1710,Water,Forest,Wetland,Water,Wetland,NULL,Wetland
1711,Water,Forest,Wetland,Water,Wetland,NULL,Forest
1712,Water,Forest,Water,NULL,Water,NULL,Forest
1713,Water,Forest,Water,Non_Water,Water,NULL,Forest
1714,Water,Forest,Water,Water,Water,NULL,Grassland
1715,Water,Forest,Water,Water,Water,NULL,Wetland
1716,Water,Forest,Water,Water,Water,NULL,Water
1717,Water,Forest,Water,Water,Water,NULL,Forest
1718,Water,Forest,Forest,NULL,Non_Wetland,NULL,Grassland
1719,Water,Forest,Forest,NULL,Non_Wetland,NULL,Wetland
1720,Water,Forest,Forest,NULL,Non_Wetland,NULL,Forest
1721,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,Forest
1722,Water,Forest,Forest,Water,Non_Wetland,NULL,Forest
1723,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland
1724,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland
1725,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland
1726,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest
1727,Permanent_ice_and_snow,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
1728,Permanent_ice_and_snow,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland
1729,Permanent_ice_and_snow,NULL,Shrubland,Water,Non_Wetland,NULL,Wetland
1730,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland
1731,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,Bareland
1732,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,Forest
1733,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,NULL,Bareland
1734,Permanent_ice_and_snow,NULL,Wetland,Water,Wetland,NULL,Grassland
1735,Permanent_ice_and_snow,NULL,Wetland,Water,Wetland,NULL,Water
1736,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,NULL,Bareland
1737,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland
1738,Permanent_ice_and_snow,NULL,Water,Water,Water,NULL,Grassland
1739,Permanent_ice_and_snow,NULL,Water,Water,Water,NULL,Wetland
1740,Permanent_ice_and_snow,NULL,Water,Water,Water,NULL,Water
1741,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,Grassland
1742,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,Forest
1743,Permanent_ice_and_snow,Bareland,Shrubland,NULL,Non_Wetland,NULL,Grassland
1744,Permanent_ice_and_snow,Bareland,Shrubland,NULL,Non_Wetland,NULL,Wetland
1745,Permanent_ice_and_snow,Bareland,Shrubland,NULL,Non_Wetland,NULL,Bareland
1746,Permanent_ice_and_snow,Bareland,Shrubland,NULL,Non_Wetland,NULL,Forest
1747,Permanent_ice_and_snow,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
1748,Permanent_ice_and_snow,Bareland,Shrubland,Water,Non_Wetland,NULL,Grassland
1749,Permanent_ice_and_snow,Bareland,Shrubland,Water,Non_Wetland,NULL,Wetland
1750,Permanent_ice_and_snow,Bareland,Shrubland,Water,Non_Wetland,NULL,Bareland
1751,Permanent_ice_and_snow,Bareland,Shrubland,Water,Non_Wetland,NULL,Water
1752,Permanent_ice_and_snow,Bareland,Grassland,NULL,Non_Wetland,NULL,Bareland
1753,Permanent_ice_and_snow,Bareland,Grassland,Water,Non_Wetland,NULL,Wetland
1754,Permanent_ice_and_snow,Bareland,Wetland,NULL,Wetland,NULL,Grassland
1755,Permanent_ice_and_snow,Bareland,Wetland,Water,Wetland,NULL,Grassland
1756,Permanent_ice_and_snow,Bareland,Wetland,Water,Wetland,NULL,Wetland
1757,Permanent_ice_and_snow,Bareland,Wetland,Water,Wetland,NULL,Bareland
1758,Permanent_ice_and_snow,Bareland,Water,NULL,Water,NULL,Bareland
1759,Permanent_ice_and_snow,Bareland,Water,Water,Water,NULL,Grassland
1760,Permanent_ice_and_snow,Bareland,Water,Water,Water,NULL,Wetland
1761,Permanent_ice_and_snow,Bareland,Water,Water,Water,NULL,Bareland
1762,Permanent_ice_and_snow,Bareland,Water,Water,Water,NULL,Water
1763,Permanent_ice_and_snow,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland
1764,Permanent_ice_and_snow,Built-up,Shrubland,NULL,Non_Wetland,NULL,Forest
1765,Permanent_ice_and_snow,Built-up,Grassland,NULL,Non_Wetland,NULL,Grassland
1766,Permanent_ice_and_snow,Built-up,Bareland,NULL,Non_Wetland,NULL,Bareland
1767,Permanent_ice_and_snow,Built-up,Forest,NULL,Non_Wetland,NULL,Forest
1768,Permanent_ice_and_snow,Water,Shrubland,Non_Water,Non_Wetland,NULL,Wetland
1769,Permanent_ice_and_snow,Water,Shrubland,Water,Non_Wetland,NULL,Bareland
1770,Permanent_ice_and_snow,Water,Wetland,Water,Wetland,NULL,Grassland
1771,Permanent_ice_and_snow,Water,Water,Non_Water,Water,NULL,Wetland
1772,Permanent_ice_and_snow,Water,Water,Water,Water,NULL,Water
1773,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,NULL,Forest
1774,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL
1775,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Grassland
1776,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Bareland
1777,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Built-up
1778,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Forest
1779,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,Grassland
1780,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,Water
1781,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,Forest
1782,Forest,NULL,NULL,Water,Non_Wetland,NULL,Grassland
1783,Forest,NULL,NULL,Water,Non_Wetland,NULL,Forest
1784,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL
1785,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland
1786,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland
1787,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland
1788,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up
1789,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Water
1790,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest
1791,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL
1792,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
1793,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Wetland
1794,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Bareland
1795,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Built-up
1796,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water
1797,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Forest
1798,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL
1799,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland
1800,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,Wetland
1801,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,Bareland
1802,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,Water
1803,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,Forest
1804,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL
1805,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland
1806,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Cropland
1807,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland
1808,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Bareland
1809,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Built-up
1810,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Water
1811,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Forest
1812,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL
1813,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,Grassland
1814,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,Wetland
1815,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,Forest
1816,Forest,NULL,Grassland,Water,Non_Wetland,NULL,Grassland
1817,Forest,NULL,Grassland,Water,Non_Wetland,NULL,Wetland
1818,Forest,NULL,Grassland,Water,Non_Wetland,NULL,Bareland
1819,Forest,NULL,Grassland,Water,Non_Wetland,NULL,Water
1820,Forest,NULL,Grassland,Water,Non_Wetland,NULL,Forest
1821,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL
1822,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland
1823,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland
1824,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland
1825,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Forest
1826,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland
1827,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,Forest
1828,Forest,NULL,Cropland,Water,Non_Wetland,NULL,Grassland
1829,Forest,NULL,Cropland,Water,Non_Wetland,NULL,Forest
1830,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL
1831,Forest,NULL,Wetland,NULL,Wetland,NULL,Grassland
1832,Forest,NULL,Wetland,NULL,Wetland,NULL,Cropland
1833,Forest,NULL,Wetland,NULL,Wetland,NULL,Wetland
1834,Forest,NULL,Wetland,NULL,Wetland,NULL,Built-up
1835,Forest,NULL,Wetland,NULL,Wetland,NULL,Water
1836,Forest,NULL,Wetland,NULL,Wetland,NULL,Forest
1837,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL
1838,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Grassland
1839,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Wetland
1840,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Forest
1841,Forest,NULL,Wetland,Water,Wetland,NULL,NULL
1842,Forest,NULL,Wetland,Water,Wetland,NULL,Grassland
1843,Forest,NULL,Wetland,Water,Wetland,NULL,Wetland
1844,Forest,NULL,Wetland,Water,Wetland,NULL,Water
1845,Forest,NULL,Wetland,Water,Wetland,NULL,Forest
1846,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,Grassland
1847,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,Forest
1848,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL
1849,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland
1850,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Wetland
1851,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Bareland
1852,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Built-up
1853,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Forest
1854,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,Grassland
1855,Forest,NULL,Built-up,Water,Non_Wetland,NULL,Grassland
1856,Forest,NULL,Water,NULL,Water,NULL,NULL
1857,Forest,NULL,Water,NULL,Water,NULL,Grassland
1858,Forest,NULL,Water,NULL,Water,NULL,Wetland
1859,Forest,NULL,Water,NULL,Water,NULL,Water
1860,Forest,NULL,Water,NULL,Water,NULL,Forest
1861,Forest,NULL,Water,Non_Water,Water,NULL,Grassland
1862,Forest,NULL,Water,Non_Water,Water,NULL,Wetland
1863,Forest,NULL,Water,Non_Water,Water,NULL,Forest
1864,Forest,NULL,Water,Water,Water,NULL,NULL
1865,Forest,NULL,Water,Water,Water,NULL,Grassland
1866,Forest,NULL,Water,Water,Water,NULL,Wetland
1867,Forest,NULL,Water,Water,Water,NULL,Water
1868,Forest,NULL,Water,Water,Water,NULL,Forest
1869,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL
1870,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland
1871,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Cropland
1872,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland
1873,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Bareland
1874,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Built-up
1875,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Water
1876,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest
1877,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL
1878,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland
1879,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Wetland
1880,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Forest
1881,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL
1882,Forest,NULL,Forest,Water,Non_Wetland,NULL,Grassland
1883,Forest,NULL,Forest,Water,Non_Wetland,NULL,Wetland
1884,Forest,NULL,Forest,Water,Non_Wetland,NULL,Water
1885,Forest,NULL,Forest,Water,Non_Wetland,NULL,Forest
1886,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland
1887,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Forest
1888,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland
1889,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Wetland
1890,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Forest
1891,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
1892,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland
1893,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Wetland
1894,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Forest
1895,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland
1896,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest
1897,Forest,Cropland,Wetland,NULL,Wetland,NULL,Grassland
1898,Forest,Cropland,Wetland,NULL,Wetland,NULL,Wetland
1899,Forest,Cropland,Wetland,NULL,Wetland,NULL,Forest
1900,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,Grassland
1901,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Grassland
1902,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Built-up
1903,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Forest
1904,Forest,Cropland,Water,Non_Water,Water,NULL,Grassland
1905,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL
1906,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland
1907,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Wetland
1908,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Forest
1909,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,Forest
1910,Forest,Cropland,Forest,Water,Non_Wetland,NULL,Grassland
1911,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL
1912,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,Grassland
1913,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,Wetland
1914,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,Forest
1915,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL
1916,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
1917,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Wetland
1918,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Forest
1919,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,Grassland
1920,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,Wetland
1921,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,Forest
1922,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,Grassland
1923,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,Wetland
1924,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,Forest
1925,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,Grassland
1926,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,Wetland
1927,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,Forest
1928,Forest,Wetland,Grassland,Water,Non_Wetland,NULL,Grassland
1929,Forest,Wetland,Grassland,Water,Non_Wetland,NULL,Wetland
1930,Forest,Wetland,Grassland,Water,Non_Wetland,NULL,Forest
1931,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,Grassland
1932,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,Forest
1933,Forest,Wetland,Cropland,Water,Non_Wetland,NULL,Forest
