Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20PNR_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20PNR_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20PNR_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20PNR_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20PNR_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20PNR_M_R
1998,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up
1999,Forest,NULL,Grassland,NULL,Non_Wetland,Forest
2000,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland
2001,Forest,NULL,Grassland,Non_Water,Non_Wetland,Wetland
2002,Forest,NULL,Grassland,Non_Water,Non_Wetland,Forest
2003,Forest,NULL,Grassland,Water,Non_Wetland,Grassland
2004,Forest,NULL,Grassland,Water,Non_Wetland,Wetland
2005,Forest,NULL,Grassland,Water,Non_Wetland,Forest
2006,Forest,NULL,Cropland,NULL,Non_Wetland,NULL
2007,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland
2008,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland
2009,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland
2010,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland
2011,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up
2012,Forest,NULL,Cropland,NULL,Non_Wetland,Forest
2013,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland
2014,Forest,NULL,Cropland,Non_Water,Non_Wetland,Wetland
2015,Forest,NULL,Cropland,Non_Water,Non_Wetland,Forest
2016,Forest,NULL,Cropland,Water,Non_Wetland,Wetland
2017,Forest,NULL,Cropland,Water,Non_Wetland,Forest
2018,Forest,NULL,Wetland,NULL,Wetland,NULL
2019,Forest,NULL,Wetland,NULL,Wetland,Grassland
2020,Forest,NULL,Wetland,NULL,Wetland,Cropland
2021,Forest,NULL,Wetland,NULL,Wetland,Wetland
2022,Forest,NULL,Wetland,NULL,Wetland,Bareland
2023,Forest,NULL,Wetland,NULL,Wetland,Built-up
2024,Forest,NULL,Wetland,NULL,Wetland,Water
2025,Forest,NULL,Wetland,NULL,Wetland,Forest
2026,Forest,NULL,Wetland,Non_Water,Wetland,NULL
2027,Forest,NULL,Wetland,Non_Water,Wetland,Grassland
2028,Forest,NULL,Wetland,Non_Water,Wetland,Wetland
2029,Forest,NULL,Wetland,Non_Water,Wetland,Water
2030,Forest,NULL,Wetland,Non_Water,Wetland,Forest
2031,Forest,NULL,Wetland,Water,Wetland,Grassland
2032,Forest,NULL,Wetland,Water,Wetland,Wetland
2033,Forest,NULL,Wetland,Water,Wetland,Water
2034,Forest,NULL,Wetland,Water,Wetland,Forest
2035,Forest,NULL,Bareland,NULL,Non_Wetland,NULL
2036,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland
2037,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland
2038,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland
2039,Forest,NULL,Bareland,NULL,Non_Wetland,Forest
2040,Forest,NULL,Bareland,Water,Non_Wetland,Grassland
2041,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland
2042,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland
2043,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up
2044,Forest,NULL,Built-up,NULL,Non_Wetland,Forest
2045,Forest,NULL,Built-up,Non_Water,Non_Wetland,Grassland
2046,Forest,NULL,Built-up,Non_Water,Non_Wetland,Wetland
2047,Forest,NULL,Built-up,Non_Water,Non_Wetland,Forest
2048,Forest,NULL,Water,NULL,Water,Grassland
2049,Forest,NULL,Water,NULL,Water,Wetland
2050,Forest,NULL,Water,NULL,Water,Forest
2051,Forest,NULL,Water,Non_Water,Water,Grassland
2052,Forest,NULL,Water,Non_Water,Water,Wetland
2053,Forest,NULL,Water,Water,Water,Grassland
2054,Forest,NULL,Water,Water,Water,Wetland
2055,Forest,NULL,Water,Water,Water,Water
2056,Forest,NULL,Water,Water,Water,Forest
2057,Forest,NULL,Forest,NULL,Non_Wetland,NULL
2058,Forest,NULL,Forest,NULL,Non_Wetland,Grassland
2059,Forest,NULL,Forest,NULL,Non_Wetland,Cropland
2060,Forest,NULL,Forest,NULL,Non_Wetland,Wetland
2061,Forest,NULL,Forest,NULL,Non_Wetland,Bareland
2062,Forest,NULL,Forest,NULL,Non_Wetland,Built-up
2063,Forest,NULL,Forest,NULL,Non_Wetland,Forest
2064,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland
2065,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland
2066,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest
2067,Forest,NULL,Forest,Water,Non_Wetland,Grassland
2068,Forest,NULL,Forest,Water,Non_Wetland,Wetland
2069,Forest,NULL,Forest,Water,Non_Wetland,Forest
2070,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland
2071,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland
2072,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL
2073,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland
2074,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland
2075,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland
2076,Forest,Cropland,Shrubland,NULL,Non_Wetland,Built-up
2077,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest
2078,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland
2079,Forest,Cropland,Shrubland,Water,Non_Wetland,Grassland
2080,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL
2081,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland
2082,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland
2083,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland
2084,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest
2085,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Grassland
2086,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Wetland
2087,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland
2088,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland
2089,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland
2090,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest
2091,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Grassland
2092,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Wetland
2093,Forest,Cropland,Wetland,NULL,Wetland,Grassland
2094,Forest,Cropland,Wetland,NULL,Wetland,Wetland
2095,Forest,Cropland,Wetland,NULL,Wetland,Forest
2096,Forest,Cropland,Wetland,Non_Water,Wetland,Grassland
2097,Forest,Cropland,Wetland,Non_Water,Wetland,Wetland
2098,Forest,Cropland,Wetland,Non_Water,Wetland,Forest
2099,Forest,Cropland,Wetland,Water,Wetland,Wetland
2100,Forest,Cropland,Wetland,Water,Wetland,Forest
2101,Forest,Cropland,Bareland,NULL,Non_Wetland,Grassland
2102,Forest,Cropland,Bareland,NULL,Non_Wetland,Forest
2103,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland
2104,Forest,Cropland,Built-up,NULL,Non_Wetland,Wetland
2105,Forest,Cropland,Built-up,NULL,Non_Wetland,Built-up
2106,Forest,Cropland,Built-up,NULL,Non_Wetland,Forest
2107,Forest,Cropland,Water,NULL,Water,Wetland
2108,Forest,Cropland,Water,Water,Water,Wetland
2109,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland
2110,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland
2111,Forest,Cropland,Forest,NULL,Non_Wetland,Forest
2112,Forest,Cropland,Forest,Non_Water,Non_Wetland,Grassland
2113,Forest,Cropland,Forest,Non_Water,Non_Wetland,Wetland
2114,Forest,Wetland,Shrubland,NULL,Non_Wetland,Grassland
2115,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland
2116,Forest,Wetland,Shrubland,NULL,Non_Wetland,Forest
2117,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland
2118,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland
2119,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Forest
2120,Forest,Wetland,Shrubland,Water,Non_Wetland,Grassland
2121,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland
2122,Forest,Wetland,Grassland,NULL,Non_Wetland,Wetland
2123,Forest,Wetland,Grassland,NULL,Non_Wetland,Forest
2124,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Wetland
2125,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Forest
2126,Forest,Wetland,Grassland,Water,Non_Wetland,Wetland
2127,Forest,Wetland,Cropland,NULL,Non_Wetland,Grassland
2128,Forest,Wetland,Cropland,NULL,Non_Wetland,Wetland
2129,Forest,Wetland,Cropland,NULL,Non_Wetland,Built-up
2130,Forest,Wetland,Cropland,NULL,Non_Wetland,Forest
2131,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Forest
2132,Forest,Wetland,Wetland,NULL,Wetland,NULL
2133,Forest,Wetland,Wetland,NULL,Wetland,Grassland
2134,Forest,Wetland,Wetland,NULL,Wetland,Wetland
2135,Forest,Wetland,Wetland,NULL,Wetland,Water
2136,Forest,Wetland,Wetland,NULL,Wetland,Forest
2137,Forest,Wetland,Wetland,Non_Water,Wetland,NULL
2138,Forest,Wetland,Wetland,Non_Water,Wetland,Grassland
2139,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland
2140,Forest,Wetland,Wetland,Non_Water,Wetland,Water
2141,Forest,Wetland,Wetland,Non_Water,Wetland,Forest
2142,Forest,Wetland,Wetland,Water,Wetland,Grassland
2143,Forest,Wetland,Wetland,Water,Wetland,Wetland
2144,Forest,Wetland,Wetland,Water,Wetland,Water
2145,Forest,Wetland,Wetland,Water,Wetland,Forest
2146,Forest,Wetland,Water,NULL,Water,Wetland
2147,Forest,Wetland,Water,NULL,Water,Forest
2148,Forest,Wetland,Water,Non_Water,Water,Wetland
2149,Forest,Wetland,Water,Non_Water,Water,Water
2150,Forest,Wetland,Water,Water,Water,Wetland
2151,Forest,Wetland,Water,Water,Water,Water
2152,Forest,Wetland,Water,Water,Water,Forest
2153,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland
2154,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland
2155,Forest,Wetland,Forest,NULL,Non_Wetland,Forest
2156,Forest,Wetland,Forest,Non_Water,Non_Wetland,Grassland
2157,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland
2158,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest
2159,Forest,Wetland,Forest,Water,Non_Wetland,Wetland
2160,Forest,Bareland,Grassland,NULL,Non_Wetland,Wetland
2161,Forest,Bareland,Forest,NULL,Non_Wetland,Grassland
2162,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland
2163,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland
2164,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland
2165,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland
2166,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up
2167,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest
2168,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Forest
2169,Forest,Built-up,Shrubland,Water,Non_Wetland,Wetland
2170,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland
2171,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland
2172,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up
2173,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest
2174,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Grassland
2175,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Forest
2176,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland
2177,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland
2178,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up
2179,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest
2180,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Forest
2181,Forest,Built-up,Wetland,NULL,Wetland,Grassland
2182,Forest,Built-up,Wetland,NULL,Wetland,Wetland
2183,Forest,Built-up,Wetland,NULL,Wetland,Built-up
2184,Forest,Built-up,Wetland,NULL,Wetland,Forest
2185,Forest,Built-up,Wetland,Non_Water,Wetland,Grassland
2186,Forest,Built-up,Wetland,Non_Water,Wetland,Wetland
2187,Forest,Built-up,Wetland,Non_Water,Wetland,Forest
2188,Forest,Built-up,Bareland,NULL,Non_Wetland,Grassland
2189,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland
2190,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland
2191,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up
2192,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest
2193,Forest,Built-up,Built-up,Non_Water,Non_Wetland,Grassland
2194,Forest,Built-up,Water,NULL,Water,Forest
2195,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland
2196,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland
2197,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up
2198,Forest,Built-up,Forest,NULL,Non_Wetland,Forest
2199,Forest,Built-up,Forest,Non_Water,Non_Wetland,Grassland
2200,Forest,Built-up,Forest,Non_Water,Non_Wetland,Forest
2201,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland
2202,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland
2203,Forest,Water,Shrubland,NULL,Non_Wetland,Forest
2204,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland
2205,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest
2206,Forest,Water,Shrubland,Water,Non_Wetland,Wetland
2207,Forest,Water,Shrubland,Water,Non_Wetland,Forest
2208,Forest,Water,Grassland,NULL,Non_Wetland,Grassland
2209,Forest,Water,Grassland,NULL,Non_Wetland,Wetland
2210,Forest,Water,Grassland,NULL,Non_Wetland,Forest
2211,Forest,Water,Cropland,NULL,Non_Wetland,Wetland
2212,Forest,Water,Cropland,NULL,Non_Wetland,Forest
2213,Forest,Water,Wetland,NULL,Wetland,Grassland
2214,Forest,Water,Wetland,NULL,Wetland,Wetland
2215,Forest,Water,Wetland,NULL,Wetland,Bareland
2216,Forest,Water,Wetland,NULL,Wetland,Built-up
2217,Forest,Water,Wetland,NULL,Wetland,Water
2218,Forest,Water,Wetland,NULL,Wetland,Forest
2219,Forest,Water,Wetland,Non_Water,NULL,Wetland
2220,Forest,Water,Wetland,Non_Water,NULL,Water
2221,Forest,Water,Wetland,Non_Water,Wetland,Grassland
2222,Forest,Water,Wetland,Non_Water,Wetland,Wetland
2223,Forest,Water,Wetland,Non_Water,Wetland,Water
2224,Forest,Water,Wetland,Non_Water,Wetland,Forest
2225,Forest,Water,Wetland,Water,Wetland,Grassland
2226,Forest,Water,Wetland,Water,Wetland,Wetland
2227,Forest,Water,Wetland,Water,Wetland,Built-up
2228,Forest,Water,Wetland,Water,Wetland,Water
2229,Forest,Water,Wetland,Water,Wetland,Forest
2230,Forest,Water,Built-up,NULL,Non_Wetland,Wetland
2231,Forest,Water,Built-up,NULL,Non_Wetland,Forest
2232,Forest,Water,Water,NULL,Water,Grassland
2233,Forest,Water,Water,NULL,Water,Wetland
2234,Forest,Water,Water,NULL,Water,Water
2235,Forest,Water,Water,NULL,Water,Forest
2236,Forest,Water,Water,Non_Water,NULL,Wetland
2237,Forest,Water,Water,Non_Water,NULL,Water
2238,Forest,Water,Water,Non_Water,Water,Grassland
2239,Forest,Water,Water,Non_Water,Water,Wetland
2240,Forest,Water,Water,Non_Water,Water,Water
2241,Forest,Water,Water,Non_Water,Water,Forest
2242,Forest,Water,Water,Water,NULL,Wetland
2243,Forest,Water,Water,Water,NULL,Water
2244,Forest,Water,Water,Water,Water,Grassland
2245,Forest,Water,Water,Water,Water,Wetland
2246,Forest,Water,Water,Water,Water,Water
2247,Forest,Water,Water,Water,Water,Forest
2248,Forest,Water,Forest,NULL,Non_Wetland,Grassland
2249,Forest,Water,Forest,NULL,Non_Wetland,Wetland
2250,Forest,Water,Forest,NULL,Non_Wetland,Water
2251,Forest,Water,Forest,NULL,Non_Wetland,Forest
2252,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland
2253,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland
2254,Forest,Water,Forest,Non_Water,Non_Wetland,Water
2255,Forest,Water,Forest,Non_Water,Non_Wetland,Forest
2256,Forest,Water,Forest,Water,Non_Wetland,Wetland
2257,Forest,Water,Forest,Water,Non_Wetland,Water
2258,Forest,Water,Forest,Water,Non_Wetland,Forest
2259,Forest,Forest,NULL,NULL,Non_Wetland,Grassland
2260,Forest,Forest,NULL,NULL,Non_Wetland,Wetland
2261,Forest,Forest,NULL,NULL,Non_Wetland,Forest
2262,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL
2263,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland
2264,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland
2265,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest
2266,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland
2267,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland
2268,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest
2269,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland
2270,Forest,Forest,Shrubland,Water,Non_Wetland,Forest
2271,Forest,Forest,Grassland,NULL,Non_Wetland,NULL
2272,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland
2273,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland
2274,Forest,Forest,Grassland,NULL,Non_Wetland,Forest
2275,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland
2276,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland
2277,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest
2278,Forest,Forest,Grassland,Water,Non_Wetland,Wetland
2279,Forest,Forest,Grassland,Water,Non_Wetland,Forest
2280,Forest,Forest,Cropland,NULL,Non_Wetland,NULL
2281,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland
2282,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland
2283,Forest,Forest,Cropland,NULL,Non_Wetland,Forest
2284,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland
2285,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland
2286,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest
2287,Forest,Forest,Wetland,NULL,Wetland,NULL
2288,Forest,Forest,Wetland,NULL,Wetland,Grassland
2289,Forest,Forest,Wetland,NULL,Wetland,Cropland
2290,Forest,Forest,Wetland,NULL,Wetland,Wetland
2291,Forest,Forest,Wetland,NULL,Wetland,Bareland
2292,Forest,Forest,Wetland,NULL,Wetland,Built-up
2293,Forest,Forest,Wetland,NULL,Wetland,Water
2294,Forest,Forest,Wetland,NULL,Wetland,Forest
2295,Forest,Forest,Wetland,Non_Water,NULL,Wetland
2296,Forest,Forest,Wetland,Non_Water,Wetland,Grassland
2297,Forest,Forest,Wetland,Non_Water,Wetland,Wetland
2298,Forest,Forest,Wetland,Non_Water,Wetland,Bareland
2299,Forest,Forest,Wetland,Non_Water,Wetland,Built-up
2300,Forest,Forest,Wetland,Non_Water,Wetland,Water
2301,Forest,Forest,Wetland,Non_Water,Wetland,Forest
2302,Forest,Forest,Wetland,Water,Wetland,Grassland
2303,Forest,Forest,Wetland,Water,Wetland,Wetland
2304,Forest,Forest,Wetland,Water,Wetland,Bareland
2305,Forest,Forest,Wetland,Water,Wetland,Water
2306,Forest,Forest,Wetland,Water,Wetland,Forest
2307,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland
2308,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland
2309,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland
2310,Forest,Forest,Bareland,NULL,Non_Wetland,Forest
2311,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland
2312,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest
2313,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland
2314,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland
2315,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up
2316,Forest,Forest,Built-up,NULL,Non_Wetland,Forest
2317,Forest,Forest,Built-up,Non_Water,Non_Wetland,Wetland
2318,Forest,Forest,Built-up,Water,Non_Wetland,Forest
2319,Forest,Forest,Water,NULL,NULL,Wetland
2320,Forest,Forest,Water,NULL,NULL,Water
2321,Forest,Forest,Water,NULL,Water,Wetland
2322,Forest,Forest,Water,NULL,Water,Bareland
2323,Forest,Forest,Water,NULL,Water,Water
2324,Forest,Forest,Water,NULL,Water,Forest
2325,Forest,Forest,Water,Non_Water,NULL,Wetland
2326,Forest,Forest,Water,Non_Water,Water,Grassland
2327,Forest,Forest,Water,Non_Water,Water,Wetland
2328,Forest,Forest,Water,Non_Water,Water,Bareland
2329,Forest,Forest,Water,Non_Water,Water,Water
2330,Forest,Forest,Water,Non_Water,Water,Forest
2331,Forest,Forest,Water,Water,NULL,Wetland
2332,Forest,Forest,Water,Water,NULL,Water
2333,Forest,Forest,Water,Water,Water,Grassland
2334,Forest,Forest,Water,Water,Water,Wetland
2335,Forest,Forest,Water,Water,Water,Bareland
2336,Forest,Forest,Water,Water,Water,Water
2337,Forest,Forest,Water,Water,Water,Forest
2338,Forest,Forest,Forest,NULL,Non_Wetland,NULL
2339,Forest,Forest,Forest,NULL,Non_Wetland,Grassland
2340,Forest,Forest,Forest,NULL,Non_Wetland,Wetland
2341,Forest,Forest,Forest,NULL,Non_Wetland,Bareland
2342,Forest,Forest,Forest,NULL,Non_Wetland,Built-up
2343,Forest,Forest,Forest,NULL,Non_Wetland,Water
2344,Forest,Forest,Forest,NULL,Non_Wetland,Forest
2345,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland
2346,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland
2347,Forest,Forest,Forest,Non_Water,Non_Wetland,Bareland
2348,Forest,Forest,Forest,Non_Water,Non_Wetland,Water
2349,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest
2350,Forest,Forest,Forest,Water,Non_Wetland,Grassland
2351,Forest,Forest,Forest,Water,Non_Wetland,Wetland
2352,Forest,Forest,Forest,Water,Non_Wetland,Forest
