Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22MFE_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MFE_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MFE_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22MFE_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MFE_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MFE_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MFE_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22MFE_M_R
334,NULL,Built-up,Grassland,NULL,Non_Wetland,Forest,Wetland,NULL
335,NULL,Built-up,Grassland,NULL,Non_Wetland,Forest,Bareland,NULL
336,NULL,Built-up,Grassland,NULL,Non_Wetland,Forest,Built-up,NULL
337,NULL,Built-up,Wetland,NULL,NULL,Wetland,Wetland,NULL
338,NULL,Built-up,Wetland,NULL,NULL,Wetland,Built-up,NULL
339,NULL,Built-up,Wetland,NULL,NULL,Wetland,Water,NULL
340,NULL,Built-up,Wetland,NULL,NULL,Bareland,Built-up,NULL
341,NULL,Built-up,Wetland,NULL,NULL,Bareland,Water,NULL
342,NULL,Built-up,Wetland,NULL,NULL,Built-up,Built-up,NULL
343,NULL,Built-up,Wetland,NULL,Wetland,NULL,Wetland,NULL
344,NULL,Built-up,Wetland,NULL,Wetland,Grassland,Shrubland,NULL
345,NULL,Built-up,Wetland,NULL,Wetland,Grassland,Grassland,NULL
346,NULL,Built-up,Wetland,NULL,Wetland,Grassland,Wetland,NULL
347,NULL,Built-up,Wetland,NULL,Wetland,Grassland,Bareland,NULL
348,NULL,Built-up,Wetland,NULL,Wetland,Grassland,Built-up,NULL
349,NULL,Built-up,Wetland,NULL,Wetland,Grassland,Forest,NULL
350,NULL,Built-up,Wetland,NULL,Wetland,Wetland,Grassland,NULL
351,NULL,Built-up,Wetland,NULL,Wetland,Wetland,Wetland,NULL
352,NULL,Built-up,Wetland,NULL,Wetland,Wetland,Bareland,NULL
353,NULL,Built-up,Wetland,NULL,Wetland,Wetland,Built-up,NULL
354,NULL,Built-up,Wetland,NULL,Wetland,Wetland,Water,NULL
355,NULL,Built-up,Wetland,NULL,Wetland,Bareland,Shrubland,NULL
356,NULL,Built-up,Wetland,NULL,Wetland,Bareland,Grassland,NULL
357,NULL,Built-up,Wetland,NULL,Wetland,Bareland,Wetland,NULL
358,NULL,Built-up,Wetland,NULL,Wetland,Bareland,Bareland,NULL
359,NULL,Built-up,Wetland,NULL,Wetland,Bareland,Built-up,NULL
360,NULL,Built-up,Wetland,NULL,Wetland,Bareland,Water,NULL
361,NULL,Built-up,Wetland,NULL,Wetland,Bareland,Forest,NULL
362,NULL,Built-up,Wetland,NULL,Wetland,Built-up,Shrubland,NULL
363,NULL,Built-up,Wetland,NULL,Wetland,Built-up,Grassland,NULL
364,NULL,Built-up,Wetland,NULL,Wetland,Built-up,Wetland,NULL
365,NULL,Built-up,Wetland,NULL,Wetland,Built-up,Bareland,NULL
366,NULL,Built-up,Wetland,NULL,Wetland,Built-up,Built-up,NULL
367,NULL,Built-up,Wetland,NULL,Wetland,Built-up,Water,NULL
368,NULL,Built-up,Wetland,NULL,Wetland,Water,Wetland,NULL
369,NULL,Built-up,Wetland,NULL,Wetland,Water,Bareland,NULL
370,NULL,Built-up,Wetland,NULL,Wetland,Water,Built-up,NULL
371,NULL,Built-up,Wetland,NULL,Wetland,Water,Water,NULL
372,NULL,Built-up,Wetland,NULL,Wetland,Forest,Grassland,NULL
373,NULL,Built-up,Wetland,NULL,Wetland,Forest,Wetland,NULL
374,NULL,Built-up,Wetland,NULL,Wetland,Forest,Built-up,NULL
375,NULL,Built-up,Bareland,NULL,Non_Wetland,Wetland,Grassland,NULL
376,NULL,Built-up,Bareland,NULL,Non_Wetland,Wetland,Wetland,NULL
377,NULL,Built-up,Bareland,NULL,Non_Wetland,Wetland,Bareland,NULL
378,NULL,Built-up,Bareland,NULL,Non_Wetland,Wetland,Built-up,NULL
379,NULL,Built-up,Bareland,NULL,Non_Wetland,Wetland,Water,NULL
380,NULL,Built-up,Bareland,NULL,Non_Wetland,Bareland,Grassland,NULL
381,NULL,Built-up,Bareland,NULL,Non_Wetland,Bareland,Bareland,NULL
382,NULL,Built-up,Bareland,NULL,Non_Wetland,Bareland,Water,NULL
383,NULL,Built-up,Bareland,NULL,Non_Wetland,Built-up,Grassland,NULL
384,NULL,Built-up,Bareland,NULL,Non_Wetland,Built-up,Bareland,NULL
385,NULL,Built-up,Bareland,NULL,Non_Wetland,Built-up,Built-up,NULL
386,NULL,Built-up,Bareland,NULL,Non_Wetland,Built-up,Water,NULL
387,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,NULL
388,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Wetland,NULL
389,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,NULL
390,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,NULL
391,NULL,Built-up,Built-up,NULL,Non_Wetland,Wetland,Grassland,NULL
392,NULL,Built-up,Built-up,NULL,Non_Wetland,Wetland,Wetland,NULL
393,NULL,Built-up,Built-up,NULL,Non_Wetland,Wetland,Bareland,NULL
394,NULL,Built-up,Built-up,NULL,Non_Wetland,Wetland,Built-up,NULL
395,NULL,Built-up,Built-up,NULL,Non_Wetland,Wetland,Water,NULL
396,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,NULL
397,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Wetland,NULL
398,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,NULL
399,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,NULL
400,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Water,NULL
401,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,NULL
402,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Wetland,NULL
403,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,NULL
404,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,NULL
405,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Water,NULL
406,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Forest,NULL
407,NULL,Built-up,Built-up,NULL,Non_Wetland,Water,Bareland,NULL
408,NULL,Built-up,Built-up,NULL,Non_Wetland,Water,Water,NULL
409,NULL,Built-up,Built-up,NULL,Non_Wetland,Forest,Wetland,NULL
410,NULL,Built-up,Water,NULL,Water,Wetland,Grassland,NULL
411,NULL,Built-up,Water,NULL,Water,Wetland,Wetland,NULL
412,NULL,Built-up,Water,NULL,Water,Wetland,Water,NULL
413,NULL,Built-up,Water,NULL,Water,Bareland,Water,NULL
414,NULL,Built-up,Water,NULL,Water,Built-up,Built-up,NULL
415,NULL,Built-up,Water,NULL,Water,Water,Built-up,NULL
416,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
417,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Bareland,NULL
418,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
419,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
420,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,NULL
421,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,NULL
422,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
423,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
424,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,Bareland,NULL
425,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,Built-up,NULL
426,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
427,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Wetland,NULL
428,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,NULL
429,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,NULL
430,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Shrubland,NULL
431,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,NULL
432,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Wetland,NULL
433,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Bareland,NULL
434,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,NULL
435,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Water,NULL
436,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Grassland,NULL
437,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Wetland,NULL
438,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Bareland,NULL
439,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Built-up,NULL
440,NULL,Water,NULL,NULL,Non_Wetland,Grassland,Water,NULL
441,NULL,Water,NULL,NULL,Non_Wetland,Wetland,Grassland,NULL
442,NULL,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
443,NULL,Water,NULL,NULL,Non_Wetland,Wetland,Water,NULL
444,NULL,Water,NULL,NULL,Non_Wetland,Bareland,Wetland,NULL
445,NULL,Water,NULL,NULL,Non_Wetland,Bareland,Bareland,NULL
446,NULL,Water,NULL,NULL,Non_Wetland,Bareland,Water,NULL
447,NULL,Water,NULL,NULL,Non_Wetland,Water,Water,NULL
448,NULL,Water,Shrubland,NULL,Non_Wetland,Wetland,Bareland,NULL
449,NULL,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,NULL
450,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,NULL
451,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,NULL
452,NULL,Water,Shrubland,NULL,Non_Wetland,Water,Water,NULL
453,NULL,Water,Grassland,NULL,Non_Wetland,Wetland,Wetland,NULL
454,NULL,Water,Grassland,NULL,Non_Wetland,Wetland,Water,NULL
455,NULL,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,NULL
456,NULL,Water,Grassland,NULL,Non_Wetland,Bareland,Wetland,NULL
457,NULL,Water,Grassland,NULL,Non_Wetland,Bareland,Water,NULL
458,NULL,Water,Grassland,NULL,Non_Wetland,Water,Bareland,NULL
459,NULL,Water,Wetland,NULL,NULL,Wetland,Bareland,NULL
460,NULL,Water,Wetland,NULL,NULL,Bareland,Water,NULL
461,NULL,Water,Wetland,NULL,Wetland,Grassland,Wetland,NULL
462,NULL,Water,Wetland,NULL,Wetland,Grassland,Bareland,NULL
463,NULL,Water,Wetland,NULL,Wetland,Grassland,Water,NULL
464,NULL,Water,Wetland,NULL,Wetland,Wetland,Grassland,NULL
465,NULL,Water,Wetland,NULL,Wetland,Wetland,Wetland,NULL
466,NULL,Water,Wetland,NULL,Wetland,Wetland,Bareland,NULL
467,NULL,Water,Wetland,NULL,Wetland,Wetland,Water,NULL
468,NULL,Water,Wetland,NULL,Wetland,Bareland,Wetland,NULL
469,NULL,Water,Wetland,NULL,Wetland,Bareland,Bareland,NULL
470,NULL,Water,Wetland,NULL,Wetland,Bareland,Water,NULL
471,NULL,Water,Wetland,NULL,Wetland,Built-up,Built-up,NULL
472,NULL,Water,Wetland,NULL,Wetland,Water,Wetland,NULL
473,NULL,Water,Wetland,NULL,Wetland,Water,Bareland,NULL
474,NULL,Water,Wetland,NULL,Wetland,Water,Built-up,NULL
475,NULL,Water,Wetland,NULL,Wetland,Water,Water,NULL
476,NULL,Water,Bareland,NULL,Non_Wetland,Wetland,Wetland,NULL
477,NULL,Water,Bareland,NULL,Non_Wetland,Bareland,Water,NULL
478,NULL,Water,Built-up,NULL,Non_Wetland,Wetland,Wetland,NULL
479,NULL,Water,Built-up,NULL,Non_Wetland,Water,Water,NULL
480,NULL,Water,Water,NULL,Water,Wetland,Wetland,NULL
481,NULL,Water,Water,NULL,Water,Water,Water,NULL
482,NULL,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
483,NULL,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
484,NULL,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,NULL
485,NULL,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,NULL
486,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
487,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
488,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,NULL
489,NULL,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,NULL
490,NULL,Forest,NULL,NULL,Non_Wetland,Wetland,Shrubland,NULL
491,NULL,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,NULL
492,NULL,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
493,NULL,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,NULL
494,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,NULL
495,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Shrubland,NULL
496,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,NULL
497,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,NULL
498,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,NULL
499,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,NULL
500,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
501,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
502,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
503,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
504,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
505,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,NULL
506,NULL,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,NULL
507,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,NULL
508,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,NULL
509,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
510,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,NULL
511,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,NULL
512,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,NULL
513,NULL,Forest,Grassland,NULL,Non_Wetland,Wetland,Shrubland,NULL
514,NULL,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,NULL
515,NULL,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,NULL
516,NULL,Forest,Grassland,NULL,Non_Wetland,Wetland,Bareland,NULL
517,NULL,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,NULL
518,NULL,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,NULL
519,NULL,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,NULL
520,NULL,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,NULL
521,NULL,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,NULL
522,NULL,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,NULL
523,NULL,Forest,Grassland,NULL,Non_Wetland,Forest,Wetland,NULL
524,NULL,Forest,Wetland,NULL,NULL,Wetland,Water,NULL
525,NULL,Forest,Wetland,NULL,Wetland,NULL,Grassland,NULL
526,NULL,Forest,Wetland,NULL,Wetland,NULL,Wetland,NULL
527,NULL,Forest,Wetland,NULL,Wetland,Grassland,Grassland,NULL
528,NULL,Forest,Wetland,NULL,Wetland,Grassland,Wetland,NULL
529,NULL,Forest,Wetland,NULL,Wetland,Grassland,Bareland,NULL
530,NULL,Forest,Wetland,NULL,Wetland,Grassland,Water,NULL
531,NULL,Forest,Wetland,NULL,Wetland,Grassland,Forest,NULL
532,NULL,Forest,Wetland,NULL,Wetland,Wetland,Shrubland,NULL
533,NULL,Forest,Wetland,NULL,Wetland,Wetland,Grassland,NULL
534,NULL,Forest,Wetland,NULL,Wetland,Wetland,Wetland,NULL
535,NULL,Forest,Wetland,NULL,Wetland,Wetland,Bareland,NULL
536,NULL,Forest,Wetland,NULL,Wetland,Wetland,Water,NULL
537,NULL,Forest,Wetland,NULL,Wetland,Wetland,Forest,NULL
538,NULL,Forest,Wetland,NULL,Wetland,Bareland,Grassland,NULL
539,NULL,Forest,Wetland,NULL,Wetland,Bareland,Wetland,NULL
540,NULL,Forest,Wetland,NULL,Wetland,Bareland,Bareland,NULL
541,NULL,Forest,Wetland,NULL,Wetland,Bareland,Water,NULL
542,NULL,Forest,Wetland,NULL,Wetland,Bareland,Forest,NULL
543,NULL,Forest,Wetland,NULL,Wetland,Water,Wetland,NULL
544,NULL,Forest,Wetland,NULL,Wetland,Forest,Grassland,NULL
545,NULL,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,NULL
546,NULL,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,NULL
547,NULL,Forest,Bareland,NULL,Non_Wetland,Wetland,Grassland,NULL
548,NULL,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,NULL
549,NULL,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,NULL
550,NULL,Forest,Built-up,NULL,Non_Wetland,Grassland,Wetland,NULL
551,NULL,Forest,Built-up,NULL,Non_Wetland,Wetland,Wetland,NULL
552,NULL,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,NULL
553,NULL,Forest,Built-up,NULL,Non_Wetland,Bareland,Wetland,NULL
554,NULL,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,NULL
555,NULL,Forest,Built-up,NULL,Non_Wetland,Bareland,Water,NULL
556,NULL,Forest,Water,NULL,Water,Grassland,Wetland,NULL
557,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
558,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
559,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
560,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
561,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Shrubland,NULL
562,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
563,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
564,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Bareland,NULL
565,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
566,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
567,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,NULL
568,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Water,NULL
569,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,NULL
570,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,NULL
571,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
572,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,NULL
573,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
574,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
575,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,NULL
576,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,NULL
577,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Water,NULL
578,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,NULL
579,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,NULL,NULL
580,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Shrubland,NULL
581,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,NULL
582,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
583,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Bareland,NULL
584,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Water,NULL
585,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,NULL
586,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,NULL
587,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Wetland,NULL
588,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,NULL
589,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Water,NULL
590,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,NULL
591,Grassland,NULL,NULL,NULL,Non_Wetland,Water,Wetland,NULL
592,Grassland,NULL,NULL,NULL,Non_Wetland,Water,Water,NULL
593,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,NULL
594,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Wetland,NULL
595,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,NULL
596,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
597,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
598,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,NULL
599,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,NULL
600,Grassland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Wetland,NULL
601,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,NULL
602,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
603,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
604,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,NULL
605,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,NULL
606,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,NULL
607,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
608,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,NULL
609,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
610,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,NULL
611,Grassland,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,NULL
612,Grassland,NULL,Shrubland,NULL,Non_Wetland,Water,Water,NULL
613,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,NULL
614,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,NULL
615,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,NULL
616,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
617,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,NULL
618,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,NULL
619,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Water,NULL
620,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,NULL
621,Grassland,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,NULL
622,Grassland,NULL,Grassland,NULL,Non_Wetland,Cropland,Wetland,NULL
623,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Shrubland,NULL
624,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,NULL
625,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,NULL
626,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Bareland,NULL
627,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Water,NULL
628,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,NULL
629,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Shrubland,NULL
630,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,NULL
631,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,NULL
632,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,NULL
633,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Water,NULL
634,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,NULL
635,Grassland,NULL,Grassland,NULL,Non_Wetland,Built-up,Wetland,NULL
636,Grassland,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,NULL
637,Grassland,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,NULL
638,Grassland,NULL,Grassland,NULL,Non_Wetland,Water,Wetland,NULL
639,Grassland,NULL,Grassland,NULL,Non_Wetland,Water,Water,NULL
640,Grassland,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,NULL
641,Grassland,NULL,Grassland,NULL,Non_Wetland,Forest,Wetland,NULL
642,Grassland,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,NULL
643,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,NULL
644,Grassland,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,NULL
645,Grassland,NULL,Wetland,NULL,NULL,NULL,Wetland,NULL
646,Grassland,NULL,Wetland,NULL,NULL,Grassland,Grassland,NULL
647,Grassland,NULL,Wetland,NULL,NULL,Grassland,Wetland,NULL
648,Grassland,NULL,Wetland,NULL,NULL,Wetland,Grassland,NULL
649,Grassland,NULL,Wetland,NULL,NULL,Wetland,Wetland,NULL
650,Grassland,NULL,Wetland,NULL,NULL,Wetland,Water,NULL
651,Grassland,NULL,Wetland,NULL,NULL,Bareland,Water,NULL
652,Grassland,NULL,Wetland,NULL,Wetland,NULL,Wetland,NULL
653,Grassland,NULL,Wetland,NULL,Wetland,NULL,Water,NULL
654,Grassland,NULL,Wetland,NULL,Wetland,NULL,Forest,NULL
655,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Grassland,NULL
656,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Wetland,NULL
657,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Bareland,NULL
658,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Water,NULL
659,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Forest,NULL
660,Grassland,NULL,Wetland,NULL,Wetland,Cropland,Wetland,NULL
661,Grassland,NULL,Wetland,NULL,Wetland,Cropland,Water,NULL
662,Grassland,NULL,Wetland,NULL,Wetland,Wetland,NULL,NULL
663,Grassland,NULL,Wetland,NULL,Wetland,Wetland,Shrubland,NULL
664,Grassland,NULL,Wetland,NULL,Wetland,Wetland,Grassland,NULL
665,Grassland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,NULL
666,Grassland,NULL,Wetland,NULL,Wetland,Wetland,Bareland,NULL
667,Grassland,NULL,Wetland,NULL,Wetland,Wetland,Water,NULL
668,Grassland,NULL,Wetland,NULL,Wetland,Wetland,Forest,NULL
669,Grassland,NULL,Wetland,NULL,Wetland,Bareland,Grassland,NULL
670,Grassland,NULL,Wetland,NULL,Wetland,Bareland,Wetland,NULL
671,Grassland,NULL,Wetland,NULL,Wetland,Bareland,Bareland,NULL
672,Grassland,NULL,Wetland,NULL,Wetland,Bareland,Water,NULL
673,Grassland,NULL,Wetland,NULL,Wetland,Built-up,Wetland,NULL
674,Grassland,NULL,Wetland,NULL,Wetland,Water,Grassland,NULL
675,Grassland,NULL,Wetland,NULL,Wetland,Water,Wetland,NULL
676,Grassland,NULL,Wetland,NULL,Wetland,Water,Water,NULL
677,Grassland,NULL,Wetland,NULL,Wetland,Forest,Grassland,NULL
678,Grassland,NULL,Wetland,NULL,Wetland,Forest,Forest,NULL
679,Grassland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,NULL
