Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21NYF_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21NYF_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21NYF_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21NYF_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21NYF_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21NYF_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21NYF_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21NYF_M_R
1095,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
1096,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
1097,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
1098,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
1099,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1100,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1101,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
1102,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1103,Wetland,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
1104,Wetland,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
1105,Wetland,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
1106,Wetland,NULL,Wetland,Water,Wetland,NULL,NULL,Water
1107,Wetland,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
1108,Wetland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1109,Wetland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1110,Wetland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1111,Wetland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1112,Wetland,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
1113,Wetland,NULL,Water,NULL,Water,NULL,NULL,Grassland
1114,Wetland,NULL,Water,NULL,Water,NULL,NULL,Wetland
1115,Wetland,NULL,Water,NULL,Water,NULL,NULL,Bareland
1116,Wetland,NULL,Water,NULL,Water,NULL,NULL,Water
1117,Wetland,NULL,Water,NULL,Water,NULL,NULL,Forest
1118,Wetland,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
1119,Wetland,NULL,Water,Non_Water,Water,NULL,NULL,Wetland
1120,Wetland,NULL,Water,Non_Water,Water,NULL,NULL,Water
1121,Wetland,NULL,Water,Water,Water,NULL,NULL,Grassland
1122,Wetland,NULL,Water,Water,Water,NULL,NULL,Wetland
1123,Wetland,NULL,Water,Water,Water,NULL,NULL,Bareland
1124,Wetland,NULL,Water,Water,Water,NULL,NULL,Water
1125,Wetland,NULL,Water,Water,Water,NULL,NULL,Forest
1126,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1127,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1128,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1129,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
1130,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1131,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1132,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1133,Wetland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1134,Wetland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1135,Wetland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1136,Wetland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
1137,Wetland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
1138,Wetland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1139,Wetland,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1140,Wetland,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1141,Wetland,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Water
1142,Wetland,Cropland,Water,Water,Water,NULL,NULL,Water
1143,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1144,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1145,Wetland,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1146,Wetland,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1147,Wetland,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1148,Wetland,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Forest
1149,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1150,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1151,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1152,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1153,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1154,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1155,Wetland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1156,Wetland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1157,Wetland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1158,Wetland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1159,Wetland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1160,Wetland,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Water
1161,Wetland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1162,Wetland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
1163,Wetland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Bareland
1164,Wetland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Water
1165,Wetland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
1166,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1167,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1168,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1169,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
1170,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1171,Wetland,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
1172,Wetland,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
1173,Wetland,Wetland,Wetland,Water,Wetland,NULL,NULL,Bareland
1174,Wetland,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
1175,Wetland,Wetland,Wetland,Water,Wetland,NULL,NULL,Forest
1176,Wetland,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1177,Wetland,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1178,Wetland,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1179,Wetland,Wetland,Water,NULL,Water,NULL,NULL,Grassland
1180,Wetland,Wetland,Water,NULL,Water,NULL,NULL,Wetland
1181,Wetland,Wetland,Water,NULL,Water,NULL,NULL,Water
1182,Wetland,Wetland,Water,NULL,Water,NULL,NULL,Forest
1183,Wetland,Wetland,Water,Non_Water,Water,NULL,NULL,Grassland
1184,Wetland,Wetland,Water,Non_Water,Water,NULL,NULL,Water
1185,Wetland,Wetland,Water,Non_Water,Water,NULL,NULL,Forest
1186,Wetland,Wetland,Water,Water,Water,NULL,NULL,Grassland
1187,Wetland,Wetland,Water,Water,Water,NULL,NULL,Wetland
1188,Wetland,Wetland,Water,Water,Water,NULL,NULL,Bareland
1189,Wetland,Wetland,Water,Water,Water,NULL,NULL,Water
1190,Wetland,Wetland,Water,Water,Water,NULL,NULL,Forest
1191,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1192,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1193,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Water
1194,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1195,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1196,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1197,Wetland,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1198,Wetland,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Water
1199,Wetland,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Forest
1200,Wetland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1201,Wetland,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1202,Wetland,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1203,Wetland,Bareland,Wetland,Water,Wetland,NULL,NULL,Grassland
1204,Wetland,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
1205,Wetland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1206,Wetland,Bareland,Water,Water,Water,NULL,NULL,Grassland
1207,Wetland,Bareland,Water,Water,Water,NULL,NULL,Wetland
1208,Wetland,Bareland,Water,Water,Water,NULL,NULL,Water
1209,Wetland,Bareland,Water,Water,Water,NULL,NULL,Forest
1210,Wetland,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1211,Wetland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1212,Wetland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1213,Wetland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1214,Wetland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1215,Wetland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1216,Wetland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1217,Wetland,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1218,Wetland,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1219,Wetland,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1220,Wetland,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1221,Wetland,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1222,Wetland,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1223,Wetland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1224,Wetland,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1225,Wetland,Built-up,Wetland,NULL,Wetland,NULL,NULL,Grassland
1226,Wetland,Built-up,Wetland,NULL,Wetland,NULL,NULL,Bareland
1227,Wetland,Built-up,Wetland,NULL,Wetland,NULL,NULL,Forest
1228,Wetland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1229,Wetland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1230,Wetland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1231,Wetland,Built-up,Water,NULL,Water,NULL,NULL,Grassland
1232,Wetland,Built-up,Water,NULL,Water,NULL,NULL,Wetland
1233,Wetland,Built-up,Water,NULL,Water,NULL,NULL,Forest
1234,Wetland,Built-up,Water,Water,Water,NULL,NULL,Grassland
1235,Wetland,Built-up,Water,Water,Water,NULL,NULL,Bareland
1236,Wetland,Built-up,Water,Water,Water,NULL,NULL,Water
1237,Wetland,Built-up,Water,Water,Water,NULL,NULL,Forest
1238,Wetland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Water
1239,Wetland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1240,Wetland,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1241,Wetland,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1242,Wetland,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Water
1243,Wetland,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Forest
1244,Wetland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1245,Wetland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1246,Wetland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
1247,Wetland,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1248,Wetland,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1249,Wetland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1250,Wetland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1251,Wetland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1252,Wetland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1253,Wetland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1254,Wetland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1255,Wetland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1256,Wetland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1257,Wetland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1258,Wetland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1259,Wetland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1260,Wetland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1261,Wetland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1262,Wetland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1263,Wetland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1264,Wetland,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
1265,Wetland,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
1266,Wetland,Water,Wetland,NULL,Wetland,NULL,NULL,Water
1267,Wetland,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
1268,Wetland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1269,Wetland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1270,Wetland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
1271,Wetland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1272,Wetland,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
1273,Wetland,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
1274,Wetland,Water,Wetland,Water,Wetland,NULL,NULL,Water
1275,Wetland,Water,Wetland,Water,Wetland,NULL,NULL,Forest
1276,Wetland,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1277,Wetland,Water,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1278,Wetland,Water,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1279,Wetland,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1280,Wetland,Water,Water,NULL,Water,NULL,NULL,Grassland
1281,Wetland,Water,Water,NULL,Water,NULL,NULL,Wetland
1282,Wetland,Water,Water,NULL,Water,NULL,NULL,Bareland
1283,Wetland,Water,Water,NULL,Water,NULL,NULL,Water
1284,Wetland,Water,Water,NULL,Water,NULL,NULL,Forest
1285,Wetland,Water,Water,Non_Water,Water,NULL,NULL,Grassland
1286,Wetland,Water,Water,Non_Water,Water,NULL,NULL,Wetland
1287,Wetland,Water,Water,Non_Water,Water,NULL,NULL,Water
1288,Wetland,Water,Water,Non_Water,Water,NULL,NULL,Forest
1289,Wetland,Water,Water,Water,Water,NULL,NULL,Grassland
1290,Wetland,Water,Water,Water,Water,NULL,NULL,Wetland
1291,Wetland,Water,Water,Water,Water,NULL,NULL,Bareland
1292,Wetland,Water,Water,Water,Water,NULL,NULL,Water
1293,Wetland,Water,Water,Water,Water,NULL,NULL,Forest
1294,Wetland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1295,Wetland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1296,Wetland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
1297,Wetland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1298,Wetland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1299,Wetland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1300,Wetland,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1301,Wetland,Water,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1302,Wetland,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
1303,Wetland,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
1304,Wetland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1305,Wetland,Forest,NULL,Water,Non_Wetland,NULL,NULL,Forest
1306,Wetland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1307,Wetland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1308,Wetland,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1309,Wetland,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
1310,Wetland,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
1311,Wetland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1312,Wetland,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
1313,Wetland,Forest,Wetland,Water,Wetland,NULL,NULL,Bareland
1314,Wetland,Forest,Wetland,Water,Wetland,NULL,NULL,Water
1315,Wetland,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
1316,Wetland,Forest,Water,NULL,Water,NULL,NULL,Grassland
1317,Wetland,Forest,Water,NULL,Water,NULL,NULL,Water
1318,Wetland,Forest,Water,Water,Water,NULL,NULL,Grassland
1319,Wetland,Forest,Water,Water,Water,NULL,NULL,Bareland
1320,Wetland,Forest,Water,Water,Water,NULL,NULL,Water
1321,Wetland,Forest,Water,Water,Water,NULL,NULL,Forest
1322,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1323,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
1324,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1325,Wetland,Forest,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1326,Wetland,Forest,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1327,Wetland,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
1328,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1329,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1330,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1331,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
1332,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1333,Bareland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1334,Bareland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1335,Bareland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1336,Bareland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1337,Bareland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1338,Bareland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1339,Bareland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
1340,Bareland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Forest
1341,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1342,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1343,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1344,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1345,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1346,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1347,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
1348,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1349,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1350,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Built-up
1351,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1352,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1353,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1354,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1355,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1356,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Built-up
1357,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1358,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1359,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1360,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1361,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1362,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1363,Bareland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1364,Bareland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1365,Bareland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
1366,Bareland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1367,Bareland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1368,Bareland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1369,Bareland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Water
1370,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1371,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1372,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1373,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1374,Bareland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1375,Bareland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1376,Bareland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1377,Bareland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1378,Bareland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
1379,Bareland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Water
1380,Bareland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1381,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
1382,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
1383,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
1384,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
1385,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
1386,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1387,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1388,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1389,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
1390,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1391,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
1392,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
1393,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
1394,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Built-up
1395,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Water
1396,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
1397,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1398,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1399,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1400,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1401,Bareland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1402,Bareland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1403,Bareland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1404,Bareland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
1405,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
1406,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1407,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1408,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1409,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1410,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1411,Bareland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1412,Bareland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1413,Bareland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
1414,Bareland,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
1415,Bareland,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1416,Bareland,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Built-up
1417,Bareland,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Water
1418,Bareland,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Forest
1419,Bareland,NULL,Water,NULL,Water,NULL,NULL,NULL
1420,Bareland,NULL,Water,NULL,Water,NULL,NULL,Grassland
1421,Bareland,NULL,Water,NULL,Water,NULL,NULL,Wetland
1422,Bareland,NULL,Water,NULL,Water,NULL,NULL,Bareland
1423,Bareland,NULL,Water,NULL,Water,NULL,NULL,Built-up
1424,Bareland,NULL,Water,NULL,Water,NULL,NULL,Water
1425,Bareland,NULL,Water,NULL,Water,NULL,NULL,Forest
1426,Bareland,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
1427,Bareland,NULL,Water,Non_Water,Water,NULL,NULL,Bareland
1428,Bareland,NULL,Water,Non_Water,Water,NULL,NULL,Water
1429,Bareland,NULL,Water,Non_Water,Water,NULL,NULL,Forest
1430,Bareland,NULL,Water,Water,Water,NULL,NULL,Grassland
1431,Bareland,NULL,Water,Water,Water,NULL,NULL,Wetland
1432,Bareland,NULL,Water,Water,Water,NULL,NULL,Bareland
1433,Bareland,NULL,Water,Water,Water,NULL,NULL,Water
1434,Bareland,NULL,Water,Water,Water,NULL,NULL,Forest
1435,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1436,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1437,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1438,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1439,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
1440,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1441,Bareland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
