Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24MZS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MZS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MZS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MZS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MZS_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MZS_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MZS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24MZS_M_R
8766,Grassland,Water,Wetland,NULL,Wetland,Shrubland,NULL,Water
8767,Grassland,Water,Wetland,NULL,Wetland,Shrubland,Forest,Grassland
8768,Grassland,Water,Wetland,NULL,Wetland,Grassland,NULL,Grassland
8769,Grassland,Water,Wetland,NULL,Wetland,Grassland,NULL,Cropland
8770,Grassland,Water,Wetland,NULL,Wetland,Cropland,NULL,Grassland
8771,Grassland,Water,Wetland,NULL,Wetland,Water,NULL,Grassland
8772,Grassland,Water,Wetland,NULL,Wetland,Water,NULL,Water
8773,Grassland,Water,Wetland,NULL,Wetland,Water,NULL,Forest
8774,Grassland,Water,Wetland,NULL,Wetland,Water,Water,Grassland
8775,Grassland,Water,Wetland,NULL,Wetland,Water,Water,Wetland
8776,Grassland,Water,Wetland,NULL,Wetland,Water,Water,Water
8777,Grassland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
8778,Grassland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
8779,Grassland,Water,Wetland,Non_Water,Wetland,NULL,Shrubland,Forest
8780,Grassland,Water,Wetland,Non_Water,Wetland,NULL,Forest,Forest
8781,Grassland,Water,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Forest
8782,Grassland,Water,Wetland,Non_Water,Wetland,Shrubland,Water,Grassland
8783,Grassland,Water,Wetland,Non_Water,Wetland,Grassland,NULL,Grassland
8784,Grassland,Water,Wetland,Non_Water,Wetland,Grassland,NULL,Cropland
8785,Grassland,Water,Wetland,Non_Water,Wetland,Cropland,NULL,Grassland
8786,Grassland,Water,Wetland,Non_Water,Wetland,Water,NULL,Grassland
8787,Grassland,Water,Wetland,Non_Water,Wetland,Water,NULL,Cropland
8788,Grassland,Water,Wetland,Non_Water,Wetland,Water,Grassland,Cropland
8789,Grassland,Water,Wetland,Non_Water,Wetland,Water,Water,Grassland
8790,Grassland,Water,Wetland,Non_Water,Wetland,Water,Water,Cropland
8791,Grassland,Water,Wetland,Non_Water,Wetland,Water,Water,Wetland
8792,Grassland,Water,Wetland,Non_Water,Wetland,Forest,NULL,Grassland
8793,Grassland,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
8794,Grassland,Water,Wetland,Water,Wetland,NULL,NULL,Cropland
8795,Grassland,Water,Wetland,Water,Wetland,NULL,NULL,Water
8796,Grassland,Water,Wetland,Water,Wetland,NULL,Water,Grassland
8797,Grassland,Water,Wetland,Water,Wetland,NULL,Water,Cropland
8798,Grassland,Water,Wetland,Water,Wetland,Shrubland,NULL,Water
8799,Grassland,Water,Wetland,Water,Wetland,Shrubland,Forest,Cropland
8800,Grassland,Water,Wetland,Water,Wetland,Grassland,NULL,Cropland
8801,Grassland,Water,Wetland,Water,Wetland,Cropland,NULL,Grassland
8802,Grassland,Water,Wetland,Water,Wetland,Water,NULL,Water
8803,Grassland,Water,Wetland,Water,Wetland,Water,NULL,Forest
8804,Grassland,Water,Wetland,Water,Wetland,Water,Water,Wetland
8805,Grassland,Water,Wetland,Water,Wetland,Water,Water,Forest
8806,Grassland,Water,Wetland,Water,Wetland,Forest,Water,Forest
8807,Grassland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
8808,Grassland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
8809,Grassland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
8810,Grassland,Water,Bareland,NULL,Non_Wetland,NULL,Water,Cropland
8811,Grassland,Water,Bareland,NULL,Non_Wetland,Forest,NULL,Grassland
8812,Grassland,Water,Bareland,Non_Water,Non_Wetland,NULL,Forest,Grassland
8813,Grassland,Water,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
8814,Grassland,Water,Built-up,NULL,Non_Wetland,Bareland,NULL,Cropland
8815,Grassland,Water,Water,NULL,Water,Water,Water,Wetland
8816,Grassland,Water,Water,Non_Water,Water,NULL,NULL,Wetland
8817,Grassland,Water,Water,Water,Water,Shrubland,NULL,Water
8818,Grassland,Water,Water,Water,Water,Water,Water,Wetland
8819,Grassland,Water,Water,Water,Water,Water,Water,Water
8820,Grassland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
8821,Grassland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
8822,Grassland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
8823,Grassland,Water,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
8824,Grassland,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
8825,Grassland,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Cropland
8826,Grassland,Water,Forest,NULL,Non_Wetland,NULL,Water,Grassland
8827,Grassland,Water,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
8828,Grassland,Water,Forest,NULL,Non_Wetland,NULL,Forest,Forest
8829,Grassland,Water,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
8830,Grassland,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
8831,Grassland,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
8832,Grassland,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
8833,Grassland,Water,Forest,NULL,Non_Wetland,Shrubland,Water,Grassland
8834,Grassland,Water,Forest,NULL,Non_Wetland,Shrubland,Forest,Cropland
8835,Grassland,Water,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
8836,Grassland,Water,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
8837,Grassland,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
8838,Grassland,Water,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
8839,Grassland,Water,Forest,NULL,Non_Wetland,Built-up,NULL,Grassland
8840,Grassland,Water,Forest,NULL,Non_Wetland,Water,NULL,Grassland
8841,Grassland,Water,Forest,NULL,Non_Wetland,Water,NULL,Wetland
8842,Grassland,Water,Forest,NULL,Non_Wetland,Water,NULL,Water
8843,Grassland,Water,Forest,NULL,Non_Wetland,Water,Shrubland,Grassland
8844,Grassland,Water,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
8845,Grassland,Water,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
8846,Grassland,Water,Forest,NULL,Non_Wetland,Forest,Shrubland,NULL
8847,Grassland,Water,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
8848,Grassland,Water,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
8849,Grassland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
8850,Grassland,Water,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
8851,Grassland,Water,Forest,Non_Water,Non_Wetland,NULL,Grassland,Grassland
8852,Grassland,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Grassland
8853,Grassland,Water,Forest,Non_Water,Non_Wetland,Shrubland,NULL,NULL
8854,Grassland,Water,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
8855,Grassland,Water,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Cropland
8856,Grassland,Water,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Forest
8857,Grassland,Water,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
8858,Grassland,Water,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
8859,Grassland,Water,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
8860,Grassland,Water,Forest,Non_Water,Non_Wetland,Shrubland,Water,Grassland
8861,Grassland,Water,Forest,Non_Water,Non_Wetland,Shrubland,Forest,NULL
8862,Grassland,Water,Forest,Non_Water,Non_Wetland,Shrubland,Forest,Grassland
8863,Grassland,Water,Forest,Non_Water,Non_Wetland,Grassland,NULL,Grassland
8864,Grassland,Water,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
8865,Grassland,Water,Forest,Non_Water,Non_Wetland,Water,NULL,Grassland
8866,Grassland,Water,Forest,Non_Water,Non_Wetland,Water,Water,Grassland
8867,Grassland,Water,Forest,Non_Water,Non_Wetland,Water,Water,Forest
8868,Grassland,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Grassland
8869,Grassland,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
8870,Grassland,Water,Forest,Water,Non_Wetland,NULL,NULL,Wetland
8871,Grassland,Water,Forest,Water,Non_Wetland,NULL,Grassland,Cropland
8872,Grassland,Water,Forest,Water,Non_Wetland,Shrubland,Forest,Grassland
8873,Grassland,Water,Forest,Water,Non_Wetland,Shrubland,Forest,Cropland
8874,Grassland,Water,Forest,Water,Non_Wetland,Grassland,Water,Grassland
8875,Grassland,Water,Forest,Water,Non_Wetland,Water,NULL,Water
8876,Grassland,Water,Forest,Water,Non_Wetland,Forest,NULL,Grassland
8877,Grassland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
8878,Grassland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
8879,Grassland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
8880,Grassland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
8881,Grassland,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
8882,Grassland,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
8883,Grassland,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Cropland
8884,Grassland,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
8885,Grassland,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
8886,Grassland,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
8887,Grassland,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Cropland
8888,Grassland,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
8889,Grassland,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
8890,Grassland,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Forest
8891,Grassland,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
8892,Grassland,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
8893,Grassland,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Cropland
8894,Grassland,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
8895,Grassland,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
8896,Grassland,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
8897,Grassland,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
8898,Grassland,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
8899,Grassland,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
8900,Grassland,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Cropland
8901,Grassland,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
8902,Grassland,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,NULL
8903,Grassland,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Grassland
8904,Grassland,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
8905,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
8906,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
8907,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
8908,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
8909,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
8910,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
8911,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
8912,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
8913,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
8914,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
8915,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
8916,Grassland,Forest,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
8917,Grassland,Forest,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
8918,Grassland,Forest,NULL,NULL,Non_Wetland,Cropland,Shrubland,Forest
8919,Grassland,Forest,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
8920,Grassland,Forest,NULL,NULL,Non_Wetland,Cropland,Grassland,Cropland
8921,Grassland,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
8922,Grassland,Forest,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
8923,Grassland,Forest,NULL,NULL,Non_Wetland,Water,NULL,Grassland
8924,Grassland,Forest,NULL,NULL,Non_Wetland,Water,NULL,Forest
8925,Grassland,Forest,NULL,NULL,Non_Wetland,Water,Water,Grassland
8926,Grassland,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
8927,Grassland,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Cropland
8928,Grassland,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Forest
8929,Grassland,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,NULL
8930,Grassland,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Grassland
8931,Grassland,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
8932,Grassland,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
8933,Grassland,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
8934,Grassland,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
8935,Grassland,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
8936,Grassland,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
8937,Grassland,Forest,NULL,Non_Water,Non_Wetland,NULL,Grassland,Grassland
8938,Grassland,Forest,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Cropland
8939,Grassland,Forest,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Forest
8940,Grassland,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
8941,Grassland,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
8942,Grassland,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Forest,Forest
8943,Grassland,Forest,NULL,Non_Water,Non_Wetland,Grassland,NULL,NULL
8944,Grassland,Forest,NULL,Non_Water,Non_Wetland,Grassland,NULL,Grassland
8945,Grassland,Forest,NULL,Non_Water,Non_Wetland,Grassland,NULL,Cropland
8946,Grassland,Forest,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
8947,Grassland,Forest,NULL,Non_Water,Non_Wetland,Water,NULL,Grassland
8948,Grassland,Forest,NULL,Water,Non_Wetland,NULL,NULL,Grassland
8949,Grassland,Forest,NULL,Water,Non_Wetland,NULL,NULL,Water
8950,Grassland,Forest,NULL,Water,Non_Wetland,Grassland,NULL,Grassland
8951,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
8952,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
8953,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
8954,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
8955,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
8956,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
8957,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
8958,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Built-up
8959,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
8960,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
8961,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
8962,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Cropland
8963,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
8964,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
8965,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
8966,Grassland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
8967,Grassland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
8968,Grassland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Cropland
8969,Grassland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
8970,Grassland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
8971,Grassland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
8972,Grassland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
8973,Grassland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
8974,Grassland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
8975,Grassland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
8976,Grassland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
8977,Grassland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
8978,Grassland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
8979,Grassland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Cropland
8980,Grassland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
8981,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
8982,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
8983,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
8984,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
8985,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
8986,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
8987,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
8988,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
8989,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
8990,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
8991,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
8992,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
8993,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
8994,Grassland,Forest,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
8995,Grassland,Forest,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
8996,Grassland,Forest,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
8997,Grassland,Forest,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
8998,Grassland,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
8999,Grassland,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
9000,Grassland,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
9001,Grassland,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
9002,Grassland,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
9003,Grassland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
9004,Grassland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
9005,Grassland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,NULL
9006,Grassland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
9007,Grassland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Forest,NULL
9008,Grassland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Grassland
9009,Grassland,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Forest
9010,Grassland,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
9011,Grassland,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
9012,Grassland,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
9013,Grassland,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Grassland
9014,Grassland,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
9015,Grassland,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
9016,Grassland,Forest,Shrubland,Non_Water,Non_Wetland,Cropland,NULL,Forest
9017,Grassland,Forest,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
9018,Grassland,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
9019,Grassland,Forest,Shrubland,Water,Non_Wetland,Shrubland,NULL,Wetland
9020,Grassland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
9021,Grassland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
9022,Grassland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
9023,Grassland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
9024,Grassland,Forest,Grassland,NULL,Non_Wetland,NULL,Shrubland,NULL
9025,Grassland,Forest,Grassland,NULL,Non_Wetland,NULL,Shrubland,Grassland
9026,Grassland,Forest,Grassland,NULL,Non_Wetland,NULL,Shrubland,Forest
9027,Grassland,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,NULL
9028,Grassland,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
9029,Grassland,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Cropland
9030,Grassland,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
9031,Grassland,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,NULL
9032,Grassland,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
9033,Grassland,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
9034,Grassland,Forest,Grassland,NULL,Non_Wetland,Shrubland,NULL,NULL
9035,Grassland,Forest,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
9036,Grassland,Forest,Grassland,NULL,Non_Wetland,Shrubland,NULL,Cropland
9037,Grassland,Forest,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
9038,Grassland,Forest,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
9039,Grassland,Forest,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
9040,Grassland,Forest,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
9041,Grassland,Forest,Grassland,NULL,Non_Wetland,Shrubland,Grassland,NULL
9042,Grassland,Forest,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
9043,Grassland,Forest,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
9044,Grassland,Forest,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
9045,Grassland,Forest,Grassland,NULL,Non_Wetland,Shrubland,Forest,NULL
9046,Grassland,Forest,Grassland,NULL,Non_Wetland,Shrubland,Forest,Grassland
9047,Grassland,Forest,Grassland,NULL,Non_Wetland,Shrubland,Forest,Cropland
9048,Grassland,Forest,Grassland,NULL,Non_Wetland,Shrubland,Forest,Forest
9049,Grassland,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
9050,Grassland,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
9051,Grassland,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
9052,Grassland,Forest,Grassland,NULL,Non_Wetland,Grassland,Shrubland,NULL
9053,Grassland,Forest,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
9054,Grassland,Forest,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
9055,Grassland,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
9056,Grassland,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
9057,Grassland,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
9058,Grassland,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
9059,Grassland,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
9060,Grassland,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Cropland
9061,Grassland,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
9062,Grassland,Forest,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
9063,Grassland,Forest,Grassland,NULL,Non_Wetland,Cropland,NULL,Cropland
9064,Grassland,Forest,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
9065,Grassland,Forest,Grassland,NULL,Non_Wetland,Cropland,Grassland,Cropland
9066,Grassland,Forest,Grassland,NULL,Non_Wetland,Water,NULL,Grassland
9067,Grassland,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
9068,Grassland,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
9069,Grassland,Forest,Grassland,NULL,Non_Wetland,Forest,Shrubland,Grassland
9070,Grassland,Forest,Grassland,NULL,Non_Wetland,Forest,Shrubland,Cropland
9071,Grassland,Forest,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
9072,Grassland,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
9073,Grassland,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
9074,Grassland,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
9075,Grassland,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
