Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21MXT_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21MXT_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21MXT_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21MXT_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21MXT_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21MXT_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21MXT_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21MXT_M_R
321,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Built-up,Grassland
322,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Water,Grassland
323,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Water,Wetland
324,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Water,Bareland
325,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Water,Forest
326,NULL,NULL,Shrubland,Water,Non_Wetland,Built-up,Built-up,Grassland
327,NULL,NULL,Shrubland,Water,Non_Wetland,Water,Wetland,Grassland
328,NULL,NULL,Shrubland,Water,Non_Wetland,Water,Wetland,Wetland
329,NULL,NULL,Shrubland,Water,Non_Wetland,Water,Wetland,Water
330,NULL,NULL,Shrubland,Water,Non_Wetland,Water,Water,Wetland
331,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
332,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
333,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
334,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
335,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
336,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
337,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
338,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
339,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
340,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
341,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
342,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Wetland
343,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
344,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
345,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Built-up
346,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
347,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
348,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Built-up,Forest
349,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
350,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
351,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
352,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
353,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Wetland,Grassland
354,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Wetland,Wetland
355,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Wetland,Forest
356,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,Grassland
357,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,Forest
358,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
359,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
360,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Wetland
361,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Built-up
362,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
363,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
364,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Wetland
365,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
366,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Bareland,Grassland
367,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Bareland,Forest
368,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Built-up,Grassland
369,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Water,Grassland
370,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
371,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Built-up
372,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
373,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
374,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
375,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
376,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
377,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
378,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
379,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
380,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,Built-up
381,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
382,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
383,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Built-up
384,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
385,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Built-up,Grassland
386,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Built-up,Built-up
387,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Built-up,Forest
388,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Water,Grassland
389,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Water,Forest
390,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
391,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Built-up
392,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
393,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
394,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Built-up
395,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Forest
396,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Bareland,Grassland
397,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Bareland,Forest
398,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
399,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Forest
400,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Forest,Grassland
401,NULL,NULL,Grassland,NULL,Non_Wetland,Water,Wetland,Grassland
402,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
403,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
404,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
405,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
406,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
407,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
408,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
409,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
410,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
411,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
412,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Water,Grassland
413,NULL,NULL,Grassland,Non_Water,Non_Wetland,Cropland,Wetland,Grassland
414,NULL,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
415,NULL,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
416,NULL,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
417,NULL,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
418,NULL,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
419,NULL,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Bareland,Grassland
420,NULL,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Water,Grassland
421,NULL,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Water,Wetland
422,NULL,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
423,NULL,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
424,NULL,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Wetland
425,NULL,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
426,NULL,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
427,NULL,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Water,Grassland
428,NULL,NULL,Grassland,Water,Non_Wetland,Grassland,Grassland,Grassland
429,NULL,NULL,Grassland,Water,Non_Wetland,Grassland,Grassland,Forest
430,NULL,NULL,Grassland,Water,Non_Wetland,Grassland,Wetland,Grassland
431,NULL,NULL,Grassland,Water,Non_Wetland,Grassland,Wetland,Wetland
432,NULL,NULL,Grassland,Water,Non_Wetland,Grassland,Wetland,Forest
433,NULL,NULL,Grassland,Water,Non_Wetland,Grassland,Bareland,Grassland
434,NULL,NULL,Grassland,Water,Non_Wetland,Grassland,Water,Grassland
435,NULL,NULL,Grassland,Water,Non_Wetland,Cropland,Wetland,Grassland
436,NULL,NULL,Grassland,Water,Non_Wetland,Cropland,Wetland,Forest
437,NULL,NULL,Grassland,Water,Non_Wetland,Wetland,Grassland,Grassland
438,NULL,NULL,Grassland,Water,Non_Wetland,Wetland,Wetland,Grassland
439,NULL,NULL,Grassland,Water,Non_Wetland,Wetland,Wetland,Cropland
440,NULL,NULL,Grassland,Water,Non_Wetland,Wetland,Wetland,Wetland
441,NULL,NULL,Grassland,Water,Non_Wetland,Wetland,Wetland,Forest
442,NULL,NULL,Grassland,Water,Non_Wetland,Wetland,Bareland,Grassland
443,NULL,NULL,Grassland,Water,Non_Wetland,Wetland,Built-up,Grassland
444,NULL,NULL,Grassland,Water,Non_Wetland,Wetland,Water,Grassland
445,NULL,NULL,Grassland,Water,Non_Wetland,Bareland,Grassland,Forest
446,NULL,NULL,Grassland,Water,Non_Wetland,Bareland,Wetland,Grassland
447,NULL,NULL,Grassland,Water,Non_Wetland,Bareland,Wetland,Wetland
448,NULL,NULL,Grassland,Water,Non_Wetland,Water,Wetland,Wetland
449,NULL,NULL,Wetland,NULL,Wetland,NULL,Grassland,Grassland
450,NULL,NULL,Wetland,NULL,Wetland,NULL,Grassland,Forest
451,NULL,NULL,Wetland,NULL,Wetland,NULL,Wetland,Grassland
452,NULL,NULL,Wetland,NULL,Wetland,NULL,Wetland,Wetland
453,NULL,NULL,Wetland,NULL,Wetland,NULL,Wetland,Forest
454,NULL,NULL,Wetland,NULL,Wetland,NULL,Forest,Forest
455,NULL,NULL,Wetland,NULL,Wetland,Grassland,NULL,Grassland
456,NULL,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
457,NULL,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Wetland
458,NULL,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Forest
459,NULL,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
460,NULL,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
461,NULL,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Forest
462,NULL,NULL,Wetland,NULL,Wetland,Grassland,Bareland,Grassland
463,NULL,NULL,Wetland,NULL,Wetland,Grassland,Bareland,Forest
464,NULL,NULL,Wetland,NULL,Wetland,Grassland,Water,Grassland
465,NULL,NULL,Wetland,NULL,Wetland,Grassland,Forest,Grassland
466,NULL,NULL,Wetland,NULL,Wetland,Grassland,Forest,Wetland
467,NULL,NULL,Wetland,NULL,Wetland,Grassland,Forest,Forest
468,NULL,NULL,Wetland,NULL,Wetland,Cropland,Grassland,Grassland
469,NULL,NULL,Wetland,NULL,Wetland,Cropland,Wetland,Grassland
470,NULL,NULL,Wetland,NULL,Wetland,Cropland,Wetland,Wetland
471,NULL,NULL,Wetland,NULL,Wetland,Cropland,Wetland,Forest
472,NULL,NULL,Wetland,NULL,Wetland,Cropland,Bareland,Grassland
473,NULL,NULL,Wetland,NULL,Wetland,Cropland,Water,Grassland
474,NULL,NULL,Wetland,NULL,Wetland,Cropland,Water,Water
475,NULL,NULL,Wetland,NULL,Wetland,Wetland,NULL,Grassland
476,NULL,NULL,Wetland,NULL,Wetland,Wetland,NULL,Wetland
477,NULL,NULL,Wetland,NULL,Wetland,Wetland,NULL,Forest
478,NULL,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
479,NULL,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
480,NULL,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Forest
481,NULL,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
482,NULL,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Cropland
483,NULL,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
484,NULL,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Water
485,NULL,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Forest
486,NULL,NULL,Wetland,NULL,Wetland,Wetland,Bareland,Grassland
487,NULL,NULL,Wetland,NULL,Wetland,Wetland,Bareland,Wetland
488,NULL,NULL,Wetland,NULL,Wetland,Wetland,Bareland,Forest
489,NULL,NULL,Wetland,NULL,Wetland,Wetland,Built-up,Grassland
490,NULL,NULL,Wetland,NULL,Wetland,Wetland,Water,Grassland
491,NULL,NULL,Wetland,NULL,Wetland,Wetland,Water,Wetland
492,NULL,NULL,Wetland,NULL,Wetland,Wetland,Water,Water
493,NULL,NULL,Wetland,NULL,Wetland,Wetland,Water,Forest
494,NULL,NULL,Wetland,NULL,Wetland,Wetland,Forest,Grassland
495,NULL,NULL,Wetland,NULL,Wetland,Wetland,Forest,Forest
496,NULL,NULL,Wetland,NULL,Wetland,Bareland,NULL,Grassland
497,NULL,NULL,Wetland,NULL,Wetland,Bareland,NULL,Wetland
498,NULL,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
499,NULL,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Wetland
500,NULL,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Forest
501,NULL,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
502,NULL,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Wetland
503,NULL,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Bareland
504,NULL,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Water
505,NULL,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Forest
506,NULL,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
507,NULL,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Forest
508,NULL,NULL,Wetland,NULL,Wetland,Bareland,Water,Grassland
509,NULL,NULL,Wetland,NULL,Wetland,Bareland,Water,Water
510,NULL,NULL,Wetland,NULL,Wetland,Bareland,Water,Forest
511,NULL,NULL,Wetland,NULL,Wetland,Bareland,Forest,Forest
512,NULL,NULL,Wetland,NULL,Wetland,Built-up,Wetland,Grassland
513,NULL,NULL,Wetland,NULL,Wetland,Water,Grassland,Grassland
514,NULL,NULL,Wetland,NULL,Wetland,Water,Grassland,Wetland
515,NULL,NULL,Wetland,NULL,Wetland,Water,Wetland,Grassland
516,NULL,NULL,Wetland,NULL,Wetland,Water,Wetland,Wetland
517,NULL,NULL,Wetland,NULL,Wetland,Water,Wetland,Bareland
518,NULL,NULL,Wetland,NULL,Wetland,Water,Wetland,Water
519,NULL,NULL,Wetland,NULL,Wetland,Water,Wetland,Forest
520,NULL,NULL,Wetland,NULL,Wetland,Water,Water,Grassland
521,NULL,NULL,Wetland,NULL,Wetland,Water,Water,Wetland
522,NULL,NULL,Wetland,NULL,Wetland,Water,Water,Water
523,NULL,NULL,Wetland,NULL,Wetland,Water,Water,Forest
524,NULL,NULL,Wetland,NULL,Wetland,Forest,Grassland,Forest
525,NULL,NULL,Wetland,NULL,Wetland,Forest,Wetland,Forest
526,NULL,NULL,Wetland,NULL,Wetland,Forest,Forest,Forest
527,NULL,NULL,Wetland,Non_Water,Wetland,NULL,Grassland,Forest
528,NULL,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
529,NULL,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
530,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,NULL,Grassland
531,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,NULL,Wetland
532,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
533,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Wetland
534,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
535,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
536,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Wetland
537,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
538,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Bareland,Grassland
539,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
540,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Wetland
541,NULL,NULL,Wetland,Non_Water,Wetland,Cropland,Wetland,Grassland
542,NULL,NULL,Wetland,Non_Water,Wetland,Cropland,Wetland,Wetland
543,NULL,NULL,Wetland,Non_Water,Wetland,Cropland,Wetland,Forest
544,NULL,NULL,Wetland,Non_Water,Wetland,Cropland,Water,Grassland
545,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,NULL,Grassland
546,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,NULL,Wetland
547,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,NULL,Forest
548,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
549,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Wetland
550,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Forest
551,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
552,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
553,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
554,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
555,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Bareland,Grassland
556,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
557,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
558,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Water
559,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Forest
560,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,NULL,Grassland
561,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Grassland,Grassland
562,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Grassland,Wetland
563,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Wetland,Grassland
564,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Wetland,Wetland
565,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Wetland,Forest
566,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
567,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Wetland
568,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Water
569,NULL,NULL,Wetland,Non_Water,Wetland,Water,Grassland,Grassland
570,NULL,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
571,NULL,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
572,NULL,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Water
573,NULL,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Forest
574,NULL,NULL,Wetland,Non_Water,Wetland,Water,Water,Grassland
575,NULL,NULL,Wetland,Non_Water,Wetland,Water,Water,Wetland
576,NULL,NULL,Wetland,Non_Water,Wetland,Water,Water,Water
577,NULL,NULL,Wetland,Water,Wetland,NULL,Wetland,Grassland
578,NULL,NULL,Wetland,Water,Wetland,NULL,Wetland,Wetland
579,NULL,NULL,Wetland,Water,Wetland,NULL,Wetland,Forest
580,NULL,NULL,Wetland,Water,Wetland,Grassland,NULL,Grassland
581,NULL,NULL,Wetland,Water,Wetland,Grassland,NULL,Wetland
582,NULL,NULL,Wetland,Water,Wetland,Grassland,Grassland,Grassland
583,NULL,NULL,Wetland,Water,Wetland,Grassland,Grassland,Wetland
584,NULL,NULL,Wetland,Water,Wetland,Grassland,Wetland,Grassland
585,NULL,NULL,Wetland,Water,Wetland,Grassland,Wetland,Wetland
586,NULL,NULL,Wetland,Water,Wetland,Grassland,Wetland,Water
587,NULL,NULL,Wetland,Water,Wetland,Grassland,Wetland,Forest
588,NULL,NULL,Wetland,Water,Wetland,Grassland,Bareland,Grassland
589,NULL,NULL,Wetland,Water,Wetland,Grassland,Water,Grassland
590,NULL,NULL,Wetland,Water,Wetland,Grassland,Water,Wetland
591,NULL,NULL,Wetland,Water,Wetland,Grassland,Water,Water
592,NULL,NULL,Wetland,Water,Wetland,Cropland,Wetland,Grassland
593,NULL,NULL,Wetland,Water,Wetland,Cropland,Wetland,Wetland
594,NULL,NULL,Wetland,Water,Wetland,Cropland,Wetland,Forest
595,NULL,NULL,Wetland,Water,Wetland,Cropland,Water,Grassland
596,NULL,NULL,Wetland,Water,Wetland,Cropland,Water,Forest
597,NULL,NULL,Wetland,Water,Wetland,Wetland,NULL,Grassland
598,NULL,NULL,Wetland,Water,Wetland,Wetland,NULL,Wetland
599,NULL,NULL,Wetland,Water,Wetland,Wetland,NULL,Forest
600,NULL,NULL,Wetland,Water,Wetland,Wetland,Grassland,Grassland
601,NULL,NULL,Wetland,Water,Wetland,Wetland,Grassland,Wetland
602,NULL,NULL,Wetland,Water,Wetland,Wetland,Grassland,Forest
603,NULL,NULL,Wetland,Water,Wetland,Wetland,Wetland,Grassland
604,NULL,NULL,Wetland,Water,Wetland,Wetland,Wetland,Wetland
605,NULL,NULL,Wetland,Water,Wetland,Wetland,Wetland,Water
606,NULL,NULL,Wetland,Water,Wetland,Wetland,Wetland,Forest
607,NULL,NULL,Wetland,Water,Wetland,Wetland,Bareland,Grassland
608,NULL,NULL,Wetland,Water,Wetland,Wetland,Bareland,Wetland
609,NULL,NULL,Wetland,Water,Wetland,Wetland,Built-up,Grassland
610,NULL,NULL,Wetland,Water,Wetland,Wetland,Water,Grassland
611,NULL,NULL,Wetland,Water,Wetland,Wetland,Water,Wetland
612,NULL,NULL,Wetland,Water,Wetland,Wetland,Water,Water
613,NULL,NULL,Wetland,Water,Wetland,Wetland,Water,Forest
614,NULL,NULL,Wetland,Water,Wetland,Bareland,NULL,Grassland
615,NULL,NULL,Wetland,Water,Wetland,Bareland,NULL,Wetland
616,NULL,NULL,Wetland,Water,Wetland,Bareland,Grassland,Grassland
617,NULL,NULL,Wetland,Water,Wetland,Bareland,Grassland,Wetland
618,NULL,NULL,Wetland,Water,Wetland,Bareland,Grassland,Forest
619,NULL,NULL,Wetland,Water,Wetland,Bareland,Wetland,Grassland
620,NULL,NULL,Wetland,Water,Wetland,Bareland,Wetland,Wetland
621,NULL,NULL,Wetland,Water,Wetland,Bareland,Wetland,Bareland
622,NULL,NULL,Wetland,Water,Wetland,Bareland,Wetland,Water
623,NULL,NULL,Wetland,Water,Wetland,Bareland,Wetland,Forest
624,NULL,NULL,Wetland,Water,Wetland,Bareland,Bareland,Grassland
625,NULL,NULL,Wetland,Water,Wetland,Bareland,Bareland,Bareland
626,NULL,NULL,Wetland,Water,Wetland,Bareland,Water,Grassland
627,NULL,NULL,Wetland,Water,Wetland,Bareland,Water,Wetland
628,NULL,NULL,Wetland,Water,Wetland,Bareland,Water,Bareland
629,NULL,NULL,Wetland,Water,Wetland,Bareland,Water,Water
630,NULL,NULL,Wetland,Water,Wetland,Bareland,Water,Forest
631,NULL,NULL,Wetland,Water,Wetland,Water,NULL,Wetland
632,NULL,NULL,Wetland,Water,Wetland,Water,Grassland,Grassland
633,NULL,NULL,Wetland,Water,Wetland,Water,Grassland,Wetland
634,NULL,NULL,Wetland,Water,Wetland,Water,Wetland,Grassland
635,NULL,NULL,Wetland,Water,Wetland,Water,Wetland,Wetland
636,NULL,NULL,Wetland,Water,Wetland,Water,Wetland,Water
637,NULL,NULL,Wetland,Water,Wetland,Water,Wetland,Forest
638,NULL,NULL,Wetland,Water,Wetland,Water,Bareland,Wetland
639,NULL,NULL,Wetland,Water,Wetland,Water,Bareland,Water
640,NULL,NULL,Wetland,Water,Wetland,Water,Water,Grassland
641,NULL,NULL,Wetland,Water,Wetland,Water,Water,Wetland
642,NULL,NULL,Wetland,Water,Wetland,Water,Water,Bareland
643,NULL,NULL,Wetland,Water,Wetland,Water,Water,Water
644,NULL,NULL,Wetland,Water,Wetland,Water,Water,Forest
645,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Grassland
646,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Wetland,Grassland
647,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Bareland,Grassland
648,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Built-up,Grassland
649,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Wetland,Grassland
650,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Wetland,Wetland
651,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,NULL,Grassland
652,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Grassland,Grassland
653,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Grassland,Forest
654,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Wetland,Grassland
655,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Wetland,Bareland
656,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Bareland,Grassland
657,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Bareland,Forest
658,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Built-up,Grassland
659,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Built-up,Forest
660,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Built-up,Grassland,Grassland
661,NULL,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,Cropland,Water,Forest
662,NULL,NULL,Lichens_and_Mosses,Water,Non_Wetland,Grassland,Bareland,Grassland
663,NULL,NULL,Lichens_and_Mosses,Water,Non_Wetland,Water,Wetland,Grassland
664,NULL,NULL,Lichens_and_Mosses,Water,Non_Wetland,Water,Wetland,Wetland
665,NULL,NULL,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
