Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21NVH_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21NVH_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21NVH_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21NVH_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21NVH_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21NVH_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21NVH_M_R
1524,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Wetland
1525,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Bareland
1526,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Water
1527,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Forest
1528,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
1529,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,Wetland
1530,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,Bareland
1531,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,Water
1532,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,Forest
1533,Water,Water,Shrubland,Water,Non_Wetland,NULL,Grassland
1534,Water,Water,Shrubland,Water,Non_Wetland,NULL,Cropland
1535,Water,Water,Shrubland,Water,Non_Wetland,NULL,Wetland
1536,Water,Water,Shrubland,Water,Non_Wetland,NULL,Bareland
1537,Water,Water,Shrubland,Water,Non_Wetland,NULL,Water
1538,Water,Water,Shrubland,Water,Non_Wetland,NULL,Forest
1539,Water,Water,Grassland,NULL,Non_Wetland,NULL,Grassland
1540,Water,Water,Grassland,NULL,Non_Wetland,NULL,Wetland
1541,Water,Water,Grassland,NULL,Non_Wetland,NULL,Bareland
1542,Water,Water,Grassland,Water,Non_Wetland,NULL,Cropland
1543,Water,Water,Grassland,Water,Non_Wetland,NULL,Bareland
1544,Water,Water,Grassland,Water,Non_Wetland,NULL,Water
1545,Water,Water,Cropland,NULL,Non_Wetland,NULL,Grassland
1546,Water,Water,Cropland,NULL,Non_Wetland,NULL,Cropland
1547,Water,Water,Cropland,NULL,Non_Wetland,NULL,Wetland
1548,Water,Water,Cropland,NULL,Non_Wetland,NULL,Bareland
1549,Water,Water,Cropland,NULL,Non_Wetland,NULL,Water
1550,Water,Water,Cropland,NULL,Non_Wetland,NULL,Forest
1551,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,Grassland
1552,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,Wetland
1553,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,Bareland
1554,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,Water
1555,Water,Water,Cropland,Water,Non_Wetland,NULL,Grassland
1556,Water,Water,Cropland,Water,Non_Wetland,NULL,Cropland
1557,Water,Water,Cropland,Water,Non_Wetland,NULL,Wetland
1558,Water,Water,Cropland,Water,Non_Wetland,NULL,Bareland
1559,Water,Water,Cropland,Water,Non_Wetland,NULL,Water
1560,Water,Water,Wetland,NULL,NULL,NULL,Wetland
1561,Water,Water,Wetland,NULL,NULL,NULL,Water
1562,Water,Water,Wetland,NULL,Wetland,NULL,Grassland
1563,Water,Water,Wetland,NULL,Wetland,NULL,Cropland
1564,Water,Water,Wetland,NULL,Wetland,NULL,Wetland
1565,Water,Water,Wetland,NULL,Wetland,NULL,Bareland
1566,Water,Water,Wetland,NULL,Wetland,NULL,Water
1567,Water,Water,Wetland,NULL,Wetland,NULL,Forest
1568,Water,Water,Wetland,Non_Water,NULL,NULL,Wetland
1569,Water,Water,Wetland,Non_Water,NULL,NULL,Water
1570,Water,Water,Wetland,Non_Water,Wetland,NULL,Grassland
1571,Water,Water,Wetland,Non_Water,Wetland,NULL,Cropland
1572,Water,Water,Wetland,Non_Water,Wetland,NULL,Wetland
1573,Water,Water,Wetland,Non_Water,Wetland,NULL,Bareland
1574,Water,Water,Wetland,Non_Water,Wetland,NULL,Water
1575,Water,Water,Wetland,Non_Water,Wetland,NULL,Forest
1576,Water,Water,Wetland,Water,NULL,NULL,Wetland
1577,Water,Water,Wetland,Water,NULL,NULL,Water
1578,Water,Water,Wetland,Water,Wetland,NULL,Grassland
1579,Water,Water,Wetland,Water,Wetland,NULL,Cropland
1580,Water,Water,Wetland,Water,Wetland,NULL,Wetland
1581,Water,Water,Wetland,Water,Wetland,NULL,Bareland
1582,Water,Water,Wetland,Water,Wetland,NULL,Water
1583,Water,Water,Wetland,Water,Wetland,NULL,Forest
1584,Water,Water,Bareland,NULL,Non_Wetland,NULL,Water
1585,Water,Water,Bareland,Water,Non_Wetland,NULL,Water
1586,Water,Water,Built-up,NULL,Non_Wetland,NULL,Grassland
1587,Water,Water,Built-up,NULL,Non_Wetland,NULL,Cropland
1588,Water,Water,Built-up,NULL,Non_Wetland,NULL,Bareland
1589,Water,Water,Built-up,NULL,Non_Wetland,NULL,Water
1590,Water,Water,Built-up,Water,Non_Wetland,NULL,Bareland
1591,Water,Water,Built-up,Water,Non_Wetland,NULL,Water
1592,Water,Water,Water,NULL,NULL,NULL,Wetland
1593,Water,Water,Water,NULL,NULL,NULL,Water
1594,Water,Water,Water,NULL,Water,NULL,Grassland
1595,Water,Water,Water,NULL,Water,NULL,Wetland
1596,Water,Water,Water,NULL,Water,NULL,Bareland
1597,Water,Water,Water,NULL,Water,NULL,Water
1598,Water,Water,Water,NULL,Water,NULL,Forest
1599,Water,Water,Water,Non_Water,NULL,NULL,Wetland
1600,Water,Water,Water,Non_Water,NULL,NULL,Water
1601,Water,Water,Water,Non_Water,Water,NULL,Grassland
1602,Water,Water,Water,Non_Water,Water,NULL,Wetland
1603,Water,Water,Water,Non_Water,Water,NULL,Bareland
1604,Water,Water,Water,Non_Water,Water,NULL,Water
1605,Water,Water,Water,Non_Water,Water,NULL,Forest
1606,Water,Water,Water,Water,NULL,NULL,Wetland
1607,Water,Water,Water,Water,NULL,NULL,Water
1608,Water,Water,Water,Water,Water,NULL,Grassland
1609,Water,Water,Water,Water,Water,NULL,Cropland
1610,Water,Water,Water,Water,Water,NULL,Wetland
1611,Water,Water,Water,Water,Water,NULL,Bareland
1612,Water,Water,Water,Water,Water,NULL,Water
1613,Water,Water,Water,Water,Water,NULL,Forest
1614,Water,Water,Forest,NULL,Non_Wetland,NULL,Grassland
1615,Water,Water,Forest,NULL,Non_Wetland,NULL,Wetland
1616,Water,Water,Forest,NULL,Non_Wetland,NULL,Bareland
1617,Water,Water,Forest,NULL,Non_Wetland,NULL,Water
1618,Water,Water,Forest,NULL,Non_Wetland,NULL,Forest
1619,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Grassland
1620,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland
1621,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Bareland
1622,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Water
1623,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Forest
1624,Water,Water,Forest,Water,Non_Wetland,NULL,Grassland
1625,Water,Water,Forest,Water,Non_Wetland,NULL,Cropland
1626,Water,Water,Forest,Water,Non_Wetland,NULL,Wetland
1627,Water,Water,Forest,Water,Non_Wetland,NULL,Bareland
1628,Water,Water,Forest,Water,Non_Wetland,NULL,Water
1629,Water,Water,Forest,Water,Non_Wetland,NULL,Forest
1630,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland
1631,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland
1632,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,Bareland
1633,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest
1634,Water,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Wetland
1635,Water,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland
1636,Water,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland
1637,Water,Forest,Wetland,NULL,NULL,NULL,Wetland
1638,Water,Forest,Wetland,NULL,Wetland,NULL,Grassland
1639,Water,Forest,Wetland,NULL,Wetland,NULL,Wetland
1640,Water,Forest,Wetland,NULL,Wetland,NULL,Bareland
1641,Water,Forest,Wetland,NULL,Wetland,NULL,Forest
1642,Water,Forest,Wetland,Non_Water,Wetland,NULL,Wetland
1643,Water,Forest,Wetland,Non_Water,Wetland,NULL,Water
1644,Water,Forest,Water,NULL,Water,NULL,Water
1645,Water,Forest,Water,Water,Water,NULL,Bareland
1646,Water,Forest,Forest,NULL,Non_Wetland,NULL,Grassland
1647,Water,Forest,Forest,NULL,Non_Wetland,NULL,Wetland
1648,Water,Forest,Forest,NULL,Non_Wetland,NULL,Forest
1649,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,Wetland
1650,Water,Forest,Forest,Water,Non_Wetland,NULL,Grassland
1651,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland
1652,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland
1653,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,NULL,Grassland
1654,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,NULL,Wetland
1655,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,Grassland
1656,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,Wetland
1657,Permanent_ice_and_snow,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland
1658,Permanent_ice_and_snow,Cropland,Shrubland,NULL,Non_Wetland,NULL,Wetland
1659,Permanent_ice_and_snow,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland
1660,Permanent_ice_and_snow,Cropland,Cropland,NULL,Non_Wetland,NULL,Cropland
1661,Permanent_ice_and_snow,Cropland,Cropland,NULL,Non_Wetland,NULL,Wetland
1662,Permanent_ice_and_snow,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland
1663,Permanent_ice_and_snow,Cropland,Forest,NULL,Non_Wetland,NULL,Cropland
1664,Permanent_ice_and_snow,Cropland,Forest,NULL,Non_Wetland,NULL,Wetland
1665,Permanent_ice_and_snow,Forest,Wetland,NULL,Wetland,NULL,Grassland
1666,Permanent_ice_and_snow,Forest,Wetland,NULL,Wetland,NULL,Wetland
1667,Permanent_ice_and_snow,Forest,Wetland,NULL,Wetland,NULL,Forest
1668,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,NULL,Grassland
1669,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,NULL,Forest
1670,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Grassland
1671,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland
1672,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Cropland
1673,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland
1674,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up
1675,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Water
1676,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest
1677,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
1678,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Wetland
1679,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water
1680,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Forest
1681,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland
1682,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,Wetland
1683,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,Bareland
1684,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,Water
1685,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland
1686,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Cropland
1687,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland
1688,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Forest
1689,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL
1690,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland
1691,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Cropland
1692,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland
1693,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Forest
1694,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland
1695,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,Wetland
1696,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,Forest
1697,Forest,NULL,Cropland,Water,Non_Wetland,NULL,Grassland
1698,Forest,NULL,Cropland,Water,Non_Wetland,NULL,Wetland
1699,Forest,NULL,Cropland,Water,Non_Wetland,NULL,Water
1700,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL
1701,Forest,NULL,Wetland,NULL,Wetland,NULL,Grassland
1702,Forest,NULL,Wetland,NULL,Wetland,NULL,Cropland
1703,Forest,NULL,Wetland,NULL,Wetland,NULL,Wetland
1704,Forest,NULL,Wetland,NULL,Wetland,NULL,Water
1705,Forest,NULL,Wetland,NULL,Wetland,NULL,Forest
1706,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Grassland
1707,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Wetland
1708,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Water
1709,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Forest
1710,Forest,NULL,Wetland,Water,Wetland,NULL,Grassland
1711,Forest,NULL,Wetland,Water,Wetland,NULL,Wetland
1712,Forest,NULL,Wetland,Water,Wetland,NULL,Water
1713,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland
1714,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Wetland
1715,Forest,NULL,Water,NULL,Water,NULL,Wetland
1716,Forest,NULL,Water,NULL,Water,NULL,Water
1717,Forest,NULL,Water,NULL,Water,NULL,Forest
1718,Forest,NULL,Water,Non_Water,Water,NULL,Grassland
1719,Forest,NULL,Water,Non_Water,Water,NULL,Wetland
1720,Forest,NULL,Water,Water,Water,NULL,Grassland
1721,Forest,NULL,Water,Water,Water,NULL,Wetland
1722,Forest,NULL,Water,Water,Water,NULL,Water
1723,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL
1724,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland
1725,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Cropland
1726,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland
1727,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Built-up
1728,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Water
1729,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest
1730,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland
1731,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Cropland
1732,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Wetland
1733,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Water
1734,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Forest
1735,Forest,NULL,Forest,Water,Non_Wetland,NULL,Grassland
1736,Forest,NULL,Forest,Water,Non_Wetland,NULL,Wetland
1737,Forest,NULL,Forest,Water,Non_Wetland,NULL,Water
1738,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland
1739,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Wetland
1740,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Forest
1741,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,Grassland
1742,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland
1743,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Cropland
1744,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Wetland
1745,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Bareland
1746,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Water
1747,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Forest
1748,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
1749,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Cropland
1750,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Wetland
1751,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Water
1752,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Forest
1753,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,Grassland
1754,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,Cropland
1755,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,Wetland
1756,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,Water
1757,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,Forest
1758,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland
1759,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Cropland
1760,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Wetland
1761,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Forest
1762,Forest,Cropland,Grassland,Non_Water,Non_Wetland,NULL,Grassland
1763,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL
1764,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland
1765,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Cropland
1766,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Wetland
1767,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland
1768,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Water
1769,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest
1770,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Grassland
1771,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Cropland
1772,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Wetland
1773,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Water
1774,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Forest
1775,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,Grassland
1776,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,Cropland
1777,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,Wetland
1778,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,Water
1779,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,Forest
1780,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL
1781,Forest,Cropland,Wetland,NULL,Wetland,NULL,Grassland
1782,Forest,Cropland,Wetland,NULL,Wetland,NULL,Cropland
1783,Forest,Cropland,Wetland,NULL,Wetland,NULL,Wetland
1784,Forest,Cropland,Wetland,NULL,Wetland,NULL,Bareland
1785,Forest,Cropland,Wetland,NULL,Wetland,NULL,Built-up
1786,Forest,Cropland,Wetland,NULL,Wetland,NULL,Water
1787,Forest,Cropland,Wetland,NULL,Wetland,NULL,Forest
1788,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL
1789,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,Grassland
1790,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,Wetland
1791,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,Water
1792,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,Forest
1793,Forest,Cropland,Wetland,Water,Wetland,NULL,Grassland
1794,Forest,Cropland,Wetland,Water,Wetland,NULL,Cropland
1795,Forest,Cropland,Wetland,Water,Wetland,NULL,Wetland
1796,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,Wetland
1797,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Grassland
1798,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Wetland
1799,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Forest
1800,Forest,Cropland,Built-up,Non_Water,Non_Wetland,NULL,Wetland
1801,Forest,Cropland,Built-up,Water,Non_Wetland,NULL,Grassland
1802,Forest,Cropland,Water,NULL,Water,NULL,Grassland
1803,Forest,Cropland,Water,NULL,Water,NULL,Wetland
1804,Forest,Cropland,Water,NULL,Water,NULL,Water
1805,Forest,Cropland,Water,Non_Water,Water,NULL,Grassland
1806,Forest,Cropland,Water,Non_Water,Water,NULL,Wetland
1807,Forest,Cropland,Water,Non_Water,Water,NULL,Water
1808,Forest,Cropland,Water,Non_Water,Water,NULL,Forest
1809,Forest,Cropland,Water,Water,Water,NULL,Wetland
1810,Forest,Cropland,Water,Water,Water,NULL,Water
1811,Forest,Cropland,Water,Water,Water,NULL,Forest
1812,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL
1813,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland
1814,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Cropland
1815,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Wetland
1816,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Bareland
1817,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Water
1818,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Forest
1819,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,Grassland
1820,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,Cropland
1821,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,Wetland
1822,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,Water
1823,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,Forest
1824,Forest,Cropland,Forest,Water,Non_Wetland,NULL,Grassland
1825,Forest,Cropland,Forest,Water,Non_Wetland,NULL,Cropland
1826,Forest,Cropland,Forest,Water,Non_Wetland,NULL,Wetland
1827,Forest,Cropland,Forest,Water,Non_Wetland,NULL,Water
1828,Forest,Cropland,Forest,Water,Non_Wetland,NULL,Forest
1829,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,Wetland
1830,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,Grassland
1831,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,Cropland
1832,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,Wetland
1833,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,Forest
1834,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,Grassland
1835,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,Cropland
1836,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,Wetland
1837,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,Grassland
1838,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,Wetland
1839,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,Water
1840,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,Forest
1841,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,Wetland
1842,Forest,Wetland,Wetland,NULL,Wetland,NULL,Grassland
1843,Forest,Wetland,Wetland,NULL,Wetland,NULL,Wetland
1844,Forest,Wetland,Wetland,NULL,Wetland,NULL,Bareland
1845,Forest,Wetland,Wetland,NULL,Wetland,NULL,Water
1846,Forest,Wetland,Wetland,NULL,Wetland,NULL,Forest
1847,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Wetland
1848,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Water
1849,Forest,Wetland,Wetland,Water,Wetland,NULL,Grassland
1850,Forest,Wetland,Wetland,Water,Wetland,NULL,Wetland
1851,Forest,Wetland,Wetland,Water,Wetland,NULL,Water
1852,Forest,Wetland,Water,NULL,Water,NULL,Grassland
1853,Forest,Wetland,Water,NULL,Water,NULL,Wetland
1854,Forest,Wetland,Water,Non_Water,Water,NULL,Wetland
1855,Forest,Wetland,Water,Non_Water,Water,NULL,Water
1856,Forest,Wetland,Water,Water,Water,NULL,Wetland
1857,Forest,Wetland,Water,Water,Water,NULL,Water
1858,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Grassland
1859,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Cropland
1860,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Wetland
1861,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Forest
1862,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Wetland
1863,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Water
1864,Forest,Wetland,Forest,Water,Non_Wetland,NULL,Wetland
1865,Forest,Wetland,Forest,Water,Non_Wetland,NULL,Water
1866,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,Wetland
1867,Forest,Bareland,Wetland,Water,Wetland,NULL,Wetland
1868,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland
1869,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Wetland
1870,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Water
1871,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Forest
1872,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,Wetland
1873,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Grassland
1874,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland
1875,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Wetland
1876,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up
1877,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Water
1878,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Forest
1879,Forest,Built-up,Wetland,NULL,Wetland,NULL,Grassland
1880,Forest,Built-up,Wetland,NULL,Wetland,NULL,Wetland
1881,Forest,Built-up,Wetland,NULL,Wetland,NULL,Water
1882,Forest,Built-up,Wetland,NULL,Wetland,NULL,Forest
1883,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,Wetland
1884,Forest,Built-up,Wetland,Water,Wetland,NULL,Water
1885,Forest,Built-up,Wetland,Water,Wetland,NULL,Forest
1886,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland
1887,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Wetland
1888,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up
1889,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Forest
1890,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland
1891,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Cropland
1892,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Wetland
1893,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Water
1894,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Forest
1895,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,Wetland
1896,Forest,Water,NULL,NULL,Non_Wetland,NULL,Forest
1897,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Wetland
1898,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland
1899,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Wetland
1900,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Bareland
1901,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Water
1902,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Forest
1903,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
1904,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Wetland
1905,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Grassland
1906,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Wetland
1907,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Forest
1908,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,Grassland
1909,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,Wetland
1910,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,Water
