Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22MDC_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MDC_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MDC_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22MDC_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MDC_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MDC_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MDC_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22MDC_M_R
1300,Wetland,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
1301,Wetland,NULL,Wetland,NULL,Wetland,Grassland,Forest,Forest
1302,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
1303,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
1304,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Forest
1305,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
1306,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
1307,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Forest
1308,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Forest,Wetland
1309,Wetland,NULL,Wetland,NULL,Wetland,Water,Wetland,Wetland
1310,Wetland,NULL,Wetland,NULL,Wetland,Water,Water,Wetland
1311,Wetland,NULL,Wetland,NULL,Wetland,Water,Forest,Wetland
1312,Wetland,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
1313,Wetland,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
1314,Wetland,NULL,Wetland,Water,Wetland,Wetland,Wetland,Wetland
1315,Wetland,NULL,Wetland,Water,Wetland,Water,Wetland,Grassland
1316,Wetland,NULL,Wetland,Water,Wetland,Water,Wetland,Wetland
1317,Wetland,NULL,Water,NULL,Water,Wetland,Wetland,Wetland
1318,Wetland,NULL,Water,Water,Water,Wetland,Wetland,Wetland
1319,Wetland,NULL,Water,Water,Water,Wetland,Water,Wetland
1320,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1321,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1322,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
1323,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
1324,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Wetland
1325,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
1326,Wetland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
1327,Wetland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
1328,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,Water,Wetland
1329,Wetland,Wetland,Wetland,NULL,Wetland,Water,Water,Wetland
1330,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,Water,Wetland
1331,Wetland,Wetland,Wetland,Non_Water,Wetland,Grassland,Water,Wetland
1332,Wetland,Wetland,Wetland,Non_Water,Wetland,Grassland,Water,Water
1333,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
1334,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
1335,Wetland,Wetland,Wetland,Non_Water,Wetland,Water,Water,Wetland
1336,Wetland,Wetland,Wetland,Water,Wetland,NULL,Water,Wetland
1337,Wetland,Wetland,Wetland,Water,Wetland,Wetland,Water,Wetland
1338,Wetland,Wetland,Wetland,Water,Wetland,Wetland,Water,Water
1339,Wetland,Wetland,Wetland,Water,Wetland,Water,Water,Wetland
1340,Wetland,Wetland,Bareland,NULL,Non_Wetland,Water,Water,Wetland
1341,Wetland,Wetland,Water,NULL,Water,Water,Water,Wetland
1342,Wetland,Wetland,Water,Non_Water,Water,Wetland,Water,Wetland
1343,Wetland,Wetland,Water,Non_Water,Water,Water,Water,Wetland
1344,Wetland,Wetland,Water,Water,Water,Grassland,Water,Wetland
1345,Wetland,Wetland,Water,Water,Water,Wetland,Water,Wetland
1346,Wetland,Wetland,Water,Water,Water,Wetland,Water,Water
1347,Wetland,Wetland,Water,Water,Water,Water,Water,Wetland
1348,Wetland,Wetland,Water,Water,Water,Water,Water,Water
1349,Wetland,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1350,Wetland,Water,NULL,NULL,Non_Wetland,Water,Grassland,Wetland
1351,Wetland,Water,NULL,NULL,Non_Wetland,Water,Water,Grassland
1352,Wetland,Water,NULL,NULL,Non_Wetland,Water,Water,Wetland
1353,Wetland,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1354,Wetland,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Wetland
1355,Wetland,Water,Shrubland,NULL,Non_Wetland,Water,Water,Wetland
1356,Wetland,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
1357,Wetland,Water,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1358,Wetland,Water,Wetland,NULL,Wetland,NULL,Water,Wetland
1359,Wetland,Water,Wetland,NULL,Wetland,Grassland,Forest,Forest
1360,Wetland,Water,Wetland,NULL,Wetland,Wetland,Water,Wetland
1361,Wetland,Water,Wetland,NULL,Wetland,Water,Grassland,Wetland
1362,Wetland,Water,Wetland,NULL,Wetland,Water,Water,Grassland
1363,Wetland,Water,Wetland,NULL,Wetland,Water,Water,Wetland
1364,Wetland,Water,Wetland,Non_Water,Wetland,NULL,Water,Wetland
1365,Wetland,Water,Wetland,Non_Water,Wetland,Grassland,Water,Wetland
1366,Wetland,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
1367,Wetland,Water,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
1368,Wetland,Water,Wetland,Non_Water,Wetland,Water,Water,Wetland
1369,Wetland,Water,Wetland,Water,Wetland,NULL,Wetland,Wetland
1370,Wetland,Water,Wetland,Water,Wetland,Wetland,Water,Wetland
1371,Wetland,Water,Wetland,Water,Wetland,Water,Water,Wetland
1372,Wetland,Water,Bareland,NULL,Non_Wetland,Water,Water,Grassland
1373,Wetland,Water,Bareland,NULL,Non_Wetland,Water,Water,Wetland
1374,Wetland,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Forest
1375,Wetland,Water,Water,NULL,Water,NULL,Water,Wetland
1376,Wetland,Water,Water,NULL,Water,Water,Water,Wetland
1377,Wetland,Water,Water,Non_Water,Water,Wetland,Water,Wetland
1378,Wetland,Water,Water,Non_Water,Water,Water,Water,Wetland
1379,Wetland,Water,Water,Water,Water,Wetland,Wetland,Wetland
1380,Wetland,Water,Water,Water,Water,Wetland,Water,Wetland
1381,Wetland,Water,Water,Water,Water,Water,Water,Wetland
1382,Wetland,Water,Water,Water,Water,Water,Water,Water
1383,Wetland,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
1384,Wetland,Water,Forest,NULL,Non_Wetland,Water,Grassland,Wetland
1385,Wetland,Water,Forest,NULL,Non_Wetland,Water,Water,Wetland
1386,Wetland,Forest,NULL,NULL,Non_Wetland,Water,Forest,Wetland
1387,Wetland,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
1388,Wetland,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1389,Wetland,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1390,Wetland,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1391,Wetland,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
1392,Wetland,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
1393,Wetland,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
1394,Wetland,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
1395,Wetland,Forest,Wetland,NULL,Wetland,Wetland,Water,Wetland
1396,Wetland,Forest,Wetland,NULL,Wetland,Wetland,Forest,Wetland
1397,Wetland,Forest,Wetland,NULL,Wetland,Water,Water,Wetland
1398,Wetland,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Wetland
1399,Wetland,Forest,Bareland,NULL,Non_Wetland,NULL,Grassland,Forest
1400,Wetland,Forest,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1401,Wetland,Forest,Water,Water,Water,Water,Water,Wetland
1402,Wetland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1403,Wetland,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
1404,Wetland,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
1405,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1406,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
1407,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
1408,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
1409,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
1410,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1411,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
1412,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
1413,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
1414,Bareland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Bareland
1415,Bareland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1416,Bareland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
1417,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1418,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
1419,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
1420,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
1421,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
1422,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
1423,Bareland,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Bareland
1424,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1425,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
1426,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1427,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
1428,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
1429,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
1430,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1431,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
1432,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
1433,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
1434,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
1435,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1436,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
1437,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
1438,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
1439,Bareland,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Bareland
1440,Bareland,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
1441,Bareland,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
1442,Bareland,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
1443,Bareland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
1444,Bareland,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
1445,Bareland,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Bareland
1446,Bareland,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1447,Bareland,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
1448,Bareland,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,Grassland
1449,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1450,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Bareland
1451,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
1452,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
1453,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
1454,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
1455,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
1456,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,Forest
1457,Bareland,NULL,Water,Water,Water,Water,Grassland,Forest
1458,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1459,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1460,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
1461,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1462,Bareland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
1463,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
1464,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Bareland
1465,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
1466,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
1467,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
1468,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
1469,Bareland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
1470,Bareland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
1471,Bareland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
1472,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
1473,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
1474,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1475,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
1476,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1477,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
1478,Bareland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1479,Bareland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Bareland
1480,Bareland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1481,Bareland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1482,Bareland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
1483,Bareland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
1484,Bareland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1485,Bareland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
1486,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
1487,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
1488,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1489,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1490,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
1491,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
1492,Bareland,Water,Water,Water,Water,Water,Water,Water
1493,Bareland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
1494,Bareland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Bareland
1495,Bareland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
1496,Bareland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
1497,Bareland,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1498,Bareland,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
1499,Bareland,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
1500,Bareland,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
1501,Bareland,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Bareland
1502,Bareland,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
1503,Bareland,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
1504,Bareland,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Grassland
1505,Bareland,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
1506,Bareland,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
1507,Bareland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1508,Bareland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1509,Bareland,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
1510,Bareland,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
1511,Bareland,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
1512,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1513,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
1514,Water,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
1515,Water,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
1516,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
1517,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
1518,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
1519,Water,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
1520,Water,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Forest
1521,Water,NULL,NULL,NULL,Non_Wetland,Water,Water,Wetland
1522,Water,NULL,NULL,NULL,Non_Wetland,Water,Water,Forest
1523,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1524,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
1525,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1526,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Wetland
1527,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Bareland
1528,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
1529,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
1530,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1531,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
1532,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
1533,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
1534,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Wetland
1535,Water,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1536,Water,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Bareland
1537,Water,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1538,Water,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1539,Water,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
1540,Water,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1541,Water,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
1542,Water,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
1543,Water,NULL,Grassland,NULL,Non_Wetland,Bareland,Water,Bareland
1544,Water,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
1545,Water,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Bareland
1546,Water,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
1547,Water,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
1548,Water,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
1549,Water,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Forest
1550,Water,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
1551,Water,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
1552,Water,NULL,Wetland,NULL,Wetland,Wetland,Water,Grassland
1553,Water,NULL,Wetland,NULL,Wetland,Water,Grassland,Grassland
1554,Water,NULL,Wetland,NULL,Wetland,Water,Grassland,Bareland
1555,Water,NULL,Wetland,NULL,Wetland,Water,Forest,Forest
1556,Water,NULL,Wetland,NULL,Wetland,Forest,Forest,Forest
1557,Water,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Wetland
1558,Water,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
1559,Water,NULL,Wetland,Non_Water,Wetland,NULL,Water,Wetland
1560,Water,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Wetland
1561,Water,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
1562,Water,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
1563,Water,NULL,Wetland,Water,Wetland,Bareland,Grassland,Bareland
1564,Water,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1565,Water,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1566,Water,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Grassland
1567,Water,NULL,Bareland,NULL,Non_Wetland,Water,Forest,Forest
1568,Water,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1569,Water,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
1570,Water,NULL,Built-up,NULL,Non_Wetland,Wetland,Grassland,Grassland
1571,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
1572,Water,NULL,Built-up,NULL,Non_Wetland,Water,Grassland,Grassland
1573,Water,NULL,Water,NULL,Water,Grassland,Water,Grassland
1574,Water,NULL,Water,NULL,Water,Wetland,Grassland,Bareland
1575,Water,NULL,Water,NULL,Water,Wetland,Grassland,Forest
1576,Water,NULL,Water,NULL,Water,Bareland,Grassland,Grassland
1577,Water,NULL,Water,NULL,Water,Water,Grassland,Water
1578,Water,NULL,Water,Water,Water,Bareland,Grassland,Grassland
1579,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1580,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1581,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1582,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
1583,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
1584,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
1585,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
1586,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
1587,Water,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Forest
1588,Water,NULL,Forest,NULL,Non_Wetland,Water,Forest,Forest
1589,Water,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
1590,Water,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
1591,Water,Cropland,NULL,NULL,Non_Wetland,Water,Grassland,Forest
1592,Water,Cropland,Grassland,NULL,Non_Wetland,Grassland,Water,Bareland
1593,Water,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
1594,Water,Cropland,Water,NULL,Water,Water,Water,Grassland
1595,Water,Wetland,NULL,Non_Water,Non_Wetland,Water,Water,Wetland
1596,Water,Wetland,Wetland,NULL,Wetland,Water,Water,Wetland
1597,Water,Wetland,Wetland,NULL,Wetland,Water,Water,Water
1598,Water,Wetland,Wetland,Non_Water,Wetland,NULL,Water,Wetland
1599,Water,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
1600,Water,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
1601,Water,Wetland,Wetland,Non_Water,Wetland,Water,Water,Wetland
1602,Water,Wetland,Wetland,Water,Wetland,NULL,Water,Wetland
1603,Water,Wetland,Wetland,Water,Wetland,Wetland,Water,Wetland
1604,Water,Wetland,Wetland,Water,Wetland,Water,Water,Wetland
1605,Water,Wetland,Bareland,NULL,Non_Wetland,Water,Water,Wetland
1606,Water,Wetland,Bareland,Non_Water,Non_Wetland,Water,Water,Wetland
1607,Water,Wetland,Water,NULL,Water,Wetland,Water,Wetland
1608,Water,Wetland,Water,NULL,Water,Water,Water,Wetland
1609,Water,Wetland,Water,Non_Water,Water,Wetland,Wetland,Wetland
1610,Water,Wetland,Water,Non_Water,Water,Wetland,Water,Wetland
1611,Water,Wetland,Water,Non_Water,Water,Water,Water,Wetland
1612,Water,Wetland,Water,Water,Water,NULL,Water,Wetland
1613,Water,Wetland,Water,Water,Water,Grassland,Water,Wetland
1614,Water,Wetland,Water,Water,Water,Grassland,Water,Water
1615,Water,Wetland,Water,Water,Water,Wetland,Water,Wetland
1616,Water,Wetland,Water,Water,Water,Wetland,Water,Water
1617,Water,Wetland,Water,Water,Water,Water,Water,Wetland
1618,Water,Wetland,Water,Water,Water,Water,Water,Water
1619,Water,Bareland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Bareland
1620,Water,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
1621,Water,Built-up,Wetland,NULL,Wetland,Grassland,Water,Forest
