Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21NZA_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21NZA_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21NZA_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21NZA_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21NZA_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21NZA_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21NZA_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21NZA_M_R
1448,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
1449,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
1450,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
1451,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Water,Water
1452,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
1453,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
1454,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Forest,Water
1455,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
1456,Forest,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
1457,Forest,Wetland,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
1458,Forest,Wetland,Shrubland,NULL,Non_Wetland,Water,Water,Water
1459,Forest,Wetland,Shrubland,NULL,Non_Wetland,Water,Water,Forest
1460,Forest,Wetland,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
1461,Forest,Wetland,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
1462,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Forest
1463,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Forest
1464,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
1465,Forest,Wetland,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
1466,Forest,Wetland,Grassland,NULL,Non_Wetland,Forest,Water,Forest
1467,Forest,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Water
1468,Forest,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Forest
1469,Forest,Wetland,Wetland,NULL,Wetland,NULL,Water,Water
1470,Forest,Wetland,Wetland,NULL,Wetland,NULL,Water,Forest
1471,Forest,Wetland,Wetland,NULL,Wetland,NULL,Forest,Forest
1472,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Forest
1473,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Forest,Forest
1474,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Forest
1475,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Water,Bareland
1476,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Water,Forest
1477,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Forest,Water
1478,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Forest,Forest
1479,Forest,Wetland,Wetland,NULL,Wetland,Water,Wetland,Water
1480,Forest,Wetland,Wetland,NULL,Wetland,Water,Wetland,Forest
1481,Forest,Wetland,Wetland,NULL,Wetland,Water,Water,Grassland
1482,Forest,Wetland,Wetland,NULL,Wetland,Water,Water,Bareland
1483,Forest,Wetland,Wetland,NULL,Wetland,Water,Water,Water
1484,Forest,Wetland,Wetland,NULL,Wetland,Water,Water,Forest
1485,Forest,Wetland,Wetland,NULL,Wetland,Water,Forest,Bareland
1486,Forest,Wetland,Wetland,NULL,Wetland,Water,Forest,Water
1487,Forest,Wetland,Wetland,NULL,Wetland,Water,Forest,Forest
1488,Forest,Wetland,Wetland,NULL,Wetland,Forest,Wetland,Forest
1489,Forest,Wetland,Wetland,NULL,Wetland,Forest,Water,Forest
1490,Forest,Wetland,Wetland,NULL,Wetland,Forest,Forest,Forest
1491,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
1492,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Water,Forest
1493,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Forest,Forest
1494,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
1495,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Forest
1496,Forest,Wetland,Wetland,Non_Water,Wetland,Bareland,Water,Forest
1497,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Water
1498,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Forest
1499,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Water,Grassland
1500,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Water,Water
1501,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Water,Forest
1502,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Forest,Water
1503,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Forest,Forest
1504,Forest,Wetland,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
1505,Forest,Wetland,Wetland,Non_Water,Wetland,Forest,Water,Forest
1506,Forest,Wetland,Wetland,Non_Water,Wetland,Forest,Forest,Forest
1507,Forest,Wetland,Wetland,Water,Wetland,NULL,Wetland,Forest
1508,Forest,Wetland,Wetland,Water,Wetland,NULL,Water,Forest
1509,Forest,Wetland,Wetland,Water,Wetland,NULL,Forest,Forest
1510,Forest,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Forest
1511,Forest,Wetland,Wetland,Water,Wetland,Wetland,Forest,Forest
1512,Forest,Wetland,Wetland,Water,Wetland,Bareland,Forest,Forest
1513,Forest,Wetland,Wetland,Water,Wetland,Water,Wetland,Forest
1514,Forest,Wetland,Wetland,Water,Wetland,Water,Water,Grassland
1515,Forest,Wetland,Wetland,Water,Wetland,Water,Water,Bareland
1516,Forest,Wetland,Wetland,Water,Wetland,Water,Water,Water
1517,Forest,Wetland,Wetland,Water,Wetland,Water,Water,Forest
1518,Forest,Wetland,Wetland,Water,Wetland,Water,Forest,Forest
1519,Forest,Wetland,Wetland,Water,Wetland,Forest,Wetland,Forest
1520,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
1521,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,Water,Forest
1522,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
1523,Forest,Wetland,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
1524,Forest,Wetland,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
1525,Forest,Wetland,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
1526,Forest,Wetland,Bareland,NULL,Non_Wetland,Water,Wetland,Water
1527,Forest,Wetland,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
1528,Forest,Wetland,Bareland,NULL,Non_Wetland,Water,Water,Water
1529,Forest,Wetland,Bareland,NULL,Non_Wetland,Water,Water,Forest
1530,Forest,Wetland,Bareland,NULL,Non_Wetland,Water,Forest,Forest
1531,Forest,Wetland,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
1532,Forest,Wetland,Bareland,NULL,Non_Wetland,Forest,Water,Forest
1533,Forest,Wetland,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
1534,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,Water,Water
1535,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,Water,Forest
1536,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Wetland,Water,Forest
1537,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Water,Wetland,Forest
1538,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Water,Water,Forest
1539,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Water,Forest,Forest
1540,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Forest,Forest,Forest
1541,Forest,Wetland,Bareland,Water,Non_Wetland,Wetland,Wetland,Forest
1542,Forest,Wetland,Bareland,Water,Non_Wetland,Water,Forest,Forest
1543,Forest,Wetland,Built-up,NULL,Non_Wetland,NULL,Wetland,Water
1544,Forest,Wetland,Built-up,NULL,Non_Wetland,NULL,Wetland,Forest
1545,Forest,Wetland,Built-up,NULL,Non_Wetland,NULL,Water,Forest
1546,Forest,Wetland,Built-up,NULL,Non_Wetland,NULL,Forest,Forest
1547,Forest,Wetland,Built-up,NULL,Non_Wetland,Wetland,Forest,Forest
1548,Forest,Wetland,Built-up,NULL,Non_Wetland,Water,Wetland,Forest
1549,Forest,Wetland,Built-up,NULL,Non_Wetland,Water,Water,Bareland
1550,Forest,Wetland,Built-up,NULL,Non_Wetland,Water,Water,Water
1551,Forest,Wetland,Built-up,NULL,Non_Wetland,Water,Water,Forest
1552,Forest,Wetland,Built-up,NULL,Non_Wetland,Water,Forest,Forest
1553,Forest,Wetland,Built-up,NULL,Non_Wetland,Forest,Wetland,Forest
1554,Forest,Wetland,Built-up,NULL,Non_Wetland,Forest,Water,Forest
1555,Forest,Wetland,Built-up,NULL,Non_Wetland,Forest,Forest,Forest
1556,Forest,Wetland,Water,NULL,Water,NULL,Wetland,Forest
1557,Forest,Wetland,Water,NULL,Water,NULL,Water,Forest
1558,Forest,Wetland,Water,NULL,Water,NULL,Forest,Forest
1559,Forest,Wetland,Water,NULL,Water,Wetland,Water,Forest
1560,Forest,Wetland,Water,NULL,Water,Wetland,Forest,Forest
1561,Forest,Wetland,Water,NULL,Water,Water,Wetland,Forest
1562,Forest,Wetland,Water,NULL,Water,Water,Water,Bareland
1563,Forest,Wetland,Water,NULL,Water,Water,Water,Water
1564,Forest,Wetland,Water,NULL,Water,Water,Water,Forest
1565,Forest,Wetland,Water,NULL,Water,Water,Forest,Forest
1566,Forest,Wetland,Water,NULL,Water,Forest,Water,Forest
1567,Forest,Wetland,Water,Non_Water,Water,Wetland,Wetland,Forest
1568,Forest,Wetland,Water,Non_Water,Water,Water,Wetland,Forest
1569,Forest,Wetland,Water,Non_Water,Water,Water,Water,Forest
1570,Forest,Wetland,Water,Non_Water,Water,Water,Forest,Forest
1571,Forest,Wetland,Water,Water,Water,NULL,Wetland,Forest
1572,Forest,Wetland,Water,Water,Water,NULL,Water,Forest
1573,Forest,Wetland,Water,Water,Water,NULL,Forest,Forest
1574,Forest,Wetland,Water,Water,Water,Wetland,Wetland,Forest
1575,Forest,Wetland,Water,Water,Water,Wetland,Water,Bareland
1576,Forest,Wetland,Water,Water,Water,Wetland,Water,Forest
1577,Forest,Wetland,Water,Water,Water,Wetland,Forest,Forest
1578,Forest,Wetland,Water,Water,Water,Bareland,Water,Forest
1579,Forest,Wetland,Water,Water,Water,Water,Wetland,Water
1580,Forest,Wetland,Water,Water,Water,Water,Wetland,Forest
1581,Forest,Wetland,Water,Water,Water,Water,Water,Grassland
1582,Forest,Wetland,Water,Water,Water,Water,Water,Bareland
1583,Forest,Wetland,Water,Water,Water,Water,Water,Water
1584,Forest,Wetland,Water,Water,Water,Water,Water,Forest
1585,Forest,Wetland,Water,Water,Water,Water,Forest,Forest
1586,Forest,Wetland,Water,Water,Water,Forest,Wetland,Forest
1587,Forest,Wetland,Water,Water,Water,Forest,Water,Forest
1588,Forest,Wetland,Water,Water,Water,Forest,Forest,Forest
1589,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Wetland,Water
1590,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
1591,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Water,Forest
1592,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Forest,Water
1593,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Forest,Forest
1594,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
1595,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Water,Forest
1596,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1597,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
1598,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Water,Forest
1599,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
1600,Forest,Wetland,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
1601,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Wetland,Water
1602,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Wetland,Forest
1603,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Water,Water
1604,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Water,Forest
1605,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Forest,Water
1606,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Forest,Forest
1607,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
1608,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Water,Forest
1609,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Forest,Water
1610,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
1611,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Wetland,Water
1612,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
1613,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
1614,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
1615,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
1616,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
1617,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water,Water,Water
1618,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water,Water,Forest
1619,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
1620,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
1621,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
1622,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
1623,Forest,Wetland,Forest,Water,Non_Wetland,NULL,Wetland,Forest
1624,Forest,Wetland,Forest,Water,Non_Wetland,NULL,Water,Forest
1625,Forest,Wetland,Forest,Water,Non_Wetland,NULL,Forest,Forest
1626,Forest,Wetland,Forest,Water,Non_Wetland,Water,Wetland,Forest
1627,Forest,Wetland,Forest,Water,Non_Wetland,Water,Water,Forest
1628,Forest,Wetland,Forest,Water,Non_Wetland,Water,Forest,Forest
1629,Forest,Wetland,Forest,Water,Non_Wetland,Forest,Water,Forest
1630,Forest,Wetland,Forest,Water,Non_Wetland,Forest,Forest,Forest
1631,Forest,Bareland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1632,Forest,Bareland,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
1633,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,Grassland
1634,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1635,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
1636,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1637,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
1638,Forest,Built-up,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
1639,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
1640,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
1641,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
1642,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
1643,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
1644,Forest,Water,NULL,NULL,Non_Wetland,NULL,Wetland,Water
1645,Forest,Water,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
1646,Forest,Water,NULL,NULL,Non_Wetland,NULL,Water,Forest
1647,Forest,Water,NULL,NULL,Non_Wetland,NULL,Forest,Water
1648,Forest,Water,NULL,NULL,Non_Wetland,NULL,Forest,Forest
1649,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
1650,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Water,Water
1651,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Water,Forest
1652,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Forest,Bareland
1653,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
1654,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
1655,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Water,Forest
1656,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Forest,Water
1657,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
1658,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
1659,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
1660,Forest,Water,NULL,NULL,Non_Wetland,Water,Grassland,Forest
1661,Forest,Water,NULL,NULL,Non_Wetland,Water,Wetland,Water
1662,Forest,Water,NULL,NULL,Non_Wetland,Water,Wetland,Forest
1663,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Bareland
1664,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Water
1665,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Forest
1666,Forest,Water,NULL,NULL,Non_Wetland,Water,Forest,Grassland
1667,Forest,Water,NULL,NULL,Non_Wetland,Water,Forest,Water
1668,Forest,Water,NULL,NULL,Non_Wetland,Water,Forest,Forest
1669,Forest,Water,NULL,NULL,Non_Wetland,Forest,Wetland,Water
1670,Forest,Water,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
1671,Forest,Water,NULL,NULL,Non_Wetland,Forest,Water,Forest
1672,Forest,Water,NULL,NULL,Non_Wetland,Forest,Forest,Water
1673,Forest,Water,NULL,NULL,Non_Wetland,Forest,Forest,Forest
1674,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,Water,Forest
1675,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,Forest,Forest
1676,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Wetland,Water
1677,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Wetland,Forest
1678,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Water,Bareland
1679,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Water,Forest
1680,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Forest,Bareland
1681,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Forest,Forest
1682,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,Forest,Forest
1683,Forest,Water,NULL,Water,Non_Wetland,NULL,Wetland,Water
1684,Forest,Water,NULL,Water,Non_Wetland,Grassland,Forest,Forest
1685,Forest,Water,NULL,Water,Non_Wetland,Wetland,Water,Forest
1686,Forest,Water,NULL,Water,Non_Wetland,Wetland,Forest,Bareland
1687,Forest,Water,NULL,Water,Non_Wetland,Wetland,Forest,Forest
1688,Forest,Water,NULL,Water,Non_Wetland,Water,Water,Water
1689,Forest,Water,NULL,Water,Non_Wetland,Water,Forest,Forest
1690,Forest,Water,NULL,Water,Non_Wetland,Forest,Forest,Forest
1691,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Wetland,Water
1692,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
1693,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
1694,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
1695,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
1696,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
1697,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
1698,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Forest,Water
1699,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
1700,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
1701,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1702,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
1703,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Water
1704,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
1705,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
1706,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,Bareland
1707,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,Water
1708,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,Forest
1709,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Grassland
1710,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Water
1711,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
1712,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Forest,Water
1713,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
1714,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Forest
1715,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Forest
1716,Forest,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Forest,Forest
1717,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Forest
1718,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Bareland
1719,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Forest,Bareland
1720,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Forest,Water
1721,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Forest,Forest
1722,Forest,Water,Shrubland,Water,Non_Wetland,Wetland,Water,Forest
1723,Forest,Water,Shrubland,Water,Non_Wetland,Wetland,Forest,Forest
1724,Forest,Water,Shrubland,Water,Non_Wetland,Bareland,Forest,Forest
1725,Forest,Water,Shrubland,Water,Non_Wetland,Water,Water,Water
1726,Forest,Water,Shrubland,Water,Non_Wetland,Water,Forest,Forest
1727,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Water,Forest
1728,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
1729,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1730,Forest,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Water
1731,Forest,Water,Grassland,NULL,Non_Wetland,Water,Water,Water
1732,Forest,Water,Grassland,NULL,Non_Wetland,Water,Water,Forest
1733,Forest,Water,Grassland,NULL,Non_Wetland,Water,Forest,Water
1734,Forest,Water,Grassland,NULL,Non_Wetland,Water,Forest,Forest
1735,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Water,Water
1736,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Water,Forest
1737,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
1738,Forest,Water,Grassland,Non_Water,Non_Wetland,Wetland,Forest,Forest
1739,Forest,Water,Grassland,Water,Non_Wetland,Bareland,Water,Forest
1740,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland,Water
1741,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland,Forest
1742,Forest,Water,Wetland,NULL,Wetland,NULL,Water,Water
1743,Forest,Water,Wetland,NULL,Wetland,NULL,Water,Forest
1744,Forest,Water,Wetland,NULL,Wetland,NULL,Forest,Water
1745,Forest,Water,Wetland,NULL,Wetland,NULL,Forest,Forest
1746,Forest,Water,Wetland,NULL,Wetland,Grassland,Wetland,Forest
1747,Forest,Water,Wetland,NULL,Wetland,Grassland,Water,Bareland
1748,Forest,Water,Wetland,NULL,Wetland,Grassland,Water,Water
1749,Forest,Water,Wetland,NULL,Wetland,Grassland,Water,Forest
1750,Forest,Water,Wetland,NULL,Wetland,Grassland,Forest,Bareland
1751,Forest,Water,Wetland,NULL,Wetland,Grassland,Forest,Water
1752,Forest,Water,Wetland,NULL,Wetland,Grassland,Forest,Forest
1753,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Forest
1754,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Water
1755,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Forest
1756,Forest,Water,Wetland,NULL,Wetland,Wetland,Forest,Water
1757,Forest,Water,Wetland,NULL,Wetland,Wetland,Forest,Forest
1758,Forest,Water,Wetland,NULL,Wetland,Bareland,Wetland,Water
1759,Forest,Water,Wetland,NULL,Wetland,Bareland,Wetland,Forest
1760,Forest,Water,Wetland,NULL,Wetland,Bareland,Water,Forest
1761,Forest,Water,Wetland,NULL,Wetland,Bareland,Forest,Forest
1762,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Grassland
1763,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Bareland
1764,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Water
1765,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Forest
1766,Forest,Water,Wetland,NULL,Wetland,Water,Bareland,Forest
1767,Forest,Water,Wetland,NULL,Wetland,Water,Water,Grassland
1768,Forest,Water,Wetland,NULL,Wetland,Water,Water,Bareland
1769,Forest,Water,Wetland,NULL,Wetland,Water,Water,Water
1770,Forest,Water,Wetland,NULL,Wetland,Water,Water,Forest
1771,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Grassland
1772,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Bareland
1773,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Water
1774,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Forest
1775,Forest,Water,Wetland,NULL,Wetland,Forest,Wetland,Water
1776,Forest,Water,Wetland,NULL,Wetland,Forest,Wetland,Forest
1777,Forest,Water,Wetland,NULL,Wetland,Forest,Water,Water
1778,Forest,Water,Wetland,NULL,Wetland,Forest,Water,Forest
1779,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,Water
1780,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,Forest
1781,Forest,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Water
1782,Forest,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
1783,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water,Water
1784,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water,Forest
1785,Forest,Water,Wetland,Non_Water,Wetland,NULL,Forest,Water
1786,Forest,Water,Wetland,Non_Water,Wetland,NULL,Forest,Forest
1787,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
1788,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Water,Forest
1789,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
1790,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Water,Water
1791,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Water,Forest
1792,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Water
1793,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Forest
1794,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Bareland
1795,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Water
1796,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Forest
1797,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Water
1798,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Forest
1799,Forest,Water,Wetland,Non_Water,Wetland,Forest,Wetland,Water
1800,Forest,Water,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
1801,Forest,Water,Wetland,Non_Water,Wetland,Forest,Water,Bareland
1802,Forest,Water,Wetland,Non_Water,Wetland,Forest,Water,Forest
