Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_18LYL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18LYL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18LYL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_18LYL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18LYL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_18LYL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_18LYL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_18LYL_M_R
1096,Cropland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
1097,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1098,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1099,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1100,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1101,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1102,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1103,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1104,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1105,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1106,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1107,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1108,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1109,Cropland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1110,Cropland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1111,Cropland,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1112,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1113,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1114,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1115,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1116,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1117,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1118,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1119,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1120,Cropland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1121,Cropland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1122,Cropland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1123,Cropland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1124,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1125,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1126,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1127,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1128,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1129,Cropland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Built-up
1130,Cropland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1131,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1132,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1133,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1134,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1135,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1136,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1137,Wetland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1138,Wetland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1139,Wetland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1140,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1141,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1142,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1143,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
1144,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1145,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
1146,Wetland,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
1147,Wetland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
1148,Wetland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1149,Wetland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1150,Wetland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1151,Wetland,NULL,Water,NULL,Water,NULL,NULL,Grassland
1152,Wetland,NULL,Water,Water,Water,NULL,NULL,Water
1153,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1154,Wetland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1155,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1156,Wetland,Wetland,Water,NULL,Water,NULL,NULL,Bareland
1157,Wetland,Wetland,Water,NULL,Water,NULL,NULL,Water
1158,Wetland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1159,Wetland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1160,Wetland,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
1161,Wetland,Water,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1162,Wetland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1163,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1164,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1165,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1166,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1167,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1168,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1169,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
1170,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1171,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1172,Bareland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1173,Bareland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1174,Bareland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1175,Bareland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1176,Bareland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Built-up
1177,Bareland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
1178,Bareland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Forest
1179,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1180,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1181,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1182,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1183,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1184,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1185,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1186,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1187,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1188,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
1189,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1190,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1191,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1192,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Built-up
1193,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1194,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1195,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
1196,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1197,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
1198,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1199,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Built-up
1200,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1201,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1202,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1203,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1204,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1205,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1206,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1207,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1208,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1209,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1210,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1211,Bareland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
1212,Bareland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1213,Bareland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1214,Bareland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1215,Bareland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1216,Bareland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1217,Bareland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Built-up
1218,Bareland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Water
1219,Bareland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1220,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1221,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1222,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1223,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1224,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1225,Bareland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1226,Bareland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1227,Bareland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
1228,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
1229,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
1230,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
1231,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
1232,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
1233,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1234,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1235,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
1236,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1237,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,NULL
1238,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
1239,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
1240,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
1241,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Built-up
1242,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Water
1243,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
1244,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,NULL
1245,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
1246,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Cropland
1247,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
1248,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Built-up
1249,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
1250,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1251,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1252,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
1253,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1254,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
1255,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1256,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1257,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1258,Bareland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1259,Bareland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1260,Bareland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1261,Bareland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,NULL
1262,Bareland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1263,Bareland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1264,Bareland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
1265,Bareland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1266,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
1267,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1268,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
1269,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1270,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1271,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1272,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1273,Bareland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1274,Bareland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1275,Bareland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
1276,Bareland,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
1277,Bareland,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1278,Bareland,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Built-up
1279,Bareland,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Water
1280,Bareland,NULL,Water,NULL,Water,NULL,NULL,Grassland
1281,Bareland,NULL,Water,NULL,Water,NULL,NULL,Bareland
1282,Bareland,NULL,Water,NULL,Water,NULL,NULL,Water
1283,Bareland,NULL,Water,NULL,Water,NULL,NULL,Permanent_ice_and_snow
1284,Bareland,NULL,Water,NULL,Water,NULL,NULL,Forest
1285,Bareland,NULL,Water,Water,Water,NULL,NULL,Grassland
1286,Bareland,NULL,Water,Water,Water,NULL,NULL,Bareland
1287,Bareland,NULL,Water,Water,Water,NULL,NULL,Water
1288,Bareland,NULL,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Grassland
1289,Bareland,NULL,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Bareland
1290,Bareland,NULL,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Water
1291,Bareland,NULL,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1292,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1293,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1294,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1295,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1296,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1297,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
1298,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1299,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1300,Bareland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1301,Bareland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
1302,Bareland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
1303,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1304,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1305,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1306,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1307,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1308,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1309,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1310,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1311,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1312,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1313,Bareland,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1314,Bareland,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
1315,Bareland,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1316,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1317,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1318,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1319,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1320,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1321,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1322,Bareland,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1323,Bareland,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Water
1324,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1325,Bareland,Cropland,Wetland,Water,Wetland,NULL,NULL,Grassland
1326,Bareland,Cropland,Wetland,Water,Wetland,NULL,NULL,Water
1327,Bareland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
1328,Bareland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Cropland
1329,Bareland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
1330,Bareland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1331,Bareland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
1332,Bareland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1333,Bareland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
1334,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1335,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
1336,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1337,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1338,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1339,Bareland,Cropland,Water,Water,Water,NULL,NULL,Cropland
1340,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1341,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1342,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1343,Bareland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1344,Bareland,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1345,Bareland,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1346,Bareland,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1347,Bareland,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Water
1348,Bareland,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1349,Bareland,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1350,Bareland,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1351,Bareland,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1352,Bareland,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1353,Bareland,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Water
1354,Bareland,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Forest
1355,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1356,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1357,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1358,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1359,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1360,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1361,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1362,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1363,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1364,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1365,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1366,Bareland,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
1367,Bareland,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1368,Bareland,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1369,Bareland,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1370,Bareland,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1371,Bareland,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1372,Bareland,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1373,Bareland,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1374,Bareland,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1375,Bareland,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1376,Bareland,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1377,Bareland,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1378,Bareland,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1379,Bareland,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1380,Bareland,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Water
1381,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1382,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1383,Bareland,Bareland,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
1384,Bareland,Bareland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1385,Bareland,Bareland,Wetland,NULL,Wetland,NULL,NULL,Bareland
1386,Bareland,Bareland,Wetland,NULL,Wetland,NULL,NULL,Water
1387,Bareland,Bareland,Wetland,NULL,Wetland,NULL,NULL,Forest
1388,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1389,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1390,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Water
1391,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1392,Bareland,Bareland,Wetland,Water,Wetland,NULL,NULL,Grassland
1393,Bareland,Bareland,Wetland,Water,Wetland,NULL,NULL,Bareland
1394,Bareland,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
1395,Bareland,Bareland,Wetland,Water,Wetland,NULL,NULL,Forest
1396,Bareland,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
1397,Bareland,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
1398,Bareland,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1399,Bareland,Bareland,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Bareland
1400,Bareland,Bareland,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Water
1401,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1402,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1403,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1404,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
1405,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1406,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1407,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1408,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1409,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1410,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1411,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1412,Bareland,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1413,Bareland,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1414,Bareland,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Water
1415,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1416,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1417,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1418,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1419,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1420,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
