Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23MKM_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MKM_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MKM_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MKM_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MKM_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MKM_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MKM_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23MKM_M_R
2080,NULL,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,NULL
2081,NULL,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,Grassland
2082,NULL,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,Cropland
2083,NULL,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
2084,NULL,Cropland,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
2085,NULL,Cropland,Forest,NULL,Non_Wetland,Wetland,Shrubland,NULL
2086,NULL,Cropland,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
2087,NULL,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
2088,NULL,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
2089,NULL,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
2090,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,NULL
2091,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
2092,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Cropland
2093,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Built-up
2094,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
2095,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Shrubland,NULL
2096,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
2097,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Shrubland,Bareland
2098,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
2099,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
2100,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
2101,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
2102,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
2103,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
2104,NULL,Cropland,Forest,NULL,Non_Wetland,Water,Wetland,NULL
2105,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Forest
2106,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Shrubland,NULL
2107,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
2108,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,NULL
2109,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
2110,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,NULL
2111,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
2112,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Cropland
2113,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
2114,NULL,Cropland,Forest,Non_Water,Non_Wetland,Cropland,Grassland,Grassland
2115,NULL,Cropland,Forest,Water,Non_Wetland,Water,Grassland,Grassland
2116,NULL,Wetland,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
2117,NULL,Wetland,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
2118,NULL,Wetland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
2119,NULL,Wetland,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
2120,NULL,Wetland,NULL,NULL,Non_Wetland,Shrubland,Forest,Wetland
2121,NULL,Wetland,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
2122,NULL,Wetland,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
2123,NULL,Wetland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
2124,NULL,Wetland,NULL,NULL,Non_Wetland,Wetland,NULL,Wetland
2125,NULL,Wetland,NULL,NULL,Non_Wetland,Wetland,Shrubland,Wetland
2126,NULL,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
2127,NULL,Wetland,NULL,NULL,Non_Wetland,Wetland,Forest,Wetland
2128,NULL,Wetland,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
2129,NULL,Wetland,NULL,NULL,Non_Wetland,Water,Wetland,Wetland
2130,NULL,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
2131,NULL,Wetland,NULL,Water,Non_Wetland,Wetland,NULL,Wetland
2132,NULL,Wetland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
2133,NULL,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
2134,NULL,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
2135,NULL,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
2136,NULL,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
2137,NULL,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
2138,NULL,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
2139,NULL,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
2140,NULL,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
2141,NULL,Wetland,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
2142,NULL,Wetland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
2143,NULL,Wetland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
2144,NULL,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
2145,NULL,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2146,NULL,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
2147,NULL,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
2148,NULL,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2149,NULL,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
2150,NULL,Wetland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
2151,NULL,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Wetland
2152,NULL,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
2153,NULL,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2154,NULL,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
2155,NULL,Wetland,Shrubland,NULL,Non_Wetland,Water,Water,Bareland
2156,NULL,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
2157,NULL,Wetland,Shrubland,Water,Non_Wetland,Shrubland,Water,Forest
2158,NULL,Wetland,Grassland,NULL,Non_Wetland,NULL,Shrubland,Grassland
2159,NULL,Wetland,Grassland,NULL,Non_Wetland,NULL,Shrubland,Forest
2160,NULL,Wetland,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
2161,NULL,Wetland,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
2162,NULL,Wetland,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
2163,NULL,Wetland,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
2164,NULL,Wetland,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
2165,NULL,Wetland,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
2166,NULL,Wetland,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
2167,NULL,Wetland,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2168,NULL,Wetland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2169,NULL,Wetland,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
2170,NULL,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2171,NULL,Wetland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2172,NULL,Wetland,Wetland,NULL,Wetland,Shrubland,NULL,Grassland
2173,NULL,Wetland,Wetland,NULL,Wetland,Shrubland,NULL,Forest
2174,NULL,Wetland,Wetland,NULL,Wetland,Shrubland,Shrubland,Grassland
2175,NULL,Wetland,Wetland,NULL,Wetland,Grassland,NULL,Grassland
2176,NULL,Wetland,Wetland,NULL,Wetland,Grassland,NULL,Forest
2177,NULL,Wetland,Wetland,NULL,Wetland,Grassland,Shrubland,Grassland
2178,NULL,Wetland,Wetland,NULL,Wetland,Grassland,Shrubland,Forest
2179,NULL,Wetland,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
2180,NULL,Wetland,Wetland,NULL,Wetland,Grassland,Forest,Forest
2181,NULL,Wetland,Wetland,NULL,Wetland,Wetland,NULL,Grassland
2182,NULL,Wetland,Wetland,NULL,Wetland,Wetland,NULL,Wetland
2183,NULL,Wetland,Wetland,NULL,Wetland,Wetland,NULL,Forest
2184,NULL,Wetland,Wetland,NULL,Wetland,Wetland,Shrubland,NULL
2185,NULL,Wetland,Wetland,NULL,Wetland,Wetland,Shrubland,Grassland
2186,NULL,Wetland,Wetland,NULL,Wetland,Wetland,Shrubland,Wetland
2187,NULL,Wetland,Wetland,NULL,Wetland,Wetland,Shrubland,Forest
2188,NULL,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
2189,NULL,Wetland,Wetland,NULL,Wetland,Wetland,Forest,Wetland
2190,NULL,Wetland,Wetland,NULL,Wetland,Wetland,Forest,Forest
2191,NULL,Wetland,Wetland,NULL,Wetland,Water,Wetland,Wetland
2192,NULL,Wetland,Wetland,Non_Water,Wetland,Wetland,NULL,Grassland
2193,NULL,Wetland,Wetland,Non_Water,Wetland,Wetland,Shrubland,Grassland
2194,NULL,Wetland,Wetland,Non_Water,Wetland,Wetland,Shrubland,Wetland
2195,NULL,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,NULL
2196,NULL,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
2197,NULL,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
2198,NULL,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Forest
2199,NULL,Wetland,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
2200,NULL,Wetland,Wetland,Water,Wetland,NULL,NULL,Forest
2201,NULL,Wetland,Wetland,Water,Wetland,Wetland,Shrubland,Grassland
2202,NULL,Wetland,Wetland,Water,Wetland,Wetland,Water,Grassland
2203,NULL,Wetland,Wetland,Water,Wetland,Wetland,Water,Wetland
2204,NULL,Wetland,Wetland,Water,Wetland,Wetland,Forest,Wetland
2205,NULL,Wetland,Wetland,Water,Wetland,Water,Wetland,Wetland
2206,NULL,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2207,NULL,Wetland,Bareland,NULL,Non_Wetland,Shrubland,Water,Grassland
2208,NULL,Wetland,Water,NULL,Water,Wetland,Shrubland,Wetland
2209,NULL,Wetland,Water,NULL,Water,Wetland,Wetland,Wetland
2210,NULL,Wetland,Water,NULL,Water,Wetland,Water,Wetland
2211,NULL,Wetland,Water,NULL,Water,Wetland,Forest,Wetland
2212,NULL,Wetland,Water,NULL,Water,Water,Wetland,Wetland
2213,NULL,Wetland,Water,NULL,Water,Water,Water,Wetland
2214,NULL,Wetland,Water,Non_Water,Water,Wetland,Water,Wetland
2215,NULL,Wetland,Water,Water,Water,Wetland,Water,Wetland
2216,NULL,Wetland,Water,Water,Water,Wetland,Water,Water
2217,NULL,Wetland,Water,Water,Water,Wetland,Forest,Grassland
2218,NULL,Wetland,Water,Water,Water,Water,Wetland,Wetland
2219,NULL,Wetland,Water,Water,Water,Water,Water,Wetland
2220,NULL,Wetland,Water,Water,Water,Water,Water,Water
2221,NULL,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2222,NULL,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2223,NULL,Wetland,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
2224,NULL,Wetland,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
2225,NULL,Wetland,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
2226,NULL,Wetland,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
2227,NULL,Wetland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
2228,NULL,Wetland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
2229,NULL,Wetland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
2230,NULL,Wetland,Forest,NULL,Non_Wetland,Shrubland,Forest,Wetland
2231,NULL,Wetland,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
2232,NULL,Wetland,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
2233,NULL,Wetland,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
2234,NULL,Wetland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2235,NULL,Wetland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
2236,NULL,Wetland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2237,NULL,Wetland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2238,NULL,Wetland,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
2239,NULL,Wetland,Forest,NULL,Non_Wetland,Wetland,Shrubland,NULL
2240,NULL,Wetland,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
2241,NULL,Wetland,Forest,NULL,Non_Wetland,Wetland,Shrubland,Wetland
2242,NULL,Wetland,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
2243,NULL,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
2244,NULL,Wetland,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
2245,NULL,Wetland,Forest,NULL,Non_Wetland,Wetland,Forest,Wetland
2246,NULL,Wetland,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
2247,NULL,Wetland,Forest,NULL,Non_Wetland,Water,Wetland,Wetland
2248,NULL,Wetland,Forest,NULL,Non_Wetland,Forest,NULL,Forest
2249,NULL,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Shrubland,Wetland
2250,NULL,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
2251,NULL,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Forest,Wetland
2252,NULL,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Forest,Forest
2253,NULL,Wetland,Forest,Water,Non_Wetland,Wetland,Shrubland,Wetland
2254,NULL,Bareland,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
2255,NULL,Bareland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
2256,NULL,Bareland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Bareland
2257,NULL,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
2258,NULL,Bareland,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
2259,NULL,Bareland,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
2260,NULL,Bareland,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
2261,NULL,Bareland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
2262,NULL,Bareland,Built-up,NULL,Non_Wetland,Bareland,Water,Built-up
2263,NULL,Bareland,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
2264,NULL,Bareland,Forest,NULL,Non_Wetland,Bareland,NULL,Bareland
2265,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2266,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2267,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2268,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
2269,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2270,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
2271,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
2272,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
2273,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
2274,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Grassland,Built-up
2275,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
2276,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Bareland,Grassland
2277,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Built-up,Forest
2278,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Forest,Forest
2279,NULL,Built-up,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
2280,NULL,Built-up,NULL,NULL,Non_Wetland,Shrubland,NULL,Cropland
2281,NULL,Built-up,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
2282,NULL,Built-up,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
2283,NULL,Built-up,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
2284,NULL,Built-up,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
2285,NULL,Built-up,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
2286,NULL,Built-up,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
2287,NULL,Built-up,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
2288,NULL,Built-up,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
2289,NULL,Built-up,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
2290,NULL,Built-up,NULL,NULL,Non_Wetland,Shrubland,Wetland,NULL
2291,NULL,Built-up,NULL,NULL,Non_Wetland,Shrubland,Bareland,Grassland
2292,NULL,Built-up,NULL,NULL,Non_Wetland,Shrubland,Built-up,NULL
2293,NULL,Built-up,NULL,NULL,Non_Wetland,Shrubland,Built-up,Forest
2294,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
2295,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
2296,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
2297,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,Built-up
2298,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
2299,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
2300,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2301,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
2302,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
2303,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
2304,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
2305,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
2306,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
2307,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
2308,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,NULL
2309,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,Grassland
2310,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,Forest
2311,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
2312,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
2313,NULL,Built-up,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
2314,NULL,Built-up,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
2315,NULL,Built-up,NULL,NULL,Non_Wetland,Cropland,Shrubland,Grassland
2316,NULL,Built-up,NULL,NULL,Non_Wetland,Cropland,Bareland,Grassland
2317,NULL,Built-up,NULL,NULL,Non_Wetland,Cropland,Bareland,Bareland
2318,NULL,Built-up,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
2319,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,NULL
2320,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
2321,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,Bareland
2322,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,Built-up
2323,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Shrubland,NULL
2324,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
2325,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Shrubland,Forest
2326,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
2327,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Built-up
2328,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
2329,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
2330,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Cropland
2331,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
2332,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Built-up
2333,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
2334,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Built-up,Grassland
2335,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Built-up,Forest
2336,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
2337,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,NULL,Grassland
2338,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,NULL,Built-up
2339,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,NULL,Forest
2340,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Shrubland,NULL
2341,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Shrubland,Grassland
2342,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Shrubland,Built-up
2343,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Shrubland,Forest
2344,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
2345,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Grassland,Cropland
2346,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Grassland,Built-up
2347,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Grassland,Forest
2348,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Bareland,Forest
2349,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,NULL
2350,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Grassland
2351,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Cropland
2352,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Bareland
2353,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Built-up
2354,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Forest
2355,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Forest,NULL
2356,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Forest,Built-up
2357,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Forest,Forest
2358,NULL,Built-up,NULL,NULL,Non_Wetland,Water,NULL,Water
2359,NULL,Built-up,NULL,NULL,Non_Wetland,Forest,NULL,Forest
2360,NULL,Built-up,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
2361,NULL,Built-up,NULL,NULL,Non_Wetland,Forest,Bareland,Forest
2362,NULL,Built-up,NULL,NULL,Non_Wetland,Forest,Forest,Forest
2363,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2364,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2365,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2366,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2367,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2368,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
2369,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
2370,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Cropland
2371,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Built-up
2372,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
2373,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
2374,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
2375,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland,Cropland
2376,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland,Bareland
2377,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland,Built-up
2378,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
2379,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
2380,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Bareland,Bareland
2381,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Bareland,Built-up
2382,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
2383,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,Water
2384,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,Forest
2385,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
2386,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
2387,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
2388,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
2389,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
2390,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
2391,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
2392,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
2393,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
2394,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
2395,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
2396,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
2397,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Built-up
2398,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
2399,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,NULL
2400,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
2401,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Forest
2402,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,NULL
