Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21LVF_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LVF_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LVF_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LVF_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LVF_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LVF_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LVF_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21LVF_M_R
3216,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Bareland
3217,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
3218,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
3219,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
3220,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
3221,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
3222,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3223,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
3224,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
3225,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
3226,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
3227,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3228,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Cropland
3229,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
3230,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
3231,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Cropland
3232,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
3233,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Cropland
3234,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
3235,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
3236,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Cropland
3237,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Bareland
3238,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
3239,Cropland,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,NULL
3240,Cropland,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
3241,Cropland,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
3242,Cropland,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Bareland
3243,Cropland,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
3244,Cropland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,NULL
3245,Cropland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
3246,Cropland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,NULL
3247,Cropland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
3248,Cropland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Cropland
3249,Cropland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Bareland
3250,Cropland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
3251,Cropland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Wetland,NULL
3252,Cropland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Cropland
3253,Cropland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Forest,Grassland
3254,Cropland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Forest,Cropland
3255,Cropland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Forest,Forest
3256,Cropland,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
3257,Cropland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
3258,Cropland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Cropland
3259,Cropland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
3260,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
3261,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
3262,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
3263,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
3264,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
3265,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
3266,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
3267,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
3268,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
3269,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
3270,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3271,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Cropland
3272,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
3273,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
3274,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
3275,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Cropland
3276,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
3277,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
3278,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
3279,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Cropland
3280,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
3281,Cropland,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Cropland
3282,Cropland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
3283,Cropland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Cropland
3284,Cropland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Bareland
3285,Cropland,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
3286,Cropland,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
3287,Cropland,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
3288,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
3289,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
3290,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3291,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
3292,Cropland,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Cropland
3293,Cropland,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Cropland
3294,Cropland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3295,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
3296,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
3297,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
3298,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
3299,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
3300,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
3301,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
3302,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
3303,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
3304,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Cropland
3305,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Cropland
3306,Cropland,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
3307,Cropland,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Cropland
3308,Cropland,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
3309,Cropland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
3310,Cropland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
3311,Cropland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
3312,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
3313,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
3314,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
3315,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
3316,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
3317,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
3318,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
3319,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
3320,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3321,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
3322,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
3323,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
3324,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
3325,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3326,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Cropland
3327,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
3328,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
3329,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Cropland
3330,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Bareland
3331,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Built-up
3332,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
3333,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Cropland
3334,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
3335,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
3336,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Bareland
3337,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
3338,Cropland,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,NULL
3339,Cropland,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
3340,Cropland,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
3341,Cropland,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Wetland
3342,Cropland,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Bareland
3343,Cropland,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
3344,Cropland,NULL,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
3345,Cropland,NULL,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
3346,Cropland,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,NULL
3347,Cropland,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
3348,Cropland,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
3349,Cropland,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Bareland
3350,Cropland,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Forest
3351,Cropland,NULL,Cropland,NULL,Non_Wetland,Cropland,Wetland,Grassland
3352,Cropland,NULL,Cropland,NULL,Non_Wetland,Cropland,Wetland,Cropland
3353,Cropland,NULL,Cropland,NULL,Non_Wetland,Cropland,Forest,Grassland
3354,Cropland,NULL,Cropland,NULL,Non_Wetland,Cropland,Forest,Cropland
3355,Cropland,NULL,Cropland,NULL,Non_Wetland,Cropland,Forest,Bareland
3356,Cropland,NULL,Cropland,NULL,Non_Wetland,Cropland,Forest,Forest
3357,Cropland,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Cropland
3358,Cropland,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
3359,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
3360,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
3361,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
3362,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
3363,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
3364,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
3365,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
3366,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,NULL
3367,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3368,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
3369,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
3370,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
3371,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
3372,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
3373,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Cropland
3374,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
3375,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
3376,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Cropland
3377,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Bareland
3378,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
3379,Cropland,NULL,Cropland,NULL,Non_Wetland,Built-up,NULL,Cropland
3380,Cropland,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Cropland
3381,Cropland,NULL,Cropland,NULL,Non_Wetland,Built-up,Bareland,Cropland
3382,Cropland,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Cropland
3383,Cropland,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
3384,Cropland,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,Cropland
3385,Cropland,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
3386,Cropland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
3387,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Cropland,NULL,Cropland
3388,Cropland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,NULL,Bareland
3389,Cropland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Grassland
3390,Cropland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Cropland
3391,Cropland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Bareland
3392,Cropland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Cropland,NULL,Grassland
3393,Cropland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Cropland,NULL,Cropland
3394,Cropland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,NULL,Grassland
3395,Cropland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,NULL,Cropland
3396,Cropland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
3397,Cropland,NULL,Built-up,NULL,Non_Wetland,NULL,Bareland,Grassland
3398,Cropland,NULL,Built-up,NULL,Non_Wetland,NULL,Built-up,Cropland
3399,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
3400,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
3401,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Cropland
3402,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
3403,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
3404,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Cropland
3405,Cropland,NULL,Built-up,NULL,Non_Wetland,Cropland,NULL,Cropland
3406,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
3407,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Cropland
3408,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
3409,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Cropland
3410,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
3411,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
3412,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
3413,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
3414,Cropland,NULL,Built-up,NULL,Non_Wetland,Built-up,NULL,Cropland
3415,Cropland,NULL,Built-up,NULL,Non_Wetland,Built-up,NULL,Bareland
3416,Cropland,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
3417,Cropland,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Cropland
3418,Cropland,NULL,Water,NULL,Water,Grassland,Grassland,Forest
3419,Cropland,NULL,Water,NULL,Water,Cropland,NULL,Forest
3420,Cropland,NULL,Water,NULL,Water,Cropland,Grassland,Forest
3421,Cropland,NULL,Water,NULL,Water,Wetland,Wetland,Grassland
3422,Cropland,NULL,Water,NULL,Water,Bareland,NULL,Forest
3423,Cropland,NULL,Water,NULL,Water,Bareland,Grassland,Forest
3424,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
3425,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
3426,Cropland,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
3427,Cropland,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
3428,Cropland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
3429,Cropland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
3430,Cropland,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,Grassland
3431,Cropland,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
3432,Cropland,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
3433,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
3434,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
3435,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
3436,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Bareland
3437,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
3438,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
3439,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
3440,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
3441,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
3442,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Bareland
3443,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
3444,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
3445,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
3446,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
3447,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
3448,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Cropland
3449,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
3450,Cropland,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,NULL
3451,Cropland,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
3452,Cropland,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
3453,Cropland,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Bareland
3454,Cropland,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
3455,Cropland,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,NULL
3456,Cropland,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
3457,Cropland,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Cropland
3458,Cropland,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Bareland
3459,Cropland,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
3460,Cropland,NULL,Forest,NULL,Non_Wetland,Cropland,Wetland,Cropland
3461,Cropland,NULL,Forest,NULL,Non_Wetland,Cropland,Wetland,Forest
3462,Cropland,NULL,Forest,NULL,Non_Wetland,Cropland,Forest,Grassland
3463,Cropland,NULL,Forest,NULL,Non_Wetland,Cropland,Forest,Cropland
3464,Cropland,NULL,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
3465,Cropland,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
3466,Cropland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
3467,Cropland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
3468,Cropland,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
3469,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,NULL
3470,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
3471,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Cropland
3472,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
3473,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,NULL
3474,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
3475,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
3476,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Cropland
3477,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Bareland
3478,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
3479,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
3480,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Bareland
3481,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
3482,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
3483,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Cropland
3484,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
3485,Cropland,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Forest
3486,Cropland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
3487,Cropland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
3488,Cropland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,NULL
3489,Cropland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
3490,Cropland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
3491,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
3492,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
3493,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
3494,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
3495,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
3496,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
3497,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,Cropland
3498,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
3499,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
3500,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Cropland
3501,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
3502,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
3503,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,Forest,NULL
3504,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
3505,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,Forest,Cropland
3506,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,Forest,Forest
3507,Cropland,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
3508,Cropland,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
3509,Cropland,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,Cropland
3510,Cropland,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
3511,Cropland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
3512,Cropland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
3513,Cropland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
3514,Cropland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
3515,Cropland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
3516,Cropland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,Cropland
3517,Cropland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
3518,Cropland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Wetland,Grassland
3519,Cropland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Wetland,Forest
3520,Cropland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Forest,Grassland
3521,Cropland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
3522,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
3523,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
3524,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
3525,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Bareland
3526,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
3527,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
3528,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Cropland
3529,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
3530,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
3531,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
