Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22MFU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MFU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MFU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22MFU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MFU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MFU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MFU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22MFU_M_R
3342,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Wetland
3343,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
3344,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
3345,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
3346,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
3347,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
3348,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
3349,Grassland,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
3350,Grassland,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Cropland
3351,Grassland,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Forest
3352,Grassland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
3353,Grassland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Grassland,Cropland
3354,Grassland,Cropland,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
3355,Grassland,Cropland,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
3356,Grassland,Cropland,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
3357,Grassland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
3358,Grassland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3359,Grassland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Cropland
3360,Grassland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
3361,Grassland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
3362,Grassland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
3363,Grassland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
3364,Grassland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
3365,Grassland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Built-up
3366,Grassland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
3367,Grassland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Built-up,Grassland
3368,Grassland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
3369,Grassland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
3370,Grassland,Cropland,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
3371,Grassland,Cropland,Grassland,NULL,Non_Wetland,Built-up,Bareland,Grassland
3372,Grassland,Cropland,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
3373,Grassland,Cropland,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
3374,Grassland,Cropland,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
3375,Grassland,Cropland,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
3376,Grassland,Cropland,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
3377,Grassland,Cropland,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
3378,Grassland,Cropland,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
3379,Grassland,Cropland,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
3380,Grassland,Cropland,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
3381,Grassland,Cropland,Grassland,Water,Non_Wetland,Grassland,Grassland,Grassland
3382,Grassland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
3383,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
3384,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
3385,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
3386,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3387,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
3388,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
3389,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
3390,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
3391,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
3392,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
3393,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
3394,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
3395,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
3396,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
3397,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
3398,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
3399,Grassland,Cropland,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
3400,Grassland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
3401,Grassland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3402,Grassland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
3403,Grassland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
3404,Grassland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
3405,Grassland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
3406,Grassland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
3407,Grassland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
3408,Grassland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
3409,Grassland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Bareland,Grassland
3410,Grassland,Cropland,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
3411,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
3412,Grassland,Cropland,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
3413,Grassland,Cropland,Wetland,NULL,Wetland,Grassland,Grassland,Forest
3414,Grassland,Cropland,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
3415,Grassland,Cropland,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
3416,Grassland,Cropland,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
3417,Grassland,Cropland,Wetland,NULL,Wetland,Bareland,Grassland,Forest
3418,Grassland,Cropland,Wetland,NULL,Wetland,Bareland,Water,Grassland
3419,Grassland,Cropland,Wetland,Non_Water,Wetland,Bareland,Grassland,Grassland
3420,Grassland,Cropland,Wetland,Non_Water,Wetland,Bareland,Wetland,Grassland
3421,Grassland,Cropland,Wetland,Water,Wetland,Shrubland,Grassland,Grassland
3422,Grassland,Cropland,Wetland,Water,Wetland,Grassland,Grassland,Grassland
3423,Grassland,Cropland,Wetland,Water,Wetland,Grassland,Grassland,Wetland
3424,Grassland,Cropland,Wetland,Water,Wetland,Grassland,Wetland,Grassland
3425,Grassland,Cropland,Wetland,Water,Wetland,Bareland,Wetland,Wetland
3426,Grassland,Cropland,Bareland,NULL,Non_Wetland,Grassland,NULL,Grassland
3427,Grassland,Cropland,Bareland,NULL,Non_Wetland,Grassland,NULL,Cropland
3428,Grassland,Cropland,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3429,Grassland,Cropland,Bareland,NULL,Non_Wetland,Cropland,NULL,Cropland
3430,Grassland,Cropland,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3431,Grassland,Cropland,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
3432,Grassland,Cropland,Bareland,NULL,Non_Wetland,Bareland,Wetland,Grassland
3433,Grassland,Cropland,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
3434,Grassland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
3435,Grassland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
3436,Grassland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
3437,Grassland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
3438,Grassland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
3439,Grassland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
3440,Grassland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
3441,Grassland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
3442,Grassland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
3443,Grassland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
3444,Grassland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
3445,Grassland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
3446,Grassland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
3447,Grassland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
3448,Grassland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Bareland,Built-up
3449,Grassland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
3450,Grassland,Cropland,Water,NULL,Water,Grassland,Grassland,Grassland
3451,Grassland,Cropland,Water,NULL,Water,Bareland,Grassland,Grassland
3452,Grassland,Cropland,Water,NULL,Water,Bareland,Bareland,Grassland
3453,Grassland,Cropland,Water,Water,Water,Grassland,Grassland,Grassland
3454,Grassland,Cropland,Water,Water,Water,Built-up,Grassland,Forest
3455,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
3456,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
3457,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
3458,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Forest
3459,Grassland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
3460,Grassland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
3461,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
3462,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
3463,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
3464,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
3465,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
3466,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
3467,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
3468,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
3469,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
3470,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
3471,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
3472,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
3473,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
3474,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
3475,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
3476,Grassland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
3477,Grassland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
3478,Grassland,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
3479,Grassland,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Cropland
3480,Grassland,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
3481,Grassland,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
3482,Grassland,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
3483,Grassland,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
3484,Grassland,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Cropland
3485,Grassland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
3486,Grassland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Bareland
3487,Grassland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Built-up
3488,Grassland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
3489,Grassland,Cropland,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
3490,Grassland,Cropland,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
3491,Grassland,Cropland,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
3492,Grassland,Cropland,Forest,NULL,Non_Wetland,Bareland,Water,Grassland
3493,Grassland,Cropland,Forest,NULL,Non_Wetland,Bareland,Water,Forest
3494,Grassland,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
3495,Grassland,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
3496,Grassland,Cropland,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
3497,Grassland,Cropland,Forest,NULL,Non_Wetland,Built-up,Bareland,Grassland
3498,Grassland,Cropland,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
3499,Grassland,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
3500,Grassland,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
3501,Grassland,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
3502,Grassland,Cropland,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
3503,Grassland,Cropland,Forest,Non_Water,Non_Wetland,Grassland,Forest,Grassland
3504,Grassland,Cropland,Forest,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
3505,Grassland,Cropland,Forest,Water,Non_Wetland,Grassland,Grassland,Grassland
3506,Grassland,Cropland,Forest,Water,Non_Wetland,Bareland,Grassland,Grassland
3507,Grassland,Wetland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
3508,Grassland,Wetland,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
3509,Grassland,Wetland,NULL,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
3510,Grassland,Wetland,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
3511,Grassland,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
3512,Grassland,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
3513,Grassland,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
3514,Grassland,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
3515,Grassland,Wetland,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
3516,Grassland,Wetland,Grassland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
3517,Grassland,Wetland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3518,Grassland,Wetland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
3519,Grassland,Wetland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
3520,Grassland,Wetland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
3521,Grassland,Wetland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
3522,Grassland,Wetland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
3523,Grassland,Wetland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
3524,Grassland,Wetland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
3525,Grassland,Wetland,Grassland,Non_Water,Non_Wetland,Shrubland,Bareland,Grassland
3526,Grassland,Wetland,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
3527,Grassland,Wetland,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
3528,Grassland,Wetland,Grassland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
3529,Grassland,Wetland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
3530,Grassland,Wetland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
3531,Grassland,Wetland,Wetland,NULL,Wetland,Grassland,Bareland,Grassland
3532,Grassland,Wetland,Wetland,NULL,Wetland,Wetland,Bareland,Grassland
3533,Grassland,Wetland,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
3534,Grassland,Wetland,Bareland,NULL,Non_Wetland,Bareland,Bareland,Bareland
3535,Grassland,Wetland,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Grassland
3536,Grassland,Wetland,Forest,NULL,Non_Wetland,NULL,Bareland,Grassland
3537,Grassland,Wetland,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
3538,Grassland,Wetland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
3539,Grassland,Wetland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
3540,Grassland,Wetland,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
3541,Grassland,Wetland,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
3542,Grassland,Wetland,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
3543,Grassland,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
3544,Grassland,Built-up,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
3545,Grassland,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
3546,Grassland,Built-up,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
3547,Grassland,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,Grassland
3548,Grassland,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
3549,Grassland,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Built-up
3550,Grassland,Built-up,NULL,NULL,Non_Wetland,Built-up,Bareland,Grassland
3551,Grassland,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Grassland
3552,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3553,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
3554,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
3555,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
3556,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3557,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
3558,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
3559,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
3560,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
3561,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
3562,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
3563,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Built-up
3564,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Grassland
3565,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Built-up
3566,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
3567,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
3568,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
3569,Grassland,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
3570,Grassland,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
3571,Grassland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3572,Grassland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
3573,Grassland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
3574,Grassland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
3575,Grassland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
3576,Grassland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,Forest
3577,Grassland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Forest,Built-up
3578,Grassland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3579,Grassland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
3580,Grassland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
3581,Grassland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
3582,Grassland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Built-up,Grassland
3583,Grassland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Built-up,Built-up
3584,Grassland,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
3585,Grassland,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Built-up
3586,Grassland,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Forest
3587,Grassland,Built-up,Grassland,NULL,Non_Wetland,Built-up,Bareland,Grassland
3588,Grassland,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
3589,Grassland,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Forest
3590,Grassland,Built-up,Grassland,NULL,Non_Wetland,Built-up,Forest,Grassland
3591,Grassland,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
3592,Grassland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3593,Grassland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
3594,Grassland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3595,Grassland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
3596,Grassland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
3597,Grassland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
3598,Grassland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Bareland,Grassland
3599,Grassland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
3600,Grassland,Built-up,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
3601,Grassland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
3602,Grassland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
3603,Grassland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
3604,Grassland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
3605,Grassland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
3606,Grassland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
3607,Grassland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
3608,Grassland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
3609,Grassland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
3610,Grassland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
3611,Grassland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
3612,Grassland,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
3613,Grassland,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
3614,Grassland,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
3615,Grassland,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
3616,Grassland,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
3617,Grassland,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
3618,Grassland,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
3619,Grassland,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
3620,Grassland,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Grassland
3621,Grassland,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Forest
3622,Grassland,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
3623,Grassland,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
3624,Grassland,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
3625,Grassland,Water,NULL,NULL,Non_Wetland,Wetland,Bareland,Bareland
