Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19MFU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19MFU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19MFU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19MFU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19MFU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19MFU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19MFU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19MFU_M_R
1471,Forest,Water,Grassland,Non_Water,Non_Wetland,Water,Forest,Forest
1472,Forest,Water,Grassland,Non_Water,Non_Wetland,Forest,Wetland,Water
1473,Forest,Water,Grassland,Non_Water,Non_Wetland,Forest,Water,Forest
1474,Forest,Water,Grassland,Water,Non_Wetland,NULL,Wetland,Forest
1475,Forest,Water,Grassland,Water,Non_Wetland,Wetland,Wetland,Water
1476,Forest,Water,Grassland,Water,Non_Wetland,Wetland,Wetland,Forest
1477,Forest,Water,Grassland,Water,Non_Wetland,Wetland,Water,Water
1478,Forest,Water,Grassland,Water,Non_Wetland,Wetland,Water,Forest
1479,Forest,Water,Grassland,Water,Non_Wetland,Water,Wetland,Water
1480,Forest,Water,Grassland,Water,Non_Wetland,Water,Wetland,Forest
1481,Forest,Water,Grassland,Water,Non_Wetland,Water,Water,Grassland
1482,Forest,Water,Grassland,Water,Non_Wetland,Water,Water,Water
1483,Forest,Water,Grassland,Water,Non_Wetland,Water,Water,Forest
1484,Forest,Water,Grassland,Water,Non_Wetland,Water,Forest,Forest
1485,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland,Grassland
1486,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland,Water
1487,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland,Forest
1488,Forest,Water,Wetland,NULL,Wetland,NULL,Bareland,Water
1489,Forest,Water,Wetland,NULL,Wetland,NULL,Bareland,Forest
1490,Forest,Water,Wetland,NULL,Wetland,NULL,Water,Water
1491,Forest,Water,Wetland,NULL,Wetland,NULL,Water,Forest
1492,Forest,Water,Wetland,NULL,Wetland,NULL,Forest,Water
1493,Forest,Water,Wetland,NULL,Wetland,NULL,Forest,Forest
1494,Forest,Water,Wetland,NULL,Wetland,Grassland,Wetland,Forest
1495,Forest,Water,Wetland,NULL,Wetland,Grassland,Bareland,Forest
1496,Forest,Water,Wetland,NULL,Wetland,Wetland,Grassland,Forest
1497,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
1498,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Water
1499,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Forest
1500,Forest,Water,Wetland,NULL,Wetland,Wetland,Bareland,Water
1501,Forest,Water,Wetland,NULL,Wetland,Wetland,Bareland,Forest
1502,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Grassland
1503,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Water
1504,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Forest
1505,Forest,Water,Wetland,NULL,Wetland,Wetland,Forest,Water
1506,Forest,Water,Wetland,NULL,Wetland,Wetland,Forest,Forest
1507,Forest,Water,Wetland,NULL,Wetland,Bareland,Bareland,Forest
1508,Forest,Water,Wetland,NULL,Wetland,Water,Grassland,Water
1509,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Grassland
1510,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Wetland
1511,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Bareland
1512,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Water
1513,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Forest
1514,Forest,Water,Wetland,NULL,Wetland,Water,Bareland,Water
1515,Forest,Water,Wetland,NULL,Wetland,Water,Bareland,Forest
1516,Forest,Water,Wetland,NULL,Wetland,Water,Water,Grassland
1517,Forest,Water,Wetland,NULL,Wetland,Water,Water,Wetland
1518,Forest,Water,Wetland,NULL,Wetland,Water,Water,Water
1519,Forest,Water,Wetland,NULL,Wetland,Water,Water,Forest
1520,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Water
1521,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Forest
1522,Forest,Water,Wetland,NULL,Wetland,Forest,Wetland,Water
1523,Forest,Water,Wetland,NULL,Wetland,Forest,Wetland,Forest
1524,Forest,Water,Wetland,NULL,Wetland,Forest,Water,Water
1525,Forest,Water,Wetland,NULL,Wetland,Forest,Water,Forest
1526,Forest,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Water
1527,Forest,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
1528,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water,Water
1529,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water,Forest
1530,Forest,Water,Wetland,Non_Water,Wetland,NULL,Forest,Forest
1531,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
1532,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
1533,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
1534,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Water,Water
1535,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Water,Forest
1536,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
1537,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Water,Water
1538,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,NULL
1539,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
1540,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
1541,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Water
1542,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Forest
1543,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Grassland
1544,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Wetland
1545,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Water
1546,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Forest
1547,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Water
1548,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Forest
1549,Forest,Water,Wetland,Non_Water,Wetland,Forest,Wetland,Water
1550,Forest,Water,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
1551,Forest,Water,Wetland,Non_Water,Wetland,Forest,Water,Water
1552,Forest,Water,Wetland,Non_Water,Wetland,Forest,Water,Forest
1553,Forest,Water,Wetland,Water,Wetland,NULL,Wetland,Grassland
1554,Forest,Water,Wetland,Water,Wetland,NULL,Wetland,Water
1555,Forest,Water,Wetland,Water,Wetland,NULL,Wetland,Forest
1556,Forest,Water,Wetland,Water,Wetland,NULL,Water,Grassland
1557,Forest,Water,Wetland,Water,Wetland,NULL,Water,Water
1558,Forest,Water,Wetland,Water,Wetland,NULL,Water,Forest
1559,Forest,Water,Wetland,Water,Wetland,Wetland,Wetland,Grassland
1560,Forest,Water,Wetland,Water,Wetland,Wetland,Wetland,Water
1561,Forest,Water,Wetland,Water,Wetland,Wetland,Wetland,Forest
1562,Forest,Water,Wetland,Water,Wetland,Wetland,Bareland,Water
1563,Forest,Water,Wetland,Water,Wetland,Wetland,Bareland,Forest
1564,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Grassland
1565,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Wetland
1566,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Water
1567,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Forest
1568,Forest,Water,Wetland,Water,Wetland,Bareland,Wetland,Water
1569,Forest,Water,Wetland,Water,Wetland,Bareland,Bareland,Water
1570,Forest,Water,Wetland,Water,Wetland,Bareland,Bareland,Forest
1571,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Grassland
1572,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Wetland
1573,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Water
1574,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Forest
1575,Forest,Water,Wetland,Water,Wetland,Water,Bareland,Water
1576,Forest,Water,Wetland,Water,Wetland,Water,Bareland,Forest
1577,Forest,Water,Wetland,Water,Wetland,Water,Water,Grassland
1578,Forest,Water,Wetland,Water,Wetland,Water,Water,Wetland
1579,Forest,Water,Wetland,Water,Wetland,Water,Water,Water
1580,Forest,Water,Wetland,Water,Wetland,Water,Water,Forest
1581,Forest,Water,Wetland,Water,Wetland,Water,Forest,Water
1582,Forest,Water,Wetland,Water,Wetland,Water,Forest,Forest
1583,Forest,Water,Wetland,Water,Wetland,Forest,Wetland,Water
1584,Forest,Water,Wetland,Water,Wetland,Forest,Wetland,Forest
1585,Forest,Water,Wetland,Water,Wetland,Forest,Water,Water
1586,Forest,Water,Wetland,Water,Wetland,Forest,Water,Forest
1587,Forest,Water,Lichens_and_Mosses,NULL,Non_Wetland,Water,Wetland,Forest
1588,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Wetland,Water
1589,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
1590,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Bareland,Forest
1591,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Water,Water
1592,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Water,Forest
1593,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Wetland,Water
1594,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
1595,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Bareland,Forest
1596,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Water,Water
1597,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
1598,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Wetland,Forest
1599,Forest,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Water
1600,Forest,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
1601,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Grassland
1602,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Water
1603,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Forest
1604,Forest,Water,Bareland,NULL,Non_Wetland,Water,Forest,Water
1605,Forest,Water,Bareland,NULL,Non_Wetland,Water,Forest,Forest
1606,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Wetland,Water
1607,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
1608,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Water,Water
1609,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Water,Forest
1610,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Water
1611,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Forest
1612,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,Water,Water
1613,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,Water,Forest
1614,Forest,Water,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Water
1615,Forest,Water,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
1616,Forest,Water,Bareland,Non_Water,Non_Wetland,Wetland,Water,Grassland
1617,Forest,Water,Bareland,Non_Water,Non_Wetland,Wetland,Water,Wetland
1618,Forest,Water,Bareland,Non_Water,Non_Wetland,Wetland,Water,Water
1619,Forest,Water,Bareland,Non_Water,Non_Wetland,Wetland,Water,Forest
1620,Forest,Water,Bareland,Non_Water,Non_Wetland,Wetland,Forest,Forest
1621,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Wetland,Water
1622,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Wetland,Forest
1623,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Water
1624,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Forest
1625,Forest,Water,Bareland,Non_Water,Non_Wetland,Forest,Water,Water
1626,Forest,Water,Bareland,Non_Water,Non_Wetland,Forest,Water,Forest
1627,Forest,Water,Bareland,Water,Non_Wetland,NULL,Wetland,Forest
1628,Forest,Water,Bareland,Water,Non_Wetland,NULL,Water,Forest
1629,Forest,Water,Bareland,Water,Non_Wetland,Wetland,Wetland,Water
1630,Forest,Water,Bareland,Water,Non_Wetland,Wetland,Wetland,Forest
1631,Forest,Water,Bareland,Water,Non_Wetland,Wetland,Bareland,Forest
1632,Forest,Water,Bareland,Water,Non_Wetland,Wetland,Water,Grassland
1633,Forest,Water,Bareland,Water,Non_Wetland,Wetland,Water,Water
1634,Forest,Water,Bareland,Water,Non_Wetland,Wetland,Water,Forest
1635,Forest,Water,Bareland,Water,Non_Wetland,Wetland,Forest,Forest
1636,Forest,Water,Bareland,Water,Non_Wetland,Bareland,Bareland,Water
1637,Forest,Water,Bareland,Water,Non_Wetland,Water,Wetland,Grassland
1638,Forest,Water,Bareland,Water,Non_Wetland,Water,Wetland,Water
1639,Forest,Water,Bareland,Water,Non_Wetland,Water,Wetland,Forest
1640,Forest,Water,Bareland,Water,Non_Wetland,Water,Bareland,Water
1641,Forest,Water,Bareland,Water,Non_Wetland,Water,Bareland,Forest
1642,Forest,Water,Bareland,Water,Non_Wetland,Water,Water,Grassland
1643,Forest,Water,Bareland,Water,Non_Wetland,Water,Water,Wetland
1644,Forest,Water,Bareland,Water,Non_Wetland,Water,Water,Water
1645,Forest,Water,Bareland,Water,Non_Wetland,Water,Water,Forest
1646,Forest,Water,Bareland,Water,Non_Wetland,Water,Forest,Forest
1647,Forest,Water,Bareland,Water,Non_Wetland,Forest,Wetland,Water
1648,Forest,Water,Bareland,Water,Non_Wetland,Forest,Wetland,Forest
1649,Forest,Water,Bareland,Water,Non_Wetland,Forest,Water,Water
1650,Forest,Water,Bareland,Water,Non_Wetland,Forest,Water,Forest
1651,Forest,Water,Bareland,Water,Non_Wetland,Forest,Forest,Forest
1652,Forest,Water,Built-up,NULL,Non_Wetland,NULL,Wetland,Forest
1653,Forest,Water,Built-up,NULL,Non_Wetland,Forest,Wetland,Forest
1654,Forest,Water,Built-up,Non_Water,Non_Wetland,NULL,Wetland,Water
1655,Forest,Water,Water,NULL,Water,NULL,Wetland,Water
1656,Forest,Water,Water,NULL,Water,NULL,Wetland,Forest
1657,Forest,Water,Water,NULL,Water,NULL,Water,Water
1658,Forest,Water,Water,NULL,Water,NULL,Water,Forest
1659,Forest,Water,Water,NULL,Water,Wetland,Wetland,Grassland
1660,Forest,Water,Water,NULL,Water,Wetland,Wetland,Water
1661,Forest,Water,Water,NULL,Water,Wetland,Wetland,Forest
1662,Forest,Water,Water,NULL,Water,Wetland,Bareland,Forest
1663,Forest,Water,Water,NULL,Water,Wetland,Water,Grassland
1664,Forest,Water,Water,NULL,Water,Wetland,Water,Water
1665,Forest,Water,Water,NULL,Water,Wetland,Water,Forest
1666,Forest,Water,Water,NULL,Water,Wetland,Forest,Forest
1667,Forest,Water,Water,NULL,Water,Bareland,Bareland,Water
1668,Forest,Water,Water,NULL,Water,Bareland,Bareland,Forest
1669,Forest,Water,Water,NULL,Water,Water,Wetland,Grassland
1670,Forest,Water,Water,NULL,Water,Water,Wetland,Water
1671,Forest,Water,Water,NULL,Water,Water,Wetland,Forest
1672,Forest,Water,Water,NULL,Water,Water,Bareland,Water
1673,Forest,Water,Water,NULL,Water,Water,Bareland,Forest
1674,Forest,Water,Water,NULL,Water,Water,Water,Grassland
1675,Forest,Water,Water,NULL,Water,Water,Water,Wetland
1676,Forest,Water,Water,NULL,Water,Water,Water,Water
1677,Forest,Water,Water,NULL,Water,Water,Water,Forest
1678,Forest,Water,Water,NULL,Water,Water,Forest,Water
1679,Forest,Water,Water,NULL,Water,Water,Forest,Forest
1680,Forest,Water,Water,NULL,Water,Forest,Wetland,Water
1681,Forest,Water,Water,NULL,Water,Forest,Wetland,Forest
1682,Forest,Water,Water,NULL,Water,Forest,Water,Water
1683,Forest,Water,Water,NULL,Water,Forest,Water,Forest
1684,Forest,Water,Water,Non_Water,Water,NULL,Wetland,Water
1685,Forest,Water,Water,Non_Water,Water,NULL,Wetland,Forest
1686,Forest,Water,Water,Non_Water,Water,NULL,Water,Water
1687,Forest,Water,Water,Non_Water,Water,NULL,Water,Forest
1688,Forest,Water,Water,Non_Water,Water,NULL,Forest,Forest
1689,Forest,Water,Water,Non_Water,Water,Wetland,Wetland,Wetland
1690,Forest,Water,Water,Non_Water,Water,Wetland,Wetland,Forest
1691,Forest,Water,Water,Non_Water,Water,Wetland,Water,Water
1692,Forest,Water,Water,Non_Water,Water,Wetland,Water,Forest
1693,Forest,Water,Water,Non_Water,Water,Bareland,Wetland,Water
1694,Forest,Water,Water,Non_Water,Water,Water,Wetland,Water
1695,Forest,Water,Water,Non_Water,Water,Water,Wetland,Forest
1696,Forest,Water,Water,Non_Water,Water,Water,Water,Grassland
1697,Forest,Water,Water,Non_Water,Water,Water,Water,Wetland
1698,Forest,Water,Water,Non_Water,Water,Water,Water,Water
1699,Forest,Water,Water,Non_Water,Water,Water,Water,Forest
1700,Forest,Water,Water,Non_Water,Water,Water,Forest,Forest
1701,Forest,Water,Water,Non_Water,Water,Forest,Wetland,Forest
1702,Forest,Water,Water,Non_Water,Water,Forest,Water,Forest
1703,Forest,Water,Water,Non_Water,Water,Forest,Forest,Forest
1704,Forest,Water,Water,Water,Water,NULL,Wetland,Water
1705,Forest,Water,Water,Water,Water,NULL,Wetland,Forest
1706,Forest,Water,Water,Water,Water,NULL,Water,Grassland
1707,Forest,Water,Water,Water,Water,NULL,Water,Water
1708,Forest,Water,Water,Water,Water,NULL,Water,Forest
1709,Forest,Water,Water,Water,Water,Wetland,Wetland,Grassland
1710,Forest,Water,Water,Water,Water,Wetland,Wetland,Wetland
1711,Forest,Water,Water,Water,Water,Wetland,Wetland,Water
1712,Forest,Water,Water,Water,Water,Wetland,Wetland,Forest
1713,Forest,Water,Water,Water,Water,Wetland,Bareland,Water
1714,Forest,Water,Water,Water,Water,Wetland,Bareland,Forest
1715,Forest,Water,Water,Water,Water,Wetland,Water,Grassland
1716,Forest,Water,Water,Water,Water,Wetland,Water,Wetland
1717,Forest,Water,Water,Water,Water,Wetland,Water,Water
1718,Forest,Water,Water,Water,Water,Wetland,Water,Forest
1719,Forest,Water,Water,Water,Water,Bareland,Wetland,Water
1720,Forest,Water,Water,Water,Water,Bareland,Wetland,Forest
1721,Forest,Water,Water,Water,Water,Bareland,Bareland,Water
1722,Forest,Water,Water,Water,Water,Bareland,Bareland,Forest
1723,Forest,Water,Water,Water,Water,Water,Wetland,Grassland
1724,Forest,Water,Water,Water,Water,Water,Wetland,Wetland
1725,Forest,Water,Water,Water,Water,Water,Wetland,Water
1726,Forest,Water,Water,Water,Water,Water,Wetland,Forest
1727,Forest,Water,Water,Water,Water,Water,Bareland,Water
1728,Forest,Water,Water,Water,Water,Water,Bareland,Forest
1729,Forest,Water,Water,Water,Water,Water,Water,NULL
1730,Forest,Water,Water,Water,Water,Water,Water,Grassland
1731,Forest,Water,Water,Water,Water,Water,Water,Wetland
1732,Forest,Water,Water,Water,Water,Water,Water,Water
1733,Forest,Water,Water,Water,Water,Water,Water,Forest
1734,Forest,Water,Water,Water,Water,Water,Forest,Water
1735,Forest,Water,Water,Water,Water,Water,Forest,Forest
1736,Forest,Water,Water,Water,Water,Forest,Wetland,Grassland
1737,Forest,Water,Water,Water,Water,Forest,Wetland,Forest
1738,Forest,Water,Water,Water,Water,Forest,Water,Water
1739,Forest,Water,Water,Water,Water,Forest,Water,Forest
1740,Forest,Water,Water,Water,Water,Forest,Forest,Forest
1741,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Water
1742,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
1743,Forest,Water,Forest,NULL,Non_Wetland,NULL,Bareland,Water
1744,Forest,Water,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
1745,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Water
1746,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Forest
1747,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Water
1748,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Forest
1749,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
1750,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
1751,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
1752,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
1753,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Bareland,Water
1754,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
1755,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Grassland
1756,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Water
1757,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Forest
1758,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Water
1759,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
1760,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
1761,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
1762,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
1763,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Water
1764,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Forest
1765,Forest,Water,Forest,NULL,Non_Wetland,Water,Bareland,Water
1766,Forest,Water,Forest,NULL,Non_Wetland,Water,Bareland,Forest
1767,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Grassland
1768,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Water
1769,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
1770,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Water
1771,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Forest
1772,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Water
1773,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
1774,Forest,Water,Forest,NULL,Non_Wetland,Forest,Bareland,Water
1775,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Water
1776,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Forest
1777,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Forest
1778,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Water
1779,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
1780,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Water
1781,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
1782,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Water
1783,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
1784,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Water
1785,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
1786,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Forest,Forest
1787,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Water
1788,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
1789,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Water
1790,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Forest
1791,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Wetland,Water
1792,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
1793,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Water
1794,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
1795,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
1796,Forest,Water,Forest,Water,Non_Wetland,NULL,Wetland,Water
1797,Forest,Water,Forest,Water,Non_Wetland,NULL,Wetland,Forest
1798,Forest,Water,Forest,Water,Non_Wetland,NULL,Water,Grassland
1799,Forest,Water,Forest,Water,Non_Wetland,NULL,Water,Water
1800,Forest,Water,Forest,Water,Non_Wetland,NULL,Water,Forest
1801,Forest,Water,Forest,Water,Non_Wetland,Wetland,Wetland,Water
1802,Forest,Water,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
1803,Forest,Water,Forest,Water,Non_Wetland,Wetland,Bareland,Water
1804,Forest,Water,Forest,Water,Non_Wetland,Wetland,Bareland,Forest
1805,Forest,Water,Forest,Water,Non_Wetland,Wetland,Water,Grassland
1806,Forest,Water,Forest,Water,Non_Wetland,Wetland,Water,Water
1807,Forest,Water,Forest,Water,Non_Wetland,Wetland,Water,Forest
1808,Forest,Water,Forest,Water,Non_Wetland,Bareland,Bareland,Forest
1809,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Grassland
1810,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Water
1811,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Forest
1812,Forest,Water,Forest,Water,Non_Wetland,Water,Bareland,Water
1813,Forest,Water,Forest,Water,Non_Wetland,Water,Bareland,Forest
1814,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Grassland
1815,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Water
1816,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Forest
1817,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Water
1818,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Forest
1819,Forest,Water,Forest,Water,Non_Wetland,Forest,Wetland,Forest
1820,Forest,Water,Forest,Water,Non_Wetland,Forest,Water,Water
1821,Forest,Water,Forest,Water,Non_Wetland,Forest,Water,Forest
1822,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
1823,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,NULL
1824,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
1825,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Water
1826,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
1827,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Water,Forest
1828,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,NULL
1829,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Forest
1830,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
1831,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
1832,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
1833,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
1834,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
1835,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
1836,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
1837,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
1838,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
1839,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
1840,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
1841,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Water
1842,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
1843,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Bareland,Forest
1844,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Water,Grassland
1845,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Water,Forest
