Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_18MYV_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18MYV_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18MYV_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_18MYV_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18MYV_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_18MYV_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_18MYV_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_18MYV_M_R
1486,Forest,Forest,Water,Non_Water,Water,NULL,Water,Forest
1487,Forest,Forest,Water,Non_Water,Water,NULL,Forest,Water
1488,Forest,Forest,Water,Non_Water,Water,NULL,Forest,Forest
1489,Forest,Forest,Water,Non_Water,Water,Bareland,NULL,Forest
1490,Forest,Forest,Water,Non_Water,Water,Water,NULL,Grassland
1491,Forest,Forest,Water,Non_Water,Water,Water,NULL,Water
1492,Forest,Forest,Water,Non_Water,Water,Water,NULL,Forest
1493,Forest,Forest,Water,Non_Water,Water,Water,Wetland,Grassland
1494,Forest,Forest,Water,Non_Water,Water,Water,Wetland,Water
1495,Forest,Forest,Water,Non_Water,Water,Water,Wetland,Forest
1496,Forest,Forest,Water,Non_Water,Water,Water,Water,Grassland
1497,Forest,Forest,Water,Non_Water,Water,Water,Water,Water
1498,Forest,Forest,Water,Non_Water,Water,Water,Water,Forest
1499,Forest,Forest,Water,Non_Water,Water,Water,Forest,Grassland
1500,Forest,Forest,Water,Non_Water,Water,Water,Forest,Water
1501,Forest,Forest,Water,Non_Water,Water,Water,Forest,Forest
1502,Forest,Forest,Water,Non_Water,Water,Forest,NULL,Water
1503,Forest,Forest,Water,Non_Water,Water,Forest,NULL,Forest
1504,Forest,Forest,Water,Non_Water,Water,Forest,Wetland,Forest
1505,Forest,Forest,Water,Non_Water,Water,Forest,Water,Water
1506,Forest,Forest,Water,Non_Water,Water,Forest,Water,Forest
1507,Forest,Forest,Water,Non_Water,Water,Forest,Forest,Water
1508,Forest,Forest,Water,Non_Water,Water,Forest,Forest,Forest
1509,Forest,Forest,Water,Water,Water,NULL,NULL,Grassland
1510,Forest,Forest,Water,Water,Water,NULL,NULL,Water
1511,Forest,Forest,Water,Water,Water,NULL,NULL,Forest
1512,Forest,Forest,Water,Water,Water,NULL,Wetland,Water
1513,Forest,Forest,Water,Water,Water,NULL,Wetland,Forest
1514,Forest,Forest,Water,Water,Water,NULL,Water,Water
1515,Forest,Forest,Water,Water,Water,NULL,Water,Forest
1516,Forest,Forest,Water,Water,Water,NULL,Forest,Water
1517,Forest,Forest,Water,Water,Water,NULL,Forest,Forest
1518,Forest,Forest,Water,Water,Water,Bareland,NULL,Grassland
1519,Forest,Forest,Water,Water,Water,Bareland,NULL,Water
1520,Forest,Forest,Water,Water,Water,Bareland,NULL,Forest
1521,Forest,Forest,Water,Water,Water,Bareland,Water,Grassland
1522,Forest,Forest,Water,Water,Water,Bareland,Water,Water
1523,Forest,Forest,Water,Water,Water,Water,NULL,Grassland
1524,Forest,Forest,Water,Water,Water,Water,NULL,Water
1525,Forest,Forest,Water,Water,Water,Water,NULL,Forest
1526,Forest,Forest,Water,Water,Water,Water,Wetland,Grassland
1527,Forest,Forest,Water,Water,Water,Water,Wetland,Water
1528,Forest,Forest,Water,Water,Water,Water,Wetland,Forest
1529,Forest,Forest,Water,Water,Water,Water,Water,Grassland
1530,Forest,Forest,Water,Water,Water,Water,Water,Water
1531,Forest,Forest,Water,Water,Water,Water,Water,Forest
1532,Forest,Forest,Water,Water,Water,Water,Forest,Grassland
1533,Forest,Forest,Water,Water,Water,Water,Forest,Water
1534,Forest,Forest,Water,Water,Water,Water,Forest,Forest
1535,Forest,Forest,Water,Water,Water,Forest,NULL,Grassland
1536,Forest,Forest,Water,Water,Water,Forest,NULL,Water
1537,Forest,Forest,Water,Water,Water,Forest,NULL,Forest
1538,Forest,Forest,Water,Water,Water,Forest,Wetland,Forest
1539,Forest,Forest,Water,Water,Water,Forest,Water,Water
1540,Forest,Forest,Water,Water,Water,Forest,Water,Forest
1541,Forest,Forest,Water,Water,Water,Forest,Forest,Water
1542,Forest,Forest,Water,Water,Water,Forest,Forest,Forest
1543,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1544,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1545,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
1546,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1547,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
1548,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
1549,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
1550,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Water
1551,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
1552,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water,Water
1553,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water,Forest
1554,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Water
1555,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
1556,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
1557,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
1558,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1559,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1560,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
1561,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
1562,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
1563,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1564,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
1565,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
1566,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
1567,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
1568,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
1569,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
1570,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
1571,Forest,Forest,Forest,NULL,Non_Wetland,Water,NULL,Grassland
1572,Forest,Forest,Forest,NULL,Non_Wetland,Water,NULL,Water
1573,Forest,Forest,Forest,NULL,Non_Wetland,Water,NULL,Forest
1574,Forest,Forest,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
1575,Forest,Forest,Forest,NULL,Non_Wetland,Water,Grassland,Forest
1576,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
1577,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Water
1578,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Forest
1579,Forest,Forest,Forest,NULL,Non_Wetland,Water,Water,Grassland
1580,Forest,Forest,Forest,NULL,Non_Wetland,Water,Water,Water
1581,Forest,Forest,Forest,NULL,Non_Wetland,Water,Water,Forest
1582,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,Grassland
1583,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,Water
1584,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,Forest
1585,Forest,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
1586,Forest,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Water
1587,Forest,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Forest
1588,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
1589,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Water
1590,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
1591,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Water,Water
1592,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Water,Forest
1593,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
1594,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Water
1595,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
1596,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1597,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1598,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Wetland,Grassland
1599,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
1600,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
1601,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Forest,Water
1602,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
1603,Forest,Forest,Forest,Non_Water,Non_Wetland,Bareland,NULL,Water
1604,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,NULL,Grassland
1605,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,NULL,Water
1606,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,NULL,Forest
1607,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Wetland,Grassland
1608,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Wetland,Water
1609,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
1610,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Water,Grassland
1611,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Water,Water
1612,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Water,Forest
1613,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Forest,Water
1614,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
1615,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,NULL,Water
1616,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,NULL,Forest
1617,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,Wetland,Water
1618,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
1619,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
1620,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,Forest,Water
1621,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
1622,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1623,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Water
1624,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
1625,Forest,Forest,Forest,Water,Non_Wetland,NULL,Wetland,Forest
1626,Forest,Forest,Forest,Water,Non_Wetland,NULL,Water,Forest
1627,Forest,Forest,Forest,Water,Non_Wetland,NULL,Forest,Forest
1628,Forest,Forest,Forest,Water,Non_Wetland,Grassland,NULL,Forest
1629,Forest,Forest,Forest,Water,Non_Wetland,Bareland,NULL,Grassland
1630,Forest,Forest,Forest,Water,Non_Wetland,Bareland,NULL,Forest
1631,Forest,Forest,Forest,Water,Non_Wetland,Bareland,Wetland,Forest
1632,Forest,Forest,Forest,Water,Non_Wetland,Bareland,Water,Grassland
1633,Forest,Forest,Forest,Water,Non_Wetland,Bareland,Water,Forest
1634,Forest,Forest,Forest,Water,Non_Wetland,Water,NULL,Grassland
1635,Forest,Forest,Forest,Water,Non_Wetland,Water,NULL,Water
1636,Forest,Forest,Forest,Water,Non_Wetland,Water,NULL,Forest
1637,Forest,Forest,Forest,Water,Non_Wetland,Water,Wetland,Grassland
1638,Forest,Forest,Forest,Water,Non_Wetland,Water,Wetland,Water
1639,Forest,Forest,Forest,Water,Non_Wetland,Water,Wetland,Forest
1640,Forest,Forest,Forest,Water,Non_Wetland,Water,Water,Grassland
1641,Forest,Forest,Forest,Water,Non_Wetland,Water,Water,Water
1642,Forest,Forest,Forest,Water,Non_Wetland,Water,Water,Forest
1643,Forest,Forest,Forest,Water,Non_Wetland,Water,Forest,Grassland
1644,Forest,Forest,Forest,Water,Non_Wetland,Water,Forest,Water
1645,Forest,Forest,Forest,Water,Non_Wetland,Water,Forest,Forest
1646,Forest,Forest,Forest,Water,Non_Wetland,Forest,NULL,Forest
1647,Forest,Forest,Forest,Water,Non_Wetland,Forest,Wetland,Forest
1648,Forest,Forest,Forest,Water,Non_Wetland,Forest,Water,Forest
1649,Forest,Forest,Forest,Water,Non_Wetland,Forest,Forest,Forest
