Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_18LUR_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18LUR_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18LUR_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_18LUR_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18LUR_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_18LUR_M_R
1727,Water,Water,Wetland,NULL,Wetland,Bareland
1728,Water,Water,Wetland,NULL,Wetland,Water
1729,Water,Water,Wetland,NULL,Wetland,Forest
1730,Water,Water,Wetland,Non_Water,Wetland,Grassland
1731,Water,Water,Wetland,Non_Water,Wetland,Cropland
1732,Water,Water,Wetland,Non_Water,Wetland,Bareland
1733,Water,Water,Wetland,Non_Water,Wetland,Water
1734,Water,Water,Wetland,Non_Water,Wetland,Forest
1735,Water,Water,Wetland,Water,Wetland,Grassland
1736,Water,Water,Wetland,Water,Wetland,Cropland
1737,Water,Water,Wetland,Water,Wetland,Bareland
1738,Water,Water,Wetland,Water,Wetland,Water
1739,Water,Water,Wetland,Water,Wetland,Forest
1740,Water,Water,Bareland,NULL,Non_Wetland,NULL
1741,Water,Water,Bareland,NULL,Non_Wetland,Grassland
1742,Water,Water,Bareland,NULL,Non_Wetland,Cropland
1743,Water,Water,Bareland,NULL,Non_Wetland,Bareland
1744,Water,Water,Bareland,NULL,Non_Wetland,Water
1745,Water,Water,Bareland,NULL,Non_Wetland,Forest
1746,Water,Water,Bareland,Non_Water,Non_Wetland,Grassland
1747,Water,Water,Bareland,Non_Water,Non_Wetland,Cropland
1748,Water,Water,Bareland,Non_Water,Non_Wetland,Bareland
1749,Water,Water,Bareland,Non_Water,Non_Wetland,Water
1750,Water,Water,Bareland,Non_Water,Non_Wetland,Forest
1751,Water,Water,Bareland,Water,Non_Wetland,Grassland
1752,Water,Water,Bareland,Water,Non_Wetland,Bareland
1753,Water,Water,Bareland,Water,Non_Wetland,Water
1754,Water,Water,Bareland,Water,Non_Wetland,Forest
1755,Water,Water,Built-up,NULL,Non_Wetland,Grassland
1756,Water,Water,Built-up,NULL,Non_Wetland,Water
1757,Water,Water,Built-up,NULL,Non_Wetland,Forest
1758,Water,Water,Built-up,Water,Non_Wetland,Bareland
1759,Water,Water,Built-up,Water,Non_Wetland,Water
1760,Water,Water,Water,NULL,Water,Grassland
1761,Water,Water,Water,NULL,Water,Cropland
1762,Water,Water,Water,NULL,Water,Bareland
1763,Water,Water,Water,NULL,Water,Water
1764,Water,Water,Water,NULL,Water,Forest
1765,Water,Water,Water,Non_Water,Water,Grassland
1766,Water,Water,Water,Non_Water,Water,Cropland
1767,Water,Water,Water,Non_Water,Water,Bareland
1768,Water,Water,Water,Non_Water,Water,Water
1769,Water,Water,Water,Non_Water,Water,Forest
1770,Water,Water,Water,Water,Water,Grassland
1771,Water,Water,Water,Water,Water,Cropland
1772,Water,Water,Water,Water,Water,Bareland
1773,Water,Water,Water,Water,Water,Water
1774,Water,Water,Water,Water,Water,Forest
1775,Water,Water,Forest,NULL,Non_Wetland,NULL
1776,Water,Water,Forest,NULL,Non_Wetland,Grassland
1777,Water,Water,Forest,NULL,Non_Wetland,Cropland
1778,Water,Water,Forest,NULL,Non_Wetland,Bareland
1779,Water,Water,Forest,NULL,Non_Wetland,Built-up
1780,Water,Water,Forest,NULL,Non_Wetland,Water
1781,Water,Water,Forest,NULL,Non_Wetland,Forest
1782,Water,Water,Forest,Non_Water,Non_Wetland,Grassland
1783,Water,Water,Forest,Non_Water,Non_Wetland,Cropland
1784,Water,Water,Forest,Non_Water,Non_Wetland,Bareland
1785,Water,Water,Forest,Non_Water,Non_Wetland,Water
1786,Water,Water,Forest,Non_Water,Non_Wetland,Forest
1787,Water,Water,Forest,Water,Non_Wetland,Grassland
1788,Water,Water,Forest,Water,Non_Wetland,Cropland
1789,Water,Water,Forest,Water,Non_Wetland,Bareland
1790,Water,Water,Forest,Water,Non_Wetland,Water
1791,Water,Water,Forest,Water,Non_Wetland,Forest
1792,Water,Forest,NULL,NULL,Non_Wetland,NULL
1793,Water,Forest,NULL,NULL,Non_Wetland,Grassland
1794,Water,Forest,NULL,NULL,Non_Wetland,Bareland
1795,Water,Forest,NULL,NULL,Non_Wetland,Forest
1796,Water,Forest,Shrubland,NULL,Non_Wetland,NULL
1797,Water,Forest,Shrubland,NULL,Non_Wetland,Grassland
1798,Water,Forest,Shrubland,NULL,Non_Wetland,Bareland
1799,Water,Forest,Shrubland,NULL,Non_Wetland,Water
1800,Water,Forest,Shrubland,NULL,Non_Wetland,Forest
1801,Water,Forest,Shrubland,Non_Water,Non_Wetland,Bareland
1802,Water,Forest,Shrubland,Non_Water,Non_Wetland,Forest
1803,Water,Forest,Shrubland,Water,Non_Wetland,NULL
1804,Water,Forest,Shrubland,Water,Non_Wetland,Grassland
1805,Water,Forest,Shrubland,Water,Non_Wetland,Bareland
1806,Water,Forest,Shrubland,Water,Non_Wetland,Water
1807,Water,Forest,Shrubland,Water,Non_Wetland,Forest
1808,Water,Forest,Grassland,NULL,Non_Wetland,NULL
1809,Water,Forest,Grassland,NULL,Non_Wetland,Grassland
1810,Water,Forest,Grassland,NULL,Non_Wetland,Bareland
1811,Water,Forest,Grassland,NULL,Non_Wetland,Forest
1812,Water,Forest,Cropland,NULL,Non_Wetland,NULL
1813,Water,Forest,Cropland,NULL,Non_Wetland,Grassland
1814,Water,Forest,Cropland,NULL,Non_Wetland,Cropland
1815,Water,Forest,Cropland,NULL,Non_Wetland,Bareland
1816,Water,Forest,Cropland,NULL,Non_Wetland,Forest
1817,Water,Forest,Cropland,Non_Water,Non_Wetland,Grassland
1818,Water,Forest,Cropland,Non_Water,Non_Wetland,Water
1819,Water,Forest,Cropland,Non_Water,Non_Wetland,Forest
1820,Water,Forest,Cropland,Water,Non_Wetland,Water
1821,Water,Forest,Cropland,Water,Non_Wetland,Forest
1822,Water,Forest,Wetland,Non_Water,Wetland,Forest
1823,Water,Forest,Wetland,Water,Wetland,Cropland
1824,Water,Forest,Wetland,Water,Wetland,Water
1825,Water,Forest,Wetland,Water,Wetland,Forest
1826,Water,Forest,Bareland,NULL,Non_Wetland,NULL
1827,Water,Forest,Bareland,NULL,Non_Wetland,Grassland
1828,Water,Forest,Bareland,NULL,Non_Wetland,Bareland
1829,Water,Forest,Bareland,NULL,Non_Wetland,Water
1830,Water,Forest,Bareland,NULL,Non_Wetland,Forest
1831,Water,Forest,Bareland,Non_Water,Non_Wetland,Forest
1832,Water,Forest,Bareland,Water,Non_Wetland,Grassland
1833,Water,Forest,Bareland,Water,Non_Wetland,Forest
1834,Water,Forest,Built-up,NULL,Non_Wetland,Forest
1835,Water,Forest,Water,NULL,Water,NULL
1836,Water,Forest,Water,NULL,Water,Grassland
1837,Water,Forest,Water,NULL,Water,Bareland
1838,Water,Forest,Water,NULL,Water,Water
1839,Water,Forest,Water,NULL,Water,Forest
1840,Water,Forest,Water,Non_Water,Water,Water
1841,Water,Forest,Water,Water,Water,NULL
1842,Water,Forest,Water,Water,Water,Grassland
1843,Water,Forest,Water,Water,Water,Bareland
1844,Water,Forest,Water,Water,Water,Water
1845,Water,Forest,Water,Water,Water,Forest
1846,Water,Forest,Forest,NULL,Non_Wetland,NULL
1847,Water,Forest,Forest,NULL,Non_Wetland,Grassland
1848,Water,Forest,Forest,NULL,Non_Wetland,Cropland
1849,Water,Forest,Forest,NULL,Non_Wetland,Bareland
1850,Water,Forest,Forest,NULL,Non_Wetland,Water
1851,Water,Forest,Forest,NULL,Non_Wetland,Forest
1852,Water,Forest,Forest,Non_Water,Non_Wetland,Water
1853,Water,Forest,Forest,Non_Water,Non_Wetland,Forest
1854,Water,Forest,Forest,Water,Non_Wetland,NULL
1855,Water,Forest,Forest,Water,Non_Wetland,Grassland
1856,Water,Forest,Forest,Water,Non_Wetland,Bareland
1857,Water,Forest,Forest,Water,Non_Wetland,Water
1858,Water,Forest,Forest,Water,Non_Wetland,Forest
1859,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL
1860,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Grassland
1861,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Bareland
1862,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Forest
1863,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL
1864,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Grassland
1865,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Bareland
1866,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Water
1867,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Forest
1868,Permanent_ice_and_snow,NULL,Shrubland,Water,Non_Wetland,Grassland
1869,Permanent_ice_and_snow,NULL,Shrubland,Water,Non_Wetland,Bareland
1870,Permanent_ice_and_snow,NULL,Shrubland,Water,Non_Wetland,Water
1871,Permanent_ice_and_snow,NULL,Shrubland,Water,Non_Wetland,Forest
1872,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL
1873,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Grassland
1874,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Bareland
1875,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Water
1876,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Forest
1877,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL
1878,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Grassland
1879,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Forest
1880,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,Grassland
1881,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,Forest
1882,Permanent_ice_and_snow,NULL,Water,NULL,Water,Forest
1883,Permanent_ice_and_snow,NULL,Water,Water,Water,Water
1884,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL
1885,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Grassland
1886,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Bareland
1887,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Forest
1888,Permanent_ice_and_snow,NULL,Forest,Non_Water,Non_Wetland,Forest
1889,Permanent_ice_and_snow,Cropland,Forest,NULL,Non_Wetland,Cropland
1890,Permanent_ice_and_snow,Cropland,Forest,NULL,Non_Wetland,Forest
1891,Permanent_ice_and_snow,Wetland,Forest,NULL,Non_Wetland,Forest
1892,Permanent_ice_and_snow,Wetland,Forest,Non_Water,Non_Wetland,Forest
1893,Permanent_ice_and_snow,Bareland,Forest,NULL,Non_Wetland,Bareland
1894,Permanent_ice_and_snow,Bareland,Forest,NULL,Non_Wetland,Forest
1895,Permanent_ice_and_snow,Built-up,Shrubland,NULL,Non_Wetland,Grassland
1896,Permanent_ice_and_snow,Built-up,Grassland,NULL,Non_Wetland,Built-up
1897,Permanent_ice_and_snow,Built-up,Built-up,NULL,Non_Wetland,Built-up
1898,Permanent_ice_and_snow,Built-up,Forest,NULL,Non_Wetland,Forest
1899,Permanent_ice_and_snow,Water,Shrubland,NULL,Non_Wetland,Grassland
1900,Permanent_ice_and_snow,Water,Shrubland,NULL,Non_Wetland,Water
1901,Permanent_ice_and_snow,Water,Shrubland,NULL,Non_Wetland,Forest
1902,Permanent_ice_and_snow,Water,Shrubland,Water,Non_Wetland,Grassland
1903,Permanent_ice_and_snow,Water,Shrubland,Water,Non_Wetland,Water
1904,Permanent_ice_and_snow,Water,Cropland,Water,Non_Wetland,Water
1905,Permanent_ice_and_snow,Water,Wetland,Water,Wetland,Water
1906,Permanent_ice_and_snow,Water,Bareland,NULL,Non_Wetland,Bareland
1907,Permanent_ice_and_snow,Water,Bareland,NULL,Non_Wetland,Forest
1908,Permanent_ice_and_snow,Water,Built-up,NULL,Non_Wetland,Forest
1909,Permanent_ice_and_snow,Water,Water,NULL,Water,Water
1910,Permanent_ice_and_snow,Water,Water,Water,Water,Water
1911,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,Forest
1912,Permanent_ice_and_snow,Water,Forest,Non_Water,Non_Wetland,Forest
1913,Permanent_ice_and_snow,Forest,NULL,NULL,Non_Wetland,NULL
1914,Permanent_ice_and_snow,Forest,NULL,NULL,Non_Wetland,Grassland
1915,Permanent_ice_and_snow,Forest,NULL,NULL,Non_Wetland,Forest
1916,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,NULL
1917,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,Grassland
1918,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,Forest
1919,Permanent_ice_and_snow,Forest,Grassland,NULL,Non_Wetland,Grassland
1920,Permanent_ice_and_snow,Forest,Grassland,NULL,Non_Wetland,Forest
1921,Permanent_ice_and_snow,Forest,Cropland,NULL,Non_Wetland,Forest
1922,Permanent_ice_and_snow,Forest,Bareland,NULL,Non_Wetland,Grassland
1923,Permanent_ice_and_snow,Forest,Bareland,NULL,Non_Wetland,Forest
1924,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,NULL
1925,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,Grassland
1926,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,Bareland
1927,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,Forest
1928,Permanent_ice_and_snow,Forest,Forest,Non_Water,Non_Wetland,Cropland
1929,Forest,NULL,NULL,NULL,Non_Wetland,NULL
1930,Forest,NULL,NULL,NULL,Non_Wetland,Grassland
1931,Forest,NULL,NULL,NULL,Non_Wetland,Bareland
1932,Forest,NULL,NULL,NULL,Non_Wetland,Water
1933,Forest,NULL,NULL,NULL,Non_Wetland,Forest
1934,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL
1935,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland
1936,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland
1937,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland
1938,Forest,NULL,Shrubland,NULL,Non_Wetland,Lichens_and_Mosses
1939,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland
1940,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up
1941,Forest,NULL,Shrubland,NULL,Non_Wetland,Water
1942,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest
1943,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland
1944,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Cropland
1945,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Bareland
1946,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Water
1947,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Forest
1948,Forest,NULL,Shrubland,Water,Non_Wetland,NULL
1949,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland
1950,Forest,NULL,Shrubland,Water,Non_Wetland,Cropland
1951,Forest,NULL,Shrubland,Water,Non_Wetland,Bareland
1952,Forest,NULL,Shrubland,Water,Non_Wetland,Water
1953,Forest,NULL,Shrubland,Water,Non_Wetland,Forest
1954,Forest,NULL,Grassland,NULL,Non_Wetland,NULL
1955,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland
1956,Forest,NULL,Grassland,NULL,Non_Wetland,Cropland
1957,Forest,NULL,Grassland,NULL,Non_Wetland,Lichens_and_Mosses
1958,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland
1959,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up
1960,Forest,NULL,Grassland,NULL,Non_Wetland,Water
1961,Forest,NULL,Grassland,NULL,Non_Wetland,Forest
1962,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland
1963,Forest,NULL,Grassland,Non_Water,Non_Wetland,Cropland
1964,Forest,NULL,Grassland,Non_Water,Non_Wetland,Forest
1965,Forest,NULL,Grassland,Water,Non_Wetland,Grassland
1966,Forest,NULL,Grassland,Water,Non_Wetland,Bareland
1967,Forest,NULL,Cropland,NULL,Non_Wetland,NULL
1968,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland
1969,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland
1970,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland
1971,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up
1972,Forest,NULL,Cropland,NULL,Non_Wetland,Water
1973,Forest,NULL,Cropland,NULL,Non_Wetland,Forest
1974,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland
1975,Forest,NULL,Cropland,Non_Water,Non_Wetland,Cropland
1976,Forest,NULL,Cropland,Non_Water,Non_Wetland,Bareland
1977,Forest,NULL,Cropland,Non_Water,Non_Wetland,Water
1978,Forest,NULL,Cropland,Non_Water,Non_Wetland,Forest
1979,Forest,NULL,Cropland,Water,Non_Wetland,Grassland
1980,Forest,NULL,Cropland,Water,Non_Wetland,Cropland
1981,Forest,NULL,Cropland,Water,Non_Wetland,Bareland
1982,Forest,NULL,Cropland,Water,Non_Wetland,Water
1983,Forest,NULL,Cropland,Water,Non_Wetland,Forest
1984,Forest,NULL,Wetland,NULL,Wetland,Grassland
1985,Forest,NULL,Wetland,NULL,Wetland,Bareland
1986,Forest,NULL,Wetland,NULL,Wetland,Water
1987,Forest,NULL,Wetland,NULL,Wetland,Forest
1988,Forest,NULL,Wetland,Non_Water,Wetland,Grassland
1989,Forest,NULL,Wetland,Non_Water,Wetland,Cropland
1990,Forest,NULL,Wetland,Non_Water,Wetland,Bareland
1991,Forest,NULL,Wetland,Non_Water,Wetland,Water
1992,Forest,NULL,Wetland,Non_Water,Wetland,Forest
1993,Forest,NULL,Wetland,Water,Wetland,Grassland
1994,Forest,NULL,Wetland,Water,Wetland,Bareland
1995,Forest,NULL,Wetland,Water,Wetland,Water
1996,Forest,NULL,Wetland,Water,Wetland,Forest
1997,Forest,NULL,Bareland,NULL,Non_Wetland,NULL
1998,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland
1999,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland
2000,Forest,NULL,Bareland,NULL,Non_Wetland,Water
2001,Forest,NULL,Bareland,NULL,Non_Wetland,Forest
2002,Forest,NULL,Bareland,Non_Water,Non_Wetland,Grassland
2003,Forest,NULL,Bareland,Non_Water,Non_Wetland,Cropland
2004,Forest,NULL,Bareland,Non_Water,Non_Wetland,Bareland
2005,Forest,NULL,Bareland,Non_Water,Non_Wetland,Water
2006,Forest,NULL,Bareland,Non_Water,Non_Wetland,Forest
2007,Forest,NULL,Bareland,Water,Non_Wetland,Grassland
2008,Forest,NULL,Bareland,Water,Non_Wetland,Cropland
2009,Forest,NULL,Bareland,Water,Non_Wetland,Bareland
2010,Forest,NULL,Bareland,Water,Non_Wetland,Water
2011,Forest,NULL,Bareland,Water,Non_Wetland,Forest
2012,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland
2013,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland
2014,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up
2015,Forest,NULL,Built-up,NULL,Non_Wetland,Forest
2016,Forest,NULL,Built-up,Non_Water,Non_Wetland,Grassland
2017,Forest,NULL,Built-up,Non_Water,Non_Wetland,Forest
2018,Forest,NULL,Water,NULL,Water,NULL
2019,Forest,NULL,Water,NULL,Water,Grassland
2020,Forest,NULL,Water,NULL,Water,Bareland
2021,Forest,NULL,Water,NULL,Water,Water
2022,Forest,NULL,Water,NULL,Water,Forest
2023,Forest,NULL,Water,Non_Water,Water,Grassland
2024,Forest,NULL,Water,Non_Water,Water,Cropland
2025,Forest,NULL,Water,Non_Water,Water,Bareland
2026,Forest,NULL,Water,Non_Water,Water,Water
2027,Forest,NULL,Water,Non_Water,Water,Forest
2028,Forest,NULL,Water,Water,Water,NULL
2029,Forest,NULL,Water,Water,Water,Grassland
2030,Forest,NULL,Water,Water,Water,Cropland
2031,Forest,NULL,Water,Water,Water,Bareland
2032,Forest,NULL,Water,Water,Water,Water
2033,Forest,NULL,Water,Water,Water,Forest
2034,Forest,NULL,Forest,NULL,Non_Wetland,NULL
2035,Forest,NULL,Forest,NULL,Non_Wetland,Grassland
2036,Forest,NULL,Forest,NULL,Non_Wetland,Cropland
2037,Forest,NULL,Forest,NULL,Non_Wetland,Lichens_and_Mosses
2038,Forest,NULL,Forest,NULL,Non_Wetland,Bareland
2039,Forest,NULL,Forest,NULL,Non_Wetland,Built-up
2040,Forest,NULL,Forest,NULL,Non_Wetland,Water
2041,Forest,NULL,Forest,NULL,Non_Wetland,Forest
2042,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL
2043,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland
2044,Forest,NULL,Forest,Non_Water,Non_Wetland,Cropland
2045,Forest,NULL,Forest,Non_Water,Non_Wetland,Bareland
2046,Forest,NULL,Forest,Non_Water,Non_Wetland,Water
2047,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest
2048,Forest,NULL,Forest,Water,Non_Wetland,NULL
2049,Forest,NULL,Forest,Water,Non_Wetland,Grassland
2050,Forest,NULL,Forest,Water,Non_Wetland,Cropland
2051,Forest,NULL,Forest,Water,Non_Wetland,Bareland
2052,Forest,NULL,Forest,Water,Non_Wetland,Water
2053,Forest,NULL,Forest,Water,Non_Wetland,Forest
2054,Forest,Cropland,NULL,NULL,Non_Wetland,Water
2055,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL
2056,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland
2057,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland
2058,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland
2059,Forest,Cropland,Shrubland,NULL,Non_Wetland,Built-up
2060,Forest,Cropland,Shrubland,NULL,Non_Wetland,Water
2061,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest
2062,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland
2063,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Water
2064,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Forest
2065,Forest,Cropland,Shrubland,Water,Non_Wetland,Water
2066,Forest,Cropland,Shrubland,Water,Non_Wetland,Forest
2067,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland
2068,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland
2069,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland
2070,Forest,Cropland,Grassland,NULL,Non_Wetland,Built-up
2071,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest
2072,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Grassland
2073,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Cropland
2074,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Forest
2075,Forest,Cropland,Grassland,Water,Non_Wetland,Grassland
2076,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland
2077,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland
2078,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland
2079,Forest,Cropland,Cropland,NULL,Non_Wetland,Built-up
2080,Forest,Cropland,Cropland,NULL,Non_Wetland,Water
2081,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest
2082,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Grassland
2083,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Cropland
2084,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Bareland
2085,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Water
2086,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Forest
2087,Forest,Cropland,Cropland,Water,Non_Wetland,Grassland
2088,Forest,Cropland,Cropland,Water,Non_Wetland,Cropland
2089,Forest,Cropland,Cropland,Water,Non_Wetland,Bareland
2090,Forest,Cropland,Cropland,Water,Non_Wetland,Water
2091,Forest,Cropland,Cropland,Water,Non_Wetland,Forest
2092,Forest,Cropland,Wetland,NULL,Wetland,Forest
2093,Forest,Cropland,Wetland,Non_Water,Wetland,Grassland
2094,Forest,Cropland,Wetland,Non_Water,Wetland,Forest
2095,Forest,Cropland,Wetland,Water,Wetland,Water
2096,Forest,Cropland,Wetland,Water,Wetland,Forest
2097,Forest,Cropland,Bareland,NULL,Non_Wetland,Grassland
2098,Forest,Cropland,Bareland,NULL,Non_Wetland,Bareland
2099,Forest,Cropland,Bareland,NULL,Non_Wetland,Built-up
2100,Forest,Cropland,Bareland,NULL,Non_Wetland,Forest
2101,Forest,Cropland,Bareland,Non_Water,Non_Wetland,Grassland
2102,Forest,Cropland,Bareland,Non_Water,Non_Wetland,Bareland
2103,Forest,Cropland,Bareland,Non_Water,Non_Wetland,Forest
2104,Forest,Cropland,Bareland,Water,Non_Wetland,Cropland
2105,Forest,Cropland,Bareland,Water,Non_Wetland,Water
2106,Forest,Cropland,Bareland,Water,Non_Wetland,Forest
2107,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland
2108,Forest,Cropland,Built-up,NULL,Non_Wetland,Forest
2109,Forest,Cropland,Water,NULL,Water,Grassland
2110,Forest,Cropland,Water,NULL,Water,Forest
2111,Forest,Cropland,Water,Non_Water,Water,Grassland
2112,Forest,Cropland,Water,Non_Water,Water,Water
2113,Forest,Cropland,Water,Non_Water,Water,Forest
2114,Forest,Cropland,Water,Water,Water,Grassland
2115,Forest,Cropland,Water,Water,Water,Bareland
2116,Forest,Cropland,Water,Water,Water,Water
2117,Forest,Cropland,Water,Water,Water,Forest
2118,Forest,Cropland,Forest,NULL,Non_Wetland,NULL
2119,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland
2120,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland
2121,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland
2122,Forest,Cropland,Forest,NULL,Non_Wetland,Built-up
2123,Forest,Cropland,Forest,NULL,Non_Wetland,Water
2124,Forest,Cropland,Forest,NULL,Non_Wetland,Forest
2125,Forest,Cropland,Forest,Non_Water,Non_Wetland,Grassland
2126,Forest,Cropland,Forest,Non_Water,Non_Wetland,Cropland
2127,Forest,Cropland,Forest,Non_Water,Non_Wetland,Bareland
2128,Forest,Cropland,Forest,Non_Water,Non_Wetland,Water
2129,Forest,Cropland,Forest,Non_Water,Non_Wetland,Forest
2130,Forest,Cropland,Forest,Water,Non_Wetland,Grassland
2131,Forest,Cropland,Forest,Water,Non_Wetland,Cropland
2132,Forest,Cropland,Forest,Water,Non_Wetland,Bareland
2133,Forest,Cropland,Forest,Water,Non_Wetland,Water
2134,Forest,Cropland,Forest,Water,Non_Wetland,Forest
2135,Forest,Wetland,Shrubland,NULL,Non_Wetland,Grassland
2136,Forest,Wetland,Shrubland,NULL,Non_Wetland,Forest
2137,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland
2138,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Cropland
2139,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Bareland
2140,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Forest
2141,Forest,Wetland,Shrubland,Water,Non_Wetland,Forest
2142,Forest,Wetland,Cropland,NULL,Non_Wetland,Grassland
2143,Forest,Wetland,Cropland,NULL,Non_Wetland,Forest
2144,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Grassland
2145,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Cropland
2146,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Water
2147,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Forest
2148,Forest,Wetland,Cropland,Water,Non_Wetland,Grassland
