Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_18MYT_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18MYT_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18MYT_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_18MYT_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18MYT_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_18MYT_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_18MYT_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_18MYT_M_R
326,NULL,Built-up,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Forest
327,NULL,Built-up,Forest,Non_Water,Non_Wetland,Water,Bareland,Grassland
328,NULL,Built-up,Forest,Non_Water,Non_Wetland,Water,Water,Water
329,NULL,Water,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
330,NULL,Water,NULL,Water,Non_Wetland,Bareland,Wetland,Forest
331,NULL,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
332,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
333,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
334,NULL,Water,Shrubland,NULL,Non_Wetland,Water,Water,Bareland
335,NULL,Water,Shrubland,Water,Non_Wetland,Water,Water,Water
336,NULL,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
337,NULL,Water,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
338,NULL,Water,Grassland,NULL,Non_Wetland,Grassland,Bareland,Water
339,NULL,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
340,NULL,Water,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
341,NULL,Water,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
342,NULL,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Bareland
343,NULL,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
344,NULL,Water,Grassland,NULL,Non_Wetland,Water,Bareland,Forest
345,NULL,Water,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Water
346,NULL,Water,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
347,NULL,Water,Grassland,Non_Water,Non_Wetland,Bareland,Water,Forest
348,NULL,Water,Grassland,Water,Non_Wetland,Bareland,Water,Water
349,NULL,Water,Grassland,Water,Non_Wetland,Water,Water,Water
350,NULL,Water,Wetland,NULL,Wetland,Grassland,Grassland,Forest
351,NULL,Water,Wetland,Water,Wetland,Bareland,Water,Water
352,NULL,Water,Wetland,Water,Wetland,Water,Water,Water
353,NULL,Water,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
354,NULL,Water,Bareland,NULL,Non_Wetland,Bareland,Water,Water
355,NULL,Water,Bareland,Non_Water,Non_Wetland,Grassland,Water,Grassland
356,NULL,Water,Water,NULL,Water,Grassland,Wetland,Water
357,NULL,Water,Water,NULL,Water,Grassland,Water,Water
358,NULL,Water,Water,NULL,Water,Water,Wetland,Forest
359,NULL,Water,Water,NULL,Water,Water,Water,Water
360,NULL,Water,Water,Non_Water,Water,Water,NULL,Water
361,NULL,Water,Water,Water,Water,Grassland,Water,Forest
362,NULL,Water,Water,Water,Water,Water,Water,Grassland
363,NULL,Water,Water,Water,Water,Water,Water,Water
364,NULL,Water,Water,Water,Water,Water,Water,Forest
365,NULL,Water,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
366,NULL,Water,Forest,NULL,Non_Wetland,NULL,Water,Forest
367,NULL,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
368,NULL,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
369,NULL,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Bareland
370,NULL,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
371,NULL,Water,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
372,NULL,Water,Forest,NULL,Non_Wetland,Grassland,Water,Forest
373,NULL,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Water
374,NULL,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
375,NULL,Water,Forest,NULL,Non_Wetland,Bareland,Water,Water
376,NULL,Water,Forest,NULL,Non_Wetland,Bareland,Water,Forest
377,NULL,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
378,NULL,Water,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
379,NULL,Water,Forest,Non_Water,Non_Wetland,Grassland,Water,Grassland
380,NULL,Water,Forest,Non_Water,Non_Wetland,Bareland,Water,Water
381,NULL,Water,Forest,Non_Water,Non_Wetland,Bareland,Water,Forest
382,NULL,Water,Forest,Water,Non_Wetland,Bareland,Water,Water
383,NULL,Water,Forest,Water,Non_Wetland,Bareland,Water,Forest
384,NULL,Water,Forest,Water,Non_Wetland,Water,Water,Forest
385,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
386,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
387,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
388,NULL,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
389,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
390,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
391,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
392,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
393,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Built-up
394,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
395,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
396,NULL,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
397,NULL,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
398,NULL,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
399,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
400,NULL,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
401,NULL,Forest,Wetland,NULL,Wetland,NULL,Forest,Forest
402,NULL,Forest,Wetland,NULL,Wetland,Forest,Forest,Forest
403,NULL,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
404,NULL,Forest,Bareland,Water,Non_Wetland,Water,Wetland,Water
405,NULL,Forest,Water,NULL,Water,NULL,Wetland,Forest
406,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
407,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
408,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
409,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
410,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
411,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
412,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
413,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
414,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
415,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
416,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
417,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Water,Forest
418,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
419,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
420,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
421,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
422,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
423,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
424,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Water,Forest
425,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
426,NULL,Forest,Forest,NULL,Non_Wetland,Water,Grassland,Forest
427,NULL,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Forest
428,NULL,Forest,Forest,NULL,Non_Wetland,Water,Water,Water
429,NULL,Forest,Forest,NULL,Non_Wetland,Water,Water,Forest
430,NULL,Forest,Forest,NULL,Non_Wetland,Water,Forest,Forest
431,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
432,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
433,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
434,NULL,Forest,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
435,NULL,Forest,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Forest
436,NULL,Forest,Forest,Non_Water,Non_Wetland,Bareland,Water,Forest
437,NULL,Forest,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
438,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
439,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
440,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
441,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
442,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
443,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
444,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
445,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
446,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
447,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
448,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
449,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
450,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
451,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
452,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
453,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
454,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
455,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
456,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
457,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
458,Grassland,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
459,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
460,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Grassland
461,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
462,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
463,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
464,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
465,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
466,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
467,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
468,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
469,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
470,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Built-up
471,Grassland,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
472,Grassland,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
473,Grassland,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
474,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
475,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
476,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
477,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
478,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
479,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
480,Grassland,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
481,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
482,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
483,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
484,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Forest
485,Grassland,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
486,Grassland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Wetland,Forest
487,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
488,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
489,Grassland,NULL,Water,NULL,Water,Grassland,Grassland,Grassland
490,Grassland,NULL,Water,NULL,Water,Grassland,Water,Grassland
491,Grassland,NULL,Water,Water,Water,Grassland,Grassland,Grassland
492,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
493,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
494,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
495,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
496,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
497,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
498,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
499,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
500,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
501,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
502,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Forest
503,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
504,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
505,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
506,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
507,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
508,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Bareland,Grassland
509,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
510,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
511,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
512,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
513,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
514,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
515,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
516,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
517,Grassland,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
518,Grassland,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Forest
519,Grassland,NULL,Forest,NULL,Non_Wetland,Water,Bareland,Forest
520,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Forest
521,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
522,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
523,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
524,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,Water,Grassland
525,Grassland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
526,Grassland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
527,Grassland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
528,Grassland,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
529,Grassland,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Grassland
530,Grassland,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Forest
531,Grassland,NULL,Forest,Water,Non_Wetland,Grassland,Water,Grassland
532,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
533,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
534,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
535,Grassland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
536,Grassland,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
537,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
538,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
539,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
540,Grassland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
541,Grassland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
542,Grassland,Cropland,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
543,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
544,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
545,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
546,Grassland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
547,Grassland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
548,Grassland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
549,Grassland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
550,Grassland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
551,Grassland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
552,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
553,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
554,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
555,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
556,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
557,Grassland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
558,Grassland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
559,Grassland,Cropland,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
560,Grassland,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
561,Grassland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
562,Grassland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
563,Grassland,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
564,Grassland,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
565,Grassland,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
566,Grassland,Water,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
567,Grassland,Water,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
568,Grassland,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
569,Grassland,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
570,Grassland,Water,Forest,NULL,Non_Wetland,Water,Grassland,Water
571,Grassland,Water,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
572,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
573,Grassland,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
574,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
575,Grassland,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
576,Grassland,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
577,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
578,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
579,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
580,Grassland,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
581,Grassland,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
582,Grassland,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
583,Grassland,Forest,Forest,NULL,Non_Wetland,Water,Forest,Grassland
584,Grassland,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
585,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
586,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
587,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
588,Cropland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
589,Cropland,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
590,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
591,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
592,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
593,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
594,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
595,Cropland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
596,Cropland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
597,Cropland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
598,Cropland,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Water,Grassland
599,Cropland,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Water,Water
600,Cropland,NULL,Grassland,Water,Non_Wetland,Bareland,Water,Water
601,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
602,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
603,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
604,Cropland,NULL,Wetland,Non_Water,Wetland,Water,Water,Water
605,Cropland,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,Bareland,Water,Water
606,Cropland,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,Water,Water,Water
607,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
608,Cropland,NULL,Water,Non_Water,Water,Bareland,Water,Water
609,Cropland,NULL,Water,Non_Water,Water,Water,Water,Water
610,Cropland,NULL,Water,Water,Water,Water,Water,Water
611,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
612,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
613,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
614,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
615,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
616,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
617,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Forest
618,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
619,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
620,Cropland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
621,Cropland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
622,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
623,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
624,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
625,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
626,Cropland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
627,Cropland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
628,Cropland,NULL,Forest,Water,Non_Wetland,Water,Water,Water
629,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
630,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
631,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
632,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
633,Cropland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
634,Cropland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
635,Cropland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
636,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
637,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
638,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
639,Cropland,Cropland,Water,NULL,Water,Grassland,Bareland,Grassland
640,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
641,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
642,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
643,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
644,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
645,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
646,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
647,Cropland,Bareland,Wetland,NULL,Wetland,Water,Water,Water
648,Cropland,Bareland,Water,Non_Water,Water,Water,Water,Bareland
649,Cropland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
650,Cropland,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
651,Cropland,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
652,Cropland,Water,Shrubland,Water,Non_Wetland,Water,Water,Water
653,Cropland,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Water
654,Cropland,Water,Wetland,Non_Water,Wetland,NULL,Water,Forest
655,Cropland,Water,Wetland,Non_Water,Wetland,Grassland,Water,Forest
656,Cropland,Water,Water,NULL,Water,Bareland,Wetland,Forest
