Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22LDK_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LDK_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LDK_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LDK_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LDK_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LDK_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22LDK_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22LDK_M_R
1286,NULL,NULL,Wetland,Water,Wetland,Bareland,Shrubland,Water
1287,NULL,NULL,Wetland,Water,Wetland,Bareland,Grassland,Grassland
1288,NULL,NULL,Wetland,Water,Wetland,Bareland,Grassland,Wetland
1289,NULL,NULL,Wetland,Water,Wetland,Bareland,Grassland,Bareland
1290,NULL,NULL,Wetland,Water,Wetland,Bareland,Grassland,Water
1291,NULL,NULL,Wetland,Water,Wetland,Bareland,Wetland,Grassland
1292,NULL,NULL,Wetland,Water,Wetland,Bareland,Wetland,Wetland
1293,NULL,NULL,Wetland,Water,Wetland,Bareland,Bareland,Grassland
1294,NULL,NULL,Wetland,Water,Wetland,Bareland,Bareland,Cropland
1295,NULL,NULL,Wetland,Water,Wetland,Bareland,Bareland,Bareland
1296,NULL,NULL,Wetland,Water,Wetland,Bareland,Bareland,Water
1297,NULL,NULL,Wetland,Water,Wetland,Bareland,Water,Grassland
1298,NULL,NULL,Wetland,Water,Wetland,Bareland,Water,Wetland
1299,NULL,NULL,Wetland,Water,Wetland,Bareland,Water,Bareland
1300,NULL,NULL,Wetland,Water,Wetland,Bareland,Water,Water
1301,NULL,NULL,Wetland,Water,Wetland,Bareland,Forest,Grassland
1302,NULL,NULL,Wetland,Water,Wetland,Water,Shrubland,Water
1303,NULL,NULL,Wetland,Water,Wetland,Water,Wetland,Wetland
1304,NULL,NULL,Wetland,Water,Wetland,Water,Water,Wetland
1305,NULL,NULL,Wetland,Water,Wetland,Water,Water,Water
1306,NULL,NULL,Wetland,Water,Wetland,Water,Water,Forest
1307,NULL,NULL,Wetland,Water,Wetland,Forest,Shrubland,Grassland
1308,NULL,NULL,Wetland,Water,Wetland,Forest,Forest,Forest
1309,NULL,NULL,Bareland,NULL,Non_Wetland,NULL,Grassland,Forest
1310,NULL,NULL,Bareland,NULL,Non_Wetland,Shrubland,Water,Wetland
1311,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1312,NULL,NULL,Bareland,NULL,Non_Wetland,Cropland,Bareland,Grassland
1313,NULL,NULL,Bareland,NULL,Non_Wetland,Cropland,Bareland,Bareland
1314,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
1315,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Bareland
1316,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1317,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Bareland
1318,NULL,NULL,Bareland,NULL,Non_Wetland,Water,Shrubland,Water
1319,NULL,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Shrubland,Wetland
1320,NULL,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
1321,NULL,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Water,Water
1322,NULL,NULL,Bareland,Water,Non_Wetland,Bareland,NULL,Water
1323,NULL,NULL,Bareland,Water,Non_Wetland,Forest,Shrubland,Grassland
1324,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
1325,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1326,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1327,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
1328,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Bareland
1329,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Built-up
1330,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Forest
1331,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Wetland,Grassland
1332,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Bareland,Grassland
1333,NULL,NULL,Built-up,NULL,Non_Wetland,Shrubland,NULL,Grassland
1334,NULL,NULL,Built-up,NULL,Non_Wetland,Shrubland,NULL,Forest
1335,NULL,NULL,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,NULL
1336,NULL,NULL,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
1337,NULL,NULL,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Forest
1338,NULL,NULL,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Grassland
1339,NULL,NULL,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Built-up
1340,NULL,NULL,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Forest
1341,NULL,NULL,Built-up,NULL,Non_Wetland,Shrubland,Wetland,Grassland
1342,NULL,NULL,Built-up,NULL,Non_Wetland,Shrubland,Bareland,NULL
1343,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,NULL
1344,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
1345,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
1346,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Shrubland,NULL
1347,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1348,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Forest
1349,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,NULL
1350,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
1351,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Cropland
1352,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Bareland
1353,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
1354,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
1355,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Wetland,NULL
1356,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
1357,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,NULL
1358,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
1359,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Cropland
1360,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Built-up
1361,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
1362,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,Grassland,Grassland
1363,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,Grassland,Bareland
1364,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,Bareland,Grassland
1365,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,Grassland,Grassland
1366,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,Grassland,Built-up
1367,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,Grassland,Forest
1368,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,Wetland,Grassland
1369,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,Wetland,Bareland
1370,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,Wetland,Built-up
1371,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,Bareland,NULL
1372,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,Bareland,Built-up
1373,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,NULL
1374,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
1375,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
1376,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
1377,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Forest
1378,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Shrubland,NULL
1379,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Grassland
1380,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Bareland
1381,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Built-up
1382,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,NULL
1383,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
1384,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Cropland
1385,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
1386,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
1387,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
1388,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Wetland,Grassland
1389,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Wetland,Built-up
1390,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,NULL
1391,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
1392,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
1393,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
1394,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Bareland
1395,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,NULL,Built-up
1396,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Shrubland,Built-up
1397,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,NULL
1398,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
1399,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Cropland
1400,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Built-up
1401,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Forest
1402,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
1403,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
1404,NULL,NULL,Built-up,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
1405,NULL,NULL,Built-up,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
1406,NULL,NULL,Built-up,Non_Water,Non_Wetland,Shrubland,Bareland,Built-up
1407,NULL,NULL,Built-up,Non_Water,Non_Wetland,Grassland,NULL,Grassland
1408,NULL,NULL,Built-up,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1409,NULL,NULL,Built-up,Water,Non_Wetland,Bareland,Bareland,Water
1410,NULL,NULL,Water,NULL,Water,NULL,Shrubland,NULL
1411,NULL,NULL,Water,NULL,Water,NULL,Grassland,Grassland
1412,NULL,NULL,Water,NULL,Water,NULL,Grassland,Bareland
1413,NULL,NULL,Water,NULL,Water,NULL,Water,Forest
1414,NULL,NULL,Water,NULL,Water,Shrubland,NULL,Grassland
1415,NULL,NULL,Water,NULL,Water,Shrubland,NULL,Forest
1416,NULL,NULL,Water,NULL,Water,Shrubland,Shrubland,Grassland
1417,NULL,NULL,Water,NULL,Water,Shrubland,Shrubland,Wetland
1418,NULL,NULL,Water,NULL,Water,Shrubland,Shrubland,Water
1419,NULL,NULL,Water,NULL,Water,Shrubland,Shrubland,Forest
1420,NULL,NULL,Water,NULL,Water,Shrubland,Wetland,NULL
1421,NULL,NULL,Water,NULL,Water,Shrubland,Wetland,Grassland
1422,NULL,NULL,Water,NULL,Water,Shrubland,Wetland,Wetland
1423,NULL,NULL,Water,NULL,Water,Shrubland,Wetland,Forest
1424,NULL,NULL,Water,NULL,Water,Shrubland,Water,Grassland
1425,NULL,NULL,Water,NULL,Water,Shrubland,Water,Wetland
1426,NULL,NULL,Water,NULL,Water,Shrubland,Water,Forest
1427,NULL,NULL,Water,NULL,Water,Shrubland,Forest,Wetland
1428,NULL,NULL,Water,NULL,Water,Grassland,Shrubland,NULL
1429,NULL,NULL,Water,NULL,Water,Grassland,Shrubland,Grassland
1430,NULL,NULL,Water,NULL,Water,Grassland,Grassland,Grassland
1431,NULL,NULL,Water,NULL,Water,Grassland,Grassland,Cropland
1432,NULL,NULL,Water,NULL,Water,Grassland,Grassland,Bareland
1433,NULL,NULL,Water,NULL,Water,Grassland,Grassland,Water
1434,NULL,NULL,Water,NULL,Water,Grassland,Wetland,Grassland
1435,NULL,NULL,Water,NULL,Water,Grassland,Wetland,Water
1436,NULL,NULL,Water,NULL,Water,Grassland,Bareland,NULL
1437,NULL,NULL,Water,NULL,Water,Grassland,Water,Grassland
1438,NULL,NULL,Water,NULL,Water,Grassland,Forest,Forest
1439,NULL,NULL,Water,NULL,Water,Cropland,Bareland,Bareland
1440,NULL,NULL,Water,NULL,Water,Wetland,NULL,Grassland
1441,NULL,NULL,Water,NULL,Water,Wetland,Shrubland,Wetland
1442,NULL,NULL,Water,NULL,Water,Wetland,Grassland,Grassland
1443,NULL,NULL,Water,NULL,Water,Wetland,Wetland,Grassland
1444,NULL,NULL,Water,NULL,Water,Wetland,Wetland,Wetland
1445,NULL,NULL,Water,NULL,Water,Wetland,Wetland,Water
1446,NULL,NULL,Water,NULL,Water,Wetland,Wetland,Forest
1447,NULL,NULL,Water,NULL,Water,Wetland,Water,Wetland
1448,NULL,NULL,Water,NULL,Water,Wetland,Forest,Wetland
1449,NULL,NULL,Water,NULL,Water,Wetland,Forest,Forest
1450,NULL,NULL,Water,NULL,Water,Bareland,Shrubland,Cropland
1451,NULL,NULL,Water,NULL,Water,Bareland,Grassland,Grassland
1452,NULL,NULL,Water,NULL,Water,Bareland,Grassland,Cropland
1453,NULL,NULL,Water,NULL,Water,Bareland,Grassland,Bareland
1454,NULL,NULL,Water,NULL,Water,Bareland,Wetland,Wetland
1455,NULL,NULL,Water,NULL,Water,Bareland,Wetland,Water
1456,NULL,NULL,Water,NULL,Water,Bareland,Bareland,Grassland
1457,NULL,NULL,Water,NULL,Water,Bareland,Bareland,Bareland
1458,NULL,NULL,Water,NULL,Water,Bareland,Bareland,Built-up
1459,NULL,NULL,Water,NULL,Water,Bareland,Water,Wetland
1460,NULL,NULL,Water,NULL,Water,Water,Wetland,Wetland
1461,NULL,NULL,Water,NULL,Water,Water,Wetland,Water
1462,NULL,NULL,Water,NULL,Water,Water,Water,Water
1463,NULL,NULL,Water,Non_Water,Water,NULL,Wetland,Wetland
1464,NULL,NULL,Water,Non_Water,Water,Shrubland,Shrubland,Grassland
1465,NULL,NULL,Water,Non_Water,Water,Shrubland,Shrubland,Wetland
1466,NULL,NULL,Water,Non_Water,Water,Shrubland,Grassland,Grassland
1467,NULL,NULL,Water,Non_Water,Water,Shrubland,Wetland,Grassland
1468,NULL,NULL,Water,Non_Water,Water,Shrubland,Wetland,Wetland
1469,NULL,NULL,Water,Non_Water,Water,Shrubland,Water,Wetland
1470,NULL,NULL,Water,Non_Water,Water,Shrubland,Water,Water
1471,NULL,NULL,Water,Non_Water,Water,Shrubland,Forest,Wetland
1472,NULL,NULL,Water,Non_Water,Water,Grassland,Grassland,Grassland
1473,NULL,NULL,Water,Non_Water,Water,Grassland,Grassland,Cropland
1474,NULL,NULL,Water,Non_Water,Water,Grassland,Wetland,Grassland
1475,NULL,NULL,Water,Non_Water,Water,Wetland,Shrubland,Grassland
1476,NULL,NULL,Water,Non_Water,Water,Wetland,Shrubland,Wetland
1477,NULL,NULL,Water,Non_Water,Water,Wetland,Grassland,Grassland
1478,NULL,NULL,Water,Non_Water,Water,Wetland,Wetland,Grassland
1479,NULL,NULL,Water,Non_Water,Water,Wetland,Wetland,Wetland
1480,NULL,NULL,Water,Non_Water,Water,Wetland,Water,Wetland
1481,NULL,NULL,Water,Non_Water,Water,Wetland,Water,Water
1482,NULL,NULL,Water,Non_Water,Water,Wetland,Forest,Wetland
1483,NULL,NULL,Water,Non_Water,Water,Wetland,Forest,Forest
1484,NULL,NULL,Water,Non_Water,Water,Bareland,Wetland,Grassland
1485,NULL,NULL,Water,Non_Water,Water,Bareland,Water,Bareland
1486,NULL,NULL,Water,Non_Water,Water,Water,Wetland,Wetland
1487,NULL,NULL,Water,Non_Water,Water,Water,Water,Water
1488,NULL,NULL,Water,Non_Water,Water,Forest,Wetland,Wetland
1489,NULL,NULL,Water,Water,Water,NULL,Grassland,Grassland
1490,NULL,NULL,Water,Water,Water,Shrubland,Shrubland,Grassland
1491,NULL,NULL,Water,Water,Water,Shrubland,Shrubland,Water
1492,NULL,NULL,Water,Water,Water,Shrubland,Wetland,Grassland
1493,NULL,NULL,Water,Water,Water,Shrubland,Wetland,Wetland
1494,NULL,NULL,Water,Water,Water,Shrubland,Water,Grassland
1495,NULL,NULL,Water,Water,Water,Shrubland,Water,Wetland
1496,NULL,NULL,Water,Water,Water,Shrubland,Water,Water
1497,NULL,NULL,Water,Water,Water,Shrubland,Forest,Wetland
1498,NULL,NULL,Water,Water,Water,Grassland,Grassland,Water
1499,NULL,NULL,Water,Water,Water,Grassland,Water,Grassland
1500,NULL,NULL,Water,Water,Water,Wetland,Shrubland,Wetland
1501,NULL,NULL,Water,Water,Water,Wetland,Wetland,Grassland
1502,NULL,NULL,Water,Water,Water,Wetland,Wetland,Wetland
1503,NULL,NULL,Water,Water,Water,Wetland,Water,Wetland
1504,NULL,NULL,Water,Water,Water,Wetland,Water,Water
1505,NULL,NULL,Water,Water,Water,Wetland,Forest,Wetland
1506,NULL,NULL,Water,Water,Water,Bareland,NULL,Water
1507,NULL,NULL,Water,Water,Water,Bareland,Grassland,Grassland
1508,NULL,NULL,Water,Water,Water,Bareland,Bareland,Grassland
1509,NULL,NULL,Water,Water,Water,Bareland,Bareland,Water
1510,NULL,NULL,Water,Water,Water,Bareland,Water,Wetland
1511,NULL,NULL,Water,Water,Water,Bareland,Water,Water
1512,NULL,NULL,Water,Water,Water,Water,Shrubland,Water
1513,NULL,NULL,Water,Water,Water,Water,Wetland,Grassland
1514,NULL,NULL,Water,Water,Water,Water,Wetland,Wetland
1515,NULL,NULL,Water,Water,Water,Water,Wetland,Water
1516,NULL,NULL,Water,Water,Water,Water,Water,Wetland
1517,NULL,NULL,Water,Water,Water,Water,Water,Water
1518,NULL,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1519,NULL,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1520,NULL,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1521,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
1522,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
1523,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
1524,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
1525,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
1526,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Cropland
1527,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
1528,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
1529,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
1530,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Wetland
1531,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
1532,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Bareland,NULL
1533,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
1534,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Water,Grassland
1535,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Forest,NULL
1536,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
1537,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
1538,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
1539,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
1540,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Wetland
1541,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Water
1542,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
1543,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
1544,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
1545,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
1546,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
1547,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Water
1548,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
1549,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
1550,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
1551,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Cropland
1552,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Wetland
1553,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
1554,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,NULL
1555,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,Grassland
1556,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,Wetland
1557,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,Water
1558,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
1559,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Bareland,NULL
1560,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Bareland,Grassland
1561,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Bareland,Forest
1562,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Water,Grassland
1563,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Water,Wetland
1564,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Water,Water
1565,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
1566,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
1567,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Wetland
1568,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
1569,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
1570,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
1571,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
1572,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Bareland
1573,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
1574,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
1575,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1576,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Cropland
1577,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
1578,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
1579,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1580,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
1581,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
1582,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Built-up
1583,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1584,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
1585,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
1586,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Wetland
1587,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
1588,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,NULL
1589,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
1590,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
1591,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Built-up,Forest
1592,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
1593,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
1594,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Wetland
1595,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1596,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
1597,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
1598,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
1599,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Cropland
1600,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
1601,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Forest,Grassland
1602,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,NULL
1603,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
1604,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,NULL
1605,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
1606,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Wetland
1607,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Built-up
1608,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Water
1609,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
1610,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
1611,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
1612,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Wetland
1613,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
1614,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
1615,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
1616,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
1617,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
1618,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
1619,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Grassland
1620,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Wetland
1621,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Forest
1622,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
1623,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
1624,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Wetland
1625,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
1626,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,NULL
1627,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
1628,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
1629,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,NULL
1630,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
