Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_18LYM_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18LYM_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18LYM_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_18LYM_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18LYM_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_18LYM_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_18LYM_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_18LYM_M_R
1700,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1701,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1702,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1703,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1704,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
1705,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
1706,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Built-up
1707,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
1708,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
1709,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1710,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1711,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
1712,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1713,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
1714,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
1715,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Water
1716,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
1717,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
1718,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1719,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1720,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1721,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1722,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1723,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1724,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1725,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1726,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
1727,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1728,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
1729,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1730,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1731,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1732,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1733,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
1734,Forest,NULL,Water,NULL,Water,NULL,NULL,Bareland
1735,Forest,NULL,Water,NULL,Water,NULL,NULL,Water
1736,Forest,NULL,Water,NULL,Water,NULL,NULL,Forest
1737,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
1738,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Bareland
1739,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Water
1740,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Forest
1741,Forest,NULL,Water,Water,Water,NULL,NULL,Bareland
1742,Forest,NULL,Water,Water,Water,NULL,NULL,Water
1743,Forest,NULL,Water,Water,Water,NULL,NULL,Forest
1744,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1745,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1746,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1747,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1748,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1749,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
1750,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1751,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1752,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1753,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
1754,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1755,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1756,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1757,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1758,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
1759,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
1760,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1761,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1762,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1763,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1764,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1765,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1766,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1767,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Water
1768,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1769,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1770,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1771,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1772,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1773,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1774,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1775,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1776,Forest,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Water
1777,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1778,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1779,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
1780,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1781,Forest,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1782,Forest,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1783,Forest,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1784,Forest,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1785,Forest,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1786,Forest,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1787,Forest,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1788,Forest,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1789,Forest,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Forest
1790,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1791,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1792,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1793,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1794,Forest,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1795,Forest,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1796,Forest,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1797,Forest,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1798,Forest,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1799,Forest,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1800,Forest,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1801,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1802,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1803,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1804,Forest,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1805,Forest,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1806,Forest,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1807,Forest,Bareland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1808,Forest,Bareland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1809,Forest,Bareland,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1810,Forest,Bareland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1811,Forest,Bareland,Wetland,NULL,Wetland,NULL,NULL,Bareland
1812,Forest,Bareland,Wetland,NULL,Wetland,NULL,NULL,Forest
1813,Forest,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1814,Forest,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1815,Forest,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1816,Forest,Bareland,Wetland,Water,Wetland,NULL,NULL,Grassland
1817,Forest,Bareland,Wetland,Water,Wetland,NULL,NULL,Bareland
1818,Forest,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
1819,Forest,Bareland,Wetland,Water,Wetland,NULL,NULL,Forest
1820,Forest,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1821,Forest,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1822,Forest,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1823,Forest,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1824,Forest,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1825,Forest,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1826,Forest,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1827,Forest,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1828,Forest,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1829,Forest,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1830,Forest,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
1831,Forest,Bareland,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
1832,Forest,Bareland,Built-up,Water,Non_Wetland,NULL,NULL,Forest
1833,Forest,Bareland,Water,NULL,Water,NULL,NULL,Forest
1834,Forest,Bareland,Water,Water,Water,NULL,NULL,Grassland
1835,Forest,Bareland,Water,Water,Water,NULL,NULL,Water
1836,Forest,Bareland,Water,Water,Water,NULL,NULL,Forest
1837,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1838,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1839,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1840,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Water
1841,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1842,Forest,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1843,Forest,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1844,Forest,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1845,Forest,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1846,Forest,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1847,Forest,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Water
1848,Forest,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Forest
1849,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1850,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1851,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1852,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1853,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1854,Forest,Built-up,NULL,Water,Non_Wetland,NULL,NULL,Forest
1855,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1856,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1857,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1858,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1859,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1860,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1861,Forest,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1862,Forest,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1863,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1864,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1865,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1866,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1867,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1868,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1869,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1870,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Forest
1871,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1872,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Water
1873,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1874,Forest,Built-up,Wetland,Water,Wetland,NULL,NULL,Water
1875,Forest,Built-up,Wetland,Water,Wetland,NULL,NULL,Forest
1876,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1877,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1878,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1879,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1880,Forest,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
1881,Forest,Built-up,Water,NULL,Water,NULL,NULL,Forest
1882,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1883,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1884,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1885,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1886,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1887,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1888,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1889,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1890,Forest,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1891,Forest,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Forest
1892,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1893,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1894,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1895,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1896,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
1897,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1898,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1899,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1900,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1901,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1902,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1903,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1904,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
1905,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
1906,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1907,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1908,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1909,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1910,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1911,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1912,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1913,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Built-up
1914,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1915,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1916,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1917,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1918,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1919,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1920,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1921,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1922,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1923,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1924,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1925,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1926,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1927,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Built-up
1928,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
1929,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1930,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1931,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1932,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1933,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1934,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1935,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1936,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1937,Forest,Water,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
1938,Forest,Water,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1939,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
1940,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Cropland
1941,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
1942,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Built-up
1943,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Water
1944,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
1945,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1946,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1947,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
1948,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1949,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
1950,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
1951,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Water
1952,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Forest
1953,Forest,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
1954,Forest,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
1955,Forest,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Forest
1956,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1957,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1958,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1959,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1960,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1961,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1962,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1963,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1964,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1965,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
1966,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1967,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1968,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1969,Forest,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1970,Forest,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
1971,Forest,Water,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
1972,Forest,Water,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1973,Forest,Water,Built-up,Water,Non_Wetland,NULL,NULL,Forest
1974,Forest,Water,Water,NULL,Water,NULL,NULL,Grassland
1975,Forest,Water,Water,NULL,Water,NULL,NULL,Bareland
1976,Forest,Water,Water,NULL,Water,NULL,NULL,Water
1977,Forest,Water,Water,NULL,Water,NULL,NULL,Forest
1978,Forest,Water,Water,Non_Water,Water,NULL,NULL,Grassland
1979,Forest,Water,Water,Non_Water,Water,NULL,NULL,Bareland
1980,Forest,Water,Water,Non_Water,Water,NULL,NULL,Water
1981,Forest,Water,Water,Non_Water,Water,NULL,NULL,Forest
1982,Forest,Water,Water,Water,Water,NULL,NULL,Grassland
1983,Forest,Water,Water,Water,Water,NULL,NULL,Bareland
1984,Forest,Water,Water,Water,Water,NULL,NULL,Water
1985,Forest,Water,Water,Water,Water,NULL,NULL,Forest
1986,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1987,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1988,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1989,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1990,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1991,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
1992,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1993,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1994,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1995,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1996,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1997,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1998,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1999,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2000,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
2001,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
2002,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2003,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2004,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2005,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2006,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
2007,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Water
2008,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2009,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
2010,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2011,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
2012,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
2013,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
2014,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2015,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2016,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Bareland
2017,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Water
2018,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Forest
2019,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2020,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2021,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2022,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2023,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2024,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2025,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2026,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
2027,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2028,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2029,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2030,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Built-up
2031,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2032,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2033,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
2034,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2035,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
2036,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2037,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2038,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2039,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2040,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2041,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2042,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2043,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
