Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22MHV_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MHV_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MHV_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22MHV_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MHV_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MHV_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MHV_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22MHV_M_R
4682,Grassland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Forest
4683,Grassland,NULL,Wetland,NULL,Wetland,Wetland,Water,Grassland
4684,Grassland,NULL,Wetland,NULL,Wetland,Wetland,Forest,NULL
4685,Grassland,NULL,Wetland,NULL,Wetland,Wetland,Forest,Grassland
4686,Grassland,NULL,Wetland,NULL,Wetland,Wetland,Forest,Wetland
4687,Grassland,NULL,Wetland,NULL,Wetland,Wetland,Forest,Water
4688,Grassland,NULL,Wetland,NULL,Wetland,Bareland,NULL,Grassland
4689,Grassland,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
4690,Grassland,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Bareland
4691,Grassland,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Forest
4692,Grassland,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
4693,Grassland,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Wetland
4694,Grassland,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Forest
4695,Grassland,NULL,Wetland,NULL,Wetland,Bareland,Water,Grassland
4696,Grassland,NULL,Wetland,NULL,Wetland,Built-up,Built-up,Grassland
4697,Grassland,NULL,Wetland,NULL,Wetland,Water,Grassland,Grassland
4698,Grassland,NULL,Wetland,NULL,Wetland,Water,Grassland,Wetland
4699,Grassland,NULL,Wetland,NULL,Wetland,Water,Grassland,Water
4700,Grassland,NULL,Wetland,NULL,Wetland,Water,Grassland,Forest
4701,Grassland,NULL,Wetland,NULL,Wetland,Water,Wetland,Wetland
4702,Grassland,NULL,Wetland,NULL,Wetland,Forest,Grassland,Forest
4703,Grassland,NULL,Wetland,NULL,Wetland,Forest,Wetland,Forest
4704,Grassland,NULL,Wetland,NULL,Wetland,Forest,Forest,Forest
4705,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
4706,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,Shrubland,Grassland
4707,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,Grassland,Grassland
4708,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,Grassland,Wetland
4709,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,Grassland,Forest
4710,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
4711,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Wetland
4712,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,Water,Forest
4713,Grassland,NULL,Wetland,Non_Water,Wetland,Shrubland,Wetland,Grassland
4714,Grassland,NULL,Wetland,Non_Water,Wetland,Shrubland,Wetland,Wetland
4715,Grassland,NULL,Wetland,Non_Water,Wetland,Shrubland,Wetland,Water
4716,Grassland,NULL,Wetland,Non_Water,Wetland,Shrubland,Wetland,Forest
4717,Grassland,NULL,Wetland,Non_Water,Wetland,Shrubland,Water,Forest
4718,Grassland,NULL,Wetland,Non_Water,Wetland,Grassland,NULL,Wetland
4719,Grassland,NULL,Wetland,Non_Water,Wetland,Grassland,Shrubland,Grassland
4720,Grassland,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
4721,Grassland,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Wetland
4722,Grassland,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
4723,Grassland,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
4724,Grassland,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Wetland
4725,Grassland,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
4726,Grassland,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
4727,Grassland,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Forest
4728,Grassland,NULL,Wetland,Non_Water,Wetland,Wetland,NULL,Wetland
4729,Grassland,NULL,Wetland,Non_Water,Wetland,Wetland,Shrubland,Grassland
4730,Grassland,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
4731,Grassland,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Wetland
4732,Grassland,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Forest
4733,Grassland,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
4734,Grassland,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
4735,Grassland,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
4736,Grassland,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Forest
4737,Grassland,NULL,Wetland,Non_Water,Wetland,Wetland,Forest,Grassland
4738,Grassland,NULL,Wetland,Non_Water,Wetland,Bareland,Grassland,Grassland
4739,Grassland,NULL,Wetland,Non_Water,Wetland,Bareland,Grassland,Forest
4740,Grassland,NULL,Wetland,Non_Water,Wetland,Bareland,Wetland,Wetland
4741,Grassland,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Wetland
4742,Grassland,NULL,Wetland,Non_Water,Wetland,Water,NULL,Wetland
4743,Grassland,NULL,Wetland,Non_Water,Wetland,Water,Grassland,Grassland
4744,Grassland,NULL,Wetland,Non_Water,Wetland,Water,Grassland,Forest
4745,Grassland,NULL,Wetland,Non_Water,Wetland,Forest,NULL,Forest
4746,Grassland,NULL,Wetland,Non_Water,Wetland,Forest,Shrubland,Forest
4747,Grassland,NULL,Wetland,Non_Water,Wetland,Forest,Forest,Wetland
4748,Grassland,NULL,Wetland,Non_Water,Wetland,Forest,Forest,Forest
4749,Grassland,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
4750,Grassland,NULL,Wetland,Water,Wetland,NULL,Grassland,Forest
4751,Grassland,NULL,Wetland,Water,Wetland,NULL,Wetland,Forest
4752,Grassland,NULL,Wetland,Water,Wetland,NULL,Water,Wetland
4753,Grassland,NULL,Wetland,Water,Wetland,NULL,Water,Forest
4754,Grassland,NULL,Wetland,Water,Wetland,Shrubland,Grassland,Grassland
4755,Grassland,NULL,Wetland,Water,Wetland,Shrubland,Wetland,Forest
4756,Grassland,NULL,Wetland,Water,Wetland,Grassland,NULL,Grassland
4757,Grassland,NULL,Wetland,Water,Wetland,Grassland,NULL,Forest
4758,Grassland,NULL,Wetland,Water,Wetland,Grassland,Grassland,Grassland
4759,Grassland,NULL,Wetland,Water,Wetland,Grassland,Grassland,Wetland
4760,Grassland,NULL,Wetland,Water,Wetland,Grassland,Grassland,Water
4761,Grassland,NULL,Wetland,Water,Wetland,Grassland,Grassland,Forest
4762,Grassland,NULL,Wetland,Water,Wetland,Grassland,Wetland,Grassland
4763,Grassland,NULL,Wetland,Water,Wetland,Grassland,Wetland,Water
4764,Grassland,NULL,Wetland,Water,Wetland,Grassland,Water,Forest
4765,Grassland,NULL,Wetland,Water,Wetland,Grassland,Forest,Forest
4766,Grassland,NULL,Wetland,Water,Wetland,Cropland,Grassland,Grassland
4767,Grassland,NULL,Wetland,Water,Wetland,Wetland,Grassland,Grassland
4768,Grassland,NULL,Wetland,Water,Wetland,Wetland,Grassland,Wetland
4769,Grassland,NULL,Wetland,Water,Wetland,Wetland,Wetland,Wetland
4770,Grassland,NULL,Wetland,Water,Wetland,Wetland,Wetland,Water
4771,Grassland,NULL,Wetland,Water,Wetland,Wetland,Water,Wetland
4772,Grassland,NULL,Wetland,Water,Wetland,Bareland,NULL,Bareland
4773,Grassland,NULL,Wetland,Water,Wetland,Bareland,Grassland,Grassland
4774,Grassland,NULL,Wetland,Water,Wetland,Bareland,Grassland,Bareland
4775,Grassland,NULL,Wetland,Water,Wetland,Water,Grassland,Forest
4776,Grassland,NULL,Wetland,Water,Wetland,Water,Wetland,Water
4777,Grassland,NULL,Wetland,Water,Wetland,Water,Water,Wetland
4778,Grassland,NULL,Wetland,Water,Wetland,Water,Forest,Wetland
4779,Grassland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Grassland
4780,Grassland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Cropland,NULL,Cropland
4781,Grassland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Forest,NULL,Forest
4782,Grassland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Forest,Grassland,Grassland
4783,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
4784,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
4785,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,Grassland,Grassland
4786,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,Grassland,Forest
4787,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,Wetland,Wetland
4788,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
4789,Grassland,NULL,Bareland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
4790,Grassland,NULL,Bareland,NULL,Non_Wetland,Shrubland,Grassland,Forest
4791,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,NULL,Grassland
4792,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,NULL,Cropland
4793,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,NULL,Wetland
4794,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,NULL
4795,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4796,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Wetland
4797,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Bareland
4798,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Water
4799,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
4800,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
4801,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,Wetland
4802,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
4803,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Water,Grassland
4804,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,Grassland
4805,Grassland,NULL,Bareland,NULL,Non_Wetland,Cropland,NULL,Grassland
4806,Grassland,NULL,Bareland,NULL,Non_Wetland,Cropland,NULL,Cropland
4807,Grassland,NULL,Bareland,NULL,Non_Wetland,Cropland,NULL,Bareland
4808,Grassland,NULL,Bareland,NULL,Non_Wetland,Cropland,NULL,Forest
4809,Grassland,NULL,Bareland,NULL,Non_Wetland,Cropland,Grassland,Grassland
4810,Grassland,NULL,Bareland,NULL,Non_Wetland,Cropland,Grassland,Bareland
4811,Grassland,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
4812,Grassland,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Wetland
4813,Grassland,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
4814,Grassland,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Wetland
4815,Grassland,NULL,Bareland,NULL,Non_Wetland,Wetland,Forest,Grassland
4816,Grassland,NULL,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
4817,Grassland,NULL,Bareland,NULL,Non_Wetland,Bareland,NULL,Grassland
4818,Grassland,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4819,Grassland,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Bareland
4820,Grassland,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
4821,Grassland,NULL,Bareland,NULL,Non_Wetland,Water,NULL,Wetland
4822,Grassland,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Grassland
4823,Grassland,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Wetland
4824,Grassland,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Bareland
4825,Grassland,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Forest
4826,Grassland,NULL,Bareland,NULL,Non_Wetland,Forest,Forest,Grassland
4827,Grassland,NULL,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
4828,Grassland,NULL,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
4829,Grassland,NULL,Bareland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
4830,Grassland,NULL,Bareland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
4831,Grassland,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
4832,Grassland,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
4833,Grassland,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
4834,Grassland,NULL,Bareland,Non_Water,Non_Wetland,Wetland,NULL,Wetland
4835,Grassland,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
4836,Grassland,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
4837,Grassland,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
4838,Grassland,NULL,Bareland,Water,Non_Wetland,NULL,Grassland,Wetland
4839,Grassland,NULL,Bareland,Water,Non_Wetland,Shrubland,Grassland,Grassland
4840,Grassland,NULL,Bareland,Water,Non_Wetland,Grassland,NULL,Grassland
4841,Grassland,NULL,Bareland,Water,Non_Wetland,Grassland,Grassland,Grassland
4842,Grassland,NULL,Bareland,Water,Non_Wetland,Cropland,Grassland,Bareland
4843,Grassland,NULL,Bareland,Water,Non_Wetland,Wetland,Grassland,Grassland
4844,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
4845,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,NULL
4846,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
4847,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Wetland
4848,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Forest
4849,Grassland,NULL,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Grassland
4850,Grassland,NULL,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Built-up
4851,Grassland,NULL,Built-up,NULL,Non_Wetland,Shrubland,Wetland,Wetland
4852,Grassland,NULL,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Forest
4853,Grassland,NULL,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Grassland
4854,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
4855,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Bareland
4856,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
4857,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Grassland
4858,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,NULL
4859,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
4860,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Wetland
4861,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Bareland
4862,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
4863,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
4864,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
4865,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Wetland,Wetland
4866,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
4867,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
4868,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
4869,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
4870,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
4871,Grassland,NULL,Built-up,NULL,Non_Wetland,Cropland,NULL,Grassland
4872,Grassland,NULL,Built-up,NULL,Non_Wetland,Cropland,NULL,Cropland
4873,Grassland,NULL,Built-up,NULL,Non_Wetland,Cropland,Grassland,Grassland
4874,Grassland,NULL,Built-up,NULL,Non_Wetland,Cropland,Grassland,Built-up
4875,Grassland,NULL,Built-up,NULL,Non_Wetland,Wetland,Grassland,Forest
4876,Grassland,NULL,Built-up,NULL,Non_Wetland,Wetland,Wetland,Wetland
4877,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
4878,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
4879,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Forest
4880,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Grassland
4881,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
4882,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
4883,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
4884,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
4885,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland,Wetland,Grassland
4886,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
4887,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
4888,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
4889,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
4890,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
4891,Grassland,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
4892,Grassland,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Forest
4893,Grassland,NULL,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
4894,Grassland,NULL,Built-up,NULL,Non_Wetland,Built-up,Bareland,Built-up
4895,Grassland,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
4896,Grassland,NULL,Built-up,NULL,Non_Wetland,Water,Grassland,Grassland
4897,Grassland,NULL,Built-up,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
4898,Grassland,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
4899,Grassland,NULL,Water,NULL,Water,NULL,Grassland,Water
4900,Grassland,NULL,Water,NULL,Water,NULL,Wetland,Grassland
4901,Grassland,NULL,Water,NULL,Water,Shrubland,NULL,Forest
4902,Grassland,NULL,Water,NULL,Water,Shrubland,Grassland,NULL
4903,Grassland,NULL,Water,NULL,Water,Shrubland,Grassland,Grassland
4904,Grassland,NULL,Water,NULL,Water,Grassland,NULL,Grassland
4905,Grassland,NULL,Water,NULL,Water,Grassland,NULL,Wetland
4906,Grassland,NULL,Water,NULL,Water,Grassland,NULL,Forest
4907,Grassland,NULL,Water,NULL,Water,Grassland,Grassland,Grassland
4908,Grassland,NULL,Water,NULL,Water,Grassland,Grassland,Wetland
4909,Grassland,NULL,Water,NULL,Water,Grassland,Grassland,Forest
4910,Grassland,NULL,Water,NULL,Water,Grassland,Wetland,Grassland
4911,Grassland,NULL,Water,NULL,Water,Grassland,Water,Grassland
4912,Grassland,NULL,Water,NULL,Water,Cropland,Grassland,Grassland
4913,Grassland,NULL,Water,NULL,Water,Cropland,Water,Grassland
4914,Grassland,NULL,Water,NULL,Water,Wetland,Grassland,Grassland
4915,Grassland,NULL,Water,NULL,Water,Wetland,Grassland,Wetland
4916,Grassland,NULL,Water,NULL,Water,Wetland,Grassland,Forest
4917,Grassland,NULL,Water,NULL,Water,Bareland,Grassland,Grassland
4918,Grassland,NULL,Water,NULL,Water,Bareland,Grassland,Wetland
4919,Grassland,NULL,Water,NULL,Water,Bareland,Grassland,Bareland
4920,Grassland,NULL,Water,NULL,Water,Bareland,Grassland,Water
4921,Grassland,NULL,Water,NULL,Water,Bareland,Grassland,Forest
4922,Grassland,NULL,Water,NULL,Water,Bareland,Water,Grassland
4923,Grassland,NULL,Water,NULL,Water,Water,Grassland,Grassland
4924,Grassland,NULL,Water,NULL,Water,Water,Grassland,Bareland
4925,Grassland,NULL,Water,NULL,Water,Water,Grassland,Forest
4926,Grassland,NULL,Water,Non_Water,Water,NULL,Shrubland,Forest
4927,Grassland,NULL,Water,Non_Water,Water,NULL,Grassland,Wetland
4928,Grassland,NULL,Water,Non_Water,Water,Shrubland,Shrubland,Grassland
4929,Grassland,NULL,Water,Non_Water,Water,Grassland,Grassland,Grassland
4930,Grassland,NULL,Water,Non_Water,Water,Grassland,Water,Grassland
4931,Grassland,NULL,Water,Non_Water,Water,Wetland,Grassland,Grassland
4932,Grassland,NULL,Water,Non_Water,Water,Wetland,Forest,Wetland
4933,Grassland,NULL,Water,Non_Water,Water,Wetland,Forest,Forest
4934,Grassland,NULL,Water,Non_Water,Water,Bareland,NULL,Forest
4935,Grassland,NULL,Water,Non_Water,Water,Bareland,Grassland,Grassland
4936,Grassland,NULL,Water,Water,Water,NULL,NULL,Wetland
4937,Grassland,NULL,Water,Water,Water,NULL,Water,Wetland
4938,Grassland,NULL,Water,Water,Water,Shrubland,Water,Wetland
4939,Grassland,NULL,Water,Water,Water,Grassland,Grassland,Grassland
4940,Grassland,NULL,Water,Water,Water,Grassland,Water,Grassland
4941,Grassland,NULL,Water,Water,Water,Wetland,Wetland,Wetland
4942,Grassland,NULL,Water,Water,Water,Bareland,Grassland,Bareland
4943,Grassland,NULL,Water,Water,Water,Bareland,Grassland,Forest
4944,Grassland,NULL,Water,Water,Water,Water,NULL,Water
4945,Grassland,NULL,Water,Water,Water,Water,Grassland,Bareland
4946,Grassland,NULL,Water,Water,Water,Water,Water,Grassland
4947,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
4948,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
4949,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
4950,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
4951,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
4952,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
4953,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Wetland
4954,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
4955,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
4956,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
4957,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Wetland
4958,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
4959,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
4960,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
4961,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Wetland
4962,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
4963,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Water,Forest
4964,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Forest,NULL
4965,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
4966,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Wetland
4967,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
4968,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
4969,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
4970,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Wetland
4971,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
4972,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
4973,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
4974,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
4975,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
4976,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
4977,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
4978,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Wetland
4979,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
4980,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,NULL
4981,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,Grassland
4982,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,Wetland
4983,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
4984,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Water,Grassland
4985,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
4986,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
4987,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Wetland
4988,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
4989,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
4990,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
4991,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
4992,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Wetland
4993,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
4994,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
4995,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
4996,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Wetland
4997,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Built-up
4998,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
4999,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
5000,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
5001,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
5002,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
5003,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Bareland
5004,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Built-up
