Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19NFA_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19NFA_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19NFA_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19NFA_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19NFA_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19NFA_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19NFA_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19NFA_M_R
1076,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
1077,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1078,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
1079,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
1080,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
1081,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
1082,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
1083,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
1084,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
1085,Grassland,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Water
1086,Grassland,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Water
1087,Grassland,Built-up,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1088,Grassland,Built-up,Grassland,NULL,Non_Wetland,Wetland,Bareland,Grassland
1089,Grassland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
1090,Grassland,Water,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1091,Grassland,Water,Grassland,NULL,Non_Wetland,Grassland,Wetland,Water
1092,Grassland,Water,Grassland,NULL,Non_Wetland,Bareland,Water,Grassland
1093,Grassland,Water,Water,Water,Water,Wetland,Water,Water
1094,Grassland,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
1095,Grassland,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Forest
1096,Grassland,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
1097,Grassland,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
1098,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1099,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
1100,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
1101,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1102,Grassland,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
1103,Grassland,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
1104,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1105,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1106,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
1107,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Bareland
1108,Cropland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
1109,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1110,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
1111,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
1112,Cropland,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
1113,Cropland,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
1114,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1115,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1116,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1117,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
1118,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
1119,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
1120,Cropland,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1121,Cropland,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
1122,Cropland,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1123,Cropland,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
1124,Cropland,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
1125,Cropland,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
1126,Cropland,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
1127,Cropland,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
1128,Cropland,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
1129,Cropland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Forest
1130,Cropland,NULL,Wetland,Water,Wetland,Wetland,Wetland,Grassland
1131,Cropland,NULL,Wetland,Water,Wetland,Water,Water,Wetland
1132,Cropland,NULL,Wetland,Water,Wetland,Water,Water,Water
1133,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
1134,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
1135,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
1136,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1137,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1138,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
1139,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
1140,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1141,Cropland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
1142,Cropland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
1143,Cropland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
1144,Cropland,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
1145,Cropland,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
1146,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
1147,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
1148,Cropland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
1149,Cropland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
1150,Cropland,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
1151,Cropland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
1152,Cropland,Built-up,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
1153,Cropland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
1154,Cropland,Built-up,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1155,Cropland,Built-up,Grassland,NULL,Non_Wetland,Wetland,Bareland,Forest
1156,Cropland,Built-up,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
1157,Cropland,Built-up,Grassland,Water,Non_Wetland,Grassland,Wetland,Grassland
1158,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
1159,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,Forest,Forest
1160,Cropland,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
1161,Cropland,Built-up,Forest,NULL,Non_Wetland,Wetland,Water,Forest
1162,Cropland,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1163,Cropland,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1164,Cropland,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
1165,Cropland,Water,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1166,Cropland,Water,Grassland,NULL,Non_Wetland,Wetland,Wetland,Water
1167,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
1168,Cropland,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
1169,Cropland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
1170,Cropland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
1171,Cropland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
1172,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
1173,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
1174,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
1175,Cropland,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1176,Cropland,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Built-up
1177,Cropland,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
1178,Cropland,Forest,Wetland,NULL,Wetland,Wetland,Forest,Bareland
1179,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
1180,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
1181,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1182,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
1183,Cropland,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
1184,Cropland,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Built-up
1185,Cropland,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
1186,Cropland,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
1187,Wetland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
1188,Wetland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1189,Wetland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1190,Wetland,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1191,Wetland,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
1192,Wetland,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
1193,Wetland,NULL,Grassland,Water,Non_Wetland,Wetland,Water,Grassland
1194,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,NULL
1195,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
1196,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Forest
1197,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Water,Grassland
1198,Wetland,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
1199,Wetland,NULL,Wetland,Non_Water,Wetland,Water,Water,Water
1200,Wetland,NULL,Wetland,Water,Wetland,Grassland,Water,Wetland
1201,Wetland,NULL,Wetland,Water,Wetland,Wetland,Wetland,Grassland
1202,Wetland,NULL,Wetland,Water,Wetland,Wetland,Wetland,Wetland
1203,Wetland,NULL,Wetland,Water,Wetland,Wetland,Water,Grassland
1204,Wetland,NULL,Wetland,Water,Wetland,Wetland,Water,Wetland
1205,Wetland,NULL,Wetland,Water,Wetland,Wetland,Water,Water
1206,Wetland,NULL,Wetland,Water,Wetland,Water,Wetland,Wetland
1207,Wetland,NULL,Wetland,Water,Wetland,Water,Water,Wetland
1208,Wetland,NULL,Wetland,Water,Wetland,Water,Water,Water
1209,Wetland,NULL,Water,NULL,Water,Wetland,Wetland,NULL
1210,Wetland,NULL,Water,NULL,Water,Wetland,Water,Grassland
1211,Wetland,NULL,Water,NULL,Water,Wetland,Water,Forest
1212,Wetland,NULL,Water,Non_Water,Water,Wetland,Wetland,Wetland
1213,Wetland,NULL,Water,Water,Water,Grassland,Water,Wetland
1214,Wetland,NULL,Water,Water,Water,Grassland,Water,Water
1215,Wetland,NULL,Water,Water,Water,Wetland,Water,Grassland
1216,Wetland,NULL,Water,Water,Water,Wetland,Water,Wetland
1217,Wetland,NULL,Water,Water,Water,Wetland,Water,Water
1218,Wetland,NULL,Water,Water,Water,Water,Wetland,Wetland
1219,Wetland,NULL,Water,Water,Water,Water,Water,Wetland
1220,Wetland,NULL,Water,Water,Water,Water,Water,Water
1221,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1222,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1223,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
1224,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
1225,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
1226,Wetland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
1227,Wetland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
1228,Wetland,Wetland,Shrubland,Water,Non_Wetland,Water,Water,Water
1229,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Forest
1230,Wetland,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Grassland
1231,Wetland,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Water
1232,Wetland,Wetland,Bareland,NULL,Non_Wetland,Wetland,Water,Water
1233,Wetland,Wetland,Built-up,Water,Non_Wetland,Water,Water,Water
1234,Wetland,Wetland,Water,Water,Water,Wetland,Water,Water
1235,Wetland,Wetland,Water,Water,Water,Water,Wetland,Grassland
1236,Wetland,Wetland,Water,Water,Water,Water,Water,Wetland
1237,Wetland,Wetland,Water,Water,Water,Water,Water,Water
1238,Wetland,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
1239,Wetland,Water,Wetland,NULL,Wetland,Grassland,Forest,Forest
1240,Wetland,Water,Wetland,NULL,Wetland,Wetland,Forest,Grassland
1241,Wetland,Water,Wetland,NULL,Wetland,Water,Wetland,Forest
1242,Wetland,Water,Wetland,Water,Wetland,Grassland,Water,Water
1243,Wetland,Water,Wetland,Water,Wetland,Water,Water,Water
1244,Wetland,Water,Bareland,Water,Non_Wetland,Water,Water,Water
1245,Wetland,Water,Water,Non_Water,Water,Water,Water,Water
1246,Wetland,Water,Water,Water,Water,Wetland,Water,Water
1247,Wetland,Water,Water,Water,Water,Water,Water,Water
1248,Wetland,Water,Forest,Water,Non_Wetland,Water,Water,Water
1249,Wetland,Forest,Wetland,NULL,Wetland,NULL,Wetland,Forest
1250,Wetland,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Forest
1251,Wetland,Forest,Wetland,NULL,Wetland,Wetland,Wetland,NULL
1252,Wetland,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
1253,Wetland,Forest,Wetland,NULL,Wetland,Wetland,Water,Forest
1254,Wetland,Forest,Wetland,NULL,Wetland,Wetland,Forest,NULL
1255,Wetland,Forest,Wetland,NULL,Wetland,Wetland,Forest,Forest
1256,Wetland,Forest,Wetland,NULL,Wetland,Water,Wetland,Forest
1257,Wetland,Forest,Wetland,NULL,Wetland,Water,Forest,Forest
1258,Wetland,Forest,Water,NULL,Water,Wetland,Wetland,Forest
1259,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
1260,Wetland,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
1261,Wetland,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
1262,Wetland,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
1263,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Bareland
1264,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
1265,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
1266,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
1267,Bareland,NULL,Shrubland,Water,Non_Wetland,Wetland,Water,Grassland
1268,Bareland,NULL,Grassland,Water,Non_Wetland,Bareland,Water,Bareland
1269,Bareland,NULL,Grassland,Water,Non_Wetland,Water,Water,Grassland
1270,Bareland,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Bareland
1271,Bareland,NULL,Wetland,Water,Wetland,Grassland,Water,Water
1272,Bareland,NULL,Wetland,Water,Wetland,Wetland,Wetland,Grassland
1273,Bareland,NULL,Wetland,Water,Wetland,Wetland,Water,Grassland
1274,Bareland,NULL,Wetland,Water,Wetland,Wetland,Water,Bareland
1275,Bareland,NULL,Wetland,Water,Wetland,Wetland,Water,Water
1276,Bareland,NULL,Wetland,Water,Wetland,Bareland,Water,Grassland
1277,Bareland,NULL,Wetland,Water,Wetland,Bareland,Water,Bareland
1278,Bareland,NULL,Wetland,Water,Wetland,Bareland,Water,Water
1279,Bareland,NULL,Wetland,Water,Wetland,Water,Water,Grassland
1280,Bareland,NULL,Wetland,Water,Wetland,Water,Water,Wetland
1281,Bareland,NULL,Wetland,Water,Wetland,Water,Water,Water
1282,Bareland,NULL,Bareland,Water,Non_Wetland,Wetland,Water,Water
1283,Bareland,NULL,Water,NULL,Water,Bareland,Water,Bareland
1284,Bareland,NULL,Water,NULL,Water,Bareland,Forest,Bareland
1285,Bareland,NULL,Water,Non_Water,Water,Bareland,Wetland,Water
1286,Bareland,NULL,Water,Non_Water,Water,Bareland,Water,Grassland
1287,Bareland,NULL,Water,Water,Water,Wetland,Water,Wetland
1288,Bareland,NULL,Water,Water,Water,Wetland,Water,Water
1289,Bareland,NULL,Water,Water,Water,Bareland,Water,Water
1290,Bareland,NULL,Water,Water,Water,Water,Water,Water
1291,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Bareland
1292,Bareland,NULL,Forest,Non_Water,Non_Wetland,Water,Water,Grassland
1293,Bareland,Wetland,Shrubland,Water,Non_Wetland,Wetland,Water,Water
1294,Bareland,Wetland,Shrubland,Water,Non_Wetland,Water,Water,Water
1295,Bareland,Wetland,Wetland,Water,Wetland,Wetland,Water,Grassland
1296,Bareland,Wetland,Wetland,Water,Wetland,Wetland,Water,Wetland
1297,Bareland,Wetland,Wetland,Water,Wetland,Wetland,Water,Water
1298,Bareland,Wetland,Wetland,Water,Wetland,Water,Water,Grassland
1299,Bareland,Wetland,Wetland,Water,Wetland,Water,Water,Water
1300,Bareland,Wetland,Water,Water,Water,Wetland,Water,Grassland
1301,Bareland,Wetland,Water,Water,Water,Water,Water,Water
1302,Bareland,Bareland,NULL,Water,Non_Wetland,Bareland,Water,Water
1303,Bareland,Bareland,NULL,Water,Non_Wetland,Water,Water,Water
1304,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Water
1305,Bareland,Bareland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Water
1306,Bareland,Bareland,Grassland,NULL,Non_Wetland,Wetland,Water,Water
1307,Bareland,Bareland,Grassland,NULL,Non_Wetland,Water,Water,Water
1308,Bareland,Bareland,Grassland,Water,Non_Wetland,Grassland,Water,Water
1309,Bareland,Bareland,Wetland,NULL,Wetland,Grassland,Wetland,Water
1310,Bareland,Bareland,Wetland,NULL,Wetland,Water,Water,Water
1311,Bareland,Bareland,Wetland,Water,Wetland,Grassland,Water,Water
1312,Bareland,Bareland,Wetland,Water,Wetland,Wetland,Water,Water
1313,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Water,Grassland
1314,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Water,Water
1315,Bareland,Bareland,Wetland,Water,Wetland,Water,Water,Grassland
1316,Bareland,Bareland,Wetland,Water,Wetland,Water,Water,Water
1317,Bareland,Bareland,Bareland,Water,Non_Wetland,Water,Water,Water
1318,Bareland,Bareland,Built-up,Water,Non_Wetland,Water,Water,Water
1319,Bareland,Bareland,Water,Water,Water,Grassland,Water,Water
1320,Bareland,Bareland,Water,Water,Water,Wetland,Water,Water
1321,Bareland,Bareland,Water,Water,Water,Bareland,Water,Grassland
1322,Bareland,Bareland,Water,Water,Water,Bareland,Water,Bareland
1323,Bareland,Bareland,Water,Water,Water,Bareland,Water,Water
1324,Bareland,Bareland,Water,Water,Water,Water,Water,Water
1325,Bareland,Bareland,Water,Water,Water,Water,Water,Forest
1326,Bareland,Bareland,Forest,NULL,Non_Wetland,Water,Wetland,Water
1327,Bareland,Bareland,Forest,NULL,Non_Wetland,Water,Water,Water
1328,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Bareland
1329,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Bareland
1330,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Water,Bareland
1331,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
1332,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
1333,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
1334,Bareland,Built-up,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
1335,Bareland,Built-up,Wetland,Water,Wetland,Grassland,Water,Water
1336,Bareland,Built-up,Wetland,Water,Wetland,Wetland,Water,Water
1337,Bareland,Built-up,Built-up,NULL,Non_Wetland,Wetland,Grassland,Bareland
1338,Bareland,Built-up,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
1339,Bareland,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Water
1340,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
1341,Bareland,Water,Shrubland,NULL,Non_Wetland,Water,Water,Forest
1342,Bareland,Water,Shrubland,Water,Non_Wetland,Wetland,Water,Water
1343,Bareland,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Water
1344,Bareland,Water,Shrubland,Water,Non_Wetland,Water,Water,Water
1345,Bareland,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Grassland
1346,Bareland,Water,Grassland,Water,Non_Wetland,Wetland,Water,Water
1347,Bareland,Water,Grassland,Water,Non_Wetland,Bareland,Water,Grassland
1348,Bareland,Water,Grassland,Water,Non_Wetland,Bareland,Water,Water
1349,Bareland,Water,Grassland,Water,Non_Wetland,Water,Water,Water
1350,Bareland,Water,Wetland,NULL,Wetland,Wetland,Water,Bareland
1351,Bareland,Water,Wetland,NULL,Wetland,Wetland,Water,Water
1352,Bareland,Water,Wetland,NULL,Wetland,Water,Wetland,Water
1353,Bareland,Water,Wetland,NULL,Wetland,Water,Water,Water
1354,Bareland,Water,Wetland,NULL,Wetland,Water,Water,Forest
1355,Bareland,Water,Wetland,Non_Water,Wetland,Water,Water,Water
1356,Bareland,Water,Wetland,Water,Wetland,Grassland,Water,Water
1357,Bareland,Water,Wetland,Water,Wetland,Wetland,Water,Grassland
1358,Bareland,Water,Wetland,Water,Wetland,Wetland,Water,Wetland
1359,Bareland,Water,Wetland,Water,Wetland,Wetland,Water,Water
1360,Bareland,Water,Wetland,Water,Wetland,Bareland,Water,Grassland
1361,Bareland,Water,Wetland,Water,Wetland,Bareland,Water,Water
1362,Bareland,Water,Wetland,Water,Wetland,Water,Water,Grassland
1363,Bareland,Water,Wetland,Water,Wetland,Water,Water,Water
1364,Bareland,Water,Wetland,Water,Wetland,Water,Water,Forest
1365,Bareland,Water,Bareland,Water,Non_Wetland,Water,Water,Water
1366,Bareland,Water,Water,NULL,Water,Wetland,Water,Forest
1367,Bareland,Water,Water,NULL,Water,Water,Water,Water
1368,Bareland,Water,Water,NULL,Water,Water,Water,Forest
1369,Bareland,Water,Water,Non_Water,Water,Wetland,Water,Forest
1370,Bareland,Water,Water,Non_Water,Water,Bareland,Water,Water
1371,Bareland,Water,Water,Water,Water,Grassland,Water,Water
1372,Bareland,Water,Water,Water,Water,Bareland,Water,Water
1373,Bareland,Water,Water,Water,Water,Water,Water,Water
1374,Bareland,Forest,Shrubland,NULL,Non_Wetland,Wetland,Water,Water
1375,Bareland,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Bareland
1376,Bareland,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Built-up
1377,Bareland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
1378,Bareland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
1379,Bareland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
1380,Bareland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
1381,Bareland,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Grassland
1382,Bareland,Forest,Built-up,NULL,Non_Wetland,Wetland,Forest,Bareland
1383,Bareland,Forest,Built-up,NULL,Non_Wetland,Bareland,Water,Built-up
1384,Bareland,Forest,Water,NULL,Water,Bareland,Water,Bareland
1385,Bareland,Forest,Forest,NULL,Non_Wetland,Wetland,Water,Bareland
1386,Bareland,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Bareland
1387,Bareland,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
1388,Bareland,Forest,Forest,NULL,Non_Wetland,Bareland,Water,Forest
1389,Bareland,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
1390,Water,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1391,Water,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1392,Water,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
1393,Water,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Forest
1394,Water,NULL,Wetland,NULL,Wetland,Wetland,Water,Water
1395,Water,NULL,Wetland,NULL,Wetland,Water,Wetland,Grassland
1396,Water,NULL,Wetland,NULL,Wetland,Water,Wetland,Water
1397,Water,NULL,Wetland,NULL,Wetland,Water,Wetland,Forest
1398,Water,NULL,Wetland,NULL,Wetland,Water,Water,Grassland
1399,Water,NULL,Wetland,NULL,Wetland,Water,Water,Wetland
1400,Water,NULL,Wetland,NULL,Wetland,Water,Water,Water
1401,Water,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
1402,Water,NULL,Wetland,Water,Wetland,Wetland,Wetland,Grassland
1403,Water,NULL,Wetland,Water,Wetland,Wetland,Wetland,Wetland
1404,Water,NULL,Wetland,Water,Wetland,Wetland,Wetland,Forest
1405,Water,NULL,Wetland,Water,Wetland,Wetland,Water,Grassland
1406,Water,NULL,Wetland,Water,Wetland,Wetland,Water,Wetland
1407,Water,NULL,Wetland,Water,Wetland,Wetland,Water,Water
1408,Water,NULL,Wetland,Water,Wetland,Water,Wetland,Water
