Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20KLA_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KLA_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KLA_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KLA_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KLA_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20KLA_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20KLA_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20KLA_M_R
1091,Cropland,Built-up,Wetland,NULL,Wetland,NULL,NULL,Bareland
1092,Cropland,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
1093,Cropland,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Cropland
1094,Cropland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1095,Cropland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1096,Cropland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
1097,Cropland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1098,Cropland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
1099,Cropland,Built-up,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1100,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
1101,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1102,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
1103,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1104,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1105,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1106,Cropland,Built-up,Water,NULL,Water,NULL,NULL,Grassland
1107,Cropland,Built-up,Water,NULL,Water,NULL,NULL,Cropland
1108,Cropland,Built-up,Water,NULL,Water,NULL,NULL,Forest
1109,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1110,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1111,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1112,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1113,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1114,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1115,Cropland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1116,Cropland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1117,Cropland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1118,Cropland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
1119,Cropland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1120,Cropland,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1121,Cropland,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1122,Cropland,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1123,Cropland,Water,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1124,Cropland,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
1125,Cropland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1126,Cropland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1127,Cropland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1128,Cropland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1129,Cropland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1130,Cropland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1131,Cropland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1132,Cropland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1133,Cropland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1134,Cropland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1135,Cropland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1136,Cropland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
1137,Cropland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1138,Cropland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1139,Cropland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1140,Cropland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1141,Cropland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1142,Cropland,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1143,Cropland,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1144,Cropland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1145,Cropland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1146,Cropland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1147,Cropland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1148,Cropland,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1149,Cropland,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1150,Cropland,Water,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
1151,Cropland,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
1152,Cropland,Water,Wetland,NULL,Wetland,NULL,NULL,Cropland
1153,Cropland,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
1154,Cropland,Water,Wetland,NULL,Wetland,NULL,NULL,Water
1155,Cropland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1156,Cropland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1157,Cropland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1158,Cropland,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
1159,Cropland,Water,Wetland,Water,Wetland,NULL,NULL,Cropland
1160,Cropland,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
1161,Cropland,Water,Wetland,Water,Wetland,NULL,NULL,Water
1162,Cropland,Water,Wetland,Water,Wetland,NULL,NULL,Forest
1163,Cropland,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
1164,Cropland,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
1165,Cropland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1166,Cropland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
1167,Cropland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1168,Cropland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1169,Cropland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1170,Cropland,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
1171,Cropland,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1172,Cropland,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1173,Cropland,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1174,Cropland,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1175,Cropland,Water,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1176,Cropland,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1177,Cropland,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1178,Cropland,Water,Water,NULL,Water,NULL,NULL,Grassland
1179,Cropland,Water,Water,NULL,Water,NULL,NULL,Cropland
1180,Cropland,Water,Water,NULL,Water,NULL,NULL,Water
1181,Cropland,Water,Water,NULL,Water,NULL,NULL,Forest
1182,Cropland,Water,Water,Non_Water,Water,NULL,NULL,Forest
1183,Cropland,Water,Water,Water,Water,NULL,NULL,Cropland
1184,Cropland,Water,Water,Water,Water,NULL,NULL,Bareland
1185,Cropland,Water,Water,Water,Water,NULL,NULL,Water
1186,Cropland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1187,Cropland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1188,Cropland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1189,Cropland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1190,Cropland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1191,Cropland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
1192,Cropland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1193,Cropland,Water,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1194,Cropland,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
1195,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1196,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1197,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1198,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1199,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1200,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Water
1201,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1202,Cropland,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1203,Cropland,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1204,Cropland,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1205,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1206,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1207,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1208,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1209,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1210,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1211,Cropland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1212,Cropland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1213,Cropland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1214,Cropland,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1215,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1216,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1217,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1218,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1219,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1220,Cropland,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1221,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1222,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1223,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1224,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1225,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
1226,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1227,Cropland,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1228,Cropland,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1229,Cropland,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1230,Cropland,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1231,Cropland,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1232,Cropland,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
1233,Cropland,Forest,Wetland,NULL,Wetland,NULL,NULL,Cropland
1234,Cropland,Forest,Wetland,NULL,Wetland,NULL,NULL,Bareland
1235,Cropland,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
1236,Cropland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
1237,Cropland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1238,Cropland,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
1239,Cropland,Forest,Wetland,Water,Wetland,NULL,NULL,Water
1240,Cropland,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
1241,Cropland,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
1242,Cropland,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
1243,Cropland,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Bareland
1244,Cropland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1245,Cropland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1246,Cropland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
1247,Cropland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1248,Cropland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1249,Cropland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1250,Cropland,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1251,Cropland,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1252,Cropland,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1253,Cropland,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1254,Cropland,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1255,Cropland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1256,Cropland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
1257,Cropland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1258,Cropland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1259,Cropland,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Cropland
1260,Cropland,Forest,Water,NULL,Water,NULL,NULL,Grassland
1261,Cropland,Forest,Water,NULL,Water,NULL,NULL,Cropland
1262,Cropland,Forest,Water,NULL,Water,NULL,NULL,Bareland
1263,Cropland,Forest,Water,NULL,Water,NULL,NULL,Forest
1264,Cropland,Forest,Water,Non_Water,Water,NULL,NULL,Cropland
1265,Cropland,Forest,Water,Non_Water,Water,NULL,NULL,Forest
1266,Cropland,Forest,Water,Water,Water,NULL,NULL,Grassland
1267,Cropland,Forest,Water,Water,Water,NULL,NULL,Water
1268,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1269,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1270,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1271,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1272,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1273,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
1274,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1275,Cropland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1276,Cropland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1277,Cropland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
1278,Cropland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1279,Wetland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1280,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1281,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1282,Wetland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1283,Wetland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1284,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1285,Wetland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1286,Wetland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1287,Wetland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
1288,Wetland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1289,Wetland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1290,Wetland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
1291,Wetland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1292,Wetland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1293,Wetland,NULL,Water,NULL,Water,NULL,NULL,Grassland
1294,Wetland,NULL,Water,NULL,Water,NULL,NULL,Cropland
1295,Wetland,NULL,Water,NULL,Water,NULL,NULL,Forest
1296,Wetland,NULL,Water,Non_Water,Water,NULL,NULL,Forest
1297,Wetland,NULL,Water,Water,Water,NULL,NULL,Cropland
1298,Wetland,NULL,Water,Water,Water,NULL,NULL,Water
1299,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1300,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1301,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1302,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1303,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1304,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1305,Wetland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1306,Wetland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1307,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1308,Wetland,Wetland,Water,NULL,Water,NULL,NULL,Wetland
1309,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1310,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Water
1311,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1312,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1313,Wetland,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1314,Wetland,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
1315,Wetland,Water,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
1316,Wetland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
1317,Wetland,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
1318,Wetland,Water,Water,Non_Water,Water,NULL,NULL,Grassland
1319,Wetland,Water,Water,Non_Water,Water,NULL,NULL,Forest
1320,Wetland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1321,Wetland,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1322,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1323,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1324,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1325,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1326,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1327,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1328,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1329,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1330,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1331,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
1332,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1333,Bareland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
1334,Bareland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1335,Bareland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
1336,Bareland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1337,Bareland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1338,Bareland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1339,Bareland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1340,Bareland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Cropland
1341,Bareland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1342,Bareland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
1343,Bareland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Forest
1344,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1345,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1346,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1347,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1348,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1349,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1350,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1351,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
1352,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1353,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1354,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1355,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1356,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1357,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
1358,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1359,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
1360,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1361,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1362,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1363,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1364,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1365,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1366,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1367,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1368,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1369,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1370,Bareland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
1371,Bareland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1372,Bareland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1373,Bareland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1374,Bareland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
1375,Bareland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1376,Bareland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,NULL
1377,Bareland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1378,Bareland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
1379,Bareland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1380,Bareland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Water
1381,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1382,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1383,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1384,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1385,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1386,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1387,Bareland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
1388,Bareland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1389,Bareland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1390,Bareland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1391,Bareland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
1392,Bareland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1393,Bareland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1394,Bareland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
1395,Bareland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
1396,Bareland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Water
1397,Bareland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1398,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
1399,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
1400,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Cropland
1401,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
1402,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
1403,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
1404,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1405,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1406,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
1407,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1408,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
1409,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1410,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
1411,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Cropland
1412,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
1413,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Water
1414,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
1415,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,NULL
1416,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
1417,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Cropland
1418,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
1419,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Built-up
1420,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Water
1421,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
1422,Bareland,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,NULL
1423,Bareland,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Grassland
