Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22LHK_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LHK_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LHK_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LHK_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LHK_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LHK_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22LHK_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22LHK_M_R
2170,NULL,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
2171,NULL,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,Water,NULL
2172,NULL,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,Water,Forest
2173,NULL,Wetland,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
2174,NULL,Wetland,Cropland,NULL,Non_Wetland,Cropland,Grassland,NULL
2175,NULL,Wetland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
2176,NULL,Wetland,Cropland,NULL,Non_Wetland,Water,NULL,Grassland
2177,NULL,Wetland,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
2178,NULL,Wetland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
2179,NULL,Wetland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Water
2180,NULL,Wetland,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
2181,NULL,Wetland,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
2182,NULL,Wetland,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
2183,NULL,Wetland,Forest,NULL,Non_Wetland,Bareland,Shrubland,Water
2184,NULL,Wetland,Forest,NULL,Non_Wetland,Forest,NULL,Forest
2185,NULL,Bareland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
2186,NULL,Bareland,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
2187,NULL,Bareland,NULL,NULL,Non_Wetland,Bareland,Water,Bareland
2188,NULL,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
2189,NULL,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
2190,NULL,Bareland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
2191,NULL,Bareland,Cropland,NULL,Non_Wetland,Bareland,Water,Bareland
2192,NULL,Bareland,Cropland,NULL,Non_Wetland,Built-up,Grassland,Cropland
2193,NULL,Bareland,Bareland,NULL,Non_Wetland,NULL,Grassland,Bareland
2194,NULL,Bareland,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2195,NULL,Bareland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
2196,NULL,Bareland,Water,NULL,Water,Bareland,Water,Bareland
2197,NULL,Bareland,Water,Water,Water,Water,Water,Water
2198,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2199,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2200,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
2201,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2202,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
2203,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
2204,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
2205,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Grassland,Bareland
2206,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Bareland,NULL
2207,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Bareland,Built-up
2208,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Built-up,Grassland
2209,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Built-up,Forest
2210,NULL,Built-up,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
2211,NULL,Built-up,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
2212,NULL,Built-up,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
2213,NULL,Built-up,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
2214,NULL,Built-up,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
2215,NULL,Built-up,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
2216,NULL,Built-up,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
2217,NULL,Built-up,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
2218,NULL,Built-up,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
2219,NULL,Built-up,NULL,NULL,Non_Wetland,Shrubland,Bareland,Grassland
2220,NULL,Built-up,NULL,NULL,Non_Wetland,Shrubland,Bareland,Forest
2221,NULL,Built-up,NULL,NULL,Non_Wetland,Shrubland,Built-up,NULL
2222,NULL,Built-up,NULL,NULL,Non_Wetland,Shrubland,Built-up,Grassland
2223,NULL,Built-up,NULL,NULL,Non_Wetland,Shrubland,Built-up,Forest
2224,NULL,Built-up,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
2225,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
2226,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
2227,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
2228,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
2229,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
2230,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2231,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Shrubland,Cropland
2232,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Shrubland,Built-up
2233,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
2234,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
2235,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
2236,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
2237,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
2238,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Bareland,NULL
2239,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
2240,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,NULL
2241,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,Grassland
2242,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,Forest
2243,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Water,Water
2244,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Forest,NULL
2245,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
2246,NULL,Built-up,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
2247,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,Bareland
2248,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
2249,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Shrubland,NULL
2250,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
2251,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Shrubland,Bareland
2252,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Shrubland,Built-up
2253,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Shrubland,Forest
2254,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,NULL
2255,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
2256,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,NULL
2257,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
2258,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
2259,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Built-up
2260,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Built-up,NULL
2261,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Built-up,Grassland
2262,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,NULL,NULL
2263,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,NULL,Grassland
2264,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,NULL,Forest
2265,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Shrubland,NULL
2266,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Shrubland,Grassland
2267,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Shrubland,Cropland
2268,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Shrubland,Bareland
2269,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Shrubland,Built-up
2270,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Shrubland,Forest
2271,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Grassland,NULL
2272,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
2273,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,NULL
2274,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Grassland
2275,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Built-up
2276,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Forest
2277,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Forest,NULL
2278,NULL,Built-up,NULL,NULL,Non_Wetland,Water,Water,Water
2279,NULL,Built-up,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
2280,NULL,Built-up,NULL,NULL,Non_Wetland,Forest,NULL,Forest
2281,NULL,Built-up,NULL,NULL,Non_Wetland,Forest,Shrubland,Grassland
2282,NULL,Built-up,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
2283,NULL,Built-up,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
2284,NULL,Built-up,NULL,NULL,Non_Wetland,Forest,Bareland,Forest
2285,NULL,Built-up,NULL,NULL,Non_Wetland,Forest,Built-up,Forest
2286,NULL,Built-up,NULL,NULL,Non_Wetland,Forest,Forest,Forest
2287,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2288,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2289,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2290,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2291,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2292,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2293,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
2294,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
2295,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Cropland
2296,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Bareland
2297,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Built-up
2298,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
2299,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
2300,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
2301,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland,Cropland
2302,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland,Bareland
2303,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland,Built-up
2304,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
2305,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Bareland,NULL
2306,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
2307,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Bareland,Cropland
2308,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Bareland,Bareland
2309,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Bareland,Built-up
2310,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
2311,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,NULL
2312,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,Bareland
2313,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,Built-up
2314,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,Forest
2315,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
2316,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
2317,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
2318,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
2319,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
2320,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
2321,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
2322,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
2323,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
2324,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
2325,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
2326,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
2327,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
2328,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
2329,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Built-up
2330,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
2331,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,NULL
2332,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,NULL
2333,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
2334,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Bareland
2335,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Built-up
2336,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Forest
2337,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,NULL
2338,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
2339,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Bareland
2340,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Built-up
2341,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Forest
2342,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
2343,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
2344,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
2345,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
2346,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
2347,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
2348,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Built-up
2349,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
2350,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
2351,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2352,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
2353,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
2354,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
2355,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
2356,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
2357,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2358,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
2359,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
2360,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
2361,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
2362,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,NULL
2363,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2364,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Cropland
2365,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Built-up
2366,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
2367,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,NULL
2368,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
2369,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Cropland
2370,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Bareland
2371,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Built-up
2372,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
2373,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Water,NULL
2374,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
2375,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
2376,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
2377,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
2378,NULL,Built-up,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
2379,NULL,Built-up,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
2380,NULL,Built-up,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Forest
2381,NULL,Built-up,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
2382,NULL,Built-up,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Cropland
2383,NULL,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
2384,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
2385,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
2386,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
2387,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
2388,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
2389,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
2390,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
2391,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
2392,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
2393,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
2394,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
2395,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
2396,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2397,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
2398,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
2399,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
2400,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
2401,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2402,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Cropland
2403,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
2404,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
2405,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
2406,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,NULL
2407,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
2408,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Cropland
2409,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Bareland
2410,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Built-up
2411,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Forest
2412,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
2413,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
2414,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
2415,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
2416,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,NULL,NULL
2417,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
2418,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,NULL,Cropland
2419,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,NULL,Forest
2420,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,NULL
2421,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
2422,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Cropland
2423,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Built-up
2424,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Forest
2425,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,NULL
2426,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
2427,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Cropland
2428,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Built-up
2429,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Forest
2430,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Bareland,NULL
2431,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,NULL
2432,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
2433,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Cropland
2434,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Bareland
2435,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
2436,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
2437,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Forest,Grassland
2438,NULL,Built-up,Shrubland,NULL,Non_Wetland,Water,Shrubland,NULL
2439,NULL,Built-up,Shrubland,NULL,Non_Wetland,Water,Water,Water
2440,NULL,Built-up,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
2441,NULL,Built-up,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
2442,NULL,Built-up,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
2443,NULL,Built-up,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
2444,NULL,Built-up,Shrubland,NULL,Non_Wetland,Forest,Built-up,NULL
2445,NULL,Built-up,Shrubland,NULL,Non_Wetland,Forest,Built-up,Forest
2446,NULL,Built-up,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
2447,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2448,NULL,Built-up,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
2449,NULL,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
2450,NULL,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
2451,NULL,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
2452,NULL,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
2453,NULL,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Grassland,NULL
2454,NULL,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
2455,NULL,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Built-up,Forest
2456,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
2457,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
2458,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
2459,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Shrubland,NULL
2460,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2461,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
2462,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2463,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Bareland
2464,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
2465,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
2466,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,Forest
2467,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,NULL,Grassland
2468,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
2469,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Shrubland,Forest
2470,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,NULL
2471,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
2472,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Built-up
2473,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Forest
2474,NULL,Built-up,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
2475,NULL,Built-up,Grassland,NULL,Non_Wetland,Forest,Built-up,Forest
2476,NULL,Built-up,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
2477,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2478,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2479,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2480,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2481,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
2482,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2483,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
