Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21NXF_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21NXF_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21NXF_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21NXF_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21NXF_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21NXF_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21NXF_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21NXF_M_R
1097,Wetland,Wetland,Water,Water,Water,NULL,NULL,Grassland
1098,Wetland,Wetland,Water,Water,Water,NULL,NULL,Wetland
1099,Wetland,Wetland,Water,Water,Water,NULL,NULL,Bareland
1100,Wetland,Wetland,Water,Water,Water,NULL,NULL,Water
1101,Wetland,Wetland,Water,Water,Water,NULL,NULL,Forest
1102,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1103,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1104,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1105,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Water
1106,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1107,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1108,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1109,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1110,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1111,Wetland,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1112,Wetland,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1113,Wetland,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1114,Wetland,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Water
1115,Wetland,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Forest
1116,Wetland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1117,Wetland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1118,Wetland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1119,Wetland,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1120,Wetland,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1121,Wetland,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1122,Wetland,Bareland,Wetland,Water,Wetland,NULL,NULL,Grassland
1123,Wetland,Bareland,Wetland,Water,Wetland,NULL,NULL,Wetland
1124,Wetland,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
1125,Wetland,Bareland,Water,Water,Water,NULL,NULL,Grassland
1126,Wetland,Bareland,Water,Water,Water,NULL,NULL,Wetland
1127,Wetland,Bareland,Water,Water,Water,NULL,NULL,Water
1128,Wetland,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1129,Wetland,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1130,Wetland,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1131,Wetland,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1132,Wetland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1133,Wetland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1134,Wetland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1135,Wetland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1136,Wetland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1137,Wetland,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1138,Wetland,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1139,Wetland,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1140,Wetland,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1141,Wetland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1142,Wetland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1143,Wetland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1144,Wetland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1145,Wetland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1146,Wetland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1147,Wetland,Built-up,Wetland,NULL,Wetland,NULL,NULL,Grassland
1148,Wetland,Built-up,Wetland,NULL,Wetland,NULL,NULL,Forest
1149,Wetland,Built-up,Water,NULL,Water,NULL,NULL,Grassland
1150,Wetland,Built-up,Water,NULL,Water,NULL,NULL,Bareland
1151,Wetland,Built-up,Water,NULL,Water,NULL,NULL,Water
1152,Wetland,Built-up,Water,NULL,Water,NULL,NULL,Forest
1153,Wetland,Built-up,Water,Non_Water,Water,NULL,NULL,Forest
1154,Wetland,Built-up,Water,Water,Water,NULL,NULL,Bareland
1155,Wetland,Built-up,Water,Water,Water,NULL,NULL,Water
1156,Wetland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1157,Wetland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1158,Wetland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1159,Wetland,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Water
1160,Wetland,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Forest
1161,Wetland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1162,Wetland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1163,Wetland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1164,Wetland,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1165,Wetland,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1166,Wetland,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1167,Wetland,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
1168,Wetland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1169,Wetland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1170,Wetland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1171,Wetland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1172,Wetland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1173,Wetland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1174,Wetland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1175,Wetland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1176,Wetland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1177,Wetland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1178,Wetland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1179,Wetland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1180,Wetland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1181,Wetland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1182,Wetland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1183,Wetland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1184,Wetland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1185,Wetland,Water,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1186,Wetland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1187,Wetland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1188,Wetland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1189,Wetland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1190,Wetland,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1191,Wetland,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1192,Wetland,Water,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1193,Wetland,Water,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
1194,Wetland,Water,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
1195,Wetland,Water,Cropland,Water,Non_Wetland,NULL,NULL,Water
1196,Wetland,Water,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1197,Wetland,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
1198,Wetland,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
1199,Wetland,Water,Wetland,NULL,Wetland,NULL,NULL,Water
1200,Wetland,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
1201,Wetland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1202,Wetland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1203,Wetland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
1204,Wetland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1205,Wetland,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
1206,Wetland,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
1207,Wetland,Water,Wetland,Water,Wetland,NULL,NULL,Water
1208,Wetland,Water,Water,NULL,Water,NULL,NULL,Grassland
1209,Wetland,Water,Water,NULL,Water,NULL,NULL,Wetland
1210,Wetland,Water,Water,NULL,Water,NULL,NULL,Bareland
1211,Wetland,Water,Water,NULL,Water,NULL,NULL,Water
1212,Wetland,Water,Water,NULL,Water,NULL,NULL,Forest
1213,Wetland,Water,Water,Non_Water,Water,NULL,NULL,Grassland
1214,Wetland,Water,Water,Non_Water,Water,NULL,NULL,Wetland
1215,Wetland,Water,Water,Non_Water,Water,NULL,NULL,Bareland
1216,Wetland,Water,Water,Non_Water,Water,NULL,NULL,Water
1217,Wetland,Water,Water,Non_Water,Water,NULL,NULL,Forest
1218,Wetland,Water,Water,Water,Water,NULL,NULL,Grassland
1219,Wetland,Water,Water,Water,Water,NULL,NULL,Wetland
1220,Wetland,Water,Water,Water,Water,NULL,NULL,Bareland
1221,Wetland,Water,Water,Water,Water,NULL,NULL,Water
1222,Wetland,Water,Water,Water,Water,NULL,NULL,Forest
1223,Wetland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1224,Wetland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1225,Wetland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1226,Wetland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
1227,Wetland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1228,Wetland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1229,Wetland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1230,Wetland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1231,Wetland,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1232,Wetland,Water,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1233,Wetland,Water,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1234,Wetland,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
1235,Wetland,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
1236,Wetland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1237,Wetland,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1238,Wetland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1239,Wetland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1240,Wetland,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1241,Wetland,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1242,Wetland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1243,Wetland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1244,Wetland,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
1245,Wetland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1246,Wetland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1247,Wetland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1248,Wetland,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
1249,Wetland,Forest,Wetland,Water,Wetland,NULL,NULL,Water
1250,Wetland,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
1251,Wetland,Forest,Water,NULL,Water,NULL,NULL,Grassland
1252,Wetland,Forest,Water,NULL,Water,NULL,NULL,Water
1253,Wetland,Forest,Water,Water,Water,NULL,NULL,Grassland
1254,Wetland,Forest,Water,Water,Water,NULL,NULL,Forest
1255,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1256,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1257,Wetland,Forest,Forest,Water,Non_Wetland,NULL,NULL,Water
1258,Wetland,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
1259,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1260,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1261,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1262,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
1263,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1264,Bareland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1265,Bareland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1266,Bareland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1267,Bareland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1268,Bareland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1269,Bareland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1270,Bareland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
1271,Bareland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Forest
1272,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1273,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1274,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1275,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1276,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1277,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1278,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1279,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1280,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1281,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1282,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Built-up
1283,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1284,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1285,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1286,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1287,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1288,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Built-up
1289,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1290,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1291,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1292,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1293,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1294,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1295,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1296,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1297,Bareland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1298,Bareland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1299,Bareland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Built-up
1300,Bareland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
1301,Bareland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1302,Bareland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1303,Bareland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1304,Bareland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Water
1305,Bareland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1306,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1307,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1308,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1309,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1310,Bareland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1311,Bareland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1312,Bareland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1313,Bareland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1314,Bareland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1315,Bareland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
1316,Bareland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
1317,Bareland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Water
1318,Bareland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1319,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
1320,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
1321,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
1322,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
1323,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
1324,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1325,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
1326,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
1327,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
1328,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Water
1329,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
1330,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1331,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1332,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
1333,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1334,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1335,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1336,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1337,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1338,Bareland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1339,Bareland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1340,Bareland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
1341,Bareland,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
1342,Bareland,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1343,Bareland,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Built-up
1344,Bareland,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Forest
1345,Bareland,NULL,Water,NULL,Water,NULL,NULL,Grassland
1346,Bareland,NULL,Water,NULL,Water,NULL,NULL,Wetland
1347,Bareland,NULL,Water,NULL,Water,NULL,NULL,Bareland
1348,Bareland,NULL,Water,NULL,Water,NULL,NULL,Water
1349,Bareland,NULL,Water,NULL,Water,NULL,NULL,Forest
1350,Bareland,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
1351,Bareland,NULL,Water,Non_Water,Water,NULL,NULL,Wetland
1352,Bareland,NULL,Water,Non_Water,Water,NULL,NULL,Bareland
1353,Bareland,NULL,Water,Non_Water,Water,NULL,NULL,Water
1354,Bareland,NULL,Water,Non_Water,Water,NULL,NULL,Forest
1355,Bareland,NULL,Water,Water,Water,NULL,NULL,Grassland
1356,Bareland,NULL,Water,Water,Water,NULL,NULL,Wetland
1357,Bareland,NULL,Water,Water,Water,NULL,NULL,Bareland
1358,Bareland,NULL,Water,Water,Water,NULL,NULL,Water
1359,Bareland,NULL,Water,Water,Water,NULL,NULL,Forest
1360,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1361,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1362,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1363,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
1364,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1365,Bareland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1366,Bareland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1367,Bareland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1368,Bareland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1369,Bareland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1370,Bareland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
1371,Bareland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
1372,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1373,Bareland,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1374,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1375,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1376,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1377,Bareland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1378,Bareland,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1379,Bareland,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1380,Bareland,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1381,Bareland,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1382,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1383,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1384,Bareland,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1385,Bareland,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1386,Bareland,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1387,Bareland,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1388,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1389,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1390,Bareland,Cropland,Water,NULL,Water,NULL,NULL,Grassland
1391,Bareland,Cropland,Water,NULL,Water,NULL,NULL,Bareland
1392,Bareland,Cropland,Water,Non_Water,Water,NULL,NULL,Bareland
1393,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1394,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1395,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1396,Bareland,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1397,Bareland,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Forest
1398,Bareland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1399,Bareland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1400,Bareland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Water
1401,Bareland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1402,Bareland,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1403,Bareland,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1404,Bareland,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1405,Bareland,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1406,Bareland,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Water
1407,Bareland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1408,Bareland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1409,Bareland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1410,Bareland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1411,Bareland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1412,Bareland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1413,Bareland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1414,Bareland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1415,Bareland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1416,Bareland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1417,Bareland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1418,Bareland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1419,Bareland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1420,Bareland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1421,Bareland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1422,Bareland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1423,Bareland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1424,Bareland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1425,Bareland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1426,Bareland,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1427,Bareland,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1428,Bareland,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1429,Bareland,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1430,Bareland,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1431,Bareland,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Water
1432,Bareland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1433,Bareland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1434,Bareland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1435,Bareland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
