Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20LRL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LRL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LRL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LRL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LRL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LRL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20LRL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20LRL_M_R
2004,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,Cropland
2005,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,Forest
2006,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
2007,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
2008,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
2009,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
2010,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
2011,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
2012,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
2013,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
2014,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
2015,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
2016,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
2017,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Bareland
2018,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Built-up
2019,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Forest
2020,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,NULL
2021,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
2022,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Built-up
2023,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Forest
2024,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
2025,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
2026,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
2027,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
2028,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
2029,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Built-up
2030,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
2031,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
2032,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2033,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
2034,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
2035,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
2036,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2037,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
2038,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
2039,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
2040,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,NULL
2041,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2042,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Built-up
2043,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
2044,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,NULL
2045,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
2046,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Cropland
2047,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Built-up
2048,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
2049,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
2050,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
2051,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
2052,NULL,Built-up,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
2053,NULL,Built-up,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
2054,NULL,Built-up,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
2055,NULL,Built-up,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
2056,NULL,Built-up,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Bareland
2057,NULL,Built-up,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
2058,NULL,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,NULL
2059,NULL,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
2060,NULL,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2061,NULL,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Forest
2062,NULL,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
2063,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
2064,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
2065,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
2066,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Wetland
2067,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
2068,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
2069,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
2070,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
2071,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
2072,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
2073,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
2074,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
2075,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
2076,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2077,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
2078,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
2079,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
2080,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
2081,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2082,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Cropland
2083,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
2084,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
2085,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
2086,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,NULL
2087,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
2088,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Cropland
2089,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Bareland
2090,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Built-up
2091,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Forest
2092,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Water,Built-up
2093,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
2094,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
2095,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
2096,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,NULL,Cropland
2097,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,NULL,Built-up
2098,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
2099,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Forest
2100,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
2101,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Bareland,NULL
2102,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Grassland
2103,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Cropland
2104,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Built-up
2105,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,NULL
2106,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
2107,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Cropland
2108,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Bareland
2109,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
2110,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
2111,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Forest,NULL
2112,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Forest,Grassland
2113,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Forest,Built-up
2114,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Forest,Forest
2115,NULL,Built-up,Shrubland,NULL,Non_Wetland,Water,Built-up,Grassland
2116,NULL,Built-up,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
2117,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2118,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2119,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2120,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2121,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2122,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,Shrubland,Grassland
2123,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
2124,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,Grassland,Cropland
2125,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,Bareland,Grassland
2126,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,Bareland,Cropland
2127,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,Built-up,Grassland
2128,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,Built-up,Cropland
2129,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,Built-up,Forest
2130,NULL,Built-up,Grassland,NULL,Non_Wetland,Shrubland,NULL,NULL
2131,NULL,Built-up,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
2132,NULL,Built-up,Grassland,NULL,Non_Wetland,Shrubland,NULL,Built-up
2133,NULL,Built-up,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
2134,NULL,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
2135,NULL,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
2136,NULL,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
2137,NULL,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
2138,NULL,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
2139,NULL,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Built-up
2140,NULL,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
2141,NULL,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
2142,NULL,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Bareland,Forest
2143,NULL,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Built-up,NULL
2144,NULL,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
2145,NULL,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Built-up,Built-up
2146,NULL,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Built-up,Forest
2147,NULL,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Forest,NULL
2148,NULL,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Forest,Forest
2149,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
2150,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
2151,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
2152,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,NULL,Bareland
2153,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,NULL,Built-up
2154,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
2155,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Shrubland,NULL
2156,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2157,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
2158,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
2159,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
2160,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2161,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
2162,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
2163,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
2164,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Bareland,NULL
2165,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2166,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Bareland,Bareland
2167,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Bareland,Built-up
2168,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
2169,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,NULL
2170,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
2171,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,Cropland
2172,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,Built-up
2173,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,Forest
2174,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
2175,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
2176,NULL,Built-up,Grassland,NULL,Non_Wetland,Cropland,NULL,Cropland
2177,NULL,Built-up,Grassland,NULL,Non_Wetland,Cropland,Grassland,NULL
2178,NULL,Built-up,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
2179,NULL,Built-up,Grassland,NULL,Non_Wetland,Cropland,Bareland,Grassland
2180,NULL,Built-up,Grassland,NULL,Non_Wetland,Cropland,Bareland,Bareland
2181,NULL,Built-up,Grassland,NULL,Non_Wetland,Wetland,NULL,Grassland
2182,NULL,Built-up,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Forest
2183,NULL,Built-up,Grassland,NULL,Non_Wetland,Wetland,Grassland,NULL
2184,NULL,Built-up,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2185,NULL,Built-up,Grassland,NULL,Non_Wetland,Wetland,Built-up,Grassland
2186,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,NULL,NULL
2187,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
2188,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,NULL,Cropland
2189,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,NULL,Bareland
2190,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,NULL,Built-up
2191,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
2192,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Shrubland,NULL
2193,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
2194,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
2195,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
2196,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Forest
2197,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,NULL
2198,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2199,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Cropland
2200,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
2201,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
2202,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
2203,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,NULL
2204,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2205,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Cropland
2206,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
2207,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Built-up
2208,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
2209,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Built-up,NULL
2210,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Built-up,Grassland
2211,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Built-up,Cropland
2212,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Built-up,Bareland
2213,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Built-up,Built-up
2214,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Built-up,Water
2215,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Built-up,Forest
2216,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Water,Grassland
2217,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Forest,NULL
2218,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
2219,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Forest,Bareland
2220,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Forest,Built-up
2221,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
2222,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,NULL,Grassland
2223,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,NULL,Cropland
2224,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,NULL,Bareland
2225,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,NULL,Forest
2226,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
2227,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Shrubland,Cropland
2228,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Shrubland,Forest
2229,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,NULL
2230,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
2231,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Cropland
2232,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Bareland,NULL
2233,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Bareland,Grassland
2234,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Bareland,Cropland
2235,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Bareland,Bareland
2236,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Bareland,Built-up
2237,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Bareland,Forest
2238,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,NULL
2239,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
2240,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Cropland
2241,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Bareland
2242,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Built-up
2243,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Forest
2244,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Forest,Grassland
2245,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Forest,Built-up
2246,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Forest,Forest
2247,NULL,Built-up,Grassland,NULL,Non_Wetland,Water,Bareland,Forest
2248,NULL,Built-up,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
2249,NULL,Built-up,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
2250,NULL,Built-up,Grassland,NULL,Non_Wetland,Forest,Bareland,Built-up
2251,NULL,Built-up,Grassland,NULL,Non_Wetland,Forest,Built-up,Grassland
2252,NULL,Built-up,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
2253,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Grassland,Bareland,Forest
2254,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Built-up,Built-up,Grassland
2255,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2256,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2257,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2258,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2259,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
2260,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2261,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
2262,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
2263,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
2264,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
2265,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
2266,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
2267,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
2268,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,Cropland
2269,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,Bareland
2270,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,Built-up
2271,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,Forest
2272,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
2273,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Cropland
2274,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Built-up
2275,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Forest
2276,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
2277,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
2278,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
2279,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
2280,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
2281,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
2282,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
2283,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Built-up
2284,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
2285,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
2286,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Forest
2287,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Built-up,NULL
2288,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
2289,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Built-up
2290,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Forest
2291,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Forest,Grassland
2292,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Forest,Forest
2293,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
2294,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
2295,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
2296,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
2297,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
2298,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
2299,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2300,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
2301,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
2302,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2303,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
2304,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
2305,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
2306,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,NULL
2307,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2308,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Cropland
2309,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Bareland
2310,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Built-up
2311,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
2312,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,NULL
2313,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
2314,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Cropland
2315,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Built-up
