Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22KFA_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22KFA_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22KFA_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22KFA_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22KFA_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22KFA_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22KFA_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22KFA_M_R
1877,NULL,Built-up,Bareland,NULL,Non_Wetland,Built-up,NULL,Grassland
1878,NULL,Built-up,Bareland,NULL,Non_Wetland,Built-up,Wetland,Built-up
1879,NULL,Built-up,Bareland,NULL,Non_Wetland,Built-up,Built-up,Bareland
1880,NULL,Built-up,Bareland,NULL,Non_Wetland,Built-up,Built-up,Built-up
1881,NULL,Built-up,Bareland,NULL,Non_Wetland,Built-up,Built-up,Forest
1882,NULL,Built-up,Bareland,NULL,Non_Wetland,Forest,Built-up,Grassland
1883,NULL,Built-up,Bareland,NULL,Non_Wetland,Forest,Built-up,Bareland
1884,NULL,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1885,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
1886,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1887,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
1888,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1889,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1890,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1891,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1892,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Shrubland,Forest
1893,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
1894,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland,Cropland
1895,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland,Bareland
1896,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland,Built-up
1897,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland,Forest
1898,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Wetland,Grassland
1899,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Wetland,Built-up
1900,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Wetland,Forest
1901,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,Grassland
1902,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,Cropland
1903,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,Bareland
1904,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,Built-up
1905,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,Forest
1906,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,NULL
1907,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Grassland
1908,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Cropland
1909,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Bareland
1910,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Built-up
1911,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Water
1912,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Forest
1913,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Water,Grassland
1914,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Water,Built-up
1915,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Water,Forest
1916,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Forest,Grassland
1917,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Forest,Cropland
1918,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Forest,Built-up
1919,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Forest,Water
1920,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Forest,Forest
1921,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,NULL,Grassland
1922,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,NULL,Built-up
1923,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,NULL,Forest
1924,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Grassland
1925,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Cropland
1926,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Built-up
1927,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Forest
1928,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
1929,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Cropland
1930,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Built-up
1931,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
1932,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
1933,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Cropland
1934,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
1935,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
1936,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
1937,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Cropland
1938,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
1939,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Cropland
1940,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Built-up
1941,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Forest
1942,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
1943,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland,NULL,NULL
1944,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland,NULL,Grassland
1945,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland,NULL,Cropland
1946,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland,NULL,Bareland
1947,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland,NULL,Built-up
1948,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland,NULL,Forest
1949,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland,Grassland,Grassland
1950,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland,Grassland,Cropland
1951,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland,Bareland,Grassland
1952,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland,Bareland,Cropland
1953,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland,Bareland,Bareland
1954,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland,Bareland,Built-up
1955,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland,Bareland,Forest
1956,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland,Built-up,Grassland
1957,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland,Built-up,Cropland
1958,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland,Built-up,Bareland
1959,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland,Built-up,Built-up
1960,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland,Built-up,Forest
1961,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland,Water,Built-up
1962,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland,Water,Forest
1963,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland,Forest,Built-up
1964,NULL,Built-up,Built-up,NULL,Non_Wetland,Wetland,NULL,Grassland
1965,NULL,Built-up,Built-up,NULL,Non_Wetland,Wetland,NULL,Cropland
1966,NULL,Built-up,Built-up,NULL,Non_Wetland,Wetland,NULL,Built-up
1967,NULL,Built-up,Built-up,NULL,Non_Wetland,Wetland,NULL,Water
1968,NULL,Built-up,Built-up,NULL,Non_Wetland,Wetland,NULL,Forest
1969,NULL,Built-up,Built-up,NULL,Non_Wetland,Wetland,Wetland,Built-up
1970,NULL,Built-up,Built-up,NULL,Non_Wetland,Wetland,Wetland,Forest
1971,NULL,Built-up,Built-up,NULL,Non_Wetland,Wetland,Bareland,Built-up
1972,NULL,Built-up,Built-up,NULL,Non_Wetland,Wetland,Built-up,Grassland
1973,NULL,Built-up,Built-up,NULL,Non_Wetland,Wetland,Built-up,Cropland
1974,NULL,Built-up,Built-up,NULL,Non_Wetland,Wetland,Built-up,Built-up
1975,NULL,Built-up,Built-up,NULL,Non_Wetland,Wetland,Built-up,Forest
1976,NULL,Built-up,Built-up,NULL,Non_Wetland,Wetland,Forest,Built-up
1977,NULL,Built-up,Built-up,NULL,Non_Wetland,Wetland,Forest,Forest
1978,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
1979,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Cropland
1980,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
1981,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
1982,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Forest
1983,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
1984,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Wetland,Grassland
1985,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Wetland,Bareland
1986,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Wetland,Built-up
1987,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Wetland,Forest
1988,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
1989,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Cropland
1990,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
1991,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
1992,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
1993,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
1994,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Cropland
1995,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Bareland
1996,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
1997,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Water
1998,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Forest
1999,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Water,Grassland
2000,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Water,Bareland
2001,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Water,Built-up
2002,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
2003,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Forest,Bareland
2004,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Forest,Built-up
2005,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Forest,Forest
2006,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,NULL,Grassland
2007,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,NULL,Cropland
2008,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,NULL,Bareland
2009,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,NULL,Built-up
2010,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,NULL,Forest
2011,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Shrubland,Grassland
2012,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Shrubland,Built-up
2013,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Shrubland,Forest
2014,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
2015,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Cropland
2016,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Built-up
2017,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Wetland,Grassland
2018,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Wetland,Cropland
2019,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Wetland,Bareland
2020,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Wetland,Built-up
2021,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Wetland,Forest
2022,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
2023,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Cropland
2024,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Bareland
2025,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Built-up
2026,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Forest
2027,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,NULL
2028,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
2029,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Cropland
2030,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
2031,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
2032,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Water
2033,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
2034,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Water,Built-up
2035,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Water,Forest
2036,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Forest,Grassland
2037,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Forest,Cropland
2038,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Forest,Bareland
2039,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Forest,Built-up
2040,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Forest,Forest
2041,NULL,Built-up,Built-up,NULL,Non_Wetland,Forest,NULL,Grassland
2042,NULL,Built-up,Built-up,NULL,Non_Wetland,Forest,NULL,Cropland
2043,NULL,Built-up,Built-up,NULL,Non_Wetland,Forest,NULL,Bareland
2044,NULL,Built-up,Built-up,NULL,Non_Wetland,Forest,NULL,Built-up
2045,NULL,Built-up,Built-up,NULL,Non_Wetland,Forest,NULL,Forest
2046,NULL,Built-up,Built-up,NULL,Non_Wetland,Forest,Wetland,Forest
2047,NULL,Built-up,Built-up,NULL,Non_Wetland,Forest,Bareland,Grassland
2048,NULL,Built-up,Built-up,NULL,Non_Wetland,Forest,Bareland,Forest
2049,NULL,Built-up,Built-up,NULL,Non_Wetland,Forest,Built-up,Grassland
2050,NULL,Built-up,Built-up,NULL,Non_Wetland,Forest,Built-up,Cropland
2051,NULL,Built-up,Built-up,NULL,Non_Wetland,Forest,Built-up,Bareland
2052,NULL,Built-up,Built-up,NULL,Non_Wetland,Forest,Built-up,Built-up
2053,NULL,Built-up,Built-up,NULL,Non_Wetland,Forest,Built-up,Forest
2054,NULL,Built-up,Built-up,NULL,Non_Wetland,Forest,Water,Forest
2055,NULL,Built-up,Built-up,NULL,Non_Wetland,Forest,Forest,Grassland
2056,NULL,Built-up,Built-up,NULL,Non_Wetland,Forest,Forest,Cropland
2057,NULL,Built-up,Built-up,NULL,Non_Wetland,Forest,Forest,Built-up
2058,NULL,Built-up,Built-up,NULL,Non_Wetland,Forest,Forest,Forest
2059,NULL,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
2060,NULL,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
2061,NULL,Built-up,Built-up,Non_Water,Non_Wetland,NULL,Wetland,Forest
2062,NULL,Built-up,Built-up,Non_Water,Non_Wetland,NULL,Built-up,Grassland
2063,NULL,Built-up,Built-up,Non_Water,Non_Wetland,NULL,Built-up,Built-up
2064,NULL,Built-up,Built-up,Non_Water,Non_Wetland,NULL,Water,Forest
2065,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Bareland,Built-up,Bareland
2066,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Built-up,Built-up,Grassland
2067,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Built-up,Built-up,Bareland
2068,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Built-up,Built-up,Built-up
2069,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Built-up,Built-up,Forest
2070,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Forest,NULL,Forest
2071,NULL,Built-up,Built-up,Water,Non_Wetland,Bareland,Built-up,Built-up
2072,NULL,Built-up,Built-up,Water,Non_Wetland,Built-up,Built-up,Built-up
2073,NULL,Built-up,Built-up,Water,Non_Wetland,Water,Water,Water
2074,NULL,Built-up,Water,NULL,Water,NULL,NULL,Water
2075,NULL,Built-up,Water,NULL,Water,Bareland,Built-up,Bareland
2076,NULL,Built-up,Water,NULL,Water,Built-up,Built-up,Grassland
2077,NULL,Built-up,Water,NULL,Water,Built-up,Built-up,Water
2078,NULL,Built-up,Water,NULL,Water,Built-up,Built-up,Forest
2079,NULL,Built-up,Water,Non_Water,Water,NULL,Built-up,Built-up
2080,NULL,Built-up,Water,Non_Water,Water,NULL,Built-up,Forest
2081,NULL,Built-up,Water,Non_Water,Water,Built-up,Water,Grassland
2082,NULL,Built-up,Water,Water,Water,Wetland,NULL,Grassland
2083,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2084,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2085,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2086,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2087,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
2088,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
2089,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
2090,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
2091,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
2092,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Bareland,Grassland
2093,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Bareland,Built-up
2094,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Bareland,Water
2095,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
2096,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Built-up,Grassland
2097,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Built-up,Cropland
2098,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Built-up,Built-up
2099,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Built-up,Water
2100,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Built-up,Forest
2101,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
2102,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Forest,Cropland
2103,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Forest,Built-up
2104,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Forest,Forest
2105,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
2106,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
2107,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Built-up,Forest
2108,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
2109,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
2110,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
2111,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
2112,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2113,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Forest
2114,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
2115,NULL,Built-up,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
2116,NULL,Built-up,Forest,NULL,Non_Wetland,Cropland,Built-up,Forest
2117,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
2118,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,NULL,Built-up
2119,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,NULL,Water
2120,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
2121,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
2122,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
2123,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,Built-up,Grassland
2124,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,Built-up,Built-up
2125,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,Built-up,Forest
2126,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,Forest,Built-up
2127,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
2128,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
2129,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,NULL,Built-up
2130,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
2131,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
2132,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Wetland,Cropland
2133,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
2134,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
2135,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Grassland
2136,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Built-up
2137,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Forest
2138,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,Built-up
2139,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
2140,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,NULL,Grassland
2141,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,NULL,Cropland
2142,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,NULL,Built-up
2143,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,NULL,Forest
2144,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Shrubland,Grassland
2145,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Shrubland,Forest
2146,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Wetland,Forest
2147,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Bareland,Forest
2148,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
2149,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Cropland
2150,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Built-up
2151,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Forest
2152,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Forest,Grassland
2153,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Forest,Cropland
2154,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Forest,Built-up
2155,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Forest,Forest
2156,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
2157,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,NULL,Cropland
2158,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,NULL,Built-up
2159,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,NULL,Forest
2160,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
2161,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
2162,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
2163,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
2164,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Built-up,Built-up
2165,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Built-up,Forest
2166,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Water,Forest
2167,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
2168,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,Cropland
2169,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,Built-up
2170,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,Forest
2171,NULL,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2172,NULL,Built-up,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
2173,NULL,Built-up,Forest,Non_Water,Non_Wetland,Bareland,Built-up,Built-up
2174,NULL,Built-up,Forest,Non_Water,Non_Wetland,Forest,NULL,Forest
2175,NULL,Built-up,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
2176,NULL,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2177,NULL,Water,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
2178,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2179,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2180,NULL,Water,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
2181,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
2182,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
2183,NULL,Water,Shrubland,NULL,Non_Wetland,Built-up,Wetland,Built-up
2184,NULL,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2185,NULL,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
2186,NULL,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2187,NULL,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2188,NULL,Water,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
2189,NULL,Water,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
2190,NULL,Water,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
2191,NULL,Water,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2192,NULL,Water,Cropland,NULL,Non_Wetland,Bareland,Bareland,Built-up
2193,NULL,Water,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
2194,NULL,Water,Cropland,Non_Water,Non_Wetland,NULL,Water,Forest
2195,NULL,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2196,NULL,Water,Built-up,NULL,Non_Wetland,NULL,Bareland,Built-up
2197,NULL,Water,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
2198,NULL,Water,Built-up,Non_Water,Non_Wetland,Forest,NULL,Forest
2199,NULL,Water,Built-up,Water,Non_Wetland,NULL,Water,Water
