Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20KPF_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KPF_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KPF_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KPF_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KPF_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20KPF_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20KPF_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20KPF_M_R
1685,Bareland,Forest,Water,NULL,Water,NULL,NULL,Forest
1686,Bareland,Forest,Water,Non_Water,Water,NULL,NULL,Cropland
1687,Bareland,Forest,Water,Water,Water,NULL,NULL,Water
1688,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1689,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1690,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1691,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1692,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1693,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
1694,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1695,Bareland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1696,Bareland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1697,Bareland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
1698,Bareland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1699,Bareland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1700,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1701,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1702,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1703,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1704,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
1705,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1706,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
1707,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1708,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1709,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1710,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1711,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1712,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1713,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1714,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1715,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1716,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1717,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1718,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1719,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1720,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1721,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1722,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1723,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1724,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1725,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1726,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1727,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
1728,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1729,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1730,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1731,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
1732,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1733,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
1734,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1735,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1736,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1737,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
1738,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
1739,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Cropland
1740,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
1741,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
1742,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
1743,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1744,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1745,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
1746,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1747,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
1748,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1749,Water,NULL,Wetland,Water,Wetland,NULL,NULL,NULL
1750,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Cropland
1751,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
1752,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Water
1753,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
1754,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1755,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1756,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1757,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1758,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1759,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
1760,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1761,Water,NULL,Water,NULL,Water,NULL,NULL,NULL
1762,Water,NULL,Water,NULL,Water,NULL,NULL,Grassland
1763,Water,NULL,Water,NULL,Water,NULL,NULL,Cropland
1764,Water,NULL,Water,NULL,Water,NULL,NULL,Wetland
1765,Water,NULL,Water,NULL,Water,NULL,NULL,Bareland
1766,Water,NULL,Water,NULL,Water,NULL,NULL,Water
1767,Water,NULL,Water,NULL,Water,NULL,NULL,Forest
1768,Water,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
1769,Water,NULL,Water,Non_Water,Water,NULL,NULL,Cropland
1770,Water,NULL,Water,Non_Water,Water,NULL,NULL,Wetland
1771,Water,NULL,Water,Non_Water,Water,NULL,NULL,Water
1772,Water,NULL,Water,Non_Water,Water,NULL,NULL,Forest
1773,Water,NULL,Water,Water,Water,NULL,NULL,Grassland
1774,Water,NULL,Water,Water,Water,NULL,NULL,Cropland
1775,Water,NULL,Water,Water,Water,NULL,NULL,Wetland
1776,Water,NULL,Water,Water,Water,NULL,NULL,Water
1777,Water,NULL,Water,Water,Water,NULL,NULL,Forest
1778,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1779,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1780,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1781,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1782,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
1783,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1784,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1785,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
1786,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1787,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1788,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1789,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Cropland
1790,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1791,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
1792,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
1793,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1794,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1795,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1796,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1797,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Water
1798,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1799,Water,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
1800,Water,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1801,Water,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Water
1802,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1803,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1804,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1805,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1806,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1807,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1808,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1809,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
1810,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1811,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1812,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1813,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1814,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1815,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1816,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1817,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1818,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1819,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1820,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1821,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1822,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1823,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1824,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1825,Water,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
1826,Water,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1827,Water,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1828,Water,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1829,Water,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Water
1830,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1831,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1832,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1833,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
1834,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1835,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
1836,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1837,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1838,Water,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1839,Water,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1840,Water,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1841,Water,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1842,Water,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1843,Water,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
1844,Water,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
1845,Water,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Water
1846,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1847,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Cropland
1848,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Wetland
1849,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Bareland
1850,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Water
1851,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Forest
1852,Water,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
1853,Water,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1854,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Water
1855,Water,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
1856,Water,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Water
1857,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1858,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1859,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
1860,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1861,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
1862,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1863,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1864,Water,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
1865,Water,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1866,Water,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1867,Water,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1868,Water,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Water
1869,Water,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1870,Water,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
1871,Water,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1872,Water,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
1873,Water,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1874,Water,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1875,Water,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1876,Water,Cropland,Water,NULL,Water,NULL,NULL,NULL
1877,Water,Cropland,Water,NULL,Water,NULL,NULL,Grassland
1878,Water,Cropland,Water,NULL,Water,NULL,NULL,Cropland
1879,Water,Cropland,Water,NULL,Water,NULL,NULL,Wetland
1880,Water,Cropland,Water,NULL,Water,NULL,NULL,Bareland
1881,Water,Cropland,Water,NULL,Water,NULL,NULL,Water
1882,Water,Cropland,Water,NULL,Water,NULL,NULL,Forest
1883,Water,Cropland,Water,Non_Water,Water,NULL,NULL,Water
1884,Water,Cropland,Water,Water,Water,NULL,NULL,Cropland
1885,Water,Cropland,Water,Water,Water,NULL,NULL,Wetland
1886,Water,Cropland,Water,Water,Water,NULL,NULL,Bareland
1887,Water,Cropland,Water,Water,Water,NULL,NULL,Water
1888,Water,Cropland,Water,Water,Water,NULL,NULL,Forest
1889,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1890,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1891,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1892,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1893,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Water
1894,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1895,Water,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1896,Water,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1897,Water,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1898,Water,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Water
1899,Water,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1900,Water,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1901,Water,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1902,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1903,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1904,Water,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1905,Water,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1906,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Cropland
1907,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
1908,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1909,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
1910,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1911,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
1912,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1913,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
1914,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
1915,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Forest
1916,Water,Wetland,Water,NULL,Water,NULL,NULL,NULL
1917,Water,Wetland,Water,NULL,Water,NULL,NULL,Grassland
1918,Water,Wetland,Water,NULL,Water,NULL,NULL,Forest
1919,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Grassland
1920,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Wetland
1921,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Water
1922,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Forest
1923,Water,Wetland,Water,Water,Water,NULL,NULL,Wetland
1924,Water,Wetland,Water,Water,Water,NULL,NULL,Water
1925,Water,Wetland,Water,Water,Water,NULL,NULL,Forest
1926,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1927,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1928,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1929,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1930,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1931,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1932,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1933,Water,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1934,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1935,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1936,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1937,Water,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1938,Water,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1939,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1940,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1941,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1942,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1943,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1944,Water,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1945,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1946,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1947,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1948,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1949,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1950,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
1951,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1952,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
1953,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1954,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
1955,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1956,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
1957,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
1958,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1959,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1960,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1961,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1962,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1963,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1964,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1965,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1966,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1967,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1968,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1969,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1970,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1971,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1972,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1973,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1974,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1975,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1976,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1977,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1978,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1979,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Water
1980,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1981,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1982,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1983,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1984,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
1985,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1986,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1987,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1988,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
1989,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1990,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1991,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1992,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1993,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Water
1994,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1995,Water,Water,Wetland,NULL,Wetland,NULL,NULL,NULL
1996,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
1997,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Cropland
1998,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
1999,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Water
2000,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
2001,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,NULL
2002,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2003,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
2004,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2005,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
2006,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2007,Water,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
2008,Water,Water,Wetland,Water,Wetland,NULL,NULL,Water
2009,Water,Water,Wetland,Water,Wetland,NULL,NULL,Forest
2010,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Water
2011,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2012,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
2013,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2014,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2015,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
2016,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2017,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
2018,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
2019,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2020,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2021,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Water
2022,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Water
2023,Water,Water,Water,NULL,Water,NULL,NULL,Grassland
2024,Water,Water,Water,NULL,Water,NULL,NULL,Cropland
2025,Water,Water,Water,NULL,Water,NULL,NULL,Water
2026,Water,Water,Water,NULL,Water,NULL,NULL,Forest
2027,Water,Water,Water,Non_Water,Water,NULL,NULL,NULL
2028,Water,Water,Water,Non_Water,Water,NULL,NULL,Grassland
2029,Water,Water,Water,Non_Water,Water,NULL,NULL,Water
2030,Water,Water,Water,Non_Water,Water,NULL,NULL,Forest
2031,Water,Water,Water,Water,Water,NULL,NULL,Grassland
2032,Water,Water,Water,Water,Water,NULL,NULL,Cropland
2033,Water,Water,Water,Water,Water,NULL,NULL,Wetland
2034,Water,Water,Water,Water,Water,NULL,NULL,Water
2035,Water,Water,Water,Water,Water,NULL,NULL,Forest
2036,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2037,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2038,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2039,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2040,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2041,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
