Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24KUC_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24KUC_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24KUC_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24KUC_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24KUC_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24KUC_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24KUC_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24KUC_M_R
6662,Cropland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
6663,Cropland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Cropland
6664,Cropland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Wetland
6665,Cropland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
6666,Cropland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
6667,Cropland,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
6668,Cropland,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Cropland
6669,Cropland,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Wetland
6670,Cropland,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Built-up
6671,Cropland,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
6672,Cropland,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
6673,Cropland,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Cropland
6674,Cropland,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Wetland
6675,Cropland,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
6676,Cropland,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,Wetland
6677,Cropland,NULL,Shrubland,NULL,Non_Wetland,Forest,Bareland,Grassland
6678,Cropland,NULL,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
6679,Cropland,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
6680,Cropland,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Cropland
6681,Cropland,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
6682,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
6683,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
6684,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Wetland
6685,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
6686,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Wetland
6687,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
6688,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Wetland
6689,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Forest
6690,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
6691,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
6692,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
6693,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
6694,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Wetland
6695,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
6696,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Wetland
6697,Cropland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
6698,Cropland,NULL,Shrubland,Water,Non_Wetland,NULL,Wetland,Wetland
6699,Cropland,NULL,Shrubland,Water,Non_Wetland,NULL,Water,Grassland
6700,Cropland,NULL,Shrubland,Water,Non_Wetland,NULL,Water,Bareland
6701,Cropland,NULL,Shrubland,Water,Non_Wetland,Grassland,NULL,Grassland
6702,Cropland,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
6703,Cropland,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Wetland
6704,Cropland,NULL,Shrubland,Water,Non_Wetland,Grassland,Wetland,Grassland
6705,Cropland,NULL,Shrubland,Water,Non_Wetland,Grassland,Wetland,Forest
6706,Cropland,NULL,Shrubland,Water,Non_Wetland,Wetland,NULL,Wetland
6707,Cropland,NULL,Shrubland,Water,Non_Wetland,Wetland,Grassland,Wetland
6708,Cropland,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Wetland
6709,Cropland,NULL,Shrubland,Water,Non_Wetland,Built-up,Wetland,Wetland
6710,Cropland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
6711,Cropland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
6712,Cropland,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
6713,Cropland,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
6714,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
6715,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
6716,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
6717,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6718,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
6719,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Bareland
6720,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
6721,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
6722,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
6723,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
6724,Cropland,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
6725,Cropland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
6726,Cropland,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
6727,Cropland,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Built-up
6728,Cropland,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
6729,Cropland,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
6730,Cropland,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
6731,Cropland,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
6732,Cropland,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
6733,Cropland,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
6734,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
6735,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
6736,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
6737,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
6738,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
6739,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Water
6740,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
6741,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
6742,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
6743,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
6744,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Wetland
6745,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
6746,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Built-up
6747,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
6748,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Grassland
6749,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Cropland
6750,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Wetland
6751,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
6752,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
6753,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Built-up
6754,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Forest
6755,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
6756,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Cropland
6757,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Bareland
6758,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Forest
6759,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
6760,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
6761,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Cropland
6762,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
6763,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
6764,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
6765,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Wetland
6766,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
6767,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
6768,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
6769,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6770,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
6771,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Wetland
6772,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
6773,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
6774,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
6775,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
6776,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Cropland
6777,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Wetland
6778,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
6779,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
6780,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Cropland
6781,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Bareland
6782,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
6783,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
6784,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Cropland
6785,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Wetland
6786,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Forest
6787,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
6788,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
6789,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
6790,Cropland,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
6791,Cropland,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
6792,Cropland,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
6793,Cropland,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
6794,Cropland,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Wetland
6795,Cropland,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Forest
6796,Cropland,NULL,Cropland,NULL,Non_Wetland,Cropland,Wetland,Grassland
6797,Cropland,NULL,Cropland,NULL,Non_Wetland,Cropland,Wetland,Cropland
6798,Cropland,NULL,Cropland,NULL,Non_Wetland,Cropland,Wetland,Wetland
6799,Cropland,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
6800,Cropland,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Wetland
6801,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
6802,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
6803,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
6804,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
6805,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
6806,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
6807,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
6808,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
6809,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
6810,Cropland,NULL,Cropland,NULL,Non_Wetland,Built-up,NULL,Grassland
6811,Cropland,NULL,Cropland,NULL,Non_Wetland,Built-up,NULL,Cropland
6812,Cropland,NULL,Cropland,NULL,Non_Wetland,Built-up,NULL,Bareland
6813,Cropland,NULL,Cropland,NULL,Non_Wetland,Built-up,NULL,Built-up
6814,Cropland,NULL,Cropland,NULL,Non_Wetland,Built-up,NULL,Forest
6815,Cropland,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
6816,Cropland,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Cropland
6817,Cropland,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Bareland
6818,Cropland,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Built-up
6819,Cropland,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Forest
6820,Cropland,NULL,Cropland,NULL,Non_Wetland,Built-up,Wetland,Grassland
6821,Cropland,NULL,Cropland,NULL,Non_Wetland,Built-up,Wetland,Forest
6822,Cropland,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
6823,Cropland,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Cropland
6824,Cropland,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Bareland
6825,Cropland,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
6826,Cropland,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
6827,Cropland,NULL,Cropland,NULL,Non_Wetland,Built-up,Forest,Built-up
6828,Cropland,NULL,Cropland,NULL,Non_Wetland,Water,Water,Water
6829,Cropland,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
6830,Cropland,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Cropland
6831,Cropland,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Bareland
6832,Cropland,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
6833,Cropland,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
6834,Cropland,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Cropland
6835,Cropland,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Bareland
6836,Cropland,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
6837,Cropland,NULL,Cropland,NULL,Non_Wetland,Forest,Wetland,Wetland
6838,Cropland,NULL,Cropland,NULL,Non_Wetland,Forest,Bareland,Forest
6839,Cropland,NULL,Cropland,NULL,Non_Wetland,Forest,Built-up,Grassland
6840,Cropland,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
6841,Cropland,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,Cropland
6842,Cropland,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,Bareland
6843,Cropland,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
6844,Cropland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
6845,Cropland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
6846,Cropland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
6847,Cropland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Cropland
6848,Cropland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Wetland
6849,Cropland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Wetland
6850,Cropland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Forest
6851,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
6852,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Cropland
6853,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Wetland
6854,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Forest
6855,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
6856,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
6857,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
6858,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Cropland,Grassland,Cropland
6859,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Forest,Grassland,Grassland
6860,Cropland,NULL,Cropland,Water,Non_Wetland,NULL,Wetland,Wetland
6861,Cropland,NULL,Cropland,Water,Non_Wetland,Grassland,NULL,Grassland
6862,Cropland,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
6863,Cropland,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Wetland
6864,Cropland,NULL,Cropland,Water,Non_Wetland,Grassland,Wetland,Grassland
6865,Cropland,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
6866,Cropland,NULL,Wetland,NULL,Wetland,NULL,Wetland,Cropland
6867,Cropland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Forest
6868,Cropland,NULL,Wetland,NULL,Wetland,Built-up,Bareland,Built-up
6869,Cropland,NULL,Wetland,NULL,Wetland,Forest,Wetland,Wetland
6870,Cropland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
6871,Cropland,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Wetland
6872,Cropland,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
6873,Cropland,NULL,Wetland,Water,Wetland,NULL,Wetland,Wetland
6874,Cropland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
6875,Cropland,NULL,Bareland,Water,Non_Wetland,NULL,Wetland,Wetland
6876,Cropland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
6877,Cropland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
6878,Cropland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
6879,Cropland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
6880,Cropland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
6881,Cropland,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
6882,Cropland,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Cropland
6883,Cropland,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Built-up
6884,Cropland,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Forest
6885,Cropland,NULL,Built-up,NULL,Non_Wetland,NULL,Wetland,Wetland
6886,Cropland,NULL,Built-up,NULL,Non_Wetland,NULL,Wetland,Bareland
6887,Cropland,NULL,Built-up,NULL,Non_Wetland,NULL,Wetland,Built-up
6888,Cropland,NULL,Built-up,NULL,Non_Wetland,NULL,Bareland,Grassland
6889,Cropland,NULL,Built-up,NULL,Non_Wetland,NULL,Bareland,Built-up
6890,Cropland,NULL,Built-up,NULL,Non_Wetland,NULL,Built-up,Grassland
6891,Cropland,NULL,Built-up,NULL,Non_Wetland,NULL,Built-up,Cropland
6892,Cropland,NULL,Built-up,NULL,Non_Wetland,NULL,Built-up,Built-up
6893,Cropland,NULL,Built-up,NULL,Non_Wetland,NULL,Built-up,Forest
6894,Cropland,NULL,Built-up,NULL,Non_Wetland,NULL,Water,Grassland
6895,Cropland,NULL,Built-up,NULL,Non_Wetland,NULL,Water,Cropland
6896,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
6897,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Cropland
6898,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Bareland
6899,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Built-up
6900,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
6901,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
6902,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Cropland
6903,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
6904,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
6905,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,Wetland,Wetland
6906,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
6907,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Built-up
6908,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Forest
6909,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
6910,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
6911,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
6912,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
6913,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
6914,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
6915,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
6916,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
6917,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
6918,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
6919,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Bareland
6920,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
6921,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Forest
6922,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Grassland
6923,Cropland,NULL,Built-up,NULL,Non_Wetland,Built-up,NULL,Grassland
6924,Cropland,NULL,Built-up,NULL,Non_Wetland,Built-up,NULL,Cropland
6925,Cropland,NULL,Built-up,NULL,Non_Wetland,Built-up,NULL,Bareland
6926,Cropland,NULL,Built-up,NULL,Non_Wetland,Built-up,NULL,Built-up
6927,Cropland,NULL,Built-up,NULL,Non_Wetland,Built-up,NULL,Forest
6928,Cropland,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
6929,Cropland,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Built-up
6930,Cropland,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Forest
6931,Cropland,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
6932,Cropland,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Cropland
6933,Cropland,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
6934,Cropland,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
6935,Cropland,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
6936,Cropland,NULL,Built-up,NULL,Non_Wetland,Forest,NULL,Grassland
6937,Cropland,NULL,Built-up,NULL,Non_Wetland,Forest,NULL,Cropland
6938,Cropland,NULL,Built-up,NULL,Non_Wetland,Forest,NULL,Forest
6939,Cropland,NULL,Built-up,NULL,Non_Wetland,Forest,Grassland,NULL
6940,Cropland,NULL,Built-up,NULL,Non_Wetland,Forest,Grassland,Grassland
6941,Cropland,NULL,Built-up,NULL,Non_Wetland,Forest,Grassland,Built-up
6942,Cropland,NULL,Built-up,NULL,Non_Wetland,Forest,Forest,Grassland
6943,Cropland,NULL,Built-up,Non_Water,Non_Wetland,NULL,Grassland,Grassland
6944,Cropland,NULL,Built-up,Non_Water,Non_Wetland,NULL,Bareland,Forest
6945,Cropland,NULL,Built-up,Non_Water,Non_Wetland,Grassland,Built-up,Grassland
6946,Cropland,NULL,Built-up,Non_Water,Non_Wetland,Water,Water,Grassland
6947,Cropland,NULL,Built-up,Non_Water,Non_Wetland,Forest,NULL,Forest
6948,Cropland,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
6949,Cropland,NULL,Built-up,Water,Non_Wetland,Grassland,NULL,Grassland
6950,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
6951,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
6952,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
6953,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
6954,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
6955,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
6956,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
6957,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
6958,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Cropland
6959,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Bareland
6960,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Built-up
6961,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
6962,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
6963,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Wetland
6964,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
6965,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,Bareland,Grassland
6966,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
6967,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,Built-up,Wetland
6968,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,Built-up,Forest
6969,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,Water,Cropland
6970,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
6971,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Cropland
6972,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
6973,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
6974,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
6975,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Wetland
6976,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Bareland
6977,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Built-up
6978,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
6979,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
